"Physical Fitness Tests: Students Reaching Health Standard, Trend"
"All Districts, All Schools, All Tests - School"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)",,,,
"Bridgeport School District","""0150011""","Black Rock School","""0150311""","All Grades","All Tests - School",40.0,63.8,51.6,47.6,27.2
"Bridgeport School District","""0150011""","Blackham School","""0154011""","All Grades","All Tests - School",42.2,31.8,42.3,17.3,68.2
"Bridgeport School District","""0150011""","Bridgeport Military Academy","""0151611""","All Grades","All Tests - School","N/A","N/A","N/A","N/A",29.8
"Bridgeport School District","""0150011""","Bryant School","""0150411""","All Grades","All Tests - School",53.3,62.2,68.9,42.1,43.0
"Bridgeport School District","""0150011""","Central High School","""0156211""","All Grades","All Tests - School",53.5,44.6,"N/A",53.9,56.7
"Bridgeport School District","""0150011""","Cesar Batalla School","""0151411""","All Grades","All Tests - School",54.8,36.0,40.7,25.3,24.9
"Bridgeport School District","""0150011""","Classical Studies Academy","""0152111""","All Grades","All Tests - School",43.7,42.7,20.0,30.7,38.7
"Bridgeport School District","""0150011""","Columbus School","""0150511""","All Grades","All Tests - School",58.2,36.6,39.6,40.1,47.4
"Bridgeport School District","""0150011""","Cross School","""0153911""","All Grades","All Tests - School",29.2,25.7,26.1,30.3,42.4
"Bridgeport School District","""0150011""","Curiale School","""0154211""","All Grades","All Tests - School",64.0,53.1,59.0,59.3,60.0
"Bridgeport School District","""0150011""","Dunbar School","""0154111""","All Grades","All Tests - School",44.3,18.3,68.8,57.4,51.9
"Bridgeport School District","""0150011""","Edison School","""0150711""","All Grades","All Tests - School",48.5,52.8,45.1,28.3,"*"
"Bridgeport School District","""0150011""","Geraldine Johnson School","""0153211""","All Grades","All Tests - School",37.8,48.8,57.9,11.0,16.8
"Bridgeport School District","""0150011""","Hall School","""0151111""","All Grades","All Tests - School",46.3,35.6,49.3,43.8,50.8
"Bridgeport School District","""0150011""","Hallen School","""0151211""","All Grades","All Tests - School",88.7,86.8,58.2,75.4,76.9
"Bridgeport School District","""0150011""","Harding High School","""0156311""","All Grades","All Tests - School","*","*",40.0,48.4,35.7
"Bridgeport School District","""0150011""","High Horizons Magnet School","""0154511""","All Grades","All Tests - School",56.2,43.6,28.7,25.2,35.2
"Bridgeport School District","""0150011""","Hooker School","""0151311""","All Grades","All Tests - School",41.2,33.3,30.8,35.2,54.3
"Bridgeport School District","""0150011""","Information Technology and Software Engineering High School","""0151511""","All Grades","All Tests - School","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","""0150011""","Interdistrict Discovery Magnet School","""0153711""","All Grades","All Tests - School",67.6,30.4,40.1,55.3,56.8
"Bridgeport School District","""0150011""","Jettie S. Tisdale School","""0152211""","All Grades","All Tests - School",45.7,43.8,41.2,39.0,43.1
"Bridgeport School District","""0150011""","Longfellow School","""0151911""","All Grades","All Tests - School",61.0,"N/A","N/A","N/A","N/A"
"Bridgeport School District","""0150011""","Luis Munoz Marin School","""0151011""","All Grades","All Tests - School",46.3,45.9,45.2,6.8,12.3
"Bridgeport School District","""0150011""","Madison School","""0152011""","All Grades","All Tests - School",28.1,29.7,28.9,19.7,42.1
"Bridgeport School District","""0150011""","Multicultural Magnet School","""0154611""","All Grades","All Tests - School",45.8,40.9,31.4,28.9,25.0
"Bridgeport School District","""0150011""","Park City Magnet School","""0151711""","All Grades","All Tests - School",41.9,41.6,45.2,45.3,"N/A"
"Bridgeport School District","""0150011""","Read School","""0152511""","All Grades","All Tests - School",42.2,46.5,45.4,35.6,35.8
"Bridgeport School District","""0150011""","Roosevelt School","""0152611""","All Grades","All Tests - School",25.4,25.4,8.3,"*","*"
"Bridgeport School District","""0150011""","Waltersville School","""0153011""","All Grades","All Tests - School",36.0,29.0,55.3,51.6,65.5
"Bridgeport School District","""0150011""","Winthrop School","""0153611""","All Grades","All Tests - School",49.8,33.0,49.3,45.0,56.8
"Bristol School District","""0170011""","Bristol Central High School","""0176111""","All Grades","All Tests - School",61.3,67.9,58.4,65.7,61.8
"Bristol School District","""0170011""","Bristol Eastern High School","""0176211""","All Grades","All Tests - School",67.5,68.0,73.3,64.3,64.3
"Bristol School District","""0170011""","Chippens Hill Middle School","""0175111""","All Grades","All Tests - School",62.0,71.3,64.6,66.1,66.1
"Bristol School District","""0170011""","Clara T. O'Connell School","""0170711""","All Grades","All Tests - School",46.6,"N/A","N/A","N/A","N/A"
"Bristol School District","""0170011""","Edgewood School","""0170311""","All Grades","All Tests - School",52.5,64.5,44.7,39.4,35.7
"Bristol School District","""0170011""","Ellen P. Hubbell School","""0171411""","All Grades","All Tests - School",42.9,57.4,66.7,65.2,50.0
"Bristol School District","""0170011""","Greene-Hills School","""0170511""","All Grades","All Tests - School",57.5,55.4,59.6,62.2,66.2
"Bristol School District","""0170011""","Ivy Drive School","""0171911""","All Grades","All Tests - School",33.9,33.9,44.3,44.6,53.0
"Bristol School District","""0170011""","John J. Jennings School","""0170611""","All Grades","All Tests - School",54.8,"N/A","N/A","N/A","N/A"
"Bristol School District","""0170011""","Memorial Boulevard Middle School","""0175311""","All Grades","All Tests - School",62.8,"N/A","N/A","N/A","N/A"
"Bristol School District","""0170011""","Mountain View School","""0171711""","All Grades","All Tests - School",43.5,67.3,71.7,73.0,70.8
"Bristol School District","""0170011""","Northeast Middle School","""0175211""","All Grades","All Tests - School",71.1,64.9,70.8,59.7,61.2
"Bristol School District","""0170011""","South Side School","""0171111""","All Grades","All Tests - School",22.2,61.5,59.3,65.4,50.0
"Bristol School District","""0170011""","Stafford School","""0171211""","All Grades","All Tests - School",54.5,51.2,44.6,38.0,34.9
"Bristol School District","""0170011""","West Bristol School","""0172011""","All Grades","All Tests - School","N/A",72.2,52.9,61.1,58.9
"Brookfield School District","""0180011""","Brookfield High School","""0186111""","All Grades","All Tests - School",60.9,58.2,53.2,67.5,42.7
"Brookfield School District","""0180011""","Huckleberry Hill Elementary School","""0180411""","All Grades","All Tests - School",61.0,56.9,66.5,65.5,63.2
"Brookfield School District","""0180011""","Whisconier Middle School","""0185311""","All Grades","All Tests - School",55.7,54.9,45.1,47.4,44.8
"Brooklyn School District","""0190011""","Brooklyn Elementary School","""0190111""","All Grades","All Tests - School",44.7,51.1,43.6,51.5,42.3
"Brooklyn School District","""0190011""","Brooklyn Middle School","""0195111""","All Grades","All Tests - School",32.2,21.3,33.7,27.6,23.6
"Canaan School District","""0210011""","Lee H. Kellogg School","""0210111""","All Grades","All Tests - School","*",52.2,25.0,59.3,46.2
"Canterbury School District","""0220011""","Canterbury Elementary School","""0220211""","All Grades","All Tests - School",52.2,32.8,34.2,42.9,55.3
"Canterbury School District","""0220011""","Dr. Helen Baldwin Middle School","""0225111""","All Grades","All Tests - School",57.3,64.0,62.9,60.8,72.9
"Canton School District","""0230011""","Canton High School","""0236111""","All Grades","All Tests - School",52.9,71.1,58.6,56.5,61.8
"Canton School District","""0230011""","Canton Intermediate School","""0230311""","All Grades","All Tests - School",75.4,77.9,78.9,74.3,80.8
"Canton School District","""0230011""","Canton Middle School","""0235111""","All Grades","All Tests - School",54.0,53.5,59.3,61.2,69.4
"Capitol Region Education Council","""2410014""","Academy of Aerospace and Engineering","""2415114""","All Grades","All Tests - School",29.7,33.2,33.9,43.5,50.9
"Capitol Region Education Council","""2410014""","Discovery Academy","""2418114""","All Grades","All Tests - School","N/A","N/A","N/A","N/A",35.1
"Capitol Region Education Council","""2410014""","Glastonbury/East Hartford Magnet School","""2410114""","All Grades","All Tests - School",35.6,39.0,50.0,62.5,41.2
"Capitol Region Education Council","""2410014""","Great Path Academy at MCC","""2416314""","All Grades","All Tests - School",53.3,"N/A","N/A","N/A","N/A"
"Capitol Region Education Council","""2410014""","Greater Hartford Academy of  the Arts High School - Full Tim","""2416414""","All Grades","All Tests - School","*","*",61.4,24.4,"*"
"Capitol Region Education Council","""2410014""","Greater Hartford Academy of the Arts Magnet Middle","""2415314""","All Grades","All Tests - School","N/A",42.4,20.5,27.4,"*"
"Capitol Region Education Council","""2410014""","International Magnet School for Global Citizenship","""2410414""","All Grades","All Tests - School","N/A",27.3,32.7,15.1,27.4
"Capitol Region Education Council","""2410014""","Medical Professions and Teacher Preparation Academy","""2416514""","All Grades","All Tests - School",18.2,32.4,43.0,28.8,31.7
"Capitol Region Education Council","""2410014""","Metropolitan Learning Center for Global and International St","""2416114""","All Grades","All Tests - School",36.6,39.9,34.9,50.3,51.4
"Capitol Region Education Council","""2410014""","Montessori Magnet School","""2413114""","All Grades","All Tests - School",28.6,67.6,59.6,63.0,64.7
"Capitol Region Education Council","""2410014""","Museum Academy","""2410514""","All Grades","All Tests - School","N/A",70.5,54.3,50.0,62.5
"Capitol Region Education Council","""2410014""","Public Safety Academy","""2415214""","All Grades","All Tests - School",17.5,36.7,32.2,21.2,50.5
"Capitol Region Education Council","""2410014""","Reggio Magnet School of the Arts","""2410314""","All Grades","All Tests - School","N/A","*",60.0,"*",29.4
"Capitol Region Education Council","""2410014""","Two Rivers Magnet High School","""2416714""","All Grades","All Tests - School","N/A","N/A",44.6,48.5,39.0
"Capitol Region Education Council","""2410014""","Two Rivers Magnet Middle School","""2415014""","All Grades","All Tests - School",39.4,37.8,31.4,27.4,30.3
"Capitol Region Education Council","""2410014""","University of Hartford Magnet School","""2410214""","All Grades","All Tests - School",54.5,56.6,59.3,44.3,62.1
"Chaplin School District","""0240011""","Chaplin Elementary School","""0240211""","All Grades","All Tests - School",56.5,52.6,58.1,48.8,55.9
"Cheshire School District","""0250011""","Chapman School","""0250111""","All Grades","All Tests - School",67.0,36.1,44.8,44.8,44.3
"Cheshire School District","""0250011""","Cheshire High School","""0256111""","All Grades","All Tests - School",70.4,74.1,74.2,68.1,71.4
"Cheshire School District","""0250011""","Dodd Middle School","""0255111""","All Grades","All Tests - School",57.4,68.1,62.6,60.6,56.5
"Cheshire School District","""0250011""","Doolittle School","""0250611""","All Grades","All Tests - School",38.2,51.8,49.0,48.2,48.1
"Cheshire School District","""0250011""","Highland School","""0250411""","All Grades","All Tests - School",69.8,74.6,76.1,69.4,67.6
"Cheshire School District","""0250011""","Humiston Alternative School","""0250911""","All Grades","All Tests - School","N/A","N/A","N/A","N/A",0.0
"Cheshire School District","""0250011""","Norton School","""0250511""","All Grades","All Tests - School",30.1,25.2,24.2,30.9,16.1
"Chester School District","""0260011""","Chester Elementary School","""0260111""","All Grades","All Tests - School",43.1,44.3,48.6,47.0,35.2
"Clinton School District","""0270011""","Abraham Pierson School","""0270111""","All Grades","All Tests - School",36.8,59.6,50.0,56.3,41.7
"Clinton School District","""0270011""","Jared Eliot School","""0275111""","All Grades","All Tests - School",57.0,52.6,56.6,48.3,50.0
"Clinton School District","""0270011""","The Morgan School","""0276111""","All Grades","All Tests - School",50.8,47.4,61.9,54.1,65.3
"Colchester School District","""0280011""","Bacon Academy","""0286111""","All Grades","All Tests - School",58.5,49.4,60.7,43.8,45.5
"Colchester School District","""0280011""","Jack Jackter Intermediate School","""0280211""","All Grades","All Tests - School",51.4,49.7,50.7,63.3,66.7
"Colchester School District","""0280011""","William J. Johnston Middle School","""0285111""","All Grades","All Tests - School",48.2,61.0,46.4,38.4,71.3
"Colebrook School District","""0290011""","Colebrook Consolidated School","""0290111""","All Grades","All Tests - School",65.4,38.9,56.0,55.6,64.0
"Columbia School District","""0300011""","Horace W. Porter School","""0300111""","All Grades","All Tests - School",75.1,82.5,78.5,81.0,80.3
"Common Ground High School District","""2680013""","Common Ground High School","""2686113""","All Grades","All Tests - School","*","*","*",17.6,"*"
"Connecticut Technical High School System","""9000016""","A. I. Prince Technical High School","""9001516""","All Grades","All Tests - School",66.0,62.8,75.1,52.9,62.5
"Connecticut Technical High School System","""9000016""","Bullard-Havens Technical High School","""9001116""","All Grades","All Tests - School",23.6,30.6,36.4,18.5,25.9
"Connecticut Technical High School System","""9000016""","E. C. Goodwin Technical High School","""9001916""","All Grades","All Tests - School",28.0,38.1,25.5,18.2,35.9
"Connecticut Technical High School System","""9000016""","Eli Whitney Technical High School","""9001416""","All Grades","All Tests - School",32.6,28.6,24.4,21.5,19.8
"Connecticut Technical High School System","""9000016""","Ella T. Grasso Southeastern Technical High School","""9002716""","All Grades","All Tests - School",46.2,47.0,42.6,42.8,47.2
"Connecticut Technical High School System","""9000016""","Emmett O'Brien Technical High School","""9002516""","All Grades","All Tests - School",31.0,26.3,23.2,35.3,44.9
"Connecticut Technical High School System","""9000016""","H. C. Wilcox Technical High School","""9001716""","All Grades","All Tests - School",35.5,39.3,38.0,37.8,40.2
"Connecticut Technical High School System","""9000016""","H. H. Ellis Technical High School","""9001316""","All Grades","All Tests - School",31.9,31.1,37.6,37.7,49.7
"Connecticut Technical High School System","""9000016""","Henry Abbott Technical High School","""9001216""","All Grades","All Tests - School",40.1,23.0,40.7,41.2,40.8
"Connecticut Technical High School System","""9000016""","Howell Cheney Technical High School","""9001616""","All Grades","All Tests - School",34.9,39.2,25.5,25.6,28.4
"Connecticut Technical High School System","""9000016""","J. M. Wright Technical High School","""9002116""","All Grades","All Tests - School","N/A","N/A","N/A","N/A",39.3
"Connecticut Technical High School System","""9000016""","Norwich Technical High School","""9002016""","All Grades","All Tests - School",53.0,45.6,58.7,53.7,46.6
"Connecticut Technical High School System","""9000016""","Oliver Wolcott Technical High School","""9002216""","All Grades","All Tests - School",18.4,31.9,26.8,14.5,32.3
"Connecticut Technical High School System","""9000016""","Platt Technical High School","""9002616""","All Grades","All Tests - School",36.4,34.0,37.2,52.6,40.7
"Connecticut Technical High School System","""9000016""","Vinal Technical High School","""9001816""","All Grades","All Tests - School",32.9,27.8,20.2,35.8,30.4
"Connecticut Technical High School System","""9000016""","W. F. Kaynor Technical High School","""9002316""","All Grades","All Tests - School",29.4,28.1,35.3,20.6,19.7
"Connecticut Technical High School System","""9000016""","Windham Technical High School","""9002416""","All Grades","All Tests - School",37.7,23.9,39.7,44.4,38.7
"Cooperative Educational Services","""2430014""","Developmental Learning Center (DLC)","""2439214""","All Grades","All Tests - School","N/A","N/A","N/A","N/A",0.0
"Cooperative Educational Services","""2430014""","Six-Six Magnet School","""2430114""","All Grades","All Tests - School",41.2,43.6,38.3,49.1,48.5
"Cooperative Educational Services","""2430014""","Therapeutic Day Program","""2439414""","All Grades","All Tests - School","N/A","N/A","N/A","N/A","*"
"Cornwall School District","""0310011""","Cornwall Consolidated School","""0310111""","All Grades","All Tests - School",69.0,71.4,69.4,83.3,63.0
"Coventry School District","""0320011""","Capt. Nathan Hale School","""0325111""","All Grades","All Tests - School",47.1,51.0,52.4,46.8,52.5
"Coventry School District","""0320011""","Coventry Academy","""0320111""","All Grades","All Tests - School","N/A","N/A","N/A","N/A",0.0
"Coventry School District","""0320011""","Coventry High School","""0326111""","All Grades","All Tests - School",56.7,51.5,53.2,60.8,52.5
"Coventry School District","""0320011""","George Hersey Robertson School","""0320411""","All Grades","All Tests - School",47.9,39.1,45.5,51.7,41.0
"Cromwell School District","""0330011""","Cromwell High School","""0336111""","All Grades","All Tests - School",50.8,54.4,64.9,68.0,46.6
"Cromwell School District","""0330011""","Cromwell Middle School","""0335111""","All Grades","All Tests - School",64.4,65.2,66.5,60.1,68.4
"Cromwell School District","""0330011""","Woodside Intermediate School","""0330311""","All Grades","All Tests - School",37.2,45.9,54.0,52.0,51.0
"Danbury School District","""0340011""","Alternative Center For Excellence","""0346211""","All Grades","All Tests - School","N/A","*","N/A",0.0,0.0
"Danbury School District","""0340011""","Broadview Middle School","""0345111""","All Grades","All Tests - School",18.4,20.9,19.5,20.8,10.4
"Danbury School District","""0340011""","Danbury High School","""0346111""","All Grades","All Tests - School",50.8,55.3,64.4,57.0,62.2
"Danbury School District","""0340011""","Ellsworth Avenue School","""0341411""","All Grades","All Tests - School",25.7,30.8,23.2,22.2,29.4
"Danbury School District","""0340011""","Great Plain School","""0341111""","All Grades","All Tests - School",37.1,41.0,58.3,48.7,22.9
"Danbury School District","""0340011""","Hayestown Avenue School","""0340211""","All Grades","All Tests - School",20.8,"*",13.0,12.9,11.9
"Danbury School District","""0340011""","King Street Intermediate School","""0341711""","All Grades","All Tests - School",31.6,44.7,21.8,23.8,23.8
"Danbury School District","""0340011""","Morris Street School","""0340611""","All Grades","All Tests - School",21.3,24.0,40.6,40.4,50.0
"Danbury School District","""0340011""","Park Avenue School","""0340811""","All Grades","All Tests - School",29.5,17.2,26.5,34.5,33.0
"Danbury School District","""0340011""","Pembroke School","""0341511""","All Grades","All Tests - School",42.9,36.7,30.0,48.1,38.3
"Danbury School District","""0340011""","Rogers Park Middle School","""0345211""","All Grades","All Tests - School",50.6,38.0,30.9,31.9,29.6
"Danbury School District","""0340011""","Shelter Rock School","""0341211""","All Grades","All Tests - School",26.1,52.2,47.9,44.6,33.3
"Danbury School District","""0340011""","South Street School","""0341011""","All Grades","All Tests - School",32.3,19.0,9.5,24.0,23.3
"Danbury School District","""0340011""","Stadley Rough School","""0341611""","All Grades","All Tests - School",29.3,45.1,20.6,42.0,20.6
"Danbury School District","""0340011""","Western CT Academy of International Studies Elementary Magne","""0341911""","All Grades","All Tests - School",71.4,64.7,66.2,71.4,57.9
"Danbury School District","""0340011""","Westside Middle School Academy","""0340311""","All Grades","All Tests - School","N/A","N/A","N/A",44.9,46.5
"Darien School District","""0350011""","Darien High School","""0356111""","All Grades","All Tests - School",62.6,62.2,72.5,68.1,77.0
"Darien School District","""0350011""","Hindley Elementary School","""0350211""","All Grades","All Tests - School",75.0,69.1,58.6,79.5,85.2
"Darien School District","""0350011""","Holmes Elementary School","""0350711""","All Grades","All Tests - School",81.8,73.1,80.5,86.6,81.2
"Darien School District","""0350011""","Middlesex Middle School","""0355111""","All Grades","All Tests - School",81.6,74.8,81.3,75.2,77.1
"Darien School District","""0350011""","Ox Ridge Elementary School","""0351311""","All Grades","All Tests - School",70.7,76.9,83.7,59.2,55.8
"Darien School District","""0350011""","Royle Elementary School","""0350511""","All Grades","All Tests - School",80.2,83.1,63.6,78.8,79.4
"Darien School District","""0350011""","Tokeneke Elementary School","""0350611""","All Grades","All Tests - School",69.8,63.9,73.7,54.4,89.5
"Deep River School District","""0360011""","Deep River Elementary School","""0360111""","All Grades","All Tests - School",83.8,75.5,67.3,82.6,80.2
"Derby School District","""0370011""","Bradley School","""0370611""","All Grades","All Tests - School",51.1,"*",24.6,37.5,29.4
"Derby School District","""0370011""","Derby High School","""0376111""","All Grades","All Tests - School","*",46.2,36.0,41.2,38.7
"Derby School District","""0370011""","Derby Middle School","""0375011""","All Grades","All Tests - School",36.5,34.7,44.7,34.7,51.0
"Derby School District","""0370011""","Irving School","""0370411""","All Grades","All Tests - School",37.7,25.4,26.2,36.7,31.0
"East Granby School District","""0400011""","East Granby High School","""0406111""","All Grades","All Tests - School",28.8,33.9,41.5,35.6,55.8
"East Granby School District","""0400011""","East Granby Middle School","""0405111""","All Grades","All Tests - School",63.7,50.4,47.7,45.5,50.0
"East Granby School District","""0400011""","R. Dudley Seymour School","""0400211""","All Grades","All Tests - School",37.7,30.8,30.4,47.4,45.3
"East Haddam School District","""0410011""","Nathan Hale-Ray High School","""0416111""","All Grades","All Tests - School",44.9,"N/A","N/A",88.0,87.5
"East Haddam School District","""0410011""","Nathan Hale-Ray Middle School","""0415111""","All Grades","All Tests - School",37.2,37.5,44.8,55.6,51.0
"East Hampton School District","""0420011""","Center School","""0420311""","All Grades","All Tests - School",50.4,47.8,37.7,24.4,34.6
"East Hampton School District","""0420011""","East Hampton High School","""0426111""","All Grades","All Tests - School",46.9,43.8,43.0,59.0,45.1
"East Hampton School District","""0420011""","East Hampton Middle School","""0425111""","All Grades","All Tests - School",62.5,61.9,51.9,39.5,79.3
"East Hartford School District","""0430011""","Anna E. Norris School","""0430911""","All Grades","All Tests - School",23.6,61.3,70.7,83.3,72.2
"East Hartford School District","""0430011""","Connecticut IB Academy","""0436311""","All Grades","All Tests - School",28.9,42.9,47.1,34.0,"*"
"East Hartford School District","""0430011""","Dr. Franklin H. Mayberry School","""0430611""","All Grades","All Tests - School",43.2,50.0,50.0,45.6,49.1
"East Hartford School District","""0430011""","Dr. John A. Langford School","""0432211""","All Grades","All Tests - School",26.2,26.8,36.5,60.9,55.6
"East Hartford School District","""0430011""","Dr. Thomas S. O'Connell School","""0431011""","All Grades","All Tests - School",44.7,45.6,32.1,43.6,48.1
"East Hartford School District","""0430011""","East Hartford High School","""0436211""","All Grades","All Tests - School",48.5,36.8,27.6,42.3,46.2
"East Hartford School District","""0430011""","East Hartford Middle School","""0435111""","All Grades","All Tests - School",53.0,53.0,41.9,43.2,31.6
"East Hartford School District","""0430011""","Governor William Pitkin School","""0432011""","All Grades","All Tests - School",35.4,59.2,45.2,74.5,36.5
"East Hartford School District","""0430011""","Hockanum School","""0430511""","All Grades","All Tests - School",52.9,47.3,21.4,32.4,63.9
"East Hartford School District","""0430011""","Joseph O. Goodwin School","""0430411""","All Grades","All Tests - School",55.9,20.5,27.8,59.1,60.0
