"Student Counts by School and Grade"
"All Districts, All Schools"
"2016-17"

"",,,,"Grade",,,,,,,,,,,,,,
"District","District Code","School","School Code","Pre-Kindergarten","Kindergarten","Grade 1","Grade 2","Grade 3","Grade 4","Grade 5","Grade 6","Grade 7","Grade 8","Grade 9","Grade 10","Grade 11","Grade 12","Total"
"Hartford School District","""0640011""","MDP - Moylan School","""0648511""","*",0,"*",0,"*","*",0,0,0,0,0,0,0,0,9
"Hartford School District","""0640011""","Milner School","""0641911""",18,27,35,34,32,27,29,37,31,22,0,0,0,0,292
"Hartford School District","""0640011""","Montessori Magnet at Fisher School","""0643711""",101,48,30,42,41,20,18,11,15,10,0,0,0,0,336
"Hartford School District","""0640011""","Montessori Magnet at Moylan School","""0640511""",107,54,32,33,31,24,14,9,0,0,0,0,0,0,304
"Hartford School District","""0640011""","Naylor/CCSU Leadership Academy","""0641411""",22,62,78,72,66,79,79,67,52,59,0,0,0,0,636
"Hartford School District","""0640011""","Parkville Community School","""0641511""",32,90,80,83,76,89,84,0,0,0,0,0,0,0,534
"Hartford School District","""0640011""","Rawson School","""0641711""",16,38,44,51,40,50,48,30,29,37,0,0,0,0,383
"Hartford School District","""0640011""","Sanchez School","""0643011""",18,69,66,66,66,61,50,0,0,0,0,0,0,0,396
"Hartford School District","""0640011""","Simpson-Waverly School","""0642611""",22,29,26,29,35,33,41,27,30,42,0,0,0,0,314
"Hartford School District","""0640011""","Webster Micro Society Magnet School","""0642011""",100,56,76,69,64,62,71,42,42,51,0,0,0,0,633
"Hartford School District","""0640011""","West Middle School","""0642111""",19,45,38,39,57,56,53,51,43,48,0,0,0,0,449
"Hartford School District","""0640011""","Wish Museum School","""0642211""",17,39,59,70,50,48,47,32,36,31,0,0,0,0,429
"Hartford School District","""0640011""","Autism Program - Burr School","""0648611""",0,"*","*",0,"*","*","*","*","*",0,0,0,0,0,9
"Hartford School District","""0640011""","Autism Program - Rawson School","""0644411""",0,"*",8,8,9,"*","*","*","*","*",0,0,0,0,45
"Hartford School District","""0640011""","EDP - West Middle School","""0644611""",0,"*","*","*","*","*","*",0,0,0,0,0,0,0,15
"Hartford School District","""0640011""","Global Communications Academy","""0643611""",0,51,53,48,56,54,65,41,45,54,56,32,30,32,617
"Hartford School District","""0640011""","LC - Moylan School","""0649811""",0,"*","*",0,"*","*",0,0,0,0,0,0,0,0,6
"Hartford School District","""0640011""","SAND School","""0640111""",0,49,52,47,47,49,44,28,19,27,0,0,0,0,362
"Hartford School District","""0640011""","STEM Magnet at Fisher School","""0642511""",0,38,42,40,40,42,43,42,39,40,0,0,0,0,366
"Hartford School District","""0640011""","Autism Program - Simpson-Waverly School","""0649311""",0,0,8,"*",0,"*",0,0,0,0,0,0,0,0,11
"Hartford School District","""0640011""","MDP - Batchelder School","""0644811""",0,0,"*","*","*",0,"*","*","*","*",0,0,0,0,19
"Hartford School District","""0640011""","Autism Program - Hooker School","""0644311""",0,0,0,0,0,"*","*",0,0,0,0,0,0,0,6
"Hartford School District","""0640011""","Betances STEM Magnet School","""0643811""",0,0,0,0,0,70,74,67,79,85,0,0,0,0,375
"Hartford School District","""0640011""","EDP - M.D. Fox School","""0645911""",0,0,0,0,0,"*",9,"*",8,10,0,0,0,0,35
"Hartford School District","""0640011""","Renzulli Gifted and Talented Academy","""0644011""",0,0,0,0,0,22,37,34,23,15,0,0,0,0,131
"Hartford School District","""0640011""","Classical Magnet School","""0646411""",0,0,0,0,0,0,0,39,66,95,124,78,82,76,560
"Hartford School District","""0640011""","Hartford Magnet Trinity College Academy","""0645411""",0,0,0,0,0,0,0,151,201,223,159,113,96,81,1024
"Hartford School District","""0640011""","McDonough Middle School","""0641211""",0,0,0,0,0,0,0,96,75,90,0,0,0,0,261
"Hartford School District","""0640011""","Sports and Medical Sciences Academy","""0646511""",0,0,0,0,0,0,0,86,93,86,132,107,104,101,709
"Hartford School District","""0640011""","LC - Burns School","""0649611""",0,0,0,0,0,0,0,0,"*","*",0,0,0,0,"*"
"Hartford School District","""0640011""","Bulkeley High School","""0647111""",0,0,0,0,0,0,0,0,0,0,222,136,155,175,688
"Hartford School District","""0640011""","Culinary Arts Academy at Weaver High School","""0646011""",0,0,0,0,0,0,0,0,0,0,11,51,45,61,168
"Hartford School District","""0640011""","EDP - Bulkeley High School","""0648311""",0,0,0,0,0,0,0,0,0,0,6,"*","*","*",13
"Hartford School District","""0640011""","EDP - HPHS Engineering and Green Technology Academy","""0648211""",0,0,0,0,0,0,0,0,0,0,16,8,"*","*",31
"Hartford School District","""0640011""","Great Path Academy at MCC","""0647911""",0,0,0,0,0,0,0,0,0,0,81,74,56,61,272
"Hartford School District","""0640011""","HPHS Engineering and Green Technology Academy","""0647211""",0,0,0,0,0,0,0,0,0,0,133,84,56,73,346
"Hartford School District","""0640011""","HPHS Law and Government Academy","""0647411""",0,0,0,0,0,0,0,0,0,0,98,75,72,69,314
"Hartford School District","""0640011""","HPHS Nursing and Health Sciences Academy","""0647511""",0,0,0,0,0,0,0,0,0,0,129,99,78,77,383
"Hartford School District","""0640011""","High School, Inc.","""0647611""",0,0,0,0,0,0,0,0,0,0,67,54,47,68,236
"Hartford School District","""0640011""","Journalism and Media Academy Magnet School","""0647711""",0,0,0,0,0,0,0,0,0,0,45,41,49,55,190
"Hartford School District","""0640011""","MDP - Bulkeley High School","""0645011""",0,0,0,0,0,0,0,0,0,0,"*","*","*",9,24
"Hartford School District","""0640011""","MDP - HPHS Law and Government Academy","""0644911""",0,0,0,0,0,0,0,0,0,0,18,11,11,8,48
"Hartford School District","""0640011""","Pathways Academy of Technology and Design","""0646611""",0,0,0,0,0,0,0,0,0,0,129,108,104,80,421
"Hartford School District","""0640011""","University High School of Science and Engineering","""0646711""",0,0,0,0,0,0,0,0,0,0,121,114,106,90,431
"Hartford School District","""0640011""","Capital Community College Magnet Academy","""0643911""",0,0,0,0,0,0,0,0,0,0,0,0,26,31,57
"Hartford School District","""0640011""","High Step Transition","""0648411""",0,0,0,0,0,0,0,0,0,0,0,0,0,17,17
"Hartland School District","""0650011""","Hartland School","""0650111""",7,14,16,19,20,18,14,23,31,27,0,0,0,0,189
"Hebron School District","""0670011""","Gilead Hill School","""0670211""",73,70,88,75,0,0,0,0,0,0,0,0,0,0,306
"Hebron School District","""0670011""","Hebron Elementary School","""0670111""",0,0,0,0,86,90,119,104,0,0,0,0,0,0,399
"Highville Charter School District","""2860013""","Highville Charter School","""2860113""",80,40,40,41,37,40,42,35,42,33,20,17,24,11,502
"Integrated Day Charter School District","""2640013""","Integrated Day Charter School","""2640113""",34,33,33,33,33,31,35,33,34,31,0,0,0,0,330
"Jumoke Academy District","""2610013""","Jumoke Academy","""2610113""",60,74,74,75,75,73,76,72,55,74,11,16,12,6,753
"Kent School District","""0680011""","Kent Center School","""0680111""",7,21,20,24,27,22,28,28,31,27,0,0,0,0,235
"Killingly School District","""0690011""","Goodyear Early Childhood Center","""0698011""",133,0,0,0,0,0,0,0,0,0,0,0,0,0,133
"Killingly School District","""0690011""","Killingly Central School","""0690111""",31,162,176,0,0,0,0,0,0,0,0,0,0,0,369
"Killingly School District","""0690011""","Killingly Memorial School","""0690311""",0,0,0,169,164,160,0,0,0,0,0,0,0,0,493
"Killingly School District","""0690011""","Killingly Intermediate School","""0695211""",0,0,0,0,0,0,163,163,175,182,0,0,0,0,683
"Killingly School District","""0690011""","Killingly High School","""0696111""",0,0,0,0,0,0,0,0,0,0,215,226,179,203,823
"Killingly School District","""0690011""","Killingly Alternative Learning Program","""0690611""",0,0,0,0,0,0,0,0,0,0,0,7,"*","*",17
"Learn","""2450014""","Learn Haynes Elementary Intensive Program","""2451114""","*",0,"*","*",6,"*","*",0,0,0,0,0,0,0,16
"Learn","""2450014""","Riverside Magnet School at Goodwin College","""2450314""",123,86,70,60,55,0,0,0,0,0,0,0,0,0,394
"Learn","""2450014""","The Friendship School","""2450214""",383,122,0,0,0,0,0,0,0,0,0,0,0,0,505
"Learn","""2450014""","Regional Multicultural Magnet School","""2450114""",0,80,86,77,104,105,83,0,0,0,0,0,0,0,535
"Learn","""2450014""","Learn SAILS Program at Salem","""2451014""",0,0,0,"*","*",0,"*","*",0,0,0,0,0,0,6
"Learn","""2450014""","Dual Language & Arts Magnet Middle School","""2455014""",0,0,0,0,0,0,0,49,49,49,0,0,0,0,147
"Learn","""2450014""","Learn ABA Program at Center School","""2451214""",0,0,0,0,0,0,0,"*","*","*",0,"*",0,0,8
"Learn","""2450014""","Learn SAILS Middle School Program","""2450814""",0,0,0,0,0,0,0,"*","*","*",0,0,0,0,"*"
"Learn","""2450014""","Learn Ledyard RICHES Program","""2450714""",0,0,0,0,0,0,0,0,"*",0,0,0,0,"*","*"
"Learn","""2450014""","Connecticut River Academy","""2456014""",0,0,0,0,0,0,0,0,0,0,132,131,105,86,454
"Learn","""2450014""","Marine Science Magnet High School of Southeastern Connecticut","""2456114""",0,0,0,0,0,0,0,0,0,0,77,68,60,66,271
"Learn","""2450014""","Learn High School ABA","""2450614""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*","*"
"Learn","""2450014""","Learn Pathways Program","""2450514""",0,0,0,0,0,0,0,0,0,0,0,0,"*","*","*"
"Learn","""2450014""","Three Rivers Middle College Magnet School","""2456214""",0,0,0,0,0,0,0,0,0,0,0,0,36,31,67
"Learn","""2450014""","Learn STS 18-21 Year Old Program","""2450414""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Lebanon School District","""0710011""","Lebanon Elementary School","""0710111""",47,54,63,56,51,81,0,0,0,0,0,0,0,0,352
"Lebanon School District","""0710011""","Lebanon Middle School","""0715111""",0,0,0,0,0,0,73,64,81,77,0,0,0,0,295
"Lebanon School District","""0710011""","Lyman Memorial High School","""0716211""",0,0,0,0,0,0,0,0,0,0,87,97,92,88,364
"Ledyard School District","""0720011""","Gales Ferry School","""0720211""",18,64,65,68,0,0,0,0,0,0,0,0,0,0,215
"Ledyard School District","""0720011""","Gallup Hill School","""0720411""",46,35,49,40,41,50,37,37,0,0,0,0,0,0,335
"Ledyard School District","""0720011""","Ledyard Center School","""0720111""",0,60,46,50,56,56,70,64,0,0,0,0,0,0,402
"Ledyard School District","""0720011""","Juliet W. Long School","""0720311""",0,0,0,0,63,69,78,74,0,0,0,0,0,0,284
"Ledyard School District","""0720011""","Ledyard Middle School","""0725111""",0,0,0,0,0,0,0,0,166,166,0,0,0,0,332
"Ledyard School District","""0720011""","Ledyard High School","""0726111""",0,0,0,0,0,0,0,0,0,0,204,198,197,198,797
"Lisbon School District","""0730011""","Lisbon Central School","""0730111""",28,38,34,30,39,40,37,47,44,56,0,0,0,0,393
"Litchfield School District","""0740011""","Center School","""0740211""",36,69,66,68,57,0,0,0,0,0,0,0,0,0,296
"Litchfield School District","""0740011""","Litchfield Intermediate School","""0740311""",0,0,0,0,0,53,69,66,0,0,0,0,0,0,188
"Litchfield School District","""0740011""","Litchfield Middle School","""0746011""",0,0,0,0,0,0,0,0,77,83,0,0,0,0,160
"Litchfield School District","""0740011""","Litchfield High School","""0746111""",0,0,0,0,0,0,0,0,0,0,82,72,64,74,292
"Madison School District","""0760011""","Town Campus Learning Center","""0769011""",46,0,0,0,0,0,0,0,0,0,0,0,0,0,46
"Madison School District","""0760011""","Island Avenue Elementary School","""0760211""",0,52,47,44,60,66,0,0,0,0,0,0,0,0,269
"Madison School District","""0760011""","J. Milton Jeffrey Elementary School","""0760111""",0,63,58,77,70,59,0,0,0,0,0,0,0,0,327
"Madison School District","""0760011""","Kathleen H. Ryerson Elementary School","""0760311""",0,38,43,39,56,59,0,0,0,0,0,0,0,0,235
"Madison School District","""0760011""","Dr. Robert H. Brown Middle School","""0760611""",0,0,0,0,0,0,206,208,0,0,0,0,0,0,414
"Madison School District","""0760011""","Walter C. Polson Upper Middle School","""0765211""",0,0,0,0,0,0,0,0,214,273,0,0,0,0,487
"Madison School District","""0760011""","Daniel Hand High School","""0766111""",0,0,0,0,0,0,0,0,0,0,287,273,294,299,1153
"Manchester School District","""0770011""","Buckley School","""0770311""","*",79,55,50,64,46,50,"*",0,0,0,0,0,0,375
"Manchester School District","""0770011""","Keeney School","""0770611""",50,54,52,44,54,53,54,0,0,0,0,0,0,0,361
"Manchester School District","""0770011""","Manchester Preschool - Site 2","""0770811""",12,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Manchester School District","""0770011""","Manchester Preschool Center","""0778011""",179,0,0,0,0,0,0,0,0,0,0,0,0,0,179
"Manchester School District","""0770011""","Robertson School","""0771011""","*",72,69,73,50,56,"*",0,0,0,0,0,0,0,363
"Manchester School District","""0770011""","Washington School","""0771411""",0,50,65,55,50,64,60,0,0,0,0,0,0,0,344
"Manchester School District","""0770011""","Bowers School","""0770111""",0,72,"*",67,69,79,66,"*",0,0,0,0,0,0,414
"Manchester School District","""0770011""","Highland Park School","""0770411""",0,53,47,39,44,39,50,0,0,0,0,0,0,0,272
"Manchester School District","""0770011""","Martin School","""0771611""",0,"*",49,41,47,51,40,"*",0,0,0,0,0,0,266
"Manchester School District","""0770011""","Verplanck School","""0771211""",0,65,68,72,69,58,58,0,0,0,0,0,0,0,390
"Manchester School District","""0770011""","Waddell School","""0771311""",0,53,63,62,57,63,49,0,0,0,0,0,0,0,347
"Manchester School District","""0770011""","Elementary Site 2","""0771111""",0,0,0,"*",0,0,0,0,0,0,0,0,0,0,"*"
"Manchester School District","""0770011""","Elisabeth M. Bennet Academy","""0771711""",0,0,0,0,0,0,0,407,0,0,0,0,0,0,407
"Manchester School District","""0770011""","Illing Middle School","""0775311""",0,0,0,0,0,0,0,"*",405,"*",0,0,0,0,811
"Manchester School District","""0770011""","Bentley Alternative Education Program","""0770211""",0,0,0,0,0,0,0,0,"*","*",7,11,9,11,43
"Manchester School District","""0770011""","Manchester Regional Academy","""0779011""",0,0,0,0,0,0,0,0,"*","*",18,13,13,15,70
"Manchester School District","""0770011""","New Horizons","""0770711""",0,0,0,0,0,0,0,0,0,"*",7,"*","*","*",18
"Manchester School District","""0770011""","Manchester High School","""0776111""",0,0,0,0,0,0,0,0,0,0,393,426,367,369,1555
"Manchester School District","""0770011""","Manchester Transition Center","""0779111""",0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
"Manchester School District","""3480015""","Hartford Detention Center","""3480315""",0,0,0,0,0,0,0,0,0,"*","*","*","*","*",9
"Manchester School District","""3480015""","BRAVE","""3481115""",0,0,0,0,0,0,0,0,0,0,0,"*","*",0,"*"
"Mansfield School District","""0780011""","Annie E. Vinton School","""0780411""",31,35,50,46,43,49,0,0,0,0,0,0,0,0,254
"Mansfield School District","""0780011""","Dorothy C. Goodwin School","""0780211""",24,30,29,34,37,46,0,0,0,0,0,0,0,0,200
"Mansfield School District","""0780011""","Southeast Elementary School","""0780511""",24,33,25,50,41,54,0,0,0,0,0,0,0,0,227
"Mansfield School District","""0780011""","Mansfield Middle School","""0785111""",0,0,0,0,0,0,136,133,124,140,0,0,0,0,533
"Marlborough School District","""0790011""","Elmer Thienes-Mary Hall Elementary School","""0790111""",19,61,64,62,62,82,94,91,0,0,0,0,0,0,535
"Meriden School District","""0800011""","Benjamin Franklin School","""0800111""","*",59,"*",61,62,60,51,0,0,0,0,0,0,0,345
"Meriden School District","""0800011""","Casimir Pulaski School","""0801111""","*",0,107,"*",108,114,110,0,0,0,0,0,0,0,532
"Meriden School District","""0800011""","Hanover School","""0800311""","*",144,"*",127,89,86,80,0,0,0,0,0,0,0,586
"Meriden School District","""0800011""","Israel Putnam School","""0800411""","*",92,"*",92,102,101,91,0,0,0,0,0,0,0,567
"Meriden School District","""0800011""","John Barry School","""0800511""","*",70,"*",76,87,83,96,0,0,0,0,0,0,0,476
"Meriden School District","""0800011""","Nathan Hale School","""0800711""","*",96,"*",114,108,113,92,0,0,0,0,0,0,0,613
"Meriden School District","""0800011""","Roger Sherman School","""0800811""",94,81,78,86,78,84,83,0,0,0,0,0,0,0,584
"Meriden School District","""0800011""","STARS-Meriden School District","""0800611""",6,"*",7,"*",13,"*",6,0,0,0,0,0,0,0,42
"Meriden School District","""0800011""","Thomas Hooker School","""0801011""","*",105,97,49,"*",68,49,0,0,0,0,0,0,0,417
"Meriden School District","""0800011""","STEP-Meriden School District","""0800911""",0,"*","*","*",7,6,"*",0,0,0,0,0,0,0,19
"Meriden School District","""0800011""","Lincoln Middle School","""0805211""",0,0,0,0,0,0,0,234,225,266,0,0,0,0,725
"Meriden School District","""0800011""","STARS-MS","""0801511""",0,0,0,0,0,0,0,"*",0,"*",0,0,0,0,6
"Meriden School District","""0800011""","Steps-Meriden School District","""0801211""",0,0,0,0,0,0,0,"*","*",8,0,0,0,0,20
"Meriden School District","""0800011""","Washington Middle School","""0805411""",0,0,0,0,0,0,0,249,243,217,0,0,0,0,709
"Meriden School District","""0800011""","Francis T. Maloney High School","""0806111""",0,0,0,0,0,0,0,0,0,0,332,277,295,287,1191
"Meriden School District","""0800011""","Orville H. Platt High School","""0806211""",0,0,0,0,0,0,0,0,0,0,282,243,217,229,971
"Meriden School District","""0800011""","Success Academy","""0801411""",0,0,0,0,0,0,0,0,0,0,"*","*",13,13,35
"Meriden School District","""0800011""","Venture Academy-Meriden School District","""0801311""",0,0,0,0,0,0,0,0,0,0,12,12,8,8,40
"Meriden School District","""0800011""","Community Classroom Collaborative-Meriden School District","""0800211""",0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
"Middletown School District","""0830011""","Snow School","""0831111""",113,63,47,46,43,45,47,0,0,0,0,0,0,0,404
"Middletown School District","""0830011""","Bielefield School","""0830211""",0,51,52,50,42,52,41,0,0,0,0,0,0,0,288
"Middletown School District","""0830011""","Farm Hill School","""0830511""",0,51,45,60,68,53,56,0,0,0,0,0,0,0,333
"Middletown School District","""0830011""","Lawrence School","""0831311""",0,47,48,47,52,42,42,0,0,0,0,0,0,0,278
"Middletown School District","""0830011""","MacDonough School","""0830911""",0,41,33,33,40,45,27,0,0,0,0,0,0,0,219
"Middletown School District","""0830011""","Moody School","""0831211""",0,42,50,41,42,35,40,0,0,0,0,0,0,0,250
"Middletown School District","""0830011""","Spencer School","""0830111""",0,39,50,36,49,50,38,0,0,0,0,0,0,0,262
"Middletown School District","""0830011""","Wesley School","""0831411""",0,38,37,40,49,46,41,0,0,0,0,0,0,0,251
"Middletown School District","""0830011""","ICM - Farm Hill","""0830611""",0,0,"*","*",0,0,0,0,0,0,0,0,0,0,"*"
"Middletown School District","""0830011""","ICM - Wesley","""0830811""",0,0,"*","*","*","*","*",0,0,0,0,0,0,0,6
"Middletown School District","""0830011""","ICM - Lawrence","""0830711""",0,0,0,"*","*","*","*",0,0,0,0,0,0,0,6
"Middletown School District","""0830011""","ICM - Spencer","""0832011""",0,0,0,0,"*","*","*",0,0,0,0,0,0,0,7
"Middletown School District","""0830011""","STEM - Macdonough","""0832111""",0,0,0,0,0,8,16,0,0,0,0,0,0,0,24
"Middletown School District","""0830011""","ICM- Woodrow Wilson Middle School","""0830411""",0,0,0,0,0,0,0,"*",0,"*",0,0,0,0,"*"
"Middletown School District","""0830011""","Keigwin Middle School","""0831511""",0,0,0,0,0,0,0,296,0,0,0,0,0,0,296
"Middletown School District","""0830011""","Woodrow Wilson Middle School","""0835411""",0,0,0,0,0,0,0,0,319,376,0,0,0,0,695
"Middletown School District","""0830011""","Evening Program - MHS","""0831611""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",10
"Middletown School District","""0830011""","MHS - Alternative Education Program 1","""0831811""",0,0,0,0,0,0,0,0,0,0,"*","*","*",0,7
"Middletown School District","""0830011""","MHS - Alternative Education Program 2","""0831911""",0,0,0,0,0,0,0,0,0,0,"*","*","*","*",7
"Middletown School District","""0830011""","Middletown High School","""0836211""",0,0,0,0,0,0,0,0,0,0,322,308,303,305,1238
"Middletown School District","""0830011""","Transition to Life Center","""0839111""",0,0,0,0,0,0,0,0,0,0,"*","*","*",23,26
"Middletown School District","""0830011""","Virtual Learning Academy - MHS","""0831711""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",8
"Middletown School District","""3480015""","Hartford Detention Center","""3480315""",0,0,0,0,0,0,0,0,0,"*","*","*","*","*",9
"Middletown School District","""3480015""","SAGE","""3480415""",0,0,0,0,0,0,0,0,0,"*",0,"*",0,0,"*"
"Milford School District","""0840011""","J. F. Kennedy School","""0841911""",45,48,51,37,63,57,53,0,0,0,0,0,0,0,354
"Milford School District","""0840011""","Live Oaks School","""0841611""",52,40,40,39,44,44,43,0,0,0,0,0,0,0,302
"Milford School District","""0840011""","Orange Avenue School","""0840811""",52,64,48,55,55,71,64,0,0,0,0,0,0,0,409
"Milford School District","""0840011""","Orchard Hills School","""0841811""",33,48,54,45,60,59,50,0,0,0,0,0,0,0,349
"Milford School District","""0840011""","Pumpkin Delight School","""0841011""",18,30,34,40,46,42,50,0,0,0,0,0,0,0,260
"Milford School District","""0840011""","Calf Pen Meadow School","""0840111""",0,34,33,66,45,45,49,0,0,0,0,0,0,0,272
"Milford School District","""0840011""","Mathewson School","""0841711""",0,60,65,75,62,77,71,0,0,0,0,0,0,0,410
"Milford School District","""0840011""","Meadowside School","""0840711""",0,49,62,50,45,44,47,0,0,0,0,0,0,0,297
"Milford School District","""0840011""","East Shore Middle School","""0845111""",0,0,0,0,0,0,0,138,132,165,0,0,0,0,435
"Milford School District","""0840011""","Harborside Middle School","""0845211""",0,0,0,0,0,0,0,161,175,194,0,0,0,0,530
"Milford School District","""0840011""","West Shore Middle School","""0845311""",0,0,0,0,0,0,0,156,147,147,0,0,0,0,450
"Milford School District","""0840011""","Jonathan Law High School","""0846211""",0,0,0,0,0,0,0,0,0,0,206,215,204,240,865
"Milford School District","""0840011""","Joseph A. Foran High School","""0846311""",0,0,0,0,0,0,0,0,0,0,236,226,218,223,903
"Milford School District","""0840011""","The Academy","""0840311""",0,0,0,0,0,0,0,0,0,0,"*",8,"*",19,35
"Milford School District","""0840011""","Fifth Year Vocational Experience","""0840411""",0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
"Milford School District","""0840011""","Post Grad Transitional Academy","""0840611""",0,0,0,0,0,0,0,0,0,0,0,0,0,"*","*"
"Monroe School District","""0850011""","Monroe Elementary School","""0850111""",49,50,46,55,58,55,62,0,0,0,0,0,0,0,375
"Monroe School District","""0850011""","Fawn Hollow Elementary School","""0850511""",0,78,87,78,89,86,97,0,0,0,0,0,0,0,515
"Monroe School District","""0850011""","Stepney Elementary School","""0850311""",0,75,57,76,77,86,76,0,0,0,0,0,0,0,447
"Monroe School District","""0850011""","Jockey Hollow School","""0855211""",0,0,0,0,0,0,0,238,284,260,0,0,0,0,782
"Monroe School District","""0850011""","Masuk High School","""0856111""",0,0,0,0,0,0,0,0,0,0,233,241,294,283,1051
"Monroe School District","""0850011""","Masuk Alternative Program","""0850211""",0,0,0,0,0,0,0,0,0,0,0,"*","*","*",9
"Montville School District","""0860011""","Dr. Charles E. Murphy School","""0860711""","*",49,46,"*",64,72,53,0,0,0,0,0,0,0,329
"Montville School District","""0860011""","Mohegan School","""0860111""","*",57,49,58,64,58,"*",0,0,0,0,0,0,0,329
"Montville School District","""0860011""","Pre School Program","""0860311""",43,0,0,0,0,0,0,0,0,0,0,0,0,0,43
"Montville School District","""0860011""","Oakdale School","""0860511""",0,54,37,38,59,38,55,0,0,0,0,0,0,0,281
"Montville School District","""0860011""","Leonard J. Tyl Middle School","""0865111""",0,0,0,0,0,0,0,182,197,180,0,0,0,0,559
"Montville School District","""0860011""","Montville High School","""0866111""",0,0,0,0,0,0,0,0,0,0,169,147,183,137,636
"Montville School District","""0860011""","Palmer Academy","""0869011""",0,0,0,0,0,0,0,0,0,0,11,7,"*","*",23
"Naugatuck School District","""0880011""","Central Avenue Preschool","""0888211""",31,0,0,0,0,0,0,0,0,0,0,0,0,0,31
"Naugatuck School District","""0880011""","Head Start","""0888111""",119,0,0,0,0,0,0,0,0,0,0,0,0,0,119
"Naugatuck School District","""0880011""","Andrew Avenue School","""0880811""",0,54,62,55,56,52,0,0,0,0,0,0,0,0,279
"Naugatuck School District","""0880011""","Hop Brook Elementary School","""0880511""",0,71,49,64,72,67,0,0,0,0,0,0,0,0,323
"Naugatuck School District","""0880011""","Maple Hill School","""0880311""",0,93,85,82,88,99,0,0,0,0,0,0,0,0,447
"Naugatuck School District","""0880011""","Salem School","""0880611""",0,51,60,45,61,51,0,0,0,0,0,0,0,0,268
"Naugatuck School District","""0880011""","Western School","""0880711""",0,48,60,57,40,51,0,0,0,0,0,0,0,0,256
"Naugatuck School District","""0880011""","Cross Street Intermediate School","""0880211""",0,0,0,0,0,0,165,150,0,0,0,0,0,0,315
"Naugatuck School District","""0880011""","Hillside Intermediate School","""0880411""",0,0,0,0,0,0,168,164,0,0,0,0,0,0,332
"Naugatuck School District","""0880011""","City Hill Middle School","""0885111""",0,0,0,0,0,0,0,0,328,337,0,0,0,0,665
"Naugatuck School District","""0880011""","Genesis Academy","""0880911""",0,0,0,0,0,0,0,0,0,0,"*","*",9,0,20
"Naugatuck School District","""0880011""","Naugatuck High School","""0886111""",0,0,0,0,0,0,0,0,0,0,298,284,303,333,1218
"New Beginnings Inc Family Academy District","""2800013""","New Beginnings Inc Family Academy","""2800113""",57,57,72,61,54,63,36,44,32,23,0,0,0,0,499
"New Britain School District","""0890011""","Frank J. DiLoreto School","""0891111""",70,79,88,86,86,89,93,75,97,87,0,0,0,0,850
"New Britain School District","""0890011""","Gaffney School","""0890511""",176,69,78,68,62,71,69,0,0,0,0,0,0,0,593
"New Britain School District","""0890011""","Lincoln School","""0890811""",88,92,112,115,91,97,74,0,0,0,0,0,0,0,669
"New Britain School District","""0890011""","Roosevelt Early Learning Center","""0890111""",165,0,0,0,0,0,0,0,0,0,0,0,0,0,165
"New Britain School District","""0890011""","Smith School","""0891311""",0,88,91,104,105,82,96,0,0,0,0,0,0,0,566
"New Britain School District","""0890011""","Behavior Support (Holmes)","""0891011""",0,"*","*",0,0,"*","*",0,0,0,0,0,0,0,10
"New Britain School District","""0890011""","Chamberlain  Elementary School","""0890311""",0,83,88,85,84,81,72,0,0,0,0,0,0,0,493
"New Britain School District","""0890011""","Holmes School","""0890611""",0,90,88,79,84,81,72,0,0,0,0,0,0,0,494
"New Britain School District","""0890011""","Jefferson School","""0890711""",0,69,91,70,77,79,69,0,0,0,0,0,0,0,455
"New Britain School District","""0890011""","KEY Elementary (Gaffney)","""0891611""",0,9,8,10,"*","*",8,0,0,0,0,0,0,0,43
"New Britain School District","""0890011""","Northend School","""0890911""",0,52,46,40,35,38,43,0,0,0,0,0,0,0,254
"New Britain School District","""0890011""","Smalley Academy","""0891211""",0,125,128,133,95,99,105,0,0,0,0,0,0,0,685
"New Britain School District","""0890011""","Sunrise Primary (Chamberlain)","""0890211""",0,"*",8,"*",7,"*",0,0,0,0,0,0,0,0,24
"New Britain School District","""0890011""","Vance School","""0891511""",0,93,80,83,81,99,79,0,0,0,0,0,0,0,515
"New Britain School District","""0890011""","New Britain Transition Center","""0899011""",0,0,6,"*","*","*",9,"*","*","*",6,6,"*",0,51
"New Britain School District","""0890011""","Sunrise Intermediate (Holmes)","""0890411""",0,0,0,0,0,"*","*",0,0,0,0,0,0,0,7
"New Britain School District","""0890011""","House of Arts Letters and Science (HALS)  Academy","""0895411""",0,0,0,0,0,0,0,51,52,44,0,0,0,0,147
"New Britain School District","""0890011""","KEY Middle (Slade)","""0891711""",0,0,0,0,0,0,0,"*",6,"*",0,0,0,0,14
"New Britain School District","""0890011""","Pulaski Middle School","""0895311""",0,0,0,0,0,0,0,283,283,225,0,0,0,0,791
"New Britain School District","""0890011""","Slade Middle School","""0895211""",0,0,0,0,0,0,0,286,278,243,0,0,0,0,807
