"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Gender"

"Regional School District 16","Woodland Regional High School","Male",86.6,90.8,87.4,91.3,96.8
"Regional School District 17","Haddam-Killingworth High School","Female",94.8,94.6,98.8,100.0,97.7
"Regional School District 17","Haddam-Killingworth High School","Male",91.3,92.9,94.9,97.5,96.2
"Regional School District 18","Lyme-Old Lyme High School","Female",97.4,95.3,96.6,94.5,97.2
"Regional School District 18","Lyme-Old Lyme High School","Male",100.0,100.0,94.5,100.0,94.2
"Regional School District 19","E. O. Smith High School","Female",87.3,89.9,87.7,94.8,98.3
"Regional School District 19","E. O. Smith High School","Male",79.2,84.6,87.5,96.2,93.9
"Ridgefield School District","Ridgefield High School","Female",98.2,99.0,97.0,98.2,97.7
"Ridgefield School District","Ridgefield High School","Male",94.7,97.8,97.6,97.4,98.6
"Rocky Hill School District","Rocky Hill High School","Female",91.6,94.9,96.3,95.9,96.1
"Rocky Hill School District","Rocky Hill High School","Male",91.4,89.9,84.2,88.1,93.9
"Seymour School District","Seymour High School","Female",86.8,93.5,88.5,90.0,88.7
"Seymour School District","Seymour High School","Male",79.4,84.9,85.6,86.4,92.8
"Shelton School District","Shelton High School","Female",90.6,93.0,89.9,94.2,97.3
"Shelton School District","Shelton High School","Male",86.6,90.9,92.0,89.7,94.9
"Simsbury School District","Simsbury High School","Female",96.9,98.4,98.9,97.8,98.3
"Simsbury School District","Simsbury High School","Male",93.8,95.9,97.1,96.0,96.9
"Somers School District","Somers High School","Female",95.7,98.6,98.5,98.6,98.3
"Somers School District","Somers High School","Male",94.6,95.6,94.9,94.6,92.8
"South Windsor School District","South Windsor High School","Female",96.7,97.1,95.5,97.5,95.7
"South Windsor School District","South Windsor High School","Male",88.0,93.7,95.5,96.4,95.4
"Southington School District","Southington High School","Female",93.9,93.7,93.2,96.2,98.3
"Southington School District","Southington High School","Male",88.8,91.1,89.1,92.2,93.8
"Stafford School District","Stafford High School","Female",83.6,90.3,92.8,98.5,96.6
"Stafford School District","Stafford High School","Male",67.6,85.5,81.0,91.9,90.3
"Stamford Academy District","Stamford Academy","Female",47.8,64.3,"*",25.8,32.0
"Stamford Academy District","Stamford Academy","Male",28.1,31.8,"*",23.1,34.8
"Stamford School District","Stamford High School","Female",86.2,87.1,88.2,93.0,90.0
"Stamford School District","Stamford High School","Male",84.7,81.6,89.8,89.3,87.6
"Stamford School District","The Academy of Information Technology","Female",92.5,98.6,100.0,100.0,98.6
"Stamford School District","The Academy of Information Technology","Male",94.4,97.9,99.0,97.9,98.9
"Stamford School District","Westhill High School","Female",89.5,87.2,88.5,90.1,86.4
"Stamford School District","Westhill High School","Male",79.2,78.6,83.4,86.4,90.4
"Stonington School District","Stonington High School","Female",91.3,96.5,95.4,97.8,97.1
"Stonington School District","Stonington High School","Male",96.2,92.5,96.4,91.5,86.7
"Stratford School District","Bunnell High School","Female",90.6,92.4,94.3,99.4,94.9
"Stratford School District","Bunnell High School","Male",85.9,82.3,93.9,96.5,97.3
"Stratford School District","Stratford High School","Female",94.4,90.4,94.6,94.4,92.1
"Stratford School District","Stratford High School","Male",83.9,90.1,87.1,91.8,92.6
"Suffield School District","Suffield High School","Female",98.4,89.8,96.0,97.4,99.1
"Suffield School District","Suffield High School","Male",91.3,94.3,90.4,92.9,92.9
"The Bridge Academy District","The Bridge Academy","Female",100.0,89.5,100.0,91.7,90.0
"The Bridge Academy District","The Bridge Academy","Male",78.9,65.2,78.9,80.0,83.3
"The Gilbert School District","The Gilbert School","Female",92.7,91.7,83.7,92.9,94.1
"The Gilbert School District","The Gilbert School","Male",69.0,90.7,80.5,90.2,87.5
"Thomaston School District","Thomaston High School","Female",92.0,95.7,95.1,89.7,100.0
"Thomaston School District","Thomaston High School","Male",92.5,90.5,91.9,96.9,97.4
"Thompson School District","Tourtellotte Memorial High School","Female",94.1,92.0,92.7,95.3,96.2
"Thompson School District","Tourtellotte Memorial High School","Male",81.4,79.6,88.6,87.8,92.5
"Tolland School District","Tolland High School","Female",95.4,97.3,95.7,93.8,96.8
"Tolland School District","Tolland High School","Male",90.3,97.4,92.9,90.3,98.1
"Torrington School District","Torrington High School","Female",81.1,82.4,91.8,88.7,91.6
"Torrington School District","Torrington High School","Male",75.5,77.5,81.3,86.5,84.2
"Trumbull School District","Trumbull High School","Female",97.9,98.6,98.2,98.6,98.9
"Trumbull School District","Trumbull High School","Male",98.2,97.6,98.5,95.8,98.5
"Vernon School District","Rockville High School","Female",83.1,85.2,88.7,88.4,86.7
"Vernon School District","Rockville High School","Male",82.6,79.7,76.6,79.4,87.4
"Wallingford School District","Lyman Hall High School","Female",90.7,94.7,95.3,92.6,95.0
"Wallingford School District","Lyman Hall High School","Male",84.9,92.4,86.1,88.7,92.2
"Wallingford School District","Mark T. Sheehan High School","Female",92.1,99.2,94.3,96.4,97.3
"Wallingford School District","Mark T. Sheehan High School","Male",83.0,90.1,92.9,95.6,93.0
"Waterbury School District","Crosby High School","Female",65.5,63.1,68.2,78.6,73.9
"Waterbury School District","Crosby High School","Male",56.6,57.7,62.4,66.0,65.6
"Waterbury School District","John F. Kennedy High School","Female",75.1,68.1,71.1,69.8,71.2
"Waterbury School District","John F. Kennedy High School","Male",69.9,61.6,67.7,66.0,70.0
"Waterbury School District","Waterbury Arts Magnet School (High)","Female",97.1,94.5,92.6,95.8,94.1
"Waterbury School District","Waterbury Arts Magnet School (High)","Male",95.7,97.1,76.3,97.9,91.4
"Waterbury School District","Wilby High School","Female",64.7,66.1,79.4,67.9,75.1
"Waterbury School District","Wilby High School","Male",60.0,60.2,65.8,64.0,66.7
"Waterford School District","Waterford High School","Female",93.7,92.4,92.7,100.0,97.2
"Waterford School District","Waterford High School","Male",89.8,91.7,93.8,90.9,92.3
"Watertown School District","Watertown High School","Female",94.3,94.2,91.4,94.4,94.1
"Watertown School District","Watertown High School","Male",81.3,89.1,82.6,88.7,86.7
"West Hartford School District","Conard High School","Female",86.4,96.5,96.2,97.0,94.1
"West Hartford School District","Conard High School","Male",90.5,89.3,93.4,95.5,95.9
"West Hartford School District","Hall High School","Female",97.9,98.0,96.1,96.6,97.8
"West Hartford School District","Hall High School","Male",92.5,92.3,94.1,98.5,96.5
"West Hartford School District","REACH","Female","N/A","N/A","N/A","N/A","*"
"West Hartford School District","REACH","Male","N/A","N/A","N/A","N/A","*"
"West Haven School District","West Haven High School","Female",73.4,78.9,79.6,81.8,83.3
"West Haven School District","West Haven High School","Male",65.5,67.8,63.0,71.1,75.2
"Westbrook School District","Westbrook High School","Female",96.7,90.7,97.2,100.0,97.2
"Westbrook School District","Westbrook High School","Male",93.3,92.3,95.1,97.0,97.6
"Weston School District","Weston High School","Female",100.0,100.0,100.0,97.7,95.9
"Weston School District","Weston High School","Male",98.8,100.0,99.0,100.0,96.8
"Westport School District","Staples High School","Female",99.1,98.7,99.1,99.1,99.6
"Westport School District","Staples High School","Male",97.6,97.9,99.6,98.3,99.0
"Wethersfield School District","Wethersfield High School","Female",92.7,94.5,94.4,91.9,94.8
"Wethersfield School District","Wethersfield High School","Male",91.3,88.1,89.1,92.9,89.0
"Wilton School District","Wilton High School","Female",100.0,99.4,97.5,100.0,98.7
"Wilton School District","Wilton High School","Male",97.5,98.1,98.1,97.4,98.3
"Windham School District","Windham High School","Female",68.1,78.9,77.8,77.5,83.3
"Windham School District","Windham High School","Male",57.5,68.4,74.8,70.7,79.1
"Windsor Locks School District","Windsor Locks High School","Female",87.3,92.9,97.3,98.4,97.9
"Windsor Locks School District","Windsor Locks High School","Male",84.5,92.0,88.5,96.9,92.6
"Windsor School District","Windsor High School","Female",86.2,89.6,83.9,93.5,93.6
"Windsor School District","Windsor High School","Male",82.5,81.8,79.9,88.4,91.4
"Wolcott School District","Wolcott High School","Female",91.2,94.7,93.7,97.5,97.8
"Wolcott School District","Wolcott High School","Male",95.5,92.4,94.5,94.3,97.7
"Woodstock Academy District","Woodstock Academy","Female",95.5,95.9,98.7,99.2,98.7
"Woodstock Academy District","Woodstock Academy","Male",93.1,94.9,93.6,94.5,98.5

