"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0511411","0510011","Fairfield School District","Stratfield School","*","402","*","419"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","94","562","28","684"
"0510311","0510011","Fairfield School District","Walter Fitzgerald Campus","9","19","0","28"
"0520411","0520011","Farmington School District","East Farms School","*","411","*","449"
"0520611","0520011","Farmington School District","Farmington Alternative High School","*","*","0","*"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","6","106","0","112"
"0526111","0520011","Farmington School District","Farmington High School","110","1056","18","1184"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","59","606","9","674"
"0520211","0520011","Farmington School District","Noah Wallace School","*","330","*","369"
"0520111","0520011","Farmington School District","Union School","*","266","*","310"
"0520311","0520011","Farmington School District","West District School","35","267","7","309"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","*","589","*","651"
"0530111","0530011","Franklin School District","Franklin Elementary School","19","135","8","162"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","31","418","7","456"
"0540311","0540011","Glastonbury School District","Eastbury School","*","254","*","266"
"0540811","0540011","Glastonbury School District","Gideon Welles School","46","420","11","477"
"0546111","0540011","Glastonbury School District","Glastonbury High School","170","1788","33","1991"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","*","371","*","392"
"0540611","0540011","Glastonbury School District","Hopewell School","*","364","*","384"
"0540111","0540011","Glastonbury School District","Links Academy","*","13","*","24"
"0541411","0540011","Glastonbury School District","Links Transition","*","*","0","16"
"0540711","0540011","Glastonbury School District","Naubuc School","75","258","18","351"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","34","514","8","556"
"0540511","0540011","Glastonbury School District","PreK-Eastbury","0","30","0","30"
"0541011","0540011","Glastonbury School District","PreK-Nayaug","0","20","0","20"
"0545211","0540011","Glastonbury School District","Smith Middle School","71","920","19","1010"
"0566111","0560011","Granby School District","Granby Memorial High School","49","593","16","658"
"0565111","0560011","Granby School District","Granby Memorial Middle School","37","389","9","435"
"0560411","0560011","Granby School District","Kelly Lane Primary School","*","364","*","392"
"0560311","0560011","Granby School District","Wells Road Intermediate School","29","349","11","389"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","228","61","35","324"
"0575111","0570011","Greenwich School District","Central Middle School","63","476","19","558"
"0571211","0570011","Greenwich School District","Community Connections","0","7","0","7"
"0570211","0570011","Greenwich School District","Cos Cob School","34","393","19","446"
"0575211","0570011","Greenwich School District","Eastern Middle School","*","815","*","846"
"0570411","0570011","Greenwich School District","Glenville School","*","423","*","444"
"0571411","0570011","Greenwich School District","Greenwich Alternative High School","*","12","*","22"
"0576111","0570011","Greenwich School District","Greenwich High School","272","2244","109","2625"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","190","163","44","397"
"0571311","0570011","Greenwich School District","International School At Dundee","*","364","*","383"
"0570311","0570011","Greenwich School District","Julian Curtiss School","94","224","12","330"
"0570611","0570011","Greenwich School District","New Lebanon School","121","105","31","257"
"0570711","0570011","Greenwich School District","North Mianus School","*","482","*","496"
"0570811","0570011","Greenwich School District","North Street School","*","409","*","423"
"0570911","0570011","Greenwich School District","Old Greenwich School","10","425","0","435"
"0571111","0570011","Greenwich School District","Parkway School","*","*","0","260"
"0571011","0570011","Greenwich School District","Riverside School","*","*","0","468"
"0575311","0570011","Greenwich School District","Western Middle School","153","357","48","558"
"0580111","0580011","Griswold School District","Griswold Alternative School","8","*","*","13"
"0580311","0580011","Griswold School District","Griswold Elementary School","257","413","49","719"
"0586211","0580011","Griswold School District","Griswold High School","143","399","26","568"
"0585111","0580011","Griswold School District","Griswold Middle School","172","326","40","538"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","121","326","50","497"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","215","128","34","377"
"0591811","0590011","Groton School District","Charles Barnum School","70","232","73","375"
"0590311","0590011","Groton School District","Claude Chester School","200","74","24","298"
"0591711","0590011","Groton School District","Mary Morrisson School","99","182","82","363"
"0590211","0590011","Groton School District","New Beginnings Alternative Program","16","*","*","24"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","66","293","31","390"
"0591211","0590011","Groton School District","Pleasant Valley School","88","179","34","301"
"0596111","0590011","Groton School District","Robert E. Fitch High School","320","618","115","1053"
"0590111","0590011","Groton School District","S. B. Butler School","64","202","20","286"
"0591011","0590011","Groton School District","Transition Academy","*","*","*","9"
"0590611","0590011","Groton School District","Virtual Learning Academy","*","*","0","*"
"0595211","0590011","Groton School District","West Side Middle School","197","183","76","456"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","41","525","11","577"
"0600611","0600011","Guilford School District","A. W. Cox School","24","259","6","289"
"0600411","0600011","Guilford School District","Calvin Leete School","*","226","*","240"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","40","485","10","535"
"0606111","0600011","Guilford School District","Guilford High School","66","1031","26","1123"
"0600211","0600011","Guilford School District","Guilford Lakes School","22","276","9","307"
"0600311","0600011","Guilford School District","Melissa Jones School","19","284","13","316"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","49","79","9","137"
"0621211","0620011","Hamden School District","Bear Path School","49","372","24","445"
"0620211","0620011","Hamden School District","Church Street School","216","66","37","319"
"0620311","0620011","Hamden School District","Dunbar Hill School","108","155","36","299"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","30","*","*","41"
"0626111","0620011","Hamden School District","Hamden High School","501","927","129","1557"
"0625211","0620011","Hamden School District","Hamden Middle School","284","455","73","812"
"0620611","0620011","Hamden School District","Hamden Transition Academy @ SCSU (AACPB)","*","*","0","11"
"0620411","0620011","Hamden School District","Helen Street School","199","110","38","347"
"0621111","0620011","Hamden School District","Ridge Hill School","159","155","22","336"
"0620111","0620011","Hamden School District","Shepherd Glen School","161","129","31","321"
"0621011","0620011","Hamden School District","Spring Glen School","74","346","12","432"
"0621411","0620011","Hamden School District","West Woods School","41","317","14","372"
"0630111","0630011","Hampton School District","Hampton Elementary School","*","85","*","105"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","501","133","0","634"
"0648611","0640011","Hartford School District","Autism Program - Burr School","9","0","0","9"
"0644311","0640011","Hartford School District","Autism Program - Hooker School","6","0","0","6"
"0645711","0640011","Hartford School District","Autism Program - Naylor School","15","11","0","26"
"0644411","0640011","Hartford School District","Autism Program - Rawson School","*","*","0","45"
"0649311","0640011","Hartford School District","Autism Program - Simpson-Waverly School","11","0","0","11"
"0640411","0640011","Hartford School District","Batchelder School","350","83","0","433"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","*","161","*","299"
"0643811","0640011","Hartford School District","Betances STEM Magnet School","234","134","7","375"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","130","128","8","266"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","152","184","24","360"
"0647111","0640011","Hartford School District","Bulkeley High School","521","*","*","688"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","424","72","0","496"
"0642311","0640011","Hartford School District","Burr School","514","102","0","616"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","33","*","*","57"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","318","198","40","556"
"0646411","0640011","Hartford School District","Classical Magnet School","257","270","33","560"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","147","21","0","168"
"0649411","0640011","Hartford School District","DDP - Simpson-Waverly School","*","*","0","10"
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","13","0","0","13"
"0648211","0640011","Hartford School District","EDP - HPHS Engineering and Green Technology Academy","*","*","0","31"
"0645911","0640011","Hartford School District","EDP - M.D. Fox School","*","*","0","35"
"0644611","0640011","Hartford School District","EDP - West Middle School","*","*","0","15"
"0644111","0640011","Hartford School District","Early Childhood Development Center (ECDC)","0","16","0","16"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","454","*","*","610"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","393","108","0","501"
"0643611","0640011","Hartford School District","Global Communications Academy","551","66","0","617"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","145","115","12","272"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","280","*","*","346"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","256","58","0","314"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","323","*","*","383"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","581","397","46","1024"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","21","136","0","157"
"0647611","0640011","Hartford School District","High School, Inc.","185","*","*","236"
"0648411","0640011","Hartford School District","High Step Transition","*","*","0","17"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","136","*","*","190"
"0641011","0640011","Hartford School District","Kennelly School","430","127","0","557"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","672","241","0","913"
"0649511","0640011","Hartford School District","LC - Breakthrough II School","*","*","0","8"
"0649611","0640011","Hartford School District","LC - Burns School","*","0","0","*"
"0649811","0640011","Hartford School District","LC - Moylan School","*","*","0","6"
"0640811","0640011","Hartford School District","M. D. Fox School","524","123","0","647"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","219","75","0","294"
"0644811","0640011","Hartford School District","MDP - Batchelder School","19","0","0","19"
"0645011","0640011","Hartford School District","MDP - Bulkeley High School","*","*","0","24"
"0644911","0640011","Hartford School District","MDP - HPHS Law and Government Academy","*","*","0","48"
"0648511","0640011","Hartford School District","MDP - Moylan School","*","*","0","9"
"0641211","0640011","Hartford School District","McDonough Middle School","230","31","0","261"
"0641911","0640011","Hartford School District","Milner School","245","47","0","292"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","97","229","10","336"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","124","170","10","304"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","495","*","*","636"
"0641511","0640011","Hartford School District","Parkville Community School","392","142","0","534"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","243","162","16","421"
"0641711","0640011","Hartford School District","Rawson School","289","94","0","383"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","92","*","*","131"
"0640111","0640011","Hartford School District","SAND School","315","47","0","362"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","138","219","9","366"
"0643011","0640011","Hartford School District","Sanchez School","321","75","0","396"
"0642611","0640011","Hartford School District","Simpson-Waverly School","267","47","0","314"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","528","*","*","709"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","179","234","18","431"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","292","310","31","633"
"0642111","0640011","Hartford School District","West Middle School","359","90","0","449"
"0642211","0640011","Hartford School District","Wish Museum School","358","71","0","429"
"0650111","0650011","Hartland School District","Hartland School","*","165","*","189"
"0670211","0670011","Hebron School District","Gilead Hill School","26","272","8","306"
"0670111","0670011","Hebron School District","Hebron Elementary School","30","355","14","399"
"2860113","2860013","Highville Charter School District","Highville Charter School","254","167","81","502"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","89","200","41","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","163","75","32","270"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","274","432","47","753"
"0680111","0680011","Kent School District","Kent Center School","*","201","*","235"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","58","69","6","133"
"0690611","0690011","Killingly School District","Killingly Alternative Learning Program","*","*","0","17"
"0690111","0690011","Killingly School District","Killingly Central School","154","200","15","369"
"0696111","0690011","Killingly School District","Killingly High School","217","536","70","823"
"0695211","0690011","Killingly School District","Killingly Intermediate School","250","374","59","683"
"0690311","0690011","Killingly School District","Killingly Memorial School","200","261","32","493"
"2456014","2450014","Learn","Connecticut River Academy","246","164","44","454"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","78","56","13","147"
"2451214","2450014","Learn","Learn ABA Program at Center School","*","*","0","8"
"2451114","2450014","Learn","Learn Haynes Elementary Intensive Program","6","10","0","16"
"2450614","2450014","Learn","Learn High School ABA","*","*","0","*"
"2450714","2450014","Learn","Learn Ledyard RICHES Program","0","*","0","*"
"2450514","2450014","Learn","Learn Pathways Program","0","*","*","*"
"2450814","2450014","Learn","Learn SAILS Middle School Program","*","*","0","*"
"2451014","2450014","Learn","Learn SAILS Program at Salem","6","0","0","6"
"2450414","2450014","Learn","Learn STS 18-21 Year Old Program","0","*","0","*"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","43","213","15","271"
"2450114","2450014","Learn","Regional Multicultural Magnet School","234","268","33","535"
"2450314","2450014","Learn","Riverside Magnet School at Goodwin College","211","156","27","394"
"2450214","2450014","Learn","The Friendship School","204","274","27","505"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","*","38","*","67"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","56","280","16","352"
"0715111","0710011","Lebanon School District","Lebanon Middle School","49","229","17","295"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","45","308","11","364"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","175","*","215"
"0720411","0720011","Ledyard School District","Gallup Hill School","90","230","15","335"
"0720311","0720011","Ledyard School District","Juliet W. Long School","46","226","12","284"
"0720111","0720011","Ledyard School District","Ledyard Center School","54","341","7","402"
"0726111","0720011","Ledyard School District","Ledyard High School","160","594","43","797"
"0725111","0720011","Ledyard School District","Ledyard Middle School","52","263","17","332"
"0730111","0730011","Lisbon School District","Lisbon Central School","83","286","24","393"
"0740211","0740011","Litchfield School District","Center School","38","248","10","296"
"0746111","0740011","Litchfield School District","Litchfield High School","*","258","*","292"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","*","160","*","188"
"0746011","0740011","Litchfield School District","Litchfield Middle School","*","131","*","160"
"0766111","0760011","Madison School District","Daniel Hand High School","33","1098","22","1153"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","12","393","9","414"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","254","*","269"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","318","*","327"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","9","218","8","235"
"0769011","0760011","Madison School District","Town Campus Learning Center","*","*","0","46"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","472","*","487"
"3480315","3480015","Manchester School District","Hartford Detention Center","*","*","0","9"
"3481115","3480015","Manchester School District","BRAVE","*","*","0","*"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","30","*","*","43"
"0770111","0770011","Manchester School District","Bowers School","159","230","25","414"
"0770311","0770011","Manchester School District","Buckley School","95","257","23","375"
"0771111","0770011","Manchester School District","Elementary Site 2","*","0","0","*"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","200","188","19","407"
"0770411","0770011","Manchester School District","Highland Park School","94","169","9","272"
"0775311","0770011","Manchester School District","Illing Middle School","364","380","67","811"
"0770611","0770011","Manchester School District","Keeney School","89","253","19","361"
"0776111","0770011","Manchester School District","Manchester High School","635","799","121","1555"
"0770811","0770011","Manchester School District","Manchester Preschool - Site 2","*","*","0","12"
"0778011","0770011","Manchester School District","Manchester Preschool Center","155","24","0","179"
"0779011","0770011","Manchester School District","Manchester Regional Academy","51","*","*","70"
"0779111","0770011","Manchester School District","Manchester Transition Center","*","*","0","18"
"0771611","0770011","Manchester School District","Martin School","132","126","8","266"
"0770711","0770011","Manchester School District","New Horizons","13","*","*","18"
"0771011","0770011","Manchester School District","Robertson School","146","195","22","363"
"0771211","0770011","Manchester School District","Verplanck School","266","93","31","390"
"0771311","0770011","Manchester School District","Waddell School","174","148","25","347"
"0771411","0770011","Manchester School District","Washington School","229","88","27","344"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","*","209","*","254"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","*","155","*","200"
"0785111","0780011","Mansfield School District","Mansfield Middle School","123","389","21","533"
"0780511","0780011","Mansfield School District","Southeast Elementary School","54","162","11","227"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","41","487","7","535"
"0800711","0800011","Meriden School District","Nathan Hale School","357","205","51","613"
"0800111","0800011","Meriden School District","Benjamin Franklin School","210","109","26","345"
"0801111","0800011","Meriden School District","Casimir Pulaski School","416","71","45","532"
"0800211","0800011","Meriden School District","Community Classroom Collaborative-Meriden School District","*","*","*","10"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","685","407","99","1191"
"0800311","0800011","Meriden School District","Hanover School","328","205","53","586"
"0800411","0800011","Meriden School District","Israel Putnam School","369","150","48","567"
"0800511","0800011","Meriden School District","John Barry School","386","59","31","476"
"0805211","0800011","Meriden School District","Lincoln Middle School","463","194","68","725"
"0806211","0800011","Meriden School District","Orville H. Platt High School","607","276","88","971"
"0800811","0800011","Meriden School District","Roger Sherman School","423","131","30","584"
"0801511","0800011","Meriden School District","STARS-MS","6","0","0","6"
"0800611","0800011","Meriden School District","STARS-Meriden School District","27","*","*","42"
"0800911","0800011","Meriden School District","STEP-Meriden School District","*","*","0","19"
"0801211","0800011","Meriden School District","Steps-Meriden School District","14","*","*","20"
"0801411","0800011","Meriden School District","Success Academy","23","*","*","35"
"0801011","0800011","Meriden School District","Thomas Hooker School","173","219","25","417"
"0801311","0800011","Meriden School District","Venture Academy-Meriden School District","36","*","*","40"
"0805411","0800011","Meriden School District","Washington Middle School","415","217","77","709"
"3480315","3480015","Middletown School District","Hartford Detention Center","*","*","0","9"
"3480415","3480015","Middletown School District","SAGE","*","*","*","*"
"0830211","0830011","Middletown School District","Bielefield School","164","107","17","288"
"0831611","0830011","Middletown School District","Evening Program - MHS","*","*","0","10"
"0830511","0830011","Middletown School District","Farm Hill School","140","185","8","333"
"0830611","0830011","Middletown School District","ICM - Farm Hill","*","*","0","*"
"0830711","0830011","Middletown School District","ICM - Lawrence","*","*","0","6"
"0832011","0830011","Middletown School District","ICM - Spencer","*","*","0","7"
"0830811","0830011","Middletown School District","ICM - Wesley","*","*","*","6"
"0830411","0830011","Middletown School District","ICM- Woodrow Wilson Middle School","*","*","0","*"
"0831511","0830011","Middletown School District","Keigwin Middle School","165","113","18","296"
"0831311","0830011","Middletown School District","Lawrence School","69","203","6","278"
"0831811","0830011","Middletown School District","MHS - Alternative Education Program 1","*","*","0","7"
"0831911","0830011","Middletown School District","MHS - Alternative Education Program 2","7","0","0","7"
"0830911","0830011","Middletown School District","MacDonough School","137","*","*","219"
"0836211","0830011","Middletown School District","Middletown High School","469","700","69","1238"
"0831211","0830011","Middletown School District","Moody School","44","187","19","250"
"0832111","0830011","Middletown School District","STEM - Macdonough","*","17","*","24"
"0831111","0830011","Middletown School District","Snow School","162","211","31","404"
"0830111","0830011","Middletown School District","Spencer School","125","110","27","262"
"0839111","0830011","Middletown School District","Transition to Life Center","12","14","0","26"
"0831711","0830011","Middletown School District","Virtual Learning Academy - MHS","6","*","*","8"
"0831411","0830011","Middletown School District","Wesley School","79","166","6","251"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","265","383","47","695"
"0840111","0840011","Milford School District","Calf Pen Meadow School","40","224","8","272"
"0845111","0840011","Milford School District","East Shore Middle School","65","346","24","435"
"0840411","0840011","Milford School District","Fifth Year Vocational Experience","*","6","*","8"
"0845211","0840011","Milford School District","Harborside Middle School","46","466","18","530"
"0841911","0840011","Milford School District","J. F. Kennedy School","69","271","14","354"
"0846211","0840011","Milford School District","Jonathan Law High School","154","665","46","865"
"0846311","0840011","Milford School District","Joseph A. Foran High School","102","767","34","903"
"0841611","0840011","Milford School District","Live Oaks School","44","244","14","302"
"0841711","0840011","Milford School District","Mathewson School","*","351","*","410"
"0840711","0840011","Milford School District","Meadowside School","55","228","14","297"
"0840811","0840011","Milford School District","Orange Avenue School","50","352","7","409"
"0841811","0840011","Milford School District","Orchard Hills School","44","293","12","349"
"0840611","0840011","Milford School District","Post Grad Transitional Academy","*","*","0","*"
"0841011","0840011","Milford School District","Pumpkin Delight School","82","167","11","260"
"0840311","0840011","Milford School District","The Academy","19","*","*","35"
"0845311","0840011","Milford School District","West Shore Middle School","101","326","23","450"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","14","488","13","515"
"0855211","0850011","Monroe School District","Jockey Hollow School","48","712","22","782"
"0850211","0850011","Monroe School District","Masuk Alternative Program","*","*","0","9"
"0856111","0850011","Monroe School District","Masuk High School","64","953","34","1051"
"0850111","0850011","Monroe School District","Monroe Elementary School","18","349","8","375"
"0850311","0850011","Monroe School District","Stepney Elementary School","30","404","13","447"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","109","182","38","329"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","143","338","78","559"
"0860111","0860011","Montville School District","Mohegan School","112","169","48","329"
"0866111","0860011","Montville School District","Montville High School","171","411","54","636"
"0860511","0860011","Montville School District","Oakdale School","56","200","25","281"
"0869011","0860011","Montville School District","Palmer Academy","14","*","*","23"
"0860311","0860011","Montville School District","Pre School Program","*","33","*","43"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","146","106","27","279"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","*","*","0","31"
"0885111","0880011","Naugatuck School District","City Hill Middle School","252","333","80","665"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","102","181","32","315"
"0880911","0880011","Naugatuck School District","Genesis Academy","*","10","*","20"
"0888111","0880011","Naugatuck School District","Head Start","85","*","*","119"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","165","132","35","332"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","146","149","28","323"
"0880311","0880011","Naugatuck School District","Maple Hill School","106","301","40","447"
"0886111","0880011","Naugatuck School District","Naugatuck High School","441","641","136","1218"
"0880611","0880011","Naugatuck School District","Salem School","134","109","25","268"
"0880711","0880011","Naugatuck School District","Western School","109","125","22","256"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","443","35","21","499"
"0891011","0890011","New Britain School District","Behavior Support (Holmes)","*","*","0","10"
"0899111","0890011","New Britain School District","Brook Side School","49","*","*","54"
"0899411","0890011","New Britain School District","CLIMB","15","7","0","22"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","363","105","25","493"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","603","192","55","850"
"0890511","0890011","New Britain School District","Gaffney School","302","260","31","593"
"0890611","0890011","New Britain School District","Holmes School","254","204","36","494"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","75","60","12","147"
"0890711","0890011","New Britain School District","Jefferson School","325","102","28","455"
"0891611","0890011","New Britain School District","KEY Elementary (Gaffney)","36","*","*","43"
"0891711","0890011","New Britain School District","KEY Middle (Slade)","10","*","*","14"
"0890811","0890011","New Britain School District","Lincoln School","455","186","28","669"
"0896111","0890011","New Britain School District","New Britain High School","1545","544","109","2198"
"0899011","0890011","New Britain School District","New Britain Transition Center","44","7","0","51"
"0890911","0890011","New Britain School District","Northend School","197","47","10","254"
"0895311","0890011","New Britain School District","Pulaski Middle School","652","108","31","791"
"0890111","0890011","New Britain School District","Roosevelt Early Learning Center","34","131","0","165"
"0899511","0890011","New Britain School District","Satellite Careers Academy","139","*","*","157"
"0895211","0890011","New Britain School District","Slade Middle School","653","113","41","807"
"0891211","0890011","New Britain School District","Smalley Academy","551","117","17","685"
"0891311","0890011","New Britain School District","Smith School","406","117","43","566"
"0890411","0890011","New Britain School District","Sunrise Intermediate (Holmes)","7","0","0","7"
"0890211","0890011","New Britain School District","Sunrise Primary (Chamberlain)","*","*","0","24"
"0891511","0890011","New Britain School District","Vance School","349","140","26","515"
"0900411","0900011","New Canaan School District","East School","0","547","0","547"
"0906111","0900011","New Canaan School District","New Canaan High School","0","1266","0","1266"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","1359","0","1359"
"0900211","0900011","New Canaan School District","South School","0","545","0","545"
"0900311","0900011","New Canaan School District","West School","0","524","0","524"
"0910311","0910011","New Fairfield School District","Alternative Learning Center","*","9","*","13"
"0910111","0910011","New Fairfield School District","Consolidated School","28","467","7","502"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","27","455","6","488"
"0916111","0910011","New Fairfield School District","New Fairfield High School","49","779","16","844"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","45","482","13","540"
"0920311","0920011","New Hartford School District","Ann Antolini School","19","251","8","278"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","9","90","0","99"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","53","*","66"
"0931211","0930011","New Haven School District","Edgewood School","145","282","0","427"
"0931411","0930011","New Haven School District","Nathan Hale School","126","424","0","550"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","230","241","0","471"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","292","270","0","562"
"0930311","0930011","New Haven School District","Beecher School","267","236","0","503"
"0933411","0930011","New Haven School District","Benjamin Jepson Head Start","*","*","0","12"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","231","284","0","515"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","215","233","0","448"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","300","193","0","493"
"0937911","0930011","New Haven School District","Bishop Woods Self Contained Autism","*","*","0","11"
"0932111","0930011","New Haven School District","Brennan Rogers School","354","188","0","542"
"0937211","0930011","New Haven School District","Brennan Rogers Self Contained Autism","*","*","0","21"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","203","186","0","389"
"0937411","0930011","New Haven School District","Celentano Self Contained ID","*","*","0","11"
"0930611","0930011","New Haven School District","Clinton Avenue School","410","108","0","518"
"0937811","0930011","New Haven School District","Clinton Self Contained ID","*","*","0","10"
"0934111","0930011","New Haven School District","Columbus Family Academy","256","231","0","487"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","336","309","0","645"
"0936411","0930011","New Haven School District","Cooperative High School","305","339","0","644"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","129","93","0","222"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","217","294","0","511"
"0935611","0930011","New Haven School District","Domus Academy","*","*","0","29"
"0932711","0930011","New Haven School District","Dr. Reginald Mayo Early Learning Center","25","433","0","458"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","283","207","0","490"
"0937511","0930011","New Haven School District","East Rock Self Contained MD","20","9","0","29"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","108","493","0","601"
"0931611","0930011","New Haven School District","Fair Haven School","422","452","0","874"
"0938711","0930011","New Haven School District","Fair Haven Self Contained ID","*","*","0","*"
"0938011","0930011","New Haven School District","Headstart","*","*","0","220"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","0","36","0","36"
"0936611","0930011","New Haven School District","High School In The Community","166","85","0","251"
"0930711","0930011","New Haven School District","Hill Central Music Academy","327","160","0","487"
"0936311","0930011","New Haven School District","Hill Regional Career High School","343","305","0","648"
"0936211","0930011","New Haven School District","James Hillhouse High School","574","339","0","913"
"0931311","0930011","New Haven School District","John C. Daniels","244","281","0","525"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","293","244","0","537"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","339","197","0","536"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","213","169","0","382"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","214","323","0","537"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","195","212","0","407"
"0937711","0930011","New Haven School District","Nathan Hale Self Contained ID","*","*","0","10"
