"school_code","district_code","district","school","no","yes","total"
"0640111","0640011","Hartford School District","SAND School","348","18","366"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","552","8","560"
"0643011","0640011","Hartford School District","Sanchez School","316","264","580"
"0642611","0640011","Hartford School District","Simpson-Waverly School","*","*","366"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","374","21","395"
"0641811","0640011","Hartford School District","Twain School","*","*","282"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","335","7","342"
"0646311","0640011","Hartford School District","Weaver High School","1231","28","1259"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","574","46","620"
"0642111","0640011","Hartford School District","West Middle School","657","111","768"
"0642211","0640011","Hartford School District","Wish Museum School","351","86","437"
"0650111","0650011","Hartland School District","Hartland School","235","0","235"
"0670211","0670011","Hebron School District","Gilead Hill School","*","*","507"
"0670111","0670011","Hebron School District","Hebron Elementary School","697","0","697"
"2860113","2860013","Highville Charter School District","Highville Charter School","277","0","277"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","322","8","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","169","12","181"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","369","0","369"
"0680111","0680011","Kent School District","Kent Center School","257","0","257"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","*","71"
"0690111","0690011","Killingly School District","Killingly Central School","446","9","455"
"0696111","0690011","Killingly School District","Killingly High School","823","13","836"
"0695211","0690011","Killingly School District","Killingly Intermediate School","807","12","819"
"0690311","0690011","Killingly School District","Killingly Memorial School","500","31","531"
"2459014","2450014","Learn","Learn Special Education","35","0","35"
"2450114","2450014","Learn","Regional Multicultural Magnet School","453","75","528"
"2450214","2450014","Learn","The Friendship School","495","19","514"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","*","*","512"
"0715111","0710011","Lebanon School District","Lebanon Middle School","423","0","423"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","*","*","587"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","*","230"
"0720411","0720011","Ledyard School District","Gallup Hill School","350","14","364"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","*","385"
"0720111","0720011","Ledyard School District","Ledyard Center School","417","6","423"
"0726111","0720011","Ledyard School District","Ledyard High School","1048","11","1059"
"0725111","0720011","Ledyard School District","Ledyard Middle School","*","*","420"
"0730111","0730011","Lisbon School District","Lisbon Central School","575","0","575"
"0740211","0740011","Litchfield School District","Center School","337","0","337"
"0746111","0740011","Litchfield School District","Litchfield High School","624","0","624"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","250","0","250"
"0766111","0760011","Madison School District","Daniel Hand High School","*","*","1237"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","*","600"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","*","307"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","632","0","632"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","*","348"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","645","0","645"
"0770911","0770011","Manchester School District","Nathan Hale School","314","29","343"
"0770111","0770011","Manchester School District","Bowers School","469","21","490"
"0770311","0770011","Manchester School District","Buckley School","*","*","371"
"0770411","0770011","Manchester School District","Highland Park School","*","*","296"
"0775311","0770011","Manchester School District","Illing Middle School","896","19","915"
"0770611","0770011","Manchester School District","Keeney School","400","17","417"
"0776111","0770011","Manchester School District","Manchester High School","2035","42","2077"
"0778011","0770011","Manchester School District","Manchester Preschool Center","46","0","46"
"0779011","0770011","Manchester School District","Manchester Regional Academy","*","*","90"
"0771611","0770011","Manchester School District","Martin School","*","*","227"
"0771011","0770011","Manchester School District","Robertson School","392","21","413"
"0771211","0770011","Manchester School District","Verplanck School","343","47","390"
"0771311","0770011","Manchester School District","Waddell School","338","22","360"
"0771411","0770011","Manchester School District","Washington School","371","24","395"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","*","*","262"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","195","7","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","579","15","594"
"0780511","0780011","Mansfield School District","Southeast Elementary School","235","9","244"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","*","*","660"
"0800711","0800011","Meriden School District","Nathan Hale School","565","57","622"
"0800111","0800011","Meriden School District","Benjamin Franklin School","411","23","434"
"0801111","0800011","Meriden School District","Casimir Pulaski School","653","80","733"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1227","94","1321"
"0800311","0800011","Meriden School District","Hanover School","495","94","589"
"0800411","0800011","Meriden School District","Israel Putnam School","551","72","623"
"0800511","0800011","Meriden School District","John Barry School","470","68","538"
"0805211","0800011","Meriden School District","Lincoln Middle School","678","99","777"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1177","36","1213"
"0800811","0800011","Meriden School District","Roger Sherman School","516","74","590"
"0801011","0800011","Meriden School District","Thomas Hooker School","312","195","507"
"0805411","0800011","Meriden School District","Washington Middle School","808","60","868"
"0830211","0830011","Middletown School District","Bielefield School","*","*","351"
"0839011","0830011","Middletown School District","DEAL Program","*","*","24"
"0830511","0830011","Middletown School District","Farm Hill School","295","14","309"
"0831511","0830011","Middletown School District","Keigwin Middle School","346","11","357"
"0831311","0830011","Middletown School District","Lawrence School","277","9","286"
"0830911","0830011","Middletown School District","MacDonough School","*","*","220"
"0836211","0830011","Middletown School District","Middletown High School","1321","16","1337"
"0831211","0830011","Middletown School District","Moody School","374","17","391"
"0831111","0830011","Middletown School District","Snow School","*","*","350"
"0830111","0830011","Middletown School District","Spencer School","335","49","384"
"0831411","0830011","Middletown School District","Wesley School","*","*","336"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","693","7","700"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","*","345"
"0845111","0840011","Milford School District","East Shore Middle School","*","*","619"
"0845211","0840011","Milford School District","Harborside Middle School","541","7","548"
"0841911","0840011","Milford School District","J. F. Kennedy School","379","12","391"
"0846211","0840011","Milford School District","Jonathan Law High School","1015","18","1033"
"0846311","0840011","Milford School District","Joseph A. Foran High School","1003","9","1012"
"0841611","0840011","Milford School District","Live Oaks School","339","10","349"
"0841711","0840011","Milford School District","Mathewson School","482","11","493"
"0840711","0840011","Milford School District","Meadowside School","318","40","358"
"0840811","0840011","Milford School District","Orange Avenue School","488","9","497"
"0841811","0840011","Milford School District","Orchard Hills School","430","9","439"
"0841011","0840011","Milford School District","Pumpkin Delight School","269","13","282"
"0841411","0840011","Milford School District","Simon Lake School","358","21","379"
"0846411","0840011","Milford School District","The Academy","*","*","87"
"0845311","0840011","Milford School District","West Shore Middle School","534","16","550"
"0850611","0850011","Monroe School District","Chalk Hill School","679","0","679"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","*","598"
"0855211","0850011","Monroe School District","Jockey Hollow School","668","0","668"
"0856111","0850011","Monroe School District","Masuk High School","*","*","1402"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","*","361"
"0850311","0850011","Monroe School District","Stepney Elementary School","*","*","513"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","409","10","419"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","705","8","713"
"0860111","0860011","Montville School District","Mohegan School","348","58","406"
"0866111","0860011","Montville School District","Montville High School","799","29","828"
"0860511","0860011","Montville School District","Oakdale School","462","8","470"
"0869011","0860011","Montville School District","Palmer Academy","30","0","30"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","198","30","228"
"0880111","0880011","Naugatuck School District","Central Avenue School","268","25","293"
"0885111","0880011","Naugatuck School District","City Hill Middle School","495","12","507"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","383","17","400"
"0888111","0880011","Naugatuck School District","Head Start","106","0","106"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","353","31","384"
"0885211","0880011","Naugatuck School District","Hillside Middle School","*","*","301"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","329","10","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","417","18","435"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1362","48","1410"
"0880611","0880011","Naugatuck School District","Salem School","227","26","253"
"0880711","0880011","Naugatuck School District","Western School","247","15","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","362","0","362"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","484","96","580"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","452","205","657"
"0890511","0890011","New Britain School District","Gaffney School","395","39","434"
"0890611","0890011","New Britain School District","Holmes School","316","106","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","*","*","155"
"0890711","0890011","New Britain School District","Jefferson School","338","72","410"
"0890811","0890011","New Britain School District","Lincoln School","505","151","656"
"0896111","0890011","New Britain School District","New Britain High School","2675","455","3130"
"0890911","0890011","New Britain School District","Northend School","269","18","287"
"0895311","0890011","New Britain School District","Pulaski Middle School","573","247","820"
"0895111","0890011","New Britain School District","Roosevelt Middle School","488","54","542"
"0895211","0890011","New Britain School District","Slade Middle School","596","101","697"
"0891211","0890011","New Britain School District","Smalley Academy","548","124","672"
"0891311","0890011","New Britain School District","Smith School","625","36","661"
"0891511","0890011","New Britain School District","Vance School","470","24","494"
"0900411","0900011","New Canaan School District","East School","*","*","542"
"0906111","0900011","New Canaan School District","New Canaan High School","*","*","1223"
"0905111","0900011","New Canaan School District","Saxe Middle School","1298","7","1305"
"0900211","0900011","New Canaan School District","South School","*","*","520"
"0900311","0900011","New Canaan School District","West School","*","*","526"
"0910111","0910011","New Fairfield School District","Consolidated School","648","16","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","699","0","699"
"0916111","0910011","New Fairfield School District","New Fairfield High School","938","0","938"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","*","743"
"0920311","0920011","New Hartford School District","Ann Antolini School","347","0","347"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","160","0","160"
"0929011","0920011","New Hartford School District","Bridges I","*","0","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","106","0","106"
"0931211","0930011","New Haven School District","Edgewood School","*","*","448"
"0931411","0930011","New Haven School District","Nathan Hale School","543","19","562"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","338","11","349"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","437","16","453"
"0930311","0930011","New Haven School District","Beecher School","*","*","409"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","434","25","459"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","471","17","488"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","283","15","298"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","563","21","584"
"0930511","0930011","New Haven School District","Clarence Rogers School","*","*","135"
"0930611","0930011","New Haven School District","Clinton Avenue School","359","153","512"
"0934111","0930011","New Haven School District","Columbus Family Academy","141","144","285"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","593","49","642"
"0936411","0930011","New Haven School District","Cooperative High School","408","9","417"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","*","*","204"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","355","6","361"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","40","0","40"
"0938111","0930011","New Haven School District","Early Learning Center","125","0","125"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","533","80","613"
"0931611","0930011","New Haven School District","Fair Haven School","282","264","546"
"0938011","0930011","New Haven School District","Headstart","414","0","414"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","397","0","397"
"0936611","0930011","New Haven School District","High School In The Community","310","19","329"
"0930711","0930011","New Haven School District","Hill Central Music Academy","253","180","433"
"0936311","0930011","New Haven School District","Hill Regional Career High School","708","33","741"
"0936211","0930011","New Haven School District","James Hillhouse High School","1036","51","1087"
"0931311","0930011","New Haven School District","John C. Daniels","301","188","489"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","456","177","633"
"0930411","0930011","New Haven School District","Katherine Brennan School","*","*","206"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","*","*","389"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","364","0","364"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","167","6","173"
"0937011","0930011","New Haven School District","New Haven Academy","177","6","183"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","27","7","34"
"0936911","0930011","New Haven School District","Riverside Education Academy","159","21","180"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","398","51","449"
"0931011","0930011","New Haven School District","Ross/Woodward School","573","61","634"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","241","8","249"
"0936711","0930011","New Haven School District","Sound School","323","6","329"
"0931111","0930011","New Haven School District","Timothy Dwight School","206","92","298"
"0932911","0930011","New Haven School District","Truman School","447","173","620"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","34","0","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","353","57","410"
"0934911","0930011","New Haven School District","West Rock Authors Academy","195","12","207"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","*","*","448"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1510","285","1795"
"0933811","0930011","New Haven School District","Worthington Hooker School","343","46","389"
"0950311","0950011","New London School District","Jennings School","212","140","352"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","487","141","628"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","18","13","31"
"0950211","0950011","New London School District","Harbor School","366","27","393"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","317","52","369"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","25"
"0956111","0950011","New London School District","New London High School","672","126","798"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","179","137","316"
"0960511","0960011","New Milford School District","Hill And Plain School","450","33","483"
"0960711","0960011","New Milford School District","John Pettibone School","459","31","490"
"0966111","0960011","New Milford School District","New Milford High School","1570","21","1591"
"0960811","0960011","New Milford School District","Northville Elementary School","539","8","547"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1095","24","1119"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","774","8","782"
"0940611","0940011","Newington School District","Anna Reynolds School","419","21","440"
"0940211","0940011","Newington School District","Elizabeth Green School","299","14","313"
"0940811","0940011","Newington School District","John Paterson School","420","35","455"
"0945311","0940011","Newington School District","John Wallace Middle School","739","19","758"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","648","18","666"
"0946111","0940011","Newington School District","Newington High School","1509","19","1528"
"0940711","0940011","Newington School District","Ruth Chaffee School","352","36","388"
"0970111","0970011","Newtown School District","Hawley Elementary School","418","0","418"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","443","0","443"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","531","0","531"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1719"
"0975111","0970011","Newtown School District","Newtown Middle School","930","0","930"
"0978011","0970011","Newtown School District","Newtown Preschool","62","0","62"
"0970511","0970011","Newtown School District","Reed Intermediate School","886","0","886"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","639","0","639"
"0980111","0980011","Norfolk School District","Botelle Elementary School","164","0","164"
"0989011","0980011","Norfolk School District","IEP Program","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","*","355"
"0996111","0990011","North Branford School District","North Branford High School","730","0","730"
"0995111","0990011","North Branford School District","North Branford Intermediate School","*","*","570"
"0990511","0990011","North Branford School District","Stanley T. Williams School","262","6","268"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","502","6","508"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","351","8","359"
"1010811","1010011","North Haven School District","Clintonville Elementary School","361","12","373"
"1010711","1010011","North Haven School District","Green Acres Elementary School","421","16","437"
"1010211","1010011","North Haven School District","Montowese Elementary School","451","10","461"
"1016111","1010011","North Haven School District","North Haven High School","1229","11","1240"
"1015211","1010011","North Haven School District","North Haven Middle School","907","10","917"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","423","12","435"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","373","0","373"
"1026111","1020011","North Stonington School District","Wheeler High School","*","*","245"
"1025111","1020011","North Stonington School District","Wheeler Middle School","187","0","187"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1557","105","1662"
"1030211","1030011","Norwalk School District","Brookside Elementary School","322","80","402"
"1030311","1030011","Norwalk School District","Columbus Magnet School","325","31","356"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","412","52","464"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","417","31","448"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","354","140","494"
"1030811","1030011","Norwalk School District","Kendall Elementary School","388","96","484"
"1032211","1030011","Norwalk School District","Marvin Elementary School","361","105","466"
"1032111","1030011","Norwalk School District","Naramake Elementary School","356","41","397"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","467","39","506"
"1036111","1030011","Norwalk School District","Norwalk High School","1453","105","1558"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","*","*","96"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","566","76","642"
"1035511","1030011","Norwalk School District","Roton Middle School","378","47","425"
"1031311","1030011","Norwalk School District","Rowayton School","391","33","424"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","242","132","374"
"1031411","1030011","Norwalk School District","Tracey School","336","77","413"
"1035411","1030011","Norwalk School District","West Rocks Middle School","609","84","693"
"1032411","1030011","Norwalk School District","Wolfpit School","267","41","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2387","62","2449"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","162","10","172"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","*","44"
"1040611","1040011","Norwich School District","Greeneville School","273","69","342"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","15"
"1041411","1040011","Norwich School District","John B. Stanton Network School","250","32","282"
"1045111","1040011","Norwich School District","Kelly Middle School","697","49","746"
"1042011","1040011","Norwich School District","Moriarty Magnet School","323","46","369"
"1040811","1040011","Norwich School District","Samuel Huntington School","362","36","398"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","489","51","540"
"1046111","1040011","Norwich School District","Thames River Academy","79","0","79"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","251","28","279"
"1041911","1040011","Norwich School District","Uncas Network School","171","22","193"
"1041811","1040011","Norwich School District","Veterans' Memorial School","252","26","278"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","244","11","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","177","0","177"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","449","29","478"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","632","20","652"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","471","12","483"
"1070211","1070011","Orange School District","Mary L. Tracy School","197","0","197"
"1070511","1070011","Orange School District","Peck Place School","433","6","439"
"1070311","1070011","Orange School District","Race Brook School","*","*","417"
"1070411","1070011","Orange School District","Turkey Hill School","*","*","319"
"1085111","1080011","Oxford School District","Great Oak School","*","*","520"
"1080111","1080011","Oxford School District","Oxford Center School","489","10","499"
"1086011","1080011","Oxford School District","Oxford High School","*","*","266"
"1080311","1080011","Oxford School District","Quaker Farms School","551","14","565"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","206","0","206"
"1090511","1090011","Plainfield School District","Early Childhood Center","*","*","266"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","301"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","572"
"1096111","1090011","Plainfield School District","Plainfield High School","910","6","916"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","*","321"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","311","17","328"
"1100211","1100011","Plainville School District","Linden Street School","346","42","388"
"1100511","1100011","Plainville School District","Louis Toffolon School","316","14","330"
"1105211","1100011","Plainville School District","Middle School of Plainville","606","16","622"
"1106111","1100011","Plainville School District","Plainville High School","891","7","898"
"1108011","1100011","Plainville School District","Prekindergarten Program","35","0","35"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","484"
"1110111","1110011","Plymouth School District","Main Street School","181","0","181"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","506"
"1110311","1110011","Plymouth School District","Prospect Street School","*","*","173"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","553"
"1120111","1120011","Pomfret School District","Pomfret Community School","*","*","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","240","0","240"
"1130411","1130011","Portland School District","Gildersleeve School","240","0","240"
"1136111","1130011","Portland School District","Portland High School","364","0","364"
"1135111","1130011","Portland School District","Portland Middle School","*","*","215"
"1130211","1130011","Portland School District","Valley View School","370","0","370"
"1145111","1140011","Preston School District","Preston Plains School","191","0","191"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","302","10","312"
"1160311","1160011","Putnam School District","Putnam Elementary School","606","23","629"
"1166111","1160011","Putnam School District","Putnam High School","388","6","394"
"1165111","1160011","Putnam School District","Putnam Middle School","*","*","284"
"1175111","1170011","Redding School District","John Read Middle School","*","*","574"
"1170111","1170011","Redding School District","Redding Elementary School","734","0","734"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","562","0","562"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","616"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","*","404"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","*","415"
"2056112","2050012","Regional School District 05","Amity Regional High School","1638","11","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","218"
"2060212","2060012","Regional School District 06","James Morris School","*","*","211"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","14","0","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","573"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","*","108"
"2079112","2070012","Regional School District 07","AIM","7","0","7"
"2079012","2070012","Regional School District 07","FLEX","6","0","6"
"2079212","2070012","Regional School District 07","Links","23","0","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","748","0","748"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","*","351"
"2079312","2070012","Regional School District 07","STEP","15","0","15"
"2086112","2080012","Regional School District 08","RHAM High School","1019","0","1019"
"2085112","2080012","Regional School District 08","RHAM Middle School","644","0","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","963"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","922","7","929"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","532"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","593","12","605"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","778","0","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","291","0","291"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","129"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","21","0","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","*","*","393"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","*","232"
"2120112","2120012","Regional School District 12","The Burnham School","106","0","106"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","177"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","*","*","587"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","*","213"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","*","360"
"2130112","2130012","Regional School District 13","Frederick Brewster School","302","0","302"
"2130512","2130012","Regional School District 13","John Lyman School","*","*","333"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","350"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","16","0","16"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","*","*","444"
"2146112","2140012","Regional School District 14","Nonnewaug High School","860","6","866"
"2145112","2140012","Regional School District 14","Woodbury Middle School","491","7","498"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","*","467"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","607","8","615"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","*","521"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","448","8","456"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1415"
"2150512","2150012","Regional School District 15","Pomperaug School","*","*","541"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","*","555"
"2160312","2160012","Regional School District 16","Algonquin School","*","*","497"
"2160212","2160012","Regional School District 16","Community School","*","*","247"
"2160112","2160012","Regional School District 16","Laurel Ledge School","481","13","494"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","631"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","816"
"2170212","2170012","Regional School District 17","Burr District Elementary School","279","0","279"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","*","266"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","716","0","716"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","*","*","843"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","452","0","452"
"2180312","2180012","Regional School District 18","Center School","233","0","233"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","162","0","162"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","471","0","471"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","371","0","371"
"2180212","2180012","Regional School District 18","Mile Creek School","*","*","295"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1176","8","1184"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","*","446"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","*","438"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","*","743"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","*","384"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","*","465"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1744","7","1751"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","*","390"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","*","577"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","335","9","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","601","10","611"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","66","23","89"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","501","19","520"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","745","10","755"
"1190511","1190011","Rocky Hill School District","West Hill School","605","26","631"
"1210111","1210011","Salem School District","Salem Elementary School","506","0","506"
"1220111","1220011","Salisbury School District","Salisbury Central School","307","0","307"
"1230111","1230011","Scotland School District","Scotland Elementary School","190","0","190"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","324","15","339"
"1240111","1240011","Seymour School District","Bungay School","551","11","562"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","*","*","284"
"1246111","1240011","Seymour School District","Seymour High School","856","6","862"
"1245111","1240011","Seymour School District","Seymour Middle School","550","8","558"
"1250111","1250011","Sharon School District","Sharon Center School","*","*","219"
"1260911","1260011","Shelton School District","Mohegan School","611","18","629"
"1261011","1260011","Shelton School District","Booth Hill School","483","11","494"
