"school_code","district_code","district","school","no","yes","total"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","267","127","394"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","227","91","318"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","305","73","378"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","289","94","383"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","568","43","611"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","*","*","32"
"0647611","0640011","Hartford School District","High School, Inc.","207","49","256"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","208","21","229"
"0641011","0640011","Hartford School District","Kennelly School","599","182","781"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","606","56","662"
"0640811","0640011","Hartford School District","M. D. Fox School","589","257","846"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","459","9","468"
"0641211","0640011","Hartford School District","McDonough Middle School","292","127","419"
"0641911","0640011","Hartford School District","Milner School","307","105","412"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","*","*","198"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","563","136","699"
"0647811","0640011","Hartford School District","OPPortunity High School","106","17","123"
"0641511","0640011","Hartford School District","Parkville Community School","407","108","515"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","331","24","355"
"0641711","0640011","Hartford School District","Rawson School","*","*","463"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","57","0","57"
"0640111","0640011","Hartford School District","SAND School","364","99","463"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","*","*","328"
"0643011","0640011","Hartford School District","Sanchez School","280","212","492"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","182","6","188"
"0642611","0640011","Hartford School District","Simpson-Waverly School","350","11","361"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","621","51","672"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","397","10","407"
"0646311","0640011","Hartford School District","Weaver High School","*","*","154"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","569","23","592"
"0642111","0640011","Hartford School District","West Middle School","482","206","688"
"0642211","0640011","Hartford School District","Wish Museum School","349","94","443"
"0650111","0650011","Hartland School District","Hartland School","*","*","222"
"0670211","0670011","Hebron School District","Gilead Hill School","*","*","470"
"0670111","0670011","Hebron School District","Hebron Elementary School","666","0","666"
"2860113","2860013","Highville Charter School District","Highville Charter School","300","0","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","317","14","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","172","10","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","*","*","432"
"0680111","0680011","Kent School District","Kent Center School","*","*","287"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","*","107"
"0690111","0690011","Killingly School District","Killingly Central School","487","11","498"
"0696111","0690011","Killingly School District","Killingly High School","776","12","788"
"0695211","0690011","Killingly School District","Killingly Intermediate School","810","13","823"
"0690311","0690011","Killingly School District","Killingly Memorial School","451","18","469"
"2456014","2450014","Learn","Connecticut River Academy","146","0","146"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","66","16","82"
"2459014","2450014","Learn","Learn Special Education","30","0","30"
"2450114","2450014","Learn","Regional Multicultural Magnet School","446","99","545"
"2450214","2450014","Learn","The Friendship School","485","7","492"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","*","*","484"
"0715111","0710011","Lebanon School District","Lebanon Middle School","398","0","398"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","521","0","521"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","*","207"
"0720411","0720011","Ledyard School District","Gallup Hill School","335","10","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","*","285"
"0720111","0720011","Ledyard School District","Ledyard Center School","*","*","416"
"0726111","0720011","Ledyard School District","Ledyard High School","920","8","928"
"0725111","0720011","Ledyard School District","Ledyard Middle School","430","6","436"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","32","0","32"
"0730111","0730011","Lisbon School District","Lisbon Central School","502","0","502"
"0740211","0740011","Litchfield School District","Center School","341","0","341"
"0746111","0740011","Litchfield School District","Litchfield High School","*","*","560"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","*","*","268"
"0766111","0760011","Madison School District","Daniel Hand High School","*","*","1290"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","588","0","588"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","*","302"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","*","492"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","*","275"
"0769011","0760011","Madison School District","Town Campus Learning Center","43","0","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","*","616"
"0770911","0770011","Manchester School District","Nathan Hale School","210","24","234"
"0770111","0770011","Manchester School District","Bowers School","390","19","409"
"0770311","0770011","Manchester School District","Buckley School","375","13","388"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","435","19","454"
"0770411","0770011","Manchester School District","Highland Park School","265","8","273"
"0775311","0770011","Manchester School District","Illing Middle School","868","33","901"
"0770611","0770011","Manchester School District","Keeney School","370","17","387"
"0776111","0770011","Manchester School District","Manchester High School","1823","57","1880"
"0778011","0770011","Manchester School District","Manchester Preschool Center","*","*","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","*","*","99"
"0779111","0770011","Manchester School District","Manchester Transition Center","*","0","*"
"0771611","0770011","Manchester School District","Martin School","209","12","221"
"0771011","0770011","Manchester School District","Robertson School","341","36","377"
"0771211","0770011","Manchester School District","Verplanck School","302","38","340"
"0771311","0770011","Manchester School District","Waddell School","312","36","348"
"0771411","0770011","Manchester School District","Washington School","279","28","307"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","267","7","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","195","7","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","576","9","585"
"0780511","0780011","Mansfield School District","Southeast Elementary School","251","15","266"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","*","*","675"
"0800711","0800011","Meriden School District","Nathan Hale School","554","67","621"
"0800111","0800011","Meriden School District","Benjamin Franklin School","440","26","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","629","77","706"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1111","124","1235"
"0800311","0800011","Meriden School District","Hanover School","433","97","530"
"0800411","0800011","Meriden School District","Israel Putnam School","495","66","561"
"0800511","0800011","Meriden School District","John Barry School","453","56","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","631","80","711"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1039","63","1102"
"0800811","0800011","Meriden School District","Roger Sherman School","458","66","524"
"0801011","0800011","Meriden School District","Thomas Hooker School","301","145","446"
"0805411","0800011","Meriden School District","Washington Middle School","814","74","888"
"0830211","0830011","Middletown School District","Bielefield School","357","9","366"
"0830511","0830011","Middletown School District","Farm Hill School","355","16","371"
"0831511","0830011","Middletown School District","Keigwin Middle School","360","12","372"
"0831311","0830011","Middletown School District","Lawrence School","358","19","377"
"0830911","0830011","Middletown School District","MacDonough School","238","10","248"
"0836211","0830011","Middletown School District","Middletown High School","1330","27","1357"
"0831211","0830011","Middletown School District","Moody School","355","6","361"
"0831111","0830011","Middletown School District","Snow School","347","9","356"
"0830111","0830011","Middletown School District","Spencer School","328","13","341"
"0831411","0830011","Middletown School District","Wesley School","304","7","311"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","717","16","733"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","*","330"
"0845111","0840011","Milford School District","East Shore Middle School","*","*","532"
"0845211","0840011","Milford School District","Harborside Middle School","*","*","611"
"0841911","0840011","Milford School District","J. F. Kennedy School","394","27","421"
"0846211","0840011","Milford School District","Jonathan Law High School","986","11","997"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","*","1009"
"0841611","0840011","Milford School District","Live Oaks School","327","10","337"
"0841711","0840011","Milford School District","Mathewson School","424","31","455"
"0840711","0840011","Milford School District","Meadowside School","455","10","465"
"0840811","0840011","Milford School District","Orange Avenue School","*","*","436"
"0841811","0840011","Milford School District","Orchard Hills School","*","*","378"
"0841011","0840011","Milford School District","Pumpkin Delight School","411","7","418"
"0845311","0840011","Milford School District","West Shore Middle School","566","7","573"
"0850611","0850011","Monroe School District","Chalk Hill School","*","*","277"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","609","6","615"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","*","634"
"0856111","0850011","Monroe School District","Masuk High School","*","*","1309"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","*","409"
"0850311","0850011","Monroe School District","Stepney Elementary School","502","9","511"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","*","383"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","628","14","642"
"0860111","0860011","Montville School District","Mohegan School","363","56","419"
"0866111","0860011","Montville School District","Montville High School","745","22","767"
"0860511","0860011","Montville School District","Oakdale School","426","7","433"
"0869011","0860011","Montville School District","Palmer Academy","19","0","19"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","187","15","202"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","31","0","31"
"0880111","0880011","Naugatuck School District","Central Avenue School","240","12","252"
"0885111","0880011","Naugatuck School District","City Hill Middle School","752","19","771"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","317","13","330"
"0888111","0880011","Naugatuck School District","Head Start","104","0","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","373","17","390"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","311","24","335"
"0880311","0880011","Naugatuck School District","Maple Hill School","360","16","376"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1323","38","1361"
"0880611","0880011","Naugatuck School District","Salem School","213","18","231"
"0880711","0880011","Naugatuck School District","Western School","271","6","277"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","360","0","360"
"0899211","0890011","New Britain School District","Academic Extension Center","*","*","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","426","29","455"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","453","444","897"
"0890511","0890011","New Britain School District","Gaffney School","483","35","518"
"0890611","0890011","New Britain School District","Holmes School","392","30","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","156","0","156"
"0890711","0890011","New Britain School District","Jefferson School","318","97","415"
"0890811","0890011","New Britain School District","Lincoln School","473","226","699"
"0896111","0890011","New Britain School District","New Britain High School","2186","433","2619"
"0899011","0890011","New Britain School District","New Britain Transition Center","*","*","32"
"0890911","0890011","New Britain School District","Northend School","290","17","307"
"0895311","0890011","New Britain School District","Pulaski Middle School","418","174","592"
"0895111","0890011","New Britain School District","Roosevelt Middle School","388","41","429"
"0895211","0890011","New Britain School District","Slade Middle School","637","79","716"
"0891211","0890011","New Britain School District","Smalley Academy","632","41","673"
"0891311","0890011","New Britain School District","Smith School","591","40","631"
"0891511","0890011","New Britain School District","Vance School","522","22","544"
"0900411","0900011","New Canaan School District","East School","509","7","516"
"0906111","0900011","New Canaan School District","New Canaan High School","*","*","1343"
"0905111","0900011","New Canaan School District","Saxe Middle School","1210","8","1218"
"0900211","0900011","New Canaan School District","South School","553","8","561"
"0900311","0900011","New Canaan School District","West School","*","*","493"
"0910111","0910011","New Fairfield School District","Consolidated School","595","7","602"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","603","7","610"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","*","974"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","*","732"
"0920311","0920011","New Hartford School District","Ann Antolini School","359","0","359"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","120","0","120"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","*","129"
"0931211","0930011","New Haven School District","Edgewood School","*","*","455"
"0931411","0930011","New Haven School District","Nathan Hale School","523","32","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","447","68","515"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","526","23","549"
"0930311","0930011","New Haven School District","Beecher School","454","14","468"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","488","39","527"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","432","12","444"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","443","46","489"
"0932111","0930011","New Haven School District","Brennan Rogers School","351","10","361"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","453","14","467"
"0930611","0930011","New Haven School District","Clinton Avenue School","383","165","548"
"0934111","0930011","New Haven School District","Columbus Family Academy","269","204","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","547","61","608"
"0936411","0930011","New Haven School District","Cooperative High School","613","10","623"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","206","6","212"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","450","10","460"
"0935611","0930011","New Haven School District","Domus Academy","*","*","44"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","39","0","39"
"0938111","0930011","New Haven School District","Early Learning Center","115","0","115"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","381","54","435"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","226","0","226"
"0931611","0930011","New Haven School District","Fair Haven School","322","317","639"
"0938011","0930011","New Haven School District","Headstart","402","0","402"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","272","0","272"
"0936611","0930011","New Haven School District","High School In The Community","286","21","307"
"0930711","0930011","New Haven School District","Hill Central Music Academy","235","167","402"
"0936311","0930011","New Haven School District","Hill Regional Career High School","631","38","669"
"0936211","0930011","New Haven School District","James Hillhouse High School","874","95","969"
"0931311","0930011","New Haven School District","John C. Daniels","413","114","527"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","350","186","536"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","550","7","557"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","*","*","313"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","515","51","566"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","276","20","296"
"0937011","0930011","New Haven School District","New Haven Academy","258","9","267"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","15","7","22"
"0939111","0930011","New Haven School District","Riverside Education Academy","146","16","162"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","462","74","536"
"0931011","0930011","New Haven School District","Ross/Woodward School","469","52","521"
"0936711","0930011","New Haven School District","Sound School","310","10","320"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","272","45","317"
"0932911","0930011","New Haven School District","Truman School","342","190","532"
"0934911","0930011","New Haven School District","West Rock Authors Academy","233","13","246"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","*","*","375"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1073","214","1287"
"0933811","0930011","New Haven School District","Worthington Hooker School","406","38","444"
"0950311","0950011","New London School District","Jennings School","284","270","554"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","480","110","590"
"0950211","0950011","New London School District","Harbor School","283","18","301"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","255","29","284"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","28"
"0956111","0950011","New London School District","New London High School","789","194","983"
"0950511","0950011","New London School District","Shoreline Academy","97","11","108"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","197","27","224"
"0960511","0960011","New Milford School District","Hill And Plain School","418","38","456"
"0960711","0960011","New Milford School District","John Pettibone School","425","33","458"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","9","0","9"
"0966111","0960011","New Milford School District","New Milford High School","1495","15","1510"
"0960811","0960011","New Milford School District","Northville Elementary School","542","6","548"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1000","24","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","736","12","748"
"0940611","0940011","Newington School District","Anna Reynolds School","417","24","441"
"0940211","0940011","Newington School District","Elizabeth Green School","297","6","303"
"0940811","0940011","Newington School District","John Paterson School","458","18","476"
"0945311","0940011","Newington School District","John Wallace Middle School","681","25","706"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","603","19","622"
"0946111","0940011","Newington School District","Newington High School","1456","29","1485"
"0940711","0940011","Newington School District","Ruth Chaffee School","369","23","392"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","*","416"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","*","369"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","480","0","480"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","897","0","897"
"0978011","0970011","Newtown School District","Newtown Preschool","88","0","88"
"0970511","0970011","Newtown School District","Reed Intermediate School","*","*","895"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","575","0","575"
"0980111","0980011","Norfolk School District","Botelle Elementary School","133","0","133"
"0989211","0980011","Norfolk School District","Bridges II","*","0","*"
"0989011","0980011","Norfolk School District","IEP Program","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","468","7","475"
"0996111","0990011","North Branford School District","North Branford High School","*","*","688"
"0995111","0990011","North Branford School District","North Branford Intermediate School","601","8","609"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","*","518"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","308","10","318"
"1010811","1010011","North Haven School District","Clintonville Elementary School","388","12","400"
"1010711","1010011","North Haven School District","Green Acres Elementary School","*","*","371"
"1010211","1010011","North Haven School District","Montowese Elementary School","376","10","386"
"1016111","1010011","North Haven School District","North Haven High School","*","*","1173"
"1015211","1010011","North Haven School District","North Haven Middle School","*","*","832"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","407","17","424"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","371","0","371"
"1026111","1020011","North Stonington School District","Wheeler High School","224","0","224"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","201"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1556","139","1695"
"1030211","1030011","Norwalk School District","Brookside Elementary School","395","113","508"
"1030311","1030011","Norwalk School District","Columbus Magnet School","310","16","326"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","442","44","486"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","424","42","466"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","437","124","561"
"1030811","1030011","Norwalk School District","Kendall Elementary School","396","112","508"
"1032211","1030011","Norwalk School District","Marvin Elementary School","385","100","485"
"1032111","1030011","Norwalk School District","Naramake Elementary School","400","63","463"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","591","41","632"
"1036111","1030011","Norwalk School District","Norwalk High School","1380","116","1496"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","*","*","118"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","608","59","667"
"1035511","1030011","Norwalk School District","Roton Middle School","372","37","409"
"1031311","1030011","Norwalk School District","Rowayton School","435","38","473"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","232","123","355"
"1031411","1030011","Norwalk School District","Tracey School","308","86","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","611","59","670"
"1032411","1030011","Norwalk School District","Wolfpit School","301","45","346"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2284","97","2381"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","16","0","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","*","37"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","320","79","399"
"1045111","1040011","Norwich School District","Kelly Middle School","557","62","619"
"1042011","1040011","Norwich School District","Moriarty Magnet School","421","86","507"
"1040811","1040011","Norwich School District","Samuel Huntington School","358","26","384"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","469","70","539"
"1046111","1040011","Norwich School District","Thames River Academy","*","*","87"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","290","27","317"
"1041911","1040011","Norwich School District","Uncas Network School","268","31","299"
"1041811","1040011","Norwich School District","Veterans' Memorial School","293","35","328"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","247","13","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","181","0","181"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","426","25","451"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","*","*","582"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","527","8","535"
"1070211","1070011","Orange School District","Mary L. Tracy School","178","0","178"
"1070511","1070011","Orange School District","Peck Place School","*","*","395"
"1070311","1070011","Orange School District","Race Brook School","405","6","411"
"1070411","1070011","Orange School District","Turkey Hill School","287","10","297"
"1085111","1080011","Oxford School District","Great Oak School","494","6","500"
"1080111","1080011","Oxford School District","Oxford Center School","*","*","525"
"1086011","1080011","Oxford School District","Oxford High School","623","6","629"
"1080311","1080011","Oxford School District","Quaker Farms School","529","14","543"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","*","*","250"
"1098011","1090011","Plainfield School District","Early Childhood Center","16","0","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","403"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","585"
"1096111","1090011","Plainfield School District","Plainfield High School","783","9","792"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","408"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","*","422"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","251","16","267"
"1100211","1100011","Plainville School District","Linden Street School","379","33","412"
"1100511","1100011","Plainville School District","Louis Toffolon School","355","10","365"
"1105211","1100011","Plainville School District","Middle School of Plainville","562","13","575"
"1106111","1100011","Plainville School District","Plainville High School","788","8","796"
"1108011","1100011","Plainville School District","Prekindergarten Program","*","*","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","441"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","*","362"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","400"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","527"
"1120111","1120011","Pomfret School District","Pomfret Community School","504","9","513"
"1130511","1130011","Portland School District","Brownstone Intermediate School","*","*","233"
"1130411","1130011","Portland School District","Gildersleeve School","242","0","242"
"1136111","1130011","Portland School District","Portland High School","*","*","367"
"1135111","1130011","Portland School District","Portland Middle School","226","0","226"
"1130211","1130011","Portland School District","Valley View School","*","*","336"
"1145111","1140011","Preston School District","Preston Plains School","*","*","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","289","6","295"
"1169011","1160011","Putnam School District","Helping Hands","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","674","25","699"
"1166111","1160011","Putnam School District","Putnam High School","307","7","314"
"1165111","1160011","Putnam School District","Putnam Middle School","*","*","275"
"1175111","1170011","Redding School District","John Read Middle School","582","0","582"
"1170111","1170011","Redding School District","Redding Elementary School","*","*","661"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","502","0","502"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","364"
"2046112","2040012","Regional School District 04","Valley Regional High School","*","*","609"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","414","0","414"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","*","412"
"2056112","2050012","Regional School District 05","Amity Regional High School","*","*","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","213"
"2060212","2060012","Regional School District 06","James Morris School","*","*","196"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","545"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","*","93"
"2079112","2070012","Regional School District 07","AIM","16","0","16"
"2079012","2070012","Regional School District 07","FLEX","6","0","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","11","0","11"
"2079212","2070012","Regional School District 07","Links","15","0","15"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","*","*","762"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","*","*","330"
"2079312","2070012","Regional School District 07","STEP","28","0","28"
"2086112","2080012","Regional School District 08","RHAM High School","*","*","1156"
"2085112","2080012","Regional School District 08","RHAM Middle School","609","0","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","968"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","*","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","476"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","559","15","574"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","*","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","274","0","274"
"2120212","2120012","Regional School District 12","Booth Free School","113","0","113"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","19","0","19"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","326","0","326"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","*","226"
"2120112","2120012","Regional School District 12","The Burnham School","84","0","84"
"2120412","2120012","Regional School District 12","Washington Primary School","162","0","162"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","569","0","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","*","200"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","*","*","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","*","269"
"2130512","2130012","Regional School District 13","John Lyman School","*","*","319"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","334"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","336","13","349"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","*","*","43"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","*","*","387"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","854"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","*","447"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","*","424"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","*","*","603"
"2155212","2150012","Regional School District 15","Memorial Middle School","*","*","508"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","454","7","461"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1381"
"2150512","2150012","Regional School District 15","Pomperaug School","*","*","498"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","550","0","550"
"2160312","2160012","Regional School District 16","Algonquin School","471","9","480"
"2160212","2160012","Regional School District 16","Community School","*","*","211"
"2160112","2160012","Regional School District 16","Laurel Ledge School","465","6","471"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","595"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","779"
"2170212","2170012","Regional School District 17","Burr District Elementary School","301","0","301"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","*","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","*","*","680"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","798","0","798"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","*","446"
"2180312","2180012","Regional School District 18","Center School","*","*","269"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","134","0","134"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","*","*","447"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","331","0","331"
"2180212","2180012","Regional School District 18","Mile Creek School","*","*","312"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1175","10","1185"
