"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","34","98","122","125","128","134","128","0","0","0","0","0","0","0","769"
"0465111","0460011","Easton School District","Helen Keller Middle School","0","0","0","0","0","0","0","140","127","120","0","0","0","0","387"
"2428014","2420014","EdAdvance","EdAdvance Headstart","167","0","0","0","0","0","0","0","0","0","0","0","0","0","167"
"2429014","2420014","EdAdvance","The ACCESS School at The Danuta M. Thibodeau Education Center","0","0","0","*","0","*","*","*","*","*","*","*","6","*","27"
"0480111","0480011","Ellington School District","Center School","46","82","72","63","73","93","0","0","0","0","0","0","0","0","429"
"0480211","0480011","Ellington School District","Crystal Lake School","0","47","47","43","39","45","0","0","0","0","0","0","0","0","221"
"0480611","0480011","Ellington School District","Windermere School","0","60","81","98","89","82","0","0","0","0","0","0","0","0","410"
"0480711","0480011","Ellington School District","Windermere Intermediate School","0","0","0","0","0","0","195","211","0","0","0","0","0","0","406"
"0485111","0480011","Ellington School District","Ellington Middle School","0","0","0","0","0","0","0","0","188","202","0","0","0","0","390"
"0486111","0480011","Ellington School District","Ellington High School","0","0","0","0","0","0","0","0","0","0","219","169","192","198","778"
"0491311","0490011","Enfield School District","Edgar H. Parkman School","*","*","51","46","48","45","57","46","0","0","0","0","0","0","339"
"0491611","0490011","Enfield School District","Eli Whitney School","39","52","47","53","62","47","58","46","0","0","0","0","0","0","404"
"0490211","0490011","Enfield School District","Enfield Street School","28","46","55","49","47","36","49","38","0","0","0","0","0","0","348"
"0491211","0490011","Enfield School District","Harriet Beecher Stowe School","*","*","40","43","39","45","45","36","0","0","0","0","0","0","283"
"0490411","0490011","Enfield School District","Hazardville Memorial School","*","56","57","*","62","60","59","61","0","0","0","0","0","0","405"
"0498011","0490011","Enfield School District","Head Start Program","104","0","0","0","0","0","0","0","0","0","0","0","0","0","104"
"0491811","0490011","Enfield School District","Henry Barnard School","*","67","57","61","*","61","65","58","0","0","0","0","0","0","418"
"0491111","0490011","Enfield School District","Nathan Hale School","*","31","*","45","44","41","41","31","0","0","0","0","0","0","263"
"0491511","0490011","Enfield School District","Prudence Crandall School","*","60","*","55","56","71","71","66","0","0","0","0","0","0","435"
"0491711","0490011","Enfield School District","Thomas G. Alcorn School","*","52","56","42","44","33","*","39","0","0","0","0","0","0","299"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","0","0","0","0","0","0","0","0","448","475","0","0","0","0","923"
"0496111","0490011","Enfield School District","Enfield High School","0","0","0","0","0","0","0","0","0","0","246","218","237","192","893"
"0496211","0490011","Enfield School District","Enrico Fermi High School","0","0","0","0","0","0","0","0","0","0","343","273","296","262","1174"
"0499011","0490011","Enfield School District","Enfield Transitional Learning Academy","0","0","0","0","0","0","0","0","0","0","0","0","0","8","8"
"0500111","0500011","Essex School District","Essex Elementary School","37","70","79","75","97","80","66","90","0","0","0","0","0","0","594"
"0510211","0510011","Fairfield School District","Burr Elementary School","20","79","59","59","80","73","99","0","0","0","0","0","0","0","469"
"0518011","0510011","Fairfield School District","Early Childhood Center","126","0","0","0","0","0","0","0","0","0","0","0","0","0","126"
"0510611","0510011","Fairfield School District","McKinley School","20","64","57","81","65","82","67","0","0","0","0","0","0","0","436"
"0511711","0510011","Fairfield School District","Jennings School","0","48","59","65","68","54","62","0","0","0","0","0","0","0","356"
"0511311","0510011","Fairfield School District","Sherman School","0","59","72","84","63","92","76","0","0","0","0","0","0","0","446"
"0510111","0510011","Fairfield School District","Dwight Elementary School","0","36","59","54","57","61","55","0","0","0","0","0","0","0","322"
"0510411","0510011","Fairfield School District","Holland Hill School","0","54","59","65","54","57","61","0","0","0","0","0","0","0","350"
"0510711","0510011","Fairfield School District","Mill Hill School","0","73","82","77","88","78","72","0","0","0","0","0","0","0","470"
"0511611","0510011","Fairfield School District","North Stratfield School","0","87","78","96","78","81","82","0","0","0","0","0","0","0","502"
"0511811","0510011","Fairfield School District","Osborn Hill School","0","96","85","89","85","84","88","0","0","0","0","0","0","0","527"
"0511211","0510011","Fairfield School District","Riverfield School","0","74","68","82","96","76","82","0","0","0","0","0","0","0","478"
"0511411","0510011","Fairfield School District","Stratfield School","0","115","73","91","82","80","101","0","0","0","0","0","0","0","542"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","0","0","0","0","0","0","0","210","215","180","0","0","0","0","605"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","0","0","0","0","0","0","0","293","311","285","0","0","0","0","889"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","0","0","0","0","0","0","0","252","254","264","0","0","0","0","770"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","0","0","0","0","0","0","0","0","0","0","371","344","349","328","1392"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","0","0","0","0","0","0","0","0","0","0","338","303","336","296","1273"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","72","0","0","0","0","0","0","0","0","0","0","0","0","0","72"
"0520411","0520011","Farmington School District","East Farms School","0","82","96","85","80","85","0","0","0","0","0","0","0","0","428"
"0520211","0520011","Farmington School District","Noah Wallace School","0","74","56","78","58","79","0","0","0","0","0","0","0","0","345"
"0520111","0520011","Farmington School District","Union School","0","56","54","55","57","73","0","0","0","0","0","0","0","0","295"
"0520311","0520011","Farmington School District","West District School","0","76","61","60","75","73","0","0","0","0","0","0","0","0","345"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","0","0","0","0","0","0","340","336","0","0","0","0","0","0","676"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","0","0","0","0","0","0","0","0","342","329","0","0","0","0","671"
"0526111","0520011","Farmington School District","Farmington High School","0","0","0","0","0","0","0","0","0","0","325","340","346","349","1360"
"0530111","0530011","Franklin School District","Franklin Elementary School","23","19","20","20","29","21","17","20","27","29","0","0","0","0","225"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","*","91","103","97","*","85","112","0","0","0","0","0","0","0","575"
"0540711","0540011","Glastonbury School District","Naubuc School","50","66","79","76","74","62","81","0","0","0","0","0","0","0","488"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","19","97","105","117","103","113","110","0","0","0","0","0","0","0","664"
"0540311","0540011","Glastonbury School District","Eastbury School","0","46","51","60","60","59","66","0","0","0","0","0","0","0","342"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","0","74","91","79","101","87","93","0","0","0","0","0","0","0","525"
"0540611","0540011","Glastonbury School District","Hopewell School","0","84","92","92","89","89","84","0","0","0","0","0","0","0","530"
"0540811","0540011","Glastonbury School District","Gideon Welles School","0","0","0","0","0","0","0","530","0","0","0","0","0","0","530"
"0545211","0540011","Glastonbury School District","Smith Middle School","0","0","0","0","0","0","0","*","573","553","*","0","0","0","1128"
"0546111","0540011","Glastonbury School District","Glastonbury High School","0","0","0","0","0","0","0","0","0","0","520","540","478","528","2066"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","8","143","154","168","0","0","0","0","0","0","0","0","0","0","473"
"0560411","0560011","Granby School District","Kelly Lane Primary School","0","0","0","0","86","74","104","86","0","0","0","0","0","0","350"
"0560311","0560011","Granby School District","Wells Road Intermediate School","0","0","0","0","80","82","93","75","0","0","0","0","0","0","330"
"0565111","0560011","Granby School District","Granby Memorial Middle School","0","0","0","0","0","0","0","0","192","187","0","0","0","0","379"
"0566111","0560011","Granby School District","Granby Memorial High School","0","0","0","0","0","0","0","0","0","0","190","199","178","170","737"
"0570211","0570011","Greenwich School District","Cos Cob School","13","74","61","72","66","66","63","0","0","0","0","0","0","0","415"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","55","60","66","59","42","48","51","0","0","0","0","0","0","0","381"
"0570611","0570011","Greenwich School District","New Lebanon School","16","35","47","31","26","28","44","0","0","0","0","0","0","0","227"
"0570811","0570011","Greenwich School District","North Street School","30","79","77","86","77","80","68","0","0","0","0","0","0","0","497"
"0570911","0570011","Greenwich School District","Old Greenwich School","36","76","66","70","55","86","52","0","0","0","0","0","0","0","441"
"0570411","0570011","Greenwich School District","Glenville School","0","36","41","58","43","46","59","0","0","0","0","0","0","0","283"
"0571311","0570011","Greenwich School District","International School At Dundee","0","62","58","61","69","62","63","0","0","0","0","0","0","0","375"
"0570311","0570011","Greenwich School District","Julian Curtiss School","0","51","53","57","66","57","54","0","0","0","0","0","0","0","338"
"0570711","0570011","Greenwich School District","North Mianus School","0","70","76","75","80","70","86","0","0","0","0","0","0","0","457"
"0571111","0570011","Greenwich School District","Parkway School","0","48","55","53","61","69","42","0","0","0","0","0","0","0","328"
"0571011","0570011","Greenwich School District","Riverside School","0","82","89","96","78","83","89","0","0","0","0","0","0","0","517"
"0575111","0570011","Greenwich School District","Central Middle School","0","0","0","0","0","0","0","216","228","246","0","0","0","0","690"
"0575211","0570011","Greenwich School District","Eastern Middle School","0","0","0","0","0","0","0","257","255","235","0","0","0","0","747"
"0575311","0570011","Greenwich School District","Western Middle School","0","0","0","0","0","0","0","145","167","182","0","0","0","0","494"
"0576111","0570011","Greenwich School District","Greenwich High School","0","0","0","0","0","0","0","0","0","0","645","661","675","696","2677"
"0580311","0580011","Griswold School District","Griswold Elementary School","82","133","140","145","155","140","136","0","0","0","0","0","0","0","931"
"0585111","0580011","Griswold School District","Griswold Middle School","0","0","0","0","0","0","0","125","144","149","0","0","0","0","418"
"0586211","0580011","Griswold School District","Griswold High School","0","0","0","0","0","0","0","0","0","0","199","218","180","169","766"
"0591811","0590011","Groton School District","Charles Barnum School","85","83","63","59","46","53","45","0","0","0","0","0","0","0","434"
"0590311","0590011","Groton School District","Claude Chester School","29","59","47","52","61","69","52","0","0","0","0","0","0","0","369"
"0591711","0590011","Groton School District","Mary Morrisson School","45","78","54","46","40","37","26","0","0","0","0","0","0","0","326"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","26","63","50","62","72","69","70","0","0","0","0","0","0","0","412"
"0590111","0590011","Groton School District","S. B. Butler School","33","50","47","46","62","55","51","0","0","0","0","0","0","0","344"
"0591211","0590011","Groton School District","Pleasant Valley School","0","59","57","62","47","49","48","0","0","0","0","0","0","0","322"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","0","88","89","84","77","61","69","0","0","0","0","0","0","0","468"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","0","0","0","0","0","0","0","117","117","140","0","0","0","0","374"
"0595111","0590011","Groton School District","Fitch Middle School","0","0","0","0","0","0","0","147","144","141","0","0","0","0","432"
"0595211","0590011","Groton School District","West Side Middle School","0","0","0","0","0","0","0","71","102","92","0","0","0","0","265"
"0596111","0590011","Groton School District","Robert E. Fitch High School","0","0","0","0","0","0","0","0","0","0","342","343","329","374","1388"
"0600211","0600011","Guilford School District","Guilford Lakes School","50","69","68","89","97","65","0","0","0","0","0","0","0","0","438"
"0600611","0600011","Guilford School District","A. W. Cox School","0","54","68","51","76","70","0","0","0","0","0","0","0","0","319"
"0600411","0600011","Guilford School District","Calvin Leete School","0","59","77","70","68","61","0","0","0","0","0","0","0","0","335"
"0600311","0600011","Guilford School District","Melissa Jones School","0","75","77","58","71","76","0","0","0","0","0","0","0","0","357"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","0","0","0","0","0","0","271","303","0","0","0","0","0","0","574"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","0","0","0","0","0","0","0","0","313","291","0","0","0","0","604"
"0606111","0600011","Guilford School District","Guilford High School","0","0","0","0","0","0","0","0","0","0","289","264","288","297","1138"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","91","0","0","0","0","0","0","0","0","0","0","0","0","0","91"
"0620211","0620011","Hamden School District","Church Street School","12","52","59","60","46","61","63","55","0","0","0","0","0","0","408"
"0620411","0620011","Hamden School District","Helen Street School","12","36","41","37","33","41","61","45","0","0","0","0","0","0","306"
"0621211","0620011","Hamden School District","Bear Path School","0","61","65","57","86","69","64","62","0","0","0","0","0","0","464"
"0620311","0620011","Hamden School District","Dunbar Hill School","0","43","43","40","58","40","56","52","0","0","0","0","0","0","332"
"0621111","0620011","Hamden School District","Ridge Hill School","0","45","45","41","45","57","35","46","0","0","0","0","0","0","314"
"0620111","0620011","Hamden School District","Shepherd Glen School","0","55","39","36","50","51","48","44","0","0","0","0","0","0","323"
"0621011","0620011","Hamden School District","Spring Glen School","0","74","56","47","47","44","42","37","0","0","0","0","0","0","347"
"0621411","0620011","Hamden School District","West Woods School","0","72","68","74","77","67","61","82","0","0","0","0","0","0","501"
"0625211","0620011","Hamden School District","Hamden Middle School","0","0","0","0","0","0","0","0","424","442","0","0","0","0","866"
"0626111","0620011","Hamden School District","Hamden High School","0","0","0","0","0","0","0","0","0","0","541","544","511","517","2113"
"0630111","0630011","Hampton School District","Hampton Elementary School","25","14","19","11","26","19","16","19","0","0","0","0","0","0","149"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","21","62","69","75","61","67","0","0","0","0","0","0","0","0","355"
"0640411","0640011","Hartford School District","Batchelder School","18","53","61","63","59","70","61","59","53","49","0","0","0","0","546"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","18","69","62","76","59","56","52","47","0","0","0","0","0","0","439"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","39","21","19","23","0","0","0","0","0","0","0","0","0","0","102"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","55","33","33","33","33","33","33","33","33","23","0","0","0","0","342"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","23","78","66","77","76","80","64","70","0","0","0","0","0","0","534"
"0642311","0640011","Hartford School District","Burr School","32","79","66","54","41","58","45","49","40","56","0","0","0","0","520"
"0642411","0640011","Hartford School District","Clark School","16","60","60","53","44","66","43","51","43","30","0","0","0","0","466"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","16","50","51","49","49","47","37","40","38","30","0","0","0","0","407"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","34","66","55","64","58","52","66","47","45","50","0","0","0","0","537"
"0641011","0640011","Hartford School District","Kennelly School","14","87","78","95","91","97","97","65","98","77","0","0","0","0","799"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","36","65","61","58","61","71","63","51","61","42","0","0","0","0","569"
"0648011","0640011","Hartford School District","Little Owls Learning Center","17","0","0","0","0","0","0","0","0","0","0","0","0","0","17"
"0640811","0640011","Hartford School District","M. D. Fox School","36","116","151","126","104","126","124","0","0","0","0","0","0","0","783"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","14","74","67","80","83","73","66","65","0","0","0","0","0","0","522"
"0641211","0640011","Hartford School District","McDonough Middle School","31","49","49","54","44","40","69","60","0","0","0","0","0","0","396"
"0641911","0640011","Hartford School District","Milner School","23","64","56","52","47","45","52","40","38","0","0","0","0","0","417"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","65","17","10","9","0","0","0","0","0","0","0","0","0","0","101"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","33","71","62","69","64","56","69","69","47","68","0","0","0","0","608"
"0641511","0640011","Hartford School District","Parkville Community School","40","95","83","74","87","69","70","60","0","0","0","0","0","0","578"
"0641711","0640011","Hartford School District","Rawson School","27","80","71","98","102","99","57","72","66","83","0","0","0","0","755"
"0640111","0640011","Hartford School District","SAND School","35","52","64","55","67","58","56","55","0","0","0","0","0","0","442"
"0643011","0640011","Hartford School District","Sanchez School","36","77","76","58","80","66","81","54","0","0","0","0","0","0","528"
"0642611","0640011","Hartford School District","Simpson-Waverly School","11","49","42","52","42","54","32","34","31","0","0","0","0","0","347"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","42","80","72","66","59","63","63","64","55","46","0","0","0","0","610"
"0642111","0640011","Hartford School District","West Middle School","18","79","100","84","86","78","48","63","63","51","0","0","0","0","670"
"0642211","0640011","Hartford School District","Wish Museum School","12","53","65","64","56","50","40","53","31","0","0","0","0","0","424"
"0643611","0640011","Hartford School District","Global Communications Academy","0","71","67","0","0","0","70","0","0","0","0","0","0","0","208"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","0","*","*","7","7","11","7","12","13","0","0","0","0","0","59"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","0","38","37","63","44","53","31","41","41","28","0","0","0","0","376"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","0","0","0","0","0","0","59","66","167","136","0","0","0","0","428"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","0","0","0","0","0","0","0","40","40","40","41","37","36","37","271"
"0646411","0640011","Hartford School District","Classical Magnet School","0","0","0","0","0","0","0","119","113","113","110","102","76","64","697"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","0","0","0","0","0","0","0","204","205","204","0","0","0","0","613"
"0645211","0640011","Hartford School District","Quirk Middle School","0","0","0","0","0","0","0","0","303","265","0","0","0","0","568"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","0","0","0","0","0","0","0","0","75","67","138","118","89","91","578"
"0645111","0640011","Hartford School District","Fox Middle School","0","0","0","0","0","0","0","0","0","163","0","0","0","0","163"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","0","0","0","0","0","0","0","0","0","14","10","14","13","11","62"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","0","0","0","0","0","0","0","0","0","0","576","286","295","224","1381"
"0646211","0640011","Hartford School District","Hartford Public High School","0","0","0","0","0","0","0","0","0","0","487","488","336","228","1539"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","0","0","0","0","0","0","0","0","0","0","136","102","88","65","391"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","0","0","0","0","0","0","0","0","0","0","128","83","61","74","346"
"0646311","0640011","Hartford School District","Weaver High School","0","0","0","0","0","0","0","0","0","0","197","304","171","199","871"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","0","0","0","0","0","0","0","0","0","0","0","102","74","45","221"
"0650111","0650011","Hartland School District","Hartland School","22","32","22","22","18","27","22","18","29","26","0","0","0","0","238"
"0670211","0670011","Hebron School District","Gilead Hill School","38","148","154","149","0","0","0","0","0","0","0","0","0","0","489"
"0670111","0670011","Hebron School District","Hebron Elementary School","0","0","0","0","178","169","167","169","0","0","0","0","0","0","683"
"2860113","2860013","Highville Charter School District","Highville Charter School","61","42","39","40","33","20","18","16","14","17","0","0","0","0","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","33","34","33","33","33","33","33","33","35","30","0","0","0","0","330"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","42","41","44","46","46","47","42","39","41","24","0","0","0","0","412"
"0680111","0680011","Kent School District","Kent Center School","11","39","32","34","28","32","24","32","30","22","0","0","0","0","284"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","83","0","0","0","0","0","0","0","0","0","0","0","0","0","83"
"0690111","0690011","Killingly School District","Killingly Central School","0","97","90","95","98","85","0","0","0","0","0","0","0","0","465"
"0690311","0690011","Killingly School District","Killingly Memorial School","0","103","91","113","120","104","0","0","0","0","0","0","0","0","531"
"0695211","0690011","Killingly School District","Killingly Intermediate School","0","0","0","0","0","0","203","180","210","239","0","0","0","0","832"
"0696111","0690011","Killingly School District","Killingly High School","0","0","0","0","0","0","0","0","0","0","185","186","232","191","794"
"2459014","2450014","Learn","Learn Special Education","*","*","*","*","*","*","*","*","*","*","*","0","*","*","29"
"2450214","2450014","Learn","The Friendship School","310","189","0","0","0","0","0","0","0","0","0","0","0","0","499"
"2450114","2450014","Learn","Regional Multicultural Magnet School","0","87","91","93","81","83","74","0","0","0","0","0","0","0","509"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","58","88","84","98","93","100","0","0","0","0","0","0","0","0","521"
"0715111","0710011","Lebanon School District","Lebanon Middle School","0","0","0","0","0","0","97","100","111","105","0","0","0","0","413"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","0","0","0","0","0","0","0","0","0","0","139","170","144","146","599"
"0720411","0720011","Ledyard School District","Gallup Hill School","49","45","37","41","37","46","44","46","0","0","0","0","0","0","345"
"0720211","0720011","Ledyard School District","Gales Ferry School","0","73","69","66","0","0","0","0","0","0","0","0","0","0","208"
"0720111","0720011","Ledyard School District","Ledyard Center School","0","56","57","52","44","57","64","74","0","0","0","0","0","0","404"
"0720311","0720011","Ledyard School District","Juliet W. Long School","0","0","0","0","80","69","100","102","0","0","0","0","0","0","351"
"0725111","0720011","Ledyard School District","Ledyard Middle School","0","0","0","0","0","0","0","0","231","224","0","0","0","0","455"
"0726111","0720011","Ledyard School District","Ledyard High School","0","0","0","0","0","0","0","0","0","0","221","230","266","260","977"
"0730111","0730011","Lisbon School District","Lisbon Central School","46","50","38","52","48","57","66","68","77","55","0","0","0","0","557"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","0","0","0","0","0","0","0","0","0","0","0","*","0","*","*"
"0740211","0740011","Litchfield School District","Center School","19","90","80","77","82","0","0","0","0","0","0","0","0","0","348"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","0","0","0","0","0","97","96","83","0","0","0","0","0","0","276"
"0746111","0740011","Litchfield School District","Litchfield High School","0","0","0","0","0","0","0","0","75","94","107","95","109","98","578"
"0770911","0770011","Manchester School District","Nathan Hale School","0","52","39","55","51","52","62","0","0","0","0","0","0","0","311"
"0770111","0770011","Manchester School District","Bowers School","37","61","68","57","61","68","60","0","0","0","0","0","0","0","412"
"0770311","0770011","Manchester School District","Buckley School","58","30","42","41","44","54","44","0","0","0","0","0","0","0","313"
"0770411","0770011","Manchester School District","Highland Park School","36","33","43","35","44","52","39","0","0","0","0","0","0","0","282"
"0770611","0770011","Manchester School District","Keeney School","29","58","57","70","63","54","64","0","0","0","0","0","0","0","395"
"0771011","0770011","Manchester School District","Robertson School","29","92","70","61","53","60","55","0","0","0","0","0","0","0","420"
"0771211","0770011","Manchester School District","Verplanck School","16","71","59","75","63","55","56","0","0","0","0","0","0","0","395"
"0771411","0770011","Manchester School District","Washington School","0","49","56","69","40","44","66","0","0","0","0","0","0","0","324"
"0771611","0770011","Manchester School District","Martin School","0","32","32","38","34","39","33","0","0","0","0","0","0","0","208"
"0771311","0770011","Manchester School District","Waddell School","0","60","57","57","45","55","62","0","0","0","0","0","0","0","336"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","0","0","0","0","0","0","0","467","0","0","0","0","0","0","467"
"0775311","0770011","Manchester School District","Illing Middle School","0","0","0","0","0","0","0","0","440","431","0","0","0","0","871"
"0779011","0770011","Manchester School District","Manchester Regional Academy","0","0","0","0","0","0","0","0","*","*","22","19","23","17","92"
"0776111","0770011","Manchester School District","Manchester High School","0","0","0","0","0","0","0","0","0","0","593","467","480","497","2037"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","22","35","50","49","49","44","0","0","0","0","0","0","0","0","249"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","20","40","35","32","36","39","0","0","0","0","0","0","0","0","202"
"0780511","0780011","Mansfield School District","Southeast Elementary School","21","42","44","52","51","37","0","0","0","0","0","0","0","0","247"
"0785111","0780011","Mansfield School District","Mansfield Middle School","0","0","0","0","0","0","140","143","137","160","0","0","0","0","580"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","24","98","90","96","95","91","88","91","0","0","0","0","0","0","673"
"0800711","0800011","Meriden School District","Nathan Hale School","*","100","*","105","130","116","101","0","0","0","0","0","0","0","648"
"0800111","0800011","Meriden School District","Benjamin Franklin School","88","58","73","51","65","49","82","0","0","0","0","0","0","0","466"
"0800311","0800011","Meriden School District","Hanover School","79","55","57","85","76","90","78","0","0","0","0","0","0","0","520"
"0800511","0800011","Meriden School District","John Barry School","39","89","72","82","84","88","79","0","0","0","0","0","0","0","533"
"0800811","0800011","Meriden School District","Roger Sherman School","81","73","80","82","86","71","81","0","0","0","0","0","0","0","554"
"0801111","0800011","Meriden School District","Casimir Pulaski School","0","103","107","108","125","121","132","0","0","0","0","0","0","0","696"
"0800411","0800011","Meriden School District","Israel Putnam School","0","83","85","93","105","101","94","0","0","0","0","0","0","0","561"
"0801011","0800011","Meriden School District","Thomas Hooker School","0","109","126","92","61","66","52","0","0","0","0","0","0","0","506"
"0805211","0800011","Meriden School District","Lincoln Middle School","0","0","0","0","0","0","0","244","253","255","0","0","0","0","752"
"0805411","0800011","Meriden School District","Washington Middle School","0","0","0","0","0","0","0","333","281","297","0","0","0","0","911"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","0","0","0","0","0","0","0","0","0","0","401","314","269","300","1284"
"0806211","0800011","Meriden School District","Orville H. Platt High School","0","0","0","0","0","0","0","0","0","0","375","266","258","283","1182"
"0830211","0830011","Middletown School District","Bielefield School","35","47","44","48","47","52","44","0","0","0","0","0","0","0","317"
"0831111","0830011","Middletown School District","Snow School","59","52","48","46","46","53","48","0","0","0","0","0","0","0","352"
"0830511","0830011","Middletown School District","Farm Hill School","0","61","57","40","49","45","51","0","0","0","0","0","0","0","303"
"0831311","0830011","Middletown School District","Lawrence School","0","71","45","41","69","40","48","0","0","0","0","0","0","0","314"
"0830911","0830011","Middletown School District","MacDonough School","0","38","27","37","40","37","39","0","0","0","0","0","0","0","218"
"0831211","0830011","Middletown School District","Moody School","0","93","66","88","70","79","53","0","0","0","0","0","0","0","449"
"0830111","0830011","Middletown School District","Spencer School","0","72","73","61","47","61","54","0","0","0","0","0","0","0","368"
"0831411","0830011","Middletown School District","Wesley School","0","68","63","59","45","50","64","0","0","0","0","0","0","0","349"
"0839011","0830011","Middletown School District","DEAL Program","0","0","*","*","6","6","6","0","0","0","0","0","0","0","25"
"0831511","0830011","Middletown School District","Keigwin Middle School","0","0","0","0","0","0","0","375","0","0","0","0","0","0","375"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","0","0","0","0","0","0","0","0","372","357","0","0","0","0","729"
"0836211","0830011","Middletown School District","Middletown High School","0","0","0","0","0","0","0","0","0","0","412","328","293","306","1339"
"0840111","0840011","Milford School District","Calf Pen Meadow School","27","51","45","57","44","52","45","0","0","0","0","0","0","0","321"
"0840811","0840011","Milford School District","Orange Avenue School","60","58","56","85","66","78","82","0","0","0","0","0","0","0","485"
"0841811","0840011","Milford School District","Orchard Hills School","33","80","62","62","65","70","55","0","0","0","0","0","0","0","427"
"0841411","0840011","Milford School District","Simon Lake School","50","49","54","47","58","43","62","0","0","0","0","0","0","0","363"
"0841911","0840011","Milford School District","J. F. Kennedy School","0","53","66","68","62","78","65","0","0","0","0","0","0","0","392"
"0841611","0840011","Milford School District","Live Oaks School","0","55","60","54","53","57","66","0","0","0","0","0","0","0","345"
"0840711","0840011","Milford School District","Meadowside School","0","71","56","57","59","62","55","0","0","0","0","0","0","0","360"
"0841011","0840011","Milford School District","Pumpkin Delight School","0","138","24","32","40","38","38","0","0","0","0","0","0","0","310"
"0841711","0840011","Milford School District","Mathewson School","0","0","77","101","104","98","92","0","0","0","0","0","0","0","472"
"0845111","0840011","Milford School District","East Shore Middle School","0","0","0","0","0","0","0","199","201","214","0","0","0","0","614"
"0845211","0840011","Milford School District","Harborside Middle School","0","0","0","0","0","0","0","194","189","172","0","0","0","0","555"
"0845311","0840011","Milford School District","West Shore Middle School","0","0","0","0","0","0","0","192","193","190","0","0","0","0","575"
"0846211","0840011","Milford School District","Jonathan Law High School","0","0","0","0","0","0","0","0","0","0","278","240","261","276","1055"
"0846311","0840011","Milford School District","Joseph A. Foran High School","0","0","0","0","0","0","0","0","0","0","250","276","262","243","1031"
"0850111","0850011","Monroe School District","Monroe Elementary School","52","50","52","64","76","54","0","0","0","0","0","0","0","0","348"
