"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0465111","0460011","Easton School District","Helen Keller Middle School","All Grades","Mile Run","89.2","90.0","90.0","70.5","76.6"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","All Grades","Mile Run","69.0","80.6","78.7","65.6","82.2"
"0480111","0480011","Ellington School District","Center School","All Grades","Mile Run","72.0","86.7","78.4","67.5","91.9"
"0480211","0480011","Ellington School District","Crystal Lake School","All Grades","Mile Run","84.4","84.1","86.7","87.2","82.2"
"0486111","0480011","Ellington School District","Ellington High School","All Grades","Mile Run","80.9","79.5","75.3","72.9","71.0"
"0485111","0480011","Ellington School District","Ellington Middle School","All Grades","Mile Run","73.7","72.2","75.7","76.8","72.6"
"0480711","0480011","Ellington School District","Windermere Intermediate School","All Grades","Mile Run","79.9","86.4","80.9","85.1","84.2"
"0480611","0480011","Ellington School District","Windermere School","All Grades","Mile Run","71.3","62.2","77.8","79.3","79.8"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","All Grades","Mile Run","59.3","46.4","59.9","63.7","63.6"
"0490511","0490011","Enfield School District","Edgar H. Parkman - Autism Spectrum Disorder (ASD)","All Grades","Mile Run","","","","0.0",""
"0491311","0490011","Enfield School District","Edgar H. Parkman School","All Grades","Mile Run","91.6","67.0","82.3","86.4","78.6"
"0491611","0490011","Enfield School District","Eli Whitney School","All Grades","Mile Run","83.5","88.5","90.2","80.0","91.9"
"0496111","0490011","Enfield School District","Enfield High School","All Grades","Mile Run","60.0","59.8","59.3","83.0","57.8"
"0496211","0490011","Enfield School District","Enrico Fermi High School","All Grades","Mile Run","46.0","52.5","65.0","34.7","46.8"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","All Grades","Mile Run","86.1","87.7","84.5","80.1","86.6"
"0491511","0490011","Enfield School District","Prudence Crandall School","All Grades","Mile Run","83.9","65.9","72.3","67.4","82.5"
"0500111","0500011","Essex School District","Essex Elementary School","All Grades","Mile Run","75.9","68.8","75.6","78.7","72.4"
"2726113","2720013","Explorations District","Explorations","All Grades","Mile Run","*","*","*","0.0","*"
"0510211","0510011","Fairfield School District","Burr Elementary School","All Grades","Mile Run","96.7","91.0","95.2","94.0","90.5"
"0510111","0510011","Fairfield School District","Dwight Elementary School","All Grades","Mile Run","98.2","97.8","100.0","100.0","96.7"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","All Grades","Mile Run","72.6","79.7","87.5","84.7","83.2"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","All Grades","Mile Run","77.6","79.7","81.8","85.8","81.0"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","All Grades","Mile Run","88.5","88.4","91.5","88.0","95.7"
"0510411","0510011","Fairfield School District","Holland Hill School","All Grades","Mile Run","81.7","64.6","85.2","84.1","86.1"
"0511711","0510011","Fairfield School District","Jennings School","All Grades","Mile Run","100.0","97.9","85.7","94.2","91.9"
"0510611","0510011","Fairfield School District","McKinley School","All Grades","Mile Run","96.7","91.0","98.7","68.8","70.3"
"0510711","0510011","Fairfield School District","Mill Hill School","All Grades","Mile Run","93.3","84.8","89.6","86.4","95.3"
"0511611","0510011","Fairfield School District","North Stratfield School","All Grades","Mile Run","86.1","87.1","87.3","86.3","87.8"
"0511811","0510011","Fairfield School District","Osborn Hill School","All Grades","Mile Run","89.9","87.9","93.2","95.5","83.3"
"0511211","0510011","Fairfield School District","Riverfield School","All Grades","Mile Run","75.8","94.8","93.5","100.0","96.4"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","All Grades","Mile Run","87.0","86.3","93.3","93.2","92.2"
"0511311","0510011","Fairfield School District","Sherman School","All Grades","Mile Run","97.4","100.0","96.3","87.1","98.8"
"0511411","0510011","Fairfield School District","Stratfield School","All Grades","Mile Run","95.7","85.6","95.7","92.4","93.3"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","All Grades","Mile Run","87.0","84.5","84.8","87.5","87.9"
"0520411","0520011","Farmington School District","East Farms School","All Grades","Mile Run","87.3","92.8","94.3","86.7","87.9"
"0526111","0520011","Farmington School District","Farmington High School","All Grades","Mile Run","78.5","78.0","79.7","81.0","78.5"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","All Grades","Mile Run","82.5","85.6","85.8","85.2","88.2"
"0520211","0520011","Farmington School District","Noah Wallace School","All Grades","Mile Run","55.4","60.2","88.0","78.6","94.8"
"0520111","0520011","Farmington School District","Union School","All Grades","Mile Run","92.3","83.6","87.7","75.8","76.7"
"0520311","0520011","Farmington School District","West District School","All Grades","Mile Run","85.5","94.0","77.3","67.6","72.1"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","All Grades","Mile Run","79.2","77.2","77.5","85.0","79.4"
"0530111","0530011","Franklin School District","Franklin Elementary School","All Grades","Mile Run","89.1","81.7","71.4","82.0","74.5"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","All Grades","Mile Run","82.9","81.7","79.2","65.0","79.3"
"0540311","0540011","Glastonbury School District","Eastbury School","All Grades","Mile Run","76.4","73.9","87.2","84.6","79.6"
"0540811","0540011","Glastonbury School District","Gideon Welles School","All Grades","Mile Run","88.2","87.1","89.5","87.0","80.4"
"0546111","0540011","Glastonbury School District","Glastonbury High School","All Grades","Mile Run","69.9","84.3","81.3","74.7","79.3"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","All Grades","Mile Run","86.8","85.6","97.7","98.6","87.7"
"0540611","0540011","Glastonbury School District","Hopewell School","All Grades","Mile Run","90.4","88.2","75.4","76.7","90.3"
"0540711","0540011","Glastonbury School District","Naubuc School","All Grades","Mile Run","61.7","61.6","56.8","64.2","62.7"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","All Grades","Mile Run","86.0","82.7","87.4","86.9","88.2"
"0545211","0540011","Glastonbury School District","Smith Middle School","All Grades","Mile Run","79.0","83.5","87.1","84.0","81.0"
"0566111","0560011","Granby School District","Granby Memorial High School","All Grades","Mile Run","80.0","67.4","79.7","75.0","63.2"
"0565111","0560011","Granby School District","Granby Memorial Middle School","All Grades","Mile Run","89.5","88.7","83.2","82.8","82.9"
"0560411","0560011","Granby School District","Kelly Lane Intermediate School","All Grades","Mile Run","90.8","94.5","91.6","93.8","95.3"
"0560311","0560011","Granby School District","Wells Road Intermediate School","All Grades","Mile Run","93.5","89.3","89.6","89.7","88.6"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","All Grades","Mile Run","","","","60.2","53.4"
"0571411","0570011","Greenwich School District","Alternative High School Programs","All Grades","Mile Run","","","","","0.0"
"0575111","0570011","Greenwich School District","Central Middle School","All Grades","Mile Run","78.7","95.1","93.0","92.8","95.6"
"0570211","0570011","Greenwich School District","Cos Cob School","All Grades","Mile Run","98.4","100.0","93.1","100.0","100.0"
"0575211","0570011","Greenwich School District","Eastern Middle School","All Grades","Mile Run","97.7","96.4","97.5","98.4","96.8"
"0570411","0570011","Greenwich School District","Glenville School","All Grades","Mile Run","73.2","81.7","93.8","96.1","93.8"
"0576111","0570011","Greenwich School District","Greenwich High School","All Grades","Mile Run","91.6","89.6","89.4","","83.7"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","All Grades","Mile Run","80.4","100.0","96.9","","78.6"
"0571311","0570011","Greenwich School District","International School At Dundee","All Grades","Mile Run","98.3","92.2","95.2","98.3","98.5"
"0570311","0570011","Greenwich School District","Julian Curtiss School","All Grades","Mile Run","89.8","87.0","85.2","96.4","98.1"
"0570611","0570011","Greenwich School District","New Lebanon School","All Grades","Mile Run","93.8","92.3","91.2","91.5","94.9"
"0570711","0570011","Greenwich School District","North Mianus School","All Grades","Mile Run","95.1","97.3","92.3","","90.5"
"0570811","0570011","Greenwich School District","North Street School","All Grades","Mile Run","100.0","98.5","100.0","100.0","98.3"
"0570911","0570011","Greenwich School District","Old Greenwich School","All Grades","Mile Run","98.3","98.6","93.5","97.5","96.5"
"0571111","0570011","Greenwich School District","Parkway School","All Grades","Mile Run","91.2","90.0","87.5","92.1","100.0"
"0571011","0570011","Greenwich School District","Riverside School","All Grades","Mile Run","100.0","95.5","97.6","98.9","100.0"
"0575311","0570011","Greenwich School District","Western Middle School","All Grades","Mile Run","89.7","88.5","90.8","91.6","89.2"
"0580111","0580011","Griswold School District","Griswold Alternative School","All Grades","Mile Run","","","","","*"
"0580311","0580011","Griswold School District","Griswold Elementary School","All Grades","Mile Run","54.1","57.1","52.9","87.0","74.8"
"0586211","0580011","Griswold School District","Griswold High School","All Grades","Mile Run","45.7","48.1","63.7","67.7","65.2"
"0585111","0580011","Griswold School District","Griswold Middle School","All Grades","Mile Run","63.4","60.4","58.3","65.4","78.9"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","All Grades","Mile Run","72.2","74.5","67.1","76.7","61.0"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","All Grades","Mile Run","35.0","40.4","82.1","25.0","61.4"
"0591811","0590011","Groton School District","Charles Barnum School","All Grades","Mile Run","67.6","29.5","31.6","47.7","71.4"
"0590311","0590011","Groton School District","Claude Chester School","All Grades","Mile Run","46.8","29.3","51.3","50.8","59.6"
"0595111","0590011","Groton School District","Fitch Middle School","All Grades","Mile Run","47.3","","","",""
"0591711","0590011","Groton School District","Mary Morrisson School","All Grades","Mile Run","71.8","41.2","61.4","51.3","62.5"
"0590211","0590011","Groton School District","New Beginnings Alternative Program","All Grades","Mile Run","","","","","0.0"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","All Grades","Mile Run","64.8","63.5","65.3","60.3","72.1"
"0591211","0590011","Groton School District","Pleasant Valley School","All Grades","Mile Run","73.0","59.6","69.8","52.3","70.2"
"0596111","0590011","Groton School District","Robert E. Fitch High School","All Grades","Mile Run","51.4","58.0","62.8","64.0","50.6"
"0590111","0590011","Groton School District","S. B. Butler School","All Grades","Mile Run","91.3","86.4","87.8","84.4","80.8"
"0595211","0590011","Groton School District","West Side Middle School","All Grades","Mile Run","75.7","73.3","81.7","69.1","56.1"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","All Grades","Mile Run","43.8","82.8","84.6","93.6","91.9"
"0600611","0600011","Guilford School District","A. W. Cox School","All Grades","Mile Run","87.3","86.4","89.1","83.3","100.0"
"0600411","0600011","Guilford School District","Calvin Leete School","All Grades","Mile Run","76.3","96.9","94.9","94.7","96.9"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","All Grades","Mile Run","84.7","92.0","89.3","92.4","85.3"
"0606111","0600011","Guilford School District","Guilford High School","All Grades","Mile Run","80.0","77.4","80.4","71.4","67.0"
"0600211","0600011","Guilford School District","Guilford Lakes School","All Grades","Mile Run","93.3","100.0","86.8","92.9","89.4"
"0600311","0600011","Guilford School District","Melissa Jones School","All Grades","Mile Run","83.8","85.7","95.8","98.5","93.8"
"0621211","0620011","Hamden School District","Bear Path School","All Grades","Mile Run","81.2","88.5","89.8","82.4","69.8"
"0620211","0620011","Hamden School District","Church Street School","All Grades","Mile Run","67.0","75.3","57.9","70.4","68.1"
"0620311","0620011","Hamden School District","Dunbar Hill School","All Grades","Mile Run","82.5","81.0","81.5","69.6","74.7"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","All Grades","Mile Run","","","","*","*"
"0626111","0620011","Hamden School District","Hamden High School","All Grades","Mile Run","60.8","58.4","62.2","69.1","56.7"
"0625211","0620011","Hamden School District","Hamden Middle School","All Grades","Mile Run","56.9","62.0","77.7","63.0","60.1"
"0620411","0620011","Hamden School District","Helen Street School","All Grades","Mile Run","88.3","93.7","89.0","92.9","92.0"
"0621111","0620011","Hamden School District","Ridge Hill School","All Grades","Mile Run","75.8","60.4","45.3","47.0","47.0"
"0620111","0620011","Hamden School District","Shepherd Glen School","All Grades","Mile Run","51.2","54.9","63.8","63.8","56.1"
"0621011","0620011","Hamden School District","Spring Glen School","All Grades","Mile Run","93.5","93.5","94.0","92.4","90.6"
"0621411","0620011","Hamden School District","West Woods School","All Grades","Mile Run","55.6","65.4","73.7","82.7","85.0"
"0630111","0630011","Hampton School District","Hampton Elementary School","All Grades","Mile Run","74.4","84.0","89.7","77.8","69.6"
"0640711","0640011","Hartford School District","Asian Studies Academy","All Grades","Mile Run","48.5","34.8","9.3","36.8","26.8"
"0644311","0640011","Hartford School District","Autism Program - Environmental Sciences Magnet School at Mar","All Grades","Mile Run","","","","","0.0"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","All Grades","Mile Run","","","","","*"
"0640411","0640011","Hartford School District","Batchelder School","All Grades","Mile Run","21.9","46.6","57.0","51.2","74.4"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","All Grades","Mile Run","65.0","75.6","72.5","76.8","79.7"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","All Grades","Mile Run","45.5","49.4","69.2","73.6","78.6"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","All Grades","Mile Run","58.7","50.0","61.3","70.6","91.5"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","All Grades","Mile Run","76.9","63.2","87.5","76.7","81.9"
"0642311","0640011","Hartford School District","Burr School","All Grades","Mile Run","85.2","87.9","61.2","74.5","46.1"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","All Grades","Mile Run","","","","50.3","43.2"
"0642411","0640011","Hartford School District","Clark School","All Grades","Mile Run","62.4","32.4","43.2","","57.4"
"0646411","0640011","Hartford School District","Classical Magnet School","All Grades","Mile Run","85.2","79.8","74.5","79.8","49.7"
"0646011","0640011","Hartford School District","Culinary Arts Academy","All Grades","Mile Run","*","39.1","28.3","","0.0"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","All Grades","Mile Run","40.9","54.4","96.0","93.0","95.1"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","All Grades","Mile Run","42.4","42.4","","",""
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","All Grades","Mile Run","","","","","*"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","All Grades","Mile Run","","","","","47.8"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","All Grades","Mile Run","","","","","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","All Grades","Mile Run","47.2","31.6","27.4","29.5","77.0"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","All Grades","Mile Run","90.8","90.8","38.9","47.6","47.6"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","All Grades","Mile Run","79.5","49.5","50.0","47.4","88.9"
"0643611","0640011","Hartford School District","Global Communications Academy","All Grades","Mile Run","48.6","58.6","60.7","69.6","83.6"
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","All Grades","Mile Run","","32.4","59.0","46.4","84.0"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","All Grades","Mile Run","*","43.5","68.6","*","61.3"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","All Grades","Mile Run","85.0","20.9","28.3","48.9","41.2"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","All Grades","Mile Run","59.1","56.1","51.3","36.7","*"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","All Grades","Mile Run","69.2","66.1","70.8","68.8","71.5"
"0647611","0640011","Hartford School District","High School Inc.","All Grades","Mile Run","","70.0","","38.1","38.1"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","All Grades","Mile Run","41.5","39.5","0.0","55.6","35.3"
"0641011","0640011","Hartford School District","Kennelly School","All Grades","Mile Run","47.4","43.5","63.2","63.2","81.0"
"0649511","0640011","Hartford School District","LC - Breakthrough II","All Grades","Mile Run","","","","","*"
"0649611","0640011","Hartford School District","LC - Burns","All Grades","Mile Run","","","","","0.0"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","All Grades","Mile Run","65.6","49.5","41.6","26.0","72.5"
"0641611","0640011","Hartford School District","M. L. King School","All Grades","Mile Run","65.2","65.7","65.2","79.1","74.2"
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","All Grades","Mile Run","41.2","46.6","45.6","71.2","55.9"
"0641911","0640011","Hartford School District","Milner Elementary School","All Grades","Mile Run","80.4","67.4","68.2","57.4","57.4"
"0643711","0640011","Hartford School District","Montessori Magnet School at Annie Fisher","All Grades","Mile Run","*","47.8","82.6","96.9","75.0"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","All Grades","Mile Run","","","","*","*"
"0642011","0640011","Hartford School District","Noah Webster Micro Society School","All Grades","Mile Run","82.6","78.2","86.8","81.0","85.5"
"0647811","0640011","Hartford School District","OPPortunity High School","All Grades","Mile Run","*","*","*","",""
"0641511","0640011","Hartford School District","Parkville Community School","All Grades","Mile Run","42.1","70.8","87.7","78.3","54.8"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","All Grades","Mile Run","*","*","*","*","40.6"
"0641111","0640011","Hartford School District","R.J. Kinsella Magnet School of Performing Arts","All Grades","Mile Run","40.8","62.9","36.2","44.8","46.8"
"0644011","0640011","Hartford School District","Renzulli Academy","All Grades","Mile Run","23.5","67.9","67.2","83.7","90.9"
"0640111","0640011","Hartford School District","SAND School","All Grades","Mile Run","45.7","60.5","70.8","57.3","51.0"
"0642511","0640011","Hartford School District","STEM Magnet School at Annie Fisher","All Grades","Mile Run","81.1","78.3","83.9","88.4","82.1"
"0643811","0640011","Hartford School District","STEM Magnet School at Dwight","All Grades","Mile Run","","50.6","65.0","53.7","54.5"
"0643011","0640011","Hartford School District","Sanchez School","All Grades","Mile Run","83.1","67.1","70.0","75.8","69.4"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","All Grades","Mile Run","25.7","","","",""
"0641711","0640011","Hartford School District","Sarah J. Rawson Elementary School","All Grades","Mile Run","67.9","96.9","","","78.6"
"0642611","0640011","Hartford School District","Simpson-Waverly School","All Grades","Mile Run","39.3","77.5","77.8","78.1","82.1"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","All Grades","Mile Run","72.2","74.4","90.6","89.6","86.1"
"0646711","0640011","Hartford School District","University High of Science and Engineering","All Grades","Mile Run","64.9","88.0","61.9","25.3","51.7"
"0642111","0640011","Hartford School District","West Middle School","All Grades","Mile Run","83.7","85.3","77.9","","88.8"
"0650111","0650011","Hartland School District","Hartland School","All Grades","Mile Run","84.5","91.5","88.2","90.7","93.0"
"0670111","0670011","Hebron School District","Hebron Elementary School","All Grades","Mile Run","73.5","76.5","82.2","80.0","76.9"
"2860113","2860013","Highville Charter School District","Highville Charter School","All Grades","Mile Run","68.5","38.8","60.2","61.7","54.0"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","All Grades","Mile Run","75.8","84.2","78.2","63.3","61.2"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","All Grades","Mile Run","36.3","28.0","56.3","41.6","54.7"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","All Grades","Mile Run","39.2","63.8","52.0","45.1","71.6"
"0680111","0680011","Kent School District","Kent Center School","All Grades","Mile Run","76.3","70.8","60.2","81.3","70.0"
"0690111","0690011","Killingly School District","Killingly Central School","All Grades","Mile Run","55.2","62.5","58.9","54.9",""
"0696111","0690011","Killingly School District","Killingly High School","All Grades","Mile Run","62.6","49.2","58.5","51.1","56.7"
"0695211","0690011","Killingly School District","Killingly Intermediate School","All Grades","Mile Run","52.6","19.4","52.9","22.7","26.2"
"0690311","0690011","Killingly School District","Killingly Memorial School","All Grades","Mile Run","25.0","33.3","58.8","50.0","55.8"
"2456014","2450014","Learn","Connecticut River Academy","All Grades","Mile Run","42.3","*","54.9","82.6","65.2"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","All Grades","Mile Run","54.8","70.4","91.1","53.3","88.6"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticu","All Grades","Mile Run","75.0","79.2","77.1","88.5","86.0"
"2450114","2450014","Learn","Regional Multicultural Magnet School","All Grades","Mile Run","80.5","81.4","64.9","71.8","50.0"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","All Grades","Mile Run","86.7","54.9","84.1","71.4","78.9"
"0715111","0710011","Lebanon School District","Lebanon Middle School","All Grades","Mile Run","74.5","76.0","73.2","69.9","82.7"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","All Grades","Mile Run","68.4","68.4","66.7","76.5","92.3"
"0720411","0720011","Ledyard School District","Gallup Hill School","All Grades","Mile Run","38.8","69.2","82.5","63.4","59.3"
"0720311","0720011","Ledyard School District","Juliet W. Long School","All Grades","Mile Run","66.7","64.0","76.1","60.9","76.1"
"0720111","0720011","Ledyard School District","Ledyard Center School","All Grades","Mile Run","62.4","67.5","75.5","74.5","51.8"
"0726111","0720011","Ledyard School District","Ledyard High School","All Grades","Mile Run","82.3","79.3","72.4","77.8","88.1"
"0725111","0720011","Ledyard School District","Ledyard Middle School","All Grades","Mile Run","83.2","83.6","85.8","79.9","75.0"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","All Grades","Mile Run","0.0","0.0","","",""
"0730111","0730011","Lisbon School District","Lisbon Central School","All Grades","Mile Run","79.5","67.1","83.5","72.9","79.8"
"0746111","0740011","Litchfield School District","Litchfield High School","All Grades","Mile Run","75.3","84.8","79.2","88.7","71.2"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","All Grades","Mile Run","70.2","76.7","79.4","77.9","86.3"
"0746011","0740011","Litchfield School District","Litchfield Middle School","All Grades","Mile Run","","","","","72.5"
"0766111","0760011","Madison School District","Daniel Hand High School","All Grades","Mile Run","87.3","82.6","78.6","82.1","77.7"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","All Grades","Mile Run","72.7","83.1","87.2","87.5","86.1"
"0760211","0760011","Madison School District","Island Avenue Elementary School","All Grades","Mile Run","90.5","94.1","80.6","86.9","86.2"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","All Grades","Mile Run","86.9","82.2","77.4","79.2","88.0"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","All Grades","Mile Run","85.7","88.5","90.4","84.6","87.8"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","All Grades","Mile Run","80.8","82.9","79.4","80.3","86.1"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","All Grades","Mile Run","","","","*","*"
"0770111","0770011","Manchester School District","Bowers School","All Grades","Mile Run","71.0","84.1","86.7","71.9","80.8"
"0770311","0770011","Manchester School District","Buckley School","All Grades","Mile Run","76.3","61.1","71.9","77.0","62.2"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","All Grades","Mile Run","89.3","85.8","86.8","86.9","91.5"
"0770411","0770011","Manchester School District","Highland Park School","All Grades","Mile Run","","72.5","80.9","75.0","71.2"
"0775311","0770011","Manchester School District","Illing Middle School","All Grades","Mile Run","73.7","66.2","67.1","70.7","64.6"
"0770611","0770011","Manchester School District","Keeney School","All Grades","Mile Run","70.2","68.1","76.5","69.2","59.2"
"0776111","0770011","Manchester School District","Manchester High School","All Grades","Mile Run","74.1","70.9","55.7","64.2","49.0"
"0779011","0770011","Manchester School District","Manchester Regional Academy","All Grades","Mile Run","","","","0.0","*"
"0771611","0770011","Manchester School District","Martin School","All Grades","Mile Run","76.3","90.2","87.5","92.1","86.8"
"0770911","0770011","Manchester School District","Nathan Hale School","All Grades","Mile Run","58.6","","","",""
"0770711","0770011","Manchester School District","New Horizons","All Grades","Mile Run","","","","0.0","0.0"
"0771011","0770011","Manchester School District","Robertson School","All Grades","Mile Run","70.6","74.5","89.2","71.9","71.4"
"0771211","0770011","Manchester School District","Verplanck School","All Grades","Mile Run","79.5","79.1","72.0","73.0","88.1"
"0771311","0770011","Manchester School District","Waddell School","All Grades","Mile Run","95.7","94.6","83.3","87.0","85.1"
"0771411","0770011","Manchester School District","Washington School","All Grades","Mile Run","81.0","90.2","84.0","90.6","66.7"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","All Grades","Mile Run","68.0","81.8","75.5","61.7","72.5"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","All Grades","Mile Run","78.4","86.0","92.9","84.6","92.6"
"0785111","0780011","Mansfield School District","Mansfield Middle School School","All Grades","Mile Run","84.7","85.6","85.7","83.8","80.9"
"0780511","0780011","Mansfield School District","Southeast Elementary School","All Grades","Mile Run","75.0","90.5","67.6","66.7","88.7"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","All Grades","Mile Run","75.3","67.0","59.7","68.8","64.1"
"0800111","0800011","Meriden School District","Benjamin Franklin School","All Grades","Mile Run","71.6","73.1","54.1","52.3","61.7"
"0801111","0800011","Meriden School District","Casimir Pulaski School","All Grades","Mile Run","71.8","67.5","49.5","59.8","51.4"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","All Grades","Mile Run","44.9","50.5","49.4","64.4","47.0"
"0800311","0800011","Meriden School District","Hanover School","All Grades","Mile Run","75.3","63.9","66.7","81.3","79.5"
"0800411","0800011","Meriden School District","Israel Putnam School","All Grades","Mile Run","52.2","54.3","76.5","54.5","59.1"
"0800511","0800011","Meriden School District","John Barry School","All Grades","Mile Run","74.7","58.5","69.0","68.9","90.0"
"0805211","0800011","Meriden School District","Lincoln Middle School","All Grades","Mile Run","56.6","48.0","53.9","48.7","59.7"
"0800711","0800011","Meriden School District","Nathan Hale School","All Grades","Mile Run","48.9","56.0","34.3","53.8","64.4"
"0806211","0800011","Meriden School District","Orville H. Platt High School","All Grades","Mile Run","49.2","45.6","52.8","46.3","43.5"
"0800811","0800011","Meriden School District","Roger Sherman School","All Grades","Mile Run","63.4","43.7","34.9","76.3","79.2"
"0800611","0800011","Meriden School District","STARS-Meriden School District","All Grades","Mile Run","","","","","0.0"
"0800911","0800011","Meriden School District","STEP-Meriden School District","All Grades","Mile Run","","","","","*"
"0801211","0800011","Meriden School District","STEPS-Meriden School District","All Grades","Mile Run","","","","","*"
"0801011","0800011","Meriden School District","Thomas Hooker School","All Grades","Mile Run","42.9","70.8","68.3","46.7","74.0"
"0801311","0800011","Meriden School District","Venture Academy-Meriden School District","All Grades","Mile Run","","","","","*"
"0805411","0800011","Meriden School District","Washington Middle School","All Grades","Mile Run","66.7","57.8","57.3","56.2","53.1"
"0830211","0830011","Middletown School District","Bielefield School","All Grades","Mile Run","46.4","73.1","62.5","54.0","60.9"
"0830511","0830011","Middletown School District","Farm Hill School","All Grades","Mile Run","80.9","76.0","73.3","73.0","61.7"
"0831511","0830011","Middletown School District","Keigwin Middle School","All Grades","Mile Run","81.6","63.2","86.1","75.3","76.1"
"0831311","0830011","Middletown School District","Lawrence School","All Grades","Mile Run","84.3","64.1","54.9","79.5","69.0"
"0830911","0830011","Middletown School District","MacDonough School","All Grades","Mile Run","51.5","62.2","46.7","50.0","60.0"
"0836211","0830011","Middletown School District","Middletown High School","All Grades","Mile Run","50.3","53.9","53.9","56.8","68.1"
"0831211","0830011","Middletown School District","Moody School","All Grades","Mile Run","50.9","42.2","60.0","52.2","50.0"
"0831111","0830011","Middletown School District","Snow School","All Grades","Mile Run","47.5","50.0","47.6","68.4","72.3"
"0830111","0830011","Middletown School District","Spencer School","All Grades","Mile Run","53.6","58.2","41.7","66.7","45.0"
"0831411","0830011","Middletown School District","Wesley School","All Grades","Mile Run","66.1","60.3","77.4","53.8","76.7"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","All Grades","Mile Run","54.8","54.8","63.0","57.1","64.6"
"0840111","0840011","Milford School District","Calf Pen Meadow School","All Grades","Mile Run","86.7","77.4","78.8","57.6","73.5"
"0845111","0840011","Milford School District","East Shore Middle School","All Grades","Mile Run","53.8","67.0","65.0","61.3","71.3"
