"school_code","district_code","district","school","female","male","total"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","384","332","716"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","*","*","32"
"0647611","0640011","Hartford School District","High School, Inc.","148","173","321"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","145","172","317"
"0641011","0640011","Hartford School District","Kennelly School","402","397","799"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","404","286","690"
"0640811","0640011","Hartford School District","M. D. Fox School","225","254","479"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","195","206","401"
"0641211","0640011","Hartford School District","McDonough Middle School","198","253","451"
"0641911","0640011","Hartford School District","Milner School","210","212","422"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","119","121","240"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","354","350","704"
"0647811","0640011","Hartford School District","OPPortunity High School","57","59","116"
"0641511","0640011","Hartford School District","Parkville Community School","267","264","531"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","120","207","327"
"0641711","0640011","Hartford School District","Rawson School","193","259","452"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","62","43","105"
"0640111","0640011","Hartford School District","SAND School","236","235","471"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","126","218","344"
"0643011","0640011","Hartford School District","Sanchez School","228","241","469"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","86","116","202"
"0642611","0640011","Hartford School District","Simpson-Waverly School","175","172","347"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","324","313","637"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","139","250","389"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","268","314","582"
"0642111","0640011","Hartford School District","West Middle School","310","347","657"
"0642211","0640011","Hartford School District","Wish Museum School","198","194","392"
"0650111","0650011","Hartland School District","Hartland School","100","125","225"
"0670211","0670011","Hebron School District","Gilead Hill School","189","211","400"
"0670111","0670011","Hebron School District","Hebron Elementary School","310","338","648"
"2860113","2860013","Highville Charter School District","Highville Charter School","179","158","337"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","162","168","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","107","84","191"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","279","209","488"
"0680111","0680011","Kent School District","Kent Center School","130","148","278"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","39","61","100"
"0690111","0690011","Killingly School District","Killingly Central School","240","253","493"
"0696111","0690011","Killingly School District","Killingly High School","436","386","822"
"0695211","0690011","Killingly School District","Killingly Intermediate School","386","426","812"
"0690311","0690011","Killingly School District","Killingly Memorial School","222","227","449"
"2456014","2450014","Learn","Connecticut River Academy","137","109","246"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","46","36","82"
"2459014","2450014","Learn","Learn Special Education","*","*","28"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","48","62","110"
"2450114","2450014","Learn","Regional Multicultural Magnet School","275","264","539"
"2450214","2450014","Learn","The Friendship School","254","255","509"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","224","228","452"
"0715111","0710011","Lebanon School District","Lebanon Middle School","173","213","386"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","260","185","445"
"0720211","0720011","Ledyard School District","Gales Ferry School","117","107","224"
"0720411","0720011","Ledyard School District","Gallup Hill School","165","187","352"
"0720311","0720011","Ledyard School District","Juliet W. Long School","120","150","270"
"0720111","0720011","Ledyard School District","Ledyard Center School","186","227","413"
"0726111","0720011","Ledyard School District","Ledyard High School","484","450","934"
"0725111","0720011","Ledyard School District","Ledyard Middle School","206","184","390"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","8","16","24"
"0730111","0730011","Lisbon School District","Lisbon Central School","212","241","453"
"0740211","0740011","Litchfield School District","Center School","157","159","316"
"0746111","0740011","Litchfield School District","Litchfield High School","273","270","543"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","133","130","263"
"0766111","0760011","Madison School District","Daniel Hand High School","642","615","1257"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","263","278","541"
"0760211","0760011","Madison School District","Island Avenue Elementary School","133","152","285"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","211","262","473"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","125","125","250"
"0769011","0760011","Madison School District","Town Campus Learning Center","16","24","40"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","292","313","605"
"0770911","0770011","Manchester School District","Nathan Hale School","135","152","287"
"0770111","0770011","Manchester School District","Bowers School","190","211","401"
"0770311","0770011","Manchester School District","Buckley School","206","232","438"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","166","245","411"
"0775311","0770011","Manchester School District","Illing Middle School","403","433","836"
"0770611","0770011","Manchester School District","Keeney School","163","164","327"
"0776111","0770011","Manchester School District","Manchester High School","871","908","1779"
"0778011","0770011","Manchester School District","Manchester Preschool Center","98","96","194"
"0779011","0770011","Manchester School District","Manchester Regional Academy","23","70","93"
"0779111","0770011","Manchester School District","Manchester Transition Center","*","*","9"
"0771611","0770011","Manchester School District","Martin School","123","129","252"
"0771011","0770011","Manchester School District","Robertson School","174","201","375"
"0771211","0770011","Manchester School District","Verplanck School","160","198","358"
"0771311","0770011","Manchester School District","Waddell School","158","185","343"
"0771411","0770011","Manchester School District","Washington School","153","149","302"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","127","142","269"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","98","125","223"
"0785111","0780011","Mansfield School District","Mansfield Middle School","295","280","575"
"0780511","0780011","Mansfield School District","Southeast Elementary School","115","142","257"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","329","343","672"
"0800711","0800011","Meriden School District","Nathan Hale School","300","308","608"
"0800111","0800011","Meriden School District","Benjamin Franklin School","215","280","495"
"0801111","0800011","Meriden School District","Casimir Pulaski School","355","350","705"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","620","639","1259"
"0800311","0800011","Meriden School District","Hanover School","240","281","521"
"0800411","0800011","Meriden School District","Israel Putnam School","252","286","538"
"0800511","0800011","Meriden School District","John Barry School","258","252","510"
"0805211","0800011","Meriden School District","Lincoln Middle School","339","384","723"
"0806211","0800011","Meriden School District","Orville H. Platt High School","539","561","1100"
"0800811","0800011","Meriden School District","Roger Sherman School","260","270","530"
"0801011","0800011","Meriden School District","Thomas Hooker School","215","212","427"
"0805411","0800011","Meriden School District","Washington Middle School","382","454","836"
"0830211","0830011","Middletown School District","Bielefield School","167","166","333"
"0830511","0830011","Middletown School District","Farm Hill School","172","180","352"
"0831511","0830011","Middletown School District","Keigwin Middle School","156","192","348"
"0831311","0830011","Middletown School District","Lawrence School","171","179","350"
"0830911","0830011","Middletown School District","MacDonough School","127","135","262"
"0836211","0830011","Middletown School District","Middletown High School","655","659","1314"
"0831211","0830011","Middletown School District","Moody School","160","178","338"
"0831111","0830011","Middletown School District","Snow School","170","198","368"
"0830111","0830011","Middletown School District","Spencer School","168","167","335"
"0839111","0830011","Middletown School District","Transition to Life Center","*","*","7"
"0831411","0830011","Middletown School District","Wesley School","166","162","328"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","338","367","705"
"0840111","0840011","Milford School District","Calf Pen Meadow School","154","156","310"
"0845111","0840011","Milford School District","East Shore Middle School","221","281","502"
"0845211","0840011","Milford School District","Harborside Middle School","283","324","607"
"0841911","0840011","Milford School District","J. F. Kennedy School","202","222","424"
"0846211","0840011","Milford School District","Jonathan Law High School","493","523","1016"
"0846311","0840011","Milford School District","Joseph A. Foran High School","505","488","993"
"0841611","0840011","Milford School District","Live Oaks School","149","156","305"
"0841711","0840011","Milford School District","Mathewson School","184","221","405"
"0840711","0840011","Milford School District","Meadowside School","223","265","488"
"0840811","0840011","Milford School District","Orange Avenue School","202","199","401"
"0841811","0840011","Milford School District","Orchard Hills School","184","199","383"
"0841011","0840011","Milford School District","Pumpkin Delight School","187","205","392"
"0845311","0840011","Milford School District","West Shore Middle School","283","297","580"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","253","303","556"
"0855211","0850011","Monroe School District","Jockey Hollow School","420","468","888"
"0856111","0850011","Monroe School District","Masuk High School","621","651","1272"
"0850111","0850011","Monroe School District","Monroe Elementary School","184","196","380"
"0850311","0850011","Monroe School District","Stepney Elementary School","241","244","485"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","168","195","363"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","319","319","638"
"0860111","0860011","Montville School District","Mohegan School","202","174","376"
"0866111","0860011","Montville School District","Montville High School","368","404","772"
"0860511","0860011","Montville School District","Oakdale School","187","207","394"
"0869011","0860011","Montville School District","Palmer Academy","9","17","26"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","91","103","194"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","*","*","20"
"0880111","0880011","Naugatuck School District","Central Avenue School","117","119","236"
"0885111","0880011","Naugatuck School District","City Hill Middle School","332","377","709"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","146","138","284"
"0888111","0880011","Naugatuck School District","Head Start","55","50","105"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","195","213","408"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","158","181","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","161","198","359"
"0886111","0880011","Naugatuck School District","Naugatuck High School","659","685","1344"
"0880611","0880011","Naugatuck School District","Salem School","105","124","229"
"0880711","0880011","Naugatuck School District","Western School","134","158","292"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","197","164","361"
"0899111","0890011","New Britain School District","Brook Side School","9","30","39"
"0899411","0890011","New Britain School District","CLIMB","15","15","30"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","233","295","528"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","513","410","923"
"0890511","0890011","New Britain School District","Gaffney School","243","320","563"
"0890611","0890011","New Britain School District","Holmes School","172","239","411"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","94","71","165"
"0890711","0890011","New Britain School District","Jefferson School","210","263","473"
"0890811","0890011","New Britain School District","Lincoln School","308","341","649"
"0896111","0890011","New Britain School District","New Britain High School","1225","1291","2516"
"0899011","0890011","New Britain School District","New Britain Transition Center","8","23","31"
"0890911","0890011","New Britain School District","Northend School","186","171","357"
"0895311","0890011","New Britain School District","Pulaski Middle School","230","301","531"
"0895111","0890011","New Britain School District","Roosevelt Middle School","218","224","442"
"0895211","0890011","New Britain School District","Slade Middle School","327","372","699"
"0891211","0890011","New Britain School District","Smalley Academy","275","296","571"
"0891311","0890011","New Britain School District","Smith School","304","356","660"
"0891511","0890011","New Britain School District","Vance School","273","304","577"
"0900411","0900011","New Canaan School District","East School","237","285","522"
"0906111","0900011","New Canaan School District","New Canaan High School","678","632","1310"
"0905111","0900011","New Canaan School District","Saxe Middle School","608","624","1232"
"0900211","0900011","New Canaan School District","South School","291","295","586"
"0900311","0900011","New Canaan School District","West School","247","264","511"
"0910111","0910011","New Fairfield School District","Consolidated School","278","310","588"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","270","323","593"
"0916111","0910011","New Fairfield School District","New Fairfield High School","516","488","1004"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","301","383","684"
"0920311","0920011","New Hartford School District","Ann Antolini School","179","170","349"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","57","61","118"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","62","53","115"
"0931211","0930011","New Haven School District","Edgewood School","227","218","445"
"0931411","0930011","New Haven School District","Nathan Hale School","267","287","554"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","245","269","514"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","268","293","561"
"0930311","0930011","New Haven School District","Beecher School","226","244","470"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","257","305","562"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","328","161","489"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","254","243","497"
"0932111","0930011","New Haven School District","Brennan Rogers School","171","173","344"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","207","237","444"
"0930611","0930011","New Haven School District","Clinton Avenue School","268","294","562"
"0934111","0930011","New Haven School District","Columbus Family Academy","251","222","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","294","307","601"
"0936411","0930011","New Haven School District","Cooperative High School","452","203","655"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","52","157","209"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","259","255","514"
"0935611","0930011","New Haven School District","Domus Academy","*","*","33"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","28","20","48"
"0938111","0930011","New Haven School District","Early Learning Center","64","57","121"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","205","216","421"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","96","224","320"
"0931611","0930011","New Haven School District","Fair Haven School","330","360","690"
"0938011","0930011","New Haven School District","Headstart","169","217","386"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","137","126","263"
"0936611","0930011","New Haven School District","High School In The Community","150","123","273"
"0930711","0930011","New Haven School District","Hill Central Music Academy","200","192","392"
"0936311","0930011","New Haven School District","Hill Regional Career High School","435","268","703"
"0936211","0930011","New Haven School District","James Hillhouse High School","494","486","980"
"0931311","0930011","New Haven School District","John C. Daniels","256","285","541"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","268","259","527"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","290","289","579"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","172","187","359"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","248","315","563"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","176","163","339"
"0937011","0930011","New Haven School District","New Haven Academy","140","122","262"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","26","0","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","52","76","128"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","267","268","535"
"0931011","0930011","New Haven School District","Ross/Woodward School","297","278","575"
"0936711","0930011","New Haven School District","Sound School","150","187","337"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","205","217","422"
"0932911","0930011","New Haven School District","Truman School","254","273","527"
"0934911","0930011","New Haven School District","West Rock Authors Academy","112","133","245"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","187","211","398"
"0936111","0930011","New Haven School District","Wilbur Cross High School","584","655","1239"
"0933811","0930011","New Haven School District","Worthington Hooker School","204","227","431"
"0950311","0950011","New London School District","Jennings School","276","253","529"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","256","315","571"
"0950211","0950011","New London School District","Harbor School","130","175","305"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","123","161","284"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","22"
"0956111","0950011","New London School District","New London High School","424","510","934"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","140","179","319"
"0960511","0960011","New Milford School District","Hill And Plain School","192","266","458"
"0960711","0960011","New Milford School District","John Pettibone School","215","220","435"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","*"
"0966111","0960011","New Milford School District","New Milford High School","751","760","1511"
"0960811","0960011","New Milford School District","Northville Elementary School","255","269","524"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","479","556","1035"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","344","353","697"
"0940611","0940011","Newington School District","Anna Reynolds School","235","235","470"
"0940211","0940011","Newington School District","Elizabeth Green School","138","161","299"
"0940811","0940011","Newington School District","John Paterson School","217","242","459"
"0945311","0940011","Newington School District","John Wallace Middle School","330","348","678"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","294","296","590"
"0946111","0940011","Newington School District","Newington High School","704","745","1449"
"0940711","0940011","Newington School District","Ruth Chaffee School","208","200","408"
"0970111","0970011","Newtown School District","Hawley Elementary School","172","212","384"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","156","186","342"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","253","223","476"
"0976111","0970011","Newtown School District","Newtown High School","855","885","1740"
"0975111","0970011","Newtown School District","Newtown Middle School","407","464","871"
"0978011","0970011","Newtown School District","Newtown Preschool","37","45","82"
"0970511","0970011","Newtown School District","Reed Intermediate School","419","459","878"
"0979011","0970011","Newtown School District","STARR","*","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","254","267","521"
"0980111","0980011","Norfolk School District","Botelle Elementary School","57","61","118"
"0989211","0980011","Norfolk School District","Bridges II","*","*","6"
"0990411","0990011","North Branford School District","Jerome Harrison School","222","240","462"
"0996111","0990011","North Branford School District","North Branford High School","335","314","649"
"0995111","0990011","North Branford School District","North Branford Intermediate School","293","280","573"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","250","244","494"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","160","148","308"
"1010811","1010011","North Haven School District","Clintonville Elementary School","172","221","393"
"1010711","1010011","North Haven School District","Green Acres Elementary School","178","209","387"
"1010211","1010011","North Haven School District","Montowese Elementary School","187","177","364"
"1016111","1010011","North Haven School District","North Haven High School","592","594","1186"
"1015211","1010011","North Haven School District","North Haven Middle School","398","399","797"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","193","228","421"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","179","205","384"
"1026111","1020011","North Stonington School District","Wheeler High School","99","117","216"
"1025111","1020011","North Stonington School District","Wheeler Middle School","90","91","181"
"1036211","1030011","Norwalk School District","Brien McMahon High School","877","853","1730"
"1030211","1030011","Norwalk School District","Brookside Elementary School","245","294","539"
"1030311","1030011","Norwalk School District","Columbus Magnet School","162","148","310"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","225","249","474"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","223","265","488"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","293","291","584"
"1030811","1030011","Norwalk School District","Kendall Elementary School","243","254","497"
"1032211","1030011","Norwalk School District","Marvin Elementary School","228","281","509"
"1032111","1030011","Norwalk School District","Naramake Elementary School","235","233","468"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","299","314","613"
"1036111","1030011","Norwalk School District","Norwalk High School","782","749","1531"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","28","41","69"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","284","325","609"
"1035511","1030011","Norwalk School District","Roton Middle School","228","212","440"
"1031311","1030011","Norwalk School District","Rowayton School","207","247","454"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","202","226","428"
"1031411","1030011","Norwalk School District","Tracey School","192","209","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","314","350","664"
"1032411","1030011","Norwalk School District","Wolfpit School","142","159","301"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1249","1066","2315"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","10","7","17"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","12","32","44"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","184","218","402"
"1045111","1040011","Norwich School District","Kelly Middle School","305","319","624"
"1042011","1040011","Norwich School District","Moriarty Magnet School","205","221","426"
"1040811","1040011","Norwich School District","Samuel Huntington School","219","244","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","260","234","494"
"1046111","1040011","Norwich School District","Thames River Academy","35","41","76"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","190","154","344"
"1041911","1040011","Norwich School District","Uncas Network School","153","178","331"
"1041811","1040011","Norwich School District","Veterans' Memorial School","152","168","320"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","118","142","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","148","166","314"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","217","215","432"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","295","289","584"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","280","263","543"
"1070211","1070011","Orange School District","Mary L. Tracy School","83","87","170"
"1070511","1070011","Orange School District","Peck Place School","212","181","393"
"1070311","1070011","Orange School District","Race Brook School","200","188","388"
"1070411","1070011","Orange School District","Turkey Hill School","148","171","319"
"1085111","1080011","Oxford School District","Great Oak School","264","268","532"
"1080111","1080011","Oxford School District","Oxford Center School","263","255","518"
"1086011","1080011","Oxford School District","Oxford High School","294","290","584"
"1080311","1080011","Oxford School District","Quaker Farms School","252","252","504"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","123","134","257"
"1098011","1090011","Plainfield School District","Early Childhood Center","*","*","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","189","186","375"
"1095111","1090011","Plainfield School District","Plainfield Central School","296","299","595"
"1096111","1090011","Plainfield School District","Plainfield High School","377","381","758"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","190","217","407"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","198","218","416"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","120","151","271"
"1100211","1100011","Plainville School District","Linden Street School","201","230","431"
"1100511","1100011","Plainville School District","Louis Toffolon School","184","176","360"
"1105211","1100011","Plainville School District","Middle School of Plainville","260","287","547"
"1106111","1100011","Plainville School District","Plainville High School","383","372","755"
"1108011","1100011","Plainville School District","Prekindergarten Program","15","27","42"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","196","231","427"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","169","180","349"
"1110211","1110011","Plymouth School District","Plymouth Center School","173","191","364"
"1116111","1110011","Plymouth School District","Terryville High School","232","276","508"
"1120111","1120011","Pomfret School District","Pomfret Community School","235","236","471"
"1130511","1130011","Portland School District","Brownstone Intermediate School","131","114","245"
"1130411","1130011","Portland School District","Gildersleeve School","110","109","219"
"1136111","1130011","Portland School District","Portland High School","175","185","360"
"1135111","1130011","Portland School District","Portland Middle School","107","123","230"
"1130211","1130011","Portland School District","Valley View School","159","153","312"
"1145111","1140011","Preston School District","Preston Plains School","65","64","129"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","138","129","267"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","317","350","667"
"1166111","1160011","Putnam School District","Putnam High School","127","172","299"
"1165111","1160011","Putnam School District","Putnam Middle School","143","145","288"
"1175111","1170011","Redding School District","John Read Middle School","305","287","592"
"1170111","1170011","Redding School District","Redding Elementary School","294","321","615"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","234","229","463"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","180","158","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","321","298","619"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","186","192","378"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","185","205","390"
"2056112","2050012","Regional School District 05","Amity Regional High School","801","856","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","106","105","211"
"2060212","2060012","Regional School District 06","James Morris School","89","94","183"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","296","260","556"
"2060312","2060012","Regional School District 06","Warren Elementary School","44","45","89"
"2079112","2070012","Regional School District 07","AIM","6","9","15"
"2079012","2070012","Regional School District 07","FLEX","0","*","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*","9"
"2079212","2070012","Regional School District 07","Links","*","*","12"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","388","327","715"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","177","192","369"
"2079312","2070012","Regional School District 07","STEP","8","18","26"
"2086112","2080012","Regional School District 08","RHAM High School","540","635","1175"
"2085112","2080012","Regional School District 08","RHAM Middle School","300","309","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","519","487","1006"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","403","476","879"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","221","224","445"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","244","275","519"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","412","410","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","131","161","292"
"2120212","2120012","Regional School District 12","Booth Free School","51","56","107"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","8","9","17"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","140","166","306"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","95","118","213"
"2120112","2120012","Regional School District 12","The Burnham School","34","49","83"
"2120412","2120012","Regional School District 12","Washington Primary School","83","77","160"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","299","283","582"
"2130212","2130012","Regional School District 13","Francis E. Korn School","67","125","192"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","172","186","358"
"2130112","2130012","Regional School District 13","Frederick Brewster School","114","121","235"
"2130512","2130012","Regional School District 13","John Lyman School","152","148","300"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","158","167","325"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","163","154","317"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","20","25","45"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","191","205","396"
"2146112","2140012","Regional School District 14","Nonnewaug High School","469","348","817"
"2145112","2140012","Regional School District 14","Woodbury Middle School","210","211","421"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","210","187","397"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","280","313","593"
"2155212","2150012","Regional School District 15","Memorial Middle School","257","253","510"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","203","248","451"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","618","670","1288"
"2150512","2150012","Regional School District 15","Pomperaug School","222","259","481"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","239","266","505"
"2160312","2160012","Regional School District 16","Algonquin School","258","217","475"
"2160212","2160012","Regional School District 16","Community School","98","110","208"
"2160112","2160012","Regional School District 16","Laurel Ledge School","216","257","473"
"2165112","2160012","Regional School District 16","Long River Middle School","306","273","579"
"2166012","2160012","Regional School District 16","Woodland Regional High School","377","365","742"
"2170212","2170012","Regional School District 17","Burr District Elementary School","143","157","300"
"2170112","2170012","Regional School District 17","Haddam Elementary School","124","146","270"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","323","334","657"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","397","371","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","191","198","389"
"2180312","2180012","Regional School District 18","Center School","138","122","260"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","75","81","156"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","192","220","412"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","171","179","350"
"2180212","2180012","Regional School District 18","Mile Creek School","129","141","270"
"2196112","2190012","Regional School District 19","E. O. Smith High School","612","613","1225"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","171","201","372"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","220","210","430"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","368","399","767"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","165","175","340"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","205","203","408"
