"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0546111","0540011","Glastonbury School District","Glastonbury High School","156","1830","52","2038"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","7","384","6","397"
"0540611","0540011","Glastonbury School District","Hopewell School","14","391","6","411"
"0540111","0540011","Glastonbury School District","Links Academy","*","11","*","16"
"0541411","0540011","Glastonbury School District","Links Transition","*","15","*","17"
"0540711","0540011","Glastonbury School District","Naubuc School","89","280","18","387"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","24","518","8","550"
"0540511","0540011","Glastonbury School District","PreK-Eastbury","0","18","0","18"
"0541011","0540011","Glastonbury School District","PreK-Nayaug","0","20","0","20"
"0541111","0540011","Glastonbury School District","Pride-Hebron Avenue","*","*","0","*"
"0541211","0540011","Glastonbury School District","Pride-Nayaug","0","8","0","8"
"0545211","0540011","Glastonbury School District","Smith Middle School","75","939","17","1031"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","*","347","*","378"
"0566111","0560011","Granby School District","Granby Memorial High School","44","622","17","683"
"0565111","0560011","Granby School District","Granby Memorial Middle School","31","291","8","330"
"0560411","0560011","Granby School District","Kelly Lane Primary School","21","253","6","280"
"0560311","0560011","Granby School District","Wells Road Intermediate School","*","250","*","283"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","96","20","11","127"
"0575111","0570011","Greenwich School District","Central Middle School","61","504","13","578"
"0571211","0570011","Greenwich School District","Community Connections","0","10","0","10"
"0570211","0570011","Greenwich School District","Cos Cob School","29","397","12","438"
"0575211","0570011","Greenwich School District","Eastern Middle School","21","776","14","811"
"0570411","0570011","Greenwich School District","Glenville School","13","398","13","424"
"0571411","0570011","Greenwich School District","Greenwich Alternative High School","*","22","*","46"
"0576111","0570011","Greenwich School District","Greenwich High School","278","2127","96","2501"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","157","174","60","391"
"0571311","0570011","Greenwich School District","International School At Dundee","17","346","7","370"
"0570311","0570011","Greenwich School District","Julian Curtiss School","95","264","10","369"
"0570611","0570011","Greenwich School District","New Lebanon School","110","108","46","264"
"0570711","0570011","Greenwich School District","North Mianus School","*","470","*","487"
"0570811","0570011","Greenwich School District","North Street School","*","375","*","384"
"0570911","0570011","Greenwich School District","Old Greenwich School","9","417","6","432"
"0571111","0570011","Greenwich School District","Parkway School","*","248","*","258"
"0571011","0570011","Greenwich School District","Riverside School","6","491","0","497"
"0575311","0570011","Greenwich School District","Western Middle School","146","336","50","532"
"0580111","0580011","Griswold School District","Griswold Alternative School","*","*","0","15"
"0580311","0580011","Griswold School District","Griswold Elementary School","263","450","43","756"
"0586211","0580011","Griswold School District","Griswold High School","145","387","39","571"
"0585111","0580011","Griswold School District","Griswold Middle School","189","315","43","547"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","120","313","28","461"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","240","133","27","400"
"0591811","0590011","Groton School District","Charles Barnum School","78","202","78","358"
"0590311","0590011","Groton School District","Claude Chester School","235","95","26","356"
"0591711","0590011","Groton School District","Mary Morrisson School","136","193","67","396"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","86","298","15","399"
"0591211","0590011","Groton School District","Pleasant Valley School","106","151","30","287"
"0596111","0590011","Groton School District","Robert E. Fitch High School","362","644","83","1089"
"0590111","0590011","Groton School District","S. B. Butler School","65","232","12","309"
"0595211","0590011","Groton School District","West Side Middle School","246","158","69","473"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","34","485","15","534"
"0600611","0600011","Guilford School District","A. W. Cox School","*","288","*","322"
"0600411","0600011","Guilford School District","Calvin Leete School","*","240","*","262"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","34","504","21","559"
"0606111","0600011","Guilford School District","Guilford High School","64","976","36","1076"
"0600211","0600011","Guilford School District","Guilford Lakes School","*","303","*","329"
"0600311","0600011","Guilford School District","Melissa Jones School","18","280","20","318"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","46","90","14","150"
"0621211","0620011","Hamden School District","Bear Path School","56","376","16","448"
"0620211","0620011","Hamden School District","Church Street School","237","50","40","327"
"0620311","0620011","Hamden School District","Dunbar Hill School","119","141","36","296"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","50","*","*","72"
"0626111","0620011","Hamden School District","Hamden High School","518","1020","158","1696"
"0625211","0620011","Hamden School District","Hamden Middle School","282","452","69","803"
"0620411","0620011","Hamden School District","Helen Street School","179","121","31","331"
"0621111","0620011","Hamden School District","Ridge Hill School","162","119","41","322"
"0620111","0620011","Hamden School District","Shepherd Glen School","165","136","19","320"
"0621011","0620011","Hamden School District","Spring Glen School","79","349","6","434"
"0621411","0620011","Hamden School District","West Woods School","30","386","14","430"
"0630111","0630011","Hampton School District","Hampton Elementary School","*","79","*","105"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","565","97","0","662"
"0644511","0640011","Hartford School District","Autism Program - Clark School","18","0","0","18"
"0644211","0640011","Hartford School District","Autism Program - Fred D. Wish Museum School","*","*","0","24"
"0644311","0640011","Hartford School District","Autism Program - Hooker School","7","0","0","7"
"0645711","0640011","Hartford School District","Autism Program - Naylor School","17","6","0","23"
"0644411","0640011","Hartford School District","Autism Program - Rawson School","*","*","0","12"
"0640411","0640011","Hartford School District","Batchelder School","397","69","0","466"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","145","134","9","288"
"0643811","0640011","Hartford School District","Betances STEM Magnet School","137","110","6","253"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","134","167","17","318"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","167","146","44","357"
"0647111","0640011","Hartford School District","Bulkeley High School","344","29","0","373"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","371","*","*","489"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","496","85","0","581"
"0642311","0640011","Hartford School District","Burr School","608","76","0","684"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","31","*","*","47"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","389","221","62","672"
"0642411","0640011","Hartford School District","Clark School","286","49","0","335"
"0646411","0640011","Hartford School District","Classical Magnet School","299","330","73","702"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","249","*","*","275"
"0645811","0640011","Hartford School District","EDP - Betances School","8","0","0","8"
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","*","0","0","*"
"0648211","0640011","Hartford School District","EDP - HPHS Engineering and Green Technology Academy","*","*","0","19"
"0645911","0640011","Hartford School District","EDP - M.D. Fox School","*","*","0","28"
"0648111","0640011","Hartford School District","EDP - McDonough Middle School","*","0","0","*"
"0644111","0640011","Hartford School District","Early Childhood Development Center (ECDC)","0","*","0","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","543","*","*","607"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","479","*","*","577"
"0643611","0640011","Hartford School District","Global Communications Academy","561","60","0","621"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","128","103","25","256"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","344","*","*","372"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","361","*","*","389"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","368","25","0","393"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","506","405","90","1001"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","52","83","9","144"
"0647611","0640011","Hartford School District","High School, Inc.","198","50","8","256"
"0648411","0640011","Hartford School District","High Step Transition","*","*","0","10"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","135","49","6","190"
"0641011","0640011","Hartford School District","Kennelly School","553","68","0","621"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","746","*","*","884"
"0640811","0640011","Hartford School District","M. D. Fox School","501","101","0","602"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","265","64","0","329"
"0644811","0640011","Hartford School District","MDP - Batchelder School","*","*","0","12"
"0645011","0640011","Hartford School District","MDP - Bulkeley High School","21","0","0","21"
"0644911","0640011","Hartford School District","MDP - HPHS Law and Government Academy","*","*","0","23"
"0648511","0640011","Hartford School District","MDP - Moylan School","*","0","0","*"
"0641211","0640011","Hartford School District","McDonough Middle School","219","33","0","252"
"0641911","0640011","Hartford School District","Milner School","296","34","0","330"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","87","221","15","323"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","90","100","22","212"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","609","73","0","682"
"0642711","0640011","Hartford School District","New Visions Program","45","6","0","51"
"0647811","0640011","Hartford School District","OPPortunity High School","116","*","*","127"
"0641511","0640011","Hartford School District","Parkville Community School","444","88","0","532"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","193","155","27","375"
"0641711","0640011","Hartford School District","Rawson School","427","57","0","484"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","54","*","*","83"
"0640111","0640011","Hartford School District","SAND School","352","50","0","402"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","152","189","19","360"
"0643011","0640011","Hartford School District","Sanchez School","409","76","0","485"
"0642611","0640011","Hartford School District","Simpson-Waverly School","263","32","0","295"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","623","*","*","702"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","148","239","36","423"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","311","315","52","678"
"0642111","0640011","Hartford School District","West Middle School","338","42","0","380"
"0642211","0640011","Hartford School District","Wish Museum School","279","24","0","303"
"0650111","0650011","Hartland School District","Hartland School","*","181","*","201"
"0670211","0670011","Hebron School District","Gilead Hill School","17","268","9","294"
"0670111","0670011","Hebron School District","Hebron Elementary School","24","454","13","491"
"2860113","2860013","Highville Charter School District","Highville Charter School","200","122","81","403"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","86","218","27","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","147","93","22","262"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","298","341","77","716"
"0680111","0680011","Kent School District","Kent Center School","23","225","6","254"
"0680211","0680011","Kent School District","LEAPSS","*","*","0","*"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","73","*","111"
"0690611","0690011","Killingly School District","Killingly Alternative Learning Program","13","*","*","21"
"0690111","0690011","Killingly School District","Killingly Central School","142","213","27","382"
"0696111","0690011","Killingly School District","Killingly High School","217","508","67","792"
"0695211","0690011","Killingly School District","Killingly Intermediate School","265","375","75","715"
"0690311","0690011","Killingly School District","Killingly Memorial School","218","233","32","483"
"2456014","2450014","Learn","Connecticut River Academy","221","150","36","407"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","76","44","18","138"
"2451214","2450014","Learn","Learn ABA Program at Center School","0","*","0","*"
"2451114","2450014","Learn","Learn Haynes Elementary Intensive Program","*","*","0","10"
"2450614","2450014","Learn","Learn High School ABA","*","*","0","*"
"2450914","2450014","Learn","Learn Kelly Middle School Intensive Program","*","*","0","*"
"2450714","2450014","Learn","Learn Ledyard RICHES Program","0","*","0","*"
"2450514","2450014","Learn","Learn Pathways Program","*","*","0","*"
"2450814","2450014","Learn","Learn SAILS Middle School Program","*","*","*","6"
"2451014","2450014","Learn","Learn SAILS Program at Salem","*","*","0","6"
"2450414","2450014","Learn","Learn STS 18-21 Year Old Program","0","*","0","*"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","59","184","29","272"
"2450114","2450014","Learn","Regional Multicultural Magnet School","208","276","49","533"
"2450314","2450014","Learn","Riverside Magnet School at Goodwin College","136","147","24","307"
"2450214","2450014","Learn","The Friendship School","237","248","27","512"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","*","38","*","61"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","65","292","21","378"
"0715111","0710011","Lebanon School District","Lebanon Middle School","53","274","9","336"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","32","333","16","381"
"0720211","0720011","Ledyard School District","Gales Ferry School","31","154","8","193"
"0720411","0720011","Ledyard School District","Gallup Hill School","107","239","16","362"
"0720311","0720011","Ledyard School District","Juliet W. Long School","32","248","14","294"
"0720111","0720011","Ledyard School District","Ledyard Center School","64","335","16","415"
"0726111","0720011","Ledyard School District","Ledyard High School","149","723","24","896"
"0725111","0720011","Ledyard School District","Ledyard Middle School","63","274","13","350"
"0730111","0730011","Lisbon School District","Lisbon Central School","80","307","11","398"
"0740211","0740011","Litchfield School District","Center School","*","235","*","272"
"0746111","0740011","Litchfield School District","Litchfield High School","41","424","12","477"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","32","188","9","229"
"0766111","0760011","Madison School District","Daniel Hand High School","47","1169","13","1229"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","15","467","6","488"
"0760211","0760011","Madison School District","Island Avenue Elementary School","11","256","6","273"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","327","*","339"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","224","*","237"
"0769011","0760011","Madison School District","Town Campus Learning Center","*","*","0","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","523","*","552"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","28","*","*","51"
"0770111","0770011","Manchester School District","Bowers School","167","225","25","417"
"0770311","0770011","Manchester School District","Buckley School","82","243","24","349"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","199","175","30","404"
"0770411","0770011","Manchester School District","Highland Park School","105","163","6","274"
"0775311","0770011","Manchester School District","Illing Middle School","421","322","64","807"
"0770611","0770011","Manchester School District","Keeney School","95","226","15","336"
"0776111","0770011","Manchester School District","Manchester High School","675","737","114","1526"
"0778011","0770011","Manchester School District","Manchester Preschool Center","131","34","0","165"
"0779011","0770011","Manchester School District","Manchester Regional Academy","40","*","*","59"
"0779111","0770011","Manchester School District","Manchester Transition Center","0","*","*","12"
"0771611","0770011","Manchester School District","Martin School","126","127","12","265"
"0770711","0770011","Manchester School District","New Horizons","18","*","*","29"
"0771011","0770011","Manchester School District","Robertson School","190","181","36","407"
"0771211","0770011","Manchester School District","Verplanck School","279","100","33","412"
"0771311","0770011","Manchester School District","Waddell School","158","156","28","342"
"0771411","0770011","Manchester School District","Washington School","294","59","20","373"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","53","201","6","260"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","45","164","10","219"
"0785111","0780011","Mansfield School District","Mansfield Middle School","104","396","19","519"
"0780511","0780011","Mansfield School District","Southeast Elementary School","50","174","17","241"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","39","550","10","599"
"0800711","0800011","Meriden School District","Nathan Hale School","364","233","49","646"
"0800111","0800011","Meriden School District","Benjamin Franklin School","215","133","39","387"
"0801111","0800011","Meriden School District","Casimir Pulaski School","398","105","54","557"
"0800211","0800011","Meriden School District","Community Classroom Collaborative-Meriden School District","*","*","0","8"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","681","441","88","1210"
"0800311","0800011","Meriden School District","Hanover School","341","239","48","628"
"0800411","0800011","Meriden School District","Israel Putnam School","378","153","49","580"
"0800511","0800011","Meriden School District","John Barry School","416","62","31","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","458","238","60","756"
"0806211","0800011","Meriden School District","Orville H. Platt High School","684","327","86","1097"
"0800811","0800011","Meriden School District","Roger Sherman School","340","119","39","498"
"0801011","0800011","Meriden School District","Thomas Hooker School","217","216","33","466"
"0805411","0800011","Meriden School District","Washington Middle School","457","188","51","696"
"0830211","0830011","Middletown School District","Bielefield School","175","115","19","309"
"0831611","0830011","Middletown School District","Evening Program - MHS","15","*","*","24"
"0830511","0830011","Middletown School District","Farm Hill School","204","153","15","372"
"0830611","0830011","Middletown School District","ICM - Farm Hill","*","*","0","*"
"0830711","0830011","Middletown School District","ICM - Lawrence","0","*","0","*"
"0831011","0830011","Middletown School District","ICM - Macdonough","7","*","*","10"
"0830811","0830011","Middletown School District","ICM - Wesley","*","*","0","*"
"0830411","0830011","Middletown School District","ICM- Woodrow Wilson Middle School","*","*","0","*"
"0831511","0830011","Middletown School District","Keigwin Middle School","135","195","30","360"
"0831311","0830011","Middletown School District","Lawrence School","60","203","18","281"
"0831811","0830011","Middletown School District","MHS - Alternative Education Program 1","*","0","*","8"
"0831911","0830011","Middletown School District","MHS - Alternative Education Program 2","*","*","0","11"
"0830911","0830011","Middletown School District","MacDonough School","158","42","13","213"
"0836211","0830011","Middletown School District","Middletown High School","445","665","87","1197"
"0831211","0830011","Middletown School District","Moody School","35","218","8","261"
"0830311","0830011","Middletown School District","OASIS","*","*","0","*"
"0831111","0830011","Middletown School District","Snow School","174","206","25","405"
"0830111","0830011","Middletown School District","Spencer School","147","133","19","299"
"0839111","0830011","Middletown School District","Transition to Life Center","11","15","0","26"
"0831711","0830011","Middletown School District","Virtual Learning Academy - MHS","*","*","*","9"
"0831411","0830011","Middletown School District","Wesley School","81","180","16","277"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","264","343","38","645"
"0840111","0840011","Milford School District","Calf Pen Meadow School","42","204","13","259"
"0845111","0840011","Milford School District","East Shore Middle School","78","384","25","487"
"0845211","0840011","Milford School District","Harborside Middle School","53","493","15","561"
"0841911","0840011","Milford School District","J. F. Kennedy School","111","250","19","380"
"0846211","0840011","Milford School District","Jonathan Law High School","194","672","59","925"
"0846311","0840011","Milford School District","Joseph A. Foran High School","101","783","35","919"
"0841611","0840011","Milford School District","Live Oaks School","40","250","9","299"
"0841711","0840011","Milford School District","Mathewson School","*","315","*","369"
"0840711","0840011","Milford School District","Meadowside School","44","334","15","393"
"0840811","0840011","Milford School District","Orange Avenue School","68","365","7","440"
"0841811","0840011","Milford School District","Orchard Hills School","40","260","25","325"
"0841011","0840011","Milford School District","Pumpkin Delight School","105","247","22","374"
"0840311","0840011","Milford School District","The Academy","*","29","*","53"
"0845311","0840011","Milford School District","West Shore Middle School","118","316","32","466"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","31","474","7","512"
"0855211","0850011","Monroe School District","Jockey Hollow School","56","682","20","758"
"0850211","0850011","Monroe School District","Masuk Alternative Program","7","9","0","16"
"0856111","0850011","Monroe School District","Masuk High School","61","1073","29","1163"
"0850111","0850011","Monroe School District","Monroe Elementary School","19","338","6","363"
"0850411","0850011","Monroe School District","REAL","0","6","0","6"
"0850311","0850011","Monroe School District","Stepney Elementary School","26","431","10","467"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","106","203","35","344"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","154","348","50","552"
"0860111","0860011","Montville School District","Mohegan School","121","193","39","353"
"0866111","0860011","Montville School District","Montville High School","158","477","65","700"
"0860511","0860011","Montville School District","Oakdale School","53","227","29","309"
"0869011","0860011","Montville School District","Palmer Academy","*","15","*","27"
"0860311","0860011","Montville School District","Pre School Program","*","50","*","62"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","136","94","16","246"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","24","0","24"
"0885111","0880011","Naugatuck School District","City Hill Middle School","214","388","78","680"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","100","209","37","346"
"0888111","0880011","Naugatuck School District","Head Start","76","37","8","121"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","141","132","31","304"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","153","159","25","337"
"0880311","0880011","Naugatuck School District","Maple Hill School","104","337","34","475"
"0886111","0880011","Naugatuck School District","Naugatuck High School","436","736","87","1259"
"0880611","0880011","Naugatuck School District","Salem School","126","105","18","249"
"0880711","0880011","Naugatuck School District","Western School","102","146","17","265"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","244","192","37","473"
"0899111","0890011","New Britain School District","Brook Side School","41","*","*","50"
"0899411","0890011","New Britain School District","CLIMB","22","*","*","29"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","413","75","40","528"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","595","115","61","771"
"0890511","0890011","New Britain School District","Gaffney School","376","145","48","569"
"0890611","0890011","New Britain School District","Holmes School","273","186","47","506"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","73","75","11","159"
"0890711","0890011","New Britain School District","Jefferson School","335","81","26","442"
"0890811","0890011","New Britain School District","Lincoln School","542","141","42","725"
"0896111","0890011","New Britain School District","New Britain High School","1754","524","179","2457"
"0899011","0890011","New Britain School District","New Britain Transition Center","43","*","*","50"
"0890911","0890011","New Britain School District","Northend School","225","33","16","274"
"0895311","0890011","New Britain School District","Pulaski Middle School","625","80","64","769"
"0895211","0890011","New Britain School District","Slade Middle School","616","87","73","776"
"0891211","0890011","New Britain School District","Smalley Academy","639","39","24","702"
"0891311","0890011","New Britain School District","Smith School","534","107","55","696"
"0891511","0890011","New Britain School District","Vance School","391","78","44","513"
"0900411","0900011","New Canaan School District","East School","0","566","0","566"
"0906111","0900011","New Canaan School District","New Canaan High School","0","1250","0","1250"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","1291","0","1291"
"0900211","0900011","New Canaan School District","South School","0","547","0","547"
"0900311","0900011","New Canaan School District","West School","0","547","0","547"
"0910311","0910011","New Fairfield School District","Alternative Learning Center","*","*","0","9"
"0910111","0910011","New Fairfield School District","Consolidated School","*","503","*","544"
"0910411","0910011","New Fairfield School District","Day Alternative Learning Program","*","11","*","14"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","53","465","8","526"
"0916111","0910011","New Fairfield School District","New Fairfield High School","68","847","18","933"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","58","556","15","629"
"0920311","0920011","New Hartford School District","Ann Antolini School","18","280","12","310"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","8","107","0","115"
"0920411","0920011","New Hartford School District","Bridges II at Ann Antolini School","0","*","0","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","*","0","75"
"0931211","0930011","New Haven School District","Edgewood School","136","294","9","439"
"0931411","0930011","New Haven School District","Nathan Hale School","147","385","20","552"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","316","*","*","490"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","289","*","*","560"
"0930311","0930011","New Haven School District","Beecher School","250","243","9","502"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","269","229","19","517"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","188","257","14","459"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","298","190","9","497"
"0932411","0930011","New Haven School District","Blake Street Leadership Academy (STEP)","9","11","0","20"
"0932111","0930011","New Haven School District","Brennan Rogers School","371","117","20","508"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","250","*","*","362"
"0930611","0930011","New Haven School District","Clinton Avenue School","438","*","*","599"
"0934111","0930011","New Haven School District","Columbus Family Academy","297","148","6","451"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","388","243","9","640"
"0936411","0930011","New Haven School District","Cooperative High School","267","289","58","614"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","123","42","18","183"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","160","288","13","461"
"0935611","0930011","New Haven School District","Domus Academy","25","*","*","36"
"0938111","0930011","New Haven School District","Early Learning Center","106","36","0","142"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","267","232","9","508"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","115","446","10","571"
"0931611","0930011","New Haven School District","Fair Haven School","563","216","7","786"
"0938011","0930011","New Haven School District","Headstart","226","145","0","371"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","175","102","0","277"
"0936611","0930011","New Haven School District","High School In The Community","194","70","18","282"
"0930711","0930011","New Haven School District","Hill Central Music Academy","360","107","9","476"
"0936311","0930011","New Haven School District","Hill Regional Career High School","382","214","79","675"
"0936211","0930011","New Haven School District","James Hillhouse High School","559","466","14","1039"
"0931311","0930011","New Haven School District","John C. Daniels","243","270","9","522"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","341","161","6","508"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","317","229","18","564"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","282","*","*","372"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","237","283","23","543"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","175","170","46","391"
"0937011","0930011","New Haven School District","New Haven Academy","120","122","22","264"
"0932211","0930011","New Haven School District","New Horizons High School","51","13","0","64"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","*","*","0","15"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","264","56","10","330"
"0939111","0930011","New Haven School District","Riverside Education Academy","92","*","*","117"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","394","*","*","535"
"0931011","0930011","New Haven School District","Ross/Woodward School","*","366","*","675"
"0936711","0930011","New Haven School District","Sound School","109","197","24","330"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","347","66","16","429"
"0932911","0930011","New Haven School District","Truman School","370","107","6","483"
"0934911","0930011","New Haven School District","West Rock Authors Academy","199","49","24","272"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","277","*","*","402"
"0936111","0930011","New Haven School District","Wilbur Cross High School","739","604","19","1362"
"0933811","0930011","New Haven School District","Worthington Hooker School","*","378","*","441"
"0950311","0950011","New London School District","Jennings School","440","82","15","537"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","501","91","32","624"
"0950611","0950011","New London School District","Harbor","95","*","*","124"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","360","92","19","471"
"0956111","0950011","New London School District","New London High School","575","255","56","886"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","365","170","21","556"
"0960511","0960011","New Milford School District","Hill And Plain School","93","335","26","454"
"0960711","0960011","New Milford School District","John Pettibone School","75","275","14","364"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","0","11"
"0966111","0960011","New Milford School District","New Milford High School","179","1148","71","1398"
"0960811","0960011","New Milford School District","Northville Elementary School","49","355","10","414"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","169","803","52","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","96","544","41","681"
"0940611","0940011","Newington School District","Anna Reynolds School","69","363","27","459"
"0940211","0940011","Newington School District","Elizabeth Green School","65","189","20","274"
"0940811","0940011","Newington School District","John Paterson School","63","331","24","418"
"0945311","0940011","Newington School District","John Wallace Middle School","85","566","36","687"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","124","454","37","615"
"0946111","0940011","Newington School District","Newington High School","203","1007","98","1308"
"0940711","0940011","Newington School District","Ruth Chaffee School","56","273","15","344"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","303","*","321"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","292","*","314"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","25","360","6","391"
"0976111","0970011","Newtown School District","Newtown High School","89","1617","32","1738"
"0975111","0970011","Newtown School District","Newtown Middle School","45","763","25","833"
"0978011","0970011","Newtown School District","Newtown Preschool","0","58","0","58"
"0970511","0970011","Newtown School District","Reed Intermediate School","36","679","16","731"
"0979011","0970011","Newtown School District","STARR","0","*","0","*"
