"school_code","district_code","district","school","subject","free_reduced_price_meal_eligibility_3_level_","total_numberwith_scored_tests","count","_","count_1","_1","count_2","_2","count_3","_3","count_4","_4","averagescore"
"0846211","0840011","Milford School District","Jonathan Law High School","ELA","R","18","*","*","*","*","*","*","*","*","*","*","*"
"0846211","0840011","Milford School District","Jonathan Law High School","Math","F","37","*","*","*","*","*","*","0","0.0","*","*","454"
"0846211","0840011","Milford School District","Jonathan Law High School","Math","N","181","*","*","85","47.0","58","32.0","*","*","*","*","505"
"0846211","0840011","Milford School District","Jonathan Law High School","Math","R","18","*","*","*","*","*","*","*","*","*","*","*"
"0846311","0840011","Milford School District","Joseph A. Foran High School","ELA","F","19","*","*","*","*","*","*","*","*","*","*","*"
"0846311","0840011","Milford School District","Joseph A. Foran High School","ELA","N","189","9","4.8","26","13.8","129","68.3","25","13.2","154","81.5","545"
"0846311","0840011","Milford School District","Joseph A. Foran High School","ELA","R","6","*","*","*","*","*","*","*","*","*","*","*"
"0846311","0840011","Milford School District","Joseph A. Foran High School","Math","F","19","*","*","*","*","*","*","*","*","*","*","*"
"0846311","0840011","Milford School District","Joseph A. Foran High School","Math","N","189","15","7.9","99","52.4","62","32.8","13","6.9","75","39.7","515"
"0846311","0840011","Milford School District","Joseph A. Foran High School","Math","R","6","*","*","*","*","*","*","*","*","*","*","*"
"0840311","0840011","Milford School District","The Academy","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0840311","0840011","Milford School District","The Academy","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0850211","0850011","Monroe School District","Masuk Alternative Program","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0850211","0850011","Monroe School District","Masuk Alternative Program","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0856111","0850011","Monroe School District","Masuk High School","ELA","F","16","*","*","*","*","*","*","*","*","*","*","*"
"0856111","0850011","Monroe School District","Masuk High School","ELA","N","239","17","7.1","22","9.2","128","53.6","72","30.1","200","83.7","568"
"0856111","0850011","Monroe School District","Masuk High School","ELA","R","14","*","*","*","*","*","*","*","*","*","*","*"
"0856111","0850011","Monroe School District","Masuk High School","Math","F","16","*","*","*","*","*","*","*","*","*","*","*"
"0856111","0850011","Monroe School District","Masuk High School","Math","N","238","20","8.4","65","27.3","111","46.6","42","17.6","153","64.3","558"
"0856111","0850011","Monroe School District","Masuk High School","Math","R","14","*","*","*","*","*","*","*","*","*","*","*"
"0866111","0860011","Montville School District","Montville High School","ELA","F","33","7","21.2","11","33.3","*","*","*","*","*","*","472"
"0866111","0860011","Montville School District","Montville High School","ELA","N","88","*","*","*","*","60","68.2","12","13.6","72","81.8","543"
"0866111","0860011","Montville School District","Montville High School","ELA","R","12","*","*","*","*","*","*","*","*","*","*","*"
"0866111","0860011","Montville School District","Montville High School","Math","F","32","*","*","*","*","*","*","0","0.0","*","*","462"
"0866111","0860011","Montville School District","Montville High School","Math","N","88","*","*","37","42.0","33","37.5","*","*","*","*","521"
"0866111","0860011","Montville School District","Montville High School","Math","R","12","*","*","*","*","*","*","*","*","*","*","*"
"0869011","0860011","Montville School District","Palmer Academy","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0869011","0860011","Montville School District","Palmer Academy","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0869011","0860011","Montville School District","Palmer Academy","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0869011","0860011","Montville School District","Palmer Academy","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0869011","0860011","Montville School District","Palmer Academy","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0869011","0860011","Montville School District","Palmer Academy","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0886111","0880011","Naugatuck School District","Naugatuck High School","ELA","F","111","48","43.2","*","*","31","27.9","*","*","*","*","435"
"0886111","0880011","Naugatuck School District","Naugatuck High School","ELA","N","147","23","15.6","33","22.4","82","55.8","9","6.1","91","61.9","504"
"0886111","0880011","Naugatuck School District","Naugatuck High School","ELA","R","32","10","31.3","*","*","14","43.8","*","*","*","*","465"
"0886111","0880011","Naugatuck School District","Naugatuck High School","Math","F","110","63","57.3","*","*","*","*","0","0.0","*","*","414"
"0886111","0880011","Naugatuck School District","Naugatuck High School","Math","N","145","*","*","65","44.8","41","28.3","*","*","*","*","476"
"0886111","0880011","Naugatuck School District","Naugatuck High School","Math","R","32","12","37.5","17","53.1","*","*","*","*","*","*","436"
"0899111","0890011","New Britain School District","Alternative Center School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0899111","0890011","New Britain School District","Alternative Center School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0896111","0890011","New Britain School District","New Britain High School","ELA","F","294","180","61.2","67","22.8","*","*","*","*","47","16.0","407"
"0896111","0890011","New Britain School District","New Britain High School","ELA","N","139","50","36.0","*","*","54","38.8","*","*","*","*","469"
"0896111","0890011","New Britain School District","New Britain High School","ELA","R","28","11","39.3","9","32.1","8","28.6","0","0.0","8","28.6","445"
"0896111","0890011","New Britain School District","New Britain High School","Math","F","294","190","64.6","89","30.3","*","*","*","*","*","*","401"
"0896111","0890011","New Britain School District","New Britain High School","Math","N","139","46","33.1","57","41.0","*","*","*","*","36","25.9","464"
"0896111","0890011","New Britain School District","New Britain High School","Math","R","28","*","*","14","50.0","*","*","0","0.0","*","*","426"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0899011","0890011","New Britain School District","New Britain Transition Center","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0906111","0900011","New Canaan School District","New Canaan High School","ELA","N","318","6","1.9","6","1.9","169","53.1","137","43.1","306","96.2","607"
"0906111","0900011","New Canaan School District","New Canaan High School","Math","N","318","8","2.5","43","13.5","151","47.5","116","36.5","267","84.0","609"
"0916111","0910011","New Fairfield School District","New Fairfield High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0916111","0910011","New Fairfield School District","New Fairfield High School","ELA","N","210","13","6.2","21","10.0","117","55.7","59","28.1","176","83.8","565"
"0916111","0910011","New Fairfield School District","New Fairfield High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0916111","0910011","New Fairfield School District","New Fairfield High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0916111","0910011","New Fairfield School District","New Fairfield High School","Math","N","210","23","11.0","86","41.0","78","37.1","23","11.0","101","48.1","526"
"0916111","0910011","New Fairfield School District","New Fairfield High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936411","0930011","New Haven School District","Cooperative High School","ELA","F","66","23","34.8","*","*","27","40.9","*","*","*","*","456"
"0936411","0930011","New Haven School District","Cooperative High School","ELA","N","66","*","*","10","15.2","37","56.1","*","*","*","*","505"
"0936411","0930011","New Haven School District","Cooperative High School","ELA","R","23","*","*","*","*","13","56.5","0","0.0","13","56.5","494"
"0936411","0930011","New Haven School District","Cooperative High School","Math","F","66","34","51.5","*","*","*","*","0","0.0","*","*","418"
"0936411","0930011","New Haven School District","Cooperative High School","Math","N","66","24","36.4","31","47.0","*","*","*","*","11","16.7","452"
"0936411","0930011","New Haven School District","Cooperative High School","Math","R","23","*","*","14","60.9","*","*","0","0.0","*","*","445"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","N","52","7","13.5","10","19.2","28","53.8","7","13.5","35","67.3","517"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","N","52","9","17.3","23","44.2","13","25.0","7","13.5","20","38.5","508"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936611","0930011","New Haven School District","High School In The Community","ELA","F","26","16","61.5","*","*","*","*","0","0.0","*","*","403"
"0936611","0930011","New Haven School District","High School In The Community","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0936611","0930011","New Haven School District","High School In The Community","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936611","0930011","New Haven School District","High School In The Community","Math","F","26","17","65.4","*","*","*","*","0","0.0","*","*","378"
"0936611","0930011","New Haven School District","High School In The Community","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0936611","0930011","New Haven School District","High School In The Community","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936311","0930011","New Haven School District","Hill Regional Career High School","ELA","F","80","38","47.5","19","23.8","*","*","*","*","*","*","431"
"0936311","0930011","New Haven School District","Hill Regional Career High School","ELA","N","50","*","*","*","*","25","50.0","*","*","*","*","499"
"0936311","0930011","New Haven School District","Hill Regional Career High School","ELA","R","13","*","*","*","*","*","*","*","*","*","*","*"
"0936311","0930011","New Haven School District","Hill Regional Career High School","Math","F","80","37","46.3","*","*","*","*","0","0.0","*","*","419"
"0936311","0930011","New Haven School District","Hill Regional Career High School","Math","N","50","*","*","*","*","14","28.0","*","*","*","*","479"
"0936311","0930011","New Haven School District","Hill Regional Career High School","Math","R","13","*","*","*","*","*","*","*","*","*","*","*"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","ELA","F","18","*","*","*","*","*","*","*","*","*","*","*"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","Math","F","18","*","*","*","*","*","*","*","*","*","*","*"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0936811","0930011","New Haven School District","Hyde School of Health, Science and Sports Medicine","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936211","0930011","New Haven School District","James Hillhouse High School","ELA","F","102","63","61.8","25","24.5","*","*","*","*","*","*","407"
"0936211","0930011","New Haven School District","James Hillhouse High School","ELA","N","66","*","*","*","*","14","21.2","*","*","*","*","426"
"0936211","0930011","New Haven School District","James Hillhouse High School","ELA","R","10","*","*","*","*","*","*","*","*","*","*","*"
"0936211","0930011","New Haven School District","James Hillhouse High School","Math","F","102","62","60.8","*","*","*","*","0","0.0","*","*","399"
"0936211","0930011","New Haven School District","James Hillhouse High School","Math","N","66","*","*","*","*","*","*","*","*","*","*","394"
"0936211","0930011","New Haven School District","James Hillhouse High School","Math","R","10","*","*","*","*","*","*","*","*","*","*","*"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","ELA","F","38","17","44.7","*","*","*","*","*","*","*","*","429"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","ELA","N","38","*","*","12","31.6","14","36.8","*","*","*","*","469"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","ELA","R","10","*","*","*","*","*","*","*","*","*","*","*"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","Math","F","38","18","47.4","*","*","*","*","0","0.0","*","*","418"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","Math","N","38","*","*","21","55.3","*","*","0","0.0","*","*","446"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","Math","R","10","*","*","*","*","*","*","*","*","*","*","*"
"0937011","0930011","New Haven School District","New Haven Academy","ELA","F","32","*","*","11","34.4","10","31.3","*","*","*","*","457"
"0937011","0930011","New Haven School District","New Haven Academy","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0937011","0930011","New Haven School District","New Haven Academy","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0937011","0930011","New Haven School District","New Haven Academy","Math","F","32","*","*","16","50.0","*","*","0","0.0","*","*","438"
"0937011","0930011","New Haven School District","New Haven Academy","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0937011","0930011","New Haven School District","New Haven Academy","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0932211","0930011","New Haven School District","New Horizons High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0932211","0930011","New Haven School District","New Horizons High School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0932211","0930011","New Haven School District","New Horizons High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0932211","0930011","New Haven School District","New Horizons High School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0932611","0930011","New Haven School District","New Light High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0932611","0930011","New Haven School District","New Light High School","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0932611","0930011","New Haven School District","New Light High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0932611","0930011","New Haven School District","New Light High School","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"0939111","0930011","New Haven School District","Riverside Education Academy","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"0936711","0930011","New Haven School District","Sound School","ELA","F","19","*","*","*","*","*","*","*","*","*","*","*"
"0936711","0930011","New Haven School District","Sound School","ELA","N","45","8","17.8","7","15.6","24","53.3","6","13.3","30","66.7","523"
"0936711","0930011","New Haven School District","Sound School","ELA","R","8","*","*","*","*","*","*","*","*","*","*","*"
"0936711","0930011","New Haven School District","Sound School","Math","F","19","*","*","*","*","*","*","*","*","*","*","*"
"0936711","0930011","New Haven School District","Sound School","Math","N","45","*","*","19","42.2","12","26.7","*","*","*","*","485"
"0936711","0930011","New Haven School District","Sound School","Math","R","8","*","*","*","*","*","*","*","*","*","*","*"
"0936111","0930011","New Haven School District","Wilbur Cross High School","ELA","F","145","79","54.5","34","23.4","*","*","*","*","*","*","426"
"0936111","0930011","New Haven School District","Wilbur Cross High School","ELA","N","127","*","*","*","*","39","30.7","12","9.4","51","40.2","460"
"0936111","0930011","New Haven School District","Wilbur Cross High School","ELA","R","10","*","*","*","*","*","*","*","*","*","*","*"
"0936111","0930011","New Haven School District","Wilbur Cross High School","Math","F","145","85","58.6","*","*","*","*","*","*","*","*","405"
"0936111","0930011","New Haven School District","Wilbur Cross High School","Math","N","127","*","*","52","40.9","13","10.2","*","*","*","*","438"
"0936111","0930011","New Haven School District","Wilbur Cross High School","Math","R","10","*","*","*","*","*","*","*","*","*","*","*"
"0956111","0950011","New London School District","New London High School","ELA","F","90","46","51.1","*","*","*","*","0","0.0","*","*","416"
"0956111","0950011","New London School District","New London High School","ELA","N","63","*","*","*","*","25","39.7","*","*","*","*","508"
"0956111","0950011","New London School District","New London High School","ELA","R","15","*","*","*","*","*","*","*","*","*","*","*"
"0956111","0950011","New London School District","New London High School","Math","F","90","50","55.6","30","33.3","*","*","*","*","*","*","414"
"0956111","0950011","New London School District","New London High School","Math","N","63","*","*","*","*","18","28.6","7","11.1","25","39.7","489"
"0956111","0950011","New London School District","New London High School","Math","R","15","*","*","*","*","*","*","*","*","*","*","*"
"0966111","0960011","New Milford School District","New Milford High School","ELA","F","38","*","*","*","*","19","50.0","*","*","*","*","500"
"0966111","0960011","New Milford School District","New Milford High School","ELA","N","243","16","6.6","37","15.2","145","59.7","45","18.5","190","78.2","548"
"0966111","0960011","New Milford School District","New Milford High School","ELA","R","20","*","*","*","*","9","45.0","*","*","*","*","511"
"0966111","0960011","New Milford School District","New Milford High School","Math","F","38","*","*","16","42.1","*","*","*","*","*","*","491"
"0966111","0960011","New Milford School District","New Milford High School","Math","N","243","22","9.1","99","40.7","89","36.6","33","13.6","122","50.2","536"
"0966111","0960011","New Milford School District","New Milford High School","Math","R","20","*","*","11","55.0","*","*","*","*","*","*","473"
"0946111","0940011","Newington School District","Newington High School","ELA","F","37","*","*","*","*","*","*","*","*","*","*","496"
"0946111","0940011","Newington School District","Newington High School","ELA","N","246","14","5.7","37","15.0","142","57.7","53","21.5","195","79.3","547"
"0946111","0940011","Newington School District","Newington High School","ELA","R","15","*","*","*","*","*","*","*","*","*","*","*"
"0946111","0940011","Newington School District","Newington High School","Math","F","37","*","*","*","*","*","*","0","0.0","*","*","481"
"0946111","0940011","Newington School District","Newington High School","Math","N","246","*","*","101","41.1","97","39.4","*","*","*","*","534"
"0946111","0940011","Newington School District","Newington High School","Math","R","15","*","*","*","*","*","*","*","*","*","*","*"
"0976111","0970011","Newtown School District","Newtown High School","ELA","F","25","*","*","*","*","*","*","*","*","*","*","544"
"0976111","0970011","Newtown School District","Newtown High School","ELA","N","367","11","3.0","26","7.1","214","58.3","116","31.6","330","89.9","581"
"0976111","0970011","Newtown School District","Newtown High School","ELA","R","11","*","*","*","*","*","*","*","*","*","*","*"
"0976111","0970011","Newtown School District","Newtown High School","Math","F","25","*","*","*","*","*","*","*","*","*","*","530"
"0976111","0970011","Newtown School District","Newtown High School","Math","N","367","19","5.2","101","27.5","173","47.1","74","20.2","247","67.3","567"
"0976111","0970011","Newtown School District","Newtown High School","Math","R","11","*","*","*","*","*","*","*","*","*","*","*"
"0996111","0990011","North Branford School District","North Branford High School","ELA","F","20","*","*","*","*","*","*","0","0.0","*","*","457"
"0996111","0990011","North Branford School District","North Branford High School","ELA","N","125","*","*","21","16.8","68","54.4","*","*","*","*","522"
"0996111","0990011","North Branford School District","North Branford High School","ELA","R","9","*","*","*","*","*","*","*","*","*","*","*"
"0996111","0990011","North Branford School District","North Branford High School","Math","F","20","*","*","*","*","*","*","*","*","*","*","438"
"0996111","0990011","North Branford School District","North Branford High School","Math","N","124","*","*","55","44.4","43","34.7","*","*","*","*","504"
"0996111","0990011","North Branford School District","North Branford High School","Math","R","9","*","*","*","*","*","*","*","*","*","*","*"
"1016111","1010011","North Haven School District","North Haven High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1016111","1010011","North Haven School District","North Haven High School","ELA","N","220","14","6.4","32","14.5","128","58.2","46","20.9","174","79.1","545"
"1016111","1010011","North Haven School District","North Haven High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1016111","1010011","North Haven School District","North Haven High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1016111","1010011","North Haven School District","North Haven High School","Math","N","220","37","16.8","85","38.6","79","35.9","19","8.6","98","44.5","508"
"1016111","1010011","North Haven School District","North Haven High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1026111","1020011","North Stonington School District","Wheeler High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1026111","1020011","North Stonington School District","Wheeler High School","ELA","N","46","*","*","*","*","27","58.7","10","21.7","37","80.4","561"
"1026111","1020011","North Stonington School District","Wheeler High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1026111","1020011","North Stonington School District","Wheeler High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1026111","1020011","North Stonington School District","Wheeler High School","Math","N","46","*","*","13","28.3","21","45.7","*","*","*","*","553"
"1026111","1020011","North Stonington School District","Wheeler High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1036211","1030011","Norwalk School District","Brien McMahon High School","ELA","F","161","57","35.4","*","*","55","34.2","*","*","*","*","456"
"1036211","1030011","Norwalk School District","Brien McMahon High School","ELA","N","214","30","14.0","30","14.0","119","55.6","35","16.4","154","72.0","529"
"1036211","1030011","Norwalk School District","Brien McMahon High School","ELA","R","32","*","*","6","18.8","19","59.4","*","*","*","*","494"
"1036211","1030011","Norwalk School District","Brien McMahon High School","Math","F","161","62","38.5","72","44.7","21","13.0","6","3.7","27","16.8","447"
"1036211","1030011","Norwalk School District","Brien McMahon High School","Math","N","214","*","*","81","37.9","60","28.0","*","*","*","*","513"
"1036211","1030011","Norwalk School District","Brien McMahon High School","Math","R","32","*","*","17","53.1","*","*","0","0.0","*","*","488"
"1036111","1030011","Norwalk School District","Norwalk High School","ELA","F","102","36","35.3","*","*","*","*","*","*","*","*","451"
"1036111","1030011","Norwalk School District","Norwalk High School","ELA","N","204","*","*","41","20.1","124","60.8","*","*","*","*","537"
"1036111","1030011","Norwalk School District","Norwalk High School","ELA","R","14","*","*","*","*","*","*","*","*","*","*","*"
"1036111","1030011","Norwalk School District","Norwalk High School","Math","F","102","39","38.2","*","*","*","*","0","0.0","*","*","444"
"1036111","1030011","Norwalk School District","Norwalk High School","Math","N","204","*","*","110","53.9","60","29.4","*","*","*","*","507"
"1036111","1030011","Norwalk School District","Norwalk High School","Math","R","14","*","*","*","*","*","*","*","*","*","*","*"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","ELA","F","16","*","*","*","*","*","*","*","*","*","*","*"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","Math","F","16","*","*","*","*","*","*","*","*","*","*","*"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"9010222","9010022","Norwich Free Academy District","Night School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"9010222","9010022","Norwich Free Academy District","Night School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","ELA","F","213","89","41.8","*","*","65","30.5","*","*","*","*","453"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","ELA","N","316","26","8.2","39","12.3","173","54.7","78","24.7","251","79.4","553"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","ELA","R","40","9","22.5","*","*","20","50.0","*","*","*","*","498"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","Math","F","213","101","47.4","79","37.1","*","*","*","*","33","15.5","431"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","Math","N","315","40","12.7","130","41.3","107","34.0","38","12.1","145","46.0","522"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","Math","R","40","12","30.0","15","37.5","*","*","*","*","13","32.5","484"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","ELA","N","83","*","*","*","*","50","60.2","20","24.1","70","84.3","560"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","Math","N","83","8","9.6","30","36.1","33","39.8","12","14.5","45","54.2","543"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1080411","1080011","Oxford School District","Alternative Education","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"1086011","1080011","Oxford School District","Oxford High School","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1086011","1080011","Oxford School District","Oxford High School","ELA","N","152","7","4.6","16","10.5","94","61.8","35","23.0","129","84.9","559"
"1086011","1080011","Oxford School District","Oxford High School","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*"
"1086011","1080011","Oxford School District","Oxford High School","Math","F","*","*","*","*","*","*","*","*","*","*","*","*"
"1086011","1080011","Oxford School District","Oxford High School","Math","N","152","14","9.2","72","47.4","47","30.9","19","12.5","66","43.4","523"
"1086011","1080011","Oxford School District","Oxford High School","Math","R","*","*","*","*","*","*","*","*","*","*","*","*"
"2930113","2930013","Path Academy District","Path Academy","ELA","F","6","*","*","*","*","*","*","*","*","*","*","*"
"2930113","2930013","Path Academy District","Path Academy","Math","F","6","*","*","*","*","*","*","*","*","*","*","*"
"1096111","1090011","Plainfield School District","Plainfield High School","ELA","F","43","12","27.9","*","*","19","44.2","*","*","*","*","472"
"1096111","1090011","Plainfield School District","Plainfield High School","ELA","N","81","*","*","19","23.5","42","51.9","*","*","*","*","528"
"1096111","1090011","Plainfield School District","Plainfield High School","ELA","R","22","*","*","*","*","16","72.7","0","0.0","16","72.7","505"
"1096111","1090011","Plainfield School District","Plainfield High School","Math","F","43","18","41.9","*","*","*","*","0","0.0","*","*","442"
"1096111","1090011","Plainfield School District","Plainfield High School","Math","N","81","*","*","47","58.0","19","23.5","*","*","*","*","499"
"1096111","1090011","Plainfield School District","Plainfield High School","Math","R","22","*","*","13","59.1","*","*","0","0.0","*","*","470"
"1106111","1100011","Plainville School District","Plainville High School","ELA","F","37","*","*","*","*","*","*","*","*","*","*","474"
"1106111","1100011","Plainville School District","Plainville High School","ELA","N","133","17","12.8","31","23.3","67","50.4","18","13.5","85","63.9","518"
"1106111","1100011","Plainville School District","Plainville High School","ELA","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1106111","1100011","Plainville School District","Plainville High School","Math","F","37","*","*","*","*","*","*","*","*","*","*","462"
"1106111","1100011","Plainville School District","Plainville High School","Math","N","133","26","19.5","56","42.1","42","31.6","9","6.8","51","38.3","504"
"1106111","1100011","Plainville School District","Plainville High School","Math","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1116111","1110011","Plymouth School District","Terryville High School","ELA","F","23","10","43.5","*","*","*","*","0","0.0","*","*","442"
"1116111","1110011","Plymouth School District","Terryville High School","ELA","N","76","*","*","17","22.4","43","56.6","*","*","*","*","513"
"1116111","1110011","Plymouth School District","Terryville High School","ELA","R","11","*","*","*","*","*","*","*","*","*","*","*"
"1116111","1110011","Plymouth School District","Terryville High School","Math","F","23","11","47.8","*","*","*","*","0","0.0","*","*","424"
"1116111","1110011","Plymouth School District","Terryville High School","Math","N","76","*","*","35","46.1","28","36.8","*","*","*","*","505"
"1116111","1110011","Plymouth School District","Terryville High School","Math","R","11","*","*","*","*","*","*","*","*","*","*","*"
