"school_code","district_code","district","school","no","yes","total"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","298","137","435"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","279","66","345"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","469","141","610"
"0643611","0640011","Hartford School District","Global Communications Academy","355","21","376"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","274","104","378"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","267","106","373"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","296","75","371"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","305","89","394"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","558","53","611"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","*","*","35"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","61","14","75"
"0647611","0640011","Hartford School District","High School, Inc.","155","42","197"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","154","11","165"
"0641011","0640011","Hartford School District","Kennelly School","621","174","795"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","558","60","618"
"0640811","0640011","Hartford School District","M. D. Fox School","594","207","801"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","499","13","512"
"0641211","0640011","Hartford School District","McDonough Middle School","248","110","358"
"0641911","0640011","Hartford School District","Milner School","324","76","400"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","149","0","149"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","566","136","702"
"0647811","0640011","Hartford School District","OPPortunity High School","74","16","90"
"0641511","0640011","Hartford School District","Parkville Community School","390","124","514"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","327","24","351"
"0645211","0640011","Hartford School District","Quirk Middle School","159","84","243"
"0641711","0640011","Hartford School District","Rawson School","723","11","734"
"0640111","0640011","Hartford School District","SAND School","329","84","413"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","247","6","253"
"0643011","0640011","Hartford School District","Sanchez School","291","202","493"
"0642611","0640011","Hartford School District","Simpson-Waverly School","414","23","437"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","563","39","602"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","*","*","362"
"0646311","0640011","Hartford School District","Weaver High School","325","10","335"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","590","29","619"
"0642111","0640011","Hartford School District","West Middle School","520","178","698"
"0642211","0640011","Hartford School District","Wish Museum School","333","93","426"
"0650111","0650011","Hartland School District","Hartland School","227","0","227"
"0670211","0670011","Hebron School District","Gilead Hill School","*","*","504"
"0670111","0670011","Hebron School District","Hebron Elementary School","668","0","668"
"2860113","2860013","Highville Charter School District","Highville Charter School","303","0","303"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","315","15","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","174","8","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","434","0","434"
"0680111","0680011","Kent School District","Kent Center School","*","*","282"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","98","0","98"
"0690111","0690011","Killingly School District","Killingly Central School","489","13","502"
"0696111","0690011","Killingly School District","Killingly High School","782","7","789"
"0695211","0690011","Killingly School District","Killingly Intermediate School","775","15","790"
"0690311","0690011","Killingly School District","Killingly Memorial School","478","24","502"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","43","24","67"
"2459014","2450014","Learn","Learn Special Education","33","0","33"
"2450114","2450014","Learn","Regional Multicultural Magnet School","434","90","524"
"2450214","2450014","Learn","The Friendship School","489","8","497"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","*","*","494"
"0715111","0710011","Lebanon School District","Lebanon Middle School","*","*","404"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","549","0","549"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","*","219"
"0720411","0720011","Ledyard School District","Gallup Hill School","339","9","348"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","*","315"
"0720111","0720011","Ledyard School District","Ledyard Center School","*","*","405"
"0726111","0720011","Ledyard School District","Ledyard High School","918","8","926"
"0725111","0720011","Ledyard School District","Ledyard Middle School","441","7","448"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","22","0","22"
"0730111","0730011","Lisbon School District","Lisbon Central School","545","0","545"
"0740211","0740011","Litchfield School District","Center School","344","0","344"
"0746111","0740011","Litchfield School District","Litchfield High School","*","*","568"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","*","*","289"
"0766111","0760011","Madison School District","Daniel Hand High School","1264","0","1264"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","*","587"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","*","317"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","*","*","548"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","*","311"
"0769011","0760011","Madison School District","Town Campus Learning Center","29","0","29"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","*","608"
"0770911","0770011","Manchester School District","Nathan Hale School","235","25","260"
"0770111","0770011","Manchester School District","Bowers School","408","23","431"
"0770311","0770011","Manchester School District","Buckley School","*","*","345"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","438","14","452"
"0770411","0770011","Manchester School District","Highland Park School","271","7","278"
"0775311","0770011","Manchester School District","Illing Middle School","915","34","949"
"0770611","0770011","Manchester School District","Keeney School","387","14","401"
"0776111","0770011","Manchester School District","Manchester High School","1908","70","1978"
"0778011","0770011","Manchester School District","Manchester Preschool Center","161","24","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","98","0","98"
"0771611","0770011","Manchester School District","Martin School","248","12","260"
"0771011","0770011","Manchester School District","Robertson School","309","26","335"
"0771211","0770011","Manchester School District","Verplanck School","250","41","291"
"0771311","0770011","Manchester School District","Waddell School","285","26","311"
"0771411","0770011","Manchester School District","Washington School","281","29","310"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","*","*","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","*","*","196"
"0785111","0780011","Mansfield School District","Mansfield Middle School","555","8","563"
"0780511","0780011","Mansfield School District","Southeast Elementary School","*","*","238"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","663","6","669"
"0800711","0800011","Meriden School District","Nathan Hale School","550","60","610"
"0800111","0800011","Meriden School District","Benjamin Franklin School","438","20","458"
"0801111","0800011","Meriden School District","Casimir Pulaski School","620","60","680"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1110","118","1228"
"0800311","0800011","Meriden School District","Hanover School","468","85","553"
"0800411","0800011","Meriden School District","Israel Putnam School","480","64","544"
"0800511","0800011","Meriden School District","John Barry School","457","65","522"
"0805211","0800011","Meriden School District","Lincoln Middle School","660","82","742"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1054","60","1114"
"0800811","0800011","Meriden School District","Roger Sherman School","463","63","526"
"0801011","0800011","Meriden School District","Thomas Hooker School","335","176","511"
"0805411","0800011","Meriden School District","Washington Middle School","800","73","873"
"0830211","0830011","Middletown School District","Bielefield School","*","*","322"
"0839011","0830011","Middletown School District","DEAL Program","16","0","16"
"0830511","0830011","Middletown School District","Farm Hill School","299","8","307"
"0831511","0830011","Middletown School District","Keigwin Middle School","359","10","369"
"0831311","0830011","Middletown School District","Lawrence School","*","*","346"
"0830911","0830011","Middletown School District","MacDonough School","204","7","211"
"0836211","0830011","Middletown School District","Middletown High School","1310","14","1324"
"0831211","0830011","Middletown School District","Moody School","422","16","438"
"0831111","0830011","Middletown School District","Snow School","*","*","353"
"0830111","0830011","Middletown School District","Spencer School","363","16","379"
"0831411","0830011","Middletown School District","Wesley School","364","8","372"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","732","12","744"
"0840111","0840011","Milford School District","Calf Pen Meadow School","*","*","302"
"0845111","0840011","Milford School District","East Shore Middle School","*","*","560"
"0845211","0840011","Milford School District","Harborside Middle School","*","*","584"
"0841911","0840011","Milford School District","J. F. Kennedy School","347","12","359"
"0846211","0840011","Milford School District","Jonathan Law High School","994","12","1006"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","*","1052"
"0841611","0840011","Milford School District","Live Oaks School","*","*","328"
"0841711","0840011","Milford School District","Mathewson School","476","12","488"
"0840711","0840011","Milford School District","Meadowside School","329","29","358"
"0840811","0840011","Milford School District","Orange Avenue School","461","8","469"
"0841811","0840011","Milford School District","Orchard Hills School","408","6","414"
"0841011","0840011","Milford School District","Pumpkin Delight School","*","*","290"
"0841411","0840011","Milford School District","Simon Lake School","342","17","359"
"0845311","0840011","Milford School District","West Shore Middle School","552","8","560"
"0850611","0850011","Monroe School District","Chalk Hill School","*","*","577"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","*","530"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","*","677"
"0856111","0850011","Monroe School District","Masuk High School","*","*","1302"
"0850111","0850011","Monroe School District","Monroe Elementary School","358","0","358"
"0850311","0850011","Monroe School District","Stepney Elementary School","440","10","450"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","*","364"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","644","15","659"
"0860111","0860011","Montville School District","Mohegan School","356","56","412"
"0866111","0860011","Montville School District","Montville High School","771","21","792"
"0860511","0860011","Montville School District","Oakdale School","434","7","441"
"0869011","0860011","Montville School District","Palmer Academy","21","0","21"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","201","26","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","266","18","284"
"0885111","0880011","Naugatuck School District","City Hill Middle School","456","15","471"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","379","9","388"
"0888111","0880011","Naugatuck School District","Head Start","104","0","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","352","16","368"
"0885211","0880011","Naugatuck School District","Hillside Middle School","288","18","306"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","314","6","320"
"0880311","0880011","Naugatuck School District","Maple Hill School","440","19","459"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1397","37","1434"
"0880611","0880011","Naugatuck School District","Salem School","217","29","246"
"0880711","0880011","Naugatuck School District","Western School","262","12","274"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","360","0","360"
"0899211","0890011","New Britain School District","Academic Extension Center","15","6","21"
"0899311","0890011","New Britain School District","Behavior Support Program","*","*","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","443","32","475"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","452","342","794"
"0890511","0890011","New Britain School District","Gaffney School","487","35","522"
"0890611","0890011","New Britain School District","Holmes School","337","131","468"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","155","0","155"
"0890711","0890011","New Britain School District","Jefferson School","347","76","423"
"0890811","0890011","New Britain School District","Lincoln School","453","158","611"
"0896111","0890011","New Britain School District","New Britain High School","2340","419","2759"
"0899011","0890011","New Britain School District","New Britain Transition Center","*","*","36"
"0890911","0890011","New Britain School District","Northend School","282","14","296"
"0895311","0890011","New Britain School District","Pulaski Middle School","432","217","649"
"0895111","0890011","New Britain School District","Roosevelt Middle School","390","52","442"
"0895211","0890011","New Britain School District","Slade Middle School","637","79","716"
"0891211","0890011","New Britain School District","Smalley Academy","678","33","711"
"0891311","0890011","New Britain School District","Smith School","577","34","611"
"0891511","0890011","New Britain School District","Vance School","503","20","523"
"0900411","0900011","New Canaan School District","East School","531","8","539"
"0906111","0900011","New Canaan School District","New Canaan High School","*","*","1287"
"0905111","0900011","New Canaan School District","Saxe Middle School","*","*","1218"
"0900211","0900011","New Canaan School District","South School","533","8","541"
"0900311","0900011","New Canaan School District","West School","*","*","492"
"0910111","0910011","New Fairfield School District","Consolidated School","632","17","649"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","630","7","637"
"0916111","0910011","New Fairfield School District","New Fairfield High School","*","*","1020"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","*","723"
"0920311","0920011","New Hartford School District","Ann Antolini School","361","0","361"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","154","0","154"
"0929011","0920011","New Hartford School District","Bridges I","6","0","6"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","110","0","110"
"0931211","0930011","New Haven School District","Edgewood School","*","*","459"
"0931411","0930011","New Haven School District","Nathan Hale School","501","32","533"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","452","73","525"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","488","16","504"
"0930311","0930011","New Haven School District","Beecher School","463","15","478"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","458","38","496"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","459","14","473"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","410","37","447"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","446","19","465"
"0930511","0930011","New Haven School District","Clarence Rogers School","143","7","150"
"0930611","0930011","New Haven School District","Clinton Avenue School","306","149","455"
"0934111","0930011","New Haven School District","Columbus Family Academy","235","192","427"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","571","64","635"
"0936411","0930011","New Haven School District","Cooperative High School","531","10","541"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","*","*","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","*","413"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","47","0","47"
"0938111","0930011","New Haven School District","Early Learning Center","118","0","118"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","413","90","503"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","*","*","158"
"0931611","0930011","New Haven School District","Fair Haven School","352","267","619"
"0938011","0930011","New Haven School District","Headstart","441","0","441"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","274","0","274"
"0936611","0930011","New Haven School District","High School In The Community","305","22","327"
"0930711","0930011","New Haven School District","Hill Central Music Academy","209","156","365"
"0936311","0930011","New Haven School District","Hill Regional Career High School","668","31","699"
"0936211","0930011","New Haven School District","James Hillhouse High School","871","77","948"
"0931311","0930011","New Haven School District","John C. Daniels","399","133","532"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","411","177","588"
"0930411","0930011","New Haven School District","Katherine Brennan School","*","*","176"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","468","7","475"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","317","0","317"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","532","64","596"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","177","7","184"
"0937011","0930011","New Haven School District","New Haven Academy","228","11","239"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","*","*","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","168","22","190"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","338","45","383"
"0931011","0930011","New Haven School District","Ross/Woodward School","486","50","536"
"0936711","0930011","New Haven School District","Sound School","318","10","328"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","238","29","267"
"0932911","0930011","New Haven School District","Truman School","370","179","549"
"0939011","0930011","New Haven School District","Urban Youth Center Middle School","*","*","34"
"0934911","0930011","New Haven School District","West Rock Authors Academy","214","16","230"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","*","*","461"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1362","258","1620"
"0933811","0930011","New Haven School District","Worthington Hooker School","394","39","433"
"0950311","0950011","New London School District","Jennings School","275","269","544"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","482","128","610"
"0950211","0950011","New London School District","Harbor School","275","13","288"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","245","28","273"
"0959111","0950011","New London School District","New London Clinical Day Program","*","*","22"
"0956111","0950011","New London School District","New London High School","765","170","935"
"0950511","0950011","New London School District","Shoreline Academy","90","13","103"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","200","24","224"
"0960511","0960011","New Milford School District","Hill And Plain School","419","30","449"
"0960711","0960011","New Milford School District","John Pettibone School","420","28","448"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","7","0","7"
"0966111","0960011","New Milford School District","New Milford High School","1547","19","1566"
"0960811","0960011","New Milford School District","Northville Elementary School","527","7","534"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1059","27","1086"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","762","12","774"
"0940611","0940011","Newington School District","Anna Reynolds School","422","23","445"
"0940211","0940011","Newington School District","Elizabeth Green School","295","13","308"
"0940811","0940011","Newington School District","John Paterson School","466","24","490"
"0945311","0940011","Newington School District","John Wallace Middle School","707","21","728"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","614","19","633"
"0946111","0940011","Newington School District","Newington High School","1446","22","1468"
"0940711","0940011","Newington School District","Ruth Chaffee School","374","21","395"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","*","420"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","*","375"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","*","*","495"
"0976111","0970011","Newtown School District","Newtown High School","*","*","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","*","*","896"
"0978011","0970011","Newtown School District","Newtown Preschool","87","0","87"
"0970511","0970011","Newtown School District","Reed Intermediate School","861","0","861"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","*","625"
"0980111","0980011","Norfolk School District","Botelle Elementary School","137","0","137"
"0989211","0980011","Norfolk School District","Bridges II","*","0","*"
"0989011","0980011","Norfolk School District","IEP Program","*","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","*","*","327"
"0996111","0990011","North Branford School District","North Branford High School","*","*","686"
"0995111","0990011","North Branford School District","North Branford Intermediate School","602","7","609"
"0990511","0990011","North Branford School District","Stanley T. Williams School","*","*","251"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","*","*","465"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","322","6","328"
"1010811","1010011","North Haven School District","Clintonville Elementary School","388","8","396"
"1010711","1010011","North Haven School District","Green Acres Elementary School","386","7","393"
"1010211","1010011","North Haven School District","Montowese Elementary School","404","11","415"
"1016111","1010011","North Haven School District","North Haven High School","1175","6","1181"
"1015211","1010011","North Haven School District","North Haven Middle School","*","*","872"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","414","14","428"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","383","0","383"
"1026111","1020011","North Stonington School District","Wheeler High School","226","0","226"
"1025111","1020011","North Stonington School District","Wheeler Middle School","*","*","182"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1576","118","1694"
"1030211","1030011","Norwalk School District","Brookside Elementary School","381","102","483"
"1030311","1030011","Norwalk School District","Columbus Magnet School","329","19","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","433","48","481"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","421","39","460"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","430","109","539"
"1030811","1030011","Norwalk School District","Kendall Elementary School","399","84","483"
"1032211","1030011","Norwalk School District","Marvin Elementary School","372","85","457"
"1032111","1030011","Norwalk School District","Naramake Elementary School","384","53","437"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","549","39","588"
"1036111","1030011","Norwalk School District","Norwalk High School","1405","98","1503"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","*","*","99"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","624","62","686"
"1035511","1030011","Norwalk School District","Roton Middle School","359","41","400"
"1031311","1030011","Norwalk School District","Rowayton School","428","40","468"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","222","115","337"
"1031411","1030011","Norwalk School District","Tracey School","312","89","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","592","71","663"
"1032411","1030011","Norwalk School District","Wolfpit School","288","41","329"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2336","85","2421"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","157","16","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","*","*","47"
"1040611","1040011","Norwich School District","Greeneville School","275","53","328"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","301","52","353"
"1045111","1040011","Norwich School District","Kelly Middle School","573","58","631"
"1042011","1040011","Norwich School District","Moriarty Magnet School","320","46","366"
"1040811","1040011","Norwich School District","Samuel Huntington School","366","45","411"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","462","58","520"
"1046111","1040011","Norwich School District","Thames River Academy","*","*","85"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","268","32","300"
"1041911","1040011","Norwich School District","Uncas Network School","153","16","169"
"1041811","1040011","Norwich School District","Veterans' Memorial School","216","17","233"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","222","14","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","180","0","180"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","436","29","465"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","582","16","598"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","518","10","528"
"1070211","1070011","Orange School District","Mary L. Tracy School","186","0","186"
"1070511","1070011","Orange School District","Peck Place School","*","*","411"
"1070311","1070011","Orange School District","Race Brook School","*","*","400"
"1070411","1070011","Orange School District","Turkey Hill School","*","*","300"
"1085111","1080011","Oxford School District","Great Oak School","495","10","505"
"1080111","1080011","Oxford School District","Oxford Center School","519","17","536"
"1086011","1080011","Oxford School District","Oxford High School","*","*","565"
"1080311","1080011","Oxford School District","Quaker Farms School","532","18","550"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","236","6","242"
"1090511","1090011","Plainfield School District","Early Childhood Center","*","*","274"
"1090111","1090011","Plainfield School District","Moosup Elementary School","*","*","295"
"1095111","1090011","Plainfield School District","Plainfield Central School","*","*","573"
"1096111","1090011","Plainfield School District","Plainfield High School","843","9","852"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","*","*","419"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","*","*","309"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","265","18","283"
"1100211","1100011","Plainville School District","Linden Street School","381","32","413"
"1100511","1100011","Plainville School District","Louis Toffolon School","340","10","350"
"1105211","1100011","Plainville School District","Middle School of Plainville","561","13","574"
"1106111","1100011","Plainville School District","Plainville High School","*","*","862"
"1108011","1100011","Plainville School District","Prekindergarten Program","*","*","54"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","*","*","455"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","*","*","393"
"1110211","1110011","Plymouth School District","Plymouth Center School","*","*","412"
"1116111","1110011","Plymouth School District","Terryville High School","*","*","521"
"1120111","1120011","Pomfret School District","Pomfret Community School","526","6","532"
"1130511","1130011","Portland School District","Brownstone Intermediate School","237","0","237"
"1130411","1130011","Portland School District","Gildersleeve School","*","*","248"
"1136111","1130011","Portland School District","Portland High School","*","*","362"
"1135111","1130011","Portland School District","Portland Middle School","240","0","240"
"1130211","1130011","Portland School District","Valley View School","*","*","349"
"1145111","1140011","Preston School District","Preston Plains School","*","*","148"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","277","7","284"
"1169011","1160011","Putnam School District","Helping Hands","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","618","26","644"
"1166111","1160011","Putnam School District","Putnam High School","*","*","327"
"1165111","1160011","Putnam School District","Putnam Middle School","246","8","254"
"1175111","1170011","Redding School District","John Read Middle School","*","*","595"
"1170111","1170011","Redding School District","Redding Elementary School","*","*","670"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","510","0","510"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","*","*","354"
"2046112","2040012","Regional School District 04","Valley Regional High School","612","6","618"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","*","423"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","*","*","430"
"2056112","2050012","Regional School District 05","Amity Regional High School","1624","6","1630"
"2060112","2060012","Regional School District 06","Goshen Center School","*","*","218"
"2060212","2060012","Regional School District 06","James Morris School","201","6","207"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","14","0","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","*","*","536"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","*","96"
"2079112","2070012","Regional School District 07","AIM","13","0","13"
"2079012","2070012","Regional School District 07","FLEX","*","0","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","6","0","6"
"2079212","2070012","Regional School District 07","Links","23","0","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","757","0","757"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","342","0","342"
"2079312","2070012","Regional School District 07","STEP","21","0","21"
"2086112","2080012","Regional School District 08","RHAM High School","*","*","1085"
"2085112","2080012","Regional School District 08","RHAM Middle School","644","0","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","*","958"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","*","*","906"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","*","477"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","609","12","621"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","*","*","813"
"2116112","2110012","Regional School District 11","Parish Hill High School","291","0","291"
"2120212","2120012","Regional School District 12","Booth Free School","112","0","112"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","29","0","29"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","*","*","323"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","*","*","248"
"2120112","2120012","Regional School District 12","The Burnham School","87","0","87"
"2120412","2120012","Regional School District 12","Washington Primary School","*","*","169"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","577","0","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","193","0","193"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","346","0","346"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","*","284"
"2130512","2130012","Regional School District 13","John Lyman School","*","*","323"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","*","360"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","*","*","350"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","29","0","29"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","*","*","415"
"2146112","2140012","Regional School District 14","Nonnewaug High School","*","*","842"
"2145112","2140012","Regional School District 14","Woodbury Middle School","*","*","473"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","*","*","446"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","602","6","608"
"2155212","2150012","Regional School District 15","Memorial Middle School","526","6","532"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","444","9","453"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","*","*","1418"
"2150512","2150012","Regional School District 15","Pomperaug School","*","*","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","*","*","554"
"2160312","2160012","Regional School District 16","Algonquin School","465","8","473"
"2160212","2160012","Regional School District 16","Community School","*","*","226"
"2160112","2160012","Regional School District 16","Laurel Ledge School","461","14","475"
"2165112","2160012","Regional School District 16","Long River Middle School","*","*","622"
"2166012","2160012","Regional School District 16","Woodland Regional High School","*","*","789"
"2170212","2170012","Regional School District 17","Burr District Elementary School","304","0","304"
