"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0801011","0800011","Meriden School District","Thomas Hooker School","*","107","112","61","*","63","56","0","0","0","0","0","0","0","446"
"0800111","0800011","Meriden School District","Benjamin Franklin School","0","59","59","66","70","84","76","0","0","0","0","0","0","0","414"
"0801111","0800011","Meriden School District","Casimir Pulaski School","0","0","128","115","107","104","127","0","0","0","0","0","0","0","581"
"0805211","0800011","Meriden School District","Lincoln Middle School","0","0","0","0","0","0","0","245","259","265","0","0","0","0","769"
"0805411","0800011","Meriden School District","Washington Middle School","0","0","0","0","0","0","0","240","249","272","0","0","0","0","761"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","0","0","0","0","0","0","0","0","0","0","397","265","244","267","1173"
"0806211","0800011","Meriden School District","Orville H. Platt High School","0","0","0","0","0","0","0","0","0","0","353","287","285","231","1156"
"0831111","0830011","Middletown School District","Snow School","117","43","54","59","38","44","44","0","0","0","0","0","0","0","399"
"0830211","0830011","Middletown School District","Bielefield School","0","49","60","51","51","57","54","0","0","0","0","0","0","0","322"
"0830511","0830011","Middletown School District","Farm Hill School","0","72","64","56","59","63","53","0","0","0","0","0","0","0","367"
"0831311","0830011","Middletown School District","Lawrence School","0","57","44","46","46","51","59","0","0","0","0","0","0","0","303"
"0830911","0830011","Middletown School District","MacDonough School","0","35","39","31","28","32","39","0","0","0","0","0","0","0","204"
"0831211","0830011","Middletown School District","Moody School","0","50","41","40","45","45","62","0","0","0","0","0","0","0","283"
"0830111","0830011","Middletown School District","Spencer School","0","52","61","52","60","50","55","0","0","0","0","0","0","0","330"
"0831411","0830011","Middletown School District","Wesley School","0","53","46","50","47","64","62","0","0","0","0","0","0","0","322"
"0831511","0830011","Middletown School District","Keigwin Middle School","0","0","0","0","0","0","0","319","0","0","0","0","0","0","319"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","0","0","0","0","0","0","0","*","334","*","0","0","0","0","666"
"0836211","0830011","Middletown School District","Middletown High School","0","0","0","0","0","0","0","0","0","0","354","294","302","302","1252"
"0839111","0830011","Middletown School District","Transition to Life Center","0","0","0","0","0","0","0","0","0","0","0","*","*","16","18"
"0840811","0840011","Milford School District","Orange Avenue School","155","74","81","78","0","0","0","0","0","0","0","0","0","0","388"
"0841911","0840011","Milford School District","J. F. Kennedy School","0","129","137","115","0","0","0","0","0","0","0","0","0","0","381"
"0841611","0840011","Milford School District","Live Oaks School","0","103","109","98","0","0","0","0","0","0","0","0","0","0","310"
"0841711","0840011","Milford School District","Mathewson School","0","121","129","127","0","0","0","0","0","0","0","0","0","0","377"
"0840111","0840011","Milford School District","Calf Pen Meadow School","0","0","0","0","92","82","80","0","0","0","0","0","0","0","254"
"0840711","0840011","Milford School District","Meadowside School","0","0","0","0","137","137","187","0","0","0","0","0","0","0","461"
"0841811","0840011","Milford School District","Orchard Hills School","0","0","0","0","108","103","130","0","0","0","0","0","0","0","341"
"0841011","0840011","Milford School District","Pumpkin Delight School","0","0","0","0","127","129","118","0","0","0","0","0","0","0","374"
"0845111","0840011","Milford School District","East Shore Middle School","0","0","0","0","0","0","0","161","156","149","0","0","0","0","466"
"0845211","0840011","Milford School District","Harborside Middle School","0","0","0","0","0","0","0","164","202","188","0","0","0","0","554"
"0845311","0840011","Milford School District","West Shore Middle School","0","0","0","0","0","0","0","157","176","190","0","0","0","0","523"
"0846211","0840011","Milford School District","Jonathan Law High School","0","0","0","0","0","0","0","0","0","0","290","241","217","265","1013"
"0846311","0840011","Milford School District","Joseph A. Foran High School","0","0","0","0","0","0","0","0","0","0","229","243","240","251","963"
"0850111","0850011","Monroe School District","Monroe Elementary School","41","51","51","55","52","69","52","0","0","0","0","0","0","0","371"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","0","74","72","86","81","110","99","0","0","0","0","0","0","0","522"
"0850311","0850011","Monroe School District","Stepney Elementary School","0","69","77","70","77","84","97","0","0","0","0","0","0","0","474"
"0855211","0850011","Monroe School District","Jockey Hollow School","0","0","0","0","0","0","0","242","251","319","0","0","0","0","812"
"0856111","0850011","Monroe School District","Masuk High School","0","0","0","0","0","0","0","0","0","0","271","292","319","306","1188"
"0860111","0860011","Montville School District","Mohegan School","*","63","59","*","64","65","62","0","0","0","0","0","0","0","365"
"0860511","0860011","Montville School District","Oakdale School","50","58","46","50","59","63","60","0","0","0","0","0","0","0","386"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","0","59","69","49","62","57","58","0","0","0","0","0","0","0","354"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","0","0","0","0","0","0","0","178","193","205","0","0","0","0","576"
"0866111","0860011","Montville School District","Montville High School","0","0","0","0","0","0","0","0","0","0","172","175","187","168","702"
"0869011","0860011","Montville School District","Palmer Academy","0","0","0","0","0","0","0","0","0","0","*","7","*","9","25"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","16","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"0888111","0880011","Naugatuck School District","Head Start","126","0","0","0","0","0","0","0","0","0","0","0","0","0","126"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","0","52","53","45","46","43","0","0","0","0","0","0","0","0","239"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","0","68","61","59","74","64","0","0","0","0","0","0","0","0","326"
"0880311","0880011","Naugatuck School District","Maple Hill School","0","85","100","130","86","108","0","0","0","0","0","0","0","0","509"
"0880611","0880011","Naugatuck School District","Salem School","0","68","54","47","42","63","0","0","0","0","0","0","0","0","274"
"0880711","0880011","Naugatuck School District","Western School","0","41","52","58","55","55","0","0","0","0","0","0","0","0","261"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","0","0","0","0","0","173","116","0","0","0","0","0","0","289"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","0","0","0","0","0","144","216","0","0","0","0","0","0","360"
"0885111","0880011","Naugatuck School District","City Hill Middle School","0","0","0","0","0","0","0","0","338","341","0","0","0","0","679"
"0886111","0880011","Naugatuck School District","Naugatuck High School","0","0","0","0","0","0","0","0","0","0","290","304","320","353","1267"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","37","75","87","95","82","70","55","0","0","0","0","0","0","0","501"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","64","82","86","77","75","77","84","73","81","80","0","0","0","0","779"
"0890511","0890011","New Britain School District","Gaffney School","157","79","74","82","57","76","68","0","0","0","0","0","0","0","593"
"0890811","0890011","New Britain School District","Lincoln School","80","112","117","90","105","100","104","0","0","0","0","0","0","0","708"
"0891311","0890011","New Britain School District","Smith School","79","105","101","103","112","90","81","0","0","0","0","0","0","0","671"
"0890611","0890011","New Britain School District","Holmes School","0","77","93","67","78","104","70","0","0","0","0","0","0","0","489"
"0890711","0890011","New Britain School District","Jefferson School","0","76","89","68","58","77","56","0","0","0","0","0","0","0","424"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","*","0","*","*","7","6","*","*","*","6","0","7","0","40"
"0890911","0890011","New Britain School District","Northend School","0","45","44","44","55","51","49","0","0","0","0","0","0","0","288"
"0891211","0890011","New Britain School District","Smalley Academy","0","123","125","123","92","106","85","0","0","0","0","0","0","0","654"
"0891511","0890011","New Britain School District","Vance School","0","95","98","75","84","86","99","0","0","0","0","0","0","0","537"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","0","0","0","0","0","0","0","51","57","59","0","0","0","0","167"
"0895311","0890011","New Britain School District","Pulaski Middle School","0","0","0","0","0","0","0","223","224","186","0","0","0","0","633"
"0895111","0890011","New Britain School District","Roosevelt Middle School","0","0","0","0","0","0","0","119","144","131","0","0","0","0","394"
"0895211","0890011","New Britain School District","Slade Middle School","0","0","0","0","0","0","0","186","206","226","0","0","0","0","618"
"0899111","0890011","New Britain School District","Brook Side School","0","0","0","0","0","0","0","0","*","8","11","9","12","*","49"
"0896111","0890011","New Britain School District","New Britain High School","0","0","0","0","0","0","0","0","0","0","827","394","762","498","2481"
"0899411","0890011","New Britain School District","CLIMB","0","0","0","0","0","0","0","0","0","0","0","0","0","25","25"
"0900311","0900011","New Canaan School District","West School","41","88","116","76","114","102","0","0","0","0","0","0","0","0","537"
"0900411","0900011","New Canaan School District","East School","0","79","116","111","119","105","0","0","0","0","0","0","0","0","530"
"0900211","0900011","New Canaan School District","South School","0","103","99","115","114","104","0","0","0","0","0","0","0","0","535"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","0","0","0","0","0","362","316","317","319","0","0","0","0","1314"
"0906111","0900011","New Canaan School District","New Canaan High School","0","0","0","0","0","0","0","0","0","0","348","290","307","319","1264"
"0910111","0910011","New Fairfield School District","Consolidated School","65","163","151","170","0","0","0","0","0","0","0","0","0","0","549"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","0","0","0","0","157","200","203","0","0","0","0","0","0","0","560"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","0","0","0","0","0","0","0","204","216","206","0","0","0","0","626"
"0916111","0910011","New Fairfield School District","New Fairfield High School","0","0","0","0","0","0","0","0","0","0","246","246","258","240","990"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","17","19","33","35","0","0","0","0","0","0","0","0","0","0","104"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","34","43","40","0","0","0","0","0","0","0","0","0","0","117"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","0","0","0","70","80","82","91","0","0","0","0","0","0","323"
"0931411","0930011","New Haven School District","Nathan Hale School","66","52","52","52","52","54","54","52","71","49","0","0","0","0","554"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","62","73","46","75","54","69","51","45","63","44","0","0","0","0","582"
"0930311","0930011","New Haven School District","Beecher School","73","49","49","49","47","44","43","41","42","48","0","0","0","0","485"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","70","54","57","49","53","49","52","52","42","54","0","0","0","0","532"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","47","53","48","52","51","52","54","49","47","52","0","0","0","0","505"
"0932111","0930011","New Haven School District","Brennan Rogers School","41","72","62","63","68","51","44","28","28","25","0","0","0","0","482"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","27","43","43","44","43","41","39","38","33","43","0","0","0","0","394"
"0930611","0930011","New Haven School District","Clinton Avenue School","*","67","72","73","81","74","50","44","*","51","0","0","0","0","557"
"0934111","0930011","New Haven School District","Columbus Family Academy","41","52","52","52","53","39","43","40","35","41","0","0","0","0","448"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","39","70","71","75","76","75","65","64","49","54","0","0","0","0","638"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","62","56","51","50","50","49","54","49","49","46","0","0","0","0","516"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","30","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"0938111","0930011","New Haven School District","Early Learning Center","119","0","0","0","0","0","0","0","0","0","0","0","0","0","119"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","47","47","52","49","53","50","53","49","44","43","0","0","0","0","487"
"0931611","0930011","New Haven School District","Fair Haven School","16","78","82","77","90","94","98","68","85","71","0","0","0","0","759"
"0938011","0930011","New Haven School District","Headstart","357","0","0","0","0","0","0","0","0","0","0","0","0","0","357"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","268","0","0","0","0","0","0","0","0","0","0","0","0","0","268"
"0930711","0930011","New Haven School District","Hill Central Music Academy","40","47","49","49","57","49","48","40","37","34","0","0","0","0","450"
"0931311","0930011","New Haven School District","John C. Daniels","79","51","50","53","46","47","48","42","46","51","0","0","0","0","513"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","20","50","50","64","51","54","50","65","63","47","0","0","0","0","514"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","55","76","71","51","51","71","69","62","64","42","0","0","0","0","612"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","17","74","68","60","38","37","35","14","0","0","0","0","0","0","343"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","59","76","48","51","45","48","45","48","62","66","0","0","0","0","548"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","*","92","145","64","*","0","0","0","0","0","0","0","0","0","329"
"0931011","0930011","New Haven School District","Ross/Woodward School","58","72","74","73","74","51","74","67","43","65","0","0","0","0","651"
"0932911","0930011","New Haven School District","Truman School","45","51","50","49","50","52","42","41","36","46","0","0","0","0","462"
"0934911","0930011","New Haven School District","West Rock Authors Academy","18","46","63","18","23","33","21","0","0","0","0","0","0","0","222"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","32","52","50","51","48","39","44","28","27","29","0","0","0","0","400"
"0931211","0930011","New Haven School District","Edgewood School","0","50","50","48","52","53","48","43","51","53","0","0","0","0","448"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","0","73","52","49","52","50","30","47","58","76","0","0","0","0","487"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","0","52","51","49","58","71","61","52","48","49","0","0","0","0","491"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","0","106","148","126","70","0","0","0","0","0","0","0","0","0","450"
"0933811","0930011","New Haven School District","Worthington Hooker School","0","52","52","45","48","48","49","38","44","38","0","0","0","0","414"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","0","0","0","0","0","0","98","124","131","117","0","0","0","0","470"
"0935611","0930011","New Haven School District","Domus Academy","0","0","0","0","0","0","0","7","15","20","0","0","0","0","42"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","0","0","0","0","0","0","0","85","89","87","92","79","57","0","489"
"0936411","0930011","New Haven School District","Cooperative High School","0","0","0","0","0","0","0","0","0","0","163","161","151","160","635"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","0","0","0","0","0","0","0","0","0","61","56","55","36","208"
"0936611","0930011","New Haven School District","High School In The Community","0","0","0","0","0","0","0","0","0","0","127","22","72","41","262"
"0936311","0930011","New Haven School District","Hill Regional Career High School","0","0","0","0","0","0","0","0","0","0","188","162","173","160","683"
"0936211","0930011","New Haven School District","James Hillhouse High School","0","0","0","0","0","0","0","0","0","0","277","261","259","184","981"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","0","0","0","0","0","0","0","0","0","0","105","116","89","79","389"
"0937011","0930011","New Haven School District","New Haven Academy","0","0","0","0","0","0","0","0","0","0","74","75","67","61","277"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","0","0","0","0","0","0","0","0","0","0","*","*","*","*","14"
"0939111","0930011","New Haven School District","Riverside Education Academy","0","0","0","0","0","0","0","0","0","0","24","37","19","24","104"
"0936711","0930011","New Haven School District","Sound School","0","0","0","0","0","0","0","0","0","0","89","88","77","80","334"
"0936111","0930011","New Haven School District","Wilbur Cross High School","0","0","0","0","0","0","0","0","0","0","454","377","353","237","1421"
"0950311","0950011","New London School District","Jennings School","23","98","95","88","95","97","92","0","0","0","0","0","0","0","588"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","*","*","93","86","99","86","90","0","0","0","0","0","0","0","530"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","12","74","109","87","68","70","97","0","0","0","0","0","0","0","517"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","0","0","0","0","0","0","0","189","191","173","0","0","0","0","553"
"0956111","0950011","New London School District","New London High School","0","0","0","0","0","0","0","0","0","0","288","229","172","192","881"
"0960511","0960011","New Milford School District","Hill And Plain School","29","106","109","106","123","0","0","0","0","0","0","0","0","0","473"
"0960711","0960011","New Milford School District","John Pettibone School","24","76","96","90","100","0","0","0","0","0","0","0","0","0","386"
"0960811","0960011","New Milford School District","Northville Elementary School","26","94","112","111","117","0","0","0","0","0","0","0","0","0","460"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","0","0","0","0","0","334","345","374","0","0","0","0","0","0","1053"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","0","0","0","0","0","0","0","0","316","359","0","0","0","0","675"
"0966111","0960011","New Milford School District","New Milford High School","0","0","0","0","0","0","0","0","0","0","363","336","368","359","1426"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11"
"0940611","0940011","Newington School District","Anna Reynolds School","36","85","93","82","87","89","0","0","0","0","0","0","0","0","472"
"0940211","0940011","Newington School District","Elizabeth Green School","9","53","56","62","59","63","0","0","0","0","0","0","0","0","302"
"0940811","0940011","Newington School District","John Paterson School","27","73","66","87","90","84","0","0","0","0","0","0","0","0","427"
"0940711","0940011","Newington School District","Ruth Chaffee School","*","*","71","81","78","84","0","0","0","0","0","0","0","0","364"
"0945311","0940011","Newington School District","John Wallace Middle School","0","0","0","0","0","0","166","173","183","178","0","0","0","0","700"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","0","0","0","0","0","0","151","150","143","150","0","0","0","0","594"
"0946111","0940011","Newington School District","Newington High School","0","0","0","0","0","0","0","0","0","0","331","320","335","375","1361"
"0978011","0970011","Newtown School District","Newtown Preschool","70","0","0","0","0","0","0","0","0","0","0","0","0","0","70"
"0970111","0970011","Newtown School District","Hawley Elementary School","0","58","64","69","82","76","0","0","0","0","0","0","0","0","349"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","0","45","64","72","62","60","0","0","0","0","0","0","0","0","303"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","0","62","76","89","96","95","0","0","0","0","0","0","0","0","418"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","0","77","65","60","89","104","0","0","0","0","0","0","0","0","395"
"0970511","0970011","Newtown School District","Reed Intermediate School","0","0","0","0","0","0","370","417","0","0","0","0","0","0","787"
"0975111","0970011","Newtown School District","Newtown Middle School","0","0","0","0","0","0","0","0","413","442","0","0","0","0","855"
"0979011","0970011","Newtown School District","STARR","0","0","0","0","0","0","0","0","0","*","0","0","*","*","*"
"0976111","0970011","Newtown School District","Newtown High School","0","0","0","0","0","0","0","0","0","0","419","424","448","422","1713"
"0980111","0980011","Norfolk School District","Botelle Elementary School","13","14","15","17","9","17","12","15","0","0","0","0","0","0","112"
"0989211","0980011","Norfolk School District","Bridges II","0","0","0","0","*","*","*","0","0","0","0","0","0","0","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","22","136","111","146","0","0","0","0","0","0","0","0","0","0","415"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","0","0","0","0","149","140","182","0","0","0","0","0","0","0","471"
"0995111","0990011","North Branford School District","North Branford Intermediate School","0","0","0","0","0","0","0","161","160","187","0","0","0","0","508"
"0996111","0990011","North Branford School District","North Branford High School","0","0","0","0","0","0","0","0","0","0","161","136","171","142","610"
"0999011","0990011","North Branford School District","School to Work Program","0","0","0","0","0","0","0","0","0","0","0","0","0","*","*"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","13","43","38","19","29","31","32","22","37","31","0","0","0","0","295"
"1010811","1010011","North Haven School District","Clintonville Elementary School","*","*","72","52","58","62","50","0","0","0","0","0","0","0","340"
"1010711","1010011","North Haven School District","Green Acres Elementary School","44","44","59","54","58","62","58","0","0","0","0","0","0","0","379"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","*","*","70","69","59","76","71","0","0","0","0","0","0","0","404"
"1010211","1010011","North Haven School District","Montowese Elementary School","0","48","62","49","55","59","64","0","0","0","0","0","0","0","337"
"1015211","1010011","North Haven School District","North Haven Middle School","0","0","0","0","0","0","0","274","257","252","0","0","0","0","783"
"1016111","1010011","North Haven School District","North Haven High School","0","0","0","0","0","0","0","0","0","0","259","277","283","304","1123"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","39","52","59","47","60","60","61","0","0","0","0","0","0","0","378"
"1025111","1020011","North Stonington School District","Wheeler Middle School","0","0","0","0","0","0","0","51","52","51","0","0","0","0","154"
"1026111","1020011","North Stonington School District","Wheeler High School","0","0","0","0","0","0","0","0","0","0","63","48","48","59","218"
"1030211","1030011","Norwalk School District","Brookside Elementary School","89","76","68","75","66","78","76","0","0","0","0","0","0","0","528"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","38","75","88","77","71","86","59","0","0","0","0","0","0","0","494"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","25","76","58","76","64","68","77","0","0","0","0","0","0","0","444"
"1030811","1030011","Norwalk School District","Kendall Elementary School","22","99","97","98","86","85","85","0","0","0","0","0","0","0","572"
"1032211","1030011","Norwalk School District","Marvin Elementary School","32","67","72","87","71","81","84","0","0","0","0","0","0","0","494"
"1032111","1030011","Norwalk School District","Naramake Elementary School","35","64","79","79","58","81","59","0","0","0","0","0","0","0","455"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","20","90","89","82","75","54","68","0","0","0","0","0","0","0","478"
"1030311","1030011","Norwalk School District","Columbus Magnet School","0","66","69","46","40","51","51","0","0","0","0","0","0","0","323"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","0","92","87","103","109","94","96","0","0","0","0","0","0","0","581"
"1031311","1030011","Norwalk School District","Rowayton School","0","82","77","71","81","70","70","0","0","0","0","0","0","0","451"
"1031411","1030011","Norwalk School District","Tracey School","0","57","71","59","68","72","58","0","0","0","0","0","0","0","385"
"1032411","1030011","Norwalk School District","Wolfpit School","0","53","58","42","37","60","58","0","0","0","0","0","0","0","308"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","0","0","0","0","0","0","0","190","196","193","0","0","0","0","579"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","0","0","0","0","0","0","0","229","201","202","0","0","0","0","632"
"1035511","1030011","Norwalk School District","Roton Middle School","0","0","0","0","0","0","0","143","141","145","0","0","0","0","429"
"1035411","1030011","Norwalk School District","West Rocks Middle School","0","0","0","0","0","0","0","209","205","240","0","0","0","0","654"
"1036211","1030011","Norwalk School District","Brien McMahon High School","0","0","0","0","0","0","0","0","0","0","464","396","458","361","1679"
"1036111","1030011","Norwalk School District","Norwalk High School","0","0","0","0","0","0","0","0","0","0","412","396","383","348","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","0","0","0","0","0","0","0","0","0","0","*","25","24","*","66"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","218","0","0","0","0","0","0","0","0","0","0","0","0","0","218"
"1041411","1040011","Norwich School District","John B. Stanton Network School","20","60","58","62","69","68","61","0","0","0","0","0","0","0","398"
"1040811","1040011","Norwich School District","Samuel Huntington School","12","69","61","71","64","76","64","0","0","0","0","0","0","0","417"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","*","42","54","52","46","*","40","0","0","0","0","0","0","0","275"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","17","54","43","35","36","27","43","0","0","0","0","0","0","0","255"
"1042011","1040011","Norwich School District","Moriarty Magnet School","0","59","82","62","75","55","81","0","0","0","0","0","0","0","414"
"1041911","1040011","Norwich School District","Uncas Network School","0","49","48","41","37","48","57","0","0","0","0","0","0","0","280"
"1041811","1040011","Norwich School District","Veterans' Memorial School","0","49","51","51","50","50","46","0","0","0","0","0","0","0","297"
"1049011","1040011","Norwich School District","Hickory Street School","0","0","*","*","6","*","*","*","0","0","0","0","0","0","19"
"1045111","1040011","Norwich School District","Kelly Middle School","0","0","0","0","0","0","0","223","235","200","0","0","0","0","658"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","0","0","0","0","0","0","0","160","157","151","0","0","0","0","468"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","0","0","0","0","0","0","0","0","*","*","6","*","*","11","32"
"1049211","1040011","Norwich School District","Virtual Learning Academy","0","0","0","0","0","0","0","0","0","0","*","*","*","*","9"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","52","75","85","90","89","0","0","0","0","0","0","0","0","0","391"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","0","0","0","0","0","101","106","124","106","123","0","0","0","0","560"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","0","0","0","0","0","0","0","0","0","0","98","127","130","131","486"
"1070211","1070011","Orange School District","Mary L. Tracy School","28","106","0","0","0","0","0","0","0","0","0","0","0","0","134"
"1070511","1070011","Orange School District","Peck Place School","0","0","59","59","60","71","55","70","0","0","0","0","0","0","374"
"1070311","1070011","Orange School District","Race Brook School","0","0","57","50","56","70","66","75","0","0","0","0","0","0","374"
"1070411","1070011","Orange School District","Turkey Hill School","0","0","47","54","47","51","59","51","0","0","0","0","0","0","309"
"1080311","1080011","Oxford School District","Quaker Farms School","27","116","149","136","0","0","0","0","0","0","0","0","0","0","428"
"1080111","1080011","Oxford School District","Oxford Center School","0","0","0","0","166","169","168","0","0","0","0","0","0","0","503"
"1085111","1080011","Oxford School District","Great Oak School","0","0","0","0","0","0","0","170","182","162","0","0","0","0","514"
"1086011","1080011","Oxford School District","Oxford High School","0","0","0","0","0","0","0","0","0","0","166","144","118","172","600"
"1098011","1090011","Plainfield School District","Early Childhood Center","18","0","0","0","0","0","0","0","0","0","0","0","0","0","18"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","79","104","81","79","86","0","0","0","0","0","0","0","0","0","429"
"1090111","1090011","Plainfield School District","Moosup Elementary School","0","78","87","93","81","0","0","0","0","0","0","0","0","0","339"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","0","0","0","0","0","183","189","0","0","0","0","0","0","0","372"
"1095111","1090011","Plainfield School District","Plainfield Central School","0","0","0","0","0","0","0","198","197","198","0","0","0","0","593"
"1096111","1090011","Plainfield School District","Plainfield High School","0","0","0","0","0","0","0","0","0","0","190","179","161","170","700"
"1100211","1100011","Plainville School District","Linden Street School","8","60","57","60","78","62","74","0","0","0","0","0","0","0","399"
"1108011","1100011","Plainville School District","Prekindergarten Program","36","0","0","0","0","0","0","0","0","0","0","0","0","0","36"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","0","49","39","47","38","50","53","0","0","0","0","0","0","0","276"
"1100511","1100011","Plainville School District","Louis Toffolon School","0","66","56","59","46","70","57","0","0","0","0","0","0","0","354"
"1105211","1100011","Plainville School District","Middle School of Plainville","0","0","0","0","0","0","0","173","196","162","0","0","0","0","531"
"1106111","1100011","Plainville School District","Plainville High School","0","0","0","0","0","0","0","0","0","0","186","202","167","168","723"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","42","61","40","65","46","39","53","0","0","0","0","0","0","0","346"
"1110211","1110011","Plymouth School District","Plymouth Center School","27","50","45","55","50","69","56","0","0","0","0","0","0","0","352"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","0","0","0","0","0","0","0","113","123","144","0","0","0","0","380"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","0","0","0","0","0","0","0","0","0","0","*","*","*","10","16"
"1116111","1110011","Plymouth School District","Terryville High School","0","0","0","0","0","0","0","0","0","0","129","104","109","128","470"
"1120111","1120011","Pomfret School District","Pomfret Community School","23","28","29","36","49","49","48","54","55","53","0","0","0","0","424"
"1130211","1130011","Portland School District","Valley View School","24","90","111","91","0","0","0","0","0","0","0","0","0","0","316"
"1130411","1130011","Portland School District","Gildersleeve School","0","0","0","0","96","107","0","0","0","0","0","0","0","0","203"
"1130511","1130011","Portland School District","Brownstone Intermediate School","0","0","0","0","0","0","109","116","0","0","0","0","0","0","225"
"1135111","1130011","Portland School District","Portland Middle School","0","0","0","0","0","0","0","0","134","116","0","0","0","0","250"
"1136111","1130011","Portland School District","Portland High School","0","0","0","0","0","0","0","0","0","0","96","88","95","105","384"
