"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0491811","0490011","Enfield School District","Henry Barnard School","*","16","28","53","0","*","253","364"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","*","31","57","132","*","65","775","1065"
"0490811","0490011","Enfield School District","Nathan Hale - Primary Adaptive Learning (PAL)","0","0","0","0","0","0","6","6"
"0491111","0490011","Enfield School District","Nathan Hale School","*","*","9","24","0","7","178","222"
"0490711","0490011","Enfield School District","Prudence Crandall - Educational Counseling Program (ECP)","0","0","0","0","0","*","*","*"
"0491511","0490011","Enfield School District","Prudence Crandall School","*","14","21","52","*","21","299","412"
"0491011","0490011","Enfield School District","Stowe - Early Learning Center (SELC)","0","0","11","6","0","0","19","36"
"0500111","0500011","Essex School District","Essex Elementary School","0","*","*","26","0","14","363","417"
"2726113","2720013","Explorations District","Explorations","*","0","*","15","0","*","72","92"
"0510211","0510011","Fairfield School District","Burr Elementary School","0","25","12","25","0","21","335","418"
"0510111","0510011","Fairfield School District","Dwight Elementary School","0","14","7","16","0","11","287","335"
"0518011","0510011","Fairfield School District","Early Childhood Center","*","17","*","15","0","*","71","112"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","0","70","32","93","0","27","1286","1508"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","*","89","51","176","0","*","1151","1518"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","*","56","17","79","*","23","709","886"
"0510411","0510011","Fairfield School District","Holland Hill School","0","31","*","76","*","18","272","405"
"0511711","0510011","Fairfield School District","Jennings School","0","14","13","30","0","7","256","320"
"0510611","0510011","Fairfield School District","McKinley School","0","56","23","101","0","24","222","426"
"0510711","0510011","Fairfield School District","Mill Hill School","0","18","*","19","*","15","322","382"
"0511611","0510011","Fairfield School District","North Stratfield School","0","25","7","39","0","14","330","415"
"0511811","0510011","Fairfield School District","Osborn Hill School","0","31","9","15","0","16","418","489"
"0511211","0510011","Fairfield School District","Riverfield School","0","22","*","15","0","*","357","408"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","*","41","*","47","0","27","679","802"
"0511311","0510011","Fairfield School District","Sherman School","*","17","*","28","0","18","412","479"
"0511411","0510011","Fairfield School District","Stratfield School","0","29","*","32","*","17","358","440"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","0","38","21","97","0","30","499","685"
"0510311","0510011","Fairfield School District","Walter Fitzgerald Campus","0","0","*","*","0","*","21","26"
"0520411","0520011","Farmington School District","East Farms School","0","114","29","35","0","10","255","443"
"0520611","0520011","Farmington School District","Farmington Alternative High School","0","0","*","*","0","0","8","12"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","0","20","*","11","0","*","80","123"
"0526111","0520011","Farmington School District","Farmington High School","*","193","83","80","0","*","851","1220"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","*","114","25","29","0","*","447","623"
"0520211","0520011","Farmington School District","Noah Wallace School","0","98","15","26","0","11","213","363"
"0520111","0520011","Farmington School District","Union School","0","44","22","39","0","6","211","322"
"0520311","0520011","Farmington School District","West District School","*","57","13","25","0","*","198","300"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","*","129","29","35","0","*","465","663"
"0530111","0530011","Franklin School District","Franklin Elementary School","*","*","0","9","*","*","147","167"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","0","63","8","37","0","27","324","459"
"0540311","0540011","Glastonbury School District","Eastbury School","*","27","*","15","0","11","200","256"
"0540811","0540011","Glastonbury School District","Gideon Welles School","*","49","*","24","0","17","375","479"
"0546111","0540011","Glastonbury School District","Glastonbury High School","*","204","77","173","*","60","1516","2037"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","0","36","10","32","0","15","307","400"
"0540611","0540011","Glastonbury School District","Hopewell School","0","49","*","30","*","18","283","386"
"0540111","0540011","Glastonbury School District","LINKS Academy","*","0","*","6","0","0","11","19"
"0541411","0540011","Glastonbury School District","LINKS Transition","0","*","*","*","0","0","12","15"
"0540111","0540011","Glastonbury School District","Links Academy","*","0","*","6","0","0","11","19"
"0540711","0540011","Glastonbury School District","Naubuc School","0","33","24","67","0","29","208","361"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","0","23","15","56","0","28","431","553"
"0540511","0540011","Glastonbury School District","PreK-Eastbury","0","0","*","*","0","*","22","30"
"0541011","0540011","Glastonbury School District","PreK-Nayaug","0","*","*","*","0","*","12","19"
"0545211","0540011","Glastonbury School District","Smith Middle School","*","99","*","71","0","46","790","1036"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","*","*","25","11","0","13","348","408"
"0566111","0560011","Granby School District","Granby Memorial High School","*","*","28","28","0","15","610","694"
"0565111","0560011","Granby School District","Granby Memorial Middle School","*","*","17","15","0","16","259","312"
"0560411","0560011","Granby School District","Kelly Lane Intermediate School","*","0","13","*","0","12","240","271"
"0560311","0560011","Granby School District","Wells Road Intermediate School","0","*","11","10","0","*","229","261"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","0","*","114","98","0","*","8","226"
"0571411","0570011","Greenwich School District","Alternative High School Programs","0","*","8","16","0","0","*","32"
"0575111","0570011","Greenwich School District","Central Middle School","*","55","21","99","*","24","365","567"
"0571211","0570011","Greenwich School District","Community Connections","0","0","0","*","0","0","*","*"
"0570211","0570011","Greenwich School District","Cos Cob School","0","45","*","77","*","30","280","437"
"0575211","0570011","Greenwich School District","Eastern Middle School","*","77","8","95","*","22","618","822"
"0570411","0570011","Greenwich School District","Glenville School","*","54","*","64","0","20","306","451"
"0576111","0570011","Greenwich School District","Greenwich High School","*","179","83","456","*","68","1745","2534"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","*","22","38","184","0","*","111","364"
"0571311","0570011","Greenwich School District","International School At Dundee","0","64","13","53","0","26","212","368"
"0570311","0570011","Greenwich School District","Julian Curtiss School","*","37","*","114","0","33","169","361"
"0570611","0570011","Greenwich School District","New Lebanon School","*","10","12","173","0","*","59","265"
"0570711","0570011","Greenwich School District","North Mianus School","0","80","*","81","*","22","294","482"
"0570811","0570011","Greenwich School District","North Street School","*","27","*","46","0","23","286","392"
"0570911","0570011","Greenwich School District","Old Greenwich School","0","*","*","40","0","29","363","449"
"0571111","0570011","Greenwich School District","Parkway School","0","12","*","32","0","*","210","261"
"0571011","0570011","Greenwich School District","Riverside School","0","32","0","84","0","12","355","483"
"0575311","0570011","Greenwich School District","Western Middle School","0","27","30","186","0","8","284","535"
"0580111","0580011","Griswold School District","Griswold Alternative School","0","0","0","*","0","*","11","14"
"0580311","0580011","Griswold School District","Griswold Elementary School","*","*","14","58","0","68","602","757"
"0586211","0580011","Griswold School District","Griswold High School","*","12","18","30","*","14","485","565"
"0585111","0580011","Griswold School District","Griswold Middle School","13","*","19","36","*","36","428","545"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","*","44","28","56","*","29","330","495"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","0","29","51","118","0","42","156","396"
"0591811","0590011","Groton School District","Charles Barnum School","0","*","24","59","*","30","257","383"
"0590311","0590011","Groton School District","Claude Chester School","*","*","40","105","0","56","102","331"
"0591711","0590011","Groton School District","Mary Morrisson School","0","38","31","70","0","38","199","376"
"0590211","0590011","Groton School District","New Beginnings Alternative Program","*","0","*","*","0","*","13","22"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","*","29","*","36","*","25","281","379"
"0591211","0590011","Groton School District","Pleasant Valley School","0","11","24","59","0","36","166","296"
"0596111","0590011","Groton School District","Robert E. Fitch High School","*","80","119","176","*","70","607","1070"
"0590111","0590011","Groton School District","S. B. Butler School","*","13","9","35","*","27","190","282"
"0590611","0590011","Groton School District","Virtual Learning Academy","0","0","*","*","0","0","0","*"
"0595211","0590011","Groton School District","West Side Middle School","*","21","43","116","*","38","232","455"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","*","27","10","34","*","16","469","559"
"0600611","0600011","Guilford School District","A. W. Cox School","0","*","*","19","0","22","245","302"
"0600411","0600011","Guilford School District","Calvin Leete School","0","*","*","11","0","11","222","254"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","0","*","*","40","0","22","466","552"
"0606111","0600011","Guilford School District","Guilford High School","*","42","15","61","*","24","939","1083"
"0600211","0600011","Guilford School District","Guilford Lakes School","0","19","7","20","0","12","264","322"
"0600311","0600011","Guilford School District","Melissa Jones School","0","12","*","15","*","15","272","321"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","0","*","49","28","0","*","51","150"
"0621211","0620011","Hamden School District","Bear Path School","0","40","45","73","0","33","265","456"
"0620211","0620011","Hamden School District","Church Street School","*","14","133","124","0","*","50","333"
"0620311","0620011","Hamden School District","Dunbar Hill School","0","19","82","54","0","21","98","274"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","*","0","39","13","0","*","16","73"
"0626111","0620011","Hamden School District","Hamden High School","*","116","540","258","0","*","630","1598"
"0625211","0620011","Hamden School District","Hamden Middle School","0","65","226","155","0","37","333","816"
"0620411","0620011","Hamden School District","Helen Street School","0","12","118","119","0","20","47","316"
"0621111","0620011","Hamden School District","Ridge Hill School","0","28","102","96","0","12","79","317"
"0620111","0620011","Hamden School District","Shepherd Glen School","*","73","107","44","0","*","64","304"
"0621011","0620011","Hamden School District","Spring Glen School","0","*","81","35","*","28","287","445"
"0621411","0620011","Hamden School District","West Woods School","*","79","42","32","*","15","238","408"
"0630111","0630011","Hampton School District","Hampton Elementary School","0","0","*","*","0","*","94","101"
"0640711","0640011","Hartford School District","Asian Studies Academy","*","23","99","479","*","14","30","649"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","*","23","99","479","*","14","30","649"
"0645711","0640011","Hartford School District","Autism Program - Dr. James H Naylor / CCSU","0","0","*","*","0","0","0","8"
"0644311","0640011","Hartford School District","Autism Program - Environmental Sciences Magnet School at Mary M Hooker","0","0","*","*","0","0","0","*"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","0","*","16","26","0","0","*","45"
"0649311","0640011","Hartford School District","Autism Program - Simpson-Waverly","0","*","*","11","0","0","0","14"
"0648611","0640011","Hartford School District","Autism Program-Burr School","0","0","*","*","0","0","0","9"
"0640411","0640011","Hartford School District","Batchelder School","*","14","90","355","0","*","14","478"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","*","43","68","122","*","6","37","279"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","*","*","141","70","0","19","36","280"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","*","*","141","70","0","19","36","280"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","*","18","82","172","0","*","73","355"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","*","22","123","256","*","*","8","412"
"0647111","0640011","Hartford School District","Bulkeley High School Upper School","*","10","107","243","*","0","16","379"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","*","16","62","432","*","*","7","520"
"0642311","0640011","Hartford School District","Burr School","*","21","77","445","*","*","40","590"
"0643911","0640011","Hartford School District","Capital Community College Magnet Academy","0","0","20","29","0","0","7","56"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","0","7","355","147","0","32","88","629"
"0642411","0640011","Hartford School District","Clark School","0","0","81","160","*","*","*","246"
"0646411","0640011","Hartford School District","Classical Magnet School","0","*","264","220","*","27","134","663"
"0646011","0640011","Hartford School District","Culinary Arts Academy","0","0","136","139","0","*","*","285"
"0649411","0640011","Hartford School District","DDP - Simpson-Waverly","0","0","*","0","0","0","0","*"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","*","15","59","455","0","*","127","660"
"0642811","0640011","Hartford School District","Dr. Ramon E. Betances Early Reading Lab","*","43","68","122","*","6","37","279"
"0645811","0640011","Hartford School District","EDP - Betances Early Reading Lab","0","0","*","*","0","0","0","17"
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","0","0","*","12","0","0","*","15"
"0648211","0640011","Hartford School District","EDP - HPHS Academy of Engineering and Green Technology","0","0","11","18","0","0","0","29"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","0","0","*","26","0","0","*","34"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","0","0","*","*","0","*","0","9"
"0644111","0640011","Hartford School District","Early Childhood Development Center (ECDC)","0","0","*","23","0","0","*","28"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","*","30","70","332","0","*","163","613"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","*","*","76","436","0","*","15","532"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","*","0","150","143","*","*","8","304"
"0643611","0640011","Hartford School District","Global Communications Academy","0","*","425","225","*","*","*","661"
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","0","*","93","83","*","8","76","268"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","0","*","93","83","*","8","76","268"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","0","7","102","179","0","6","10","304"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","0","*","133","208","*","*","11","362"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","0","12","125","223","*","0","*","367"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","*","*","245","498","0","41","199","1022"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","*","35","36","41","0","*","19","143"
"0647611","0640011","Hartford School District","High School Inc.","0","*","112","115","*","0","*","233"
"0647611","0640011","Hartford School District","High School, Inc.","0","*","112","115","*","0","*","233"
"0648411","0640011","Hartford School District","High Step Transition","0","0","8","*","0","0","*","16"
"0643611","0640011","Hartford School District","IB Global Communications Academy","0","*","425","225","*","*","*","661"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","0","*","119","62","0","*","19","207"
"0641011","0640011","Hartford School District","Kennelly School","*","*","87","455","*","*","15","571"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","*","*","216","410","0","34","230","910"
"0649511","0640011","Hartford School District","LC - Breakthrough II","0","0","*","*","0","0","0","*"
"0649611","0640011","Hartford School District","LC - Burns","0","0","0","8","0","0","0","8"
"0649811","0640011","Hartford School District","LC - Moylan","0","0","*","*","0","0","0","*"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","*","39","86","471","0","*","23","621"
"0641611","0640011","Hartford School District","M. L. King School","0","11","220","109","*","11","*","356"
"0644811","0640011","Hartford School District","MDP - Batchelder School","0","0","*","9","0","*","0","17"
"0645011","0640011","Hartford School District","MDP - Bulkeley High School","0","*","*","9","0","0","0","17"
"0644911","0640011","Hartford School District","MDP - HPHS Law and Government Academy","0","0","*","16","0","0","*","27"
"0648511","0640011","Hartford School District","MDP - Moylan School","0","0","*","*","0","0","0","11"
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","0","*","28","207","0","0","*","239"
"0641911","0640011","Hartford School District","Milner Elementary School","*","0","160","163","*","*","*","334"
"0643711","0640011","Hartford School District","Montessori Magnet School at Annie Fisher","0","35","129","59","*","*","100","340"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","0","35","129","59","*","*","100","340"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","*","18","51","119","0","*","64","259"
"0642011","0640011","Hartford School District","Noah Webster Micro Society School","*","*","297","175","0","25","141","660"
"0641511","0640011","Hartford School District","Parkville Community School","0","12","49","448","*","*","25","537"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","0","*","130","163","0","*","111","419"
"0641111","0640011","Hartford School District","R.J. Kinsella Magnet School of Performing Arts","*","*","216","410","0","34","230","910"
"0644011","0640011","Hartford School District","Renzulli Academy","0","*","47","30","0","*","10","99"
"0640111","0640011","Hartford School District","SAND School","0","0","123","264","*","*","*","394"
"0642511","0640011","Hartford School District","STEM Magnet School at Annie Fisher","0","57","148","57","*","*","91","367"
"0643811","0640011","Hartford School District","STEM Magnet School at Dwight","0","33","72","154","*","*","41","309"
"0643011","0640011","Hartford School District","Sanchez School","0","*","45","418","*","*","11","480"
"0641711","0640011","Hartford School District","Sarah J. Rawson Elementary School","0","*","302","59","*","*","*","373"
"0642611","0640011","Hartford School District","Simpson-Waverly School","0","0","157","*","0","0","*","293"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","0","25","138","321","0","34","189","707"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","*","40","151","81","0","*","126","431"
"0646711","0640011","Hartford School District","University High of Science and Engineering","*","40","151","81","0","*","126","431"
"0642111","0640011","Hartford School District","West Middle School","0","37","172","142","0","*","*","359"
"0650111","0650011","Hartland School District","Hartland School","*","*","*","*","*","*","174","187"
"0670211","0670011","Hebron School District","Gilead Hill School","*","*","*","14","0","6","269","294"
"0670111","0670011","Hebron School District","Hebron Elementary School","*","7","*","26","0","9","390","436"
"2860113","2860013","Highville Charter School District","Highville Charter School","0","0","430","17","0","8","7","462"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","*","36","*","44","0","31","192","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","*","*","46","130","*","28","60","271"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","*","0","692","33","0","*","*","734"
"0680111","0680011","Kent School District","Kent Center School","0","6","0","24","0","11","196","237"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","*","*","12","11","0","0","97","130"
"0690611","0690011","Killingly School District","Killingly Alternative Learning Program","*","0","0","*","0","0","14","16"
"0690111","0690011","Killingly School District","Killingly Central School","*","*","13","33","0","0","319","377"
"0696111","0690011","Killingly School District","Killingly High School","*","17","27","39","0","*","726","825"
"0695211","0690011","Killingly School District","Killingly Intermediate School","*","22","30","56","0","*","561","688"
"0690311","0690011","Killingly School District","Killingly Memorial School","*","32","17","48","0","*","383","484"
"2456014","2450014","Learn","Connecticut River Academy","0","*","93","199","*","11","121","434"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","0","*","16","73","0","*","38","145"
"2450314","2450014","Learn","Goodwin College Early Childhood Interdistrict Magnet School","0","8","99","143","0","20","100","370"
"2451214","2450014","Learn","LEARN ABA Program at Center School","0","0","*","*","0","0","0","*"
"2451114","2450014","Learn","LEARN Haynes Elementary Intensive Program","0","0","*","*","0","*","*","12"
"2450614","2450014","Learn","LEARN High School ABA at MS","0","*","0","*","0","*","*","*"
"2450914","2450014","Learn","LEARN Kelly Middle School Intensive Program","0","0","*","*","0","0","*","*"
"2450714","2450014","Learn","LEARN Ledyard RICHES Program","0","0","*","0","0","0","*","*"
"2450814","2450014","Learn","LEARN SAILS Middle School Program","0","0","*","0","0","0","*","*"
"2451014","2450014","Learn","LEARN SAILS Program at Salem","0","0","*","*","0","*","*","8"
"2450414","2450014","Learn","LEARN STS 18-21 Year Old Program","0","0","0","0","0","0","*","*"
"2451214","2450014","Learn","Learn ABA Program at Center School","0","0","*","*","0","0","0","*"
"2450514","2450014","Learn","Learn Pathways Program","*","0","0","*","0","0","*","*"
"2451014","2450014","Learn","Learn SAILS Program at Salem","0","0","*","*","0","*","*","8"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","*","8","9","49","*","24","176","271"
"2450114","2450014","Learn","Regional Multicultural Magnet School","0","*","57","179","*","68","208","535"
"2450214","2450014","Learn","The Friendship School","*","13","39","171","*","48","230","505"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","0","0","*","12","0","*","42","67"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","*","6","11","20","*","*","323","368"
"0715111","0710011","Lebanon School District","Lebanon Middle School","*","6","6","18","*","*","265","300"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","7","*","*","10","0","*","354","377"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","7","*","24","0","14","175","224"
"0720411","0720011","Ledyard School District","Gallup Hill School","24","6","18","39","0","27","223","337"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","*","14","32","0","19","221","294"
"0720111","0720011","Ledyard School District","Ledyard Center School","23","21","*","39","*","24","279","407"
"0726111","0720011","Ledyard School District","Ledyard High School","20","31","57","75","0","12","638","833"
"0725111","0720011","Ledyard School District","Ledyard Middle School","20","14","23","24","*","*","232","323"
"0730111","0730011","Lisbon School District","Lisbon Central School","*","*","*","27","*","25","324","388"
"0740211","0740011","Litchfield School District","Center School","0","*","0","16","0","*","245","270"
"0746111","0740011","Litchfield School District","Litchfield High School","0","*","*","11","*","*","275","296"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","0","*","0","9","*","*","200","220"
"0746011","0740011","Litchfield School District","Litchfield Middle School","0","*","*","11","*","*","154","175"
"0766111","0760011","Madison School District","Daniel Hand High School","*","46","13","34","*","20","1047","1164"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","0","14","*","*","0","15","373","416"
"0760211","0760011","Madison School District","Island Avenue Elementary School","0","6","*","14","*","*","241","268"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","0","*","*","13","0","17","297","338"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","14","0","*","0","11","192","229"
"0769011","0760011","Madison School District","Town Campus Learning Center","0","*","*","6","0","*","33","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","25","*","18","0","18","490","556"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","*","*","11","14","*","0","25","53"
"0770111","0770011","Manchester School District","Bowers School","*","10","66","114","*","10","190","392"
"0770311","0770011","Manchester School District","Buckley School","*","38","49","60","*","16","199","365"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","*","21","96","124","*","17","160","420"
"0770411","0770011","Manchester School District","Highland Park School","*","11","46","57","0","*","136","262"
"0775311","0770011","Manchester School District","Illing Middle School","*","46","187","213","0","*","295","780"
"0770611","0770011","Manchester School District","Keeney School","0","31","55","61","0","16","191","354"
"0776111","0770011","Manchester School District","Manchester High School","*","119","320","400","*","65","624","1534"
"0770811","0770011","Manchester School District","Manchester Preschool - Site 2","0","*","*","*","0","0","11","16"
"0778011","0770011","Manchester School District","Manchester Preschool Center","0","*","43","55","0","*","68","186"
"0779011","0770011","Manchester School District","Manchester Regional Academy","0","*","20","25","0","*","20","67"
"0779111","0770011","Manchester School District","Manchester Transition Center","0","0","*","*","0","*","6","13"
"0771611","0770011","Manchester School District","Martin School","0","13","50","70","0","8","127","268"
"0770711","0770011","Manchester School District","New Horizons","0","0","7","6","0","0","9","22"
"0771011","0770011","Manchester School District","Robertson School","*","94","123","74","*","7","55","356"
"0771211","0770011","Manchester School District","Verplanck School","*","39","114","151","*","6","74","386"
"0771311","0770011","Manchester School District","Waddell School","0","45","83","93","*","*","140","377"
"0771411","0770011","Manchester School District","Washington School","*","10","98","151","*","14","81","357"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","*","37","*","28","0","17","176","268"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","0","38","*","12","0","*","147","207"
"0785111","0780011","Mansfield School District","Mansfield Middle School School","0","53","9","58","0","21","389","530"
"0780511","0780011","Mansfield School District","Southeast Elementary School","0","27","8","34","0","6","167","242"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","0","*","*","34","0","15","498","556"
"0800711","0800011","Meriden School District","Nathan Hale School","*","34","40","332","*","13","199","630"
"0800111","0800011","Meriden School District","Benjamin Franklin School","9","25","29","163","0","8","112","346"
"0801111","0800011","Meriden School District","Casimir Pulaski School","*","27","54","303","*","20","149","557"
"0800211","0800011","Meriden School District","Community Classroom Collaborative-Meriden School District","0","0","*","*","0","0","*","11"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","*","33","134","570","*","25","410","1177"
"0800311","0800011","Meriden School District","Hanover School","*","22","29","298","*","18","245","616"
"0800411","0800011","Meriden School District","Israel Putnam School","11","43","35","311","0","14","174","588"
"0800511","0800011","Meriden School District","John Barry School","*","30","38","320","*","13","70","476"
"0805211","0800011","Meriden School District","Lincoln Middle School","*","20","62","399","*","14","244","743"
"0806211","0800011","Meriden School District","Orville H. Platt High School","0","26","135","512","*","*","309","1013"
"0800811","0800011","Meriden School District","Roger Sherman School","*","16","35","324","*","19","156","559"
"0800611","0800011","Meriden School District","STARS-Meriden School District","0","0","*","23","0","*","13","39"
"0800911","0800011","Meriden School District","STEP-Meriden School District","0","0","*","11","0","*","*","19"
"0801211","0800011","Meriden School District","Steps-Meriden School District","0","0","*","8","0","*","*","16"
"0801011","0800011","Meriden School District","Thomas Hooker School","*","14","12","187","*","10","187","421"
"0801311","0800011","Meriden School District","Venture Academy-Meriden School District","0","*","10","22","0","*","7","42"
"0805411","0800011","Meriden School District","Washington Middle School","*","28","85","321","*","14","222","674"
"0830211","0830011","Middletown School District","Bielefield School","0","7","66","70","0","22","124","289"
"0831611","0830011","Middletown School District","Evening Program - MHS","0","0","0","*","0","*","9","11"
"0830511","0830011","Middletown School District","Farm Hill School","0","8","73","79","0","24","153","337"
"0830611","0830011","Middletown School District","ICM - Farm Hill","0","0","*","0","0","0","0","*"
"0830711","0830011","Middletown School District","ICM - Lawrence","0","0","0","0","0","0","*","*"
"0832011","0830011","Middletown School District","ICM - Spencer","0","0","*","*","0","*","*","7"
"0830811","0830011","Middletown School District","ICM - Wesley","0","0","*","0","0","0","*","*"
"0830411","0830011","Middletown School District","ICM- Woodrow Wilson Middle School","0","*","*","*","0","0","*","6"
"0831511","0830011","Middletown School District","Keigwin Middle School","*","*","48","50","0","19","183","312"
"0831311","0830011","Middletown School District","Lawrence School","0","38","49","41","0","29","123","280"
"0831811","0830011","Middletown School District","MHS - Alternative Education Program 1","0","0","*","*","0","0","*","8"
"0831911","0830011","Middletown School District","MHS - Alternative Education Program 2","0","0","*","*","0","*","*","7"
"0832211","0830011","Middletown School District","MHS- Alternative Education Program 3","0","0","0","0","0","0","*","*"
"0830911","0830011","Middletown School District","MacDonough School","*","*","55","63","0","29","59","208"
"0836211","0830011","Middletown School District","Middletown High School","*","53","279","173","*","41","649","1202"
"0831211","0830011","Middletown School District","Moody School","*","*","29","18","0","18","185","261"
"0830311","0830011","Middletown School District","OASIS","0","0","*","0","0","*","*","*"
"0832111","0830011","Middletown School District","STEM - Macdonough","0","*","*","*","0","*","11","20"
"0831111","0830011","Middletown School District","Snow School","0","33","77","80","0","25","178","393"
"0830111","0830011","Middletown School District","Spencer School","*","14","50","63","*","17","147","293"
"0839111","0830011","Middletown School District","Transition to Life Center","*","*","7","*","0","0","13","25"
"0831711","0830011","Middletown School District","Virtual Learning Academy - MHS","0","0","0","*","0","0","*","11"
"0831411","0830011","Middletown School District","Wesley School","*","10","54","39","*","15","147","267"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","*","*","124","107","0","30","380","670"
"0840111","0840011","Milford School District","Calf Pen Meadow School","0","16","18","*","0","*","243","293"
"0845111","0840011","Milford School District","East Shore Middle School","*","26","*","23","0","0","384","456"
"0845211","0840011","Milford School District","Harborside Middle School","0","51","26","*","*","0","437","536"
"0841911","0840011","Milford School District","J. F. Kennedy School","0","39","25","37","*","*","269","378"
"0846211","0840011","Milford School District","Jonathan Law High School","0","62","*","82","0","*","743","940"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","49","34","36","*","8","791","920"
"0841611","0840011","Milford School District","Live Oaks School","*","39","*","12","0","8","248","315"
"0841711","0840011","Milford School District","Mathewson School","0","75","16","35","*","*","282","414"
"0840711","0840011","Milford School District","Meadowside School","*","99","6","29","0","*","174","315"
"0840811","0840011","Milford School District","Orange Avenue School","*","35","*","26","0","*","338","409"
"0841811","0840011","Milford School District","Orchard Hills School","0","31","19","*","0","*","299","370"
