"school_code","district_code","district","school","american_indian_or_alaska_native","asian","black_or_african_american","hispanic_latino_of_any_race","native_hawaiian_or_other_pacific_islander","two_or_more_races","white","total"
"0510111","0510011","Fairfield School District","Dwight Elementary School","*","15","*","19","0","8","257","306"
"0518011","0510011","Fairfield School District","Early Childhood Center","0","11","*","15","0","*","77","110"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","*","63","34","101","*","31","1278","1509"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","*","82","60","153","0","*","1124","1459"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","0","65","22","65","0","17","757","926"
"0510411","0510011","Fairfield School District","Holland Hill School","0","38","7","73","0","12","268","398"
"0511711","0510011","Fairfield School District","Jennings School","*","12","8","32","0","*","267","327"
"0510611","0510011","Fairfield School District","McKinley School","0","55","26","109","0","20","248","458"
"0510711","0510011","Fairfield School District","Mill Hill School","0","16","*","32","*","14","364","429"
"0511611","0510011","Fairfield School District","North Stratfield School","0","22","7","44","0","16","355","444"
"0511811","0510011","Fairfield School District","Osborn Hill School","*","32","*","10","0","8","467","526"
"0511211","0510011","Fairfield School District","Riverfield School","*","13","*","12","0","14","352","399"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","*","37","*","46","0","18","744","860"
"0511311","0510011","Fairfield School District","Sherman School","*","16","*","25","0","15","394","457"
"0511411","0510011","Fairfield School District","Stratfield School","0","30","*","37","*","11","411","497"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","*","47","*","97","0","30","500","698"
"0520411","0520011","Farmington School District","East Farms School","0","106","13","24","0","6","284","433"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","0","22","*","*","0","0","44","76"
"0526111","0520011","Farmington School District","Farmington High School","*","160","83","82","0","*","982","1314"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","0","84","*","36","0","*","418","571"
"0520211","0520011","Farmington School District","Noah Wallace School","0","72","12","21","0","7","226","338"
"0520111","0520011","Farmington School District","Union School","*","31","20","34","0","*","229","316"
"0520311","0520011","Farmington School District","West District School","*","61","12","16","0","*","248","341"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","*","108","28","31","0","*","446","620"
"0530111","0530011","Franklin School District","Franklin Elementary School","*","*","0","12","*","*","160","181"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","0","47","6","34","0","23","369","479"
"0540311","0540011","Glastonbury School District","Eastbury School","0","32","*","*","0","16","237","294"
"0540811","0540011","Glastonbury School District","Gideon Welles School","0","51","14","35","0","20","389","509"
"0546111","0540011","Glastonbury School District","Glastonbury High School","*","209","86","165","*","46","1628","2140"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","*","43","*","17","0","12","358","441"
"0540611","0540011","Glastonbury School District","Hopewell School","*","51","*","24","0","19","340","438"
"0540111","0540011","Glastonbury School District","Links Academy","0","0","*","*","0","*","30","38"
"0540711","0540011","Glastonbury School District","Naubuc School","0","46","21","71","0","27","248","413"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","0","22","16","44","0","31","496","609"
"0545211","0540011","Glastonbury School District","Smith Middle School","*","110","28","75","*","29","787","1034"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","*","*","22","10","0","9","342","390"
"0566111","0560011","Granby School District","Granby Memorial High School","*","11","23","29","0","*","648","724"
"0565111","0560011","Granby School District","Granby Memorial Middle School","*","*","13","12","0","10","289","332"
"0560411","0560011","Granby School District","Kelly Lane Primary School","*","*","18","12","0","13","269","316"
"0560311","0560011","Granby School District","Wells Road Intermediate School","0","*","12","*","0","14","247","288"
"0575111","0570011","Greenwich School District","Central Middle School","*","53","*","86","0","21","417","595"
"0570211","0570011","Greenwich School District","Cos Cob School","0","41","8","60","0","30","305","444"
"0575211","0570011","Greenwich School District","Eastern Middle School","0","84","*","79","*","24","581","779"
"0570411","0570011","Greenwich School District","Glenville School","0","39","*","46","0","*","310","405"
"0576111","0570011","Greenwich School District","Greenwich High School","*","177","90","470","*","50","1844","2636"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","*","22","39","184","0","*","124","386"
"0571311","0570011","Greenwich School District","International School At Dundee","0","54","*","54","*","23","231","378"
"0570311","0570011","Greenwich School District","Julian Curtiss School","0","42","18","92","0","21","171","344"
"0570611","0570011","Greenwich School District","New Lebanon School","0","10","16","161","0","6","71","264"
"0570711","0570011","Greenwich School District","North Mianus School","*","65","*","60","*","12","305","447"
"0570811","0570011","Greenwich School District","North Street School","*","36","*","41","0","32","279","394"
"0570911","0570011","Greenwich School District","Old Greenwich School","0","17","*","44","0","*","349","428"
"0571111","0570011","Greenwich School District","Parkway School","0","11","*","34","0","*","211","265"
"0571011","0570011","Greenwich School District","Riverside School","0","27","0","89","0","15","365","496"
"0575311","0570011","Greenwich School District","Western Middle School","*","34","39","171","0","*","251","504"
"0580311","0580011","Griswold School District","Griswold Elementary School","8","11","19","46","0","68","634","786"
"0586211","0580011","Griswold School District","Griswold High School","*","*","14","30","0","14","534","602"
"0585111","0580011","Griswold School District","Griswold Middle School","*","14","25","32","*","21","474","577"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","*","42","37","43","0","*","308","449"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","0","22","54","126","0","39","170","411"
"0591811","0590011","Groton School District","Charles Barnum School","0","*","31","39","*","31","264","385"
"0590311","0590011","Groton School District","Claude Chester School","*","31","63","109","*","39","114","362"
"0591711","0590011","Groton School District","Mary Morrisson School","*","*","34","95","0","37","222","422"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","0","28","*","41","*","22","308","410"
"0591211","0590011","Groton School District","Pleasant Valley School","*","16","18","50","*","29","177","294"
"0596111","0590011","Groton School District","Robert E. Fitch High School","*","75","141","180","*","39","663","1123"
"0590111","0590011","Groton School District","S. B. Butler School","*","*","19","42","0","19","238","333"
"0595211","0590011","Groton School District","West Side Middle School","*","20","71","116","*","26","239","480"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","0","*","*","43","0","22","492","580"
"0600611","0600011","Guilford School District","A. W. Cox School","0","*","*","23","0","22","256","313"
"0600411","0600011","Guilford School District","Calvin Leete School","0","*","*","14","0","8","254","287"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","0","24","7","34","0","8","510","583"
"0606111","0600011","Guilford School District","Guilford High School","*","42","*","52","0","14","947","1067"
"0600211","0600011","Guilford School District","Guilford Lakes School","*","15","9","14","0","*","300","343"
"0600311","0600011","Guilford School District","Melissa Jones School","0","15","*","30","*","12","276","337"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","*","16","40","28","0","*","43","137"
"0621211","0620011","Hamden School District","Bear Path School","0","48","41","54","0","24","282","449"
"0620211","0620011","Hamden School District","Church Street School","0","15","132","127","0","11","67","352"
"0620311","0620011","Hamden School District","Dunbar Hill School","0","25","106","45","0","23","110","309"
"0626111","0620011","Hamden School District","Hamden High School","*","113","632","292","*","38","732","1811"
"0625211","0620011","Hamden School District","Hamden Middle School","0","60","265","135","0","32","373","865"
"0620411","0620011","Hamden School District","Helen Street School","*","*","131","103","0","21","56","330"
"0621111","0620011","Hamden School District","Ridge Hill School","0","21","98","100","0","11","69","299"
"0620111","0620011","Hamden School District","Shepherd Glen School","*","70","112","39","0","*","93","328"
"0621011","0620011","Hamden School District","Spring Glen School","0","*","80","26","*","33","288","435"
"0621411","0620011","Hamden School District","West Woods School","*","80","48","32","0","*","279","450"
"0630111","0630011","Hampton School District","Hampton Elementary School","0","*","0","10","0","*","99","111"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","*","10","110","448","*","12","47","635"
"0640411","0640011","Hartford School District","Batchelder School","*","*","102","396","0","12","9","527"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","0","24","48","162","0","6","38","278"
"0643811","0640011","Hartford School District","Betances STEM Magnet School","*","32","30","67","0","*","39","173"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","0","9","118","81","0","10","34","252"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","*","9","101","145","*","7","96","361"
"0647111","0640011","Hartford School District","Bulkeley High School","*","9","92","221","*","34","19","378"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","*","*","102","339","0","17","20","493"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","*","10","74","432","*","9","14","541"
"0642311","0640011","Hartford School District","Burr School","*","21","104","512","*","21","46","708"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","0","*","348","137","*","29","173","701"
"0642411","0640011","Hartford School District","Clark School","0","*","158","199","0","6","*","369"
"0646411","0640011","Hartford School District","Classical Magnet School","0","*","282","189","*","36","166","690"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","*","0","173","108","0","7","*","294"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","*","28","62","319","0","*","171","596"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","*","*","84","479","0","10","16","593"
"0643611","0640011","Hartford School District","Global Communications Academy","0","*","332","141","0","13","*","492"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","*","8","112","66","*","13","48","249"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","0","19","131","236","0","16","12","414"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","0","22","142","291","*","14","*","481"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","*","10","163","252","*","15","15","458"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","*","25","201","385","*","30","264","918"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","*","17","34","31","0","*","32","120"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","0","0","13","27","0","*","*","43"
"0647611","0640011","Hartford School District","High School, Inc.","0","8","169","137","*","21","*","343"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","0","9","114","58","0","9","11","201"
"0641011","0640011","Hartford School District","Kennelly School","*","*","101","488","0","14","45","658"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","*","17","215","340","*","27","215","819"
"0640811","0640011","Hartford School District","M. D. Fox School","*","33","76","417","0","*","32","569"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","0","*","237","52","0","17","*","316"
"0641211","0640011","Hartford School District","McDonough Middle School","*","*","29","250","0","*","7","291"
"0641911","0640011","Hartford School District","Milner School","*","*","208","154","*","8","*","376"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","0","36","104","50","0","15","86","291"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","*","11","43","58","0","*","40","158"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","*","*","76","392","0","40","141","660"
"0647811","0640011","Hartford School District","OPPortunity High School","0","0","31","62","0","*","*","99"
"0641511","0640011","Hartford School District","Parkville Community School","*","13","76","413","*","*","33","543"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","*","*","118","111","*","10","86","330"
"0641711","0640011","Hartford School District","Rawson School","0","*","406","58","9","13","*","498"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","*","*","78","35","0","*","6","128"
"0640111","0640011","Hartford School District","SAND School","0","0","147","298","*","*","7","459"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","0","56","146","49","*","*","99","359"
"0643011","0640011","Hartford School District","Sanchez School","0","*","48","429","*","6","*","492"
"0642611","0640011","Hartford School District","Simpson-Waverly School","0","*","164","119","0","8","*","297"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","*","24","125","310","*","45","198","705"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","*","36","134","94","0","*","124","408"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","*","*","267","191","0","31","165","675"
"0642111","0640011","Hartford School District","West Middle School","*","65","226","189","0","*","10","498"
"0642211","0640011","Hartford School District","Wish Museum School","*","*","179","156","0","8","7","354"
"0650111","0650011","Hartland School District","Hartland School","*","*","*","*","0","*","192","204"
"0670211","0670011","Hebron School District","Gilead Hill School","*","*","*","18","0","10","309","344"
"0670111","0670011","Hebron School District","Hebron Elementary School","0","*","*","16","0","11","491","523"
"2860113","2860013","Highville Charter School District","Highville Charter School","0","*","341","10","0","*","*","361"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","*","32","*","47","0","29","193","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","*","*","35","118","0","15","71","246"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","*","0","679","6","12","*","0","704"
"0680111","0680011","Kent School District","Kent Center School","0","6","0","18","0","16","232","272"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","0","*","0","*","0","*","97","101"
"0690111","0690011","Killingly School District","Killingly Central School","*","*","8","25","0","16","369","427"
"0696111","0690011","Killingly School District","Killingly High School","6","18","16","21","0","25","769","855"
"0695211","0690011","Killingly School District","Killingly Intermediate School","12","10","13","18","0","65","643","761"
"0690311","0690011","Killingly School District","Killingly Memorial School","*","18","*","39","0","19","365","450"
"0690411","0690011","Killingly School District","Sunrise Community School","0","0","*","*","0","*","40","47"
"2456014","2450014","Learn","Connecticut River Academy","0","8","107","155","0","8","114","392"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","0","*","12","56","0","*","39","118"
"2459014","2450014","Learn","Learn Special Education","*","*","*","*","0","*","21","32"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","*","*","14","44","0","30","154","253"
"2450114","2450014","Learn","Regional Multicultural Magnet School","*","25","46","165","*","71","221","533"
"2450314","2450014","Learn","Riverside Magnet School at Goodwin College","0","*","50","91","*","9","76","235"
"2450214","2450014","Learn","The Friendship School","*","18","56","157","*","43","231","513"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","0","0","6","11","0","8","36","61"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","*","10","11","22","*","0","343","392"
"0715111","0710011","Lebanon School District","Lebanon Middle School","6","*","*","13","*","*","328","358"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","8","*","*","9","0","0","373","396"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","6","*","14","0","27","172","225"
"0720411","0720011","Ledyard School District","Gallup Hill School","35","*","27","48","*","21","220","360"
"0720311","0720011","Ledyard School District","Juliet W. Long School","*","11","14","18","*","9","217","274"
"0720111","0720011","Ledyard School District","Ledyard Center School","26","25","27","33","*","*","294","418"
"0726111","0720011","Ledyard School District","Ledyard High School","32","36","67","78","0","10","710","933"
"0725111","0720011","Ledyard School District","Ledyard Middle School","14","17","21","29","0","7","259","347"
"0730111","0730011","Lisbon School District","Lisbon Central School","*","*","*","23","*","29","333","396"
"0740211","0740011","Litchfield School District","Center School","0","7","0","10","*","*","245","268"
"0746111","0740011","Litchfield School District","Litchfield High School","0","9","*","17","*","*","438","472"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","0","*","*","15","*","*","219","245"
"0766111","0760011","Madison School District","Daniel Hand High School","*","39","14","30","*","22","1142","1251"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","*","24","*","14","0","16","488","546"
"0760211","0760011","Madison School District","Island Avenue Elementary School","0","7","*","8","*","8","271","296"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","0","*","*","13","0","15","304","343"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","12","*","*","0","14","208","242"
"0769011","0760011","Madison School District","Town Campus Learning Center","0","0","*","*","0","0","41","45"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","*","22","*","15","0","12","508","560"
"0770111","0770011","Manchester School District","Bowers School","0","22","71","109","0","23","200","425"
"0770311","0770011","Manchester School District","Buckley School","*","37","43","59","0","*","203","360"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","*","25","90","107","0","*","132","374"
"0770411","0770011","Manchester School District","Highland Park School","*","9","49","47","*","11","146","267"
"0775311","0770011","Manchester School District","Illing Middle School","*","54","182","208","0","*","316","801"
"0770611","0770011","Manchester School District","Keeney School","0","32","43","60","0","23","178","336"
"0776111","0770011","Manchester School District","Manchester High School","*","105","348","355","*","50","755","1619"
"0778011","0770011","Manchester School District","Manchester Preschool Center","*","12","55","58","0","*","53","191"
"0779011","0770011","Manchester School District","Manchester Regional Academy","0","0","*","30","0","*","38","92"
"0779111","0770011","Manchester School District","Manchester Transition Center","0","*","*","*","0","*","*","15"
"0771611","0770011","Manchester School District","Martin School","0","15","49","74","0","7","137","282"
"0771011","0770011","Manchester School District","Robertson School","*","94","133","81","0","*","57","380"
"0771211","0770011","Manchester School District","Verplanck School","0","41","112","137","0","12","62","364"
"0771311","0770011","Manchester School District","Waddell School","0","45","66","87","0","17","127","342"
"0771411","0770011","Manchester School District","Washington School","*","15","101","141","*","26","77","362"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","0","39","*","20","0","*","180","256"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","0","30","*","16","0","*","146","201"
"0785111","0780011","Mansfield School District","Mansfield Middle School","0","41","*","46","*","20","430","546"
"0780511","0780011","Mansfield School District","Southeast Elementary School","0","23","10","31","0","10","168","242"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","0","*","*","33","0","22","543","605"
"0800711","0800011","Meriden School District","Nathan Hale School","*","16","60","312","*","16","199","612"
"0800111","0800011","Meriden School District","Benjamin Franklin School","*","18","51","175","*","6","159","414"
"0801111","0800011","Meriden School District","Casimir Pulaski School","*","26","83","300","*","21","147","581"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","*","27","157","545","*","18","421","1173"
"0800311","0800011","Meriden School District","Hanover School","*","13","50","245","*","12","276","602"
"0800411","0800011","Meriden School District","Israel Putnam School","*","32","64","300","*","12","195","611"
"0800511","0800011","Meriden School District","John Barry School","*","25","59","328","*","8","86","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","*","16","74","397","*","18","260","769"
"0806211","0800011","Meriden School District","Orville H. Platt High School","0","*","186","535","*","28","382","1156"
"0800811","0800011","Meriden School District","Roger Sherman School","*","15","35","285","*","10","128","477"
"0801011","0800011","Meriden School District","Thomas Hooker School","*","19","17","194","*","*","205","446"
"0805411","0800011","Meriden School District","Washington Middle School","*","16","100","376","*","15","250","761"
"0830211","0830011","Middletown School District","Bielefield School","0","7","64","94","0","25","132","322"
"0830511","0830011","Middletown School District","Farm Hill School","0","12","77","79","0","20","179","367"
"0831511","0830011","Middletown School District","Keigwin Middle School","*","*","68","42","0","18","175","319"
"0831311","0830011","Middletown School District","Lawrence School","0","32","43","30","0","31","167","303"
"0830911","0830011","Middletown School District","MacDonough School","0","*","50","71","0","*","61","204"
"0836211","0830011","Middletown School District","Middletown High School","6","54","293","173","0","31","695","1252"
"0831211","0830011","Middletown School District","Moody School","*","*","27","29","0","14","202","283"
"0831111","0830011","Middletown School District","Snow School","0","*","95","72","*","30","182","399"
"0830111","0830011","Middletown School District","Spencer School","0","16","51","58","0","16","189","330"
"0839111","0830011","Middletown School District","Transition to Life Center","0","0","*","*","0","0","14","18"
"0831411","0830011","Middletown School District","Wesley School","0","*","57","44","*","20","191","322"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","*","22","152","101","*","21","367","666"
"0840111","0840011","Milford School District","Calf Pen Meadow School","0","16","10","12","0","0","216","254"
"0845111","0840011","Milford School District","East Shore Middle School","*","24","22","16","0","*","401","466"
"0845211","0840011","Milford School District","Harborside Middle School","0","61","*","29","*","0","434","554"
"0841911","0840011","Milford School District","J. F. Kennedy School","*","46","38","25","0","*","270","381"
"0846211","0840011","Milford School District","Jonathan Law High School","0","59","*","89","0","*","812","1013"
"0846311","0840011","Milford School District","Joseph A. Foran High School","*","37","35","50","0","*","831","963"
"0841611","0840011","Milford School District","Live Oaks School","0","27","14","*","0","*","258","310"
"0841711","0840011","Milford School District","Mathewson School","*","89","13","24","0","*","249","377"
"0840711","0840011","Milford School District","Meadowside School","0","77","*","22","*","0","345","461"
"0840811","0840011","Milford School District","Orange Avenue School","0","33","16","14","*","*","322","388"
"0841811","0840011","Milford School District","Orchard Hills School","0","32","15","21","0","0","273","341"
"0841011","0840011","Milford School District","Pumpkin Delight School","*","23","31","31","*","0","286","374"
"0845311","0840011","Milford School District","West Shore Middle School","0","41","*","37","0","*","414","523"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","*","21","*","33","0","17","444","522"
"0855211","0850011","Monroe School District","Jockey Hollow School","*","29","*","61","0","27","683","812"
"0856111","0850011","Monroe School District","Masuk High School","*","42","*","86","0","18","1020","1188"
"0850111","0850011","Monroe School District","Monroe Elementary School","*","9","6","27","0","*","323","371"
"0850311","0850011","Monroe School District","Stepney Elementary School","*","24","*","25","0","12","406","474"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","*","12","0","33","*","44","257","354"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","9","54","18","47","0","46","402","576"
"0860111","0860011","Montville School District","Mohegan School","*","62","10","37","*","44","202","365"
"0866111","0860011","Montville School District","Montville High School","*","75","32","53","*","44","483","702"
"0860511","0860011","Montville School District","Oakdale School","7","14","7","33","0","41","284","386"
"0869011","0860011","Montville School District","Palmer Academy","*","0","0","*","0","*","19","25"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","*","*","16","58","0","18","137","239"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","0","0","*","*","0","*","11","16"
"0885111","0880011","Naugatuck School District","City Hill Middle School","*","19","45","125","*","31","455","679"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","0","14","15","54","0","12","194","289"
"0888111","0880011","Naugatuck School District","Head Start","0","*","15","31","0","*","67","126"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","0","9","25","75","0","17","234","360"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","*","*","18","67","0","15","214","326"
"0880311","0880011","Naugatuck School District","Maple Hill School","*","26","34","72","0","*","354","509"
"0886111","0880011","Naugatuck School District","Naugatuck High School","*","32","102","226","*","51","853","1267"
"0880611","0880011","Naugatuck School District","Salem School","0","*","25","82","*","11","151","274"
"0880711","0880011","Naugatuck School District","Western School","0","7","15","54","0","10","175","261"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","0","0","285","101","0","*","*","402"
"0899111","0890011","New Britain School District","Brook Side School","0","0","13","30","0","0","6","49"
"0899411","0890011","New Britain School District","CLIMB","0","0","*","16","0","0","*","25"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","0","6","77","320","0","14","84","501"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","*","*","53","615","0","*","104","779"
"0890511","0890011","New Britain School District","Gaffney School","0","26","60","328","0","12","167","593"
"0890611","0890011","New Britain School District","Holmes School","*","53","47","185","*","14","187","489"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","0","9","19","55","0","6","78","167"
"0890711","0890011","New Britain School District","Jefferson School","0","23","38","229","0","6","128","424"
"0890811","0890011","New Britain School District","Lincoln School","*","*","74","417","0","27","172","708"
"0896111","0890011","New Britain School District","New Britain High School","*","49","409","1423","*","41","552","2481"
"0899011","0890011","New Britain School District","New Britain Transition Center","0","0","*","26","0","*","9","40"
"0890911","0890011","New Britain School District","Northend School","0","*","43","186","0","*","44","288"
"0895311","0890011","New Britain School District","Pulaski Middle School","*","25","94","392","0","*","108","633"
"0895111","0890011","New Britain School District","Roosevelt Middle School","0","6","80","259","0","8","41","394"
"0895211","0890011","New Britain School District","Slade Middle School","0","10","102","399","0","12","95","618"
"0891211","0890011","New Britain School District","Smalley Academy","0","7","74","479","0","19","75","654"
"0891311","0890011","New Britain School District","Smith School","*","9","89","410","*","22","139","671"
"0891511","0890011","New Britain School District","Vance School","0","*","73","331","0","*","112","537"
"0900411","0900011","New Canaan School District","East School","*","50","*","26","0","6","441","530"
"0906111","0900011","New Canaan School District","New Canaan High School","*","37","20","35","*","12","1155","1264"
"0905111","0900011","New Canaan School District","Saxe Middle School","*","60","*","52","0","30","1153","1314"
"0900211","0900011","New Canaan School District","South School","0","38","6","22","0","14","455","535"
"0900311","0900011","New Canaan School District","West School","*","19","*","19","0","9","487","537"
"0910111","0910011","New Fairfield School District","Consolidated School","*","11","*","51","0","8","469","549"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","*","15","11","48","0","*","478","560"
"0916111","0910011","New Fairfield School District","New Fairfield High School","0","13","13","59","0","13","892","990"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","*","12","*","33","0","16","561","626"
"0920311","0920011","New Hartford School District","Ann Antolini School","0","*","*","12","0","8","300","323"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","0","*","0","*","0","*","110","117"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","0","*","0","*","0","0","93","104"
"0931211","0930011","New Haven School District","Edgewood School","*","*","240","66","0","*","132","448"
"0931411","0930011","New Haven School District","Nathan Hale School","*","13","55","179","0","*","302","554"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","0","0","301","166","0","*","*","487"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","0","*","329","144","0","*","102","582"
"0930311","0930011","New Haven School District","Beecher School","0","*","305","85","0","*","85","485"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","*","*","150","227","*","*","148","532"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","0","*","194","131","0","*","134","470"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","0","18","201","219","*","*","65","505"
"0932111","0930011","New Haven School District","Brennan Rogers School","0","*","323","124","0","*","29","482"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","0","*","240","108","0","*","33","394"
"0930611","0930011","New Haven School District","Clinton Avenue School","0","*","100","413","0","*","39","557"
"0934111","0930011","New Haven School District","Columbus Family Academy","0","*","23","411","0","*","12","448"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","*","*","299","282","0","*","50","638"
"0936411","0930011","New Haven School District","Cooperative High School","*","*","318","157","0","0","142","635"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","0","*","145","38","0","0","*","208"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","*","10","309","71","0","*","119","516"
"0935611","0930011","New Haven School District","Domus Academy","0","0","30","*","0","0","*","42"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","0","*","22","6","0","0","*","30"
"0938111","0930011","New Haven School District","Early Learning Center","0","0","90","*","0","0","*","119"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","0","*","202","207","0","*","58","487"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","*","33","214","83","0","*","153","489"
"0931611","0930011","New Haven School District","Fair Haven School","0","*","94","593","0","*","58","759"
"0938011","0930011","New Haven School District","Headstart","0","*","117","211","*","*","23","357"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","*","*","173","80","0","*","9","268"
"0936611","0930011","New Haven School District","High School In The Community","0","*","120","104","0","*","32","262"
"0930711","0930011","New Haven School District","Hill Central Music Academy","0","*","120","309","0","*","18","450"
"0936311","0930011","New Haven School District","Hill Regional Career High School","*","37","321","223","0","*","99","683"
"0936211","0930011","New Haven School District","James Hillhouse High School","*","7","728","216","0","*","22","981"
"0931311","0930011","New Haven School District","John C. Daniels","0","*","94","310","0","*","94","513"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","*","*","67","427","0","0","18","514"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","*","16","454","66","*","*","72","612"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","0","*","271","58","0","0","*","343"
