"school_code","district_code","district","school","2007_08","total"
"2450214","2450014","Learn","The Friendship School","514","514"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","512","512"
"0715111","0710011","Lebanon School District","Lebanon Middle School","423","423"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","587","587"
"0720211","0720011","Ledyard School District","Gales Ferry School","230","230"
"0720411","0720011","Ledyard School District","Gallup Hill School","364","364"
"0720311","0720011","Ledyard School District","Juliet W. Long School","385","385"
"0720111","0720011","Ledyard School District","Ledyard Center School","423","423"
"0726111","0720011","Ledyard School District","Ledyard High School","1059","1059"
"0725111","0720011","Ledyard School District","Ledyard Middle School","420","420"
"0730111","0730011","Lisbon School District","Lisbon Central School","575","575"
"0740211","0740011","Litchfield School District","Center School","337","337"
"0746111","0740011","Litchfield School District","Litchfield High School","624","624"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","250","250"
"0766111","0760011","Madison School District","Daniel Hand High School","1237","1237"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","600","600"
"0760211","0760011","Madison School District","Island Avenue Elementary School","307","307"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","632","632"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","348","348"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","645","645"
"0770911","0770011","Manchester School District","Nathan Hale School","343","343"
"0770111","0770011","Manchester School District","Bowers School","490","490"
"0770311","0770011","Manchester School District","Buckley School","371","371"
"0770411","0770011","Manchester School District","Highland Park School","296","296"
"0775311","0770011","Manchester School District","Illing Middle School","915","915"
"0770611","0770011","Manchester School District","Keeney School","417","417"
"0776111","0770011","Manchester School District","Manchester High School","2077","2077"
"0778011","0770011","Manchester School District","Manchester Preschool Center","46","46"
"0779011","0770011","Manchester School District","Manchester Regional Academy","90","90"
"0771611","0770011","Manchester School District","Martin School","227","227"
"0771011","0770011","Manchester School District","Robertson School","413","413"
"0771211","0770011","Manchester School District","Verplanck School","390","390"
"0771311","0770011","Manchester School District","Waddell School","360","360"
"0771411","0770011","Manchester School District","Washington School","395","395"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","262","262"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","202","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","594","594"
"0780511","0780011","Mansfield School District","Southeast Elementary School","244","244"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","660","660"
"0800711","0800011","Meriden School District","Nathan Hale School","622","622"
"0800111","0800011","Meriden School District","Benjamin Franklin School","434","434"
"0801111","0800011","Meriden School District","Casimir Pulaski School","733","733"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1321","1321"
"0800311","0800011","Meriden School District","Hanover School","589","589"
"0800411","0800011","Meriden School District","Israel Putnam School","623","623"
"0800511","0800011","Meriden School District","John Barry School","538","538"
"0805211","0800011","Meriden School District","Lincoln Middle School","777","777"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1213","1213"
"0800811","0800011","Meriden School District","Roger Sherman School","590","590"
"0801011","0800011","Meriden School District","Thomas Hooker School","507","507"
"0805411","0800011","Meriden School District","Washington Middle School","868","868"
"0830211","0830011","Middletown School District","Bielefield School","351","351"
"0839011","0830011","Middletown School District","DEAL Program","24","24"
"0830511","0830011","Middletown School District","Farm Hill School","309","309"
"0831511","0830011","Middletown School District","Keigwin Middle School","357","357"
"0831311","0830011","Middletown School District","Lawrence School","286","286"
"0830911","0830011","Middletown School District","MacDonough School","220","220"
"0836211","0830011","Middletown School District","Middletown High School","1337","1337"
"0831211","0830011","Middletown School District","Moody School","391","391"
"0831111","0830011","Middletown School District","Snow School","350","350"
"0830111","0830011","Middletown School District","Spencer School","384","384"
"0831411","0830011","Middletown School District","Wesley School","336","336"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","700","700"
"0840111","0840011","Milford School District","Calf Pen Meadow School","345","345"
"0845111","0840011","Milford School District","East Shore Middle School","619","619"
"0845211","0840011","Milford School District","Harborside Middle School","548","548"
"0841911","0840011","Milford School District","J. F. Kennedy School","391","391"
"0846211","0840011","Milford School District","Jonathan Law High School","1033","1033"
"0846311","0840011","Milford School District","Joseph A. Foran High School","1012","1012"
"0841611","0840011","Milford School District","Live Oaks School","349","349"
"0841711","0840011","Milford School District","Mathewson School","493","493"
"0840711","0840011","Milford School District","Meadowside School","358","358"
"0840811","0840011","Milford School District","Orange Avenue School","497","497"
"0841811","0840011","Milford School District","Orchard Hills School","439","439"
"0841011","0840011","Milford School District","Pumpkin Delight School","282","282"
"0841411","0840011","Milford School District","Simon Lake School","379","379"
"0846411","0840011","Milford School District","The Academy","87","87"
"0845311","0840011","Milford School District","West Shore Middle School","550","550"
"0850611","0850011","Monroe School District","Chalk Hill School","679","679"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","598","598"
"0855211","0850011","Monroe School District","Jockey Hollow School","668","668"
"0856111","0850011","Monroe School District","Masuk High School","1402","1402"
"0850111","0850011","Monroe School District","Monroe Elementary School","361","361"
"0850311","0850011","Monroe School District","Stepney Elementary School","513","513"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","419","419"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","713","713"
"0860111","0860011","Montville School District","Mohegan School","406","406"
"0866111","0860011","Montville School District","Montville High School","828","828"
"0860511","0860011","Montville School District","Oakdale School","470","470"
"0869011","0860011","Montville School District","Palmer Academy","30","30"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","228","228"
"0880111","0880011","Naugatuck School District","Central Avenue School","293","293"
"0885111","0880011","Naugatuck School District","City Hill Middle School","507","507"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","400","400"
"0888111","0880011","Naugatuck School District","Head Start","106","106"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","384","384"
"0885211","0880011","Naugatuck School District","Hillside Middle School","301","301"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","339","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","435","435"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1410","1410"
"0880611","0880011","Naugatuck School District","Salem School","253","253"
"0880711","0880011","Naugatuck School District","Western School","262","262"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","362","362"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","580","580"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","657","657"
"0890511","0890011","New Britain School District","Gaffney School","434","434"
"0890611","0890011","New Britain School District","Holmes School","422","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","155","155"
"0890711","0890011","New Britain School District","Jefferson School","410","410"
"0890811","0890011","New Britain School District","Lincoln School","656","656"
"0896111","0890011","New Britain School District","New Britain High School","3130","3130"
"0890911","0890011","New Britain School District","Northend School","287","287"
"0895311","0890011","New Britain School District","Pulaski Middle School","820","820"
"0895111","0890011","New Britain School District","Roosevelt Middle School","542","542"
"0895211","0890011","New Britain School District","Slade Middle School","697","697"
"0891211","0890011","New Britain School District","Smalley Academy","672","672"
"0891311","0890011","New Britain School District","Smith School","661","661"
"0891511","0890011","New Britain School District","Vance School","494","494"
"0900411","0900011","New Canaan School District","East School","542","542"
"0906111","0900011","New Canaan School District","New Canaan High School","1223","1223"
"0905111","0900011","New Canaan School District","Saxe Middle School","1305","1305"
"0900211","0900011","New Canaan School District","South School","520","520"
"0900311","0900011","New Canaan School District","West School","526","526"
"0910111","0910011","New Fairfield School District","Consolidated School","664","664"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","699","699"
"0916111","0910011","New Fairfield School District","New Fairfield High School","938","938"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","743","743"
"0920311","0920011","New Hartford School District","Ann Antolini School","347","347"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","160","160"
"0929011","0920011","New Hartford School District","Bridges I","*","*"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","106","106"
"0931211","0930011","New Haven School District","Edgewood School","448","448"
"0931411","0930011","New Haven School District","Nathan Hale School","562","562"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","349","349"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","453","453"
"0930311","0930011","New Haven School District","Beecher School","409","409"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","459","459"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","488","488"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","298","298"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","584","584"
"0930511","0930011","New Haven School District","Clarence Rogers School","135","135"
"0930611","0930011","New Haven School District","Clinton Avenue School","512","512"
"0934111","0930011","New Haven School District","Columbus Family Academy","285","285"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","642","642"
"0936411","0930011","New Haven School District","Cooperative High School","417","417"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","204","204"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","361","361"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","40","40"
"0938111","0930011","New Haven School District","Early Learning Center","125","125"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","613","613"
"0931611","0930011","New Haven School District","Fair Haven School","546","546"
"0938011","0930011","New Haven School District","Headstart","414","414"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","397","397"
"0936611","0930011","New Haven School District","High School In The Community","329","329"
"0930711","0930011","New Haven School District","Hill Central Music Academy","433","433"
"0936311","0930011","New Haven School District","Hill Regional Career High School","741","741"
"0936211","0930011","New Haven School District","James Hillhouse High School","1087","1087"
"0931311","0930011","New Haven School District","John C. Daniels","489","489"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","633","633"
"0930411","0930011","New Haven School District","Katherine Brennan School","206","206"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","389","389"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","364","364"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","173","173"
"0937011","0930011","New Haven School District","New Haven Academy","183","183"
"0936511","0930011","New Haven School District","Polly T. McCabe Center","34","34"
"0936911","0930011","New Haven School District","Riverside Education Academy","180","180"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","449","449"
"0931011","0930011","New Haven School District","Ross/Woodward School","634","634"
"0935311","0930011","New Haven School District","Sheridan Communications and Technology Magnet School","249","249"
"0936711","0930011","New Haven School District","Sound School","329","329"
"0931111","0930011","New Haven School District","Timothy Dwight School","298","298"
"0932911","0930011","New Haven School District","Truman School","620","620"
"0935111","0930011","New Haven School District","Urban Youth Center Middle School","34","34"
"0932511","0930011","New Haven School District","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","410","410"
"0934911","0930011","New Haven School District","West Rock Authors Academy","207","207"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","448","448"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1795","1795"
"0933811","0930011","New Haven School District","Worthington Hooker School","389","389"
"0950311","0950011","New London School District","Jennings School","352","352"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","628","628"
"0955211","0950011","New London School District","Dual Language Arts Academy/Academia Bilingue de las Artes","31","31"
"0950211","0950011","New London School District","Harbor School","393","393"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","369","369"
"0959111","0950011","New London School District","New London Clinical Day Program","25","25"
"0956111","0950011","New London School District","New London High School","798","798"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","316","316"
"0960511","0960011","New Milford School District","Hill And Plain School","483","483"
"0960711","0960011","New Milford School District","John Pettibone School","490","490"
"0966111","0960011","New Milford School District","New Milford High School","1591","1591"
"0960811","0960011","New Milford School District","Northville Elementary School","547","547"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1119","1119"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","782","782"
"0940611","0940011","Newington School District","Anna Reynolds School","440","440"
"0940211","0940011","Newington School District","Elizabeth Green School","313","313"
"0940811","0940011","Newington School District","John Paterson School","455","455"
"0945311","0940011","Newington School District","John Wallace Middle School","758","758"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","666","666"
"0946111","0940011","Newington School District","Newington High School","1528","1528"
"0940711","0940011","Newington School District","Ruth Chaffee School","388","388"
"0970111","0970011","Newtown School District","Hawley Elementary School","418","418"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","443","443"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","531","531"
"0976111","0970011","Newtown School District","Newtown High School","1719","1719"
"0975111","0970011","Newtown School District","Newtown Middle School","930","930"
"0978011","0970011","Newtown School District","Newtown Preschool","62","62"
"0970511","0970011","Newtown School District","Reed Intermediate School","886","886"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","639","639"
"0980111","0980011","Norfolk School District","Botelle Elementary School","164","164"
"0989011","0980011","Norfolk School District","IEP Program","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","355","355"
"0996111","0990011","North Branford School District","North Branford High School","730","730"
"0995111","0990011","North Branford School District","North Branford Intermediate School","570","570"
"0990511","0990011","North Branford School District","Stanley T. Williams School","268","268"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","508","508"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","359","359"
"1010811","1010011","North Haven School District","Clintonville Elementary School","373","373"
"1010711","1010011","North Haven School District","Green Acres Elementary School","437","437"
"1010211","1010011","North Haven School District","Montowese Elementary School","461","461"
"1016111","1010011","North Haven School District","North Haven High School","1240","1240"
"1015211","1010011","North Haven School District","North Haven Middle School","917","917"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","435","435"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","373","373"
"1026111","1020011","North Stonington School District","Wheeler High School","245","245"
"1025111","1020011","North Stonington School District","Wheeler Middle School","187","187"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1662","1662"
"1030211","1030011","Norwalk School District","Brookside Elementary School","402","402"
"1030311","1030011","Norwalk School District","Columbus Magnet School","356","356"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","464","464"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","448","448"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","494","494"
"1030811","1030011","Norwalk School District","Kendall Elementary School","484","484"
"1032211","1030011","Norwalk School District","Marvin Elementary School","466","466"
"1032111","1030011","Norwalk School District","Naramake Elementary School","397","397"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","506","506"
"1036111","1030011","Norwalk School District","Norwalk High School","1558","1558"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","96","96"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","642","642"
"1035511","1030011","Norwalk School District","Roton Middle School","425","425"
"1031311","1030011","Norwalk School District","Rowayton School","424","424"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","374","374"
"1031411","1030011","Norwalk School District","Tracey School","413","413"
"1035411","1030011","Norwalk School District","West Rocks Middle School","693","693"
"1032411","1030011","Norwalk School District","Wolfpit School","308","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2449","2449"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","172","172"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","44","44"
"1040611","1040011","Norwich School District","Greeneville School","342","342"
"1049011","1040011","Norwich School District","Hickory Street School","15","15"
"1041411","1040011","Norwich School District","John B. Stanton Network School","282","282"
"1045111","1040011","Norwich School District","Kelly Middle School","746","746"
"1042011","1040011","Norwich School District","Moriarty Magnet School","369","369"
"1040811","1040011","Norwich School District","Samuel Huntington School","398","398"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","540","540"
"1046111","1040011","Norwich School District","Thames River Academy","79","79"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","279","279"
"1041911","1040011","Norwich School District","Uncas Network School","193","193"
"1041811","1040011","Norwich School District","Veterans' Memorial School","278","278"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","255","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","177","177"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","478","478"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","652","652"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","483","483"
"1070211","1070011","Orange School District","Mary L. Tracy School","197","197"
"1070511","1070011","Orange School District","Peck Place School","439","439"
"1070311","1070011","Orange School District","Race Brook School","417","417"
"1070411","1070011","Orange School District","Turkey Hill School","319","319"
"1085111","1080011","Oxford School District","Great Oak School","520","520"
"1080111","1080011","Oxford School District","Oxford Center School","499","499"
"1086011","1080011","Oxford School District","Oxford High School","266","266"
"1080311","1080011","Oxford School District","Quaker Farms School","565","565"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","206","206"
"1090511","1090011","Plainfield School District","Early Childhood Center","266","266"
"1090111","1090011","Plainfield School District","Moosup Elementary School","301","301"
"1095111","1090011","Plainfield School District","Plainfield Central School","572","572"
"1096111","1090011","Plainfield School District","Plainfield High School","916","916"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","386","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","321","321"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","328","328"
"1100211","1100011","Plainville School District","Linden Street School","388","388"
"1100511","1100011","Plainville School District","Louis Toffolon School","330","330"
"1105211","1100011","Plainville School District","Middle School of Plainville","622","622"
"1106111","1100011","Plainville School District","Plainville High School","898","898"
"1108011","1100011","Plainville School District","Prekindergarten Program","35","35"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","484","484"
"1110111","1110011","Plymouth School District","Main Street School","181","181"
"1110211","1110011","Plymouth School District","Plymouth Center School","506","506"
"1110311","1110011","Plymouth School District","Prospect Street School","173","173"
"1116111","1110011","Plymouth School District","Terryville High School","553","553"
"1120111","1120011","Pomfret School District","Pomfret Community School","540","540"
"1130511","1130011","Portland School District","Brownstone Intermediate School","240","240"
"1130411","1130011","Portland School District","Gildersleeve School","240","240"
"1136111","1130011","Portland School District","Portland High School","364","364"
"1135111","1130011","Portland School District","Portland Middle School","215","215"
"1130211","1130011","Portland School District","Valley View School","370","370"
"1145111","1140011","Preston School District","Preston Plains School","191","191"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","312","312"
"1160311","1160011","Putnam School District","Putnam Elementary School","629","629"
"1166111","1160011","Putnam School District","Putnam High School","394","394"
"1165111","1160011","Putnam School District","Putnam Middle School","284","284"
"1175111","1170011","Redding School District","John Read Middle School","574","574"
"1170111","1170011","Redding School District","Redding Elementary School","734","734"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","562","562"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","338","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","616","616"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","404","404"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","415","415"
"2056112","2050012","Regional School District 05","Amity Regional High School","1649","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","218","218"
"2060212","2060012","Regional School District 06","James Morris School","211","211"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","14","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","573","573"
"2060312","2060012","Regional School District 06","Warren Elementary School","108","108"
"2079112","2070012","Regional School District 07","AIM","7","7"
"2079012","2070012","Regional School District 07","FLEX","6","6"
"2079212","2070012","Regional School District 07","Links","23","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","748","748"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","351","351"
"2079312","2070012","Regional School District 07","STEP","15","15"
"2086112","2080012","Regional School District 08","RHAM High School","1019","1019"
"2085112","2080012","Regional School District 08","RHAM Middle School","644","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","963","963"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","929","929"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","532","532"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","605","605"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","778","778"
"2116112","2110012","Regional School District 11","Parish Hill High School","291","291"
"2120212","2120012","Regional School District 12","Booth Free School","129","129"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","21","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","393","393"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","232","232"
"2120112","2120012","Regional School District 12","The Burnham School","106","106"
"2120412","2120012","Regional School District 12","Washington Primary School","177","177"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","587","587"
"2130212","2130012","Regional School District 13","Francis E. Korn School","213","213"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","360","360"
"2130112","2130012","Regional School District 13","Frederick Brewster School","302","302"
"2130512","2130012","Regional School District 13","John Lyman School","333","333"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","350","350"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","380","380"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","16","16"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","444","444"
"2146112","2140012","Regional School District 14","Nonnewaug High School","866","866"
"2145112","2140012","Regional School District 14","Woodbury Middle School","498","498"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","467","467"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","615","615"
"2155212","2150012","Regional School District 15","Memorial Middle School","521","521"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","456","456"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","1415","1415"
"2150512","2150012","Regional School District 15","Pomperaug School","541","541"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","555","555"
"2160312","2160012","Regional School District 16","Algonquin School","497","497"
"2160212","2160012","Regional School District 16","Community School","247","247"
"2160112","2160012","Regional School District 16","Laurel Ledge School","494","494"
"2165112","2160012","Regional School District 16","Long River Middle School","631","631"
"2166012","2160012","Regional School District 16","Woodland Regional High School","816","816"
"2170212","2170012","Regional School District 17","Burr District Elementary School","279","279"
"2170112","2170012","Regional School District 17","Haddam Elementary School","266","266"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","716","716"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","843","843"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","452","452"
"2180312","2180012","Regional School District 18","Center School","233","233"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","162","162"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","471","471"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","371","371"
"2180212","2180012","Regional School District 18","Mile Creek School","295","295"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1184","1184"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","446","446"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","438","438"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","743","743"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","384","384"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","465","465"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1751","1751"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","390","390"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","577","577"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","344","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","611","611"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","89","89"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","520","520"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","755","755"
"1190511","1190011","Rocky Hill School District","West Hill School","631","631"
"1210111","1210011","Salem School District","Salem Elementary School","506","506"
"1220111","1220011","Salisbury School District","Salisbury Central School","307","307"
"1230111","1230011","Scotland School District","Scotland Elementary School","190","190"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","339","339"
"1240111","1240011","Seymour School District","Bungay School","562","562"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","284","284"
"1246111","1240011","Seymour School District","Seymour High School","862","862"
"1245111","1240011","Seymour School District","Seymour Middle School","558","558"
"1250111","1250011","Sharon School District","Sharon Center School","219","219"
"1260911","1260011","Shelton School District","Mohegan School","629","629"
"1261011","1260011","Shelton School District","Booth Hill School","494","494"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","553","553"
"1265111","1260011","Shelton School District","Intermediate School","907","907"
"1260411","1260011","Shelton School District","Lafayette School","386","386"
"1260811","1260011","Shelton School District","Long Hill School","609","609"
"1266111","1260011","Shelton School District","Shelton High School","1687","1687"
"1260611","1260011","Shelton School District","Sunnyside School","379","379"
"1270111","1270011","Sherman School District","Sherman School","456","456"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","230","230"
"1280111","1280011","Simsbury School District","Central School","440","440"
"1285111","1280011","Simsbury School District","Henry James Memorial School","816","816"
"1280611","1280011","Simsbury School District","Latimer Lane School","532","532"
"1286111","1280011","Simsbury School District","Simsbury High School","1535","1535"
"1280711","1280011","Simsbury School District","Squadron Line School","802","802"
"1280311","1280011","Simsbury School District","Tariffville School","258","258"
"1280411","1280011","Simsbury School District","Tootin' Hills School","566","566"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","427","427"
"1290411","1290011","Somers School District","Somers Elementary School","729","729"
"1296111","1290011","Somers School District","Somers High School","567","567"
"1320211","1320011","South Windsor School District","Pleasant Valley School","448","448"
"1320711","1320011","South Windsor School District","Eli Terry School","433","433"
"1320611","1320011","South Windsor School District","Orchard Hill School","507","507"
"1320111","1320011","South Windsor School District","Philip R. Smith School","436","436"
"1326211","1320011","South Windsor School District","South Windsor High School","1651","1651"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1149","1149"
"1320411","1320011","South Windsor School District","Wapping Elementary School","310","310"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","797","797"
"1311511","1310011","Southington School District","Derynoski Elementary School","702","702"
"1311311","1310011","Southington School District","Flanders Elementary School","334","334"
"1310211","1310011","Southington School District","Hatton Elementary School","430","430"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","735","735"
"1310611","1310011","Southington School District","Plantsville Elementary School","215","215"
"1310711","1310011","Southington School District","South End Elementary School","207","207"
"1316211","1310011","Southington School District","Southington High School","2164","2164"
"1310811","1310011","Southington School District","Strong Elementary School","466","466"
"1310911","1310011","Southington School District","Thalberg Elementary School","430","430"
"1311411","1310011","Southington School District","Urbin T. Kelley School","414","414"
"1330111","1330011","Sprague School District","Sayles School","351","351"
"1340611","1340011","Stafford School District","Stafford Elementary School","526","526"
"1346111","1340011","Stafford School District","Stafford High School","521","521"
"1345211","1340011","Stafford School District","Stafford Middle School","477","477"
"1340311","1340011","Stafford School District","Staffordville School","178","178"
"1340411","1340011","Stafford School District","West Stafford School","205","205"
"2826013","2820013","Stamford Academy District","Stamford Academy","131","131"
"1355611","1350011","Stamford School District","Cloonan School","594","594"
"1352011","1350011","Stamford School District","Davenport Ridge School","515","515"
"1355311","1350011","Stamford School District","Dolan School","625","625"
"1352211","1350011","Stamford School District","Hart School","420","420"
"1351211","1350011","Stamford School District","Julia A. Stark School","601","601"
"1350511","1350011","Stamford School District","K. T. Murphy School","548","548"
"1350611","1350011","Stamford School District","Newfield School","632","632"
"1351811","1350011","Stamford School District","Northeast School","814","814"
"1358011","1350011","Stamford School District","Preschool Team","83","83"
"1355811","1350011","Stamford School District","Rippowam Middle School","807","807"
"1350811","1350011","Stamford School District","Rogers International School","525","525"
"1350911","1350011","Stamford School District","Roxbury School","654","654"
