"school_code","district_code","district","school","2010_11","total"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","188","188"
"0642611","0640011","Hartford School District","Simpson-Waverly School","361","361"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","672","672"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","407","407"
"0646311","0640011","Hartford School District","Weaver High School","154","154"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","592","592"
"0642111","0640011","Hartford School District","West Middle School","688","688"
"0642211","0640011","Hartford School District","Wish Museum School","443","443"
"0650111","0650011","Hartland School District","Hartland School","222","222"
"0670211","0670011","Hebron School District","Gilead Hill School","470","470"
"0670111","0670011","Hebron School District","Hebron Elementary School","666","666"
"2860113","2860013","Highville Charter School District","Highville Charter School","300","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","331","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","182","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","432","432"
"0680111","0680011","Kent School District","Kent Center School","287","287"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","107","107"
"0690111","0690011","Killingly School District","Killingly Central School","498","498"
"0696111","0690011","Killingly School District","Killingly High School","788","788"
"0695211","0690011","Killingly School District","Killingly Intermediate School","823","823"
"0690311","0690011","Killingly School District","Killingly Memorial School","469","469"
"2456014","2450014","Learn","Connecticut River Academy","146","146"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","82","82"
"2459014","2450014","Learn","Learn Special Education","30","30"
"2450114","2450014","Learn","Regional Multicultural Magnet School","545","545"
"2450214","2450014","Learn","The Friendship School","492","492"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","484","484"
"0715111","0710011","Lebanon School District","Lebanon Middle School","398","398"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","521","521"
"0720211","0720011","Ledyard School District","Gales Ferry School","207","207"
"0720411","0720011","Ledyard School District","Gallup Hill School","345","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","285","285"
"0720111","0720011","Ledyard School District","Ledyard Center School","416","416"
"0726111","0720011","Ledyard School District","Ledyard High School","928","928"
"0725111","0720011","Ledyard School District","Ledyard Middle School","436","436"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","32","32"
"0730111","0730011","Lisbon School District","Lisbon Central School","502","502"
"0740211","0740011","Litchfield School District","Center School","341","341"
"0746111","0740011","Litchfield School District","Litchfield High School","560","560"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","268","268"
"0766111","0760011","Madison School District","Daniel Hand High School","1290","1290"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","588","588"
"0760211","0760011","Madison School District","Island Avenue Elementary School","302","302"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","492","492"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","275","275"
"0769011","0760011","Madison School District","Town Campus Learning Center","43","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","616","616"
"0770911","0770011","Manchester School District","Nathan Hale School","234","234"
"0770111","0770011","Manchester School District","Bowers School","409","409"
"0770311","0770011","Manchester School District","Buckley School","388","388"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","454","454"
"0770411","0770011","Manchester School District","Highland Park School","273","273"
"0775311","0770011","Manchester School District","Illing Middle School","901","901"
"0770611","0770011","Manchester School District","Keeney School","387","387"
"0776111","0770011","Manchester School District","Manchester High School","1880","1880"
"0778011","0770011","Manchester School District","Manchester Preschool Center","185","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","99","99"
"0779111","0770011","Manchester School District","Manchester Transition Center","*","*"
"0771611","0770011","Manchester School District","Martin School","221","221"
"0771011","0770011","Manchester School District","Robertson School","377","377"
"0771211","0770011","Manchester School District","Verplanck School","340","340"
"0771311","0770011","Manchester School District","Waddell School","348","348"
"0771411","0770011","Manchester School District","Washington School","307","307"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","274","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","202","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","585","585"
"0780511","0780011","Mansfield School District","Southeast Elementary School","266","266"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","675","675"
"0800711","0800011","Meriden School District","Nathan Hale School","621","621"
"0800111","0800011","Meriden School District","Benjamin Franklin School","466","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","706","706"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1235","1235"
"0800311","0800011","Meriden School District","Hanover School","530","530"
"0800411","0800011","Meriden School District","Israel Putnam School","561","561"
"0800511","0800011","Meriden School District","John Barry School","509","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","711","711"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1102","1102"
"0800811","0800011","Meriden School District","Roger Sherman School","524","524"
"0801011","0800011","Meriden School District","Thomas Hooker School","446","446"
"0805411","0800011","Meriden School District","Washington Middle School","888","888"
"0830211","0830011","Middletown School District","Bielefield School","366","366"
"0830511","0830011","Middletown School District","Farm Hill School","371","371"
"0831511","0830011","Middletown School District","Keigwin Middle School","372","372"
"0831311","0830011","Middletown School District","Lawrence School","377","377"
"0830911","0830011","Middletown School District","MacDonough School","248","248"
"0836211","0830011","Middletown School District","Middletown High School","1357","1357"
"0831211","0830011","Middletown School District","Moody School","361","361"
"0831111","0830011","Middletown School District","Snow School","356","356"
"0830111","0830011","Middletown School District","Spencer School","341","341"
"0831411","0830011","Middletown School District","Wesley School","311","311"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","733","733"
"0840111","0840011","Milford School District","Calf Pen Meadow School","330","330"
"0845111","0840011","Milford School District","East Shore Middle School","532","532"
"0845211","0840011","Milford School District","Harborside Middle School","611","611"
"0841911","0840011","Milford School District","J. F. Kennedy School","421","421"
"0846211","0840011","Milford School District","Jonathan Law High School","997","997"
"0846311","0840011","Milford School District","Joseph A. Foran High School","1009","1009"
"0841611","0840011","Milford School District","Live Oaks School","337","337"
"0841711","0840011","Milford School District","Mathewson School","455","455"
"0840711","0840011","Milford School District","Meadowside School","465","465"
"0840811","0840011","Milford School District","Orange Avenue School","436","436"
"0841811","0840011","Milford School District","Orchard Hills School","378","378"
"0841011","0840011","Milford School District","Pumpkin Delight School","418","418"
"0845311","0840011","Milford School District","West Shore Middle School","573","573"
"0850611","0850011","Monroe School District","Chalk Hill School","277","277"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","615","615"
"0855211","0850011","Monroe School District","Jockey Hollow School","634","634"
"0856111","0850011","Monroe School District","Masuk High School","1309","1309"
"0850111","0850011","Monroe School District","Monroe Elementary School","409","409"
"0850311","0850011","Monroe School District","Stepney Elementary School","511","511"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","383","383"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","642","642"
"0860111","0860011","Montville School District","Mohegan School","419","419"
"0866111","0860011","Montville School District","Montville High School","767","767"
"0860511","0860011","Montville School District","Oakdale School","433","433"
"0869011","0860011","Montville School District","Palmer Academy","19","19"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","202","202"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","31","31"
"0880111","0880011","Naugatuck School District","Central Avenue School","252","252"
"0885111","0880011","Naugatuck School District","City Hill Middle School","771","771"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","330","330"
"0888111","0880011","Naugatuck School District","Head Start","104","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","390","390"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","335","335"
"0880311","0880011","Naugatuck School District","Maple Hill School","376","376"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1361","1361"
"0880611","0880011","Naugatuck School District","Salem School","231","231"
"0880711","0880011","Naugatuck School District","Western School","277","277"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","360","360"
"0899211","0890011","New Britain School District","Academic Extension Center","12","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","455","455"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","897","897"
"0890511","0890011","New Britain School District","Gaffney School","518","518"
"0890611","0890011","New Britain School District","Holmes School","422","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","156","156"
"0890711","0890011","New Britain School District","Jefferson School","415","415"
"0890811","0890011","New Britain School District","Lincoln School","699","699"
"0896111","0890011","New Britain School District","New Britain High School","2619","2619"
"0899011","0890011","New Britain School District","New Britain Transition Center","32","32"
"0890911","0890011","New Britain School District","Northend School","307","307"
"0895311","0890011","New Britain School District","Pulaski Middle School","592","592"
"0895111","0890011","New Britain School District","Roosevelt Middle School","429","429"
"0895211","0890011","New Britain School District","Slade Middle School","716","716"
"0891211","0890011","New Britain School District","Smalley Academy","673","673"
"0891311","0890011","New Britain School District","Smith School","631","631"
"0891511","0890011","New Britain School District","Vance School","544","544"
"0900411","0900011","New Canaan School District","East School","516","516"
"0906111","0900011","New Canaan School District","New Canaan High School","1343","1343"
"0905111","0900011","New Canaan School District","Saxe Middle School","1218","1218"
"0900211","0900011","New Canaan School District","South School","561","561"
"0900311","0900011","New Canaan School District","West School","493","493"
"0910111","0910011","New Fairfield School District","Consolidated School","602","602"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","610","610"
"0916111","0910011","New Fairfield School District","New Fairfield High School","974","974"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","732","732"
"0920311","0920011","New Hartford School District","Ann Antolini School","359","359"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","120","120"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","129","129"
"0931211","0930011","New Haven School District","Edgewood School","455","455"
"0931411","0930011","New Haven School District","Nathan Hale School","555","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","515","515"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","549","549"
"0930311","0930011","New Haven School District","Beecher School","468","468"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","527","527"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","444","444"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","489","489"
"0932111","0930011","New Haven School District","Brennan Rogers School","361","361"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","467","467"
"0930611","0930011","New Haven School District","Clinton Avenue School","548","548"
"0934111","0930011","New Haven School District","Columbus Family Academy","473","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","608","608"
"0936411","0930011","New Haven School District","Cooperative High School","623","623"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","212","212"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","460","460"
"0935611","0930011","New Haven School District","Domus Academy","44","44"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","39","39"
"0938111","0930011","New Haven School District","Early Learning Center","115","115"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","435","435"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","226","226"
"0931611","0930011","New Haven School District","Fair Haven School","639","639"
"0938011","0930011","New Haven School District","Headstart","402","402"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","272","272"
"0936611","0930011","New Haven School District","High School In The Community","307","307"
"0930711","0930011","New Haven School District","Hill Central Music Academy","402","402"
"0936311","0930011","New Haven School District","Hill Regional Career High School","669","669"
"0936211","0930011","New Haven School District","James Hillhouse High School","969","969"
"0931311","0930011","New Haven School District","John C. Daniels","527","527"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","536","536"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","557","557"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","313","313"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","566","566"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","296","296"
"0937011","0930011","New Haven School District","New Haven Academy","267","267"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","22","22"
"0939111","0930011","New Haven School District","Riverside Education Academy","162","162"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","536","536"
"0931011","0930011","New Haven School District","Ross/Woodward School","521","521"
"0936711","0930011","New Haven School District","Sound School","320","320"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","317","317"
"0932911","0930011","New Haven School District","Truman School","532","532"
"0934911","0930011","New Haven School District","West Rock Authors Academy","246","246"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","375","375"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1287","1287"
"0933811","0930011","New Haven School District","Worthington Hooker School","444","444"
"0950311","0950011","New London School District","Jennings School","554","554"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","590","590"
"0950211","0950011","New London School District","Harbor School","301","301"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","284","284"
"0959111","0950011","New London School District","New London Clinical Day Program","28","28"
"0956111","0950011","New London School District","New London High School","983","983"
"0950511","0950011","New London School District","Shoreline Academy","108","108"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","224","224"
"0960511","0960011","New Milford School District","Hill And Plain School","456","456"
"0960711","0960011","New Milford School District","John Pettibone School","458","458"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","9","9"
"0966111","0960011","New Milford School District","New Milford High School","1510","1510"
"0960811","0960011","New Milford School District","Northville Elementary School","548","548"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1024","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","748","748"
"0940611","0940011","Newington School District","Anna Reynolds School","441","441"
"0940211","0940011","Newington School District","Elizabeth Green School","303","303"
"0940811","0940011","Newington School District","John Paterson School","476","476"
"0945311","0940011","Newington School District","John Wallace Middle School","706","706"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","622","622"
"0946111","0940011","Newington School District","Newington High School","1485","1485"
"0940711","0940011","Newington School District","Ruth Chaffee School","392","392"
"0970111","0970011","Newtown School District","Hawley Elementary School","416","416"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","369","369"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","480","480"
"0976111","0970011","Newtown School District","Newtown High School","1731","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","897","897"
"0978011","0970011","Newtown School District","Newtown Preschool","88","88"
"0970511","0970011","Newtown School District","Reed Intermediate School","895","895"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","575","575"
"0980111","0980011","Norfolk School District","Botelle Elementary School","133","133"
"0989211","0980011","Norfolk School District","Bridges II","*","*"
"0989011","0980011","Norfolk School District","IEP Program","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","475","475"
"0996111","0990011","North Branford School District","North Branford High School","688","688"
"0995111","0990011","North Branford School District","North Branford Intermediate School","609","609"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","518","518"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","318","318"
"1010811","1010011","North Haven School District","Clintonville Elementary School","400","400"
"1010711","1010011","North Haven School District","Green Acres Elementary School","371","371"
"1010211","1010011","North Haven School District","Montowese Elementary School","386","386"
"1016111","1010011","North Haven School District","North Haven High School","1173","1173"
"1015211","1010011","North Haven School District","North Haven Middle School","832","832"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","424","424"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","371","371"
"1026111","1020011","North Stonington School District","Wheeler High School","224","224"
"1025111","1020011","North Stonington School District","Wheeler Middle School","201","201"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1695","1695"
"1030211","1030011","Norwalk School District","Brookside Elementary School","508","508"
"1030311","1030011","Norwalk School District","Columbus Magnet School","326","326"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","486","486"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","466","466"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","561","561"
"1030811","1030011","Norwalk School District","Kendall Elementary School","508","508"
"1032211","1030011","Norwalk School District","Marvin Elementary School","485","485"
"1032111","1030011","Norwalk School District","Naramake Elementary School","463","463"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","632","632"
"1036111","1030011","Norwalk School District","Norwalk High School","1496","1496"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","118","118"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","667","667"
"1035511","1030011","Norwalk School District","Roton Middle School","409","409"
"1031311","1030011","Norwalk School District","Rowayton School","473","473"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","355","355"
"1031411","1030011","Norwalk School District","Tracey School","394","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","670","670"
"1032411","1030011","Norwalk School District","Wolfpit School","346","346"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2381","2381"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","16","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","37","37"
"1049011","1040011","Norwich School District","Hickory Street School","14","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","399","399"
"1045111","1040011","Norwich School District","Kelly Middle School","619","619"
"1042011","1040011","Norwich School District","Moriarty Magnet School","507","507"
"1040811","1040011","Norwich School District","Samuel Huntington School","384","384"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","539","539"
"1046111","1040011","Norwich School District","Thames River Academy","87","87"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","317","317"
"1041911","1040011","Norwich School District","Uncas Network School","299","299"
"1041811","1040011","Norwich School District","Veterans' Memorial School","328","328"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","260","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","181","181"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","451","451"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","582","582"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","535","535"
"1070211","1070011","Orange School District","Mary L. Tracy School","178","178"
"1070511","1070011","Orange School District","Peck Place School","395","395"
"1070311","1070011","Orange School District","Race Brook School","411","411"
"1070411","1070011","Orange School District","Turkey Hill School","297","297"
"1085111","1080011","Oxford School District","Great Oak School","500","500"
"1080111","1080011","Oxford School District","Oxford Center School","525","525"
"1086011","1080011","Oxford School District","Oxford High School","629","629"
"1080311","1080011","Oxford School District","Quaker Farms School","543","543"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","250","250"
"1098011","1090011","Plainfield School District","Early Childhood Center","16","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","403","403"
"1095111","1090011","Plainfield School District","Plainfield Central School","585","585"
"1096111","1090011","Plainfield School District","Plainfield High School","792","792"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","408","408"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","422","422"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","267","267"
"1100211","1100011","Plainville School District","Linden Street School","412","412"
"1100511","1100011","Plainville School District","Louis Toffolon School","365","365"
"1105211","1100011","Plainville School District","Middle School of Plainville","575","575"
"1106111","1100011","Plainville School District","Plainville High School","796","796"
"1108011","1100011","Plainville School District","Prekindergarten Program","48","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","441","441"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","362","362"
"1110211","1110011","Plymouth School District","Plymouth Center School","400","400"
"1116111","1110011","Plymouth School District","Terryville High School","527","527"
"1120111","1120011","Pomfret School District","Pomfret Community School","513","513"
"1130511","1130011","Portland School District","Brownstone Intermediate School","233","233"
"1130411","1130011","Portland School District","Gildersleeve School","242","242"
"1136111","1130011","Portland School District","Portland High School","367","367"
"1135111","1130011","Portland School District","Portland Middle School","226","226"
"1130211","1130011","Portland School District","Valley View School","336","336"
"1145111","1140011","Preston School District","Preston Plains School","135","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","295","295"
"1169011","1160011","Putnam School District","Helping Hands","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","699","699"
"1166111","1160011","Putnam School District","Putnam High School","314","314"
"1165111","1160011","Putnam School District","Putnam Middle School","275","275"
"1175111","1170011","Redding School District","John Read Middle School","582","582"
"1170111","1170011","Redding School District","Redding Elementary School","661","661"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","502","502"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","364","364"
"2046112","2040012","Regional School District 04","Valley Regional High School","609","609"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","414","414"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","412","412"
"2056112","2050012","Regional School District 05","Amity Regional High School","1649","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","213","213"
"2060212","2060012","Regional School District 06","James Morris School","196","196"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","545","545"
"2060312","2060012","Regional School District 06","Warren Elementary School","93","93"
"2079112","2070012","Regional School District 07","AIM","16","16"
"2079012","2070012","Regional School District 07","FLEX","6","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","11","11"
"2079212","2070012","Regional School District 07","Links","15","15"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","762","762"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","330","330"
"2079312","2070012","Regional School District 07","STEP","28","28"
"2086112","2080012","Regional School District 08","RHAM High School","1156","1156"
"2085112","2080012","Regional School District 08","RHAM Middle School","609","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","968","968"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","889","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","476","476"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","574","574"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","822","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","274","274"
"2120212","2120012","Regional School District 12","Booth Free School","113","113"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","19","19"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","326","326"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","226","226"
"2120112","2120012","Regional School District 12","The Burnham School","84","84"
"2120412","2120012","Regional School District 12","Washington Primary School","162","162"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","569","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","200","200"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","350","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","269","269"
"2130512","2130012","Regional School District 13","John Lyman School","319","319"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","334","334"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","349","349"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","43","43"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","387","387"
"2146112","2140012","Regional School District 14","Nonnewaug High School","854","854"
"2145112","2140012","Regional School District 14","Woodbury Middle School","447","447"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","424","424"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","603","603"
"2155212","2150012","Regional School District 15","Memorial Middle School","508","508"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","461","461"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","1381","1381"
"2150512","2150012","Regional School District 15","Pomperaug School","498","498"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","550","550"
"2160312","2160012","Regional School District 16","Algonquin School","480","480"
"2160212","2160012","Regional School District 16","Community School","211","211"
"2160112","2160012","Regional School District 16","Laurel Ledge School","471","471"
"2165112","2160012","Regional School District 16","Long River Middle School","595","595"
"2166012","2160012","Regional School District 16","Woodland Regional High School","779","779"
"2170212","2170012","Regional School District 17","Burr District Elementary School","301","301"
"2170112","2170012","Regional School District 17","Haddam Elementary School","252","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","680","680"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","798","798"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","446","446"
"2180312","2180012","Regional School District 18","Center School","269","269"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","134","134"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","447","447"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","331","331"
"2180212","2180012","Regional School District 18","Mile Creek School","312","312"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1185","1185"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","412","412"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","443","443"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","742","742"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","346","346"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","409","409"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","*","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1754","1754"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","385","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","582","582"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","344","344"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","644","644"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","85","85"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","469","469"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","752","752"
"1190511","1190011","Rocky Hill School District","West Hill School","630","630"
"1210111","1210011","Salem School District","Salem Elementary School","461","461"
"1220111","1220011","Salisbury School District","Salisbury Central School","310","310"
"1230111","1230011","Scotland School District","Scotland Elementary School","143","143"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","314","314"
"1240111","1240011","Seymour School District","Bungay School","578","578"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","291","291"
"1246111","1240011","Seymour School District","Seymour High School","642","642"
"1245111","1240011","Seymour School District","Seymour Middle School","587","587"
"1250111","1250011","Sharon School District","Sharon Center School","197","197"
"1260911","1260011","Shelton School District","Mohegan School","421","421"
"1261011","1260011","Shelton School District","Booth Hill School","359","359"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","479","479"
"1265111","1260011","Shelton School District","Intermediate School","925","925"
"1260811","1260011","Shelton School District","Long Hill School","441","441"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","857","857"
"1266111","1260011","Shelton School District","Shelton High School","1546","1546"
"1260611","1260011","Shelton School District","Sunnyside School","263","263"
"1270111","1270011","Sherman School District","Sherman School","408","408"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","233","233"
"1280111","1280011","Simsbury School District","Central School","408","408"
"1285111","1280011","Simsbury School District","Henry James Memorial School","804","804"
"1280611","1280011","Simsbury School District","Latimer Lane School","506","506"
"1286111","1280011","Simsbury School District","Simsbury High School","1582","1582"
"1280711","1280011","Simsbury School District","Squadron Line School","767","767"
"1280311","1280011","Simsbury School District","Tariffville School","267","267"
"1280411","1280011","Simsbury School District","Tootin' Hills School","426","426"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","387","387"
"1290411","1290011","Somers School District","Somers Elementary School","681","681"
"1296111","1290011","Somers School District","Somers High School","562","562"
"1320211","1320011","South Windsor School District","Pleasant Valley School","432","432"
"1320711","1320011","South Windsor School District","Eli Terry School","435","435"
"1320611","1320011","South Windsor School District","Orchard Hill School","428","428"
"1320111","1320011","South Windsor School District","Philip R. Smith School","342","342"
"1326211","1320011","South Windsor School District","South Windsor High School","1539","1539"
"1325111","1320011","South Windsor School District","Timothy Edwards School","1088","1088"
"1320411","1320011","South Windsor School District","Wapping Elementary School","293","293"
