"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0120111","0120011","Bolton School District","Bolton Center School","12","43","67","62","54","54","60","62","60","75","0","0","0","0","549"
"0126111","0120011","Bolton School District","Bolton High School","0","0","0","0","0","0","0","0","0","0","83","102","85","73","343"
"0130111","0130011","Bozrah School District","Fields Memorial School","21","20","31","24","19","22","21","29","29","18","0","0","0","0","234"
"0148011","0140011","Branford School District","Indian Neck School","46","0","0","0","0","0","0","0","0","0","0","0","0","0","46"
"0141411","0140011","Branford School District","Mary T. Murphy School","31","88","77","84","74","85","0","0","0","0","0","0","0","0","439"
"0141611","0140011","Branford School District","John B. Sliney School","0","64","71","70","85","75","0","0","0","0","0","0","0","0","365"
"0141511","0140011","Branford School District","Mary R. Tisko School","0","57","81","87","73","86","0","0","0","0","0","0","0","0","384"
"0145111","0140011","Branford School District","Francis Walsh Intermediate School","0","0","0","0","0","0","243","244","276","257","0","0","0","0","1020"
"0146111","0140011","Branford School District","Branford High School","0","0","0","0","0","0","0","0","0","0","238","300","271","255","1064"
"0150111","0150011","Bridgeport School District","Barnum School","34","85","86","77","68","73","52","55","71","58","0","0","0","0","659"
"0150211","0150011","Bridgeport School District","Beardsley School","39","52","63","50","47","54","43","40","0","0","0","0","0","0","388"
"0154011","0150011","Bridgeport School District","Blackham School","36","113","112","108","116","85","80","105","155","156","0","0","0","0","1066"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","*","6","6","*","*","6","6","*","*","*","*","*","*","*","51"
"0150411","0150011","Bridgeport School District","Bryant School","51","62","62","64","50","53","30","41","0","0","0","0","0","0","413"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","47","127","121","125","127","121","119","123","111","125","0","0","0","0","1146"
"0150511","0150011","Bridgeport School District","Columbus School","32","87","65","61","49","53","50","47","42","37","0","0","0","0","523"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","18","106","110","88","93","85","95","91","91","80","0","0","0","0","857"
"0151211","0150011","Bridgeport School District","Hallen School","18","55","47","49","47","43","47","29","0","0","0","0","0","0","335"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","94","45","46","44","44","0","0","39","0","0","0","0","0","0","312"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","45","75","71","81","71","57","49","48","76","97","0","0","0","0","670"
"0151911","0150011","Bridgeport School District","Longfellow School","18","56","57","58","51","49","40","38","37","50","0","0","0","0","454"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","17","92","85","99","89","97","89","83","116","130","0","0","0","0","897"
"0151711","0150011","Bridgeport School District","Park City Magnet School","31","54","59","60","59","56","54","51","54","45","0","0","0","0","523"
"0152511","0150011","Bridgeport School District","Read School","18","102","92","97","82","81","91","88","103","96","0","0","0","0","850"
"0152611","0150011","Bridgeport School District","Roosevelt School","56","74","76","54","59","54","40","37","41","43","0","0","0","0","534"
"0154411","0150011","Bridgeport School District","Skane Center","214","15","0","0","0","0","0","0","0","0","0","0","0","0","229"
"0153011","0150011","Bridgeport School District","Waltersville School","18","51","48","65","59","58","42","43","46","53","0","0","0","0","483"
"0150311","0150011","Bridgeport School District","Black Rock School","0","65","47","37","45","54","34","23","0","0","0","0","0","0","305"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","0","32","41","43","46","51","47","30","0","0","0","0","0","0","290"
"0153911","0150011","Bridgeport School District","Cross School","0","65","53","37","37","38","38","43","53","67","0","0","0","0","431"
"0154211","0150011","Bridgeport School District","Curiale School","0","86","71","66","69","62","54","56","78","73","0","0","0","0","615"
"0154111","0150011","Bridgeport School District","Dunbar School","0","49","40","32","39","36","28","33","46","41","0","0","0","0","344"
"0150711","0150011","Bridgeport School District","Edison School","0","47","45","31","27","41","32","28","0","0","0","0","0","0","251"
"0151111","0150011","Bridgeport School District","Hall School","0","49","44","43","55","43","39","37","0","0","0","0","0","0","310"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","0","41","43","48","49","49","50","51","47","51","0","0","0","0","429"
"0151311","0150011","Bridgeport School District","Hooker School","0","38","50","39","38","47","47","54","44","59","0","0","0","0","416"
"0152011","0150011","Bridgeport School District","Madison School","0","78","83","71","63","84","61","70","0","0","0","0","0","0","510"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","0","45","50","54","53","54","61","59","56","52","0","0","0","0","484"
"0153611","0150011","Bridgeport School District","Winthrop School","0","71","76","74","66","82","82","81","93","104","0","0","0","0","729"
"0159511","0150011","Bridgeport School District","Make The Grade","0","0","0","0","0","0","0","0","24","15","0","0","0","0","39"
"0159211","0150011","Bridgeport School District","Park City Academy","0","0","0","0","0","0","0","0","0","*","*","*","*","*","*"
"0156111","0150011","Bridgeport School District","Bassick High School","0","0","0","0","0","0","0","0","0","0","434","209","228","202","1073"
"0156211","0150011","Bridgeport School District","Central High School","0","0","0","0","0","0","0","0","0","0","662","577","501","441","2181"
"0156311","0150011","Bridgeport School District","Harding High School","0","0","0","0","0","0","0","0","0","0","388","236","320","365","1309"
"0170711","0170011","Bristol School District","Clara T. O'Connell School","21","49","62","53","52","57","54","0","0","0","0","0","0","0","348"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","57","96","83","68","90","72","94","0","0","0","0","0","0","0","560"
"0170511","0170011","Bristol School District","Greene-Hills School","30","48","61","50","50","40","58","0","0","0","0","0","0","0","337"
"0171911","0170011","Bristol School District","Ivy Drive School","25","66","71","67","71","61","62","0","0","0","0","0","0","0","423"
"0171711","0170011","Bristol School District","Mountain View School","60","58","53","54","52","48","45","0","0","0","0","0","0","0","370"
"0171111","0170011","Bristol School District","South Side School","29","68","92","101","97","93","113","0","0","0","0","0","0","0","593"
"0171211","0170011","Bristol School District","Stafford School","54","69","80","80","70","67","73","0","0","0","0","0","0","0","493"
"0170311","0170011","Bristol School District","Edgewood School","0","58","75","62","82","61","54","0","0","0","0","0","0","0","392"
"0170611","0170011","Bristol School District","John J. Jennings School","0","56","77","59","69","58","68","0","0","0","0","0","0","0","387"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","0","0","0","0","0","*","*","*","*","*","*","*","*","0","17"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","0","0","0","0","0","0","0","242","290","285","0","0","0","0","817"
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","0","0","0","0","0","0","0","168","165","179","0","0","0","0","512"
"0175211","0170011","Bristol School District","Northeast Middle School","0","0","0","0","0","0","0","179","184","197","0","0","0","0","560"
"0176111","0170011","Bristol School District","Bristol Central High School","0","0","0","0","0","0","0","0","0","0","360","331","319","307","1317"
"0176211","0170011","Bristol School District","Bristol Eastern High School","0","0","0","0","0","0","0","0","0","0","370","342","291","305","1308"
"0179211","0170011","Bristol School District","Community/Vocational Program","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15"
"0180311","0180011","Brookfield School District","Center Elementary School","46","185","178","0","0","0","0","0","0","0","0","0","0","0","409"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","0","0","0","208","208","175","0","0","0","0","0","0","0","0","591"
"0185311","0180011","Brookfield School District","Whisconier Middle School","0","0","0","0","0","0","213","208","238","212","0","0","0","0","871"
"0186111","0180011","Brookfield School District","Brookfield High School","0","0","0","0","0","0","0","0","0","0","229","238","244","255","966"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","112","73","97","71","86","95","0","0","0","0","0","0","0","0","534"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","0","0","0","0","0","0","106","90","105","95","0","0","0","0","396"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","30","43","50","41","67","67","0","0","0","0","0","0","0","0","298"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","0","0","0","0","0","0","62","47","56","52","0","0","0","0","217"
"0230211","0230011","Canton School District","Cherry Brook Primary School","27","107","138","129","149","0","0","0","0","0","0","0","0","0","550"
"0230311","0230011","Canton School District","Canton Intermediate School","0","0","0","0","0","141","133","134","0","0","0","0","0","0","408"
"0235111","0230011","Canton School District","Canton Middle School","0","0","0","0","0","0","0","0","136","122","0","0","0","0","258"
"0236111","0230011","Canton School District","Canton High School","0","0","0","0","0","0","0","0","0","0","133","141","129","119","522"
"2416514","2410014","Capitol Region Education Council","Academy of Science and Innovation","33","0","0","0","0","0","0","40","43","40","68","54","0","0","278"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","111","39","0","0","0","0","0","0","0","0","0","0","0","0","150"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","101","63","62","63","22","0","0","0","0","0","0","0","0","0","311"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","85","45","50","47","33","41","33","16","0","0","0","0","0","0","350"
"2410514","2410014","Capitol Region Education Council","Museum Academy","99","46","40","41","45","0","0","0","0","0","0","0","0","0","271"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","101","60","62","45","16","0","0","0","0","0","0","0","0","0","284"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","12","*","9","6","*","*","7","9","*","*","*","*","0","0","58"
"2419114","2410014","Capitol Region Education Council","Soundbridge","67","*","*","0","*","0","*","*","0","0","*","*","*","*","97"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","77","69","66","64","60","55","50","0","0","0","0","0","0","0","441"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","0","43","43","45","43","45","40","0","0","0","0","0","0","0","259"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","0","0","*","0","0","0","0","0","*","0","0","0","*","*","*"
"2419314","2410014","Capitol Region Education Council","River Street School","0","0","*","*","*","10","9","12","*","7","13","14","11","55","147"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","0","0","0","0","0","0","0","95","62","54","74","44","41","20","390"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","0","0","0","0","0","0","0","104","120","121","110","103","88","73","719"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","0","0","0","0","0","0","0","66","95","73","65","51","24","15","389"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","0","0","0","0","0","0","0","237","227","220","0","0","0","0","684"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","0","0","0","0","0","0","0","0","*","*","16","11","7","9","47"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","0","0","0","0","0","0","0","0","0","*","7","*","*","9","24"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","0","0","0","0","0","0","0","0","0","0","121","97","92","90","400"
"2416314","2410014","Capitol Region Education Council","Great Path Academy at MCC","0","0","0","0","0","0","0","0","0","0","0","77","99","70","246"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","0","0","0","0","0","0","0","0","0","0","0","*","*","*","8"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","28","26","22","19","19","22","22","24","0","0","0","0","0","0","182"
"0250211","0250011","Cheshire School District","Darcey School","73","263","0","0","0","0","0","0","0","0","0","0","0","0","336"
"0250411","0250011","Cheshire School District","Highland School","0","0","113","127","132","130","146","147","0","0","0","0","0","0","795"
"0250111","0250011","Cheshire School District","Chapman School","0","0","48","56","47","47","54","42","0","0","0","0","0","0","294"
"0250611","0250011","Cheshire School District","Doolittle School","0","0","91","96","98","106","71","75","0","0","0","0","0","0","537"
"0250511","0250011","Cheshire School District","Norton School","0","0","74","87","71","77","90","81","0","0","0","0","0","0","480"
"0255111","0250011","Cheshire School District","Dodd Middle School","0","0","0","0","0","0","0","0","386","388","0","0","0","0","774"
"0256111","0250011","Cheshire School District","Cheshire High School","0","0","0","0","0","0","0","0","0","0","395","384","365","405","1549"
"0259011","0250011","Cheshire School District","Humiston School","0","0","0","0","0","0","0","0","0","0","*","*","13","7","25"
"0260111","0260011","Chester School District","Chester Elementary School","*","*","37","36","37","41","43","34","0","0","0","0","0","0","260"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","41","150","181","141","145","0","0","0","0","0","0","0","0","0","658"
"0270111","0270011","Clinton School District","Abraham Pierson School","0","0","0","0","0","165","149","0","0","0","0","0","0","0","314"
"0275111","0270011","Clinton School District","Jared Eliot School","0","0","0","0","0","*","0","150","*","166","0","0","0","0","466"
"0276111","0270011","Clinton School District","The Morgan School","0","0","0","0","0","0","0","0","0","0","159","134","147","125","565"
"0280411","0280011","Colchester School District","Colchester Elementary School","80","180","197","223","0","0","0","0","0","0","0","0","0","0","680"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","0","0","0","0","204","214","236","0","0","0","0","0","0","0","654"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","0","0","0","0","0","0","0","234","224","242","0","0","0","0","700"
"0286111","0280011","Colchester School District","Bacon Academy","0","0","0","0","0","0","0","0","0","0","228","247","249","259","983"
"0300111","0300011","Columbia School District","Horace W. Porter School","20","46","59","41","51","58","57","69","65","58","0","0","0","0","524"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","*","0","*","*","8","8","10","7","*","*","*","0","0","0","51"
"2438014","2430014","Cooperative Educational Services","School Readiness","51","0","0","0","0","0","0","0","0","0","0","0","0","0","51"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","80","56","48","46","35","44","48","33","35","38","0","0","0","0","463"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","0","0","0","7","7","15","15","21","16","10","13","19","15","9","147"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","0","0","0","0","0","0","0","*","*","10","15","9","12","40","90"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","23","0","0","0","0","0","0","0","0","0","0","0","0","0","23"
"0320211","0320011","Coventry School District","Coventry Grammar School","0","123","125","132","0","0","0","0","0","0","0","0","0","0","380"
"0320411","0320011","Coventry School District","George Hersey Robertson School","0","0","0","0","136","145","120","0","0","0","0","0","0","0","401"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","0","0","0","0","0","0","0","140","161","151","0","0","0","0","452"
"0326111","0320011","Coventry School District","Coventry High School","0","0","0","0","0","0","0","0","0","0","111","126","135","152","524"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","27","142","166","145","0","0","0","0","0","0","0","0","0","0","480"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","0","0","0","0","152","138","166","0","0","0","0","0","0","0","456"
"0335111","0330011","Cromwell School District","Cromwell Middle School","0","0","0","0","0","0","0","163","173","164","0","0","0","0","500"
"0336111","0330011","Cromwell School District","Cromwell High School","0","0","0","0","0","0","0","0","0","0","133","133","141","139","546"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","*","*","59","65","66","75","60","0","0","0","0","0","0","0","378"
"0341311","0340011","Danbury School District","King Street Primary School","*","*","117","101","103","0","0","0","0","0","0","0","0","0","415"
"0341811","0340011","Danbury School District","Mill Ridge Educational Center","148","0","0","0","0","0","0","0","0","0","0","0","0","0","148"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","*","116","102","*","108","0","0","0","0","0","0","0","0","0","426"
"0340811","0340011","Danbury School District","Park Avenue School","*","*","88","73","70","64","67","0","0","0","0","0","0","0","426"
"0341611","0340011","Danbury School District","Stadley Rough School","*","75","86","*","78","85","78","0","0","0","0","0","0","0","467"
"0341111","0340011","Danbury School District","Great Plain School","0","66","60","49","55","35","49","0","0","0","0","0","0","0","314"
"0340211","0340011","Danbury School District","Hayestown Avenue School","0","70","67","64","73","70","52","0","0","0","0","0","0","0","396"
"0340611","0340011","Danbury School District","Morris Street School","0","72","67","58","88","49","72","0","0","0","0","0","0","0","406"
"0341511","0340011","Danbury School District","Pembroke School","0","58","69","54","68","64","53","0","0","0","0","0","0","0","366"
"0341211","0340011","Danbury School District","Shelter Rock School","0","77","62","70","71","67","72","0","0","0","0","0","0","0","419"
"0341011","0340011","Danbury School District","South Street School","0","60","56","54","62","65","46","0","0","0","0","0","0","0","343"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","0","65","68","64","65","63","64","0","0","0","0","0","0","0","389"
"0341711","0340011","Danbury School District","King Street Intermediate School","0","0","0","0","0","181","191","0","0","0","0","0","0","0","372"
"0345111","0340011","Danbury School District","Broadview Middle School","0","0","0","0","0","0","0","381","359","382","0","0","0","0","1122"
"0345211","0340011","Danbury School District","Rogers Park Middle School","0","0","0","0","0","0","0","366","396","348","0","0","0","0","1110"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","0","0","0","0","0","0","0","0","0","0","20","24","29","18","91"
"0346111","0340011","Danbury School District","Danbury High School","0","0","0","0","0","0","0","0","0","0","818","704","706","661","2889"
"0350211","0350011","Darien School District","Hindley Elementary School","34","86","93","105","92","69","91","0","0","0","0","0","0","0","570"
"0350611","0350011","Darien School District","Tokeneke Elementary School","48","82","70","76","70","65","72","0","0","0","0","0","0","0","483"
"0350711","0350011","Darien School District","Holmes Elementary School","0","82","67","74","64","66","66","0","0","0","0","0","0","0","419"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","0","66","79","94","73","84","69","0","0","0","0","0","0","0","465"
"0350511","0350011","Darien School District","Royle Elementary School","0","71","60","74","59","82","63","0","0","0","0","0","0","0","409"
"0355111","0350011","Darien School District","Middlesex Middle School","0","0","0","0","0","0","0","393","370","391","0","0","0","0","1154"
"0356111","0350011","Darien School District","Darien High School","0","0","0","0","0","0","0","0","0","0","347","344","313","311","1315"
"0370611","0370011","Derby School District","Bradley School","*","60","68","62","62","*","49","0","0","0","0","0","0","0","351"
"0370411","0370011","Derby School District","Irving School","38","65","57","64","60","52","66","0","0","0","0","0","0","0","402"
"0375011","0370011","Derby School District","Derby Middle School","0","0","0","0","0","0","0","127","104","103","0","0","0","0","334"
"0376111","0370011","Derby School District","Derby High School","0","0","0","0","0","0","0","0","0","0","108","96","65","90","359"
"0400111","0400011","East Granby School District","Allgrove School","10","34","64","59","71","0","0","0","0","0","0","0","0","0","238"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","0","0","0","0","0","53","76","0","0","0","0","0","0","0","129"
"0405111","0400011","East Granby School District","East Granby Middle School","0","0","0","0","0","0","0","73","62","81","0","0","0","0","216"
"0406111","0400011","East Granby School District","East Granby High School","0","0","0","0","0","0","0","0","0","0","67","67","67","62","263"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","30","75","73","87","106","0","0","0","0","0","0","0","0","0","371"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","0","0","0","0","0","102","88","99","104","104","0","0","0","0","497"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","0","0","0","0","0","0","0","0","0","*","112","97","102","*","406"
"0420111","0420011","East Hampton School District","Memorial School","33","158","139","150","141","0","0","0","0","0","0","0","0","0","621"
"0420311","0420011","East Hampton School District","Center School","0","0","0","0","0","145","158","0","0","0","0","0","0","0","303"
"0425111","0420011","East Hampton School District","East Hampton Middle School","0","0","0","0","0","0","0","133","165","171","0","0","0","0","469"
"0426111","0420011","East Hampton School District","East Hampton High School","0","0","0","0","0","0","0","0","0","0","131","129","134","156","550"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","0","0","0","0","0","0","0","0","0","0","0","*","0","*","*"
"0430511","0430011","East Hartford School District","Hockanum School","34","50","56","43","44","38","32","0","0","0","0","0","0","0","297"
"0431211","0430011","East Hartford School District","Silver Lane School","31","57","59","57","33","23","27","0","0","0","0","0","0","0","287"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","233","0","0","0","0","0","0","0","0","0","0","0","0","0","233"
"0430911","0430011","East Hartford School District","Anna E. Norris School","0","49","37","48","59","25","25","31","0","0","0","0","0","0","274"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","0","61","70","74","77","49","40","30","0","0","0","0","0","0","401"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","0","77","63","56","69","42","52","22","0","0","0","0","0","0","381"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","0","61","58","52","63","34","29","16","0","0","0","0","0","0","313"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","0","66","76","60","55","47","33","24","0","0","0","0","0","0","361"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","0","48","59","54","68","35","57","27","0","0","0","0","0","0","348"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","0","82","70","57","79","108","95","56","0","0","0","0","0","0","547"
"0439011","0430011","East Hartford School District","Woodland School","0","*","*","7","10","17","10","13","17","14","19","29","19","24","186"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","0","0","0","0","0","119","163","122","0","0","0","0","0","0","404"
"0435111","0430011","East Hartford School District","East Hartford Middle School","0","0","0","0","0","0","0","130","443","478","0","0","0","0","1051"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","0","0","0","0","0","0","0","0","0","0","54","55","43","36","188"
"0436211","0430011","East Hartford School District","East Hartford High School","0","0","0","0","0","0","0","0","0","0","540","426","393","373","1732"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","0","0","0","0","0","0","0","0","0","0","13","53","47","38","151"
"0441411","0440011","East Haven School District","D. C. Moore School","71","66","61","68","0","0","0","0","0","0","0","0","0","0","266"
"0440111","0440011","East Haven School District","Deer Run School","46","84","85","90","0","0","0","0","0","0","0","0","0","0","305"
"0441811","0440011","East Haven School District","Overbrook Elementary School","*","88","*","80","0","0","0","0","0","0","0","0","0","0","236"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","0","0","0","0","48","48","46","46","47","50","0","0","0","0","285"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","0","0","0","0","94","87","70","0","0","0","0","0","0","0","251"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","0","0","0","0","60","65","71","0","0","0","0","0","0","0","196"
"0440711","0440011","East Haven School District","Momauguin School","0","0","0","0","53","65","48","0","0","0","0","0","0","0","166"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","0","0","0","0","0","0","0","207","215","225","0","0","0","0","647"
"0449011","0440011","East Haven School District","Pathways","0","0","0","0","0","0","0","*","*","*","8","10","6","6","36"
"0446111","0440011","East Haven School District","East Haven High School","0","0","0","0","0","0","0","0","0","0","242","235","219","189","885"
"0458011","0450011","East Lyme School District","Integrated Preschool","51","0","0","0","0","0","0","0","0","0","0","0","0","0","51"
"0450111","0450011","East Lyme School District","Flanders School","0","66","64","71","89","72","0","0","0","0","0","0","0","0","362"
"0450411","0450011","East Lyme School District","Lillie B. Haynes School","0","45","69","63","70","91","0","0","0","0","0","0","0","0","338"
"0450211","0450011","East Lyme School District","Niantic Center School","0","34","40","43","43","51","0","0","0","0","0","0","0","0","211"
