"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0621411","0620011","Hamden School District","West Woods School","46","413","17","476"
"0630111","0630011","Hampton School District","Hampton Elementary School","*","100","*","126"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","449","0","0","449"
"0640411","0640011","Hartford School District","Batchelder School","565","0","0","565"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","315","0","0","315"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","171","0","0","171"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","173","133","49","355"
"0647111","0640011","Hartford School District","Bulkeley High School","399","0","0","399"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","625","0","0","625"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","596","0","0","596"
"0642311","0640011","Hartford School District","Burr School","807","0","0","807"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","223","253","45","521"
"0642411","0640011","Hartford School District","Clark School","397","0","0","397"
"0646411","0640011","Hartford School District","Classical Magnet School","264","350","100","714"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","297","0","0","297"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","146","0","0","146"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","358","0","0","358"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","749","0","0","749"
"0643611","0640011","Hartford School District","Global Communications Academy","417","0","0","417"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","433","0","0","433"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","221","0","0","221"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","396","0","0","396"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","378","0","0","378"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","315","308","93","716"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","32","0","0","32"
"0647611","0640011","Hartford School District","High School, Inc.","233","72","16","321"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","317","0","0","317"
"0641011","0640011","Hartford School District","Kennelly School","*","*","0","799"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","690","0","0","690"
"0640811","0640011","Hartford School District","M. D. Fox School","479","0","0","479"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","401","0","0","401"
"0641211","0640011","Hartford School District","McDonough Middle School","451","0","0","451"
"0641911","0640011","Hartford School District","Milner School","422","0","0","422"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","57","173","10","240"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","704","0","0","704"
"0647811","0640011","Hartford School District","OPPortunity High School","92","18","6","116"
"0641511","0640011","Hartford School District","Parkville Community School","531","0","0","531"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","148","148","31","327"
"0641711","0640011","Hartford School District","Rawson School","452","0","0","452"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","105","0","0","105"
"0640111","0640011","Hartford School District","SAND School","*","*","0","471"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","155","155","34","344"
"0643011","0640011","Hartford School District","Sanchez School","469","0","0","469"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","202","0","0","202"
"0642611","0640011","Hartford School District","Simpson-Waverly School","347","0","0","347"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","*","*","0","637"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","136","200","53","389"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","210","307","65","582"
"0642111","0640011","Hartford School District","West Middle School","657","0","0","657"
"0642211","0640011","Hartford School District","Wish Museum School","392","0","0","392"
"0650111","0650011","Hartland School District","Hartland School","15","210","0","225"
"0670211","0670011","Hebron School District","Gilead Hill School","12","378","10","400"
"0670111","0670011","Hebron School District","Hebron Elementary School","23","610","15","648"
"2860113","2860013","Highville Charter School District","Highville Charter School","135","163","39","337"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","69","237","24","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","103","60","28","191"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","208","207","73","488"
"0680111","0680011","Kent School District","Kent Center School","32","236","10","278"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","31","63","6","100"
"0690111","0690011","Killingly School District","Killingly Central School","169","278","46","493"
"0696111","0690011","Killingly School District","Killingly High School","213","535","74","822"
"0695211","0690011","Killingly School District","Killingly Intermediate School","290","434","88","812"
"0690311","0690011","Killingly School District","Killingly Memorial School","191","228","30","449"
"2456014","2450014","Learn","Connecticut River Academy","117","100","29","246"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","*","46","*","82"
"2459014","2450014","Learn","Learn Special Education","*","22","*","28"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","20","77","13","110"
"2450114","2450014","Learn","Regional Multicultural Magnet School","200","297","42","539"
"2450214","2450014","Learn","The Friendship School","236","235","38","509"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","35","403","14","452"
"0715111","0710011","Lebanon School District","Lebanon Middle School","42","330","14","386"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","34","400","11","445"
"0720211","0720011","Ledyard School District","Gales Ferry School","*","203","*","224"
"0720411","0720011","Ledyard School District","Gallup Hill School","64","279","9","352"
"0720311","0720011","Ledyard School District","Juliet W. Long School","25","233","12","270"
"0720111","0720011","Ledyard School District","Ledyard Center School","49","346","18","413"
"0726111","0720011","Ledyard School District","Ledyard High School","113","787","34","934"
"0725111","0720011","Ledyard School District","Ledyard Middle School","43","332","15","390"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","*","13","*","24"
"0730111","0730011","Lisbon School District","Lisbon Central School","64","371","18","453"
"0740211","0740011","Litchfield School District","Center School","31","275","10","316"
"0746111","0740011","Litchfield School District","Litchfield High School","42","481","20","543"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","24","231","8","263"
"0766111","0760011","Madison School District","Daniel Hand High School","33","1215","9","1257"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","20","508","13","541"
"0760211","0760011","Madison School District","Island Avenue Elementary School","*","263","*","285"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","12","452","9","473"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","*","238","*","250"
"0769011","0760011","Madison School District","Town Campus Learning Center","0","*","*","40"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","15","582","8","605"
"0770911","0770011","Manchester School District","Nathan Hale School","204","58","25","287"
"0770111","0770011","Manchester School District","Bowers School","164","202","35","401"
"0770311","0770011","Manchester School District","Buckley School","94","309","35","438"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","185","174","52","411"
"0775311","0770011","Manchester School District","Illing Middle School","420","313","103","836"
"0770611","0770011","Manchester School District","Keeney School","79","213","35","327"
"0776111","0770011","Manchester School District","Manchester High School","713","859","207","1779"
"0778011","0770011","Manchester School District","Manchester Preschool Center","163","31","0","194"
"0779011","0770011","Manchester School District","Manchester Regional Academy","53","31","9","93"
"0779111","0770011","Manchester School District","Manchester Transition Center","*","*","0","9"
"0771611","0770011","Manchester School District","Martin School","69","165","18","252"
"0771011","0770011","Manchester School District","Robertson School","173","174","28","375"
"0771211","0770011","Manchester School District","Verplanck School","240","83","35","358"
"0771311","0770011","Manchester School District","Waddell School","176","126","41","343"
"0771411","0770011","Manchester School District","Washington School","200","65","37","302"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","49","212","8","269"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","43","170","10","223"
"0785111","0780011","Mansfield School District","Mansfield Middle School","103","446","26","575"
"0780511","0780011","Mansfield School District","Southeast Elementary School","58","184","15","257"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","37","624","11","672"
"0800711","0800011","Meriden School District","Nathan Hale School","348","202","58","608"
"0800111","0800011","Meriden School District","Benjamin Franklin School","257","179","59","495"
"0801111","0800011","Meriden School District","Casimir Pulaski School","489","143","73","705"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","619","522","118","1259"
"0800311","0800011","Meriden School District","Hanover School","238","248","35","521"
"0800411","0800011","Meriden School District","Israel Putnam School","356","134","48","538"
"0800511","0800011","Meriden School District","John Barry School","379","96","35","510"
"0805211","0800011","Meriden School District","Lincoln Middle School","426","228","69","723"
"0806211","0800011","Meriden School District","Orville H. Platt High School","583","399","118","1100"
"0800811","0800011","Meriden School District","Roger Sherman School","351","133","46","530"
"0801011","0800011","Meriden School District","Thomas Hooker School","198","204","25","427"
"0805411","0800011","Meriden School District","Washington Middle School","500","240","96","836"
"0830211","0830011","Middletown School District","Bielefield School","146","164","23","333"
"0830511","0830011","Middletown School District","Farm Hill School","170","161","21","352"
"0831511","0830011","Middletown School District","Keigwin Middle School","128","179","41","348"
"0831311","0830011","Middletown School District","Lawrence School","70","256","24","350"
"0830911","0830011","Middletown School District","MacDonough School","187","59","16","262"
"0836211","0830011","Middletown School District","Middletown High School","434","773","107","1314"
"0831211","0830011","Middletown School District","Moody School","52","273","13","338"
"0831111","0830011","Middletown School District","Snow School","127","214","27","368"
"0830111","0830011","Middletown School District","Spencer School","135","167","33","335"
"0839111","0830011","Middletown School District","Transition to Life Center","*","*","0","7"
"0831411","0830011","Middletown School District","Wesley School","106","206","16","328"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","269","383","53","705"
"0840111","0840011","Milford School District","Calf Pen Meadow School","48","253","9","310"
"0845111","0840011","Milford School District","East Shore Middle School","51","423","28","502"
"0845211","0840011","Milford School District","Harborside Middle School","62","519","26","607"
"0841911","0840011","Milford School District","J. F. Kennedy School","101","303","20","424"
"0846211","0840011","Milford School District","Jonathan Law High School","203","733","80","1016"
"0846311","0840011","Milford School District","Joseph A. Foran High School","130","819","44","993"
"0841611","0840011","Milford School District","Live Oaks School","32","259","14","305"
"0841711","0840011","Milford School District","Mathewson School","47","344","14","405"
"0840711","0840011","Milford School District","Meadowside School","54","407","27","488"
"0840811","0840011","Milford School District","Orange Avenue School","54","340","7","401"
"0841811","0840011","Milford School District","Orchard Hills School","39","326","18","383"
"0841011","0840011","Milford School District","Pumpkin Delight School","100","266","26","392"
"0845311","0840011","Milford School District","West Shore Middle School","125","409","46","580"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","29","520","7","556"
"0855211","0850011","Monroe School District","Jockey Hollow School","37","828","23","888"
"0856111","0850011","Monroe School District","Masuk High School","74","1160","38","1272"
"0850111","0850011","Monroe School District","Monroe Elementary School","29","341","10","380"
"0850311","0850011","Monroe School District","Stepney Elementary School","17","452","16","485"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","94","234","35","363"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","139","432","67","638"
"0860111","0860011","Montville School District","Mohegan School","109","217","50","376"
"0866111","0860011","Montville School District","Montville High School","153","556","63","772"
"0860511","0860011","Montville School District","Oakdale School","53","310","31","394"
"0869011","0860011","Montville School District","Palmer Academy","*","14","*","26"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","77","105","12","194"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","*","14","*","20"
"0880111","0880011","Naugatuck School District","Central Avenue School","102","105","29","236"
"0885111","0880011","Naugatuck School District","City Hill Middle School","212","404","93","709"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","79","180","25","284"
"0888111","0880011","Naugatuck School District","Head Start","90","*","*","105"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","147","207","54","408"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","117","202","20","339"
"0880311","0880011","Naugatuck School District","Maple Hill School","66","261","32","359"
"0886111","0880011","Naugatuck School District","Naugatuck High School","340","876","128","1344"
"0880611","0880011","Naugatuck School District","Salem School","85","115","29","229"
"0880711","0880011","Naugatuck School District","Western School","87","190","15","292"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","260","55","46","361"
"0899111","0890011","New Britain School District","Brook Side School","28","*","*","39"
"0899411","0890011","New Britain School District","CLIMB","23","*","*","30"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","414","80","34","528"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","744","125","54","923"
"0890511","0890011","New Britain School District","Gaffney School","361","159","43","563"
"0890611","0890011","New Britain School District","Holmes School","233","122","56","411"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","66","77","22","165"
"0890711","0890011","New Britain School District","Jefferson School","337","96","40","473"
"0890811","0890011","New Britain School District","Lincoln School","460","130","59","649"
"0896111","0890011","New Britain School District","New Britain High School","1593","685","238","2516"
"0899011","0890011","New Britain School District","New Britain Transition Center","25","*","*","31"
"0890911","0890011","New Britain School District","Northend School","285","36","36","357"
"0895311","0890011","New Britain School District","Pulaski Middle School","400","87","44","531"
"0895111","0890011","New Britain School District","Roosevelt Middle School","363","46","33","442"
"0895211","0890011","New Britain School District","Slade Middle School","505","125","69","699"
"0891211","0890011","New Britain School District","Smalley Academy","473","65","33","571"
"0891311","0890011","New Britain School District","Smith School","479","116","65","660"
"0891511","0890011","New Britain School District","Vance School","408","103","66","577"
"0900411","0900011","New Canaan School District","East School","0","522","0","522"
"0906111","0900011","New Canaan School District","New Canaan High School","0","1310","0","1310"
"0905111","0900011","New Canaan School District","Saxe Middle School","0","1232","0","1232"
"0900211","0900011","New Canaan School District","South School","0","586","0","586"
"0900311","0900011","New Canaan School District","West School","0","511","0","511"
"0910111","0910011","New Fairfield School District","Consolidated School","37","534","17","588"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","36","537","20","593"
"0916111","0910011","New Fairfield School District","New Fairfield High School","64","907","33","1004"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","58","610","16","684"
"0920311","0920011","New Hartford School District","Ann Antolini School","21","316","12","349"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","*","114","*","118"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","*","107","*","115"
"0931211","0930011","New Haven School District","Edgewood School","269","123","53","445"
"0931411","0930011","New Haven School District","Nathan Hale School","286","221","47","554"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","393","92","29","514"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","323","197","41","561"
"0930311","0930011","New Haven School District","Beecher School","282","169","19","470"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","329","181","52","562"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","285","176","28","489"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","330","144","23","497"
"0932111","0930011","New Haven School District","Brennan Rogers School","248","86","10","344"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","255","176","13","444"
"0930611","0930011","New Haven School District","Clinton Avenue School","430","115","17","562"
"0934111","0930011","New Haven School District","Columbus Family Academy","335","113","25","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","427","124","50","601"
"0936411","0930011","New Haven School District","Cooperative High School","362","206","87","655"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","116","66","27","209"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","333","139","42","514"
"0935611","0930011","New Haven School District","Domus Academy","*","*","0","33"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","6","42","0","48"
"0938111","0930011","New Haven School District","Early Learning Center","50","71","0","121"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","326","59","36","421"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","166","126","28","320"
"0931611","0930011","New Haven School District","Fair Haven School","428","239","23","690"
"0938011","0930011","New Haven School District","Headstart","*","267","*","386"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","*","173","*","263"
"0936611","0930011","New Haven School District","High School In The Community","175","59","39","273"
"0930711","0930011","New Haven School District","Hill Central Music Academy","287","*","*","392"
"0936311","0930011","New Haven School District","Hill Regional Career High School","394","197","112","703"
"0936211","0930011","New Haven School District","James Hillhouse High School","679","220","81","980"
"0931311","0930011","New Haven School District","John C. Daniels","347","145","49","541"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","403","86","38","527"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","405","141","33","579"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","227","*","*","359"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","385","127","51","563"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","200","97","42","339"
"0937011","0930011","New Haven School District","New Haven Academy","134","92","36","262"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","21","*","*","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","105","13","10","128"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","395","129","11","535"
"0931011","0930011","New Haven School District","Ross/Woodward School","357","185","33","575"
"0936711","0930011","New Haven School District","Sound School","121","183","33","337"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","73","349","0","422"
"0932911","0930011","New Haven School District","Truman School","390","120","17","527"
"0934911","0930011","New Haven School District","West Rock Authors Academy","154","72","19","245"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","284","97","17","398"
"0936111","0930011","New Haven School District","Wilbur Cross High School","919","242","78","1239"
"0933811","0930011","New Haven School District","Worthington Hooker School","164","254","13","431"
"0950311","0950011","New London School District","Jennings School","449","73","7","529"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","532","27","12","571"
"0950211","0950011","New London School District","Harbor School","246","52","7","305"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","219","54","11","284"
"0959111","0950011","New London School District","New London Clinical Day Program","18","*","*","22"
"0956111","0950011","New London School District","New London High School","771","148","15","934"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","281","32","6","319"
"0960511","0960011","New Milford School District","Hill And Plain School","80","357","21","458"
"0960711","0960011","New Milford School District","John Pettibone School","67","343","25","435"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","0","*","0","*"
"0966111","0960011","New Milford School District","New Milford High School","144","1292","75","1511"
"0960811","0960011","New Milford School District","Northville Elementary School","59","450","15","524"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","125","846","64","1035"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","95","557","45","697"
"0940611","0940011","Newington School District","Anna Reynolds School","65","384","21","470"
"0940211","0940011","Newington School District","Elizabeth Green School","48","239","12","299"
"0940811","0940011","Newington School District","John Paterson School","49","386","24","459"
"0945311","0940011","Newington School District","John Wallace Middle School","73","567","38","678"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","103","450","37","590"
"0946111","0940011","Newington School District","Newington High School","158","1196","95","1449"
"0940711","0940011","Newington School District","Ruth Chaffee School","34","353","21","408"
"0970111","0970011","Newtown School District","Hawley Elementary School","*","361","*","384"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","*","324","*","342"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","25","443","8","476"
"0976111","0970011","Newtown School District","Newtown High School","89","1622","29","1740"
"0975111","0970011","Newtown School District","Newtown Middle School","50","798","23","871"
"0978011","0970011","Newtown School District","Newtown Preschool","0","82","0","82"
"0970511","0970011","Newtown School District","Reed Intermediate School","42","816","20","878"
"0979011","0970011","Newtown School District","STARR","0","*","0","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","*","499","*","521"
"0980111","0980011","Norfolk School District","Botelle Elementary School","6","105","7","118"
"0989211","0980011","Norfolk School District","Bridges II","*","*","0","6"
"0990411","0990011","North Branford School District","Jerome Harrison School","40","410","12","462"
"0996111","0990011","North Branford School District","North Branford High School","74","543","32","649"
"0995111","0990011","North Branford School District","North Branford Intermediate School","67","479","27","573"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","50","431","13","494"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","56","239","13","308"
"1010811","1010011","North Haven School District","Clintonville Elementary School","33","345","15","393"
"1010711","1010011","North Haven School District","Green Acres Elementary School","21","360","6","387"
"1010211","1010011","North Haven School District","Montowese Elementary School","31","316","17","364"
"1016111","1010011","North Haven School District","North Haven High School","76","1079","31","1186"
"1015211","1010011","North Haven School District","North Haven Middle School","42","725","30","797"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","25","382","14","421"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","44","325","15","384"
"1026111","1020011","North Stonington School District","Wheeler High School","17","189","10","216"
"1025111","1020011","North Stonington School District","Wheeler Middle School","24","146","11","181"
"1036211","1030011","Norwalk School District","Brien McMahon High School","583","996","151","1730"
"1030211","1030011","Norwalk School District","Brookside Elementary School","244","242","53","539"
"1030311","1030011","Norwalk School District","Columbus Magnet School","86","212","12","310"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","127","309","38","474"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","138","334","16","488"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","294","217","73","584"
"1030811","1030011","Norwalk School District","Kendall Elementary School","289","150","58","497"
"1032211","1030011","Norwalk School District","Marvin Elementary School","198","262","49","509"
"1032111","1030011","Norwalk School District","Naramake Elementary School","108","325","35","468"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","210","365","38","613"
"1036111","1030011","Norwalk School District","Norwalk High School","457","986","88","1531"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","50","*","*","69"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","266","301","42","609"
"1035511","1030011","Norwalk School District","Roton Middle School","179","229","32","440"
"1031311","1030011","Norwalk School District","Rowayton School","106","334","14","454"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","220","162","46","428"
"1031411","1030011","Norwalk School District","Tracey School","214","141","46","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","232","360","72","664"
"1032411","1030011","Norwalk School District","Wolfpit School","101","181","19","301"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","351","1909","55","2315"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","12","*","*","17"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","35","*","*","44"
"1049011","1040011","Norwich School District","Hickory Street School","12","*","*","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","283","77","42","402"
"1045111","1040011","Norwich School District","Kelly Middle School","395","180","49","624"
"1042011","1040011","Norwich School District","Moriarty Magnet School","274","115","37","426"
"1040811","1040011","Norwich School District","Samuel Huntington School","192","229","42","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","300","130","64","494"
"1046111","1040011","Norwich School District","Thames River Academy","53","*","*","76"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","184","117","43","344"
"1041911","1040011","Norwich School District","Uncas Network School","238","70","23","331"
"1041811","1040011","Norwich School District","Veterans' Memorial School","222","58","40","320"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","202","39","19","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","91","195","28","314"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","64","346","22","432"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","61","502","21","584"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","44","479","20","543"
"1070211","1070011","Orange School District","Mary L. Tracy School","0","170","0","170"
"1070511","1070011","Orange School District","Peck Place School","*","381","*","393"
"1070311","1070011","Orange School District","Race Brook School","*","378","*","388"
"1070411","1070011","Orange School District","Turkey Hill School","*","307","*","319"
"1085111","1080011","Oxford School District","Great Oak School","45","479","8","532"
"1080111","1080011","Oxford School District","Oxford Center School","29","478","11","518"
"1086011","1080011","Oxford School District","Oxford High School","32","542","10","584"
"1080311","1080011","Oxford School District","Quaker Farms School","*","473","*","504"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","144","81","32","257"
"1098011","1090011","Plainfield School District","Early Childhood Center","*","9","*","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","139","213","23","375"
"1095111","1090011","Plainfield School District","Plainfield Central School","205","337","53","595"
"1096111","1090011","Plainfield School District","Plainfield High School","214","473","71","758"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","160","217","30","407"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","177","217","22","416"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","60","188","23","271"
"1100211","1100011","Plainville School District","Linden Street School","110","289","32","431"
"1100511","1100011","Plainville School District","Louis Toffolon School","76","269","15","360"
"1105211","1100011","Plainville School District","Middle School of Plainville","112","393","42","547"
"1106111","1100011","Plainville School District","Plainville High School","152","539","64","755"
"1108011","1100011","Plainville School District","Prekindergarten Program","*","36","*","42"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","93","298","36","427"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","84","241","24","349"
"1110211","1110011","Plymouth School District","Plymouth Center School","66","280","18","364"
"1116111","1110011","Plymouth School District","Terryville High School","103","369","36","508"
"1120111","1120011","Pomfret School District","Pomfret Community School","54","406","11","471"
"1130511","1130011","Portland School District","Brownstone Intermediate School","32","204","9","245"
"1130411","1130011","Portland School District","Gildersleeve School","25","186","8","219"
"1136111","1130011","Portland School District","Portland High School","45","307","8","360"
"1135111","1130011","Portland School District","Portland Middle School","22","200","8","230"
"1130211","1130011","Portland School District","Valley View School","*","252","*","312"
"1145111","1140011","Preston School District","Preston Plains School","14","105","10","129"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","33","226","8","267"
"1169011","1160011","Putnam School District","Helping Hands","*","*","0","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","363","269","35","667"
"1166111","1160011","Putnam School District","Putnam High School","128","150","21","299"
"1165111","1160011","Putnam School District","Putnam Middle School","143","125","20","288"
"1175111","1170011","Redding School District","John Read Middle School","10","576","6","592"
"1170111","1170011","Redding School District","Redding Elementary School","*","600","*","615"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","67","369","27","463"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","31","299","8","338"
"2046112","2040012","Regional School District 04","Valley Regional High School","30","568","21","619"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","*","357","*","378"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","11","371","8","390"
"2056112","2050012","Regional School District 05","Amity Regional High School","48","1584","25","1657"
"2060112","2060012","Regional School District 06","Goshen Center School","20","181","10","211"
"2060212","2060012","Regional School District 06","James Morris School","28","149","6","183"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","49","489","18","556"
"2060312","2060012","Regional School District 06","Warren Elementary School","*","75","*","89"
"2079112","2070012","Regional School District 07","AIM","*","7","*","15"
"2079012","2070012","Regional School District 07","FLEX","*","*","0","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*","*","9"
"2079212","2070012","Regional School District 07","Links","*","*","0","12"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","30","675","10","715"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","22","335","12","369"
"2079312","2070012","Regional School District 07","STEP","*","20","*","26"
"2086112","2080012","Regional School District 08","RHAM High School","47","1088","40","1175"
"2085112","2080012","Regional School District 08","RHAM Middle School","25","568","16","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","*","981","*","1006"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","38","817","24","879"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","*","427","*","445"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","*","502","*","519"
