"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"0154011","0150011","Bridgeport School District","Blackham School","1079","21","14","1114"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","*","0","*","50"
"0150411","0150011","Bridgeport School District","Bryant School","*","0","*","439"
"0156211","0150011","Bridgeport School District","Central High School","2105","77","121","2303"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","1052","*","*","1063"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","327","*","*","334"
"0150511","0150011","Bridgeport School District","Columbus School","658","*","*","663"
"0153911","0150011","Bridgeport School District","Cross School","401","*","*","408"
"0154211","0150011","Bridgeport School District","Curiale School","585","*","*","596"
"0154111","0150011","Bridgeport School District","Dunbar School","*","0","*","315"
"0150711","0150011","Bridgeport School District","Edison School","255","0","0","255"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","851","*","*","868"
"0151111","0150011","Bridgeport School District","Hall School","*","0","*","306"
"0151211","0150011","Bridgeport School District","Hallen School","*","*","0","316"
"0156311","0150011","Bridgeport School District","Harding High School","1329","10","55","1394"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","385","40","6","431"
"0151311","0150011","Bridgeport School District","Hooker School","432","20","11","463"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","130","0","0","130"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","643","*","*","654"
"0151911","0150011","Bridgeport School District","Longfellow School","419","0","7","426"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","848","*","*","854"
"0152011","0150011","Bridgeport School District","Madison School","*","0","*","543"
"0159511","0150011","Bridgeport School District","Make The Grade","*","0","*","27"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","435","10","12","457"
"0158011","0150011","Bridgeport School District","Parent-Children Program","*","0","0","*"
"0159211","0150011","Bridgeport School District","Park City Academy","10","0","0","10"
"0151711","0150011","Bridgeport School District","Park City Magnet School","476","17","18","511"
"0152511","0150011","Bridgeport School District","Read School","816","*","*","822"
"0152611","0150011","Bridgeport School District","Roosevelt School","*","0","*","462"
"0154411","0150011","Bridgeport School District","Skane Center","246","0","0","246"
"0153011","0150011","Bridgeport School District","Waltersville School","518","*","*","537"
"0153611","0150011","Bridgeport School District","Winthrop School","*","*","0","719"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","21","*","*","27"
"0176111","0170011","Bristol School District","Bristol Central High School","422","787","101","1310"
"0176211","0170011","Bristol School District","Bristol Eastern High School","302","944","106","1352"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","336","468","77","881"
"0170711","0170011","Bristol School District","Clara T. O'Connell School","234","79","30","343"
"0179211","0170011","Bristol School District","Community/Vocational Program","7","9","0","16"
"0170311","0170011","Bristol School District","Edgewood School","152","233","11","396"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","210","264","46","520"
"0170511","0170011","Bristol School District","Greene-Hills School","118","213","23","354"
"0171911","0170011","Bristol School District","Ivy Drive School","109","285","26","420"
"0170611","0170011","Bristol School District","John J. Jennings School","65","284","17","366"
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","177","291","47","515"
"0171711","0170011","Bristol School District","Mountain View School","103","253","24","380"
"0175211","0170011","Bristol School District","Northeast Middle School","127","378","58","563"
"0171111","0170011","Bristol School District","South Side School","214","349","47","610"
"0171211","0170011","Bristol School District","Stafford School","205","301","38","544"
"0186111","0180011","Brookfield School District","Brookfield High School","35","952","9","996"
"0180311","0180011","Brookfield School District","Center Elementary School","19","372","9","400"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","21","549","13","583"
"0185311","0180011","Brookfield School District","Whisconier Middle School","36","832","22","890"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","110","440","12","562"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","83","289","13","385"
"0210111","0210011","Canaan School District","Lee H. Kellogg School","8","78","0","86"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","40","250","28","318"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","24","164","18","206"
"0236111","0230011","Canton School District","Canton High School","18","487","10","515"
"0230311","0230011","Canton School District","Canton Intermediate School","21","378","6","405"
"0235111","0230011","Canton School District","Canton Middle School","*","252","*","266"
"0230211","0230011","Canton School District","Cherry Brook Primary School","33","550","8","591"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","77","115","22","214"
"2416514","2410014","Capitol Region Education Council","Academy of Science and Innovation","71","99","9","179"
"2418014","2410014","Capitol Region Education Council","CREC Early Learning Center at Asylum Hill","0","20","0","20"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","*","13","*","21"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","52","200","10","262"
"2416314","2410014","Capitol Region Education Council","Great Path Academy at MCC","117","145","22","284"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","138","206","28","372"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","*","*","0","*"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","85","145","14","244"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","33","*","*","46"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","*","*","0","9"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","187","447","77","711"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","77","239","21","337"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","151","112","30","293"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","98","147","10","255"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","0","52","0","52"
"2419314","2410014","Capitol Region Education Council","River Street School","0","151","0","151"
"2419114","2410014","Capitol Region Education Council","Soundbridge","*","*","0","103"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","251","350","57","658"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","177","206","47","430"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","40","137","10","187"
"2870113","2870013","Charter School for Young Children on Asylum Hill District","Charter School for Young Children on Asylum Hill  Inc.","69","140","16","225"
"0250111","0250011","Cheshire School District","Chapman School","*","282","*","300"
"0256111","0250011","Cheshire School District","Cheshire High School","61","1423","32","1516"
"0250211","0250011","Cheshire School District","Darcey School","0","343","0","343"
"0255111","0250011","Cheshire School District","Dodd Middle School","29","750","7","786"
"0250611","0250011","Cheshire School District","Doolittle School","30","478","9","517"
"0250411","0250011","Cheshire School District","Highland School","36","767","24","827"
"0259011","0250011","Cheshire School District","Humiston School","*","17","*","22"
"0250511","0250011","Cheshire School District","Norton School","18","455","14","487"
"0260111","0260011","Chester School District","Chester Elementary School","*","246","*","275"
"0270111","0270011","Clinton School District","Abraham Pierson School","37","261","6","304"
"0275111","0270011","Clinton School District","Jared Eliot School","48","430","14","492"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","86","581","16","683"
"0276111","0270011","Clinton School District","The Morgan School","62","488","7","557"
"0286111","0280011","Colchester School District","Bacon Academy","69","880","38","987"
"0280411","0280011","Colchester School District","Colchester Elementary School","54","635","9","698"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","59","604","25","688"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","62","609","34","705"
"0290111","0290011","Colebrook School District","Colebrook Consolidated School","10","96","6","112"
"0300111","0300011","Columbia School District","Horace W. Porter School","45","480","14","539"
"2686113","2680013","Common Ground High School District","Common Ground High School","79","77","7","163"
"9001516","9000016","Connecticut Technical High School System","A. I. Prince Technical High School","392","269","65","726"
"9001116","9000016","Connecticut Technical High School System","Bullard-Havens Technical High School","409","378","85","872"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","292","255","49","596"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","309","184","46","539"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","205","325","53","583"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","97","404","34","535"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","183","548","63","794"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","92","425","41","558"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","163","417","60","640"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","166","439","53","658"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","118","484","44","646"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","94","589","26","709"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","193","611","65","869"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","97","466","36","599"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","222","453","70","745"
"9002416","9000016","Connecticut Technical High School System","Windham Technical High School","130","406","38","574"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","*","51","*","82"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","*","29","*","53"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","0","12","0","12"
"2438014","2430014","Cooperative Educational Services","School Readiness","15","18","20","53"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","85","313","54","452"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","48","81","6","135"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","13","102","0","115"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","73","373","16","462"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","*","*","0","13"
"0320211","0320011","Coventry School District","Coventry Grammar School","53","329","9","391"
"0326111","0320011","Coventry School District","Coventry High School","66","479","13","558"
"0320411","0320011","Coventry School District","George Hersey Robertson School","72","330","9","411"
"0336111","0330011","Cromwell School District","Cromwell High School","63","509","16","588"
"0335111","0330011","Cromwell School District","Cromwell Middle School","55","404","16","475"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","51","420","18","489"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","63","387","15","465"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","*","50","*","80"
"0345111","0340011","Danbury School District","Broadview Middle School","358","655","101","1114"
"0346111","0340011","Danbury School District","Danbury High School","869","1786","243","2898"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","207","132","57","396"
"0341111","0340011","Danbury School District","Great Plain School","95","180","24","299"
"0340211","0340011","Danbury School District","Hayestown Avenue School","182","153","53","388"
"0341711","0340011","Danbury School District","King Street Intermediate School","125","218","31","374"
"0341311","0340011","Danbury School District","King Street Primary School","117","275","23","415"
"0341811","0340011","Danbury School District","Mill Ridge Educational Center","*","125","*","134"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","101","260","41","402"
"0340611","0340011","Danbury School District","Morris Street School","210","83","49","342"
"0340811","0340011","Danbury School District","Park Avenue School","246","130","49","425"
"0341511","0340011","Danbury School District","Pembroke School","96","211","36","343"
"0345211","0340011","Danbury School District","Rogers Park Middle School","494","485","115","1094"
"0341211","0340011","Danbury School District","Shelter Rock School","147","208","54","409"
"0341011","0340011","Danbury School District","South Street School","208","131","49","388"
"0341611","0340011","Danbury School District","Stadley Rough School","139","271","42","452"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","33","332","21","386"
"0356111","0350011","Darien School District","Darien High School","8","1295","12","1315"
"0350211","0350011","Darien School District","Hindley Elementary School","0","594","0","594"
"0350711","0350011","Darien School District","Holmes Elementary School","*","*","0","439"
"0355111","0350011","Darien School District","Middlesex Middle School","11","1141","7","1159"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","0","472","0","472"
"0350511","0350011","Darien School District","Royle Elementary School","*","408","*","419"
"0350611","0350011","Darien School District","Tokeneke Elementary School","*","439","*","444"
"0360111","0360011","Deep River School District","Deep River Elementary School","40","298","13","351"
"3370215","3370015","Department of Mental Health and Addiction Services","Connecticut Valley Hospital","0","*","0","*"
"0370611","0370011","Derby School District","Bradley School","111","230","26","367"
"0376111","0370011","Derby School District","Derby High School","125","222","38","385"
"0375011","0370011","Derby School District","Derby Middle School","156","133","30","319"
"0370411","0370011","Derby School District","Irving School","228","142","26","396"
"0400111","0400011","East Granby School District","Allgrove School","11","244","0","255"
"0406111","0400011","East Granby School District","East Granby High School","*","*","0","275"
"0405111","0400011","East Granby School District","East Granby Middle School","10","201","0","211"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","6","144","0","150"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","20","372","20","412"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","18","347","22","387"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","61","460","19","540"
"0420311","0420011","East Hampton School District","Center School","23","254","11","288"
"0426111","0420011","East Hampton School District","East Hampton High School","47","495","10","552"
"0425111","0420011","East Hampton School District","East Hampton Middle School","47","442","19","508"
"0420111","0420011","East Hampton School District","Memorial School","50","548","17","615"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","*","*","0","7"
"0430911","0430011","East Hartford School District","Anna E. Norris School","187","75","29","291"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","*","143","*","180"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","269","104","35","408"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","230","117","22","369"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","110","200","28","338"
"0436211","0430011","East Hartford School District","East Hartford High School","754","811","169","1734"
"0435111","0430011","East Hartford School District","East Hartford Middle School","545","364","112","1021"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","141","208","33","382"
"0430511","0430011","East Hartford School District","Hockanum School","184","108","25","317"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","156","200","34","390"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","244","115","29","388"
"0431211","0430011","East Hartford School District","Silver Lane School","224","62","22","308"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","76","68","8","152"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","173","143","30","346"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","145","136","6","287"
"0439011","0430011","East Hartford School District","Woodland School","95","85","8","188"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","48","224","18","290"
"0441411","0440011","East Haven School District","D. C. Moore School","92","155","26","273"
"0440111","0440011","East Haven School District","Deer Run School","92","223","33","348"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","79","131","36","246"
"0446111","0440011","East Haven School District","East Haven High School","251","586","106","943"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","86","88","30","204"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","243","352","85","680"
"0440711","0440011","East Haven School District","Momauguin School","92","67","22","181"
"0441811","0440011","East Haven School District","Overbrook Elementary School","73","131","22","226"
"0449011","0440011","East Haven School District","Pathways","19","*","*","34"
"0456111","0450011","East Lyme School District","East Lyme High School","66","1121","21","1208"
"0455111","0450011","East Lyme School District","East Lyme Middle School","76","751","23","850"
"0450111","0450011","East Lyme School District","Flanders School","20","339","6","365"
"0458011","0450011","East Lyme School District","Integrated Preschool","*","*","0","44"
"0450411","0450011","East Lyme School District","Lillie B. Haynes School","32","316","17","365"
"0450211","0450011","East Lyme School District","Niantic Center School","25","192","12","229"
"0470111","0470011","East Windsor School District","Broad Brook Elementary School","162","372","24","558"
"0476111","0470011","East Windsor School District","East Windsor High School","95","252","31","378"
"0475411","0470011","East Windsor School District","East Windsor Middle School","120","249","24","393"
"2536014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","*","99","*","112"
"2539014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","EastConn Special Education","34","*","*","67"
"2536114","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","25","69","11","105"
"0390111","0390011","Eastford School District","Eastford Elementary School","17","163","0","180"
"0465111","0460011","Easton School District","Helen Keller Middle School","*","390","*","396"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","*","695","*","705"
"2428014","2420014","EdAdvance","EdAdvance Headstart","0","183","0","183"
"2429014","2420014","EdAdvance","The ACCESS School at The Danuta M. Thibodeau Education Center","0","34","0","34"
"0480111","0480011","Ellington School District","Center School","33","393","6","432"
"0480211","0480011","Ellington School District","Crystal Lake School","*","198","*","217"
"0486111","0480011","Ellington School District","Ellington High School","46","735","10","791"
"0485111","0480011","Ellington School District","Ellington Middle School","28","373","9","410"
"0480711","0480011","Ellington School District","Windermere Intermediate School","25","398","13","436"
"0480611","0480011","Ellington School District","Windermere School","*","399","*","439"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","323","155","107","585"
"0491311","0490011","Enfield School District","Edgar H. Parkman School","32","284","9","325"
"0491611","0490011","Enfield School District","Eli Whitney School","111","286","21","418"
"0496111","0490011","Enfield School District","Enfield High School","176","580","53","809"
"0490211","0490011","Enfield School District","Enfield Street School","126","194","27","347"
"0499011","0490011","Enfield School District","Enfield Transitional Learning Academy","*","*","0","10"
"0496211","0490011","Enfield School District","Enrico Fermi High School","143","867","92","1102"
"0491211","0490011","Enfield School District","Harriet Beecher Stowe School","51","173","10","234"
"0490411","0490011","Enfield School District","Hazardville Memorial School","53","296","17","366"
"0498011","0490011","Enfield School District","Head Start Program","104","0","0","104"
"0491811","0490011","Enfield School District","Henry Barnard School","125","250","22","397"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","196","588","64","848"
"0491111","0490011","Enfield School District","Nathan Hale School","33","202","12","247"
"0491511","0490011","Enfield School District","Prudence Crandall School","55","297","27","379"
"0491711","0490011","Enfield School District","Thomas G. Alcorn School","210","72","19","301"
"0500111","0500011","Essex School District","Essex Elementary School","24","556","13","593"
"2726113","2720013","Explorations District","Explorations","36","44","0","80"
"0510211","0510011","Fairfield School District","Burr Elementary School","8","412","0","420"
"0510111","0510011","Fairfield School District","Dwight Elementary School","*","307","*","314"
"0518011","0510011","Fairfield School District","Early Childhood Center","6","112","0","118"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","91","1385","27","1503"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","137","1148","43","1328"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","*","638","*","668"
"0510411","0510011","Fairfield School District","Holland Hill School","31","283","19","333"
"0511711","0510011","Fairfield School District","Jennings School","25","314","8","347"
"0510611","0510011","Fairfield School District","McKinley School","135","314","41","490"
"0510711","0510011","Fairfield School District","Mill Hill School","20","447","7","474"
"0511611","0510011","Fairfield School District","North Stratfield School","14","459","10","483"
"0511811","0510011","Fairfield School District","Osborn Hill School","*","528","*","538"
"0511211","0510011","Fairfield School District","Riverfield School","14","430","7","451"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","101","850","34","985"
"0511311","0510011","Fairfield School District","Sherman School","11","425","6","442"
"0511411","0510011","Fairfield School District","Stratfield School","*","487","*","504"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","47","719","18","784"
"0520411","0520011","Farmington School District","East Farms School","11","452","6","469"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","*","72","*","76"
"0526111","0520011","Farmington School District","Farmington High School","74","1211","24","1309"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","48","627","13","688"
"0520211","0520011","Farmington School District","Noah Wallace School","*","321","*","346"
"0520111","0520011","Farmington School District","Union School","34","258","8","300"
"0520311","0520011","Farmington School District","West District School","19","312","7","338"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","33","557","13","603"
"0530111","0530011","Franklin School District","Franklin Elementary School","23","193","6","222"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","26","481","11","518"
"0540311","0540011","Glastonbury School District","Eastbury School","*","*","0","303"
"0540811","0540011","Glastonbury School District","Gideon Welles School","23","474","9","506"
"0546111","0540011","Glastonbury School District","Glastonbury High School","107","2042","52","2201"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","*","491","*","505"
"0540611","0540011","Glastonbury School District","Hopewell School","26","467","9","502"
"0540711","0540011","Glastonbury School District","Naubuc School","70","405","22","497"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","34","620","9","663"
"0545211","0540011","Glastonbury School District","Smith Middle School","73","1031","9","1113"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","*","384","*","423"
"0566111","0560011","Granby School District","Granby Memorial High School","36","740","9","785"
"0565111","0560011","Granby School District","Granby Memorial Middle School","14","335","6","355"
"0560411","0560011","Granby School District","Kelly Lane Primary School","*","305","*","330"
"0560311","0560011","Granby School District","Wells Road Intermediate School","24","312","11","347"
"0575111","0570011","Greenwich School District","Central Middle School","55","555","11","621"
"0570211","0570011","Greenwich School District","Cos Cob School","30","381","7","418"
"0575211","0570011","Greenwich School District","Eastern Middle School","20","766","7","793"
"0570411","0570011","Greenwich School District","Glenville School","17","318","12","347"
"0576111","0570011","Greenwich School District","Greenwich High School","249","2337","87","2673"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","154","203","59","416"
"0571311","0570011","Greenwich School District","International School At Dundee","20","340","12","372"
"0570311","0570011","Greenwich School District","Julian Curtiss School","85","250","18","353"
"0570611","0570011","Greenwich School District","New Lebanon School","90","112","41","243"
"0570711","0570011","Greenwich School District","North Mianus School","*","433","*","452"
"0570811","0570011","Greenwich School District","North Street School","*","438","*","451"
"0570911","0570011","Greenwich School District","Old Greenwich School","*","*","0","410"
"0571111","0570011","Greenwich School District","Parkway School","*","281","*","292"
"0571011","0570011","Greenwich School District","Riverside School","*","*","0","514"
"0575311","0570011","Greenwich School District","Western Middle School","106","350","37","493"
"0580311","0580011","Griswold School District","Griswold Elementary School","195","478","53","726"
"0586211","0580011","Griswold School District","Griswold High School","109","552","48","709"
"0585111","0580011","Griswold School District","Griswold Middle School","148","381","41","570"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","31","311","17","359"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","277","169","32","478"
"0591811","0590011","Groton School District","Charles Barnum School","59","252","73","384"
"0590311","0590011","Groton School District","Claude Chester School","134","212","42","388"
"0595111","0590011","Groton School District","Fitch Middle School","117","228","66","411"
"0591711","0590011","Groton School District","Mary Morrisson School","58","209","86","353"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","61","349","18","428"
"0591211","0590011","Groton School District","Pleasant Valley School","83","186","33","302"
"0596111","0590011","Groton School District","Robert E. Fitch High School","272","899","100","1271"
"0590111","0590011","Groton School District","S. B. Butler School","24","312","11","347"
"0595211","0590011","Groton School District","West Side Middle School","137","90","21","248"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","23","550","14","587"
"0600611","0600011","Guilford School District","A. W. Cox School","*","300","*","316"
"0600411","0600011","Guilford School District","Calvin Leete School","8","318","9","335"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","27","528","17","572"
"0606111","0600011","Guilford School District","Guilford High School","42","1038","33","1113"
"0600211","0600011","Guilford School District","Guilford Lakes School","*","388","*","409"
"0600311","0600011","Guilford School District","Melissa Jones School","13","321","12","346"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","0","87","0","87"
"0621211","0620011","Hamden School District","Bear Path School","43","403","20","466"
"0620211","0620011","Hamden School District","Church Street School","250","108","49","407"
"0620311","0620011","Hamden School District","Dunbar Hill School","101","186","22","309"
"0626111","0620011","Hamden School District","Hamden High School","510","1287","137","1934"
"0625211","0620011","Hamden School District","Hamden Middle School","289","538","73","900"
