"school_code","district_code","district","school","female","male","total"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","345","356","701"
"0642411","0640011","Hartford School District","Clark School","190","179","369"
"0646411","0640011","Hartford School District","Classical Magnet School","389","301","690"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","140","154","294"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","255","341","596"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","290","303","593"
"0643611","0640011","Hartford School District","Global Communications Academy","258","234","492"
"0647911","0640011","Hartford School District","Great Path Academy at MCC","152","97","249"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","110","304","414"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","224","257","481"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","326","132","458"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","518","400","918"
"0641311","0640011","Hartford School District","Hartford PreKindergarten Magnet School","69","51","120"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","8","35","43"
"0647611","0640011","Hartford School District","High School, Inc.","167","176","343"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","97","104","201"
"0641011","0640011","Hartford School District","Kennelly School","327","331","658"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","504","315","819"
"0640811","0640011","Hartford School District","M. D. Fox School","304","265","569"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","138","178","316"
"0641211","0640011","Hartford School District","McDonough Middle School","142","149","291"
"0641911","0640011","Hartford School District","Milner School","204","172","376"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","140","151","291"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","87","71","158"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","318","342","660"
"0647811","0640011","Hartford School District","OPPortunity High School","53","46","99"
"0641511","0640011","Hartford School District","Parkville Community School","261","282","543"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","109","221","330"
"0641711","0640011","Hartford School District","Rawson School","228","270","498"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","74","54","128"
"0640111","0640011","Hartford School District","SAND School","215","244","459"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","143","216","359"
"0643011","0640011","Hartford School District","Sanchez School","233","259","492"
"0642611","0640011","Hartford School District","Simpson-Waverly School","144","153","297"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","322","383","705"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","124","284","408"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","320","355","675"
"0642111","0640011","Hartford School District","West Middle School","236","262","498"
"0642211","0640011","Hartford School District","Wish Museum School","159","195","354"
"0650111","0650011","Hartland School District","Hartland School","94","110","204"
"0670211","0670011","Hebron School District","Gilead Hill School","160","184","344"
"0670111","0670011","Hebron School District","Hebron Elementary School","258","265","523"
"2860113","2860013","Highville Charter School District","Highville Charter School","181","180","361"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","163","167","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","139","107","246"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","384","320","704"
"0680111","0680011","Kent School District","Kent Center School","119","153","272"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","41","60","101"
"0690111","0690011","Killingly School District","Killingly Central School","204","223","427"
"0696111","0690011","Killingly School District","Killingly High School","442","413","855"
"0695211","0690011","Killingly School District","Killingly Intermediate School","386","375","761"
"0690311","0690011","Killingly School District","Killingly Memorial School","237","213","450"
"0690411","0690011","Killingly School District","Sunrise Community School","9","38","47"
"2456014","2450014","Learn","Connecticut River Academy","224","168","392"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","64","54","118"
"2459014","2450014","Learn","Learn Special Education","*","*","32"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","126","127","253"
"2450114","2450014","Learn","Regional Multicultural Magnet School","271","262","533"
"2450314","2450014","Learn","Riverside Magnet School at Goodwin College","116","119","235"
"2450214","2450014","Learn","The Friendship School","247","266","513"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","39","22","61"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","178","214","392"
"0715111","0710011","Lebanon School District","Lebanon Middle School","162","196","358"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","229","167","396"
"0720211","0720011","Ledyard School District","Gales Ferry School","102","123","225"
"0720411","0720011","Ledyard School District","Gallup Hill School","183","177","360"
"0720311","0720011","Ledyard School District","Juliet W. Long School","134","140","274"
"0720111","0720011","Ledyard School District","Ledyard Center School","198","220","418"
"0726111","0720011","Ledyard School District","Ledyard High School","499","434","933"
"0725111","0720011","Ledyard School District","Ledyard Middle School","165","182","347"
"0730111","0730011","Lisbon School District","Lisbon Central School","184","212","396"
"0740211","0740011","Litchfield School District","Center School","132","136","268"
"0746111","0740011","Litchfield School District","Litchfield High School","223","249","472"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","132","113","245"
"0766111","0760011","Madison School District","Daniel Hand High School","628","623","1251"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","266","280","546"
"0760211","0760011","Madison School District","Island Avenue Elementary School","137","159","296"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","142","201","343"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","115","127","242"
"0769011","0760011","Madison School District","Town Campus Learning Center","16","29","45"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","273","287","560"
"0770111","0770011","Manchester School District","Bowers School","203","222","425"
"0770311","0770011","Manchester School District","Buckley School","161","199","360"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","178","196","374"
"0770411","0770011","Manchester School District","Highland Park School","123","144","267"
"0775311","0770011","Manchester School District","Illing Middle School","375","426","801"
"0770611","0770011","Manchester School District","Keeney School","170","166","336"
"0776111","0770011","Manchester School District","Manchester High School","827","792","1619"
"0778011","0770011","Manchester School District","Manchester Preschool Center","85","106","191"
"0779011","0770011","Manchester School District","Manchester Regional Academy","28","64","92"
"0779111","0770011","Manchester School District","Manchester Transition Center","8","7","15"
"0771611","0770011","Manchester School District","Martin School","156","126","282"
"0771011","0770011","Manchester School District","Robertson School","206","174","380"
"0771211","0770011","Manchester School District","Verplanck School","171","193","364"
"0771311","0770011","Manchester School District","Waddell School","152","190","342"
"0771411","0770011","Manchester School District","Washington School","168","194","362"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","127","129","256"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","89","112","201"
"0785111","0780011","Mansfield School District","Mansfield Middle School","267","279","546"
"0780511","0780011","Mansfield School District","Southeast Elementary School","126","116","242"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","289","316","605"
"0800711","0800011","Meriden School District","Nathan Hale School","289","323","612"
"0800111","0800011","Meriden School District","Benjamin Franklin School","198","216","414"
"0801111","0800011","Meriden School District","Casimir Pulaski School","282","299","581"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","559","614","1173"
"0800311","0800011","Meriden School District","Hanover School","277","325","602"
"0800411","0800011","Meriden School District","Israel Putnam School","311","300","611"
"0800511","0800011","Meriden School District","John Barry School","244","265","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","362","407","769"
"0806211","0800011","Meriden School District","Orville H. Platt High School","547","609","1156"
"0800811","0800011","Meriden School District","Roger Sherman School","230","247","477"
"0801011","0800011","Meriden School District","Thomas Hooker School","232","214","446"
"0805411","0800011","Meriden School District","Washington Middle School","364","397","761"
"0830211","0830011","Middletown School District","Bielefield School","153","169","322"
"0830511","0830011","Middletown School District","Farm Hill School","184","183","367"
"0831511","0830011","Middletown School District","Keigwin Middle School","175","144","319"
"0831311","0830011","Middletown School District","Lawrence School","143","160","303"
"0830911","0830011","Middletown School District","MacDonough School","102","102","204"
"0836211","0830011","Middletown School District","Middletown High School","629","623","1252"
"0831211","0830011","Middletown School District","Moody School","129","154","283"
"0831111","0830011","Middletown School District","Snow School","185","214","399"
"0830111","0830011","Middletown School District","Spencer School","154","176","330"
"0839111","0830011","Middletown School District","Transition to Life Center","7","11","18"
"0831411","0830011","Middletown School District","Wesley School","157","165","322"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","325","341","666"
"0840111","0840011","Milford School District","Calf Pen Meadow School","125","129","254"
"0845111","0840011","Milford School District","East Shore Middle School","229","237","466"
"0845211","0840011","Milford School District","Harborside Middle School","259","295","554"
"0841911","0840011","Milford School District","J. F. Kennedy School","186","195","381"
"0846211","0840011","Milford School District","Jonathan Law High School","515","498","1013"
"0846311","0840011","Milford School District","Joseph A. Foran High School","458","505","963"
"0841611","0840011","Milford School District","Live Oaks School","146","164","310"
"0841711","0840011","Milford School District","Mathewson School","181","196","377"
"0840711","0840011","Milford School District","Meadowside School","204","257","461"
"0840811","0840011","Milford School District","Orange Avenue School","167","221","388"
"0841811","0840011","Milford School District","Orchard Hills School","173","168","341"
"0841011","0840011","Milford School District","Pumpkin Delight School","192","182","374"
"0845311","0840011","Milford School District","West Shore Middle School","237","286","523"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","241","281","522"
"0855211","0850011","Monroe School District","Jockey Hollow School","379","433","812"
"0856111","0850011","Monroe School District","Masuk High School","579","609","1188"
"0850111","0850011","Monroe School District","Monroe Elementary School","182","189","371"
"0850311","0850011","Monroe School District","Stepney Elementary School","245","229","474"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","167","187","354"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","284","292","576"
"0860111","0860011","Montville School District","Mohegan School","200","165","365"
"0866111","0860011","Montville School District","Montville High School","350","352","702"
"0860511","0860011","Montville School District","Oakdale School","174","212","386"
"0869011","0860011","Montville School District","Palmer Academy","7","18","25"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","108","131","239"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","*","*","16"
"0885111","0880011","Naugatuck School District","City Hill Middle School","335","344","679"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","145","144","289"
"0888111","0880011","Naugatuck School District","Head Start","61","65","126"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","148","212","360"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","140","186","326"
"0880311","0880011","Naugatuck School District","Maple Hill School","239","270","509"
"0886111","0880011","Naugatuck School District","Naugatuck High School","604","663","1267"
"0880611","0880011","Naugatuck School District","Salem School","119","155","274"
"0880711","0880011","Naugatuck School District","Western School","130","131","261"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","202","200","402"
"0899111","0890011","New Britain School District","Brook Side School","11","38","49"
"0899411","0890011","New Britain School District","CLIMB","8","17","25"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","228","273","501"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","419","360","779"
"0890511","0890011","New Britain School District","Gaffney School","251","342","593"
"0890611","0890011","New Britain School District","Holmes School","224","265","489"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","86","81","167"
"0890711","0890011","New Britain School District","Jefferson School","216","208","424"
"0890811","0890011","New Britain School District","Lincoln School","349","359","708"
"0896111","0890011","New Britain School District","New Britain High School","1182","1299","2481"
"0899011","0890011","New Britain School District","New Britain Transition Center","12","28","40"
"0890911","0890011","New Britain School District","Northend School","138","150","288"
"0895311","0890011","New Britain School District","Pulaski Middle School","282","351","633"
"0895111","0890011","New Britain School District","Roosevelt Middle School","177","217","394"
"0895211","0890011","New Britain School District","Slade Middle School","301","317","618"
"0891211","0890011","New Britain School District","Smalley Academy","296","358","654"
"0891311","0890011","New Britain School District","Smith School","321","350","671"
"0891511","0890011","New Britain School District","Vance School","270","267","537"
"0900411","0900011","New Canaan School District","East School","243","287","530"
"0906111","0900011","New Canaan School District","New Canaan High School","625","639","1264"
"0905111","0900011","New Canaan School District","Saxe Middle School","648","666","1314"
"0900211","0900011","New Canaan School District","South School","265","270","535"
"0900311","0900011","New Canaan School District","West School","272","265","537"
"0910111","0910011","New Fairfield School District","Consolidated School","255","294","549"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","266","294","560"
"0916111","0910011","New Fairfield School District","New Fairfield High School","464","526","990"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","302","324","626"
"0920311","0920011","New Hartford School District","Ann Antolini School","173","150","323"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","58","59","117"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","51","53","104"
"0931211","0930011","New Haven School District","Edgewood School","222","226","448"
"0931411","0930011","New Haven School District","Nathan Hale School","259","295","554"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","244","243","487"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","282","300","582"
"0930311","0930011","New Haven School District","Beecher School","228","257","485"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","241","291","532"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","321","149","470"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","240","265","505"
"0932111","0930011","New Haven School District","Brennan Rogers School","222","260","482"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","198","196","394"
"0930611","0930011","New Haven School District","Clinton Avenue School","269","288","557"
"0934111","0930011","New Haven School District","Columbus Family Academy","227","221","448"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","315","323","638"
"0936411","0930011","New Haven School District","Cooperative High School","424","211","635"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","44","164","208"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","267","249","516"
"0935611","0930011","New Haven School District","Domus Academy","*","*","42"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","14","16","30"
"0938111","0930011","New Haven School District","Early Learning Center","50","69","119"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","245","242","487"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","150","339","489"
"0931611","0930011","New Haven School District","Fair Haven School","377","382","759"
"0938011","0930011","New Haven School District","Headstart","192","165","357"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","143","125","268"
"0936611","0930011","New Haven School District","High School In The Community","160","102","262"
"0930711","0930011","New Haven School District","Hill Central Music Academy","214","236","450"
"0936311","0930011","New Haven School District","Hill Regional Career High School","396","287","683"
"0936211","0930011","New Haven School District","James Hillhouse High School","449","532","981"
"0931311","0930011","New Haven School District","John C. Daniels","245","268","513"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","251","263","514"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","294","318","612"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","155","188","343"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","227","321","548"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","209","180","389"
"0937011","0930011","New Haven School District","New Haven Academy","148","129","277"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","14","0","14"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","182","147","329"
"0939111","0930011","New Haven School District","Riverside Education Academy","41","63","104"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","242","249","491"
"0931011","0930011","New Haven School District","Ross/Woodward School","352","299","651"
"0936711","0930011","New Haven School District","Sound School","134","200","334"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","212","238","450"
"0932911","0930011","New Haven School District","Truman School","223","239","462"
"0934911","0930011","New Haven School District","West Rock Authors Academy","98","124","222"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","176","224","400"
"0936111","0930011","New Haven School District","Wilbur Cross High School","702","719","1421"
"0933811","0930011","New Haven School District","Worthington Hooker School","210","204","414"
"0950311","0950011","New London School District","Jennings School","308","280","588"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","260","293","553"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","257","273","530"
"0956111","0950011","New London School District","New London High School","374","507","881"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","220","297","517"
"0960511","0960011","New Milford School District","Hill And Plain School","216","257","473"
"0960711","0960011","New Milford School District","John Pettibone School","198","188","386"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","11"
"0966111","0960011","New Milford School District","New Milford High School","716","710","1426"
"0960811","0960011","New Milford School District","Northville Elementary School","210","250","460"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","486","567","1053"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","334","341","675"
"0940611","0940011","Newington School District","Anna Reynolds School","229","243","472"
"0940211","0940011","Newington School District","Elizabeth Green School","150","152","302"
"0940811","0940011","Newington School District","John Paterson School","203","224","427"
"0945311","0940011","Newington School District","John Wallace Middle School","321","379","700"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","295","299","594"
"0946111","0940011","Newington School District","Newington High School","697","664","1361"
"0940711","0940011","Newington School District","Ruth Chaffee School","194","170","364"
"0970111","0970011","Newtown School District","Hawley Elementary School","173","176","349"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","146","157","303"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","209","209","418"
"0976111","0970011","Newtown School District","Newtown High School","831","882","1713"
"0975111","0970011","Newtown School District","Newtown Middle School","409","446","855"
"0978011","0970011","Newtown School District","Newtown Preschool","25","45","70"
"0970511","0970011","Newtown School District","Reed Intermediate School","367","420","787"
"0979011","0970011","Newtown School District","STARR","*","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","211","184","395"
"0980111","0980011","Norfolk School District","Botelle Elementary School","53","59","112"
"0989211","0980011","Norfolk School District","Bridges II","*","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","173","242","415"
"0996111","0990011","North Branford School District","North Branford High School","309","301","610"
"0995111","0990011","North Branford School District","North Branford Intermediate School","260","248","508"
"0999011","0990011","North Branford School District","School to Work Program","*","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","236","235","471"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","149","146","295"
"1010811","1010011","North Haven School District","Clintonville Elementary School","152","188","340"
"1010711","1010011","North Haven School District","Green Acres Elementary School","179","200","379"
"1010211","1010011","North Haven School District","Montowese Elementary School","174","163","337"
"1016111","1010011","North Haven School District","North Haven High School","578","545","1123"
"1015211","1010011","North Haven School District","North Haven Middle School","360","423","783"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","199","205","404"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","190","188","378"
"1026111","1020011","North Stonington School District","Wheeler High School","105","113","218"
"1025111","1020011","North Stonington School District","Wheeler Middle School","57","97","154"
"1036211","1030011","Norwalk School District","Brien McMahon High School","859","820","1679"
"1030211","1030011","Norwalk School District","Brookside Elementary School","242","286","528"
"1030311","1030011","Norwalk School District","Columbus Magnet School","170","153","323"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","230","264","494"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","207","237","444"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","276","305","581"
"1030811","1030011","Norwalk School District","Kendall Elementary School","267","305","572"
"1032211","1030011","Norwalk School District","Marvin Elementary School","231","263","494"
"1032111","1030011","Norwalk School District","Naramake Elementary School","229","226","455"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","287","292","579"
"1036111","1030011","Norwalk School District","Norwalk High School","751","788","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","38","28","66"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","316","316","632"
"1035511","1030011","Norwalk School District","Roton Middle School","206","223","429"
"1031311","1030011","Norwalk School District","Rowayton School","222","229","451"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","234","244","478"
"1031411","1030011","Norwalk School District","Tracey School","188","197","385"
"1035411","1030011","Norwalk School District","West Rocks Middle School","302","352","654"
"1032411","1030011","Norwalk School District","Wolfpit School","137","171","308"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1249","1075","2324"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","105","113","218"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","11","21","32"
"1049011","1040011","Norwich School District","Hickory Street School","0","19","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","195","203","398"
"1045111","1040011","Norwich School District","Kelly Middle School","305","353","658"
"1042011","1040011","Norwich School District","Moriarty Magnet School","225","189","414"
"1040811","1040011","Norwich School District","Samuel Huntington School","180","237","417"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","243","225","468"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","147","128","275"
"1041911","1040011","Norwich School District","Uncas Network School","140","140","280"
"1041811","1040011","Norwich School District","Veterans' Memorial School","146","151","297"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","9"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","120","135","255"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","153","172","325"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","202","189","391"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","281","279","560"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","249","237","486"
"1070211","1070011","Orange School District","Mary L. Tracy School","59","75","134"
"1070511","1070011","Orange School District","Peck Place School","198","176","374"
"1070311","1070011","Orange School District","Race Brook School","190","184","374"
"1070411","1070011","Orange School District","Turkey Hill School","139","170","309"
"1085111","1080011","Oxford School District","Great Oak School","260","254","514"
"1080111","1080011","Oxford School District","Oxford Center School","268","235","503"
"1086011","1080011","Oxford School District","Oxford High School","292","308","600"
"1080311","1080011","Oxford School District","Quaker Farms School","205","223","428"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","134","126","260"
"1098011","1090011","Plainfield School District","Early Childhood Center","10","8","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","178","161","339"
"1095111","1090011","Plainfield School District","Plainfield Central School","293","300","593"
"1096111","1090011","Plainfield School District","Plainfield High School","340","360","700"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","187","185","372"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","216","213","429"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","135","141","276"
"1100211","1100011","Plainville School District","Linden Street School","183","216","399"
"1100511","1100011","Plainville School District","Louis Toffolon School","181","173","354"
"1105211","1100011","Plainville School District","Middle School of Plainville","256","275","531"
"1106111","1100011","Plainville School District","Plainville High School","358","365","723"
"1108011","1100011","Plainville School District","Prekindergarten Program","19","17","36"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","186","194","380"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","169","177","346"
"1117111","1110011","Plymouth School District","Plymouth Alternative High School","9","7","16"
"1110211","1110011","Plymouth School District","Plymouth Center School","159","193","352"
"1116111","1110011","Plymouth School District","Terryville High School","208","262","470"
"1120111","1120011","Pomfret School District","Pomfret Community School","207","217","424"
"1130511","1130011","Portland School District","Brownstone Intermediate School","107","118","225"
"1130411","1130011","Portland School District","Gildersleeve School","110","93","203"
"1136111","1130011","Portland School District","Portland High School","193","191","384"
"1135111","1130011","Portland School District","Portland Middle School","131","119","250"
"1130211","1130011","Portland School District","Valley View School","148","168","316"
"1145111","1140011","Preston School District","Preston Plains School","84","71","155"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","136","132","268"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","318","359","677"
"1166111","1160011","Putnam School District","Putnam High School","123","154","277"
"1165111","1160011","Putnam School District","Putnam Middle School","150","139","289"
"1175111","1170011","Redding School District","John Read Middle School","250","270","520"
"1170111","1170011","Redding School District","Redding Elementary School","267","273","540"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","232","196","428"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","178","179","357"
"2046112","2040012","Regional School District 04","Valley Regional High School","322","299","621"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","193","196","389"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","200","185","385"
"2056112","2050012","Regional School District 05","Amity Regional High School","752","825","1577"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","24","27","51"
"2060112","2060012","Regional School District 06","Goshen Center School","98","76","174"
"2060212","2060012","Regional School District 06","James Morris School","65","73","138"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","286","266","552"
"2060312","2060012","Regional School District 06","Warren Elementary School","40","40","80"
"2079112","2070012","Regional School District 07","AIM","*","*","10"
"2079012","2070012","Regional School District 07","FLEX","*","*","7"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*","*"
"2079212","2070012","Regional School District 07","Links","*","*","14"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","387","329","716"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","183","177","360"
"2079312","2070012","Regional School District 07","STEP","*","*","12"
"2086112","2080012","Regional School District 08","RHAM High School","530","588","1118"
"2085112","2080012","Regional School District 08","RHAM Middle School","281","327","608"
"2086212","2080012","Regional School District 08","Region Alternative High School","*","*","10"
"2096112","2090012","Regional School District 09","Joel Barlow High School","537","527","1064"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","402","429","831"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","214","230","444"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","228","266","494"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","383","413","796"
"2116112","2110012","Regional School District 11","Parish Hill High School","137","150","287"
"2120212","2120012","Regional School District 12","Booth Free School","44","41","85"
"2120312","2120012","Regional School District 12","Shepaug Valley School","239","253","492"
"2120112","2120012","Regional School District 12","The Burnham School","34","30","64"
"2120412","2120012","Regional School District 12","Washington Primary School","85","70","155"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","286","290","576"
"2130212","2130012","Regional School District 13","Francis E. Korn School","72","74","146"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","155","179","334"
"2130112","2130012","Regional School District 13","Frederick Brewster School","106","118","224"
"2130512","2130012","Regional School District 13","John Lyman School","131","123","254"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","140","190","330"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","157","126","283"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","25","26","51"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","173","206","379"
"2146112","2140012","Regional School District 14","Nonnewaug High School","459","342","801"
"2145112","2140012","Regional School District 14","Woodbury Middle School","187","184","371"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","190","183","373"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","258","295","553"
"2155212","2150012","Regional School District 15","Memorial Middle School","226","245","471"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","177","190","367"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","606","648","1254"
"2150512","2150012","Regional School District 15","Pomperaug School","210","220","430"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","248","282","530"
"2160312","2160012","Regional School District 16","Algonquin School","231","195","426"
"2160212","2160012","Regional School District 16","Community School","106","110","216"
"2160112","2160012","Regional School District 16","Laurel Ledge School","188","234","422"
"2165112","2160012","Regional School District 16","Long River Middle School","277","283","560"
"2166012","2160012","Regional School District 16","Woodland Regional High School","383","332","715"
"2170212","2170012","Regional School District 17","Burr District Elementary School","131","176","307"
