"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0450211","0450011","East Lyme School District","Niantic Center School","All Grades","Sit and Reach","76.0","55.3","84.4","84.4","90.0"
"0470111","0470011","East Windsor School District","Broad Brook Elementary School","All Grades","Sit and Reach","67.0","83.1","75.0","80.2",""
"0476111","0470011","East Windsor School District","East Windsor High School","All Grades","Sit and Reach","69.0","75.0","82.6","78.8","73.2"
"0475411","0470011","East Windsor School District","East Windsor Middle School","All Grades","Sit and Reach","78.1","85.3","83.1","72.6","78.3"
"2536014","2530014","Eastern Connecticut Regional Educational Service Center (EAS","Arts at the Capitol Theater Magnet School (ACT)","All Grades","Sit and Reach","*","71.0","71.0","84.0","75.8"
"2539014","2530014","Eastern Connecticut Regional Educational Service Center (EAS","EASTCONN Special Education","All Grades","Sit and Reach","","","","","75.0"
"2536114","2530014","Eastern Connecticut Regional Educational Service Center (EAS","Quinebaug Middle College","All Grades","Sit and Reach","31.8","*","83.3","*","*"
"0390111","0390011","Eastford School District","Eastford Elementary School","All Grades","Sit and Reach","83.7","98.1","87.5","95.6","97.4"
"0465111","0460011","Easton School District","Helen Keller Middle School","All Grades","Sit and Reach","74.6","79.7","70.9","68.2","64.7"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","All Grades","Sit and Reach","70.8","87.8","78.7","88.5","89.1"
"0480111","0480011","Ellington School District","Center School","All Grades","Sit and Reach","80.5","80.7","86.5","75.0","72.6"
"0480211","0480011","Ellington School District","Crystal Lake School","All Grades","Sit and Reach","68.9","75.0","88.9","66.7","75.6"
"0486111","0480011","Ellington School District","Ellington High School","All Grades","Sit and Reach","74.7","77.8","84.1","77.1","73.5"
"0485111","0480011","Ellington School District","Ellington Middle School","All Grades","Sit and Reach","87.2","93.5","95.1","92.9","91.4"
"0480711","0480011","Ellington School District","Windermere Intermediate School","All Grades","Sit and Reach","84.5","90.5","83.7","87.1","86.0"
"0480611","0480011","Ellington School District","Windermere School","All Grades","Sit and Reach","82.8","90.2","92.9","91.3","91.5"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","All Grades","Sit and Reach","61.0","42.4","55.4","66.2","70.8"
"0490511","0490011","Enfield School District","Edgar H. Parkman - Autism Spectrum Disorder (ASD)","All Grades","Sit and Reach","","","","0.0",""
"0491311","0490011","Enfield School District","Edgar H. Parkman School","All Grades","Sit and Reach","90.1","86.2","72.9","87.3","83.0"
"0491611","0490011","Enfield School District","Eli Whitney School","All Grades","Sit and Reach","66.9","61.1","98.4","66.4","94.1"
"0496111","0490011","Enfield School District","Enfield High School","All Grades","Sit and Reach","96.2","89.8","85.3","93.2","82.9"
"0496211","0490011","Enfield School District","Enrico Fermi High School","All Grades","Sit and Reach","90.2","89.2","84.0","82.7","87.3"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","All Grades","Sit and Reach","90.2","91.7","93.4","93.4","94.9"
"0491511","0490011","Enfield School District","Prudence Crandall School","All Grades","Sit and Reach","81.8","77.8","80.8","74.5","82.5"
"0500111","0500011","Essex School District","Essex Elementary School","All Grades","Sit and Reach","83.7","78.6","82.1","78.7","69.4"
"2726113","2720013","Explorations District","Explorations","All Grades","Sit and Reach","34.8","*","*","80.0","*"
"0510211","0510011","Fairfield School District","Burr Elementary School","All Grades","Sit and Reach","93.3","77.5","87.3","76.1","79.4"
"0510111","0510011","Fairfield School District","Dwight Elementary School","All Grades","Sit and Reach","96.5","93.3","97.6","100.0","96.7"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","All Grades","Sit and Reach","74.9","78.9","83.2","83.7","81.1"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","All Grades","Sit and Reach","75.5","78.0","75.6","84.6","82.5"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","All Grades","Sit and Reach","81.5","79.0","82.5","85.6","76.5"
"0510411","0510011","Fairfield School District","Holland Hill School","All Grades","Sit and Reach","91.7","89.2","82.0","81.0","88.9"
"0511711","0510011","Fairfield School District","Jennings School","All Grades","Sit and Reach","78.1","87.5","89.3","82.7","87.8"
"0510611","0510011","Fairfield School District","McKinley School","All Grades","Sit and Reach","85.2","92.5","90.7","80.0","85.1"
"0510711","0510011","Fairfield School District","Mill Hill School","All Grades","Sit and Reach","74.7","82.3","88.3","78.8","84.9"
"0511611","0510011","Fairfield School District","North Stratfield School","All Grades","Sit and Reach","93.7","91.8","92.1","93.8","87.8"
"0511811","0510011","Fairfield School District","Osborn Hill School","All Grades","Sit and Reach","96.6","95.6","98.9","97.8","97.8"
"0511211","0510011","Fairfield School District","Riverfield School","All Grades","Sit and Reach","83.3","93.5","93.5","91.8","88.1"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","All Grades","Sit and Reach","81.8","82.4","83.0","87.8","87.7"
"0511311","0510011","Fairfield School District","Sherman School","All Grades","Sit and Reach","76.9","86.9","77.8","74.3","77.1"
"0511411","0510011","Fairfield School District","Stratfield School","All Grades","Sit and Reach","87.1","89.7","84.1","80.4","88.0"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","All Grades","Sit and Reach","81.8","84.3","91.4","89.4","92.7"
"0520411","0520011","Farmington School District","East Farms School","All Grades","Sit and Reach","90.9","91.6","97.7","86.7","90.9"
"0526111","0520011","Farmington School District","Farmington High School","All Grades","Sit and Reach","84.8","84.6","82.4","83.7","89.9"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","All Grades","Sit and Reach","94.4","94.6","93.2","93.9","92.4"
"0520211","0520011","Farmington School District","Noah Wallace School","All Grades","Sit and Reach","87.7","91.6","96.0","91.4","76.6"
"0520111","0520011","Farmington School District","Union School","All Grades","Sit and Reach","96.2","85.2","75.3","77.4","68.5"
"0520311","0520011","Farmington School District","West District School","All Grades","Sit and Reach","80.6","89.2","93.9","94.6","94.1"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","All Grades","Sit and Reach","61.9","68.1","72.5","74.5","72.3"
"0530111","0530011","Franklin School District","Franklin Elementary School","All Grades","Sit and Reach","95.3","86.7","60.7","80.0","90.2"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","All Grades","Sit and Reach","91.4","95.1","90.3","75.0","93.5"
"0540311","0540011","Glastonbury School District","Eastbury School","All Grades","Sit and Reach","92.7","87.0","91.5","100.0","71.4"
"0540811","0540011","Glastonbury School District","Gideon Welles School","All Grades","Sit and Reach","85.1","78.1","83.8","84.0","71.2"
"0546111","0540011","Glastonbury School District","Glastonbury High School","All Grades","Sit and Reach","80.0","85.8","83.8","85.5","77.5"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","All Grades","Sit and Reach","80.2","70.0","82.8","86.5","78.5"
"0540611","0540011","Glastonbury School District","Hopewell School","All Grades","Sit and Reach","79.5","77.6","58.0","69.9","62.9"
"0540711","0540011","Glastonbury School District","Naubuc School","All Grades","Sit and Reach","87.7","90.4","77.8","80.6","73.1"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","All Grades","Sit and Reach","79.6","90.0","73.7","73.7","65.9"
"0545211","0540011","Glastonbury School District","Smith Middle School","All Grades","Sit and Reach","76.4","71.7","76.3","75.0","68.3"
"0566111","0560011","Granby School District","Granby Memorial High School","All Grades","Sit and Reach","95.3","96.4","97.8","90.0","93.4"
"0565111","0560011","Granby School District","Granby Memorial Middle School","All Grades","Sit and Reach","74.2","73.5","75.8","74.8","75.0"
"0560411","0560011","Granby School District","Kelly Lane Intermediate School","All Grades","Sit and Reach","91.4","91.0","91.6","93.1","92.6"
"0560311","0560011","Granby School District","Wells Road Intermediate School","All Grades","Sit and Reach","86.4","95.6","83.7","87.0","84.8"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","All Grades","Sit and Reach","","","","59.3","90.3"
"0571411","0570011","Greenwich School District","Alternative High School Programs","All Grades","Sit and Reach","","","","","0.0"
"0575111","0570011","Greenwich School District","Central Middle School","All Grades","Sit and Reach","82.5","76.3","88.2","89.9","93.3"
"0570211","0570011","Greenwich School District","Cos Cob School","All Grades","Sit and Reach","100.0","100.0","94.8","86.5","95.6"
"0575211","0570011","Greenwich School District","Eastern Middle School","All Grades","Sit and Reach","62.2","60.3","61.4","67.3","62.4"
"0570411","0570011","Greenwich School District","Glenville School","All Grades","Sit and Reach","75.0","83.3","95.8","90.9","95.8"
"0576111","0570011","Greenwich School District","Greenwich High School","All Grades","Sit and Reach","88.4","91.5","83.4","","89.6"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","All Grades","Sit and Reach","76.8","84.6","84.4","","82.9"
"0571311","0570011","Greenwich School District","International School At Dundee","All Grades","Sit and Reach","96.6","85.9","92.1","86.4","92.5"
"0570311","0570011","Greenwich School District","Julian Curtiss School","All Grades","Sit and Reach","89.8","94.4","67.2","85.7","88.9"
"0570611","0570011","Greenwich School District","New Lebanon School","All Grades","Sit and Reach","97.9","100.0","100.0","95.7","100.0"
"0570711","0570011","Greenwich School District","North Mianus School","All Grades","Sit and Reach","71.6","78.7","89.7","","92.1"
"0570811","0570011","Greenwich School District","North Street School","All Grades","Sit and Reach","92.9","95.4","96.6","98.5","96.7"
"0570911","0570011","Greenwich School District","Old Greenwich School","All Grades","Sit and Reach","93.2","94.6","90.3","88.8","80.7"
"0571111","0570011","Greenwich School District","Parkway School","All Grades","Sit and Reach","100.0","100.0","97.5","100.0","100.0"
"0571011","0570011","Greenwich School District","Riverside School","All Grades","Sit and Reach","92.9","95.5","94.0","90.9","83.1"
"0575311","0570011","Greenwich School District","Western Middle School","All Grades","Sit and Reach","85.5","87.6","82.2","81.8","78.9"
"0580111","0580011","Griswold School District","Griswold Alternative School","All Grades","Sit and Reach","","","","","*"
"0580311","0580011","Griswold School District","Griswold Elementary School","All Grades","Sit and Reach","91.7","87.9","86.8","89.6","83.2"
"0586211","0580011","Griswold School District","Griswold High School","All Grades","Sit and Reach","83.4","85.0","80.6","88.5","80.4"
"0585111","0580011","Griswold School District","Griswold Middle School","All Grades","Sit and Reach","75.3","78.1","73.1","65.8","68.0"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","All Grades","Sit and Reach","80.0","84.2","75.6","87.5","77.5"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","All Grades","Sit and Reach","78.3","83.0","69.6","81.3","59.6"
"0591811","0590011","Groton School District","Charles Barnum School","All Grades","Sit and Reach","94.1","90.9","65.8","88.6","92.9"
"0590311","0590011","Groton School District","Claude Chester School","All Grades","Sit and Reach","100.0","100.0","100.0","100.0","100.0"
"0595111","0590011","Groton School District","Fitch Middle School","All Grades","Sit and Reach","87.7","","","",""
"0591711","0590011","Groton School District","Mary Morrisson School","All Grades","Sit and Reach","92.3","73.5","90.9","74.4","52.5"
"0590211","0590011","Groton School District","New Beginnings Alternative Program","All Grades","Sit and Reach","","","","","0.0"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","All Grades","Sit and Reach","77.8","74.6","80.6","63.8","72.1"
"0591211","0590011","Groton School District","Pleasant Valley School","All Grades","Sit and Reach","85.7","86.0","88.4","86.4","91.5"
"0596111","0590011","Groton School District","Robert E. Fitch High School","All Grades","Sit and Reach","81.8","87.0","91.0","83.3","90.8"
"0590111","0590011","Groton School District","S. B. Butler School","All Grades","Sit and Reach","78.3","88.1","79.6","90.6","90.4"
"0595211","0590011","Groton School District","West Side Middle School","All Grades","Sit and Reach","87.5","81.4","77.5","82.7","84.8"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","All Grades","Sit and Reach","67.4","96.6","65.2","73.4","74.5"
"0600611","0600011","Guilford School District","A. W. Cox School","All Grades","Sit and Reach","100.0","94.9","98.2","95.8","98.4"
"0600411","0600011","Guilford School District","Calvin Leete School","All Grades","Sit and Reach","82.9","98.5","94.9","96.0","95.3"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","All Grades","Sit and Reach","88.8","90.5","91.8","89.4","87.4"
"0606111","0600011","Guilford School District","Guilford High School","All Grades","Sit and Reach","91.2","91.1","89.3","90.3","91.2"
"0600211","0600011","Guilford School District","Guilford Lakes School","All Grades","Sit and Reach","96.7","100.0","95.6","95.7","97.0"
"0600311","0600011","Guilford School District","Melissa Jones School","All Grades","Sit and Reach","95.9","97.4","83.1","91.0","98.5"
"0621211","0620011","Hamden School District","Bear Path School","All Grades","Sit and Reach","76.8","76.1","77.3","70.2","71.3"
"0620211","0620011","Hamden School District","Church Street School","All Grades","Sit and Reach","79.2","83.1","82.1","76.5","59.3"
"0620311","0620011","Hamden School District","Dunbar Hill School","All Grades","Sit and Reach","95.9","91.7","89.1","91.1","80.7"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","All Grades","Sit and Reach","","","","*","*"
"0626111","0620011","Hamden School District","Hamden High School","All Grades","Sit and Reach","84.1","86.5","78.5","92.6","81.9"
"0625211","0620011","Hamden School District","Hamden Middle School","All Grades","Sit and Reach","77.5","82.9","80.9","89.0","76.9"
"0620411","0620011","Hamden School District","Helen Street School","All Grades","Sit and Reach","80.0","74.6","87.7","76.5","90.8"
"0621111","0620011","Hamden School District","Ridge Hill School","All Grades","Sit and Reach","89.5","80.2","81.4","86.7","86.7"
"0620111","0620011","Hamden School District","Shepherd Glen School","All Grades","Sit and Reach","61.9","73.2","75.0","75.0","82.9"
"0621011","0620011","Hamden School District","Spring Glen School","All Grades","Sit and Reach","94.6","97.2","96.6","97.5","89.6"
"0621411","0620011","Hamden School District","West Woods School","All Grades","Sit and Reach","78.6","85.4","75.2","75.6","72.5"
"0630111","0630011","Hampton School District","Hampton Elementary School","All Grades","Sit and Reach","87.2","92.0","100.0","96.3","87.0"
"0640711","0640011","Hartford School District","Asian Studies Academy","All Grades","Sit and Reach","88.7","86.1","50.4","86.2","57.4"
"0644311","0640011","Hartford School District","Autism Program - Environmental Sciences Magnet School at Mar","All Grades","Sit and Reach","","","","","0.0"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","All Grades","Sit and Reach","","","","","*"
"0640411","0640011","Hartford School District","Batchelder School","All Grades","Sit and Reach","75.4","70.3","89.3","84.3","60.2"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","All Grades","Sit and Reach","65.0","84.4","87.5","71.4","81.4"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","All Grades","Sit and Reach","75.8","63.5","82.1","80.2","81.6"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","All Grades","Sit and Reach","88.3","85.4","78.6","83.7","100.0"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","All Grades","Sit and Reach","87.3","84.7","89.3","90.5","93.4"
"0642311","0640011","Hartford School District","Burr School","All Grades","Sit and Reach","88.7","91.5","88.1","74.1","58.4"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","All Grades","Sit and Reach","","","","64.1","53.2"
"0642411","0640011","Hartford School District","Clark School","All Grades","Sit and Reach","72.9","41.2","46.6","","32.7"
"0646411","0640011","Hartford School District","Classical Magnet School","All Grades","Sit and Reach","77.4","85.7","74.5","92.6","84.4"
"0646011","0640011","Hartford School District","Culinary Arts Academy","All Grades","Sit and Reach","*","78.3","82.6","","*"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","All Grades","Sit and Reach","87.7","85.5","92.5","100.0","98.9"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","All Grades","Sit and Reach","86.4","86.4","","",""
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","All Grades","Sit and Reach","","","","","*"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","All Grades","Sit and Reach","","","","","87.0"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","All Grades","Sit and Reach","","","","","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","All Grades","Sit and Reach","29.2","67.7","65.1","59.0","79.8"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","All Grades","Sit and Reach","85.1","85.1","70.8","84.1","84.1"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","All Grades","Sit and Reach","93.8","64.8","71.7","82.1","92.2"
"0643611","0640011","Hartford School District","Global Communications Academy","All Grades","Sit and Reach","78.0","85.9","82.8","83.5","82.0"
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","All Grades","Sit and Reach","","82.4","69.2","75.0","84.0"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","All Grades","Sit and Reach","*","89.9","94.3","*","69.3"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","All Grades","Sit and Reach","87.5","90.7","82.6","80.0","100.0"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","All Grades","Sit and Reach","72.7","61.4","53.8","26.5","100.0"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","All Grades","Sit and Reach","74.1","45.3","62.1","69.1","80.5"
"0647611","0640011","Hartford School District","High School Inc.","All Grades","Sit and Reach","","68.8","","69.8","69.8"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","All Grades","Sit and Reach","51.2","50.0","*","48.1","60.8"
"0641011","0640011","Hartford School District","Kennelly School","All Grades","Sit and Reach","57.0","59.9","77.0","77.0","81.0"
"0649511","0640011","Hartford School District","LC - Breakthrough II","All Grades","Sit and Reach","","","","","*"
"0649611","0640011","Hartford School District","LC - Burns","All Grades","Sit and Reach","","","","","0.0"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","All Grades","Sit and Reach","76.7","88.1","80.5","74.0","85.5"
"0641611","0640011","Hartford School District","M. L. King School","All Grades","Sit and Reach","74.2","71.3","74.2","93.0","93.8"
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","All Grades","Sit and Reach","44.7","73.3","60.8","87.4","88.8"
"0641911","0640011","Hartford School District","Milner Elementary School","All Grades","Sit and Reach","81.4","94.2","94.3","80.9","80.9"
"0643711","0640011","Hartford School District","Montessori Magnet School at Annie Fisher","All Grades","Sit and Reach","*","95.7","65.2","96.9","88.6"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","All Grades","Sit and Reach","","","","*","*"
"0642011","0640011","Hartford School District","Noah Webster Micro Society School","All Grades","Sit and Reach","85.1","80.3","84.3","78.5","86.1"
"0647811","0640011","Hartford School District","OPPortunity High School","All Grades","Sit and Reach","*","*","*","",""
"0641511","0640011","Hartford School District","Parkville Community School","All Grades","Sit and Reach","78.9","94.4","94.7","100.0","92.9"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","All Grades","Sit and Reach","*","*","93.9","*","93.8"
"0641111","0640011","Hartford School District","R.J. Kinsella Magnet School of Performing Arts","All Grades","Sit and Reach","82.5","94.6","87.0","87.3","73.6"
"0644011","0640011","Hartford School District","Renzulli Academy","All Grades","Sit and Reach","68.6","87.5","65.7","90.7","100.0"
"0640111","0640011","Hartford School District","SAND School","All Grades","Sit and Reach","73.5","79.1","99.2","100.0","100.0"
"0642511","0640011","Hartford School District","STEM Magnet School at Annie Fisher","All Grades","Sit and Reach","83.8","77.4","80.4","92.6","81.2"
"0643811","0640011","Hartford School District","STEM Magnet School at Dwight","All Grades","Sit and Reach","","95.4","83.8","72.8","93.1"
"0643011","0640011","Hartford School District","Sanchez School","All Grades","Sit and Reach","71.2","78.9","98.3","96.8","90.3"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","All Grades","Sit and Reach","61.8","","","",""
"0641711","0640011","Hartford School District","Sarah J. Rawson Elementary School","All Grades","Sit and Reach","80.8","95.3","","","90.3"
"0642611","0640011","Hartford School District","Simpson-Waverly School","All Grades","Sit and Reach","91.7","57.5","91.7","85.9","97.9"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","All Grades","Sit and Reach","94.7","88.9","91.7","90.0","92.0"
"0646711","0640011","Hartford School District","University High of Science and Engineering","All Grades","Sit and Reach","85.7","91.6","95.2","75.9","90.8"
"0642111","0640011","Hartford School District","West Middle School","All Grades","Sit and Reach","62.2","67.2","58.8","","77.6"
"0650111","0650011","Hartland School District","Hartland School","All Grades","Sit and Reach","82.8","93.0","95.6","93.3","93.0"
"0670111","0670011","Hebron School District","Hebron Elementary School","All Grades","Sit and Reach","100.0","100.0","92.6","96.4","87.0"
"2860113","2860013","Highville Charter School District","Highville Charter School","All Grades","Sit and Reach","76.4","72.9","70.9","80.0","86.9"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","All Grades","Sit and Reach","97.0","86.3","96.0","72.4","73.5"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","All Grades","Sit and Reach","65.3","49.6","65.1","78.6","77.7"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","All Grades","Sit and Reach","43.9","50.0","34.2","45.1","54.7"
"0680111","0680011","Kent School District","Kent Center School","All Grades","Sit and Reach","72.4","68.5","71.6","79.1","75.0"
"0690111","0690011","Killingly School District","Killingly Central School","All Grades","Sit and Reach","80.0","86.5","86.7","74.4",""
"0696111","0690011","Killingly School District","Killingly High School","All Grades","Sit and Reach","92.5","85.6","83.4","86.0","85.0"
"0695211","0690011","Killingly School District","Killingly Intermediate School","All Grades","Sit and Reach","69.4","82.3","80.1","81.2","70.4"
"0690311","0690011","Killingly School District","Killingly Memorial School","All Grades","Sit and Reach","34.2","42.9","72.5","78.8","63.6"
"2456014","2450014","Learn","Connecticut River Academy","All Grades","Sit and Reach","80.8","*","77.5","93.5","84.8"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","All Grades","Sit and Reach","52.4","76.1","85.7","62.2","85.7"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticu","All Grades","Sit and Reach","100.0","93.8","93.8","88.5","98.2"
"2450114","2450014","Learn","Regional Multicultural Magnet School","All Grades","Sit and Reach","68.8","68.6","83.1","74.6","76.1"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","All Grades","Sit and Reach","71.1","95.1","91.5","66.7","74.6"
"0715111","0710011","Lebanon School District","Lebanon Middle School","All Grades","Sit and Reach","82.1","86.0","87.8","88.2","96.0"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","All Grades","Sit and Reach","69.7","69.7","71.8","67.6","88.5"
"0720411","0720011","Ledyard School District","Gallup Hill School","All Grades","Sit and Reach","68.8","89.7","87.5","77.5","63.0"
"0720311","0720011","Ledyard School District","Juliet W. Long School","All Grades","Sit and Reach","78.0","82.4","89.1","79.7","78.4"
"0720111","0720011","Ledyard School District","Ledyard Center School","All Grades","Sit and Reach","76.9","86.7","85.8","82.7","71.9"
"0726111","0720011","Ledyard School District","Ledyard High School","All Grades","Sit and Reach","91.4","89.4","90.0","86.5","96.0"
"0725111","0720011","Ledyard School District","Ledyard Middle School","All Grades","Sit and Reach","84.1","93.6","94.4","92.0","89.1"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","All Grades","Sit and Reach","*","*","","",""
"0730111","0730011","Lisbon School District","Lisbon Central School","All Grades","Sit and Reach","82.2","87.0","80.2","81.4","92.4"
"0746111","0740011","Litchfield School District","Litchfield High School","All Grades","Sit and Reach","85.2","91.4","93.6","93.1","91.5"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","All Grades","Sit and Reach","91.0","89.9","88.8","89.9","78.1"
"0746011","0740011","Litchfield School District","Litchfield Middle School","All Grades","Sit and Reach","","","","","83.5"
"0766111","0760011","Madison School District","Daniel Hand High School","All Grades","Sit and Reach","86.6","90.3","85.4","90.0","89.4"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","All Grades","Sit and Reach","91.1","85.5","92.5","90.0","83.7"
"0760211","0760011","Madison School District","Island Avenue Elementary School","All Grades","Sit and Reach","96.4","95.3","92.5","90.2","87.9"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","All Grades","Sit and Reach","76.8","82.2","91.7","73.6","79.5"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","All Grades","Sit and Reach","87.1","85.9","92.3","78.8","87.8"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","All Grades","Sit and Reach","83.2","80.1","82.7","88.8","78.8"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","All Grades","Sit and Reach","","","","63.6","*"
"0770111","0770011","Manchester School District","Bowers School","All Grades","Sit and Reach","92.8","95.2","92.0","90.6","90.4"
"0770311","0770011","Manchester School District","Buckley School","All Grades","Sit and Reach","93.2","94.4","96.5","80.3","91.1"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","All Grades","Sit and Reach","94.2","90.6","92.9","91.5","87.1"
"0770411","0770011","Manchester School District","Highland Park School","All Grades","Sit and Reach","","92.5","89.4","75.0","86.5"
"0775311","0770011","Manchester School District","Illing Middle School","All Grades","Sit and Reach","73.4","65.6","79.3","74.4","79.0"
"0770611","0770011","Manchester School District","Keeney School","All Grades","Sit and Reach","78.9","87.0","76.5","73.1","81.6"
"0776111","0770011","Manchester School District","Manchester High School","All Grades","Sit and Reach","88.4","87.2","81.8","76.1","75.0"
"0779011","0770011","Manchester School District","Manchester Regional Academy","All Grades","Sit and Reach","","","","*","*"
"0771611","0770011","Manchester School District","Martin School","All Grades","Sit and Reach","78.9","92.2","77.1","92.1","94.7"
"0770911","0770011","Manchester School District","Nathan Hale School","All Grades","Sit and Reach","93.1","","","",""
"0770711","0770011","Manchester School District","New Horizons","All Grades","Sit and Reach","","","","*","*"
"0771011","0770011","Manchester School District","Robertson School","All Grades","Sit and Reach","92.2","97.9","89.2","86.0","97.6"
"0771211","0770011","Manchester School District","Verplanck School","All Grades","Sit and Reach","94.9","69.8","88.0","93.7","62.7"
"0771311","0770011","Manchester School District","Waddell School","All Grades","Sit and Reach","93.6","96.4","85.4","87.0","91.5"
"0771411","0770011","Manchester School District","Washington School","All Grades","Sit and Reach","88.1","100.0","94.0","90.6","76.7"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","All Grades","Sit and Reach","94.0","95.5","79.6","53.2","60.8"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","All Grades","Sit and Reach","78.4","86.0","100.0","84.6","74.1"
"0785111","0780011","Mansfield School District","Mansfield Middle School School","All Grades","Sit and Reach","88.7","85.3","81.1","84.6","82.4"
"0780511","0780011","Mansfield School District","Southeast Elementary School","All Grades","Sit and Reach","97.7","97.6","91.9","93.3","96.2"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","All Grades","Sit and Reach","78.9","82.2","84.3","75.5","77.1"
"0800111","0800011","Meriden School District","Benjamin Franklin School","All Grades","Sit and Reach","49.3","73.1","56.8","89.2","74.5"
"0801111","0800011","Meriden School District","Casimir Pulaski School","All Grades","Sit and Reach","74.5","65.8","67.4","61.6","81.7"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","All Grades","Sit and Reach","82.8","82.7","89.8","75.6","72.4"
"0800311","0800011","Meriden School District","Hanover School","All Grades","Sit and Reach","86.3","75.4","87.7","78.1","69.9"
"0800411","0800011","Meriden School District","Israel Putnam School","All Grades","Sit and Reach","78.9","69.1","95.1","96.6","98.9"
"0800511","0800011","Meriden School District","John Barry School","All Grades","Sit and Reach","86.7","81.5","88.1","87.8","72.2"
"0805211","0800011","Meriden School District","Lincoln Middle School","All Grades","Sit and Reach","72.2","63.0","67.4","67.9","74.3"
"0800711","0800011","Meriden School District","Nathan Hale School","All Grades","Sit and Reach","83.3","93.4","81.0","82.8","82.2"
"0806211","0800011","Meriden School District","Orville H. Platt High School","All Grades","Sit and Reach","75.2","79.3","77.4","68.4","76.2"
"0800811","0800011","Meriden School District","Roger Sherman School","All Grades","Sit and Reach","87.3","88.7","76.2","69.5","92.2"
"0800611","0800011","Meriden School District","STARS-Meriden School District","All Grades","Sit and Reach","","","","","*"
