"school_code","district_code","district","school","female","male","total"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","175","170","345"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","302","308","610"
"0643611","0640011","Hartford School District","Global Communications Academy","185","191","376"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","86","292","378"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","187","186","373"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","203","168","371"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","302","92","394"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","316","295","611"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","*","*","35"
"0649111","0640011","Hartford School District","Hartford Transitional Learning Academy (Secondary)","14","61","75"
"0647611","0640011","Hartford School District","High School, Inc.","99","98","197"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","77","88","165"
"0641011","0640011","Hartford School District","Kennelly School","421","374","795"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","357","261","618"
"0640811","0640011","Hartford School District","M. D. Fox School","392","409","801"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","252","260","512"
"0641211","0640011","Hartford School District","McDonough Middle School","162","196","358"
"0641911","0640011","Hartford School District","Milner School","196","204","400"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","68","81","149"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","354","348","702"
"0647811","0640011","Hartford School District","OPPortunity High School","49","41","90"
"0641511","0640011","Hartford School District","Parkville Community School","248","266","514"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","148","203","351"
"0645211","0640011","Hartford School District","Quirk Middle School","120","123","243"
"0641711","0640011","Hartford School District","Rawson School","339","395","734"
"0640111","0640011","Hartford School District","SAND School","219","194","413"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","112","141","253"
"0643011","0640011","Hartford School District","Sanchez School","241","252","493"
"0642611","0640011","Hartford School District","Simpson-Waverly School","220","217","437"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","310","292","602"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","141","221","362"
"0646311","0640011","Hartford School District","Weaver High School","165","170","335"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","293","326","619"
"0642111","0640011","Hartford School District","West Middle School","349","349","698"
"0642211","0640011","Hartford School District","Wish Museum School","200","226","426"
"0650111","0650011","Hartland School District","Hartland School","108","119","227"
"0670211","0670011","Hebron School District","Gilead Hill School","250","254","504"
"0670111","0670011","Hebron School District","Hebron Elementary School","304","364","668"
"2860113","2860013","Highville Charter School District","Highville Charter School","157","146","303"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","160","170","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","96","86","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","241","193","434"
"0680111","0680011","Kent School District","Kent Center School","131","151","282"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","40","58","98"
"0690111","0690011","Killingly School District","Killingly Central School","245","257","502"
"0696111","0690011","Killingly School District","Killingly High School","418","371","789"
"0695211","0690011","Killingly School District","Killingly Intermediate School","356","434","790"
"0690311","0690011","Killingly School District","Killingly Memorial School","248","254","502"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","43","24","67"
"2459014","2450014","Learn","Learn Special Education","*","*","33"
"2450114","2450014","Learn","Regional Multicultural Magnet School","273","251","524"
"2450214","2450014","Learn","The Friendship School","224","273","497"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","232","262","494"
"0715111","0710011","Lebanon School District","Lebanon Middle School","208","196","404"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","314","235","549"
"0720211","0720011","Ledyard School District","Gales Ferry School","97","122","219"
"0720411","0720011","Ledyard School District","Gallup Hill School","179","169","348"
"0720311","0720011","Ledyard School District","Juliet W. Long School","154","161","315"
"0720111","0720011","Ledyard School District","Ledyard Center School","200","205","405"
"0726111","0720011","Ledyard School District","Ledyard High School","501","425","926"
"0725111","0720011","Ledyard School District","Ledyard Middle School","211","237","448"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","14","8","22"
"0730111","0730011","Lisbon School District","Lisbon Central School","254","291","545"
"0740211","0740011","Litchfield School District","Center School","165","179","344"
"0746111","0740011","Litchfield School District","Litchfield High School","291","277","568"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","142","147","289"
"0766111","0760011","Madison School District","Daniel Hand High School","630","634","1264"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","282","305","587"
"0760211","0760011","Madison School District","Island Avenue Elementary School","165","152","317"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","261","287","548"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","143","168","311"
"0769011","0760011","Madison School District","Town Campus Learning Center","10","19","29"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","310","298","608"
"0770911","0770011","Manchester School District","Nathan Hale School","133","127","260"
"0770111","0770011","Manchester School District","Bowers School","201","230","431"
"0770311","0770011","Manchester School District","Buckley School","168","177","345"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","198","254","452"
"0770411","0770011","Manchester School District","Highland Park School","110","168","278"
"0775311","0770011","Manchester School District","Illing Middle School","440","509","949"
"0770611","0770011","Manchester School District","Keeney School","204","197","401"
"0776111","0770011","Manchester School District","Manchester High School","999","979","1978"
"0778011","0770011","Manchester School District","Manchester Preschool Center","85","100","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","28","70","98"
"0771611","0770011","Manchester School District","Martin School","121","139","260"
"0771011","0770011","Manchester School District","Robertson School","156","179","335"
"0771211","0770011","Manchester School District","Verplanck School","146","145","291"
"0771311","0770011","Manchester School District","Waddell School","152","159","311"
"0771411","0770011","Manchester School District","Washington School","145","165","310"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","129","145","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","87","109","196"
"0785111","0780011","Mansfield School District","Mansfield Middle School","271","292","563"
"0780511","0780011","Mansfield School District","Southeast Elementary School","116","122","238"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","345","324","669"
"0800711","0800011","Meriden School District","Nathan Hale School","309","301","610"
"0800111","0800011","Meriden School District","Benjamin Franklin School","195","263","458"
"0801111","0800011","Meriden School District","Casimir Pulaski School","332","348","680"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","618","610","1228"
"0800311","0800011","Meriden School District","Hanover School","258","295","553"
"0800411","0800011","Meriden School District","Israel Putnam School","234","310","544"
"0800511","0800011","Meriden School District","John Barry School","248","274","522"
"0805211","0800011","Meriden School District","Lincoln Middle School","347","395","742"
"0806211","0800011","Meriden School District","Orville H. Platt High School","582","532","1114"
"0800811","0800011","Meriden School District","Roger Sherman School","239","287","526"
"0801011","0800011","Meriden School District","Thomas Hooker School","250","261","511"
"0805411","0800011","Meriden School District","Washington Middle School","413","460","873"
"0830211","0830011","Middletown School District","Bielefield School","152","170","322"
"0839011","0830011","Middletown School District","DEAL Program","*","*","16"
"0830511","0830011","Middletown School District","Farm Hill School","136","171","307"
"0831511","0830011","Middletown School District","Keigwin Middle School","180","189","369"
"0831311","0830011","Middletown School District","Lawrence School","167","179","346"
"0830911","0830011","Middletown School District","MacDonough School","110","101","211"
"0836211","0830011","Middletown School District","Middletown High School","655","669","1324"
"0831211","0830011","Middletown School District","Moody School","203","235","438"
"0831111","0830011","Middletown School District","Snow School","182","171","353"
"0830111","0830011","Middletown School District","Spencer School","193","186","379"
"0831411","0830011","Middletown School District","Wesley School","177","195","372"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","361","383","744"
"0840111","0840011","Milford School District","Calf Pen Meadow School","153","149","302"
"0845111","0840011","Milford School District","East Shore Middle School","245","315","560"
"0845211","0840011","Milford School District","Harborside Middle School","290","294","584"
"0841911","0840011","Milford School District","J. F. Kennedy School","178","181","359"
"0846211","0840011","Milford School District","Jonathan Law High School","497","509","1006"
"0846311","0840011","Milford School District","Joseph A. Foran High School","541","511","1052"
"0841611","0840011","Milford School District","Live Oaks School","155","173","328"
"0841711","0840011","Milford School District","Mathewson School","231","257","488"
"0840711","0840011","Milford School District","Meadowside School","176","182","358"
"0840811","0840011","Milford School District","Orange Avenue School","218","251","469"
"0841811","0840011","Milford School District","Orchard Hills School","199","215","414"
"0841011","0840011","Milford School District","Pumpkin Delight School","134","156","290"
"0841411","0840011","Milford School District","Simon Lake School","176","183","359"
"0845311","0840011","Milford School District","West Shore Middle School","275","285","560"
"0850611","0850011","Monroe School District","Chalk Hill School","279","298","577"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","245","285","530"
"0855211","0850011","Monroe School District","Jockey Hollow School","329","348","677"
"0856111","0850011","Monroe School District","Masuk High School","635","667","1302"
"0850111","0850011","Monroe School District","Monroe Elementary School","162","196","358"
"0850311","0850011","Monroe School District","Stepney Elementary School","217","233","450"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","172","192","364"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","322","337","659"
"0860111","0860011","Montville School District","Mohegan School","219","193","412"
"0866111","0860011","Montville School District","Montville High School","379","413","792"
"0860511","0860011","Montville School District","Oakdale School","208","233","441"
"0869011","0860011","Montville School District","Palmer Academy","9","12","21"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","107","120","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","150","134","284"
"0885111","0880011","Naugatuck School District","City Hill Middle School","233","238","471"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","182","206","388"
"0888111","0880011","Naugatuck School District","Head Start","47","57","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","166","202","368"
"0885211","0880011","Naugatuck School District","Hillside Middle School","142","164","306"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","160","160","320"
"0880311","0880011","Naugatuck School District","Maple Hill School","221","238","459"
"0886111","0880011","Naugatuck School District","Naugatuck High School","705","729","1434"
"0880611","0880011","Naugatuck School District","Salem School","115","131","246"
"0880711","0880011","Naugatuck School District","Western School","119","155","274"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","195","165","360"
"0899211","0890011","New Britain School District","Academic Extension Center","7","14","21"
"0899311","0890011","New Britain School District","Behavior Support Program","*","*","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","202","273","475"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","470","324","794"
"0890511","0890011","New Britain School District","Gaffney School","227","295","522"
"0890611","0890011","New Britain School District","Holmes School","212","256","468"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","85","70","155"
"0890711","0890011","New Britain School District","Jefferson School","187","236","423"
"0890811","0890011","New Britain School District","Lincoln School","292","319","611"
"0896111","0890011","New Britain School District","New Britain High School","1293","1466","2759"
"0899011","0890011","New Britain School District","New Britain Transition Center","10","26","36"
"0890911","0890011","New Britain School District","Northend School","134","162","296"
"0895311","0890011","New Britain School District","Pulaski Middle School","291","358","649"
"0895111","0890011","New Britain School District","Roosevelt Middle School","215","227","442"
"0895211","0890011","New Britain School District","Slade Middle School","356","360","716"
"0891211","0890011","New Britain School District","Smalley Academy","346","365","711"
"0891311","0890011","New Britain School District","Smith School","295","316","611"
"0891511","0890011","New Britain School District","Vance School","254","269","523"
"0900411","0900011","New Canaan School District","East School","275","264","539"
"0906111","0900011","New Canaan School District","New Canaan High School","655","632","1287"
"0905111","0900011","New Canaan School District","Saxe Middle School","614","604","1218"
"0900211","0900011","New Canaan School District","South School","270","271","541"
"0900311","0900011","New Canaan School District","West School","233","259","492"
"0910111","0910011","New Fairfield School District","Consolidated School","304","345","649"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","276","361","637"
"0916111","0910011","New Fairfield School District","New Fairfield High School","502","518","1020"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","346","377","723"
"0920311","0920011","New Hartford School District","Ann Antolini School","175","186","361"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","80","74","154"
"0929011","0920011","New Hartford School District","Bridges I","*","*","6"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","57","53","110"
"0931211","0930011","New Haven School District","Edgewood School","225","234","459"
"0931411","0930011","New Haven School District","Nathan Hale School","259","274","533"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","236","289","525"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","248","256","504"
"0930311","0930011","New Haven School District","Beecher School","218","260","478"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","223","273","496"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","299","174","473"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","220","227","447"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","217","248","465"
"0930511","0930011","New Haven School District","Clarence Rogers School","66","84","150"
"0930611","0930011","New Haven School District","Clinton Avenue School","221","234","455"
"0934111","0930011","New Haven School District","Columbus Family Academy","234","193","427"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","324","311","635"
"0936411","0930011","New Haven School District","Cooperative High School","376","165","541"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","41","151","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","192","221","413"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","18","29","47"
"0938111","0930011","New Haven School District","Early Learning Center","60","58","118"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","241","262","503"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","57","101","158"
"0931611","0930011","New Haven School District","Fair Haven School","288","331","619"
"0938011","0930011","New Haven School District","Headstart","219","222","441"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","134","140","274"
"0936611","0930011","New Haven School District","High School In The Community","188","139","327"
"0930711","0930011","New Haven School District","Hill Central Music Academy","179","186","365"
"0936311","0930011","New Haven School District","Hill Regional Career High School","448","251","699"
"0936211","0930011","New Haven School District","James Hillhouse High School","445","503","948"
"0931311","0930011","New Haven School District","John C. Daniels","279","253","532"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","310","278","588"
"0930411","0930011","New Haven School District","Katherine Brennan School","88","88","176"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","233","242","475"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","155","162","317"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","252","344","596"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","86","98","184"
"0937011","0930011","New Haven School District","New Haven Academy","130","109","239"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","26","0","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","91","99","190"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","188","195","383"
"0931011","0930011","New Haven School District","Ross/Woodward School","268","268","536"
"0936711","0930011","New Haven School District","Sound School","154","174","328"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","130","137","267"
"0932911","0930011","New Haven School District","Truman School","279","270","549"
"0939011","0930011","New Haven School District","Urban Youth Center Middle School","9","25","34"
"0934911","0930011","New Haven School District","West Rock Authors Academy","106","124","230"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","248","213","461"
"0936111","0930011","New Haven School District","Wilbur Cross High School","772","848","1620"
"0933811","0930011","New Haven School District","Worthington Hooker School","217","216","433"
"0950311","0950011","New London School District","Jennings School","287","257","544"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","265","345","610"
"0950211","0950011","New London School District","Harbor School","130","158","288"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","127","146","273"
"0959111","0950011","New London School District","New London Clinical Day Program","7","15","22"
"0956111","0950011","New London School District","New London High School","417","518","935"
"0950511","0950011","New London School District","Shoreline Academy","50","53","103"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","94","130","224"
"0960511","0960011","New Milford School District","Hill And Plain School","199","250","449"
"0960711","0960011","New Milford School District","John Pettibone School","204","244","448"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","7"
"0966111","0960011","New Milford School District","New Milford High School","782","784","1566"
"0960811","0960011","New Milford School District","Northville Elementary School","261","273","534"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","532","554","1086"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","401","373","774"
"0940611","0940011","Newington School District","Anna Reynolds School","213","232","445"
"0940211","0940011","Newington School District","Elizabeth Green School","149","159","308"
"0940811","0940011","Newington School District","John Paterson School","211","279","490"
"0945311","0940011","Newington School District","John Wallace Middle School","386","342","728"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","306","327","633"
"0946111","0940011","Newington School District","Newington High School","706","762","1468"
"0940711","0940011","Newington School District","Ruth Chaffee School","202","193","395"
"0970111","0970011","Newtown School District","Hawley Elementary School","191","229","420"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","159","216","375"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","258","237","495"
"0976111","0970011","Newtown School District","Newtown High School","868","863","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","447","449","896"
"0978011","0970011","Newtown School District","Newtown Preschool","37","50","87"
"0970511","0970011","Newtown School District","Reed Intermediate School","403","458","861"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","291","334","625"
"0980111","0980011","Norfolk School District","Botelle Elementary School","69","68","137"
"0989211","0980011","Norfolk School District","Bridges II","*","*","*"
"0989011","0980011","Norfolk School District","IEP Program","*","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","153","174","327"
"0996111","0990011","North Branford School District","North Branford High School","351","335","686"
"0995111","0990011","North Branford School District","North Branford Intermediate School","287","322","609"
"0990511","0990011","North Branford School District","Stanley T. Williams School","135","116","251"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","245","220","465"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","171","157","328"
"1010811","1010011","North Haven School District","Clintonville Elementary School","175","221","396"
"1010711","1010011","North Haven School District","Green Acres Elementary School","192","201","393"
"1010211","1010011","North Haven School District","Montowese Elementary School","217","198","415"
"1016111","1010011","North Haven School District","North Haven High School","602","579","1181"
"1015211","1010011","North Haven School District","North Haven Middle School","426","446","872"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","208","220","428"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","165","218","383"
"1026111","1020011","North Stonington School District","Wheeler High School","105","121","226"
"1025111","1020011","North Stonington School District","Wheeler Middle School","89","93","182"
"1036211","1030011","Norwalk School District","Brien McMahon High School","874","820","1694"
"1030211","1030011","Norwalk School District","Brookside Elementary School","214","269","483"
"1030311","1030011","Norwalk School District","Columbus Magnet School","188","160","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","221","260","481"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","206","254","460"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","255","284","539"
"1030811","1030011","Norwalk School District","Kendall Elementary School","222","261","483"
"1032211","1030011","Norwalk School District","Marvin Elementary School","222","235","457"
"1032111","1030011","Norwalk School District","Naramake Elementary School","219","218","437"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","290","298","588"
"1036111","1030011","Norwalk School District","Norwalk High School","766","737","1503"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","35","64","99"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","312","374","686"
"1035511","1030011","Norwalk School District","Roton Middle School","207","193","400"
"1031311","1030011","Norwalk School District","Rowayton School","229","239","468"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","171","166","337"
"1031411","1030011","Norwalk School District","Tracey School","192","209","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","324","339","663"
"1032411","1030011","Norwalk School District","Wolfpit School","156","173","329"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1269","1152","2421"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","89","84","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","10","37","47"
"1040611","1040011","Norwich School District","Greeneville School","157","171","328"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","164","189","353"
"1045111","1040011","Norwich School District","Kelly Middle School","315","316","631"
"1042011","1040011","Norwich School District","Moriarty Magnet School","163","203","366"
"1040811","1040011","Norwich School District","Samuel Huntington School","182","229","411"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","282","238","520"
"1046111","1040011","Norwich School District","Thames River Academy","40","45","85"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","173","127","300"
"1041911","1040011","Norwich School District","Uncas Network School","80","89","169"
"1041811","1040011","Norwich School District","Veterans' Memorial School","118","115","233"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","125","111","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","98","82","180"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","232","233","465"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","292","306","598"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","269","259","528"
"1070211","1070011","Orange School District","Mary L. Tracy School","94","92","186"
"1070511","1070011","Orange School District","Peck Place School","213","198","411"
"1070311","1070011","Orange School District","Race Brook School","208","192","400"
"1070411","1070011","Orange School District","Turkey Hill School","140","160","300"
"1085111","1080011","Oxford School District","Great Oak School","253","252","505"
"1080111","1080011","Oxford School District","Oxford Center School","262","274","536"
"1086011","1080011","Oxford School District","Oxford High School","269","296","565"
"1080311","1080011","Oxford School District","Quaker Farms School","273","277","550"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","116","126","242"
"1090511","1090011","Plainfield School District","Early Childhood Center","127","147","274"
"1090111","1090011","Plainfield School District","Moosup Elementary School","139","156","295"
"1095111","1090011","Plainfield School District","Plainfield Central School","275","298","573"
"1096111","1090011","Plainfield School District","Plainfield High School","433","419","852"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","208","211","419"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","157","152","309"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","135","148","283"
"1100211","1100011","Plainville School District","Linden Street School","198","215","413"
"1100511","1100011","Plainville School District","Louis Toffolon School","173","177","350"
"1105211","1100011","Plainville School District","Middle School of Plainville","281","293","574"
"1106111","1100011","Plainville School District","Plainville High School","440","422","862"
"1108011","1100011","Plainville School District","Prekindergarten Program","22","32","54"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","208","247","455"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","200","193","393"
"1110211","1110011","Plymouth School District","Plymouth Center School","176","236","412"
"1116111","1110011","Plymouth School District","Terryville High School","256","265","521"
"1120111","1120011","Pomfret School District","Pomfret Community School","274","258","532"
"1130511","1130011","Portland School District","Brownstone Intermediate School","115","122","237"
"1130411","1130011","Portland School District","Gildersleeve School","130","118","248"
"1136111","1130011","Portland School District","Portland High School","173","189","362"
"1135111","1130011","Portland School District","Portland Middle School","116","124","240"
"1130211","1130011","Portland School District","Valley View School","181","168","349"
"1145111","1140011","Preston School District","Preston Plains School","71","77","148"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","150","134","284"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","307","337","644"
"1166111","1160011","Putnam School District","Putnam High School","150","177","327"
"1165111","1160011","Putnam School District","Putnam Middle School","106","148","254"
"1175111","1170011","Redding School District","John Read Middle School","314","281","595"
"1170111","1170011","Redding School District","Redding Elementary School","320","350","670"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","252","258","510"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","171","183","354"
"2046112","2040012","Regional School District 04","Valley Regional High School","305","313","618"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","193","230","423"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","211","219","430"
"2056112","2050012","Regional School District 05","Amity Regional High School","784","846","1630"
"2060112","2060012","Regional School District 06","Goshen Center School","113","105","218"
"2060212","2060012","Regional School District 06","James Morris School","100","107","207"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","6","8","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","298","238","536"
"2060312","2060012","Regional School District 06","Warren Elementary School","44","52","96"
"2079112","2070012","Regional School District 07","AIM","*","*","13"
"2079012","2070012","Regional School District 07","FLEX","0","*","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","0","6","6"
"2079212","2070012","Regional School District 07","Links","11","12","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","402","355","757"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","174","168","342"
"2079312","2070012","Regional School District 07","STEP","8","13","21"
"2086112","2080012","Regional School District 08","RHAM High School","499","586","1085"
"2085112","2080012","Regional School District 08","RHAM Middle School","294","350","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","496","462","958"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","431","475","906"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","239","238","477"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","296","325","621"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","381","432","813"
"2116112","2110012","Regional School District 11","Parish Hill High School","145","146","291"
"2120212","2120012","Regional School District 12","Booth Free School","58","54","112"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","17","12","29"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","141","182","323"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","117","131","248"
"2120112","2120012","Regional School District 12","The Burnham School","37","50","87"
"2120412","2120012","Regional School District 12","Washington Primary School","84","85","169"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","298","279","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","89","104","193"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","177","169","346"
"2130112","2130012","Regional School District 13","Frederick Brewster School","110","174","284"
"2130512","2130012","Regional School District 13","John Lyman School","163","160","323"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","173","187","360"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","175","175","350"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","14","15","29"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","213","202","415"
"2146112","2140012","Regional School District 14","Nonnewaug High School","458","384","842"
"2145112","2140012","Regional School District 14","Woodbury Middle School","230","243","473"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","216","230","446"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","286","322","608"
"2155212","2150012","Regional School District 15","Memorial Middle School","272","260","532"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","202","251","453"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","687","731","1418"
"2150512","2150012","Regional School District 15","Pomperaug School","227","304","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","281","273","554"
"2160312","2160012","Regional School District 16","Algonquin School","230","243","473"
"2160212","2160012","Regional School District 16","Community School","133","93","226"
"2160112","2160012","Regional School District 16","Laurel Ledge School","228","247","475"
"2165112","2160012","Regional School District 16","Long River Middle School","316","306","622"
"2166012","2160012","Regional School District 16","Woodland Regional High School","380","409","789"
"2170212","2170012","Regional School District 17","Burr District Elementary School","150","154","304"
"2170112","2170012","Regional School District 17","Haddam Elementary School","122","146","268"
