"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0110511","0110011","Bloomfield School District","Metacomet School","0","0","0","0","115","122","0","0","0","0","0","0","0","0","237"
"0110711","0110011","Bloomfield School District","Carmen Arace Intermediate School","0","0","0","0","0","0","122","98","0","0","0","0","0","0","220"
"0116311","0110011","Bloomfield School District","Global Experience Magnet School","0","0","0","0","0","0","0","30","30","0","31","29","31","31","182"
"0115211","0110011","Bloomfield School District","Carmen Arace Middle School","0","0","0","0","0","0","0","0","113","148","0","0","0","0","261"
"0116111","0110011","Bloomfield School District","Bloomfield High School","0","0","0","0","0","0","0","0","0","0","114","149","149","129","541"
"0116411","0110011","Bloomfield School District","Learning Academy at Bloomfield","0","0","0","0","0","0","0","0","0","0","*","*","*","*","10"
"0120111","0120011","Bolton School District","Bolton Center School","19","47","50","66","63","58","54","55","62","59","0","0","0","0","533"
"0126111","0120011","Bolton School District","Bolton High School","0","0","0","0","0","0","0","0","0","0","89","82","104","84","359"
"0130111","0130011","Bozrah School District","Fields Memorial School","21","25","19","30","24","19","22","22","33","26","0","0","0","0","241"
"0148011","0140011","Branford School District","Indian Neck School","47","0","0","0","0","0","0","0","0","0","0","0","0","0","47"
"0141611","0140011","Branford School District","John B. Sliney School","16","73","65","71","70","76","0","0","0","0","0","0","0","0","371"
"0141411","0140011","Branford School District","Mary T. Murphy School","28","86","88","74","79","74","0","0","0","0","0","0","0","0","429"
"0141511","0140011","Branford School District","Mary R. Tisko School","0","65","68","76","87","77","0","0","0","0","0","0","0","0","373"
"0145111","0140011","Branford School District","Francis Walsh Intermediate School","0","0","0","0","0","0","235","236","241","277","0","0","0","0","989"
"0146111","0140011","Branford School District","Branford High School","0","0","0","0","0","0","0","0","0","0","239","241","293","276","1049"
"0150111","0150011","Bridgeport School District","Barnum School","36","95","77","77","72","57","66","42","45","58","0","0","0","0","625"
"0150211","0150011","Bridgeport School District","Beardsley School","45","45","61","52","49","49","40","36","0","0","0","0","0","0","377"
"0154011","0150011","Bridgeport School District","Blackham School","34","119","124","113","114","118","90","86","180","152","0","0","0","0","1130"
"0150411","0150011","Bridgeport School District","Bryant School","52","49","62","59","65","53","43","29","0","0","0","0","0","0","412"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","45","117","115","128","118","114","124","119","126","109","0","0","0","0","1115"
"0150511","0150011","Bridgeport School District","Columbus School","49","170","132","120","91","87","82","57","57","32","0","0","0","0","877"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","17","97","94","86","83","91","88","85","95","82","0","0","0","0","818"
"0151211","0150011","Bridgeport School District","Hallen School","18","49","63","43","47","44","38","34","0","0","0","0","0","0","336"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","89","47","47","46","44","44","47","47","46","0","0","0","0","0","457"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","46","58","75","58","81","73","51","50","67","70","0","0","0","0","629"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","17","88","101","84","84","85","79","90","126","117","0","0","0","0","871"
"0151711","0150011","Bridgeport School District","Park City Magnet School","31","57","53","60","59","59","59","48","48","52","0","0","0","0","526"
"0152511","0150011","Bridgeport School District","Read School","33","105","99","75","92","88","86","79","96","104","0","0","0","0","857"
"0152611","0150011","Bridgeport School District","Roosevelt School","53","73","75","70","43","50","41","36","42","41","0","0","0","0","524"
"0154411","0150011","Bridgeport School District","Skane Center","231","0","0","0","0","0","0","0","0","0","0","0","0","0","231"
"0153011","0150011","Bridgeport School District","Waltersville School","17","72","61","49","69","57","55","40","51","43","0","0","0","0","514"
"0150311","0150011","Bridgeport School District","Black Rock School","0","54","64","51","38","45","51","27","18","0","0","0","0","0","348"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","0","*","6","6","6","*","8","*","6","*","*","*","0","*","52"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","0","45","42","46","49","49","45","34","0","0","0","0","0","0","310"
"0153911","0150011","Bridgeport School District","Cross School","0","50","37","50","36","38","43","39","72","55","0","0","0","0","420"
"0154211","0150011","Bridgeport School District","Curiale School","0","87","91","63","64","77","61","81","126","123","0","0","0","0","773"
"0154111","0150011","Bridgeport School District","Dunbar School","0","43","38","32","31","29","27","17","46","50","0","0","0","0","313"
"0150711","0150011","Bridgeport School District","Edison School","0","43","42","40","30","26","35","28","0","0","0","0","0","0","244"
"0151111","0150011","Bridgeport School District","Hall School","0","43","48","50","50","45","41","31","0","0","0","0","0","0","308"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","0","47","45","44","47","49","47","49","55","50","0","0","0","0","433"
"0151311","0150011","Bridgeport School District","Hooker School","0","43","38","39","38","42","39","36","56","50","0","0","0","0","381"
"0152011","0150011","Bridgeport School District","Madison School","0","74","76","77","77","67","82","53","0","0","0","0","0","0","506"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","0","46","47","50","51","50","47","56","55","54","0","0","0","0","456"
"0153611","0150011","Bridgeport School District","Winthrop School","0","80","71","72","74","73","74","74","85","83","0","0","0","0","686"
"0159211","0150011","Bridgeport School District","Park City Academy","0","0","0","0","0","0","0","0","0","*","*","*","*","0","6"
"0156111","0150011","Bridgeport School District","Bassick High School","0","0","0","0","0","0","0","0","0","0","423","314","214","226","1177"
"0156211","0150011","Bridgeport School District","Central High School","0","0","0","0","0","0","0","0","0","0","668","464","549","456","2137"
"0156311","0150011","Bridgeport School District","Harding High School","0","0","0","0","0","0","0","0","0","0","507","221","405","164","1297"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","43","69","79","71","62","61","51","0","0","0","0","0","0","0","436"
"0170511","0170011","Bristol School District","Greene-Hills School","30","93","87","109","97","103","75","107","102","90","0","0","0","0","893"
"0171911","0170011","Bristol School District","Ivy Drive School","21","62","68","74","66","72","60","0","0","0","0","0","0","0","423"
"0171711","0170011","Bristol School District","Mountain View School","90","61","62","59","55","55","49","0","0","0","0","0","0","0","431"
"0171111","0170011","Bristol School District","South Side School","30","68","64","75","85","80","87","0","0","0","0","0","0","0","489"
"0171211","0170011","Bristol School District","Stafford School","45","82","81","71","75","80","69","0","0","0","0","0","0","0","503"
"0172011","0170011","Bristol School District","West Bristol School","27","85","102","117","98","88","107","87","91","99","0","0","0","0","901"
"0170311","0170011","Bristol School District","Edgewood School","0","62","55","61","57","78","52","0","0","0","0","0","0","0","365"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","0","0","0","0","*","*","6","*","*","*","*","*","0","0","19"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","0","0","0","0","0","0","0","276","226","256","0","0","0","0","758"
"0175211","0170011","Bristol School District","Northeast Middle School","0","0","0","0","0","0","0","138","180","182","0","0","0","0","500"
"0176111","0170011","Bristol School District","Bristol Central High School","0","0","0","0","0","0","0","0","0","0","350","293","332","287","1262"
"0176211","0170011","Bristol School District","Bristol Eastern High School","0","0","0","0","0","0","0","0","0","0","371","305","341","288","1305"
"0179211","0170011","Bristol School District","Community/Vocational Program","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"0180311","0180011","Brookfield School District","Center Elementary School","37","177","202","0","0","0","0","0","0","0","0","0","0","0","416"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","0","0","0","182","209","214","0","0","0","0","0","0","0","0","605"
"0185311","0180011","Brookfield School District","Whisconier Middle School","0","0","0","0","0","0","175","222","212","242","0","0","0","0","851"
"0186111","0180011","Brookfield School District","Brookfield High School","0","0","0","0","0","0","0","0","0","0","209","231","232","246","918"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","120","81","76","100","77","89","0","0","0","0","0","0","0","0","543"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","0","0","0","0","0","0","95","104","92","103","0","0","0","0","394"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","29","43","34","50","38","65","0","0","0","0","0","0","0","0","259"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","0","0","0","0","0","0","67","61","47","56","0","0","0","0","231"
"0230211","0230011","Canton School District","Cherry Brook Primary School","29","113","122","141","132","0","0","0","0","0","0","0","0","0","537"
"0230311","0230011","Canton School District","Canton Intermediate School","0","0","0","0","0","161","142","127","0","0","0","0","0","0","430"
"0235111","0230011","Canton School District","Canton Middle School","0","0","0","0","0","0","0","0","136","134","0","0","0","0","270"
"0236111","0230011","Canton School District","Canton High School","0","0","0","0","0","0","0","0","0","0","119","126","140","126","511"
"2416514","2410014","Capitol Region Education Council","Academy of Science and Innovation","35","0","0","0","0","0","0","45","43","45","67","52","48","0","335"
"2410614","2410014","Capitol Region Education Council","Ana Grace Academy of the Arts Elementary School","111","53","0","0","0","0","0","0","0","0","0","0","0","0","164"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","120","59","42","0","0","0","0","0","0","0","0","0","0","0","221"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","62","60","67","66","44","43","45","0","0","0","0","0","0","0","387"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","101","60","58","63","53","22","0","0","0","0","0","0","0","0","357"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","80","46","47","45","44","29","40","9","0","0","0","0","0","0","340"
"2410514","2410014","Capitol Region Education Council","Museum Academy","90","55","42","39","40","45","0","0","0","0","0","0","0","0","311"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","133","58","53","57","42","13","0","0","0","0","0","0","0","0","356"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","14","6","*","9","9","*","*","7","8","*","*","0","0","0","64"
"2419114","2410014","Capitol Region Education Council","Soundbridge","60","*","*","*","0","*","0","*","0","0","*","*","*","*","86"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","76","66","65","67","59","55","52","0","0","0","0","0","0","0","440"
"2419314","2410014","Capitol Region Education Council","River Street School","0","*","*","*","*","11","11","9","18","*","7","14","13","53","151"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","0","0","0","*","0","0","0","0","0","*","*","0","*","*","6"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","0","0","0","0","0","0","0","111","110","84","66","48","40","32","491"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","0","0","0","0","0","0","0","94","90","0","0","0","0","0","184"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","0","0","0","0","0","0","0","83","113","119","112","96","105","88","716"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","0","0","0","0","0","0","0","70","52","76","65","51","43","20","377"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","0","0","0","0","0","0","0","237","220","206","0","0","0","0","663"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","0","0","0","0","0","0","0","0","*","0","*","8","7","*","21"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","0","0","0","0","0","0","0","0","*","*","18","20","6","12","58"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","0","0","0","0","0","0","0","0","0","*","*","*","*","*","11"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","0","0","0","0","0","0","0","0","0","0","116","112","119","76","423"
"2416714","2410014","Capitol Region Education Council","Two Rivers Magnet High School","0","0","0","0","0","0","0","0","0","0","96","0","0","0","96"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","27","27","24","18","23","19","26","21","0","0","0","0","0","0","185"
"0250211","0250011","Cheshire School District","Darcey School","70","236","0","0","0","0","0","0","0","0","0","0","0","0","306"
"0250411","0250011","Cheshire School District","Highland School","0","0","112","115","133","135","129","152","0","0","0","0","0","0","776"
"0250111","0250011","Cheshire School District","Chapman School","0","0","35","49","56","47","41","55","0","0","0","0","0","0","283"
"0250611","0250011","Cheshire School District","Doolittle School","0","0","77","89","95","99","105","74","0","0","0","0","0","0","539"
"0250511","0250011","Cheshire School District","Norton School","0","0","56","71","89","73","76","90","0","0","0","0","0","0","455"
"0255111","0250011","Cheshire School District","Dodd Middle School","0","0","0","0","0","0","0","0","356","401","0","0","0","0","757"
"0256111","0250011","Cheshire School District","Cheshire High School","0","0","0","0","0","0","0","0","0","0","377","393","378","366","1514"
"0259011","0250011","Cheshire School District","Humiston School","0","0","0","0","0","0","0","0","0","0","*","*","6","11","25"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","42","130","149","179","145","0","0","0","0","0","0","0","0","0","645"
"0270111","0270011","Clinton School District","Abraham Pierson School","0","0","0","0","0","147","164","0","0","0","0","0","0","0","311"
"0275111","0270011","Clinton School District","Jared Eliot School","0","0","0","0","0","0","*","154","*","147","0","0","0","0","446"
"0276111","0270011","Clinton School District","The Morgan School","0","0","0","0","0","0","0","0","0","0","152","151","141","135","579"
"0280411","0280011","Colchester School District","Colchester Elementary School","76","170","171","195","0","0","0","0","0","0","0","0","0","0","612"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","0","0","0","0","222","198","210","0","0","0","0","0","0","0","630"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","0","0","0","0","0","0","0","229","245","227","0","0","0","0","701"
"0286111","0280011","Colchester School District","Bacon Academy","0","0","0","0","0","0","0","0","0","0","205","221","248","263","937"
"0300111","0300011","Columbia School District","Horace W. Porter School","21","46","41","56","43","53","58","55","68","62","0","0","0","0","503"
"2438014","2430014","Cooperative Educational Services","School Readiness","54","0","0","0","0","0","0","0","0","0","0","0","0","0","54"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","80","53","57","45","47","38","42","47","31","33","0","0","0","0","473"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","0","*","*","*","*","9","9","10","7","*","*","0","0","0","54"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","0","0","*","*","10","9","16","18","23","17","12","16","13","12","152"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","0","0","0","0","0","0","0","0","*","*","18","15","10","42","91"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","16","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"0320211","0320011","Coventry School District","Coventry Grammar School","0","123","128","129","0","0","0","0","0","0","0","0","0","0","380"
"0320411","0320011","Coventry School District","George Hersey Robertson School","0","0","0","0","129","138","141","0","0","0","0","0","0","0","408"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","0","0","0","0","0","0","0","117","133","158","0","0","0","0","408"
"0326111","0320011","Coventry School District","Coventry High School","0","0","0","0","0","0","0","0","0","0","122","115","127","147","511"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","21","148","149","168","0","0","0","0","0","0","0","0","0","0","486"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","0","0","0","0","149","154","138","0","0","0","0","0","0","0","441"
"0335111","0330011","Cromwell School District","Cromwell Middle School","0","0","0","0","0","0","0","170","158","181","0","0","0","0","509"
"0336111","0330011","Cromwell School District","Cromwell High School","0","0","0","0","0","0","0","0","0","0","145","122","131","137","535"
"0340211","0340011","Danbury School District","Hayestown Avenue School","*","81","*","60","66","77","67","0","0","0","0","0","0","0","411"
"0341311","0340011","Danbury School District","King Street Primary School","*","93","110","106","*","0","0","0","0","0","0","0","0","0","404"
"0341811","0340011","Danbury School District","Mill Ridge Educational Center","165","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","*","101","*","105","99","0","0","0","0","0","0","0","0","0","401"
"0341211","0340011","Danbury School District","Shelter Rock School","*","*","89","64","66","75","62","0","0","0","0","0","0","0","416"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","0","63","77","56","71","67","71","0","0","0","0","0","0","0","405"
"0341111","0340011","Danbury School District","Great Plain School","0","55","71","53","44","61","43","0","0","0","0","0","0","0","327"
"0340611","0340011","Danbury School District","Morris Street School","0","88","73","73","59","77","50","0","0","0","0","0","0","0","420"
"0340811","0340011","Danbury School District","Park Avenue School","0","90","72","76","67","64","62","0","0","0","0","0","0","0","431"
"0341511","0340011","Danbury School District","Pembroke School","0","50","56","69","56","68","63","0","0","0","0","0","0","0","362"
"0341011","0340011","Danbury School District","South Street School","0","57","72","58","55","60","66","0","0","0","0","0","0","0","368"
"0341611","0340011","Danbury School District","Stadley Rough School","0","69","78","75","64","79","84","0","0","0","0","0","0","0","449"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","0","65","66","75","75","75","75","0","0","0","0","0","0","0","431"
"0341711","0340011","Danbury School District","King Street Intermediate School","0","0","0","0","0","195","168","0","0","0","0","0","0","0","363"
"0345111","0340011","Danbury School District","Broadview Middle School","0","0","0","0","0","0","0","351","378","365","0","0","0","0","1094"
"0345211","0340011","Danbury School District","Rogers Park Middle School","0","0","0","0","0","0","0","413","374","413","0","0","0","0","1200"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","0","0","0","0","0","0","0","0","0","0","16","18","20","24","78"
"0346111","0340011","Danbury School District","Danbury High School","0","0","0","0","0","0","0","0","0","0","810","701","672","704","2887"
"0350211","0350011","Darien School District","Hindley Elementary School","33","90","88","92","107","97","72","0","0","0","0","0","0","0","579"
"0350711","0350011","Darien School District","Holmes Elementary School","*","79","80","69","78","*","64","0","0","0","0","0","0","0","433"
"0350611","0350011","Darien School District","Tokeneke Elementary School","44","73","86","68","88","72","65","0","0","0","0","0","0","0","496"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","0","77","68","79","95","78","77","0","0","0","0","0","0","0","474"
"0350511","0350011","Darien School District","Royle Elementary School","0","69","71","63","65","65","80","0","0","0","0","0","0","0","413"
"0355111","0350011","Darien School District","Middlesex Middle School","0","0","0","0","0","0","0","378","389","368","0","0","0","0","1135"
"0356111","0350011","Darien School District","Darien High School","0","0","0","0","0","0","0","0","0","0","351","332","334","312","1329"
"0370611","0370011","Derby School District","Bradley School","*","58","65","66","55","53","*","0","0","0","0","0","0","0","345"
"0370411","0370011","Derby School District","Irving School","43","74","66","55","65","61","56","0","0","0","0","0","0","0","420"
"0375011","0370011","Derby School District","Derby Middle School","0","0","0","0","0","0","0","127","135","104","0","0","0","0","366"
"0376111","0370011","Derby School District","Derby High School","0","0","0","0","0","0","0","0","0","0","101","92","99","69","361"
"0400111","0400011","East Granby School District","Allgrove School","10","58","44","67","62","0","0","0","0","0","0","0","0","0","241"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","0","0","0","0","0","77","60","0","0","0","0","0","0","0","137"
"0405111","0400011","East Granby School District","East Granby Middle School","0","0","0","0","0","0","0","79","70","64","0","0","0","0","213"
"0406111","0400011","East Granby School District","East Granby High School","0","0","0","0","0","0","0","0","0","0","74","64","64","69","271"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","30","78","73","70","86","0","0","0","0","0","0","0","0","0","337"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","0","0","0","0","0","105","105","94","98","106","0","0","0","0","508"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","0","0","0","0","0","0","0","0","0","0","86","117","99","97","399"
"0420111","0420011","East Hampton School District","Memorial School","31","156","159","139","146","0","0","0","0","0","0","0","0","0","631"
"0420311","0420011","East Hampton School District","Center School","0","0","0","0","0","141","144","0","0","0","0","0","0","0","285"
"0425111","0420011","East Hampton School District","East Hampton Middle School","0","0","0","0","0","0","0","157","125","167","0","0","0","0","449"
"0426111","0420011","East Hampton School District","East Hampton High School","0","0","0","0","0","0","0","0","0","0","145","124","125","129","523"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","0","0","0","0","0","0","0","0","0","0","*","*","0","*","6"
"0430511","0430011","East Hartford School District","Hockanum School","36","53","38","44","42","36","24","20","0","0","0","0","0","0","293"
"0431211","0430011","East Hartford School District","Silver Lane School","29","50","46","47","57","24","22","0","0","0","0","0","0","0","275"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","237","0","0","0","0","0","0","0","0","0","0","0","0","0","237"
"0430911","0430011","East Hartford School District","Anna E. Norris School","0","53","49","42","48","41","26","21","0","0","0","0","0","0","280"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","0","60","63","67","59","65","35","22","0","0","0","0","0","0","371"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","0","47","73","61","58","62","48","38","0","0","0","0","0","0","387"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","0","74","80","100","92","73","48","37","0","0","0","0","0","0","504"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","0","58","62","67","44","29","43","20","0","0","0","0","0","0","323"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","0","47","40","54","49","47","36","41","0","0","0","0","0","0","314"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","0","75","68","54","54","83","108","64","0","0","0","0","0","0","506"
"0439011","0430011","East Hartford School District","Woodland School","0","*","*","9","12","11","13","13","16","15","22","22","26","24","191"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","0","0","0","0","0","75","119","114","0","0","0","0","0","0","308"
"0435111","0430011","East Hartford School District","East Hartford Middle School","0","0","0","0","0","0","0","136","443","465","0","0","0","0","1044"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","0","0","0","0","0","0","0","0","0","0","52","51","48","37","188"
"0436211","0430011","East Hartford School District","East Hartford High School","0","0","0","0","0","0","0","0","0","0","514","430","345","353","1642"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","0","0","0","0","0","0","0","0","0","0","18","45","71","39","173"
"0441411","0440011","East Haven School District","D. C. Moore School","87","69","59","54","0","0","0","0","0","0","0","0","0","0","269"
"0440111","0440011","East Haven School District","Deer Run School","49","96","101","83","0","0","0","0","0","0","0","0","0","0","329"
"0441811","0440011","East Haven School District","Overbrook Elementary School","0","64","70","56","0","0","0","0","0","0","0","0","0","0","190"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","0","0","0","0","49","48","50","42","44","46","0","0","0","0","279"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","0","0","0","0","58","86","84","0","0","0","0","0","0","0","228"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","0","0","0","0","60","61","66","0","0","0","0","0","0","0","187"
"0440711","0440011","East Haven School District","Momauguin School","0","0","0","0","56","61","63","0","0","0","0","0","0","0","180"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","0","0","0","0","0","0","0","179","204","211","0","0","0","0","594"
"0449011","0440011","East Haven School District","Pathways","0","0","0","0","0","0","0","0","*","8","*","7","11","7","39"
"0446111","0440011","East Haven School District","East Haven High School","0","0","0","0","0","0","0","0","0","0","249","224","243","207","923"
"0458011","0450011","East Lyme School District","Integrated Preschool","40","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"0450111","0450011","East Lyme School District","Flanders School","0","55","73","69","77","87","0","0","0","0","0","0","0","0","361"
"0450411","0450011","East Lyme School District","Lillie B. Haynes School","0","61","54","78","72","70","0","0","0","0","0","0","0","0","335"
"0450211","0450011","East Lyme School District","Niantic Center School","0","31","38","39","42","48","0","0","0","0","0","0","0","0","198"
"0455111","0450011","East Lyme School District","East Lyme Middle School","0","0","0","0","0","0","217","222","219","213","0","0","0","0","871"
"0456111","0450011","East Lyme School District","East Lyme High School","0","0","0","0","0","0","0","0","0","0","262","279","272","316","1129"
