"school_code","district_code","district","school","female","male","total"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","462","358","820"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","6","34","40"
"0647611","0640011","Hartford School District","High School, Inc.","185","188","373"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","86","109","195"
"0641011","0640011","Hartford School District","Kennelly School","357","346","703"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","464","296","760"
"0640811","0640011","Hartford School District","M. D. Fox School","256","277","533"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","172","210","382"
"0641211","0640011","Hartford School District","McDonough Middle School","182","203","385"
"0641911","0640011","Hartford School District","Milner School","203","170","373"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","143","136","279"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","342","381","723"
"0647811","0640011","Hartford School District","OPPortunity High School","47","63","110"
"0641511","0640011","Hartford School District","Parkville Community School","275","289","564"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","115","214","329"
"0641711","0640011","Hartford School District","Rawson School","247","325","572"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","76","45","121"
"0640111","0640011","Hartford School District","SAND School","227","257","484"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","133","223","356"
"0643011","0640011","Hartford School District","Sanchez School","231","263","494"
"0642611","0640011","Hartford School District","Simpson-Waverly School","155","171","326"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","346","346","692"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","130","273","403"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","288","338","626"
"0642111","0640011","Hartford School District","West Middle School","294","341","635"
"0642211","0640011","Hartford School District","Wish Museum School","195","197","392"
"0650111","0650011","Hartland School District","Hartland School","94","120","214"
"0670211","0670011","Hebron School District","Gilead Hill School","171","181","352"
"0670111","0670011","Hebron School District","Hebron Elementary School","276","308","584"
"2860113","2860013","Highville Charter School District","Highville Charter School","176","165","341"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","161","169","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","109","82","191"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","331","258","589"
"0680111","0680011","Kent School District","Kent Center School","125","146","271"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","33","54","87"
"0690111","0690011","Killingly School District","Killingly Central School","221","244","465"
"0696111","0690011","Killingly School District","Killingly High School","453","440","893"
"0695211","0690011","Killingly School District","Killingly Intermediate School","392","399","791"
"0690311","0690011","Killingly School District","Killingly Memorial School","219","217","436"
"2456014","2450014","Learn","Connecticut River Academy","181","140","321"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","59","47","106"
"2459014","2450014","Learn","Learn Special Education","*","*","28"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticut","84","94","178"
"2450114","2450014","Learn","Regional Multicultural Magnet School","278","271","549"
"2450214","2450014","Learn","The Friendship School","253","260","513"
"2456214","2450014","Learn","Three Rivers Middle College Magnet School","22","11","33"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","208","230","438"
"0715111","0710011","Lebanon School District","Lebanon Middle School","166","202","368"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","250","173","423"
"0720211","0720011","Ledyard School District","Gales Ferry School","97","128","225"
"0720411","0720011","Ledyard School District","Gallup Hill School","174","181","355"
"0720311","0720011","Ledyard School District","Juliet W. Long School","142","142","284"
"0720111","0720011","Ledyard School District","Ledyard Center School","187","231","418"
"0726111","0720011","Ledyard School District","Ledyard High School","495","466","961"
"0725111","0720011","Ledyard School District","Ledyard Middle School","170","178","348"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","7","14","21"
"0730111","0730011","Lisbon School District","Lisbon Central School","196","226","422"
"0740211","0740011","Litchfield School District","Center School","139","141","280"
"0746111","0740011","Litchfield School District","Litchfield High School","242","256","498"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","129","122","251"
"0766111","0760011","Madison School District","Daniel Hand High School","640","615","1255"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","283","250","533"
"0760211","0760011","Madison School District","Island Avenue Elementary School","115","151","266"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","186","276","462"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","103","121","224"
"0769011","0760011","Madison School District","Town Campus Learning Center","18","30","48"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","275","316","591"
"0770111","0770011","Manchester School District","Bowers School","187","220","407"
"0770311","0770011","Manchester School District","Buckley School","151","181","332"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","205","201","406"
"0770411","0770011","Manchester School District","Highland Park School","123","141","264"
"0775311","0770011","Manchester School District","Illing Middle School","380","416","796"
"0770611","0770011","Manchester School District","Keeney School","175","171","346"
"0776111","0770011","Manchester School District","Manchester High School","805","888","1693"
"0778011","0770011","Manchester School District","Manchester Preschool Center","86","106","192"
"0779011","0770011","Manchester School District","Manchester Regional Academy","19","61","80"
"0779111","0770011","Manchester School District","Manchester Transition Center","6","8","14"
"0771611","0770011","Manchester School District","Martin School","156","134","290"
"0771011","0770011","Manchester School District","Robertson School","169","186","355"
"0771211","0770011","Manchester School District","Verplanck School","150","180","330"
"0771311","0770011","Manchester School District","Waddell School","163","189","352"
"0771411","0770011","Manchester School District","Washington School","187","192","379"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","140","134","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","95","126","221"
"0785111","0780011","Mansfield School District","Mansfield Middle School","283","287","570"
"0780511","0780011","Mansfield School District","Southeast Elementary School","124","128","252"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","303","336","639"
"0800711","0800011","Meriden School District","Nathan Hale School","293","317","610"
"0800111","0800011","Meriden School District","Benjamin Franklin School","223","277","500"
"0801111","0800011","Meriden School District","Casimir Pulaski School","301","293","594"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","596","621","1217"
"0800311","0800011","Meriden School District","Hanover School","279","290","569"
"0800411","0800011","Meriden School District","Israel Putnam School","275","289","564"
"0800511","0800011","Meriden School District","John Barry School","238","241","479"
"0805211","0800011","Meriden School District","Lincoln Middle School","343","412","755"
"0806211","0800011","Meriden School District","Orville H. Platt High School","547","627","1174"
"0800811","0800011","Meriden School District","Roger Sherman School","251","249","500"
"0801011","0800011","Meriden School District","Thomas Hooker School","205","223","428"
"0805411","0800011","Meriden School District","Washington Middle School","358","425","783"
"0830211","0830011","Middletown School District","Bielefield School","157","148","305"
"0830511","0830011","Middletown School District","Farm Hill School","164","163","327"
"0831511","0830011","Middletown School District","Keigwin Middle School","173","160","333"
"0831311","0830011","Middletown School District","Lawrence School","153","174","327"
"0830911","0830011","Middletown School District","MacDonough School","119","143","262"
"0836211","0830011","Middletown School District","Middletown High School","634","673","1307"
"0831211","0830011","Middletown School District","Moody School","141","149","290"
"0831111","0830011","Middletown School District","Snow School","164","198","362"
"0830111","0830011","Middletown School District","Spencer School","164","182","346"
"0839111","0830011","Middletown School District","Transition to Life Center","6","8","14"
"0831411","0830011","Middletown School District","Wesley School","165","164","329"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","319","359","678"
"0840111","0840011","Milford School District","Calf Pen Meadow School","128","141","269"
"0845111","0840011","Milford School District","East Shore Middle School","239","253","492"
"0845211","0840011","Milford School District","Harborside Middle School","291","323","614"
"0841911","0840011","Milford School District","J. F. Kennedy School","202","198","400"
"0846211","0840011","Milford School District","Jonathan Law High School","498","503","1001"
"0846311","0840011","Milford School District","Joseph A. Foran High School","492","508","1000"
"0841611","0840011","Milford School District","Live Oaks School","158","149","307"
"0841711","0840011","Milford School District","Mathewson School","182","224","406"
"0840711","0840011","Milford School District","Meadowside School","203","244","447"
"0840811","0840011","Milford School District","Orange Avenue School","174","221","395"
"0841811","0840011","Milford School District","Orchard Hills School","171","185","356"
"0841011","0840011","Milford School District","Pumpkin Delight School","184","208","392"
"0845311","0840011","Milford School District","West Shore Middle School","278","286","564"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","234","289","523"
"0855211","0850011","Monroe School District","Jockey Hollow School","402","451","853"
"0856111","0850011","Monroe School District","Masuk High School","617","610","1227"
"0850111","0850011","Monroe School District","Monroe Elementary School","193","177","370"
"0850311","0850011","Monroe School District","Stepney Elementary School","258","245","503"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","168","196","364"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","299","298","597"
"0860111","0860011","Montville School District","Mohegan School","194","174","368"
"0866111","0860011","Montville School District","Montville High School","351","370","721"
"0860511","0860011","Montville School District","Oakdale School","174","199","373"
"0869011","0860011","Montville School District","Palmer Academy","8","15","23"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","111","136","247"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","*","*","20"
"0885111","0880011","Naugatuck School District","City Hill Middle School","354","349","703"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","124","128","252"
"0888111","0880011","Naugatuck School District","Head Start","61","58","119"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","176","238","414"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","166","187","353"
"0880311","0880011","Naugatuck School District","Maple Hill School","247","274","521"
"0886111","0880011","Naugatuck School District","Naugatuck High School","621","678","1299"
"0880611","0880011","Naugatuck School District","Salem School","123","148","271"
"0880711","0880011","Naugatuck School District","Western School","127","153","280"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","197","202","399"
"0899111","0890011","New Britain School District","Brook Side School","18","30","48"
"0899411","0890011","New Britain School District","CLIMB","*","*","13"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","264","300","564"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","495","406","901"
"0890511","0890011","New Britain School District","Gaffney School","245","334","579"
"0890611","0890011","New Britain School District","Holmes School","176","232","408"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","96","73","169"
"0890711","0890011","New Britain School District","Jefferson School","213","269","482"
"0890811","0890011","New Britain School District","Lincoln School","355","399","754"
"0896111","0890011","New Britain School District","New Britain High School","1209","1321","2530"
"0899011","0890011","New Britain School District","New Britain Transition Center","9","38","47"
"0890911","0890011","New Britain School District","Northend School","98","57","155"
"0895311","0890011","New Britain School District","Pulaski Middle School","224","293","517"
"0895111","0890011","New Britain School District","Roosevelt Middle School","209","218","427"
"0895211","0890011","New Britain School District","Slade Middle School","351","375","726"
"0891211","0890011","New Britain School District","Smalley Academy","253","303","556"
"0891311","0890011","New Britain School District","Smith School","348","384","732"
"0891511","0890011","New Britain School District","Vance School","299","324","623"
"0900411","0900011","New Canaan School District","East School","267","298","565"
"0906111","0900011","New Canaan School District","New Canaan High School","648","627","1275"
"0905111","0900011","New Canaan School District","Saxe Middle School","626","662","1288"
"0900211","0900011","New Canaan School District","South School","274","280","554"
"0900311","0900011","New Canaan School District","West School","259","272","531"
"0910111","0910011","New Fairfield School District","Consolidated School","249","286","535"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","286","313","599"
"0916111","0910011","New Fairfield School District","New Fairfield High School","494","516","1010"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","289","365","654"
"0920311","0920011","New Hartford School District","Ann Antolini School","175","168","343"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","55","55","110"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","60","52","112"
"0931211","0930011","New Haven School District","Edgewood School","218","231","449"
"0931411","0930011","New Haven School District","Nathan Hale School","269","288","557"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","247","266","513"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","260","294","554"
"0930311","0930011","New Haven School District","Beecher School","241","245","486"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","255","306","561"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","328","160","488"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","257","259","516"
"0932111","0930011","New Haven School District","Brennan Rogers School","187","218","405"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","214","239","453"
"0930611","0930011","New Haven School District","Clinton Avenue School","283","284","567"
"0934111","0930011","New Haven School District","Columbus Family Academy","239","228","467"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","302","323","625"
"0936411","0930011","New Haven School District","Cooperative High School","429","209","638"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","43","154","197"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","260","251","511"
"0935611","0930011","New Haven School District","Domus Academy","7","34","41"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","30","16","46"
"0938111","0930011","New Haven School District","Early Learning Center","54","63","117"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","211","223","434"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","117","270","387"
"0931611","0930011","New Haven School District","Fair Haven School","341","364","705"
"0938011","0930011","New Haven School District","Headstart","175","159","334"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","149","132","281"
"0936611","0930011","New Haven School District","High School In The Community","134","107","241"
"0930711","0930011","New Haven School District","Hill Central Music Academy","239","224","463"
"0936311","0930011","New Haven School District","Hill Regional Career High School","419","279","698"
"0936211","0930011","New Haven School District","James Hillhouse High School","469","507","976"
"0931311","0930011","New Haven School District","John C. Daniels","238","270","508"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","270","267","537"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","281","299","580"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","195","189","384"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","238","308","546"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","203","181","384"
"0937011","0930011","New Haven School District","New Haven Academy","160","127","287"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","25","0","25"
"0933511","0930011","New Haven School District","Quinnipiac Real World Math STEM School","152","113","265"
"0939111","0930011","New Haven School District","Riverside Education Academy","43","70","113"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","243","282","525"
"0931011","0930011","New Haven School District","Ross/Woodward School","310","286","596"
"0936711","0930011","New Haven School District","Sound School","136","198","334"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","230","247","477"
"0932911","0930011","New Haven School District","Truman School","239","257","496"
"0934911","0930011","New Haven School District","West Rock Authors Academy","110","116","226"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","186","224","410"
"0936111","0930011","New Haven School District","Wilbur Cross High School","651","707","1358"
"0933811","0930011","New Haven School District","Worthington Hooker School","202","211","413"
"0950311","0950011","New London School District","Jennings School","290","240","530"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","284","309","593"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","220","246","466"
"0959111","0950011","New London School District","New London Clinical Day Program","6","12","18"
"0956111","0950011","New London School District","New London High School","400","533","933"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","221","307","528"
"0960511","0960011","New Milford School District","Hill And Plain School","192","272","464"
"0960711","0960011","New Milford School District","John Pettibone School","203","216","419"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","11"
"0966111","0960011","New Milford School District","New Milford High School","755","725","1480"
"0960811","0960011","New Milford School District","Northville Elementary School","228","253","481"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","488","543","1031"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","348","366","714"
"0940611","0940011","Newington School District","Anna Reynolds School","231","240","471"
"0940211","0940011","Newington School District","Elizabeth Green School","148","156","304"
"0940811","0940011","Newington School District","John Paterson School","205","244","449"
"0945311","0940011","Newington School District","John Wallace Middle School","352","353","705"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","298","279","577"
"0946111","0940011","Newington School District","Newington High School","711","711","1422"
"0940711","0940011","Newington School District","Ruth Chaffee School","203","191","394"
"0970111","0970011","Newtown School District","Hawley Elementary School","161","200","361"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","159","180","339"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","231","220","451"
"0976111","0970011","Newtown School District","Newtown High School","855","905","1760"
"0975111","0970011","Newtown School District","Newtown Middle School","415","477","892"
"0978011","0970011","Newtown School District","Newtown Preschool","15","41","56"
"0970511","0970011","Newtown School District","Reed Intermediate School","404","415","819"
"0979011","0970011","Newtown School District","STARR","*","*","*"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","233","221","454"
"0980111","0980011","Norfolk School District","Botelle Elementary School","51","65","116"
"0989211","0980011","Norfolk School District","Bridges II","*","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","187","254","441"
"0996111","0990011","North Branford School District","North Branford High School","324","312","636"
"0995111","0990011","North Branford School District","North Branford Intermediate School","275","261","536"
"0999011","0990011","North Branford School District","School to Work Program","*","*","*"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","249","219","468"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","168","147","315"
"1010811","1010011","North Haven School District","Clintonville Elementary School","167","210","377"
"1010711","1010011","North Haven School District","Green Acres Elementary School","176","218","394"
"1010211","1010011","North Haven School District","Montowese Elementary School","193","172","365"
"1016111","1010011","North Haven School District","North Haven High School","598","589","1187"
"1015211","1010011","North Haven School District","North Haven Middle School","371","402","773"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","199","205","404"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","191","194","385"
"1026111","1020011","North Stonington School District","Wheeler High School","103","100","203"
"1025111","1020011","North Stonington School District","Wheeler Middle School","77","99","176"
"1036211","1030011","Norwalk School District","Brien McMahon High School","862","796","1658"
"1030211","1030011","Norwalk School District","Brookside Elementary School","245","275","520"
"1030311","1030011","Norwalk School District","Columbus Magnet School","176","152","328"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","242","261","503"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","212","244","456"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","283","296","579"
"1030811","1030011","Norwalk School District","Kendall Elementary School","260","288","548"
"1032211","1030011","Norwalk School District","Marvin Elementary School","222","262","484"
"1032111","1030011","Norwalk School District","Naramake Elementary School","225","237","462"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","298","312","610"
"1036111","1030011","Norwalk School District","Norwalk High School","768","771","1539"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","20","32","52"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","291","320","611"
"1035511","1030011","Norwalk School District","Roton Middle School","216","229","445"
"1031311","1030011","Norwalk School District","Rowayton School","219","242","461"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","225","245","470"
"1031411","1030011","Norwalk School District","Tracey School","186","208","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","305","345","650"
"1032411","1030011","Norwalk School District","Wolfpit School","129","173","302"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1193","1071","2264"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","*","*","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","8","28","36"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","16"
"1041411","1040011","Norwich School District","John B. Stanton Network School","184","228","412"
"1045111","1040011","Norwich School District","Kelly Middle School","327","372","699"
"1042011","1040011","Norwich School District","Moriarty Magnet School","229","217","446"
"1040811","1040011","Norwich School District","Samuel Huntington School","218","245","463"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","235","216","451"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","189","150","339"
"1041911","1040011","Norwich School District","Uncas Network School","128","149","277"
"1041811","1040011","Norwich School District","Veterans' Memorial School","172","172","344"
"1049211","1040011","Norwich School District","Virtual Learning Academy","*","*","14"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","137","141","278"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","157","167","324"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","219","196","415"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","278","275","553"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","269","258","527"
"1070211","1070011","Orange School District","Mary L. Tracy School","85","90","175"
"1070511","1070011","Orange School District","Peck Place School","204","176","380"
"1070311","1070011","Orange School District","Race Brook School","193","183","376"
"1070411","1070011","Orange School District","Turkey Hill School","149","167","316"
"1085111","1080011","Oxford School District","Great Oak School","260","269","529"
"1080111","1080011","Oxford School District","Oxford Center School","270","237","507"
"1086011","1080011","Oxford School District","Oxford High School","305","284","589"
"1080311","1080011","Oxford School District","Quaker Farms School","234","236","470"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","116","135","251"
"1098011","1090011","Plainfield School District","Early Childhood Center","7","11","18"
"1090111","1090011","Plainfield School District","Moosup Elementary School","188","170","358"
"1095111","1090011","Plainfield School District","Plainfield Central School","295","292","587"
"1096111","1090011","Plainfield School District","Plainfield High School","370","370","740"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","194","192","386"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","195","208","403"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","126","141","267"
"1100211","1100011","Plainville School District","Linden Street School","193","217","410"
"1100511","1100011","Plainville School District","Louis Toffolon School","178","175","353"
"1105211","1100011","Plainville School District","Middle School of Plainville","255","283","538"
"1106111","1100011","Plainville School District","Plainville High School","374","367","741"
"1108011","1100011","Plainville School District","Prekindergarten Program","19","29","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","194","228","422"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","170","164","334"
"1110211","1110011","Plymouth School District","Plymouth Center School","167","193","360"
"1116111","1110011","Plymouth School District","Terryville High School","226","264","490"
"1120111","1120011","Pomfret School District","Pomfret Community School","235","237","472"
"1130511","1130011","Portland School District","Brownstone Intermediate School","126","118","244"
"1130411","1130011","Portland School District","Gildersleeve School","103","108","211"
"1136111","1130011","Portland School District","Portland High School","186","188","374"
"1135111","1130011","Portland School District","Portland Middle School","120","110","230"
"1130211","1130011","Portland School District","Valley View School","163","153","316"
"1145111","1140011","Preston School District","Preston Plains School","71","64","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","137","134","271"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","309","356","665"
"1166111","1160011","Putnam School District","Putnam High School","133","161","294"
"1165111","1160011","Putnam School District","Putnam Middle School","152","147","299"
"1175111","1170011","Redding School District","John Read Middle School","274","279","553"
"1170111","1170011","Redding School District","Redding Elementary School","275","304","579"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","224","197","421"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","189","177","366"
"2046112","2040012","Regional School District 04","Valley Regional High School","326","298","624"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","176","179","355"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","184","188","372"
"2056112","2050012","Regional School District 05","Amity Regional High School","776","845","1621"
"2068112","2060012","Regional School District 06","Early Childhood Learning Center","15","26","41"
"2060112","2060012","Regional School District 06","Goshen Center School","103","88","191"
"2060212","2060012","Regional School District 06","James Morris School","72","86","158"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","283","278","561"
"2060312","2060012","Regional School District 06","Warren Elementary School","41","37","78"
"2079112","2070012","Regional School District 07","AIM","*","*","15"
"2079012","2070012","Regional School District 07","FLEX","*","*","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*","*"
"2079212","2070012","Regional School District 07","Links","*","*","13"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","367","347","714"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","192","168","360"
"2079312","2070012","Regional School District 07","STEP","*","*","17"
"2086112","2080012","Regional School District 08","RHAM High School","524","609","1133"
"2085112","2080012","Regional School District 08","RHAM Middle School","296","331","627"
"2086212","2080012","Regional School District 08","Region Alternative High School","*","*","7"
"2096112","2090012","Regional School District 09","Joel Barlow High School","526","486","1012"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","412","438","850"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","216","248","464"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","234","274","508"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","390","412","802"
"2116112","2110012","Regional School District 11","Parish Hill High School","133","147","280"
"2120212","2120012","Regional School District 12","Booth Free School","47","47","94"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","10","11","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","143","177","320"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","98","101","199"
"2120112","2120012","Regional School District 12","The Burnham School","38","31","69"
"2120412","2120012","Regional School District 12","Washington Primary School","75","63","138"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","298","279","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","69","105","174"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","156","178","334"
"2130112","2130012","Regional School District 13","Frederick Brewster School","119","123","242"
"2130512","2130012","Regional School District 13","John Lyman School","148","135","283"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","157","186","343"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","159","122","281"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","25","21","46"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","172","207","379"
"2146112","2140012","Regional School District 14","Nonnewaug High School","452","354","806"
"2145112","2140012","Regional School District 14","Woodbury Middle School","207","204","411"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","195","179","374"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","266","296","562"
"2155212","2150012","Regional School District 15","Memorial Middle School","234","252","486"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","203","218","421"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","607","652","1259"
"2150512","2150012","Regional School District 15","Pomperaug School","205","242","447"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","237","289","526"
"2160312","2160012","Regional School District 16","Algonquin School","252","211","463"
"2160212","2160012","Regional School District 16","Community School","102","112","214"
"2160112","2160012","Regional School District 16","Laurel Ledge School","202","259","461"
"2165112","2160012","Regional School District 16","Long River Middle School","293","264","557"
"2166012","2160012","Regional School District 16","Woodland Regional High School","364","356","720"
"2170212","2170012","Regional School District 17","Burr District Elementary School","151","168","319"
"2170112","2170012","Regional School District 17","Haddam Elementary School","111","141","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","324","310","634"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","391","377","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","160","179","339"
"2180312","2180012","Regional School District 18","Center School","130","131","261"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","93","95","188"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","193","228","421"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","190","170","360"
"2180212","2180012","Regional School District 18","Mile Creek School","106","110","216"
"2196112","2190012","Regional School District 19","E. O. Smith High School","623","600","1223"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","166","196","362"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","212","193","405"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","364","413","777"
