"school_code","district_code","district","school","pre_kindergarten","kindergarten","grade_1","grade_2","grade_3","grade_4","grade_5","grade_6","grade_7","grade_8","grade_9","grade_10","grade_11","grade_12","total"
"0090411","0090011","Bethel School District","Anna H. Rockwell School","0","85","113","103","119","0","0","0","0","0","0","0","0","0","420"
"0090511","0090011","Bethel School District","Ralph M. T. Johnson School","0","0","0","0","0","215","220","0","0","0","0","0","0","0","435"
"0095111","0090011","Bethel School District","Bethel Middle School","0","0","0","0","0","0","0","241","215","247","0","0","0","0","703"
"0096111","0090011","Bethel School District","Bethel High School","0","0","0","0","0","0","0","0","0","0","242","236","240","269","987"
"0110811","0110011","Bloomfield School District","Wintonbury Early Childhood Magnet School","221","33","0","0","0","0","0","0","0","0","0","0","0","0","254"
"0110311","0110011","Bloomfield School District","J. P. Vincent School","0","42","50","49","63","50","0","0","0","0","0","0","0","0","254"
"0110611","0110011","Bloomfield School District","Laurel School","0","49","50","42","57","66","0","0","0","0","0","0","0","0","264"
"0110511","0110011","Bloomfield School District","Metacomet School","0","26","34","47","34","41","0","0","0","0","0","0","0","0","182"
"0110711","0110011","Bloomfield School District","Carmen Arace Intermediate School","0","0","0","0","0","0","170","124","0","0","0","0","0","0","294"
"0115211","0110011","Bloomfield School District","Carmen Arace Middle School","0","0","0","0","0","0","0","0","159","155","0","0","0","0","314"
"0116111","0110011","Bloomfield School District","Bloomfield High School","0","0","0","0","0","0","0","0","0","0","143","181","150","155","629"
"0116211","0110011","Bloomfield School District","The Big Picture High School","0","0","0","0","0","0","0","0","0","0","36","27","14","11","88"
"0120111","0120011","Bolton School District","Bolton Center School","14","53","54","47","57","60","59","75","68","96","0","0","0","0","583"
"0126111","0120011","Bolton School District","Bolton High School","0","0","0","0","0","0","0","0","0","0","88","68","70","71","297"
"0130111","0130011","Bozrah School District","Fields Memorial School","21","24","23","24","22","26","30","21","29","36","0","0","0","0","256"
"0148011","0140011","Branford School District","Indian Neck School","58","0","0","0","0","0","0","0","0","0","0","0","0","0","58"
"0141411","0140011","Branford School District","Mary T. Murphy School","27","76","79","94","86","71","0","0","0","0","0","0","0","0","433"
"0141611","0140011","Branford School District","John B. Sliney School","0","72","77","74","57","81","0","0","0","0","0","0","0","0","361"
"0141511","0140011","Branford School District","Mary R. Tisko School","0","80","75","86","95","92","0","0","0","0","0","0","0","0","428"
"0145111","0140011","Branford School District","Francis Walsh Intermediate School","0","0","0","0","0","0","275","267","259","312","0","0","0","0","1113"
"0146111","0140011","Branford School District","Branford High School","0","0","0","0","0","0","0","0","0","0","269","253","279","308","1109"
"0150111","0150011","Bridgeport School District","Barnum School","35","89","74","72","64","67","70","53","55","52","0","0","0","0","631"
"0150211","0150011","Bridgeport School District","Beardsley School","44","52","46","54","47","44","48","40","0","0","0","0","0","0","375"
"0154011","0150011","Bridgeport School District","Blackham School","35","86","124","98","81","109","97","93","151","195","0","0","0","0","1069"
"0150411","0150011","Bridgeport School District","Bryant School","53","61","68","61","36","56","29","37","0","0","0","0","0","0","401"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","*","117","117","109","111","125","136","132","77","100","*","0","0","0","1061"
"0150511","0150011","Bridgeport School District","Columbus School","35","88","87","86","88","82","56","60","52","48","0","0","0","0","682"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","17","105","106","93","90","92","83","76","91","86","0","0","0","0","839"
"0151211","0150011","Bridgeport School District","Hallen School","17","46","51","54","41","37","54","40","0","0","0","0","0","0","340"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","43","70","70","60","58","52","54","65","76","72","0","0","0","0","620"
"0151911","0150011","Bridgeport School District","Longfellow School","18","53","54","50","45","42","30","36","46","48","0","0","0","0","422"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","17","77","82","92","91","88","72","100","116","132","0","0","0","0","867"
"0158011","0150011","Bridgeport School District","Parent-Children Program","*","0","0","0","0","0","0","0","0","0","0","0","0","0","*"
"0151711","0150011","Bridgeport School District","Park City Magnet School","25","58","62","56","65","49","50","50","50","47","0","0","0","0","512"
"0152511","0150011","Bridgeport School District","Read School","35","99","103","82","91","100","90","73","92","98","0","0","0","0","863"
"0152611","0150011","Bridgeport School District","Roosevelt School","45","73","78","59","49","41","28","51","49","53","0","0","0","0","526"
"0154411","0150011","Bridgeport School District","Skane Center","212","31","0","0","0","0","0","0","0","0","0","0","0","0","243"
"0153011","0150011","Bridgeport School District","Waltersville School","18","54","73","65","56","44","51","49","53","59","0","0","0","0","522"
"0150311","0150011","Bridgeport School District","Black Rock School","0","45","51","51","38","33","19","20","0","0","0","0","0","0","257"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","0","47","47","46","52","50","51","35","0","0","0","0","0","0","328"
"0153911","0150011","Bridgeport School District","Cross School","0","46","45","37","41","40","27","39","51","54","0","0","0","0","380"
"0154211","0150011","Bridgeport School District","Curiale School","0","67","75","56","60","67","42","49","97","66","0","0","0","0","579"
"0154111","0150011","Bridgeport School District","Dunbar School","0","35","39","37","27","38","36","38","31","43","0","0","0","0","324"
"0150711","0150011","Bridgeport School District","Edison School","0","44","27","51","48","37","31","28","0","0","0","0","0","0","266"
"0151111","0150011","Bridgeport School District","Hall School","0","40","43","51","38","36","36","33","0","0","0","0","0","0","277"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","0","51","49","46","46","49","48","49","47","47","0","0","0","0","432"
"0151311","0150011","Bridgeport School District","Hooker School","0","50","48","53","47","57","42","50","67","47","0","0","0","0","461"
"0152011","0150011","Bridgeport School District","Madison School","0","80","85","89","72","89","78","69","0","0","0","0","0","0","562"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","0","47","45","50","49","53","51","55","52","49","0","0","0","0","451"
"0153611","0150011","Bridgeport School District","Winthrop School","0","63","79","71","74","80","78","88","94","97","0","0","0","0","724"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","0","0","*","*","*","7","*","9","*","*","*","*","*","*","53"
"0159511","0150011","Bridgeport School District","Make The Grade","0","0","0","0","0","0","0","0","21","33","0","0","0","0","54"
"0159211","0150011","Bridgeport School District","Park City Academy","0","0","0","0","0","0","0","0","0","8","*","*","*","*","17"
"0156111","0150011","Bridgeport School District","Bassick High School","0","0","0","0","0","0","0","0","0","0","292","365","280","216","1153"
"0156211","0150011","Bridgeport School District","Central High School","0","0","0","0","0","0","0","0","0","0","557","611","564","485","2217"
"0156311","0150011","Bridgeport School District","Harding High School","0","0","0","0","0","0","0","0","0","0","331","402","415","397","1545"
"0159411","0150011","Bridgeport School District","New Start Program","0","0","0","0","0","0","0","0","0","0","*","13","18","*","46"
"0159111","0150011","Bridgeport School District","The University School","0","0","0","0","0","0","0","0","0","0","*","10","9","*","28"
"0170711","0170011","Bristol School District","Clara T. O'Connell School","30","71","54","57","61","46","56","0","0","0","0","0","0","0","375"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","80","74","76","64","83","69","65","0","0","0","0","0","0","0","511"
"0170511","0170011","Bristol School District","Greene-Hills School","30","50","57","40","59","63","63","0","0","0","0","0","0","0","362"
"0171711","0170011","Bristol School District","Mountain View School","79","40","51","39","45","61","52","0","0","0","0","0","0","0","367"
"0171111","0170011","Bristol School District","South Side School","29","81","97","96","101","79","83","0","0","0","0","0","0","0","566"
"0171211","0170011","Bristol School District","Stafford School","78","66","67","58","66","68","77","0","0","0","0","0","0","0","480"
"0170111","0170011","Bristol School District","Clarence A. Bingham School","0","37","41","39","39","33","47","0","0","0","0","0","0","0","236"
"0170311","0170011","Bristol School District","Edgewood School","0","50","75","45","64","59","62","0","0","0","0","0","0","0","355"
"0171911","0170011","Bristol School District","Ivy Drive School","0","54","68","51","51","68","67","0","0","0","0","0","0","0","359"
"0170611","0170011","Bristol School District","John J. Jennings School","0","55","59","50","65","48","64","0","0","0","0","0","0","0","341"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","0","0","0","0","0","0","*","*","6","*","*","*","*","0","19"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","0","0","0","0","0","0","0","299","295","316","0","0","0","0","910"
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","0","0","0","0","0","0","0","177","175","192","0","0","0","0","544"
"0175211","0170011","Bristol School District","Northeast Middle School","0","0","0","0","0","0","0","198","185","202","0","0","0","0","585"
"0176111","0170011","Bristol School District","Bristol Central High School","0","0","0","0","0","0","0","0","0","0","389","362","290","323","1364"
"0176211","0170011","Bristol School District","Bristol Eastern High School","0","0","0","0","0","0","0","0","0","0","345","315","355","290","1305"
"0179211","0170011","Bristol School District","Community/Vocational Program","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13"
"0180311","0180011","Brookfield School District","Center Elementary School","34","188","197","0","0","0","0","0","0","0","0","0","0","0","419"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","0","0","0","155","200","191","0","0","0","0","0","0","0","0","546"
"0185311","0180011","Brookfield School District","Whisconier Middle School","0","0","0","0","0","0","231","212","229","245","0","0","0","0","917"
"0186111","0180011","Brookfield School District","Brookfield High School","0","0","0","0","0","0","0","0","0","0","239","246","258","273","1016"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","120","68","91","99","110","88","0","0","0","0","0","0","0","0","576"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","0","0","0","0","0","0","101","102","92","91","0","0","0","0","386"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","42","38","69","71","62","47","0","0","0","0","0","0","0","0","329"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","0","0","0","0","0","0","54","51","63","54","0","0","0","0","222"
"0230211","0230011","Canton School District","Cherry Brook Primary School","33","121","144","141","130","0","0","0","0","0","0","0","0","0","569"
"0230311","0230011","Canton School District","Canton Intermediate School","0","0","0","0","0","131","134","123","0","0","0","0","0","0","388"
"0235111","0230011","Canton School District","Canton Middle School","0","0","0","0","0","0","0","0","142","149","0","0","0","0","291"
"0236111","0230011","Canton School District","Canton High School","0","0","0","0","0","0","0","0","0","0","124","124","130","136","514"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","98","61","23","0","0","0","0","0","0","0","0","0","0","0","182"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","79","45","41","46","37","42","34","12","0","0","0","0","0","0","336"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","88","60","23","0","0","0","0","0","0","0","0","0","0","0","171"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","12","9","*","*","*","7","*","*","*","*","0","0","0","0","52"
"2419114","2410014","Capitol Region Education Council","Soundbridge","50","*","6","0","*","*","0","*","*","*","*","*","6","*","89"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","72","59","61","56","59","57","54","0","0","0","0","0","0","0","418"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","0","41","42","45","45","45","43","0","0","0","0","0","0","0","261"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","0","*","0","*","0","*","*","0","*","0","0","*","0","*","9"
"2419314","2410014","Capitol Region Education Council","River Street School","0","0","*","7","*","11","*","8","10","12","15","18","16","42","152"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","0","0","0","0","0","0","0","118","106","112","111","86","92","88","713"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","0","0","0","0","0","0","0","63","45","49","39","20","0","0","216"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","0","0","0","0","0","0","0","208","212","172","0","0","0","0","592"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","0","0","0","0","0","0","0","0","41","40","52","35","0","0","168"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","0","0","0","0","0","0","0","0","*","*","*","*","*","9","25"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","0","0","0","0","0","0","0","0","*","*","8","9","16","9","53"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","0","0","0","0","0","0","0","0","*","*","*","0","0","0","*"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","0","0","0","0","0","0","0","0","0","0","114","100","60","0","274"
"2416314","2410014","Capitol Region Education Council","Great Path Academy at MCC","0","0","0","0","0","0","0","0","0","0","0","45","105","84","234"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","26","19","18","25","17","20","32","16","0","0","0","0","0","0","173"
"2870113","2870013","Charter School for Young Children on Asylum Hill District","Charter School for Young Children on Asylum Hill  Inc.","96","48","41","0","0","0","0","0","0","0","0","0","0","0","185"
"0250211","0250011","Cheshire School District","Darcey School","82","313","0","0","0","0","0","0","0","0","0","0","0","0","395"
"0250411","0250011","Cheshire School District","Highland School","0","0","132","127","141","146","152","142","0","0","0","0","0","0","840"
"0250111","0250011","Cheshire School District","Chapman School","0","0","48","48","56","41","63","69","0","0","0","0","0","0","325"
"0250611","0250011","Cheshire School District","Doolittle School","0","0","87","108","73","77","79","92","0","0","0","0","0","0","516"
"0250511","0250011","Cheshire School District","Norton School","0","0","75","76","89","82","93","77","0","0","0","0","0","0","492"
"0255111","0250011","Cheshire School District","Dodd Middle School","0","0","0","0","0","0","0","0","400","415","0","0","0","0","815"
"0256111","0250011","Cheshire School District","Cheshire High School","0","0","0","0","0","0","0","0","0","0","380","407","362","400","1549"
"0259011","0250011","Cheshire School District","Humiston School","0","0","0","0","0","0","0","0","0","0","*","6","*","*","17"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","48","148","154","165","156","0","0","0","0","0","0","0","0","0","671"
"0270111","0270011","Clinton School District","Abraham Pierson School","0","0","0","0","0","150","150","0","0","0","0","0","0","0","300"
"0275111","0270011","Clinton School District","Jared Eliot School","0","0","0","0","0","0","0","165","174","156","0","0","0","0","495"
"0276111","0270011","Clinton School District","The Morgan School","0","0","0","0","0","0","0","0","0","0","136","128","142","152","558"
"0280411","0280011","Colchester School District","Colchester Elementary School","70","237","215","212","0","0","0","0","0","0","0","0","0","0","734"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","0","0","0","0","238","246","222","0","0","0","0","0","0","0","706"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","0","0","0","0","0","0","0","251","244","266","0","0","0","0","761"
"0286111","0280011","Colchester School District","Bacon Academy","0","0","0","0","0","0","0","0","0","0","253","242","250","258","1003"
"0300111","0300011","Columbia School District","Horace W. Porter School","27","42","52","59","59","69","67","58","52","69","0","0","0","0","554"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","*","*","8","6","8","*","*","13","8","*","0","0","0","0","58"
"2438014","2430014","Cooperative Educational Services","School Readiness","53","0","0","0","0","0","0","0","0","0","0","0","0","0","53"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","80","47","40","48","50","35","35","39","35","30","0","0","0","0","439"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","0","*","*","7","12","11","16","10","9","16","18","11","18","9","142"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","0","0","0","0","0","0","0","*","*","6","10","11","8","30","76"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","*","*","13","16","15","14","16","12","14","13","0","0","0","0","122"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","11","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0320211","0320011","Coventry School District","Coventry Grammar School","0","131","137","146","0","0","0","0","0","0","0","0","0","0","414"
"0320411","0320011","Coventry School District","George Hersey Robertson School","0","0","0","0","126","154","160","0","0","0","0","0","0","0","440"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","0","0","0","0","0","0","0","152","158","171","0","0","0","0","481"
"0326111","0320011","Coventry School District","Coventry High School","0","0","0","0","0","0","0","0","0","0","140","141","154","128","563"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","29","145","157","146","0","0","0","0","0","0","0","0","0","0","477"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","0","0","0","0","169","162","170","0","0","0","0","0","0","0","501"
"0335111","0330011","Cromwell School District","Cromwell Middle School","0","0","0","0","0","0","0","164","154","147","0","0","0","0","465"
"0336111","0330011","Cromwell School District","Cromwell High School","0","0","0","0","0","0","0","0","0","0","151","145","169","140","605"
"0340211","0340011","Danbury School District","Hayestown Avenue School","87","63","63","67","45","61","53","0","0","0","0","0","0","0","439"
"0341311","0340011","Danbury School District","King Street Primary School","*","*","107","103","0","0","0","0","0","0","0","0","0","0","300"
"0341811","0340011","Danbury School District","Mill Ridge Educational Center","84","0","0","0","84","89","95","0","0","0","0","0","0","0","352"
"0340611","0340011","Danbury School District","Morris Street School","39","53","83","42","66","40","46","0","0","0","0","0","0","0","369"
"0340811","0340011","Danbury School District","Park Avenue School","*","70","74","70","69","*","68","0","0","0","0","0","0","0","408"
"0341511","0340011","Danbury School District","Pembroke School","*","51","53","55","58","*","57","0","0","0","0","0","0","0","325"
"0341211","0340011","Danbury School District","Shelter Rock School","*","*","81","71","68","65","55","0","0","0","0","0","0","0","396"
"0341611","0340011","Danbury School District","Stadley Rough School","*","75","84","82","73","*","85","0","0","0","0","0","0","0","467"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","0","69","69","73","64","66","54","0","0","0","0","0","0","0","395"
"0341111","0340011","Danbury School District","Great Plain School","0","57","60","49","47","50","44","0","0","0","0","0","0","0","307"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","0","95","103","98","0","0","0","0","0","0","0","0","0","0","296"
"0341011","0340011","Danbury School District","South Street School","0","45","73","70","52","63","41","0","0","0","0","0","0","0","344"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","0","65","63","64","66","67","58","0","0","0","0","0","0","0","383"
"0341711","0340011","Danbury School District","King Street Intermediate School","0","0","0","0","103","99","105","0","0","0","0","0","0","0","307"
"0345111","0340011","Danbury School District","Broadview Middle School","0","0","0","0","0","0","0","358","378","372","0","0","0","0","1108"
"0345211","0340011","Danbury School District","Rogers Park Middle School","0","0","0","0","0","0","0","342","336","358","0","0","0","0","1036"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","0","0","0","0","0","0","0","0","0","0","26","24","19","19","88"
"0346111","0340011","Danbury School District","Danbury High School","0","0","0","0","0","0","0","0","0","0","819","697","682","656","2854"
"0350211","0350011","Darien School District","Hindley Elementary School","43","101","83","69","89","92","69","0","0","0","0","0","0","0","546"
"0350711","0350011","Darien School District","Holmes Elementary School","*","95","72","86","84","81","*","0","0","0","0","0","0","0","484"
"0350611","0350011","Darien School District","Tokeneke Elementary School","32","65","60","58","67","59","68","0","0","0","0","0","0","0","409"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","0","87","73","83","64","88","83","0","0","0","0","0","0","0","478"
"0350511","0350011","Darien School District","Royle Elementary School","0","74","67","93","63","72","74","0","0","0","0","0","0","0","443"
"0355111","0350011","Darien School District","Middlesex Middle School","0","0","0","0","0","0","0","398","381","377","0","0","0","0","1156"
"0356111","0350011","Darien School District","Darien High School","0","0","0","0","0","0","0","0","0","0","340","322","324","278","1264"
"0370611","0370011","Derby School District","Bradley School","*","63","64","45","51","67","*","51","0","0","0","0","0","0","386"
"0370411","0370011","Derby School District","Irving School","19","73","65","57","61","61","57","46","0","0","0","0","0","0","439"
"0376111","0370011","Derby School District","Derby High School","0","0","0","0","0","0","0","0","125","109","106","102","97","85","624"
"0400111","0400011","East Granby School District","Allgrove School","11","57","72","60","81","0","0","0","0","0","0","0","0","0","281"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","0","0","0","0","0","74","63","0","0","0","0","0","0","0","137"
"0405111","0400011","East Granby School District","East Granby Middle School","0","0","0","0","0","0","0","87","68","75","0","0","0","0","230"
"0406111","0400011","East Granby School District","East Granby High School","0","0","0","0","0","0","0","0","0","0","67","60","83","46","256"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","26","85","107","109","94","0","0","0","0","0","0","0","0","0","421"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","0","0","0","0","0","108","100","104","132","115","0","0","0","0","559"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","0","0","0","0","0","0","0","0","0","0","100","105","91","110","406"
"0420111","0420011","East Hampton School District","Memorial School","44","152","143","157","152","0","0","0","0","0","0","0","0","0","648"
"0420311","0420011","East Hampton School District","Center School","0","0","0","0","0","132","169","0","0","0","0","0","0","0","301"
"0425111","0420011","East Hampton School District","East Hampton Middle School","0","0","0","0","0","0","0","182","160","157","0","0","0","0","499"
"0426111","0420011","East Hampton School District","East Hampton High School","0","0","0","0","0","0","0","0","0","0","137","156","134","143","570"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","0","0","0","0","0","0","0","0","0","0","0","*","0","*","8"
"0430511","0430011","East Hartford School District","Hockanum School","18","53","57","57","61","39","55","0","0","0","0","0","0","0","340"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","285","0","0","0","0","0","0","0","0","0","0","0","0","0","285"
"0430911","0430011","East Hartford School District","Anna E. Norris School","0","47","74","46","45","48","59","0","0","0","0","0","0","0","319"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","0","72","63","63","78","81","51","0","0","0","0","0","0","0","408"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","0","55","63","48","69","42","68","0","0","0","0","0","0","0","345"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","0","55","56","51","47","65","57","0","0","0","0","0","0","0","331"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","0","77","59","64","73","59","44","0","0","0","0","0","0","0","376"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","0","48","51","57","66","67","66","0","0","0","0","0","0","0","355"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","0","65","68","64","73","70","71","0","0","0","0","0","0","0","411"
"0431211","0430011","East Hartford School District","Silver Lane School","0","73","63","43","48","50","57","0","0","0","0","0","0","0","334"
"0439011","0430011","East Hartford School District","Woodland School","0","0","*","*","9","12","12","12","16","22","19","31","25","15","184"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","0","0","0","0","0","0","0","462","0","0","0","0","0","0","462"
"0435111","0430011","East Hartford School District","East Hartford Middle School","0","0","0","0","0","0","0","0","468","437","0","0","0","0","905"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","0","0","0","0","0","0","0","0","0","0","56","46","37","28","167"
"0436211","0430011","East Hartford School District","East Hartford High School","0","0","0","0","0","0","0","0","0","0","573","436","432","462","1903"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","0","0","0","0","0","0","0","0","0","0","11","33","43","30","117"
"0441411","0440011","East Haven School District","D. C. Moore School","13","0","40","39","34","30","40","30","0","0","0","0","0","0","226"
"0441911","0440011","East Haven School District","Hays School","47","107","0","0","0","0","0","0","0","0","0","0","0","0","154"
"0441811","0440011","East Haven School District","Overbrook Elementary School","49","133","0","0","0","0","0","0","0","0","0","0","0","0","182"
"0440111","0440011","East Haven School District","Deer Run School","0","0","65","63","43","60","57","56","0","0","0","0","0","0","344"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","0","0","36","37","32","33","24","35","0","0","0","0","0","0","197"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","0","0","46","42","37","33","36","39","0","0","0","0","0","0","233"
"0440711","0440011","East Haven School District","Momauguin School","0","0","32","44","38","30","38","30","0","0","0","0","0","0","212"
"0441611","0440011","East Haven School District","Robert W. Carbone School","0","0","41","48","40","41","43","48","0","0","0","0","0","0","261"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","0","0","0","0","20","40","42","43","45","47","0","0","0","0","237"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","0","0","0","0","0","0","0","0","228","246","0","0","0","0","474"
"0449011","0440011","East Haven School District","Pathways","0","0","0","0","0","0","0","0","*","*","*","6","13","7","32"
"0446111","0440011","East Haven School District","East Haven High School","0","0","0","0","0","0","0","0","0","0","233","209","275","251","968"
"0458011","0450011","East Lyme School District","Integrated Preschool","47","0","0","0","0","0","0","0","0","0","0","0","0","0","47"
