"school_code","district_code","district","school","grade","test","2011_12","2012_13","2013_14","2014_15","2015_16"
"0390111","0390011","Eastford School District","Eastford Elementary School","All Grades","Curl Up","79.1","98.1","87.5","95.6","94.7"
"0465111","0460011","Easton School District","Helen Keller Middle School","All Grades","Curl Up","92.5","86.3","78.6","87.6","87.1"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","All Grades","Curl Up","86.7","96.9","93.6","94.8","94.1"
"0480111","0480011","Ellington School District","Center School","All Grades","Curl Up","73.2","74.7","66.2","82.5","87.1"
"0480211","0480011","Ellington School District","Crystal Lake School","All Grades","Curl Up","82.2","72.7","71.1","71.8","80.0"
"0486111","0480011","Ellington School District","Ellington High School","All Grades","Curl Up","77.3","83.6","72.9","73.4","83.3"
"0485111","0480011","Ellington School District","Ellington Middle School","All Grades","Curl Up","79.9","72.2","85.4","90.0","81.7"
"0480711","0480011","Ellington School District","Windermere Intermediate School","All Grades","Curl Up","93.8","89.9","92.1","93.8","87.0"
"0480611","0480011","Ellington School District","Windermere School","All Grades","Curl Up","90.8","92.7","86.9","93.5","80.9"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","All Grades","Curl Up","48.4","38.4","52.5","76.1","72.2"
"0490511","0490011","Enfield School District","Edgar H. Parkman - Autism Spectrum Disorder (ASD)","All Grades","Curl Up","","","","0.0",""
"0491311","0490011","Enfield School District","Edgar H. Parkman School","All Grades","Curl Up","100.0","98.2","99.0","100.0","100.0"
"0491611","0490011","Enfield School District","Eli Whitney School","All Grades","Curl Up","91.7","97.7","86.1","88.8","80.7"
"0496111","0490011","Enfield School District","Enfield High School","All Grades","Curl Up","95.2","91.3","97.7","83.0","88.4"
"0496211","0490011","Enfield School District","Enrico Fermi High School","All Grades","Curl Up","96.6","94.6","89.5","84.2","94.1"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","All Grades","Curl Up","88.2","86.3","88.6","87.7","91.7"
"0491511","0490011","Enfield School District","Prudence Crandall School","All Grades","Curl Up","96.5","99.3","91.5","97.9","90.0"
"0500111","0500011","Essex School District","Essex Elementary School","All Grades","Curl Up","95.2","98.7","98.1","96.9","93.3"
"2726113","2720013","Explorations District","Explorations","All Grades","Curl Up","*","*","*","65.0","*"
"0510211","0510011","Fairfield School District","Burr Elementary School","All Grades","Curl Up","83.3","86.5","74.6","80.6","81.0"
"0510111","0510011","Fairfield School District","Dwight Elementary School","All Grades","Curl Up","93.0","91.1","92.9","97.8","98.3"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","All Grades","Curl Up","70.9","80.8","79.5","84.7","83.8"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","All Grades","Curl Up","89.4","85.6","89.0","88.5","88.0"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","All Grades","Curl Up","91.7","92.1","92.3","92.9","94.2"
"0510411","0510011","Fairfield School District","Holland Hill School","All Grades","Curl Up","93.3","95.4","90.2","85.7","90.3"
"0511711","0510011","Fairfield School District","Jennings School","All Grades","Curl Up","81.3","95.8","96.4","96.2","93.2"
"0510611","0510011","Fairfield School District","McKinley School","All Grades","Curl Up","96.7","94.0","94.7","88.8","89.2"
"0510711","0510011","Fairfield School District","Mill Hill School","All Grades","Curl Up","82.7","88.6","87.0","87.9","93.0"
"0511611","0510011","Fairfield School District","North Stratfield School","All Grades","Curl Up","89.9","91.8","93.7","95.0","79.3"
"0511811","0510011","Fairfield School District","Osborn Hill School","All Grades","Curl Up","86.5","90.1","93.2","96.6","95.6"
"0511211","0510011","Fairfield School District","Riverfield School","All Grades","Curl Up","92.4","96.1","93.5","100.0","96.4"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","All Grades","Curl Up","83.9","84.7","87.0","88.2","85.0"
"0511311","0510011","Fairfield School District","Sherman School","All Grades","Curl Up","98.7","95.1","96.3","95.7","90.4"
"0511411","0510011","Fairfield School District","Stratfield School","All Grades","Curl Up","84.3","93.8","91.3","90.2","92.0"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","All Grades","Curl Up","93.6","93.4","95.9","97.3","95.9"
"0520411","0520011","Farmington School District","East Farms School","All Grades","Curl Up","90.0","91.6","90.8","89.8","91.9"
"0526111","0520011","Farmington School District","Farmington High School","All Grades","Curl Up","86.4","88.9","93.2","85.8","94.3"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","All Grades","Curl Up","93.8","91.6","91.8","94.7","89.6"
"0520211","0520011","Farmington School District","Noah Wallace School","All Grades","Curl Up","100.0","96.4","98.7","100.0","96.1"
"0520111","0520011","Farmington School District","Union School","All Grades","Curl Up","86.5","73.8","61.6","74.2","82.2"
"0520311","0520011","Farmington School District","West District School","All Grades","Curl Up","91.9","94.0","92.4","83.8","79.4"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","All Grades","Curl Up","74.7","65.6","74.6","76.9","74.9"
"0530111","0530011","Franklin School District","Franklin Elementary School","All Grades","Curl Up","78.1","80.0","89.3","92.0","90.2"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","All Grades","Curl Up","95.2","95.1","94.4","90.0","97.8"
"0540311","0540011","Glastonbury School District","Eastbury School","All Grades","Curl Up","94.5","97.8","85.1","100.0","83.7"
"0540811","0540011","Glastonbury School District","Gideon Welles School","All Grades","Curl Up","85.7","89.0","71.3","87.7","81.0"
"0546111","0540011","Glastonbury School District","Glastonbury High School","All Grades","Curl Up","79.1","91.2","86.6","89.7","94.6"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","All Grades","Curl Up","90.1","80.0","80.5","86.5","84.6"
"0540611","0540011","Glastonbury School District","Hopewell School","All Grades","Curl Up","83.6","90.8","89.9","79.5","88.7"
"0540711","0540011","Glastonbury School District","Naubuc School","All Grades","Curl Up","79.0","83.6","61.7","79.1","76.1"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","All Grades","Curl Up","95.7","86.4","97.9","98.0","90.6"
"0545211","0540011","Glastonbury School District","Smith Middle School","All Grades","Curl Up","88.7","85.3","93.1","88.1","78.0"
"0566111","0560011","Granby School District","Granby Memorial High School","All Grades","Curl Up","96.8","94.2","96.7","92.9","96.7"
"0565111","0560011","Granby School District","Granby Memorial Middle School","All Grades","Curl Up","80.5","83.4","86.3","79.1","75.0"
"0560411","0560011","Granby School District","Kelly Lane Intermediate School","All Grades","Curl Up","86.2","93.1","93.3","90.8","91.9"
"0560311","0560011","Granby School District","Wells Road Intermediate School","All Grades","Curl Up","86.4","94.3","80.7","89.7","82.6"
"2940113","2940013","Great Oaks Charter School District","Great Oaks Charter School","All Grades","Curl Up","","","","46.6","79.6"
"0571411","0570011","Greenwich School District","Alternative High School Programs","All Grades","Curl Up","","","","","0.0"
"0575111","0570011","Greenwich School District","Central Middle School","All Grades","Curl Up","95.0","86.1","93.3","96.7","97.9"
"0570211","0570011","Greenwich School District","Cos Cob School","All Grades","Curl Up","100.0","100.0","98.3","98.6","98.5"
"0575211","0570011","Greenwich School District","Eastern Middle School","All Grades","Curl Up","93.7","96.4","96.0","98.2","97.0"
"0570411","0570011","Greenwich School District","Glenville School","All Grades","Curl Up","91.1","85.0","97.9","90.9","97.9"
"0576111","0570011","Greenwich School District","Greenwich High School","All Grades","Curl Up","97.6","95.6","92.6","","95.0"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","All Grades","Curl Up","87.5","90.4","82.8","","64.3"
"0571311","0570011","Greenwich School District","International School At Dundee","All Grades","Curl Up","91.4","96.9","92.1","93.2","89.6"
"0570311","0570011","Greenwich School District","Julian Curtiss School","All Grades","Curl Up","100.0","94.4","73.8","98.2","90.7"
"0570611","0570011","Greenwich School District","New Lebanon School","All Grades","Curl Up","100.0","100.0","100.0","89.4","97.4"
"0570711","0570011","Greenwich School District","North Mianus School","All Grades","Curl Up","80.2","92.0","89.7","","90.5"
"0570811","0570011","Greenwich School District","North Street School","All Grades","Curl Up","95.7","93.8","94.8","95.5","98.3"
"0570911","0570011","Greenwich School District","Old Greenwich School","All Grades","Curl Up","94.9","98.6","95.2","100.0","100.0"
"0571111","0570011","Greenwich School District","Parkway School","All Grades","Curl Up","100.0","100.0","87.5","100.0","100.0"
"0571011","0570011","Greenwich School District","Riverside School","All Grades","Curl Up","96.4","98.9","100.0","100.0","100.0"
"0575311","0570011","Greenwich School District","Western Middle School","All Grades","Curl Up","91.0","93.2","90.8","90.5","91.2"
"0580111","0580011","Griswold School District","Griswold Alternative School","All Grades","Curl Up","","","","","*"
"0580311","0580011","Griswold School District","Griswold Elementary School","All Grades","Curl Up","96.2","92.1","83.5","84.3","89.5"
"0586211","0580011","Griswold School District","Griswold High School","All Grades","Curl Up","79.5","81.2","87.1","88.5","87.0"
"0585111","0580011","Griswold School District","Griswold Middle School","All Grades","Curl Up","87.1","75.5","76.2","74.0","78.5"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","All Grades","Curl Up","94.8","91.9","87.3","89.5","87.6"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","All Grades","Curl Up","61.7","63.8","71.4","93.8","86.0"
"0591811","0590011","Groton School District","Charles Barnum School","All Grades","Curl Up","100.0","86.4","81.6","97.7","88.1"
"0590311","0590011","Groton School District","Claude Chester School","All Grades","Curl Up","74.5","70.7","87.2","83.6","70.2"
"0595111","0590011","Groton School District","Fitch Middle School","All Grades","Curl Up","86.2","","","",""
"0591711","0590011","Groton School District","Mary Morrisson School","All Grades","Curl Up","35.9","88.2","93.2","84.6","67.5"
"0590211","0590011","Groton School District","New Beginnings Alternative Program","All Grades","Curl Up","","","","","0.0"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","All Grades","Curl Up","90.7","93.7","81.9","72.4","88.2"
"0591211","0590011","Groton School District","Pleasant Valley School","All Grades","Curl Up","50.8","86.0","95.3","86.4","78.7"
"0596111","0590011","Groton School District","Robert E. Fitch High School","All Grades","Curl Up","80.4","89.9","88.5","83.7","80.5"
"0590111","0590011","Groton School District","S. B. Butler School","All Grades","Curl Up","82.6","76.3","95.9","75.0","44.2"
"0595211","0590011","Groton School District","West Side Middle School","All Grades","Curl Up","75.0","72.1","66.4","78.2","78.4"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","All Grades","Curl Up","70.6","90.0","92.8","98.5","91.5"
"0600611","0600011","Guilford School District","A. W. Cox School","All Grades","Curl Up","78.9","79.7","94.5","77.8","80.3"
"0600411","0600011","Guilford School District","Calvin Leete School","All Grades","Curl Up","98.7","100.0","96.6","100.0","100.0"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","All Grades","Curl Up","94.0","97.1","97.5","98.9","95.1"
"0606111","0600011","Guilford School District","Guilford High School","All Grades","Curl Up","98.8","90.3","84.4","89.9","97.4"
"0600211","0600011","Guilford School District","Guilford Lakes School","All Grades","Curl Up","96.7","75.0","97.1","94.3","97.0"
"0600311","0600011","Guilford School District","Melissa Jones School","All Grades","Curl Up","100.0","98.7","98.6","97.0","95.4"
"0621211","0620011","Hamden School District","Bear Path School","All Grades","Curl Up","97.1","92.0","83.6","93.1","65.1"
"0620211","0620011","Hamden School District","Church Street School","All Grades","Curl Up","91.5","87.6","87.4","90.1","67.0"
"0620311","0620011","Hamden School District","Dunbar Hill School","All Grades","Curl Up","91.8","79.8","72.8","82.3","69.9"
"0620511","0620011","Hamden School District","Hamden Collaborative Learning Center","All Grades","Curl Up","","","","*","*"
"0626111","0620011","Hamden School District","Hamden High School","All Grades","Curl Up","78.6","79.1","70.3","75.5","73.9"
"0625211","0620011","Hamden School District","Hamden Middle School","All Grades","Curl Up","81.3","86.8","74.9","86.1","66.0"
"0620411","0620011","Hamden School District","Helen Street School","All Grades","Curl Up","85.0","81.0","93.2","82.4","90.8"
"0621111","0620011","Hamden School District","Ridge Hill School","All Grades","Curl Up","83.2","76.9","66.3","73.5","73.5"
"0620111","0620011","Hamden School District","Shepherd Glen School","All Grades","Curl Up","58.3","76.8","68.8","68.8","65.9"
"0621011","0620011","Hamden School District","Spring Glen School","All Grades","Curl Up","98.9","100.0","95.7","100.0","98.1"
"0621411","0620011","Hamden School District","West Woods School","All Grades","Curl Up","94.0","88.5","90.2","84.3","79.2"
"0630111","0630011","Hampton School District","Hampton Elementary School","All Grades","Curl Up","100.0","72.0","65.5","81.5","100.0"
"0640711","0640011","Hartford School District","Asian Studies Academy","All Grades","Curl Up","82.5","80.0","50.4","80.5","49.2"
"0644311","0640011","Hartford School District","Autism Program - Environmental Sciences Magnet School at Mar","All Grades","Curl Up","","","","","0.0"
"0644411","0640011","Hartford School District","Autism Program - Sarah J. Rawson Elementary School","All Grades","Curl Up","","","","","*"
"0640411","0640011","Hartford School District","Batchelder School","All Grades","Curl Up","98.4","93.2","87.2","84.3","78.2"
"0643511","0640011","Hartford School District","Breakthrough II Elementary School","All Grades","Curl Up","85.0","95.6","97.5","73.2","69.5"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","All Grades","Curl Up","73.7","72.9","91.0","90.1","82.5"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","All Grades","Curl Up","75.4","68.8","64.3","68.6","59.6"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","All Grades","Curl Up","81.5","71.5","86.9","82.0","89.8"
"0642311","0640011","Hartford School District","Burr School","All Grades","Curl Up","80.0","80.6","62.7","64.4","76.6"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","All Grades","Curl Up","","","","71.0","60.0"
"0642411","0640011","Hartford School District","Clark School","All Grades","Curl Up","61.2","16.7","75.0","","79.2"
"0646411","0640011","Hartford School District","Classical Magnet School","All Grades","Curl Up","87.7","87.5","86.1","89.7","81.5"
"0646011","0640011","Hartford School District","Culinary Arts Academy","All Grades","Curl Up","*","56.5","80.4","","*"
"0641411","0640011","Hartford School District","Dr. James H Naylor/CCSU Leadership Academy","All Grades","Curl Up","84.2","84.6","85.4","93.0","83.2"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","All Grades","Curl Up","84.8","81.4","","",""
"0648311","0640011","Hartford School District","EDP - Bulkeley High School","All Grades","Curl Up","","","","","*"
"0645911","0640011","Hartford School District","EDP - M.D. Fox","All Grades","Curl Up","","","","","69.6"
"0648111","0640011","Hartford School District","EDP - McDonough Expeditionary Learning School","All Grades","Curl Up","","","","","*"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet School at Mary M Hooker","All Grades","Curl Up","62.9","66.2","70.5","63.9","79.8"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","All Grades","Curl Up","72.4","72.4","70.8","87.8","87.8"
"0642211","0640011","Hartford School District","Fred D. Wish Museum School","All Grades","Curl Up","93.8","61.0","71.7","62.8","98.9"
"0643611","0640011","Hartford School District","Global Communications Academy","All Grades","Curl Up","80.7","81.8","74.5","53.0","78.1"
"0647911","0640011","Hartford School District","Great Path Academy High School at MCC","All Grades","Curl Up","","70.6","66.7","82.1","88.0"
"0647211","0640011","Hartford School District","HPHS Academy of Engineering and Green Technology","All Grades","Curl Up","*","75.4","85.7","*","40.0"
"0647511","0640011","Hartford School District","HPHS Academy of Nursing and Health Science","All Grades","Curl Up","22.5","83.7","80.4","80.0","70.6"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","All Grades","Curl Up","84.1","82.5","41.0","42.9","75.0"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","All Grades","Curl Up","63.2","61.0","62.6","76.4","72.6"
"0647611","0640011","Hartford School District","High School Inc.","All Grades","Curl Up","","53.8","","31.7","31.7"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","All Grades","Curl Up","43.9","65.8","0.0","*","52.9"
"0641011","0640011","Hartford School District","Kennelly School","All Grades","Curl Up","68.0","74.3","85.1","85.6","81.0"
"0649511","0640011","Hartford School District","LC - Breakthrough II","All Grades","Curl Up","","","","","*"
"0649611","0640011","Hartford School District","LC - Burns","All Grades","Curl Up","","","","","*"
"0640811","0640011","Hartford School District","M. D. Fox Elementary School","All Grades","Curl Up","47.8","78.0","70.8","70.9","61.6"
"0641611","0640011","Hartford School District","M. L. King School","All Grades","Curl Up","90.9","95.4","91.7","98.8","88.7"
"0641211","0640011","Hartford School District","McDonough Expeditionary Learning School","All Grades","Curl Up","74.4","69.6","31.6","74.3","48.0"
"0641911","0640011","Hartford School District","Milner Elementary School","All Grades","Curl Up","89.2","82.6","80.7","63.2","63.2"
"0643711","0640011","Hartford School District","Montessori Magnet School at Annie Fisher","All Grades","Curl Up","*","95.7","82.6","90.6","81.8"
"0640511","0640011","Hartford School District","Montessori Magnet at Moylan School","All Grades","Curl Up","","","","*","*"
"0642011","0640011","Hartford School District","Noah Webster Micro Society School","All Grades","Curl Up","76.9","80.3","75.5","85.3","67.1"
"0647811","0640011","Hartford School District","OPPortunity High School","All Grades","Curl Up","*","*","*","",""
"0641511","0640011","Hartford School District","Parkville Community School","All Grades","Curl Up","78.9","95.8","98.2","81.7","90.5"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","All Grades","Curl Up","*","*","69.7","*","90.6"
"0641111","0640011","Hartford School District","R.J. Kinsella Magnet School of Performing Arts","All Grades","Curl Up","87.9","99.0","82.2","81.5","86.4"
"0644011","0640011","Hartford School District","Renzulli Academy","All Grades","Curl Up","88.2","75.0","62.7","97.7","98.5"
"0640111","0640011","Hartford School District","SAND School","All Grades","Curl Up","72.8","71.3","80.0","80.6","67.7"
"0642511","0640011","Hartford School District","STEM Magnet School at Annie Fisher","All Grades","Curl Up","74.8","69.6","91.1","90.9","94.0"
"0643811","0640011","Hartford School District","STEM Magnet School at Dwight","All Grades","Curl Up","","74.7","87.5","66.0","80.7"
"0643011","0640011","Hartford School District","Sanchez School","All Grades","Curl Up","91.5","92.1","95.0","100.0","88.7"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","All Grades","Curl Up","38.2","","","",""
"0641711","0640011","Hartford School District","Sarah J. Rawson Elementary School","All Grades","Curl Up","84.6","84.4","","","79.6"
"0642611","0640011","Hartford School District","Simpson-Waverly School","All Grades","Curl Up","77.4","75.0","63.9","67.2","70.5"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","All Grades","Curl Up","88.0","86.7","89.0","93.8","94.7"
"0646711","0640011","Hartford School District","University High of Science and Engineering","All Grades","Curl Up","32.5","48.2","89.5","87.4","79.3"
"0642111","0640011","Hartford School District","West Middle School","All Grades","Curl Up","76.2","70.1","48.9","","83.2"
"0650111","0650011","Hartland School District","Hartland School","All Grades","Curl Up","100.0","100.0","100.0","100.0","100.0"
"0670111","0670011","Hebron School District","Hebron Elementary School","All Grades","Curl Up","75.3","82.3","76.7","73.6","71.0"
"2860113","2860013","Highville Charter School District","Highville Charter School","All Grades","Curl Up","43.8","91.8","90.3","70.4","76.6"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","All Grades","Curl Up","89.9","94.7","89.1","74.5","69.4"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","All Grades","Curl Up","87.1","60.8","62.7","66.5","78.2"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","All Grades","Curl Up","39.9","44.8","35.5","44.4","62.2"
"0680111","0680011","Kent School District","Kent Center School","All Grades","Curl Up","71.1","78.7","81.8","84.6","81.3"
"0690111","0690011","Killingly School District","Killingly Central School","All Grades","Curl Up","86.7","86.5","77.8","73.2",""
"0696111","0690011","Killingly School District","Killingly High School","All Grades","Curl Up","97.3","96.3","94.8","67.7","95.6"
"0695211","0690011","Killingly School District","Killingly Intermediate School","All Grades","Curl Up","78.1","86.2","85.3","95.4","86.7"
"0690311","0690011","Killingly School District","Killingly Memorial School","All Grades","Curl Up","38.2","45.2","90.0","67.5","44.8"
"2456014","2450014","Learn","Connecticut River Academy","All Grades","Curl Up","62.5","*","74.6","63.0","59.1"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","All Grades","Curl Up","71.4","84.5","96.4","76.7","88.6"
"2456114","2450014","Learn","Marine Science Magnet High School of Southeastern Connecticu","All Grades","Curl Up","75.0","93.8","93.8","73.8","96.5"
"2450114","2450014","Learn","Regional Multicultural Magnet School","All Grades","Curl Up","67.5","79.1","75.3","97.2","71.6"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","All Grades","Curl Up","92.8","97.6","92.7","95.2","81.7"
"0715111","0710011","Lebanon School District","Lebanon Middle School","All Grades","Curl Up","87.5","90.1","93.9","88.2","93.3"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","All Grades","Curl Up","80.3","80.3","92.3","91.2","88.5"
"0720411","0720011","Ledyard School District","Gallup Hill School","All Grades","Curl Up","60.0","92.3","71.3","85.9","56.8"
"0720311","0720011","Ledyard School District","Juliet W. Long School","All Grades","Curl Up","94.7","92.8","84.1","85.7","73.9"
"0720111","0720011","Ledyard School District","Ledyard Center School","All Grades","Curl Up","76.9","75.8","82.1","75.5","75.4"
"0726111","0720011","Ledyard School District","Ledyard High School","All Grades","Curl Up","81.3","80.8","86.7","76.0","80.8"
"0725111","0720011","Ledyard School District","Ledyard Middle School","All Grades","Curl Up","90.9","89.5","95.1","90.8","86.5"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","All Grades","Curl Up","*","*","","",""
"0730111","0730011","Lisbon School District","Lisbon Central School","All Grades","Curl Up","76.0","67.7","88.4","72.9","90.8"
"0746111","0740011","Litchfield School District","Litchfield High School","All Grades","Curl Up","92.0","84.8","88.4","91.2","96.6"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","All Grades","Curl Up","97.9","96.2","97.5","97.3","74.0"
"0746011","0740011","Litchfield School District","Litchfield Middle School","All Grades","Curl Up","","","","","86.8"
"0766111","0760011","Madison School District","Daniel Hand High School","All Grades","Curl Up","89.5","92.7","88.5","92.5","86.2"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","All Grades","Curl Up","84.8","80.4","93.6","92.3","87.5"
"0760211","0760011","Madison School District","Island Avenue Elementary School","All Grades","Curl Up","94.0","87.1","94.0","85.2","77.6"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","All Grades","Curl Up","94.9","95.6","97.6","88.9","91.6"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","All Grades","Curl Up","95.7","89.7","100.0","96.2","98.0"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","All Grades","Curl Up","95.6","87.1","91.7","93.8","92.7"
"0770211","0770011","Manchester School District","Bentley Alternative Education Program","All Grades","Curl Up","","","","68.2","*"
"0770111","0770011","Manchester School District","Bowers School","All Grades","Curl Up","88.4","87.3","88.0","81.3","86.5"
"0770311","0770011","Manchester School District","Buckley School","All Grades","Curl Up","96.6","94.4","94.7","90.2","84.4"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","All Grades","Curl Up","98.7","95.4","95.5","90.7","91.5"
"0770411","0770011","Manchester School District","Highland Park School","All Grades","Curl Up","","87.5","91.5","67.5","69.2"
"0775311","0770011","Manchester School District","Illing Middle School","All Grades","Curl Up","71.6","75.4","80.8","80.3","81.3"
"0770611","0770011","Manchester School District","Keeney School","All Grades","Curl Up","93.0","98.6","92.2","84.6","81.6"
"0776111","0770011","Manchester School District","Manchester High School","All Grades","Curl Up","85.9","97.9","82.4","81.8","72.0"
"0779011","0770011","Manchester School District","Manchester Regional Academy","All Grades","Curl Up","","","","*","*"
"0771611","0770011","Manchester School District","Martin School","All Grades","Curl Up","76.3","72.5","72.9","81.6","86.8"
"0770911","0770011","Manchester School District","Nathan Hale School","All Grades","Curl Up","79.3","","","",""
"0770711","0770011","Manchester School District","New Horizons","All Grades","Curl Up","","","","*","*"
"0771011","0770011","Manchester School District","Robertson School","All Grades","Curl Up","90.2","93.6","81.1","96.5","61.9"
"0771211","0770011","Manchester School District","Verplanck School","All Grades","Curl Up","74.4","83.7","78.0","65.1","59.3"
"0771311","0770011","Manchester School District","Waddell School","All Grades","Curl Up","89.4","89.3","70.8","80.4","70.2"
"0771411","0770011","Manchester School District","Washington School","All Grades","Curl Up","81.0","98.4","90.0","79.2","75.0"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","All Grades","Curl Up","96.0","100.0","98.0","80.9","86.3"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","All Grades","Curl Up","86.5","79.1","100.0","82.1","88.9"
"0785111","0780011","Mansfield School District","Mansfield Middle School School","All Grades","Curl Up","94.5","96.4","91.5","90.5","91.8"
"0780511","0780011","Mansfield School District","Southeast Elementary School","All Grades","Curl Up","100.0","100.0","97.3","93.3","94.3"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","All Grades","Curl Up","84.2","84.8","79.2","94.8","84.7"
"0800111","0800011","Meriden School District","Benjamin Franklin School","All Grades","Curl Up","89.6","80.8","85.1","80.0","74.5"
"0801111","0800011","Meriden School District","Casimir Pulaski School","All Grades","Curl Up","75.5","82.5","65.3","73.2","65.1"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","All Grades","Curl Up","92.3","88.1","95.8","87.8","78.5"
"0800311","0800011","Meriden School District","Hanover School","All Grades","Curl Up","95.9","82.0","94.7","82.8","95.9"
"0800411","0800011","Meriden School District","Israel Putnam School","All Grades","Curl Up","97.8","65.4","100.0","96.6","98.9"
"0800511","0800011","Meriden School District","John Barry School","All Grades","Curl Up","62.7","73.8","73.8","62.2","72.2"
"0805211","0800011","Meriden School District","Lincoln Middle School","All Grades","Curl Up","61.0","53.6","53.5","68.3","78.1"
"0800711","0800011","Meriden School District","Nathan Hale School","All Grades","Curl Up","70.0","70.3","76.2","68.8","78.9"
"0806211","0800011","Meriden School District","Orville H. Platt High School","All Grades","Curl Up","73.3","81.3","77.8","68.4","75.7"
"0800811","0800011","Meriden School District","Roger Sherman School","All Grades","Curl Up","62.0","80.3","69.8","67.8","71.4"
"0800611","0800011","Meriden School District","STARS-Meriden School District","All Grades","Curl Up","","","","","0.0"
"0800911","0800011","Meriden School District","STEP-Meriden School District","All Grades","Curl Up","","","","","*"
"0801211","0800011","Meriden School District","STEPS-Meriden School District","All Grades","Curl Up","","","","","*"
"0801011","0800011","Meriden School District","Thomas Hooker School","All Grades","Curl Up","85.7","95.8","96.7","95.6","88.0"
"0801311","0800011","Meriden School District","Venture Academy-Meriden School District","All Grades","Curl Up","","","","","*"
"0805411","0800011","Meriden School District","Washington Middle School","All Grades","Curl Up","69.3","78.4","69.4","82.4","76.8"
"0830211","0830011","Middletown School District","Bielefield School","All Grades","Curl Up","69.6","94.2","91.1","84.0","87.0"
"0830511","0830011","Middletown School District","Farm Hill School","All Grades","Curl Up","76.6","76.0","70.0","74.6","46.8"
"0831511","0830011","Middletown School District","Keigwin Middle School","All Grades","Curl Up","61.1","70.5","64.7","67.1","70.9"
"0831311","0830011","Middletown School District","Lawrence School","All Grades","Curl Up","82.4","78.1","84.3","95.5","95.2"
"0830911","0830011","Middletown School District","MacDonough School","All Grades","Curl Up","78.8","46.7","96.7","83.3","92.5"
"0836211","0830011","Middletown School District","Middletown High School","All Grades","Curl Up","81.7","75.2","75.2","83.1","84.9"
"0831211","0830011","Middletown School District","Moody School","All Grades","Curl Up","66.0","81.3","80.0","87.0","94.7"
"0831111","0830011","Middletown School District","Snow School","All Grades","Curl Up","92.5","81.8","78.6","*","57.4"
"0830111","0830011","Middletown School District","Spencer School","All Grades","Curl Up","94.6","72.7","87.5","88.2","95.0"
"0831411","0830011","Middletown School District","Wesley School","All Grades","Curl Up","81.4","70.7","80.6","71.8","88.4"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","All Grades","Curl Up","80.2","80.2","90.3","90.9","88.8"
"0840111","0840011","Milford School District","Calf Pen Meadow School","All Grades","Curl Up","99.0","96.4","52.5","72.9","81.6"
