"school_code","district_code","district","school","female","male","total"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","109","285","394"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","145","173","318"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","212","166","378"
"0647511","0640011","Hartford School District","HPHS Nursing and Health Sciences Academy","277","106","383"
"0645411","0640011","Hartford School District","Hartford Magnet Trinity College Academy","322","289","611"
"0649011","0640011","Hartford School District","Hartford Transitional Learning Academy (Elementary)","6","26","32"
"0647611","0640011","Hartford School District","High School, Inc.","134","122","256"
"0647711","0640011","Hartford School District","Journalism and Media Academy Magnet School","113","116","229"
"0641011","0640011","Hartford School District","Kennelly School","396","385","781"
"0641111","0640011","Hartford School District","Kinsella Magnet School of Performing Arts","379","283","662"
"0640811","0640011","Hartford School District","M. D. Fox School","408","438","846"
"0641611","0640011","Hartford School District","M. L. King, Jr. School","222","246","468"
"0641211","0640011","Hartford School District","McDonough Middle School","200","219","419"
"0641911","0640011","Hartford School District","Milner School","200","212","412"
"0643711","0640011","Hartford School District","Montessori Magnet at Fisher School","93","105","198"
"0641411","0640011","Hartford School District","Naylor/CCSU Leadership Academy","350","349","699"
"0647811","0640011","Hartford School District","OPPortunity High School","69","54","123"
"0641511","0640011","Hartford School District","Parkville Community School","239","276","515"
"0646611","0640011","Hartford School District","Pathways Academy of Technology and Design","140","215","355"
"0641711","0640011","Hartford School District","Rawson School","204","259","463"
"0644011","0640011","Hartford School District","Renzulli Gifted and Talented Academy","37","20","57"
"0640111","0640011","Hartford School District","SAND School","239","224","463"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","124","204","328"
"0643011","0640011","Hartford School District","Sanchez School","240","252","492"
"0645611","0640011","Hartford School District","Sarah J Rawson Middle Grades Academy","79","109","188"
"0642611","0640011","Hartford School District","Simpson-Waverly School","163","198","361"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","340","332","672"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","141","266","407"
"0646311","0640011","Hartford School District","Weaver High School","69","85","154"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","271","321","592"
"0642111","0640011","Hartford School District","West Middle School","339","349","688"
"0642211","0640011","Hartford School District","Wish Museum School","225","218","443"
"0650111","0650011","Hartland School District","Hartland School","101","121","222"
"0670211","0670011","Hebron School District","Gilead Hill School","233","237","470"
"0670111","0670011","Hebron School District","Hebron Elementary School","310","356","666"
"2860113","2860013","Highville Charter School District","Highville Charter School","162","138","300"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","167","164","331"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","97","85","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","237","195","432"
"0680111","0680011","Kent School District","Kent Center School","129","158","287"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","46","61","107"
"0690111","0690011","Killingly School District","Killingly Central School","243","255","498"
"0696111","0690011","Killingly School District","Killingly High School","418","370","788"
"0695211","0690011","Killingly School District","Killingly Intermediate School","380","443","823"
"0690311","0690011","Killingly School District","Killingly Memorial School","229","240","469"
"2456014","2450014","Learn","Connecticut River Academy","77","69","146"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","45","37","82"
"2459014","2450014","Learn","Learn Special Education","*","*","30"
"2450114","2450014","Learn","Regional Multicultural Magnet School","282","263","545"
"2450214","2450014","Learn","The Friendship School","234","258","492"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","232","252","484"
"0715111","0710011","Lebanon School District","Lebanon Middle School","194","204","398"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","288","233","521"
"0720211","0720011","Ledyard School District","Gales Ferry School","102","105","207"
"0720411","0720011","Ledyard School District","Gallup Hill School","169","176","345"
"0720311","0720011","Ledyard School District","Juliet W. Long School","134","151","285"
"0720111","0720011","Ledyard School District","Ledyard Center School","200","216","416"
"0726111","0720011","Ledyard School District","Ledyard High School","476","452","928"
"0725111","0720011","Ledyard School District","Ledyard Middle School","220","216","436"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","15","17","32"
"0730111","0730011","Lisbon School District","Lisbon Central School","238","264","502"
"0740211","0740011","Litchfield School District","Center School","166","175","341"
"0746111","0740011","Litchfield School District","Litchfield High School","283","277","560"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","130","138","268"
"0766111","0760011","Madison School District","Daniel Hand High School","659","631","1290"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","271","317","588"
"0760211","0760011","Madison School District","Island Avenue Elementary School","146","156","302"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","230","262","492"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","131","144","275"
"0769011","0760011","Madison School District","Town Campus Learning Center","14","29","43"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","316","300","616"
"0770911","0770011","Manchester School District","Nathan Hale School","121","113","234"
"0770111","0770011","Manchester School District","Bowers School","185","224","409"
"0770311","0770011","Manchester School District","Buckley School","180","208","388"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","236","218","454"
"0770411","0770011","Manchester School District","Highland Park School","114","159","273"
"0775311","0770011","Manchester School District","Illing Middle School","427","474","901"
"0770611","0770011","Manchester School District","Keeney School","197","190","387"
"0776111","0770011","Manchester School District","Manchester High School","933","947","1880"
"0778011","0770011","Manchester School District","Manchester Preschool Center","86","99","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","32","67","99"
"0779111","0770011","Manchester School District","Manchester Transition Center","0","*","*"
"0771611","0770011","Manchester School District","Martin School","105","116","221"
"0771011","0770011","Manchester School District","Robertson School","167","210","377"
"0771211","0770011","Manchester School District","Verplanck School","152","188","340"
"0771311","0770011","Manchester School District","Waddell School","166","182","348"
"0771411","0770011","Manchester School District","Washington School","154","153","307"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","125","149","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","89","113","202"
"0785111","0780011","Mansfield School District","Mansfield Middle School","291","294","585"
"0780511","0780011","Mansfield School District","Southeast Elementary School","121","145","266"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","340","335","675"
"0800711","0800011","Meriden School District","Nathan Hale School","312","309","621"
"0800111","0800011","Meriden School District","Benjamin Franklin School","198","268","466"
"0801111","0800011","Meriden School District","Casimir Pulaski School","354","352","706"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","625","610","1235"
"0800311","0800011","Meriden School District","Hanover School","244","286","530"
"0800411","0800011","Meriden School District","Israel Putnam School","241","320","561"
"0800511","0800011","Meriden School District","John Barry School","256","253","509"
"0805211","0800011","Meriden School District","Lincoln Middle School","333","378","711"
"0806211","0800011","Meriden School District","Orville H. Platt High School","558","544","1102"
"0800811","0800011","Meriden School District","Roger Sherman School","250","274","524"
"0801011","0800011","Meriden School District","Thomas Hooker School","231","215","446"
"0805411","0800011","Meriden School District","Washington Middle School","423","465","888"
"0830211","0830011","Middletown School District","Bielefield School","164","202","366"
"0830511","0830011","Middletown School District","Farm Hill School","173","198","371"
"0831511","0830011","Middletown School District","Keigwin Middle School","180","192","372"
"0831311","0830011","Middletown School District","Lawrence School","184","193","377"
"0830911","0830011","Middletown School District","MacDonough School","115","133","248"
"0836211","0830011","Middletown School District","Middletown High School","664","693","1357"
"0831211","0830011","Middletown School District","Moody School","172","189","361"
"0831111","0830011","Middletown School District","Snow School","177","179","356"
"0830111","0830011","Middletown School District","Spencer School","169","172","341"
"0831411","0830011","Middletown School District","Wesley School","157","154","311"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","357","376","733"
"0840111","0840011","Milford School District","Calf Pen Meadow School","171","159","330"
"0845111","0840011","Milford School District","East Shore Middle School","231","301","532"
"0845211","0840011","Milford School District","Harborside Middle School","289","322","611"
"0841911","0840011","Milford School District","J. F. Kennedy School","210","211","421"
"0846211","0840011","Milford School District","Jonathan Law High School","488","509","997"
"0846311","0840011","Milford School District","Joseph A. Foran High School","524","485","1009"
"0841611","0840011","Milford School District","Live Oaks School","170","167","337"
"0841711","0840011","Milford School District","Mathewson School","209","246","455"
"0840711","0840011","Milford School District","Meadowside School","215","250","465"
"0840811","0840011","Milford School District","Orange Avenue School","209","227","436"
"0841811","0840011","Milford School District","Orchard Hills School","173","205","378"
"0841011","0840011","Milford School District","Pumpkin Delight School","195","223","418"
"0845311","0840011","Milford School District","West Shore Middle School","287","286","573"
"0850611","0850011","Monroe School District","Chalk Hill School","132","145","277"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","279","336","615"
"0855211","0850011","Monroe School District","Jockey Hollow School","301","333","634"
"0856111","0850011","Monroe School District","Masuk High School","667","642","1309"
"0850111","0850011","Monroe School District","Monroe Elementary School","192","217","409"
"0850311","0850011","Monroe School District","Stepney Elementary School","252","259","511"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","190","193","383"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","310","332","642"
"0860111","0860011","Montville School District","Mohegan School","223","196","419"
"0866111","0860011","Montville School District","Montville High School","356","411","767"
"0860511","0860011","Montville School District","Oakdale School","207","226","433"
"0869011","0860011","Montville School District","Palmer Academy","7","12","19"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","92","110","202"
"0888211","0880011","Naugatuck School District","Central Avenue Preschool","10","21","31"
"0880111","0880011","Naugatuck School District","Central Avenue School","122","130","252"
"0885111","0880011","Naugatuck School District","City Hill Middle School","368","403","771"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","156","174","330"
"0888111","0880011","Naugatuck School District","Head Start","56","48","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","193","197","390"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","165","170","335"
"0880311","0880011","Naugatuck School District","Maple Hill School","183","193","376"
"0886111","0880011","Naugatuck School District","Naugatuck High School","664","697","1361"
"0880611","0880011","Naugatuck School District","Salem School","105","126","231"
"0880711","0880011","Naugatuck School District","Western School","124","153","277"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","204","156","360"
"0899211","0890011","New Britain School District","Academic Extension Center","*","*","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","191","264","455"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","509","388","897"
"0890511","0890011","New Britain School District","Gaffney School","211","307","518"
"0890611","0890011","New Britain School District","Holmes School","186","236","422"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","88","68","156"
"0890711","0890011","New Britain School District","Jefferson School","180","235","415"
"0890811","0890011","New Britain School District","Lincoln School","337","362","699"
"0896111","0890011","New Britain School District","New Britain High School","1245","1374","2619"
"0899011","0890011","New Britain School District","New Britain Transition Center","12","20","32"
"0890911","0890011","New Britain School District","Northend School","132","175","307"
"0895311","0890011","New Britain School District","Pulaski Middle School","263","329","592"
"0895111","0890011","New Britain School District","Roosevelt Middle School","200","229","429"
"0895211","0890011","New Britain School District","Slade Middle School","347","369","716"
"0891211","0890011","New Britain School District","Smalley Academy","360","313","673"
"0891311","0890011","New Britain School District","Smith School","300","331","631"
"0891511","0890011","New Britain School District","Vance School","264","280","544"
"0900411","0900011","New Canaan School District","East School","256","260","516"
"0906111","0900011","New Canaan School District","New Canaan High School","694","649","1343"
"0905111","0900011","New Canaan School District","Saxe Middle School","591","627","1218"
"0900211","0900011","New Canaan School District","South School","282","279","561"
"0900311","0900011","New Canaan School District","West School","233","260","493"
"0910111","0910011","New Fairfield School District","Consolidated School","271","331","602"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","290","320","610"
"0916111","0910011","New Fairfield School District","New Fairfield High School","499","475","974"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","335","397","732"
"0920311","0920011","New Hartford School District","Ann Antolini School","178","181","359"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","62","58","120"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","71","58","129"
"0931211","0930011","New Haven School District","Edgewood School","220","235","455"
"0931411","0930011","New Haven School District","Nathan Hale School","270","285","555"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","243","272","515"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","276","273","549"
"0930311","0930011","New Haven School District","Beecher School","219","249","468"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","236","291","527"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","289","155","444"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","245","244","489"
"0932111","0930011","New Haven School District","Brennan Rogers School","181","180","361"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","220","247","467"
"0930611","0930011","New Haven School District","Clinton Avenue School","256","292","548"
"0934111","0930011","New Haven School District","Columbus Family Academy","254","219","473"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","298","310","608"
"0936411","0930011","New Haven School District","Cooperative High School","443","180","623"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","45","167","212"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","226","234","460"
"0935611","0930011","New Haven School District","Domus Academy","10","34","44"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","15","24","39"
"0938111","0930011","New Haven School District","Early Learning Center","59","56","115"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","199","236","435"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","66","160","226"
"0931611","0930011","New Haven School District","Fair Haven School","302","337","639"
"0938011","0930011","New Haven School District","Headstart","187","215","402"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","141","131","272"
"0936611","0930011","New Haven School District","High School In The Community","169","138","307"
"0930711","0930011","New Haven School District","Hill Central Music Academy","217","185","402"
"0936311","0930011","New Haven School District","Hill Regional Career High School","425","244","669"
"0936211","0930011","New Haven School District","James Hillhouse High School","479","490","969"
"0931311","0930011","New Haven School District","John C. Daniels","269","258","527"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","277","259","536"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","255","302","557"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","144","169","313"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","241","325","566"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","155","141","296"
"0937011","0930011","New Haven School District","New Haven Academy","144","123","267"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","*","*","22"
"0939111","0930011","New Haven School District","Riverside Education Academy","77","85","162"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","267","269","536"
"0931011","0930011","New Haven School District","Ross/Woodward School","259","262","521"
"0936711","0930011","New Haven School District","Sound School","151","169","320"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","158","159","317"
"0932911","0930011","New Haven School District","Truman School","273","259","532"
"0934911","0930011","New Haven School District","West Rock Authors Academy","111","135","246"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","189","186","375"
"0936111","0930011","New Haven School District","Wilbur Cross High School","600","687","1287"
"0933811","0930011","New Haven School District","Worthington Hooker School","219","225","444"
"0950311","0950011","New London School District","Jennings School","280","274","554"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","263","327","590"
"0950211","0950011","New London School District","Harbor School","138","163","301"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","123","161","284"
"0959111","0950011","New London School District","New London Clinical Day Program","11","17","28"
"0956111","0950011","New London School District","New London High School","442","541","983"
"0950511","0950011","New London School District","Shoreline Academy","51","57","108"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","100","124","224"
"0960511","0960011","New Milford School District","Hill And Plain School","192","264","456"
"0960711","0960011","New Milford School District","John Pettibone School","224","234","458"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","*","*","9"
"0966111","0960011","New Milford School District","New Milford High School","746","764","1510"
"0960811","0960011","New Milford School District","Northville Elementary School","257","291","548"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","497","527","1024"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","371","377","748"
"0940611","0940011","Newington School District","Anna Reynolds School","208","233","441"
"0940211","0940011","Newington School District","Elizabeth Green School","144","159","303"
"0940811","0940011","Newington School District","John Paterson School","202","274","476"
"0945311","0940011","Newington School District","John Wallace Middle School","370","336","706"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","294","328","622"
"0946111","0940011","Newington School District","Newington High School","732","753","1485"
"0940711","0940011","Newington School District","Ruth Chaffee School","194","198","392"
"0970111","0970011","Newtown School District","Hawley Elementary School","192","224","416"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","169","200","369"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","250","230","480"
"0976111","0970011","Newtown School District","Newtown High School","865","866","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","437","460","897"
"0978011","0970011","Newtown School District","Newtown Preschool","38","50","88"
"0970511","0970011","Newtown School District","Reed Intermediate School","411","484","895"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","276","299","575"
"0980111","0980011","Norfolk School District","Botelle Elementary School","68","65","133"
"0989211","0980011","Norfolk School District","Bridges II","*","*","*"
"0989011","0980011","Norfolk School District","IEP Program","*","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","242","233","475"
"0996111","0990011","North Branford School District","North Branford High School","349","339","688"
"0995111","0990011","North Branford School District","North Branford Intermediate School","298","311","609"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","269","249","518"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","164","154","318"
"1010811","1010011","North Haven School District","Clintonville Elementary School","170","230","400"
"1010711","1010011","North Haven School District","Green Acres Elementary School","175","196","371"
"1010211","1010011","North Haven School District","Montowese Elementary School","194","192","386"
"1016111","1010011","North Haven School District","North Haven High School","612","561","1173"
"1015211","1010011","North Haven School District","North Haven Middle School","416","416","832"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","197","227","424"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","167","204","371"
"1026111","1020011","North Stonington School District","Wheeler High School","102","122","224"
"1025111","1020011","North Stonington School District","Wheeler Middle School","99","102","201"
"1036211","1030011","Norwalk School District","Brien McMahon High School","869","826","1695"
"1030211","1030011","Norwalk School District","Brookside Elementary School","227","281","508"
"1030311","1030011","Norwalk School District","Columbus Magnet School","177","149","326"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","228","258","486"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","220","246","466"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","279","282","561"
"1030811","1030011","Norwalk School District","Kendall Elementary School","236","272","508"
"1032211","1030011","Norwalk School District","Marvin Elementary School","223","262","485"
"1032111","1030011","Norwalk School District","Naramake Elementary School","228","235","463"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","300","332","632"
"1036111","1030011","Norwalk School District","Norwalk High School","745","751","1496"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","55","63","118"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","314","353","667"
"1035511","1030011","Norwalk School District","Roton Middle School","201","208","409"
"1031311","1030011","Norwalk School District","Rowayton School","228","245","473"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","180","175","355"
"1031411","1030011","Norwalk School District","Tracey School","197","197","394"
"1035411","1030011","Norwalk School District","West Rocks Middle School","329","341","670"
"1032411","1030011","Norwalk School District","Wolfpit School","163","183","346"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","1259","1122","2381"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","7","9","16"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","6","31","37"
"1049011","1040011","Norwich School District","Hickory Street School","*","*","14"
"1041411","1040011","Norwich School District","John B. Stanton Network School","191","208","399"
"1045111","1040011","Norwich School District","Kelly Middle School","290","329","619"
"1042011","1040011","Norwich School District","Moriarty Magnet School","236","271","507"
"1040811","1040011","Norwich School District","Samuel Huntington School","178","206","384"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","278","261","539"
"1046111","1040011","Norwich School District","Thames River Academy","34","53","87"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","172","145","317"
"1041911","1040011","Norwich School District","Uncas Network School","148","151","299"
"1041811","1040011","Norwich School District","Veterans' Memorial School","166","162","328"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","113","147","260"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","90","91","181"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","223","228","451"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","300","282","582"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","269","266","535"
"1070211","1070011","Orange School District","Mary L. Tracy School","85","93","178"
"1070511","1070011","Orange School District","Peck Place School","207","188","395"
"1070311","1070011","Orange School District","Race Brook School","209","202","411"
"1070411","1070011","Orange School District","Turkey Hill School","143","154","297"
"1085111","1080011","Oxford School District","Great Oak School","251","249","500"
"1080111","1080011","Oxford School District","Oxford Center School","272","253","525"
"1086011","1080011","Oxford School District","Oxford High School","309","320","629"
"1080311","1080011","Oxford School District","Quaker Farms School","271","272","543"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","128","122","250"
"1098011","1090011","Plainfield School District","Early Childhood Center","*","*","16"
"1090111","1090011","Plainfield School District","Moosup Elementary School","188","215","403"
"1095111","1090011","Plainfield School District","Plainfield Central School","277","308","585"
"1096111","1090011","Plainfield School District","Plainfield High School","408","384","792"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","199","209","408"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","208","214","422"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","115","152","267"
"1100211","1100011","Plainville School District","Linden Street School","201","211","412"
"1100511","1100011","Plainville School District","Louis Toffolon School","185","180","365"
"1105211","1100011","Plainville School District","Middle School of Plainville","266","309","575"
"1106111","1100011","Plainville School District","Plainville High School","412","384","796"
"1108011","1100011","Plainville School District","Prekindergarten Program","17","31","48"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","193","248","441"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","196","166","362"
"1110211","1110011","Plymouth School District","Plymouth Center School","183","217","400"
"1116111","1110011","Plymouth School District","Terryville High School","241","286","527"
"1120111","1120011","Pomfret School District","Pomfret Community School","259","254","513"
"1130511","1130011","Portland School District","Brownstone Intermediate School","118","115","233"
"1130411","1130011","Portland School District","Gildersleeve School","133","109","242"
"1136111","1130011","Portland School District","Portland High School","166","201","367"
"1135111","1130011","Portland School District","Portland Middle School","107","119","226"
"1130211","1130011","Portland School District","Valley View School","173","163","336"
"1145111","1140011","Preston School District","Preston Plains School","58","77","135"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","143","152","295"
"1169011","1160011","Putnam School District","Helping Hands","*","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","334","365","699"
"1166111","1160011","Putnam School District","Putnam High School","138","176","314"
"1165111","1160011","Putnam School District","Putnam Middle School","120","155","275"
"1175111","1170011","Redding School District","John Read Middle School","296","286","582"
"1170111","1170011","Redding School District","Redding Elementary School","324","337","661"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","249","253","502"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","175","189","364"
"2046112","2040012","Regional School District 04","Valley Regional High School","316","293","609"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","188","226","414"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","205","207","412"
"2056112","2050012","Regional School District 05","Amity Regional High School","778","871","1649"
"2060112","2060012","Regional School District 06","Goshen Center School","108","105","213"
"2060212","2060012","Regional School District 06","James Morris School","97","99","196"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","299","246","545"
"2060312","2060012","Regional School District 06","Warren Elementary School","43","50","93"
"2079112","2070012","Regional School District 07","AIM","7","9","16"
"2079012","2070012","Regional School District 07","FLEX","*","*","6"
"2079412","2070012","Regional School District 07","Intensive Learning Program","*","*","11"
"2079212","2070012","Regional School District 07","Links","6","9","15"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","417","345","762"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","145","185","330"
"2079312","2070012","Regional School District 07","STEP","11","17","28"
"2086112","2080012","Regional School District 08","RHAM High School","536","620","1156"
"2085112","2080012","Regional School District 08","RHAM Middle School","293","316","609"
"2096112","2090012","Regional School District 09","Joel Barlow High School","510","458","968"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","414","475","889"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","239","237","476"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","268","306","574"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","405","417","822"
"2116112","2110012","Regional School District 11","Parish Hill High School","133","141","274"
"2120212","2120012","Regional School District 12","Booth Free School","58","55","113"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","10","9","19"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","143","183","326"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","105","121","226"
"2120112","2120012","Regional School District 12","The Burnham School","35","49","84"
"2120412","2120012","Regional School District 12","Washington Primary School","82","80","162"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","296","273","569"
"2130212","2130012","Regional School District 13","Francis E. Korn School","94","106","200"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","178","172","350"
"2130112","2130012","Regional School District 13","Frederick Brewster School","114","155","269"
"2130512","2130012","Regional School District 13","John Lyman School","156","163","319"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","157","177","334"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","176","173","349"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","22","21","43"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","190","197","387"
"2146112","2140012","Regional School District 14","Nonnewaug High School","467","387","854"
"2145112","2140012","Regional School District 14","Woodbury Middle School","224","223","447"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","211","213","424"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","278","325","603"
"2155212","2150012","Regional School District 15","Memorial Middle School","268","240","508"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","208","253","461"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","659","722","1381"
"2150512","2150012","Regional School District 15","Pomperaug School","223","275","498"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","272","278","550"
"2160312","2160012","Regional School District 16","Algonquin School","244","236","480"
"2160212","2160012","Regional School District 16","Community School","119","92","211"
"2160112","2160012","Regional School District 16","Laurel Ledge School","216","255","471"
"2165112","2160012","Regional School District 16","Long River Middle School","310","285","595"
"2166012","2160012","Regional School District 16","Woodland Regional High School","385","394","779"
"2170212","2170012","Regional School District 17","Burr District Elementary School","143","158","301"
"2170112","2170012","Regional School District 17","Haddam Elementary School","116","136","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","322","358","680"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","415","383","798"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","220","226","446"
"2180312","2180012","Regional School District 18","Center School","148","121","269"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","61","73","134"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","234","213","447"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","146","185","331"
"2180212","2180012","Regional School District 18","Mile Creek School","155","157","312"
"2196112","2190012","Regional School District 19","E. O. Smith High School","604","581","1185"
