"school_code","district_code","district","school","free","non_subsidized","reduced","total"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","21","434","9","464"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","*","480","*","508"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","41","755","6","802"
"2116112","2110012","Regional School District 11","Parish Hill High School","54","206","20","280"
"2120212","2120012","Regional School District 12","Booth Free School","*","*","0","94"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","0","21","0","21"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","24","289","7","320"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","12","180","7","199"
"2120112","2120012","Regional School District 12","The Burnham School","0","69","0","69"
"2120412","2120012","Regional School District 12","Washington Primary School","16","122","0","138"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","14","547","16","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","*","164","*","174"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","14","312","8","334"
"2130112","2130012","Regional School District 13","Frederick Brewster School","*","224","*","242"
"2130512","2130012","Regional School District 13","John Lyman School","7","270","6","283"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","*","322","*","343"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","29","242","10","281"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","0","46","0","46"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","38","329","12","379"
"2146112","2140012","Regional School District 14","Nonnewaug High School","63","730","13","806"
"2145112","2140012","Regional School District 14","Woodbury Middle School","45","360","6","411"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","16","349","9","374"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","*","549","*","562"
"2155212","2150012","Regional School District 15","Memorial Middle School","27","448","11","486"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","*","394","*","421"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","50","1199","10","1259"
"2150512","2150012","Regional School District 15","Pomperaug School","*","426","*","447"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","22","495","9","526"
"2160312","2160012","Regional School District 16","Algonquin School","40","403","20","463"
"2160212","2160012","Regional School District 16","Community School","15","183","16","214"
"2160112","2160012","Regional School District 16","Laurel Ledge School","43","398","20","461"
"2165112","2160012","Regional School District 16","Long River Middle School","49","475","33","557"
"2166012","2160012","Regional School District 16","Woodland Regional High School","66","617","37","720"
"2170212","2170012","Regional School District 17","Burr District Elementary School","25","284","10","319"
"2170112","2170012","Regional School District 17","Haddam Elementary School","*","230","*","252"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","36","590","8","634"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","42","710","16","768"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","*","316","*","339"
"2180312","2180012","Regional School District 18","Center School","*","244","*","261"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","18","170","0","188"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","19","396","6","421"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","*","333","*","360"
"2180212","2180012","Regional School District 18","Mile Creek School","9","207","0","216"
"2196112","2190012","Regional School District 19","E. O. Smith High School","154","1033","36","1223"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","*","351","*","362"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","*","395","*","405"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","*","760","*","777"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","*","*","0","361"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","*","*","0","393"
"1189011","1180011","Ridgefield School District","Ridgefield 18-21 Transition Program","0","*","0","*"
"1186111","1180011","Ridgefield School District","Ridgefield High School","53","1694","12","1759"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","*","370","*","385"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","*","482","*","495"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","*","320","*","337"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","48","497","18","563"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","86","428","22","536"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","74","635","23","732"
"1190511","1190011","Rocky Hill School District","West Hill School","*","608","*","631"
"1210111","1210011","Salem School District","Salem Elementary School","33","374","15","422"
"1220111","1220011","Salisbury School District","Salisbury Central School","25","270","14","309"
"1230111","1230011","Scotland School District","Scotland Elementary School","*","102","*","127"
"1240111","1240011","Seymour School District","Bungay School","72","404","31","507"
"1240211","1240011","Seymour School District","Chatfield-LoPresti School","153","382","35","570"
"1246111","1240011","Seymour School District","Seymour High School","107","463","40","610"
"1245111","1240011","Seymour School District","Seymour Middle School","105","440","54","599"
"1250111","1250011","Sharon School District","Sharon Center School","30","148","10","188"
"1260911","1260011","Shelton School District","Mohegan School","*","308","*","326"
"1261011","1260011","Shelton School District","Booth Hill School","18","298","7","323"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","63","374","23","460"
"1265111","1260011","Shelton School District","Intermediate School","136","688","51","875"
"1260811","1260011","Shelton School District","Long Hill School","118","313","20","451"
"1261111","1260011","Shelton School District","Perry Hill Elementary School","149","667","46","862"
"1266111","1260011","Shelton School District","Shelton High School","253","1231","94","1578"
"1260611","1260011","Shelton School District","Sunnyside School","50","170","17","237"
"1270111","1270011","Sherman School District","Sherman School","*","356","*","383"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","63","149","21","233"
"1280111","1280011","Simsbury School District","Central School","28","363","6","397"
"1285111","1280011","Simsbury School District","Henry James Memorial School","41","694","13","748"
"1280611","1280011","Simsbury School District","Latimer Lane School","30","406","8","444"
"1286111","1280011","Simsbury School District","Simsbury High School","92","1430","37","1559"
"1280711","1280011","Simsbury School District","Squadron Line School","25","625","9","659"
"1280311","1280011","Simsbury School District","Tariffville School","49","231","6","286"
"1280411","1280011","Simsbury School District","Tootin' Hills School","*","404","*","435"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","12","335","16","363"
"1290411","1290011","Somers School District","Somers Elementary School","15","636","23","674"
"1296111","1290011","Somers School District","Somers High School","15","506","19","540"
"1320211","1320011","South Windsor School District","Pleasant Valley School","44","302","14","360"
"1320711","1320011","South Windsor School District","Eli Terry School","33","379","11","423"
"1320611","1320011","South Windsor School District","Orchard Hill School","38","320","8","366"
"1320111","1320011","South Windsor School District","Philip R. Smith School","*","325","*","343"
"1329011","1320011","South Windsor School District","Project Worth Young Adult Academy","0","*","0","*"
"1326211","1320011","South Windsor School District","South Windsor High School","95","1277","37","1409"
"1325111","1320011","South Windsor School District","Timothy Edwards School","94","938","33","1065"
"1320411","1320011","South Windsor School District","Wapping Elementary School","*","259","*","306"
"1315311","1310011","Southington School District","John F. Kennedy Middle School","78","742","25","845"
"1311511","1310011","Southington School District","Derynoski Elementary School","90","541","35","666"
"1311311","1310011","Southington School District","Flanders Elementary School","46","225","9","280"
"1310211","1310011","Southington School District","Hatton Elementary School","64","379","15","458"
"1315111","1310011","Southington School District","Joseph A. Depaolo Middle School","86","626","23","735"
"1310611","1310011","Southington School District","Plantsville Elementary School","*","248","*","283"
"1310711","1310011","Southington School District","South End Elementary School","32","191","12","235"
"1316211","1310011","Southington School District","Southington High School","213","1758","66","2037"
"1310811","1310011","Southington School District","Strong Elementary School","42","297","17","356"
"1310911","1310011","Southington School District","Thalberg Elementary School","35","383","10","428"
"1311411","1310011","Southington School District","Urbin T. Kelley School","*","350","*","374"
"1330111","1330011","Sprague School District","Sayles School","125","217","28","370"
"1340611","1340011","Stafford School District","Stafford Elementary School","122","317","38","477"
"1346111","1340011","Stafford School District","Stafford High School","79","373","28","480"
"1345211","1340011","Stafford School District","Stafford Middle School","84","271","28","383"
"1340311","1340011","Stafford School District","Staffordville School","40","131","7","178"
"1340411","1340011","Stafford School District","West Stafford School","62","126","10","198"
"2826013","2820013","Stamford Academy District","Stamford Academy","124","*","*","138"
"1355611","1350011","Stamford School District","Cloonan School","252","289","56","597"
"1352011","1350011","Stamford School District","Davenport Ridge School","226","283","33","542"
"1355311","1350011","Stamford School District","Dolan School","268","204","59","531"
"1352211","1350011","Stamford School District","Hart School","246","287","54","587"
"1351211","1350011","Stamford School District","Julia A. Stark School","272","294","46","612"
"1350511","1350011","Stamford School District","K. T. Murphy School","258","238","60","556"
"1350611","1350011","Stamford School District","Newfield School","288","354","48","690"
"1351811","1350011","Stamford School District","Northeast School","272","374","40","686"
"1358011","1350011","Stamford School District","Preschool Team","7","41","0","48"
"1355811","1350011","Stamford School District","Rippowam Middle School","287","304","63","654"
"1350811","1350011","Stamford School District","Rogers International School","289","468","66","823"
"1350911","1350011","Stamford School District","Roxbury School","314","275","58","647"
"1355711","1350011","Stamford School District","Scofield Middle School","235","326","63","624"
"1351111","1350011","Stamford School District","Springdale School","308","282","64","654"
"1356111","1350011","Stamford School District","Stamford High School","801","958","193","1952"
"1352111","1350011","Stamford School District","Stillmeadow School","334","382","51","767"
"1356411","1350011","Stamford School District","The Academy of Information Technology","132","499","53","684"
"1351911","1350011","Stamford School District","Toquam Magnet School","328","283","69","680"
"1355511","1350011","Stamford School District","Turn of River School","256","286","36","578"
"1356311","1350011","Stamford School District","Westhill High School","857","1103","170","2130"
"1351411","1350011","Stamford School District","Westover School","304","355","57","716"
"1360311","1360011","Sterling School District","Sterling Community School","135","341","22","498"
"1370511","1370011","Stonington School District","Deans Mill School","44","428","13","485"
"1375211","1370011","Stonington School District","Mystic Middle School","49","356","11","416"
"1375111","1370011","Stonington School District","Pawcatuck Middle School","69","233","30","332"
"1376111","1370011","Stonington School District","Stonington High School","106","634","31","771"
"1370411","1370011","Stonington School District","West Broad Street School","36","83","12","131"
"1370611","1370011","Stonington School District","West Vine Street School","44","160","6","210"
"1381311","1380011","Stratford School District","Eli Whitney School","126","322","72","520"
"1386211","1380011","Stratford School District","Bunnell High School","295","797","118","1210"
"1380311","1380011","Stratford School District","Chapel School","190","311","54","555"
"1385211","1380011","Stratford School District","David Wooster Middle School","121","346","62","529"
"1380411","1380011","Stratford School District","Franklin School","163","86","44","293"
"1385311","1380011","Stratford School District","Harry B. Flood Middle School","192","277","87","556"
"1381611","1380011","Stratford School District","Honeyspot School","47","157","14","218"
"1380811","1380011","Stratford School District","Lordship School","101","101","30","232"
"1380911","1380011","Stratford School District","Nichols School","184","200","53","437"
"1381011","1380011","Stratford School District","Second Hill Lane School","225","360","93","678"
"1389111","1380011","Stratford School District","Secondary STEPS Program","*","6","*","13"
"1381511","1380011","Stratford School District","Stratford Academy - Johnson House","113","293","64","470"
"1386111","1380011","Stratford School District","Stratford High School","332","598","145","1075"
"1389011","1380011","Stratford School District","Strive-Stratford","*","*","0","17"
"1381411","1380011","Stratford School District","Wilcoxson School","100","239","37","376"
"1390411","1390011","Suffield School District","A. Ward Spaulding School","*","401","*","444"
"1390311","1390011","Suffield School District","McAlister Intermediate School","47","482","12","541"
"1396111","1390011","Suffield School District","Suffield High School","57","765","38","860"
"1395111","1390011","Suffield School District","Suffield Middle School","49","529","21","599"
"2696113","2690013","The Bridge Academy District","The Bridge Academy","162","53","61","276"
"9026122","9020022","The Gilbert School District","The Gilbert School","159","287","59","505"
"1400111","1400011","Thomaston School District","Black Rock School","40","253","17","310"
"1400211","1400011","Thomaston School District","Thomaston Center School","38","198","20","256"
"1406211","1400011","Thomaston School District","Thomaston High School","65","346","27","438"
"1410111","1410011","Thompson School District","Mary R. Fisher Elementary School","136","297","38","471"
"1415111","1410011","Thompson School District","Thompson Middle School","99","248","33","380"
"1416111","1410011","Thompson School District","Tourtellotte Memorial High School","65","216","21","302"
"1420111","1420011","Tolland School District","Birch Grove Primary School","*","560","*","582"
"1426111","1420011","Tolland School District","Tolland High School","44","835","21","900"
"1420211","1420011","Tolland School District","Tolland Intermediate School","26","632","8","666"
"1425111","1420011","Tolland School District","Tolland Middle School","25","652","11","688"
"1430111","1430011","Torrington School District","East School","88","273","31","392"
"1430211","1430011","Torrington School District","Forbes School","204","169","22","395"
"1430811","1430011","Torrington School District","Southwest School","144","151","33","328"
"1430911","1430011","Torrington School District","Torringford School","151","400","59","610"
"1436111","1430011","Torrington School District","Torrington High School","373","654","74","1101"
"1435111","1430011","Torrington School District","Torrington Middle School","389","557","110","1056"
"1431311","1430011","Torrington School District","Vogel-Wetmore School","329","108","36","473"
"2785113","2780013","Trailblazers Academy District","Trailblazers Academy","130","21","17","168"
"1440111","1440011","Trumbull School District","Booth Hill School","33","483","10","526"
"1440811","1440011","Trumbull School District","Daniels Farm School","15","445","8","468"
"1441011","1440011","Trumbull School District","Frenchtown Elementary School","56","556","25","637"
"1445211","1440011","Trumbull School District","Hillcrest Middle School","59","687","31","777"
"1440411","1440011","Trumbull School District","Jane Ryan School","*","369","*","392"
"1445111","1440011","Trumbull School District","Madison Middle School","48","771","29","848"
"1440311","1440011","Trumbull School District","Middlebrook School","33","409","22","464"
"1440911","1440011","Trumbull School District","Tashua School","13","365","8","386"
"1448011","1440011","Trumbull School District","Trumbull Early Childhood Education Center","0","225","0","225"
"1446111","1440011","Trumbull School District","Trumbull High School","131","1994","70","2195"
"3360115","3360015","Unified School District #1","Bridgeport Correctional Center","17","0","0","17"
"3360215","3360015","Unified School District #1","Brooklyn Correctional Institution","*","0","0","*"
"3360315","3360015","Unified School District #1","Cheshire Correctional Institution","29","0","0","29"
"3362415","3360015","Unified School District #1","Corrigan/Radgowski Correctional Institution","21","0","0","21"
"3360415","3360015","Unified School District #1","Enfield Correctional Institution","12","0","0","12"
"3361915","3360015","Unified School District #1","Garner Correctional Institution","23","0","0","23"
"3360615","3360015","Unified School District #1","Hartford Correctional Center","38","0","0","38"
"3362215","3360015","Unified School District #1","MacDougall/Walker Correctional Institution","60","0","0","60"
"3361115","3360015","Unified School District #1","Manson Youth Institution","315","0","0","315"
"3360915","3360015","Unified School District #1","New Haven Correctional Center","17","0","0","17"
"3362615","3360015","Unified School District #1","Northern Correctional Institution","19","0","0","19"
"3361215","3360015","Unified School District #1","Osborn Correctional Institution","24","0","0","24"
"3361315","3360015","Unified School District #1","Robinson Correctional Institution","15","0","0","15"
"3361515","3360015","Unified School District #1","Willard/Cybulski Correctional Institution","12","0","0","12"
"3362515","3360015","Unified School District #1","York Correctional Institution","36","0","0","36"
"3470115","3470015","Unified School District #2","Children's Place School","23","0","0","23"
"3470315","3470015","Unified School District #2","Riverview School","26","30","0","56"
"3476715","3470015","Unified School District #2","Walter G. Cady School","88","0","0","88"
"1450111","1450011","Union School District","Union Elementary School","0","*","*","71"
"1460311","1460011","Vernon School District","Northeast School","139","170","13","322"
"1461411","1460011","Vernon School District","Center Road School","125","350","21","496"
"1460111","1460011","Vernon School District","Lake Street School","44","225","9","278"
"1460211","1460011","Vernon School District","Maple Street School","204","110","20","334"
"1469011","1460011","Vernon School District","Next Step Program (AACBP)","0","11","0","11"
"1466111","1460011","Vernon School District","Rockville High School","234","702","37","973"
"1461011","1460011","Vernon School District","Skinner Road School","133","181","18","332"
"1465111","1460011","Vernon School District","Vernon Center Middle School","214","437","48","699"
"1470111","1470011","Voluntown School District","Voluntown Elementary School","50","238","27","315"
"1480211","1480011","Wallingford School District","Highland School","*","268","*","285"
"1489011","1480011","Wallingford School District","A.R.T.S. Academy","*","10","*","17"
"1481011","1480011","Wallingford School District","Cook Hill School","*","291","*","365"
"1485211","1480011","Wallingford School District","Dag Hammarskjold Middle School","114","541","26","681"
"1480911","1480011","Wallingford School District","Evarts C. Stevens School","64","282","14","360"
"1489211","1480011","Wallingford School District","Harvest Park","*","*","*","7"
"1485311","1480011","Wallingford School District","James H. Moran Middle School","88","598","19","705"
"1486111","1480011","Wallingford School District","Lyman Hall High School","154","934","47","1135"
"1486211","1480011","Wallingford School District","Mark T. Sheehan High School","85","804","25","914"
"1480111","1480011","Wallingford School District","Moses Y. Beach School","*","285","*","350"
"1489111","1480011","Wallingford School District","Multi-Vocational Life Skills Program","*","*","0","13"
"1480311","1480011","Wallingford School District","Parker Farms School","71","240","16","327"
"1481211","1480011","Wallingford School District","Pond Hill School","76","254","25","355"
"1480411","1480011","Wallingford School District","Rock Hill School","57","295","12","364"
"1480811","1480011","Wallingford School District","Yalesville School","29","346","9","384"
"1515211","1510011","Waterbury School District","West Side Middle School","799","162","96","1057"
"1512311","1510011","Waterbury School District","Washington School","317","16","17","350"
"1512111","1510011","Waterbury School District","B. W. Tinker School","358","153","52","563"
"1510511","1510011","Waterbury School District","Bucks Hill School","345","40","39","424"
"1510611","1510011","Waterbury School District","Bunker Hill School","400","76","29","505"
"1512711","1510011","Waterbury School District","Carrington School","320","101","36","457"
"1516211","1510011","Waterbury School District","Crosby High School","1051","262","150","1463"
"1510911","1510011","Waterbury School District","Driggs School","514","17","23","554"
"1511611","1510011","Waterbury School District","Duggan School","379","30","28","437"
"1519111","1510011","Waterbury School District","Enlightenment School","169","21","8","198"
"1511411","1510011","Waterbury School District","F. J. Kingsbury School","397","66","47","510"
"1512611","1510011","Waterbury School District","Gilmartin School","338","103","46","487"
"1510711","1510011","Waterbury School District","H. S. Chase School","585","104","67","756"
"1511311","1510011","Waterbury School District","Hopeville School","392","29","39","460"
"1516411","1510011","Waterbury School District","John F. Kennedy High School","924","337","97","1358"
"1513111","1510011","Waterbury School District","Maloney Interdistrict Magnet School","239","326","36","601"
"1511111","1510011","Waterbury School District","Margaret M. Generali Elementary School","431","92","62","585"
"1515111","1510011","Waterbury School District","Michael F. Wallace Middle School","928","166","126","1220"
"1515311","1510011","Waterbury School District","North End Middle School","850","167","88","1105"
"1513411","1510011","Waterbury School District","Reed School","292","13","24","329"
"1512811","1510011","Waterbury School District","Regan School","173","50","31","254"
"1513311","1510011","Waterbury School District","Rotella Interdistrict Magnet School","228","345","42","615"
"1518011","1510011","Waterbury School District","Special Education Preschool","135","46","19","200"
"1512011","1510011","Waterbury School District","Sprague School","356","29","15","400"
"1519011","1510011","Waterbury School District","State Street School","76","*","*","84"
"1512211","1510011","Waterbury School District","Walsh School","480","17","14","511"
"1516011","1510011","Waterbury School District","Waterbury Arts Magnet School (High)","187","233","49","469"
"1515011","1510011","Waterbury School District","Waterbury Arts Magnet School (Middle)","141","167","25","333"
"1510811","1510011","Waterbury School District","Wendell L. Cross School","226","88","38","352"
"1516311","1510011","Waterbury School District","Wilby High School","1017","209","103","1329"
"1513211","1510011","Waterbury School District","Woodrow Wilson School","365","33","27","425"
"1525111","1520011","Waterford School District","Clark Lane Middle School","83","566","26","675"
"1520211","1520011","Waterford School District","Great Neck Elementary School","48","290","15","353"
"1520611","1520011","Waterford School District","Oswegatchie Elementary School","54","326","14","394"
"1520711","1520011","Waterford School District","Quaker Hill Elementary School","43","294","24","361"
"1526111","1520011","Waterford School District","Waterford High School","76","734","34","844"
"1530311","1530011","Watertown School District","Fletcher W. Judson School","53","240","14","307"
"1530211","1530011","Watertown School District","John Trumbull Primary School","68","595","19","682"
"1530411","1530011","Watertown School District","Polk School","69","239","29","337"
"1535111","1530011","Watertown School District","Swift Middle School","126","584","60","770"
"1536111","1530011","Watertown School District","Watertown High School","130","743","55","928"
"1551711","1550011","West Hartford School District","Smith School","129","199","36","364"
"1559111","1550011","West Hartford School District","Achieve","*","7","*","9"
"1551611","1550011","West Hartford School District","Aiken School","20","427","13","460"
"1550211","1550011","West Hartford School District","Braeburn School","32","342","10","384"
"1555311","1550011","West Hartford School District","Bristow Middle School","69","338","13","420"
"1550411","1550011","West Hartford School District","Bugbee School","*","436","*","459"
"1550511","1550011","West Hartford School District","Charter Oak International Academy","118","153","37","308"
"1556111","1550011","West Hartford School District","Conard High School","309","1134","99","1542"
"1550611","1550011","West Hartford School District","Duffy School","*","475","*","503"
"1556211","1550011","West Hartford School District","Hall High School","201","1215","59","1475"
"1555111","1550011","West Hartford School District","King Philip Middle School","117","746","49","912"
"1550911","1550011","West Hartford School District","Morley School","21","307","6","334"
"1551011","1550011","West Hartford School District","Norfeldt School","*","389","*","406"
"1555211","1550011","West Hartford School District","Sedgwick Middle School","181","661","51","893"
"1559211","1550011","West Hartford School District","Strive-West Hartford","15","*","*","25"
"1559011","1550011","West Hartford School District","WAAVE (W Hartford Applied Academic/Voc'l Experience)","0","9","0","9"
"1551211","1550011","West Hartford School District","Webster Hill School","105","363","21","489"
"1551311","1550011","West Hartford School District","Whiting Lane School","89","435","14","538"
"1551511","1550011","West Hartford School District","Wolcott School","89","368","43","500"
"1561211","1560011","West Haven School District","Washington School","228","164","48","440"
"1560811","1560011","West Haven School District","Alma E. Pagels School","113","227","30","370"
"1565311","1560011","West Haven School District","Carrigan 5/6 Intermediate School","445","369","75","889"
"1560611","1560011","West Haven School District","Edith E. Mackrille School","128","197","32","357"
"1560311","1560011","West Haven School District","Forest School","266","149","38","453"
"1565111","1560011","West Haven School District","Harry M. Bailey Middle School","379","472","56","907"
"1561411","1560011","West Haven School District","Savin Rock Community School","332","146","55","533"
"1560411","1560011","West Haven School District","Seth G. Haley School","181","258","41","480"
"1566111","1560011","West Haven School District","West Haven High School","546","962","82","1590"
"1540211","1540011","Westbrook School District","Daisy Ingraham School","41","263","6","310"
"1546111","1540011","Westbrook School District","Westbrook High School","*","263","*","286"
"1545111","1540011","Westbrook School District","Westbrook Middle School","*","235","*","276"
"1570111","1570011","Weston School District","Hurlbutt Elementary School","*","456","*","461"
"1576111","1570011","Weston School District","Weston High School","9","759","9","777"
"1570211","1570011","Weston School District","Weston Intermediate School","*","538","*","545"
"1575111","1570011","Weston School District","Weston Middle School","*","629","*","636"
"1585111","1580011","Westport School District","Bedford Middle School","*","828","*","868"
"1580311","1580011","Westport School District","Coleytown Elementary School","*","436","*","447"
"1585311","1580011","Westport School District","Coleytown Middle School","*","497","*","512"
"1580411","1580011","Westport School District","Green's Farms School","14","431","7","452"
"1580511","1580011","Westport School District","King's Highway Elementary School","*","470","*","486"
"1580711","1580011","Westport School District","Long Lots School","*","567","*","583"
"1580811","1580011","Westport School District","Saugatuck Elementary School","*","513","*","524"
"1586111","1580011","Westport School District","Staples High School","69","1799","11","1879"
"1588011","1580011","Westport School District","Stepping Stones Preschool","*","43","*","46"
"1590811","1590011","Wethersfield School District","Alfred W. Hanmer School","56","288","22","366"
"1591011","1590011","Wethersfield School District","Charles Wright School","68","220","28","316"
"1590211","1590011","Wethersfield School District","Emerson-Williams School","53","362","26","441"
"1591111","1590011","Wethersfield School District","Highcrest School","52","358","12","422"
"1591211","1590011","Wethersfield School District","Samuel B. Webb Elementary School","49","327","15","391"
"1595211","1590011","Wethersfield School District","Silas Deane Middle School","81","470","31","582"
"1596111","1590011","Wethersfield School District","Wethersfield High School","153","934","70","1157"
"1600111","1600011","Willington School District","Center School","*","168","*","193"
"1605111","1600011","Willington School District","Hall Memorial School","40","240","6","286"
"1615211","1610011","Wilton School District","Middlebrook School","*","1038","*","1053"
"1610711","1610011","Wilton School District","Cider Mill School","14","975","7","996"
"1610511","1610011","Wilton School District","Miller-Driscoll School","*","931","*","937"
"1616111","1610011","Wilton School District","Wilton High School","29","1274","6","1309"
"1620411","1620011","Winchester School District","Batcheller Early Education Center","96","99","13","208"
"1620211","1620011","Winchester School District","Mary P. Hinsdale School","142","94","19","255"
"1625111","1620011","Winchester School District","Pearson Middle School","96","77","32","205"
"1620111","1620011","Winchester School District","WISE Academy","*","*","0","6"
"1638011","1630011","Windham School District","Early Headstart","19","*","*","22"
"1630111","1630011","Windham School District","Natchaug School","283","57","26","366"
"1630311","1630011","Windham School District","North Windham School","349","118","44","511"
"1630611","1630011","Windham School District","W. B. Sweeney School","275","60","15","350"
"1630511","1630011","Windham School District","Windham Center School","221","100","11","332"
"1638311","1630011","Windham School District","Windham Early Childhood Prospect Street","155","46","16","217"
"1636111","1630011","Windham School District","Windham High School","387","223","63","673"
"1635111","1630011","Windham School District","Windham Middle School","504","155","59","718"
"1650111","1650011","Windsor Locks School District","North Street School","134","298","28","460"
"1650411","1650011","Windsor Locks School District","South Elementary School","116","219","27","362"
"1656111","1650011","Windsor Locks School District","Windsor Locks High School","135","374","43","552"
"1655111","1650011","Windsor Locks School District","Windsor Locks Middle School","108","228","36","372"
"1640111","1640011","Windsor School District","Clover Street School","88","182","29","299"
"1640811","1640011","Windsor School District","John F. Kennedy School","117","277","47","441"
"1640911","1640011","Windsor School District","Oliver Ellsworth School","104","315","25","444"
"1640511","1640011","Windsor School District","Poquonock Elementary School","80","159","15","254"
"1645311","1640011","Windsor School District","Sage Park Middle School","212","469","70","751"
"1646111","1640011","Windsor School District","Windsor High School","266","826","107","1199"
"1660611","1660011","Wolcott School District","Alcott School","41","267","15","323"
"1660211","1660011","Wolcott School District","Frisbie School","50","264","38","352"
"1665111","1660011","Wolcott School District","Tyrrell Middle School","103","492","45","640"
"1660511","1660011","Wolcott School District","Wakelee School","57","308","27","392"
"1666111","1660011","Wolcott School District","Wolcott High School","125","684","56","865"
"1670311","1670011","Woodbridge School District","Beecher Road School","25","703","16","744"
"9036122","9030022","Woodstock Academy District","Woodstock Academy","0","1014","41","1055"
"1690211","1690011","Woodstock School District","Woodstock Elementary School","46","440","13","499"
"1695111","1690011","Woodstock School District","Woodstock Middle School","38","346","10","394"

