"school_code","district_code","district","school","no","yes","total"
"0110311","0110011","Bloomfield School District","J. P. Vincent School","313","9","322"
"0110511","0110011","Bloomfield School District","Metacomet School","242","9","251"
"0116211","0110011","Bloomfield School District","The Big Picture High School","105","0","105"
"0110811","0110011","Bloomfield School District","Wintonbury Early Childhood Magnet School","321","0","321"
"0120111","0120011","Bolton School District","Bolton Center School","*","*","549"
"0126111","0120011","Bolton School District","Bolton High School","343","0","343"
"0130111","0130011","Bozrah School District","Fields Memorial School","234","0","234"
"0146111","0140011","Branford School District","Branford High School","1046","18","1064"
"0145111","0140011","Branford School District","Francis Walsh Intermediate School","996","24","1020"
"0148011","0140011","Branford School District","Indian Neck School","46","0","46"
"0141611","0140011","Branford School District","John B. Sliney School","343","22","365"
"0141511","0140011","Branford School District","Mary R. Tisko School","375","9","384"
"0141411","0140011","Branford School District","Mary T. Murphy School","405","34","439"
"2850113","2850013","Bridgeport Achievement First District","Achievement First Bridgeport Academy","478","65","543"
"0150111","0150011","Bridgeport School District","Barnum School","571","88","659"
"0156111","0150011","Bridgeport School District","Bassick High School","871","202","1073"
"0150211","0150011","Bridgeport School District","Beardsley School","342","46","388"
"0150311","0150011","Bridgeport School District","Black Rock School","250","55","305"
"0154011","0150011","Bridgeport School District","Blackham School","926","140","1066"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","*","*","51"
"0150411","0150011","Bridgeport School District","Bryant School","328","85","413"
"0156211","0150011","Bridgeport School District","Central High School","2016","165","2181"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","723","423","1146"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","284","6","290"
"0150511","0150011","Bridgeport School District","Columbus School","388","135","523"
"0153911","0150011","Bridgeport School District","Cross School","415","16","431"
"0154211","0150011","Bridgeport School District","Curiale School","516","99","615"
"0154111","0150011","Bridgeport School District","Dunbar School","*","*","344"
"0150711","0150011","Bridgeport School District","Edison School","241","10","251"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","731","126","857"
"0151111","0150011","Bridgeport School District","Hall School","302","8","310"
"0151211","0150011","Bridgeport School District","Hallen School","*","*","335"
"0156311","0150011","Bridgeport School District","Harding High School","1059","250","1309"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","*","*","429"
"0151311","0150011","Bridgeport School District","Hooker School","410","6","416"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","*","*","312"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","658","12","670"
"0151911","0150011","Bridgeport School District","Longfellow School","393","61","454"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","668","229","897"
"0152011","0150011","Bridgeport School District","Madison School","445","65","510"
"0159511","0150011","Bridgeport School District","Make The Grade","32","7","39"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","418","66","484"
"0159211","0150011","Bridgeport School District","Park City Academy","*","0","*"
"0151711","0150011","Bridgeport School District","Park City Magnet School","*","*","523"
"0152511","0150011","Bridgeport School District","Read School","786","64","850"
"0152611","0150011","Bridgeport School District","Roosevelt School","465","69","534"
"0154411","0150011","Bridgeport School District","Skane Center","229","0","229"
"0153011","0150011","Bridgeport School District","Waltersville School","423","60","483"
"0153611","0150011","Bridgeport School District","Winthrop School","694","35","729"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","*","*","17"
"0176111","0170011","Bristol School District","Bristol Central High School","1285","32","1317"
"0176211","0170011","Bristol School District","Bristol Eastern High School","1277","31","1308"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","794","23","817"
"0170711","0170011","Bristol School District","Clara T. O'Connell School","331","17","348"
"0179211","0170011","Bristol School District","Community/Vocational Program","15","0","15"
"0170311","0170011","Bristol School District","Edgewood School","371","21","392"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","542","18","560"
"0170511","0170011","Bristol School District","Greene-Hills School","324","13","337"
"0171911","0170011","Bristol School District","Ivy Drive School","407","16","423"
"0170611","0170011","Bristol School District","John J. Jennings School","381","6","387"
"0175311","0170011","Bristol School District","Memorial Boulevard Middle School","491","21","512"
"0171711","0170011","Bristol School District","Mountain View School","*","*","370"
"0175211","0170011","Bristol School District","Northeast Middle School","545","15","560"
"0171111","0170011","Bristol School District","South Side School","564","29","593"
"0171211","0170011","Bristol School District","Stafford School","473","20","493"
"0186111","0180011","Brookfield School District","Brookfield High School","*","*","966"
"0180311","0180011","Brookfield School District","Center Elementary School","397","12","409"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","584","7","591"
"0185311","0180011","Brookfield School District","Whisconier Middle School","*","*","871"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","*","*","534"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","*","*","396"
"0210111","0210011","Canaan School District","Lee H. Kellogg School","86","0","86"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","*","*","298"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","217","0","217"
"0236111","0230011","Canton School District","Canton High School","*","*","522"
"0230311","0230011","Canton School District","Canton Intermediate School","*","*","408"
"0235111","0230011","Canton School District","Canton Middle School","*","*","258"
"0230211","0230011","Canton School District","Cherry Brook Primary School","*","*","550"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","380","10","390"
"2416514","2410014","Capitol Region Education Council","Academy of Science and Innovation","270","8","278"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","150","0","150"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","24","0","24"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","*","*","259"
"2416314","2410014","Capitol Region Education Council","Great Path Academy at MCC","*","*","246"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","392","8","400"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","*","0","*"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","295","16","311"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","47","0","47"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","8","0","8"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","712","7","719"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","332","18","350"
"2410514","2410014","Capitol Region Education Council","Museum Academy","*","*","271"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","380","9","389"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","*","*","284"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","58","0","58"
"2419314","2410014","Capitol Region Education Council","River Street School","147","0","147"
"2419114","2410014","Capitol Region Education Council","Soundbridge","97","0","97"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","662","22","684"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","431","10","441"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","182","0","182"
"0250111","0250011","Cheshire School District","Chapman School","*","*","294"
"0256111","0250011","Cheshire School District","Cheshire High School","1538","11","1549"
"0250211","0250011","Cheshire School District","Darcey School","*","*","336"
"0255111","0250011","Cheshire School District","Dodd Middle School","767","7","774"
"0250611","0250011","Cheshire School District","Doolittle School","527","10","537"
"0250411","0250011","Cheshire School District","Highland School","788","7","795"
"0259011","0250011","Cheshire School District","Humiston School","*","*","25"
"0250511","0250011","Cheshire School District","Norton School","*","*","480"
"0260111","0260011","Chester School District","Chester Elementary School","*","*","260"
"0270111","0270011","Clinton School District","Abraham Pierson School","*","*","314"
"0275111","0270011","Clinton School District","Jared Eliot School","460","6","466"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","639","19","658"
"0276111","0270011","Clinton School District","The Morgan School","555","10","565"
"0286111","0280011","Colchester School District","Bacon Academy","975","8","983"
"0280411","0280011","Colchester School District","Colchester Elementary School","*","*","680"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","*","*","654"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","694","6","700"
"0290111","0290011","Colebrook School District","Colebrook Consolidated School","99","0","99"
"0300111","0300011","Columbia School District","Horace W. Porter School","524","0","524"
"2686113","2680013","Common Ground High School District","Common Ground High School","*","*","165"
"9001516","9000016","Connecticut Technical High School System","A. I. Prince Technical High School","715","40","755"
"9001116","9000016","Connecticut Technical High School System","Bullard-Havens Technical High School","853","21","874"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","573","45","618"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","456","65","521"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","543","26","569"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","538","8","546"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","765","7","772"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","*","*","540"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","616","22","638"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","659","14","673"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","*","*","656"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","*","*","669"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","*","*","885"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","607","0","607"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","*","*","761"
"9002416","9000016","Connecticut Technical High School System","Windham Technical High School","556","16","572"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","90","0","90"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","51","0","51"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","11","0","11"
"2438014","2430014","Cooperative Educational Services","School Readiness","51","0","51"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","463","0","463"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","147","0","147"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","106","0","106"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","452","0","452"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","23","0","23"
"0320211","0320011","Coventry School District","Coventry Grammar School","380","0","380"
"0326111","0320011","Coventry School District","Coventry High School","*","*","524"
"0320411","0320011","Coventry School District","George Hersey Robertson School","401","0","401"
"0336111","0330011","Cromwell School District","Cromwell High School","*","*","546"
"0335111","0330011","Cromwell School District","Cromwell Middle School","493","7","500"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","454","26","480"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","*","*","456"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","85","6","91"
"0345111","0340011","Danbury School District","Broadview Middle School","1049","73","1122"
"0346111","0340011","Danbury School District","Danbury High School","2490","399","2889"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","242","136","378"
"0341111","0340011","Danbury School District","Great Plain School","236","78","314"
"0340211","0340011","Danbury School District","Hayestown Avenue School","297","99","396"
"0341711","0340011","Danbury School District","King Street Intermediate School","315","57","372"
"0341311","0340011","Danbury School District","King Street Primary School","282","133","415"
"0341811","0340011","Danbury School District","Mill Ridge Educational Center","148","0","148"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","351","75","426"
"0340611","0340011","Danbury School District","Morris Street School","248","158","406"
"0340811","0340011","Danbury School District","Park Avenue School","242","184","426"
"0341511","0340011","Danbury School District","Pembroke School","312","54","366"
"0345211","0340011","Danbury School District","Rogers Park Middle School","945","165","1110"
"0341211","0340011","Danbury School District","Shelter Rock School","321","98","419"
"0341011","0340011","Danbury School District","South Street School","241","102","343"
"0341611","0340011","Danbury School District","Stadley Rough School","359","108","467"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","366","23","389"
"0356111","0350011","Darien School District","Darien High School","*","*","1315"
"0350211","0350011","Darien School District","Hindley Elementary School","*","*","570"
"0350711","0350011","Darien School District","Holmes Elementary School","*","*","419"
"0355111","0350011","Darien School District","Middlesex Middle School","*","*","1154"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","*","*","465"
"0350511","0350011","Darien School District","Royle Elementary School","*","*","409"
"0350611","0350011","Darien School District","Tokeneke Elementary School","*","*","483"
"0360111","0360011","Deep River School District","Deep River Elementary School","346","11","357"
"3370215","3370015","Department of Mental Health and Addiction Services","Connecticut Valley Hospital","*","0","*"
"0370611","0370011","Derby School District","Bradley School","320","31","351"
"0376111","0370011","Derby School District","Derby High School","343","16","359"
"0375011","0370011","Derby School District","Derby Middle School","308","26","334"
"0370411","0370011","Derby School District","Irving School","372","30","402"
"0400111","0400011","East Granby School District","Allgrove School","232","6","238"
"0406111","0400011","East Granby School District","East Granby High School","263","0","263"
"0405111","0400011","East Granby School District","East Granby Middle School","*","*","216"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","129","0","129"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","*","*","371"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","406","0","406"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","497","0","497"
"0420311","0420011","East Hampton School District","Center School","303","0","303"
"0426111","0420011","East Hampton School District","East Hampton High School","*","*","550"
"0425111","0420011","East Hampton School District","East Hampton Middle School","*","*","469"
"0420111","0420011","East Hampton School District","Memorial School","614","7","621"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","*","0","*"
"0430911","0430011","East Hartford School District","Anna E. Norris School","227","47","274"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","*","*","188"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","343","58","401"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","336","45","381"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","296","17","313"
"0436211","0430011","East Hartford School District","East Hartford High School","1617","115","1732"
"0435111","0430011","East Hartford School District","East Hartford Middle School","977","74","1051"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","324","37","361"
"0430511","0430011","East Hartford School District","Hockanum School","268","29","297"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","332","16","348"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","462","85","547"
"0431211","0430011","East Hartford School District","Silver Lane School","267","20","287"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","*","*","151"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","379","25","404"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","233","0","233"
"0439011","0430011","East Hartford School District","Woodland School","177","9","186"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","278","7","285"
"0441411","0440011","East Haven School District","D. C. Moore School","237","29","266"
"0440111","0440011","East Haven School District","Deer Run School","276","29","305"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","226","25","251"
"0446111","0440011","East Haven School District","East Haven High School","860","25","885"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","174","22","196"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","617","30","647"
"0440711","0440011","East Haven School District","Momauguin School","149","17","166"
"0441811","0440011","East Haven School District","Overbrook Elementary School","206","30","236"
"0449011","0440011","East Haven School District","Pathways","36","0","36"
"0456111","0450011","East Lyme School District","East Lyme High School","*","*","1162"
"0455111","0450011","East Lyme School District","East Lyme Middle School","*","*","854"
"0450111","0450011","East Lyme School District","Flanders School","346","16","362"
"0458011","0450011","East Lyme School District","Integrated Preschool","51","0","51"
"0450411","0450011","East Lyme School District","Lillie B. Haynes School","331","7","338"
"0450211","0450011","East Lyme School District","Niantic Center School","*","*","211"
"0470111","0470011","East Windsor School District","Broad Brook Elementary School","497","35","532"
"0476111","0470011","East Windsor School District","East Windsor High School","*","*","374"
"0475411","0470011","East Windsor School District","East Windsor Middle School","370","8","378"
"2536014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","*","*","126"
"2539014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","EastConn Special Education","*","*","59"
"2536114","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","110","0","110"
"0390111","0390011","Eastford School District","Eastford Elementary School","176","0","176"
"0465111","0460011","Easton School District","Helen Keller Middle School","*","*","391"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","*","*","666"
"2428014","2420014","EdAdvance","EdAdvance Headstart","197","0","197"
"2429014","2420014","EdAdvance","The ACCESS School at The Danuta M. Thibodeau Education Center","24","0","24"
"0480111","0480011","Ellington School District","Center School","*","*","448"
"0480211","0480011","Ellington School District","Crystal Lake School","217","0","217"
"0486111","0480011","Ellington School District","Ellington High School","792","8","800"
"0485111","0480011","Ellington School District","Ellington Middle School","*","*","421"
"0480711","0480011","Ellington School District","Windermere Intermediate School","*","*","419"
"0480611","0480011","Ellington School District","Windermere School","423","19","442"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","586","14","600"
"0491311","0490011","Enfield School District","Edgar H. Parkman School","*","*","401"
"0491611","0490011","Enfield School District","Eli Whitney School","406","10","416"
"0496111","0490011","Enfield School District","Enfield High School","*","*","744"
"0490211","0490011","Enfield School District","Enfield Street School","281","19","300"
"0499011","0490011","Enfield School District","Enfield Transitional Learning Academy","10","0","10"
"0496211","0490011","Enfield School District","Enrico Fermi High School","*","*","1058"
"0490411","0490011","Enfield School District","Hazardville Memorial School","347","19","366"
"0498011","0490011","Enfield School District","Head Start Program","104","0","104"
"0491811","0490011","Enfield School District","Henry Barnard School","350","12","362"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","1190","11","1201"
"0491111","0490011","Enfield School District","Nathan Hale School","252","6","258"
"0491511","0490011","Enfield School District","Prudence Crandall School","423","10","433"
"0500111","0500011","Essex School District","Essex Elementary School","*","*","558"
"2726113","2720013","Explorations District","Explorations","*","*","74"
"0510211","0510011","Fairfield School District","Burr Elementary School","430","13","443"
"0510111","0510011","Fairfield School District","Dwight Elementary School","291","0","291"
"0518011","0510011","Fairfield School District","Early Childhood Center","130","0","130"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","1524","13","1537"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","1334","19","1353"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","762","7","769"
"0510411","0510011","Fairfield School District","Holland Hill School","328","24","352"
"0511711","0510011","Fairfield School District","Jennings School","*","*","361"
"0510611","0510011","Fairfield School District","McKinley School","386","67","453"
"0510711","0510011","Fairfield School District","Mill Hill School","451","8","459"
"0511611","0510011","Fairfield School District","North Stratfield School","479","6","485"
"0511811","0510011","Fairfield School District","Osborn Hill School","535","7","542"
"0511211","0510011","Fairfield School District","Riverfield School","*","*","419"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","987","10","997"
"0511311","0510011","Fairfield School District","Sherman School","450","6","456"
"0511411","0510011","Fairfield School District","Stratfield School","501","10","511"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","748","8","756"
"0520411","0520011","Farmington School District","East Farms School","448","16","464"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","69","0","69"
"0526111","0520011","Farmington School District","Farmington High School","1285","8","1293"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","*","*","652"
"0520211","0520011","Farmington School District","Noah Wallace School","323","18","341"
"0520111","0520011","Farmington School District","Union School","*","*","307"
"0520311","0520011","Farmington School District","West District School","336","11","347"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","*","*","575"
"0530111","0530011","Franklin School District","Franklin Elementary School","204","0","204"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","*","*","545"
"0540311","0540011","Glastonbury School District","Eastbury School","*","*","320"
"0540811","0540011","Glastonbury School District","Gideon Welles School","*","*","506"
"0546111","0540011","Glastonbury School District","Glastonbury High School","2190","14","2204"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","*","*","466"
"0540611","0540011","Glastonbury School District","Hopewell School","*","*","481"
"0540711","0540011","Glastonbury School District","Naubuc School","426","25","451"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","*","*","646"
"0545211","0540011","Glastonbury School District","Smith Middle School","1061","15","1076"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","384","8","392"
"0566111","0560011","Granby School District","Granby Memorial High School","*","*","756"
"0565111","0560011","Granby School District","Granby Memorial Middle School","356","0","356"
"0560411","0560011","Granby School District","Kelly Lane Primary School","*","*","327"
"0560311","0560011","Granby School District","Wells Road Intermediate School","*","*","327"
"0575111","0570011","Greenwich School District","Central Middle School","585","19","604"
"0570211","0570011","Greenwich School District","Cos Cob School","383","19","402"
"0575211","0570011","Greenwich School District","Eastern Middle School","754","20","774"
"0570411","0570011","Greenwich School District","Glenville School","360","25","385"
"0576111","0570011","Greenwich School District","Greenwich High School","2588","68","2656"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","372","41","413"
"0571311","0570011","Greenwich School District","International School At Dundee","347","19","366"
"0570311","0570011","Greenwich School District","Julian Curtiss School","308","35","343"
"0570611","0570011","Greenwich School District","New Lebanon School","216","45","261"
"0570711","0570011","Greenwich School District","North Mianus School","429","32","461"
"0570811","0570011","Greenwich School District","North Street School","423","15","438"
"0570911","0570011","Greenwich School District","Old Greenwich School","408","20","428"
"0571111","0570011","Greenwich School District","Parkway School","259","9","268"
"0571011","0570011","Greenwich School District","Riverside School","479","43","522"
"0575311","0570011","Greenwich School District","Western Middle School","448","26","474"
"0580311","0580011","Griswold School District","Griswold Elementary School","709","18","727"
"0586211","0580011","Griswold School District","Griswold High School","652","0","652"
"0585111","0580011","Griswold School District","Griswold Middle School","*","*","586"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","*","*","355"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","452","34","486"
"0591811","0590011","Groton School District","Charles Barnum School","*","*","392"
"0590311","0590011","Groton School District","Claude Chester School","321","13","334"
"0595111","0590011","Groton School District","Fitch Middle School","*","*","407"
"0591711","0590011","Groton School District","Mary Morrisson School","373","0","373"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","*","*","425"
"0591211","0590011","Groton School District","Pleasant Valley School","*","*","356"
"0596111","0590011","Groton School District","Robert E. Fitch High School","1211","26","1237"
"0590111","0590011","Groton School District","S. B. Butler School","*","*","321"
"0595211","0590011","Groton School District","West Side Middle School","257","11","268"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","*","*","585"
"0600611","0600011","Guilford School District","A. W. Cox School","302","11","313"
"0600411","0600011","Guilford School District","Calvin Leete School","*","*","327"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","*","*","551"
"0606111","0600011","Guilford School District","Guilford High School","*","*","1131"
"0600211","0600011","Guilford School District","Guilford Lakes School","383","6","389"
"0600311","0600011","Guilford School District","Melissa Jones School","*","*","360"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","89","0","89"
"0621211","0620011","Hamden School District","Bear Path School","458","10","468"
"0620211","0620011","Hamden School District","Church Street School","350","56","406"
"0620311","0620011","Hamden School District","Dunbar Hill School","301","20","321"
"0626111","0620011","Hamden School District","Hamden High School","1826","27","1853"
"0625211","0620011","Hamden School District","Hamden Middle School","886","21","907"
"0620411","0620011","Hamden School District","Helen Street School","251","16","267"
"0621111","0620011","Hamden School District","Ridge Hill School","296","25","321"
"0620111","0620011","Hamden School District","Shepherd Glen School","298","39","337"
"0621011","0620011","Hamden School District","Spring Glen School","379","15","394"
"0621411","0620011","Hamden School District","West Woods School","457","19","476"
"0630111","0630011","Hampton School District","Hampton Elementary School","126","0","126"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","307","142","449"
"0640411","0640011","Hartford School District","Batchelder School","498","67","565"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","236","79","315"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","164","7","171"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","343","12","355"
"0647111","0640011","Hartford School District","Bulkeley High School","318","81","399"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","431","194","625"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","339","257","596"
"0642311","0640011","Hartford School District","Burr School","557","250","807"
"0646911","0640011","Hartford School District","Capital Preparatory Magnet School","504","17","521"
"0642411","0640011","Hartford School District","Clark School","340","57","397"
"0646411","0640011","Hartford School District","Classical Magnet School","694","20","714"
"0646011","0640011","Hartford School District","Culinary Arts Academy at Weaver High School","255","42","297"
"0645311","0640011","Hartford School District","Dr. Joseph Bellizzi Middle School","100","46","146"
"0640911","0640011","Hartford School District","Environmental Sciences Magnet at Hooker School","329","29","358"
"0643211","0640011","Hartford School District","Expeditionary Learning Academy at Moylan School","585","164","749"
"0643611","0640011","Hartford School District","Global Communications Academy","396","21","417"
"0647211","0640011","Hartford School District","HPHS Engineering and Green Technology Academy","304","129","433"
"0647311","0640011","Hartford School District","HPHS Freshmen Academy","176","45","221"
"0647411","0640011","Hartford School District","HPHS Law and Government Academy","327","69","396"
