"school_code","district_code","district","school","no","yes","total"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","*","*","585"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","610","27","637"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","657","10","667"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","*","*","680"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","647","0","647"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","*","*","836"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","*","*","656"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","*","*","743"
"9002416","9000016","Connecticut Technical High School System","Windham Technical High School","528","22","550"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","94","0","94"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","51","0","51"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","12","0","12"
"2438014","2430014","Cooperative Educational Services","School Readiness","54","0","54"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","471","0","471"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","140","0","140"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","*","*","105"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","393","0","393"
"0328011","0320011","Coventry School District","Coventry Early Intervention Services","20","0","20"
"0320211","0320011","Coventry School District","Coventry Grammar School","*","*","377"
"0326111","0320011","Coventry School District","Coventry High School","*","*","518"
"0320411","0320011","Coventry School District","George Hersey Robertson School","377","0","377"
"0336111","0330011","Cromwell School District","Cromwell High School","543","6","549"
"0335111","0330011","Cromwell School District","Cromwell Middle School","*","*","454"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","441","27","468"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","465","12","477"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","73","10","83"
"0345111","0340011","Danbury School District","Broadview Middle School","975","117","1092"
"0340111","0340011","Danbury School District","DPS Early Childhood Center","139","0","139"
"0346111","0340011","Danbury School District","Danbury High School","2494","384","2878"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","227","208","435"
"0341111","0340011","Danbury School District","Great Plain School","244","112","356"
"0340211","0340011","Danbury School District","Hayestown Avenue School","352","117","469"
"0341711","0340011","Danbury School District","King Street Intermediate School","321","49","370"
"0341311","0340011","Danbury School District","King Street Primary School","290","127","417"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","340","72","412"
"0340611","0340011","Danbury School District","Morris Street School","262","206","468"
"0340811","0340011","Danbury School District","Park Avenue School","248","185","433"
"0341511","0340011","Danbury School District","Pembroke School","315","61","376"
"0345211","0340011","Danbury School District","Rogers Park Middle School","1034","166","1200"
"0341211","0340011","Danbury School District","Shelter Rock School","292","124","416"
"0341011","0340011","Danbury School District","South Street School","239","136","375"
"0341611","0340011","Danbury School District","Stadley Rough School","339","93","432"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","391","32","423"
"0356111","0350011","Darien School District","Darien High School","*","*","1354"
"0350211","0350011","Darien School District","Hindley Elementary School","*","*","565"
"0350711","0350011","Darien School District","Holmes Elementary School","*","*","454"
"0355111","0350011","Darien School District","Middlesex Middle School","*","*","1128"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","458","0","458"
"0350511","0350011","Darien School District","Royle Elementary School","*","*","452"
"0350611","0350011","Darien School District","Tokeneke Elementary School","492","0","492"
"0360111","0360011","Deep River School District","Deep River Elementary School","316","14","330"
"3370215","3370015","Department of Mental Health and Addiction Services","Connecticut Valley Hospital","*","0","*"
"3370515","3370015","Department of Mental Health and Addiction Services","Greater Bridgeport Community Mental Health Center","*","0","*"
"0370611","0370011","Derby School District","Bradley School","362","14","376"
"0376111","0370011","Derby School District","Derby High School","359","22","381"
"0375011","0370011","Derby School District","Derby Middle School","348","16","364"
"0370411","0370011","Derby School District","Irving School","340","38","378"
"0400111","0400011","East Granby School District","Allgrove School","183","11","194"
"0406111","0400011","East Granby School District","East Granby High School","259","0","259"
"0405111","0400011","East Granby School District","East Granby Middle School","208","0","208"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","*","*","207"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","*","*","326"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","372","0","372"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","488","0","488"
"0420311","0420011","East Hampton School District","Center School","*","*","295"
"0426111","0420011","East Hampton School District","East Hampton High School","*","*","520"
"0425111","0420011","East Hampton School District","East Hampton Middle School","*","*","423"
"0420111","0420011","East Hampton School District","Memorial School","*","*","626"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","7","0","7"
"0430911","0430011","East Hartford School District","Anna E. Norris School","244","52","296"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","197","0","197"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","311","53","364"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","341","61","402"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","506","27","533"
"0436211","0430011","East Hartford School District","East Hartford High School","1557","125","1682"
"0435111","0430011","East Hartford School District","East Hartford Middle School","995","106","1101"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","320","23","343"
"0430511","0430011","East Hartford School District","Hockanum School","300","22","322"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","285","16","301"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","412","86","498"
"0431211","0430011","East Hartford School District","Silver Lane School","284","20","304"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","94","11","105"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","237","16","253"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","231","0","231"
"0439011","0430011","East Hartford School District","Woodland School","189","10","199"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","259","10","269"
"0441411","0440011","East Haven School District","D. C. Moore School","198","17","215"
"0440111","0440011","East Haven School District","Deer Run School","291","38","329"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","186","16","202"
"0446111","0440011","East Haven School District","East Haven High School","883","24","907"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","159","14","173"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","531","40","571"
"0440711","0440011","East Haven School District","Momauguin School","139","13","152"
"0441811","0440011","East Haven School District","Overbrook Elementary School","164","29","193"
"0449011","0440011","East Haven School District","Pathways","40","0","40"
"0456111","0450011","East Lyme School District","East Lyme High School","*","*","1063"
"0455111","0450011","East Lyme School District","East Lyme Middle School","*","*","875"
"0450111","0450011","East Lyme School District","Flanders School","338","16","354"
"0458011","0450011","East Lyme School District","Integrated Preschool","41","0","41"
"0450411","0450011","East Lyme School District","Lillie B. Haynes School","330","9","339"
"0450211","0450011","East Lyme School District","Niantic Center School","*","*","190"
"0470111","0470011","East Windsor School District","Broad Brook Elementary School","483","23","506"
"0476111","0470011","East Windsor School District","East Windsor High School","*","*","348"
"0475411","0470011","East Windsor School District","East Windsor Middle School","336","9","345"
"2536014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","*","*","144"
"2539014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","EastConn Special Education","*","*","95"
"2536114","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","*","*","127"
"0390111","0390011","Eastford School District","Eastford Elementary School","152","0","152"
"0465111","0460011","Easton School District","Helen Keller Middle School","*","*","351"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","*","*","610"
"2428014","2420014","EdAdvance","EdAdvance Headstart","189","0","189"
"2429014","2420014","EdAdvance","The ACCESS School at The Danuta M. Thibodeau Education Center","40","0","40"
"0480111","0480011","Ellington School District","Center School","393","0","393"
"0480211","0480011","Ellington School District","Crystal Lake School","*","*","203"
"0486111","0480011","Ellington School District","Ellington High School","791","6","797"
"0485111","0480011","Ellington School District","Ellington Middle School","*","*","409"
"0480711","0480011","Ellington School District","Windermere Intermediate School","410","6","416"
"0480611","0480011","Ellington School District","Windermere School","414","25","439"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","579","45","624"
"0491311","0490011","Enfield School District","Edgar H. Parkman School","329","7","336"
"0491611","0490011","Enfield School District","Eli Whitney School","373","11","384"
"0496111","0490011","Enfield School District","Enfield High School","*","*","707"
"0490211","0490011","Enfield School District","Enfield Street School","268","20","288"
"0499011","0490011","Enfield School District","Enfield Transitional Learning Academy","15","0","15"
"0496211","0490011","Enfield School District","Enrico Fermi High School","*","*","918"
"0490411","0490011","Enfield School District","Hazardville Memorial School","329","25","354"
"0498011","0490011","Enfield School District","Head Start Program","104","0","104"
"0491811","0490011","Enfield School District","Henry Barnard School","329","11","340"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","1105","16","1121"
"0491111","0490011","Enfield School District","Nathan Hale School","*","*","221"
"0491511","0490011","Enfield School District","Prudence Crandall School","412","6","418"
"0500111","0500011","Essex School District","Essex Elementary School","*","*","508"
"2726113","2720013","Explorations District","Explorations","83","0","83"
"0510211","0510011","Fairfield School District","Burr Elementary School","445","8","453"
"0510111","0510011","Fairfield School District","Dwight Elementary School","306","0","306"
"0518011","0510011","Fairfield School District","Early Childhood Center","110","0","110"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","1498","11","1509"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","1424","35","1459"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","914","12","926"
"0510411","0510011","Fairfield School District","Holland Hill School","377","21","398"
"0511711","0510011","Fairfield School District","Jennings School","*","*","327"
"0510611","0510011","Fairfield School District","McKinley School","405","53","458"
"0510711","0510011","Fairfield School District","Mill Hill School","422","7","429"
"0511611","0510011","Fairfield School District","North Stratfield School","437","7","444"
"0511811","0510011","Fairfield School District","Osborn Hill School","*","*","526"
"0511211","0510011","Fairfield School District","Riverfield School","*","*","399"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","*","*","860"
"0511311","0510011","Fairfield School District","Sherman School","451","6","457"
"0511411","0510011","Fairfield School District","Stratfield School","484","13","497"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","672","26","698"
"0520411","0520011","Farmington School District","East Farms School","414","19","433"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","76","0","76"
"0526111","0520011","Farmington School District","Farmington High School","1305","9","1314"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","*","*","571"
"0520211","0520011","Farmington School District","Noah Wallace School","317","21","338"
"0520111","0520011","Farmington School District","Union School","316","0","316"
"0520311","0520011","Farmington School District","West District School","327","14","341"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","*","*","620"
"0530111","0530011","Franklin School District","Franklin Elementary School","181","0","181"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","468","11","479"
"0540311","0540011","Glastonbury School District","Eastbury School","294","0","294"
"0540811","0540011","Glastonbury School District","Gideon Welles School","502","7","509"
"0546111","0540011","Glastonbury School District","Glastonbury High School","2122","18","2140"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","433","8","441"
"0540611","0540011","Glastonbury School District","Hopewell School","*","*","438"
"0540111","0540011","Glastonbury School District","Links Academy","38","0","38"
"0540711","0540011","Glastonbury School District","Naubuc School","398","15","413"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","603","6","609"
"0545211","0540011","Glastonbury School District","Smith Middle School","1027","7","1034"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","384","6","390"
"0566111","0560011","Granby School District","Granby Memorial High School","*","*","724"
"0565111","0560011","Granby School District","Granby Memorial Middle School","*","*","332"
"0560411","0560011","Granby School District","Kelly Lane Primary School","316","0","316"
"0560311","0560011","Granby School District","Wells Road Intermediate School","*","*","288"
"0575111","0570011","Greenwich School District","Central Middle School","578","17","595"
"0570211","0570011","Greenwich School District","Cos Cob School","408","36","444"
"0575211","0570011","Greenwich School District","Eastern Middle School","755","24","779"
"0570411","0570011","Greenwich School District","Glenville School","386","19","405"
"0576111","0570011","Greenwich School District","Greenwich High School","2559","77","2636"
"0570511","0570011","Greenwich School District","Hamilton Avenue School","340","46","386"
"0571311","0570011","Greenwich School District","International School At Dundee","365","13","378"
"0570311","0570011","Greenwich School District","Julian Curtiss School","304","40","344"
"0570611","0570011","Greenwich School District","New Lebanon School","207","57","264"
"0570711","0570011","Greenwich School District","North Mianus School","421","26","447"
"0570811","0570011","Greenwich School District","North Street School","377","17","394"
"0570911","0570011","Greenwich School District","Old Greenwich School","405","23","428"
"0571111","0570011","Greenwich School District","Parkway School","256","9","265"
"0571011","0570011","Greenwich School District","Riverside School","451","45","496"
"0575311","0570011","Greenwich School District","Western Middle School","467","37","504"
"0580311","0580011","Griswold School District","Griswold Elementary School","777","9","786"
"0586211","0580011","Griswold School District","Griswold High School","602","0","602"
"0585111","0580011","Griswold School District","Griswold Middle School","*","*","577"
"0595311","0590011","Groton School District","Carl C. Cutler Middle School","*","*","449"
"0592011","0590011","Groton School District","Catherine Kolnaski Magnet School","392","19","411"
"0591811","0590011","Groton School District","Charles Barnum School","385","0","385"
"0590311","0590011","Groton School District","Claude Chester School","353","9","362"
"0591711","0590011","Groton School District","Mary Morrisson School","404","18","422"
"0591911","0590011","Groton School District","Northeast Academy Elementary School","*","*","410"
"0591211","0590011","Groton School District","Pleasant Valley School","*","*","294"
"0596111","0590011","Groton School District","Robert E. Fitch High School","1101","22","1123"
"0590111","0590011","Groton School District","S. B. Butler School","324","9","333"
"0595211","0590011","Groton School District","West Side Middle School","466","14","480"
"0600711","0600011","Guilford School District","A. Baldwin Middle School","571","9","580"
"0600611","0600011","Guilford School District","A. W. Cox School","304","9","313"
"0600411","0600011","Guilford School District","Calvin Leete School","280","7","287"
"0605111","0600011","Guilford School District","E. C. Adams Middle School","*","*","583"
"0606111","0600011","Guilford School District","Guilford High School","*","*","1067"
"0600211","0600011","Guilford School District","Guilford Lakes School","*","*","343"
"0600311","0600011","Guilford School District","Melissa Jones School","*","*","337"
"0628011","0620011","Hamden School District","Alice Peck Learning Center","137","0","137"
"0621211","0620011","Hamden School District","Bear Path School","437","12","449"
"0620211","0620011","Hamden School District","Church Street School","305","47","352"
"0620311","0620011","Hamden School District","Dunbar Hill School","296","13","309"
"0626111","0620011","Hamden School District","Hamden High School","1767","44","1811"
"0625211","0620011","Hamden School District","Hamden Middle School","842","23","865"
"0620411","0620011","Hamden School District","Helen Street School","302","28","330"
"0621111","0620011","Hamden School District","Ridge Hill School","283","16","299"
"0620111","0620011","Hamden School District","Shepherd Glen School","293","35","328"
"0621011","0620011","Hamden School District","Spring Glen School","*","*","435"
"0621411","0620011","Hamden School District","West Woods School","431","19","450"
"0630111","0630011","Hampton School District","Hampton Elementary School","111","0","111"
"0640711","0640011","Hartford School District","Asian Studies Academy at Bellizzi School","430","205","635"
"0640411","0640011","Hartford School District","Batchelder School","416","111","527"
"0642811","0640011","Hartford School District","Betances Early Reading Lab Magnet School","242","36","278"
"0643811","0640011","Hartford School District","Betances STEM Magnet School","146","27","173"
"0643511","0640011","Hartford School District","Breakthrough II Magnet School","244","8","252"
"0643311","0640011","Hartford School District","Breakthrough Magnet School","338","23","361"
"0647111","0640011","Hartford School District","Bulkeley High School","282","96","378"
"0646111","0640011","Hartford School District","Bulkeley High School Lower School","314","179","493"
"0640611","0640011","Hartford School District","Burns Latino Studies Academy","306","235","541"
