"school_code","district_code","district","school","2009_10","total"
"0645211","0640011","Hartford School District","Quirk Middle School","243","243"
"0641711","0640011","Hartford School District","Rawson School","734","734"
"0640111","0640011","Hartford School District","SAND School","413","413"
"0642511","0640011","Hartford School District","STEM Magnet at Fisher School","253","253"
"0643011","0640011","Hartford School District","Sanchez School","493","493"
"0642611","0640011","Hartford School District","Simpson-Waverly School","437","437"
"0646511","0640011","Hartford School District","Sports and Medical Sciences Academy","602","602"
"0646711","0640011","Hartford School District","University High School of Science and Engineering","362","362"
"0646311","0640011","Hartford School District","Weaver High School","335","335"
"0642011","0640011","Hartford School District","Webster Micro Society Magnet School","619","619"
"0642111","0640011","Hartford School District","West Middle School","698","698"
"0642211","0640011","Hartford School District","Wish Museum School","426","426"
"0650111","0650011","Hartland School District","Hartland School","227","227"
"0670211","0670011","Hebron School District","Gilead Hill School","504","504"
"0670111","0670011","Hebron School District","Hebron Elementary School","668","668"
"2860113","2860013","Highville Charter School District","Highville Charter School","303","303"
"2640113","2640013","Integrated Day Charter School District","Integrated Day Charter School","330","330"
"2655113","2650013","Interdistrict School for Arts and Comm District","Interdistrict School For Arts And Communication","182","182"
"2610113","2610013","Jumoke Academy District","Jumoke Academy","434","434"
"0680111","0680011","Kent School District","Kent Center School","282","282"
"0698011","0690011","Killingly School District","Goodyear Early Childhood Center","98","98"
"0690111","0690011","Killingly School District","Killingly Central School","502","502"
"0696111","0690011","Killingly School District","Killingly High School","789","789"
"0695211","0690011","Killingly School District","Killingly Intermediate School","790","790"
"0690311","0690011","Killingly School District","Killingly Memorial School","502","502"
"2455014","2450014","Learn","Dual Language & Arts Magnet Middle School","67","67"
"2459014","2450014","Learn","Learn Special Education","33","33"
"2450114","2450014","Learn","Regional Multicultural Magnet School","524","524"
"2450214","2450014","Learn","The Friendship School","497","497"
"0710111","0710011","Lebanon School District","Lebanon Elementary School","494","494"
"0715111","0710011","Lebanon School District","Lebanon Middle School","404","404"
"0716211","0710011","Lebanon School District","Lyman Memorial High School","549","549"
"0720211","0720011","Ledyard School District","Gales Ferry School","219","219"
"0720411","0720011","Ledyard School District","Gallup Hill School","348","348"
"0720311","0720011","Ledyard School District","Juliet W. Long School","315","315"
"0720111","0720011","Ledyard School District","Ledyard Center School","405","405"
"0726111","0720011","Ledyard School District","Ledyard High School","926","926"
"0725111","0720011","Ledyard School District","Ledyard Middle School","448","448"
"0736011","0730011","Lisbon School District","Community Connection - The Big Picture High School","22","22"
"0730111","0730011","Lisbon School District","Lisbon Central School","545","545"
"0740211","0740011","Litchfield School District","Center School","344","344"
"0746111","0740011","Litchfield School District","Litchfield High School","568","568"
"0740311","0740011","Litchfield School District","Litchfield Intermediate School","289","289"
"0766111","0760011","Madison School District","Daniel Hand High School","1264","1264"
"0760611","0760011","Madison School District","Dr. Robert H. Brown Middle School","587","587"
"0760211","0760011","Madison School District","Island Avenue Elementary School","317","317"
"0760111","0760011","Madison School District","J. Milton Jeffrey Elementary School","548","548"
"0760311","0760011","Madison School District","Kathleen H. Ryerson Elementary School","311","311"
"0769011","0760011","Madison School District","Town Campus Learning Center","29","29"
"0765211","0760011","Madison School District","Walter C. Polson Upper Middle School","608","608"
"0770911","0770011","Manchester School District","Nathan Hale School","260","260"
"0770111","0770011","Manchester School District","Bowers School","431","431"
"0770311","0770011","Manchester School District","Buckley School","345","345"
"0771711","0770011","Manchester School District","Elisabeth M. Bennet Academy","452","452"
"0770411","0770011","Manchester School District","Highland Park School","278","278"
"0775311","0770011","Manchester School District","Illing Middle School","949","949"
"0770611","0770011","Manchester School District","Keeney School","401","401"
"0776111","0770011","Manchester School District","Manchester High School","1978","1978"
"0778011","0770011","Manchester School District","Manchester Preschool Center","185","185"
"0779011","0770011","Manchester School District","Manchester Regional Academy","98","98"
"0771611","0770011","Manchester School District","Martin School","260","260"
"0771011","0770011","Manchester School District","Robertson School","335","335"
"0771211","0770011","Manchester School District","Verplanck School","291","291"
"0771311","0770011","Manchester School District","Waddell School","311","311"
"0771411","0770011","Manchester School District","Washington School","310","310"
"0780411","0780011","Mansfield School District","Annie E. Vinton School","274","274"
"0780211","0780011","Mansfield School District","Dorothy C. Goodwin School","196","196"
"0785111","0780011","Mansfield School District","Mansfield Middle School","563","563"
"0780511","0780011","Mansfield School District","Southeast Elementary School","238","238"
"0790111","0790011","Marlborough School District","Elmer Thienes-Mary Hall Elementary School","669","669"
"0800711","0800011","Meriden School District","Nathan Hale School","610","610"
"0800111","0800011","Meriden School District","Benjamin Franklin School","458","458"
"0801111","0800011","Meriden School District","Casimir Pulaski School","680","680"
"0806111","0800011","Meriden School District","Francis T. Maloney High School","1228","1228"
"0800311","0800011","Meriden School District","Hanover School","553","553"
"0800411","0800011","Meriden School District","Israel Putnam School","544","544"
"0800511","0800011","Meriden School District","John Barry School","522","522"
"0805211","0800011","Meriden School District","Lincoln Middle School","742","742"
"0806211","0800011","Meriden School District","Orville H. Platt High School","1114","1114"
"0800811","0800011","Meriden School District","Roger Sherman School","526","526"
"0801011","0800011","Meriden School District","Thomas Hooker School","511","511"
"0805411","0800011","Meriden School District","Washington Middle School","873","873"
"0830211","0830011","Middletown School District","Bielefield School","322","322"
"0839011","0830011","Middletown School District","DEAL Program","16","16"
"0830511","0830011","Middletown School District","Farm Hill School","307","307"
"0831511","0830011","Middletown School District","Keigwin Middle School","369","369"
"0831311","0830011","Middletown School District","Lawrence School","346","346"
"0830911","0830011","Middletown School District","MacDonough School","211","211"
"0836211","0830011","Middletown School District","Middletown High School","1324","1324"
"0831211","0830011","Middletown School District","Moody School","438","438"
"0831111","0830011","Middletown School District","Snow School","353","353"
"0830111","0830011","Middletown School District","Spencer School","379","379"
"0831411","0830011","Middletown School District","Wesley School","372","372"
"0835411","0830011","Middletown School District","Woodrow Wilson Middle School","744","744"
"0840111","0840011","Milford School District","Calf Pen Meadow School","302","302"
"0845111","0840011","Milford School District","East Shore Middle School","560","560"
"0845211","0840011","Milford School District","Harborside Middle School","584","584"
"0841911","0840011","Milford School District","J. F. Kennedy School","359","359"
"0846211","0840011","Milford School District","Jonathan Law High School","1006","1006"
"0846311","0840011","Milford School District","Joseph A. Foran High School","1052","1052"
"0841611","0840011","Milford School District","Live Oaks School","328","328"
"0841711","0840011","Milford School District","Mathewson School","488","488"
"0840711","0840011","Milford School District","Meadowside School","358","358"
"0840811","0840011","Milford School District","Orange Avenue School","469","469"
"0841811","0840011","Milford School District","Orchard Hills School","414","414"
"0841011","0840011","Milford School District","Pumpkin Delight School","290","290"
"0841411","0840011","Milford School District","Simon Lake School","359","359"
"0845311","0840011","Milford School District","West Shore Middle School","560","560"
"0850611","0850011","Monroe School District","Chalk Hill School","577","577"
"0850511","0850011","Monroe School District","Fawn Hollow Elementary School","530","530"
"0855211","0850011","Monroe School District","Jockey Hollow School","677","677"
"0856111","0850011","Monroe School District","Masuk High School","1302","1302"
"0850111","0850011","Monroe School District","Monroe Elementary School","358","358"
"0850311","0850011","Monroe School District","Stepney Elementary School","450","450"
"0860711","0860011","Montville School District","Dr. Charles E. Murphy School","364","364"
"0865111","0860011","Montville School District","Leonard J. Tyl Middle School","659","659"
"0860111","0860011","Montville School District","Mohegan School","412","412"
"0866111","0860011","Montville School District","Montville High School","792","792"
"0860511","0860011","Montville School District","Oakdale School","441","441"
"0869011","0860011","Montville School District","Palmer Academy","21","21"
"0880811","0880011","Naugatuck School District","Andrew Avenue School","227","227"
"0880111","0880011","Naugatuck School District","Central Avenue School","284","284"
"0885111","0880011","Naugatuck School District","City Hill Middle School","471","471"
"0880211","0880011","Naugatuck School District","Cross Street Intermediate School","388","388"
"0888111","0880011","Naugatuck School District","Head Start","104","104"
"0880411","0880011","Naugatuck School District","Hillside Intermediate School","368","368"
"0885211","0880011","Naugatuck School District","Hillside Middle School","306","306"
"0880511","0880011","Naugatuck School District","Hop Brook Elementary School","320","320"
"0880311","0880011","Naugatuck School District","Maple Hill School","459","459"
"0886111","0880011","Naugatuck School District","Naugatuck High School","1434","1434"
"0880611","0880011","Naugatuck School District","Salem School","246","246"
"0880711","0880011","Naugatuck School District","Western School","274","274"
"2800113","2800013","New Beginnings Inc Family Academy District","New Beginnings Inc Family Academy","360","360"
"0899211","0890011","New Britain School District","Academic Extension Center","21","21"
"0899311","0890011","New Britain School District","Behavior Support Program","12","12"
"0890311","0890011","New Britain School District","Chamberlain  Elementary School","475","475"
"0891111","0890011","New Britain School District","Frank J. DiLoreto School","794","794"
"0890511","0890011","New Britain School District","Gaffney School","522","522"
"0890611","0890011","New Britain School District","Holmes School","468","468"
"0895411","0890011","New Britain School District","House of Arts Letters and Science (HALS)  Academy","155","155"
"0890711","0890011","New Britain School District","Jefferson School","423","423"
"0890811","0890011","New Britain School District","Lincoln School","611","611"
"0896111","0890011","New Britain School District","New Britain High School","2759","2759"
"0899011","0890011","New Britain School District","New Britain Transition Center","36","36"
"0890911","0890011","New Britain School District","Northend School","296","296"
"0895311","0890011","New Britain School District","Pulaski Middle School","649","649"
"0895111","0890011","New Britain School District","Roosevelt Middle School","442","442"
"0895211","0890011","New Britain School District","Slade Middle School","716","716"
"0891211","0890011","New Britain School District","Smalley Academy","711","711"
"0891311","0890011","New Britain School District","Smith School","611","611"
"0891511","0890011","New Britain School District","Vance School","523","523"
"0900411","0900011","New Canaan School District","East School","539","539"
"0906111","0900011","New Canaan School District","New Canaan High School","1287","1287"
"0905111","0900011","New Canaan School District","Saxe Middle School","1218","1218"
"0900211","0900011","New Canaan School District","South School","541","541"
"0900311","0900011","New Canaan School District","West School","492","492"
"0910111","0910011","New Fairfield School District","Consolidated School","649","649"
"0910211","0910011","New Fairfield School District","Meeting House Hill School","637","637"
"0916111","0910011","New Fairfield School District","New Fairfield High School","1020","1020"
"0915211","0910011","New Fairfield School District","New Fairfield Middle School","723","723"
"0920311","0920011","New Hartford School District","Ann Antolini School","361","361"
"0920111","0920011","New Hartford School District","Bakerville Consolidated School","154","154"
"0929011","0920011","New Hartford School District","Bridges I","6","6"
"0920211","0920011","New Hartford School District","New Hartford Elementary School","110","110"
"0931211","0930011","New Haven School District","Edgewood School","459","459"
"0931411","0930011","New Haven School District","Nathan Hale School","533","533"
"0931511","0930011","New Haven School District","Augusta Lewis Troup School","525","525"
"0930211","0930011","New Haven School District","Barnard Environmental Magnet School","504","504"
"0930311","0930011","New Haven School District","Beecher School","478","478"
"0931811","0930011","New Haven School District","Benjamin Jepson Magnet School","496","496"
"0935511","0930011","New Haven School District","Betsy Ross Arts Magnet School","473","473"
"0934311","0930011","New Haven School District","Bishop Woods Architecture and Design Magnet School","447","447"
"0934811","0930011","New Haven School District","Celentano BioTech, Health and Medical Magnet School","465","465"
"0930511","0930011","New Haven School District","Clarence Rogers School","150","150"
"0930611","0930011","New Haven School District","Clinton Avenue School","455","455"
"0934111","0930011","New Haven School District","Columbus Family Academy","427","427"
"0933111","0930011","New Haven School District","Conte/West Hills Magnet School","635","635"
"0936411","0930011","New Haven School District","Cooperative High School","541","541"
"0936811","0930011","New Haven School District","Cortlandt V.R. Creed Health and Sport Sciences High School","192","192"
"0930911","0930011","New Haven School District","Davis 21st Century Magnet Elementary School","413","413"
"0938211","0930011","New Haven School District","Dwight Early Childhood Program","47","47"
"0938111","0930011","New Haven School District","Early Learning Center","118","118"
"0934611","0930011","New Haven School District","East Rock Community Magnet School","503","503"
"0931711","0930011","New Haven School District","Engineering - Science University Magnet School","158","158"
"0931611","0930011","New Haven School District","Fair Haven School","619","619"
"0938011","0930011","New Haven School District","Headstart","441","441"
"0938311","0930011","New Haven School District","Helene Grant HeadStart","274","274"
"0936611","0930011","New Haven School District","High School In The Community","327","327"
"0930711","0930011","New Haven School District","Hill Central Music Academy","365","365"
"0936311","0930011","New Haven School District","Hill Regional Career High School","699","699"
"0936211","0930011","New Haven School District","James Hillhouse High School","948","948"
"0931311","0930011","New Haven School District","John C. Daniels","532","532"
"0930811","0930011","New Haven School District","John S. Martinez Sea and Sky STEM School","588","588"
"0930411","0930011","New Haven School District","Katherine Brennan School","176","176"
"0933011","0930011","New Haven School District","King/Robinson Magnet School","475","475"
"0932011","0930011","New Haven School District","Lincoln-Bassett School","317","317"
"0931911","0930011","New Haven School District","Mauro-Sheridan Magnet School","596","596"
"0936011","0930011","New Haven School District","Metropolitan Business Academy","184","184"
"0937011","0930011","New Haven School District","New Haven Academy","239","239"
"0939211","0930011","New Haven School District","Polly T. McCabe Center","26","26"
"0939111","0930011","New Haven School District","Riverside Education Academy","190","190"
"0934211","0930011","New Haven School District","Roberto Clemente Leadership Academy for Global Awareness","383","383"
"0931011","0930011","New Haven School District","Ross/Woodward School","536","536"
"0936711","0930011","New Haven School District","Sound School","328","328"
"0932811","0930011","New Haven School District","Strong 21st Century Communications Magnet and SCSU Lab School","267","267"
"0932911","0930011","New Haven School District","Truman School","549","549"
"0939011","0930011","New Haven School District","Urban Youth Center Middle School","34","34"
"0934911","0930011","New Haven School District","West Rock Authors Academy","230","230"
"0933211","0930011","New Haven School District","Wexler/Grant Community School","461","461"
"0936111","0930011","New Haven School District","Wilbur Cross High School","1620","1620"
"0933811","0930011","New Haven School District","Worthington Hooker School","433","433"
"0950311","0950011","New London School District","Jennings School","544","544"
"0955111","0950011","New London School District","Bennie Dover Jackson Middle School","610","610"
"0950211","0950011","New London School District","Harbor School","288","288"
"0950911","0950011","New London School District","Nathan Hale Arts Magnet School","273","273"
"0959111","0950011","New London School District","New London Clinical Day Program","22","22"
"0956111","0950011","New London School District","New London High School","935","935"
"0950511","0950011","New London School District","Shoreline Academy","103","103"
"0950811","0950011","New London School District","Winthrop STEM Elementary Magnet School","224","224"
"0960511","0960011","New Milford School District","Hill And Plain School","449","449"
"0960711","0960011","New Milford School District","John Pettibone School","448","448"
"0969011","0960011","New Milford School District","Litchfield Hills Transition Center","7","7"
"0966111","0960011","New Milford School District","New Milford High School","1566","1566"
"0960811","0960011","New Milford School District","Northville Elementary School","534","534"
"0960911","0960011","New Milford School District","Sarah Noble Intermediate School","1086","1086"
"0965211","0960011","New Milford School District","Schaghticoke Middle School","774","774"
"0940611","0940011","Newington School District","Anna Reynolds School","445","445"
"0940211","0940011","Newington School District","Elizabeth Green School","308","308"
"0940811","0940011","Newington School District","John Paterson School","490","490"
"0945311","0940011","Newington School District","John Wallace Middle School","728","728"
"0945111","0940011","Newington School District","Martin Kellogg Middle School","633","633"
"0946111","0940011","Newington School District","Newington High School","1468","1468"
"0940711","0940011","Newington School District","Ruth Chaffee School","395","395"
"0970111","0970011","Newtown School District","Hawley Elementary School","420","420"
"0970411","0970011","Newtown School District","Head O'Meadow Elementary School","375","375"
"0970311","0970011","Newtown School District","Middle Gate Elementary School","495","495"
"0976111","0970011","Newtown School District","Newtown High School","1731","1731"
"0975111","0970011","Newtown School District","Newtown Middle School","896","896"
"0978011","0970011","Newtown School District","Newtown Preschool","87","87"
"0970511","0970011","Newtown School District","Reed Intermediate School","861","861"
"0970211","0970011","Newtown School District","Sandy Hook Elementary School","625","625"
"0980111","0980011","Norfolk School District","Botelle Elementary School","137","137"
"0989211","0980011","Norfolk School District","Bridges II","*","*"
"0989011","0980011","Norfolk School District","IEP Program","*","*"
"0990411","0990011","North Branford School District","Jerome Harrison School","327","327"
"0996111","0990011","North Branford School District","North Branford High School","686","686"
"0995111","0990011","North Branford School District","North Branford Intermediate School","609","609"
"0990511","0990011","North Branford School District","Stanley T. Williams School","251","251"
"0990611","0990011","North Branford School District","Totoket Valley Elementary School","465","465"
"1000111","1000011","North Canaan School District","North Canaan Elementary School","328","328"
"1010811","1010011","North Haven School District","Clintonville Elementary School","396","396"
"1010711","1010011","North Haven School District","Green Acres Elementary School","393","393"
"1010211","1010011","North Haven School District","Montowese Elementary School","415","415"
"1016111","1010011","North Haven School District","North Haven High School","1181","1181"
"1015211","1010011","North Haven School District","North Haven Middle School","872","872"
"1010311","1010011","North Haven School District","Ridge Road Elementary School","428","428"
"1020111","1020011","North Stonington School District","North Stonington Elementary School","383","383"
"1026111","1020011","North Stonington School District","Wheeler High School","226","226"
"1025111","1020011","North Stonington School District","Wheeler Middle School","182","182"
"1036211","1030011","Norwalk School District","Brien McMahon High School","1694","1694"
"1030211","1030011","Norwalk School District","Brookside Elementary School","483","483"
"1030311","1030011","Norwalk School District","Columbus Magnet School","348","348"
"1030411","1030011","Norwalk School District","Cranbury Elementary School","481","481"
"1032011","1030011","Norwalk School District","Fox Run Elementary School","460","460"
"1030711","1030011","Norwalk School District","Jefferson Magnet School","539","539"
"1030811","1030011","Norwalk School District","Kendall Elementary School","483","483"
"1032211","1030011","Norwalk School District","Marvin Elementary School","457","457"
"1032111","1030011","Norwalk School District","Naramake Elementary School","437","437"
"1035211","1030011","Norwalk School District","Nathan Hale Middle School","588","588"
"1036111","1030011","Norwalk School District","Norwalk High School","1503","1503"
"1036311","1030011","Norwalk School District","Norwalk Pathways Academy at Briggs","99","99"
"1035311","1030011","Norwalk School District","Ponus Ridge Middle School","686","686"
"1035511","1030011","Norwalk School District","Roton Middle School","400","400"
"1031311","1030011","Norwalk School District","Rowayton School","468","468"
"1032311","1030011","Norwalk School District","Silvermine Elementary School","337","337"
"1031411","1030011","Norwalk School District","Tracey School","401","401"
"1035411","1030011","Norwalk School District","West Rocks Middle School","663","663"
"1032411","1030011","Norwalk School District","Wolfpit School","329","329"
"9016122","9010022","Norwich Free Academy District","Norwich Free Academy","2421","2421"
"1040111","1040011","Norwich School District","Bishop School Early Learning Center","173","173"
"1049111","1040011","Norwich School District","Deborah-Tennant Zinewicz  School","47","47"
"1040611","1040011","Norwich School District","Greeneville School","328","328"
"1049011","1040011","Norwich School District","Hickory Street School","19","19"
"1041411","1040011","Norwich School District","John B. Stanton Network School","353","353"
"1045111","1040011","Norwich School District","Kelly Middle School","631","631"
"1042011","1040011","Norwich School District","Moriarty Magnet School","366","366"
"1040811","1040011","Norwich School District","Samuel Huntington School","411","411"
"1045211","1040011","Norwich School District","Teachers' Memorial Middle School","520","520"
"1046111","1040011","Norwich School District","Thames River Academy","85","85"
"1041711","1040011","Norwich School District","Thomas W. Mahan School","300","300"
"1041911","1040011","Norwich School District","Uncas Network School","169","169"
"1041811","1040011","Norwich School District","Veterans' Memorial School","233","233"
"1041511","1040011","Norwich School District","Wequonnoc Magnet School","236","236"
"2635113","2630013","Odyssey Community School District","Odyssey Community School","180","180"
"1060211","1060011","Old Saybrook School District","Kathleen E. Goodwin School","465","465"
"1065211","1060011","Old Saybrook School District","Old Saybrook Middle School","598","598"
"1066111","1060011","Old Saybrook School District","Old Saybrook Senior High School","528","528"
"1070211","1070011","Orange School District","Mary L. Tracy School","186","186"
"1070511","1070011","Orange School District","Peck Place School","411","411"
"1070311","1070011","Orange School District","Race Brook School","400","400"
"1070411","1070011","Orange School District","Turkey Hill School","300","300"
"1085111","1080011","Oxford School District","Great Oak School","505","505"
"1080111","1080011","Oxford School District","Oxford Center School","536","536"
"1086011","1080011","Oxford School District","Oxford High School","565","565"
"1080311","1080011","Oxford School District","Quaker Farms School","550","550"
"2835113","2830013","Park City Prep Charter School District","Park City Prep Charter School","242","242"
"1090511","1090011","Plainfield School District","Early Childhood Center","274","274"
"1090111","1090011","Plainfield School District","Moosup Elementary School","295","295"
"1095111","1090011","Plainfield School District","Plainfield Central School","573","573"
"1096111","1090011","Plainfield School District","Plainfield High School","852","852"
"1090311","1090011","Plainfield School District","Plainfield Memorial School","419","419"
"1090411","1090011","Plainfield School District","Shepard Hill Elementary School","309","309"
"1100411","1100011","Plainville School District","Frank T. Wheeler School","283","283"
"1100211","1100011","Plainville School District","Linden Street School","413","413"
"1100511","1100011","Plainville School District","Louis Toffolon School","350","350"
"1105211","1100011","Plainville School District","Middle School of Plainville","574","574"
"1106111","1100011","Plainville School District","Plainville High School","862","862"
"1108011","1100011","Plainville School District","Prekindergarten Program","54","54"
"1115111","1110011","Plymouth School District","Eli Terry Jr. Middle School","455","455"
"1110411","1110011","Plymouth School District","Harry S. Fisher Elementary School","393","393"
"1110211","1110011","Plymouth School District","Plymouth Center School","412","412"
"1116111","1110011","Plymouth School District","Terryville High School","521","521"
"1120111","1120011","Pomfret School District","Pomfret Community School","532","532"
"1130511","1130011","Portland School District","Brownstone Intermediate School","237","237"
"1130411","1130011","Portland School District","Gildersleeve School","248","248"
"1136111","1130011","Portland School District","Portland High School","362","362"
"1135111","1130011","Portland School District","Portland Middle School","240","240"
"1130211","1130011","Portland School District","Valley View School","349","349"
"1145111","1140011","Preston School District","Preston Plains School","148","148"
"1140411","1140011","Preston School District","Preston Veterans' Memorial School","284","284"
"1169011","1160011","Putnam School District","Helping Hands","*","*"
"1160311","1160011","Putnam School District","Putnam Elementary School","644","644"
"1166111","1160011","Putnam School District","Putnam High School","327","327"
"1165111","1160011","Putnam School District","Putnam Middle School","254","254"
"1175111","1170011","Redding School District","John Read Middle School","595","595"
"1170111","1170011","Redding School District","Redding Elementary School","670","670"
"2016112","2010012","Regional School District 01","Housatonic Valley Regional High School","510","510"
"2045112","2040012","Regional School District 04","John Winthrop Middle School","354","354"
"2046112","2040012","Regional School District 04","Valley Regional High School","618","618"
"2055112","2050012","Regional School District 05","Amity Middle School: Bethany","423","423"
"2055212","2050012","Regional School District 05","Amity Middle School: Orange","430","430"
"2056112","2050012","Regional School District 05","Amity Regional High School","1630","1630"
"2060112","2060012","Regional School District 06","Goshen Center School","218","218"
"2060212","2060012","Regional School District 06","James Morris School","207","207"
"2068012","2060012","Regional School District 06","Stepping Stones Preschool Program","14","14"
"2066112","2060012","Regional School District 06","Wamogo Regional High School","536","536"
"2060312","2060012","Regional School District 06","Warren Elementary School","96","96"
"2079112","2070012","Regional School District 07","AIM","13","13"
"2079012","2070012","Regional School District 07","FLEX","*","*"
"2079412","2070012","Regional School District 07","Intensive Learning Program","6","6"
"2079212","2070012","Regional School District 07","Links","23","23"
"2076112","2070012","Regional School District 07","Northwestern Regional High School","757","757"
"2075112","2070012","Regional School District 07","Northwestern Regional Middle School","342","342"
"2079312","2070012","Regional School District 07","STEP","21","21"
"2086112","2080012","Regional School District 08","RHAM High School","1085","1085"
"2085112","2080012","Regional School District 08","RHAM Middle School","644","644"
"2096112","2090012","Regional School District 09","Joel Barlow High School","958","958"
"2105112","2100012","Regional School District 10","Har-Bur Middle School","906","906"
"2100312","2100012","Regional School District 10","Harwinton Consolidated School","477","477"
"2100212","2100012","Regional School District 10","Lake Garda Elementary School","621","621"
"2106112","2100012","Regional School District 10","Lewis S. Mills High School","813","813"
"2116112","2110012","Regional School District 11","Parish Hill High School","291","291"
"2120212","2120012","Regional School District 12","Booth Free School","112","112"
"2128012","2120012","Regional School District 12","Early Childhood Education Center","29","29"
"2126112","2120012","Regional School District 12","Shepaug Valley High School","323","323"
"2125112","2120012","Regional School District 12","Shepaug Valley Middle School","248","248"
"2120112","2120012","Regional School District 12","The Burnham School","87","87"
"2120412","2120012","Regional School District 12","Washington Primary School","169","169"
"2136112","2130012","Regional School District 13","Coginchaug Regional High School","577","577"
"2130212","2130012","Regional School District 13","Francis E. Korn School","193","193"
"2135112","2130012","Regional School District 13","Frank Ward Strong School","346","346"
"2130112","2130012","Regional School District 13","Frederick Brewster School","284","284"
"2130512","2130012","Regional School District 13","John Lyman School","323","323"
"2130412","2130012","Regional School District 13","Middlefield Memorial School","360","360"
"2140112","2140012","Regional School District 14","Bethlehem Elementary School","350","350"
"2148012","2140012","Regional School District 14","Integrated Star Preschool Program","29","29"
"2140212","2140012","Regional School District 14","Mitchell Elementary School","415","415"
"2146112","2140012","Regional School District 14","Nonnewaug High School","842","842"
"2145112","2140012","Regional School District 14","Woodbury Middle School","473","473"
"2150412","2150012","Regional School District 15","Gainfield Elementary School","446","446"
"2150712","2150012","Regional School District 15","Long Meadow Elementary School","608","608"
"2155212","2150012","Regional School District 15","Memorial Middle School","532","532"
"2150612","2150012","Regional School District 15","Middlebury Elementary School","453","453"
"2156212","2150012","Regional School District 15","Pomperaug Regional High School","1418","1418"
"2150512","2150012","Regional School District 15","Pomperaug School","531","531"
"2155112","2150012","Regional School District 15","Rochambeau Middle School","554","554"
"2160312","2160012","Regional School District 16","Algonquin School","473","473"
"2160212","2160012","Regional School District 16","Community School","226","226"
"2160112","2160012","Regional School District 16","Laurel Ledge School","475","475"
"2165112","2160012","Regional School District 16","Long River Middle School","622","622"
"2166012","2160012","Regional School District 16","Woodland Regional High School","789","789"
"2170212","2170012","Regional School District 17","Burr District Elementary School","304","304"
"2170112","2170012","Regional School District 17","Haddam Elementary School","268","268"
"2176112","2170012","Regional School District 17","Haddam-Killingworth High School","689","689"
"2175112","2170012","Regional School District 17","Haddam-Killingworth Middle School","800","800"
"2170312","2170012","Regional School District 17","Killingworth Elementary School","440","440"
"2180312","2180012","Regional School District 18","Center School","264","264"
"2180112","2180012","Regional School District 18","Lyme Consolidated School","145","145"
"2186112","2180012","Regional School District 18","Lyme-Old Lyme High School","443","443"
"2185112","2180012","Regional School District 18","Lyme-Old Lyme Middle School","325","325"
"2180212","2180012","Regional School District 18","Mile Creek School","304","304"
"2196112","2190012","Regional School District 19","E. O. Smith High School","1193","1193"
"1180811","1180011","Ridgefield School District","Barlow Mountain Elementary School","406","406"
"1180611","1180011","Ridgefield School District","Branchville Elementary School","425","425"
"1185111","1180011","Ridgefield School District","East Ridge Middle School","741","741"
"1180411","1180011","Ridgefield School District","Farmingville Elementary School","368","368"
"1180311","1180011","Ridgefield School District","Ridgebury Elementary School","422","422"
"1186111","1180011","Ridgefield School District","Ridgefield High School","1752","1752"
"1180511","1180011","Ridgefield School District","Scotland Elementary School","392","392"
"1185211","1180011","Ridgefield School District","Scotts Ridge Middle School","610","610"
"1180211","1180011","Ridgefield School District","Veterans Park Elementary School","325","325"
"1195111","1190011","Rocky Hill School District","Albert D. Griswold Middle School","649","649"
"1190211","1190011","Rocky Hill School District","Dr. Oran A. Moser School","83","83"
"1190411","1190011","Rocky Hill School District","Myrtle H. Stevens School","501","501"
"1196111","1190011","Rocky Hill School District","Rocky Hill High School","781","781"
"1190511","1190011","Rocky Hill School District","West Hill School","626","626"
"1210111","1210011","Salem School District","Salem Elementary School","490","490"
"1220111","1220011","Salisbury School District","Salisbury Central School","311","311"
"1230111","1230011","Scotland School District","Scotland Elementary School","161","161"
"1240311","1240011","Seymour School District","Anna L. Lopresti School","297","297"
"1240111","1240011","Seymour School District","Bungay School","563","563"
"1240411","1240011","Seymour School District","Paul E. Chatfield School","291","291"
"1246111","1240011","Seymour School District","Seymour High School","704","704"
"1245111","1240011","Seymour School District","Seymour Middle School","571","571"
"1250111","1250011","Sharon School District","Sharon Center School","205","205"
"1260911","1260011","Shelton School District","Mohegan School","645","645"
"1261011","1260011","Shelton School District","Booth Hill School","481","481"
"1260511","1260011","Shelton School District","Elizabeth Shelton School","590","590"
"1265111","1260011","Shelton School District","Intermediate School","873","873"
"1260411","1260011","Shelton School District","Lafayette School","320","320"
"1260811","1260011","Shelton School District","Long Hill School","600","600"
"1266111","1260011","Shelton School District","Shelton High School","1631","1631"
"1260611","1260011","Shelton School District","Sunnyside School","318","318"
"1270111","1270011","Sherman School District","Sherman School","444","444"
"2700113","2700013","Side By Side Charter School District","Side By Side Charter School","232","232"
"1280111","1280011","Simsbury School District","Central School","391","391"
"1285111","1280011","Simsbury School District","Henry James Memorial School","827","827"
"1280611","1280011","Simsbury School District","Latimer Lane School","490","490"
"1286111","1280011","Simsbury School District","Simsbury High School","1581","1581"
"1280711","1280011","Simsbury School District","Squadron Line School","781","781"
"1280311","1280011","Simsbury School District","Tariffville School","283","283"
"1280411","1280011","Simsbury School District","Tootin' Hills School","512","512"
"1295111","1290011","Somers School District","Mabelle B. Avery Middle School","414","414"
"1290411","1290011","Somers School District","Somers Elementary School","664","664"
