"school_code","district_code","district","school","female","male","total"
"0110811","0110011","Bloomfield School District","Wintonbury Early Childhood Magnet School","142","180","322"
"0120111","0120011","Bolton School District","Bolton Center School","252","255","507"
"0126111","0120011","Bolton School District","Bolton High School","163","144","307"
"2950113","2950013","Booker T. Washington Academy District","Booker T. Washington Academy","81","99","180"
"0130111","0130011","Bozrah School District","Fields Memorial School","97","104","201"
"0146111","0140011","Branford School District","Branford High School","447","467","914"
"0140211","0140011","Branford School District","Branford High School Horizons Program","14","26","40"
"0145111","0140011","Branford School District","Francis Walsh Intermediate School","470","442","912"
"0148011","0140011","Branford School District","Indian Neck School","13","27","40"
"0141611","0140011","Branford School District","John B. Sliney School","161","188","349"
"0141511","0140011","Branford School District","Mary R. Tisko School","178","188","366"
"0141411","0140011","Branford School District","Mary T. Murphy School","180","244","424"
"2900113","2900013","Brass City Charter School District","Brass City Charter School","110","76","186"
"2850113","2850013","Bridgeport Achievement First District","Achievement First Bridgeport Academy","525","491","1016"
"0150811","0150011","Bridgeport School District","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","166","328","494"
"0150111","0150011","Bridgeport School District","Barnum School","283","335","618"
"0156111","0150011","Bridgeport School District","Bassick High School","418","533","951"
"0150211","0150011","Bridgeport School District","Beardsley School","170","184","354"
"0150611","0150011","Bridgeport School District","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","348","141","489"
"0150311","0150011","Bridgeport School District","Black Rock School","216","253","469"
"0154011","0150011","Bridgeport School District","Blackham School","503","628","1131"
"0159011","0150011","Bridgeport School District","Bridgeport Learning Center","11","50","61"
"0151611","0150011","Bridgeport School District","Bridgeport Military Academy","113","157","270"
"0150411","0150011","Bridgeport School District","Bryant School","185","200","385"
"0152711","0150011","Bridgeport School District","Career and Craftsmanship","11","16","27"
"0156211","0150011","Bridgeport School District","Central High School","765","752","1517"
"0151411","0150011","Bridgeport School District","Cesar Batalla School","535","661","1196"
"0152111","0150011","Bridgeport School District","Classical Studies Academy","206","187","393"
"0150511","0150011","Bridgeport School District","Columbus School","420","432","852"
"0153911","0150011","Bridgeport School District","Cross School","183","214","397"
"0154211","0150011","Bridgeport School District","Curiale School","334","364","698"
"0154111","0150011","Bridgeport School District","Dunbar School","204","212","416"
"0150711","0150011","Bridgeport School District","Edison School","120","150","270"
"0153211","0150011","Bridgeport School District","Geraldine Johnson School","373","421","794"
"0151111","0150011","Bridgeport School District","Hall School","115","125","240"
"0151211","0150011","Bridgeport School District","Hallen School","156","159","315"
"0156311","0150011","Bridgeport School District","Harding High School","513","547","1060"
"0154511","0150011","Bridgeport School District","High Horizons Magnet School","228","180","408"
"0151311","0150011","Bridgeport School District","Hooker School","167","184","351"
"0151511","0150011","Bridgeport School District","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","175","317","492"
"0153711","0150011","Bridgeport School District","Interdistrict Discovery Magnet School","245","261","506"
"0152211","0150011","Bridgeport School District","Jettie S. Tisdale School","283","366","649"
"0151011","0150011","Bridgeport School District","Luis Munoz Marin School","414","422","836"
"0152011","0150011","Bridgeport School District","Madison School","230","282","512"
"0154611","0150011","Bridgeport School District","Multicultural Magnet School","264","196","460"
"0152811","0150011","Bridgeport School District","Opportunities for Self-Discovery Community Partnership","*","*","7"
"0151711","0150011","Bridgeport School District","Park City Magnet School","257","226","483"
"0152511","0150011","Bridgeport School District","Read School","418","473","891"
"0152611","0150011","Bridgeport School District","Roosevelt School","306","317","623"
"0154411","0150011","Bridgeport School District","Skane Center","88","136","224"
"0153011","0150011","Bridgeport School District","Waltersville School","252","251","503"
"0153611","0150011","Bridgeport School District","Winthrop School","319","354","673"
"0179011","0170011","Bristol School District","Alternative Special Education Program (ASEP)","*","*","20"
"0176111","0170011","Bristol School District","Bristol Central High School","560","607","1167"
"0170411","0170011","Bristol School District","Bristol Early Childhood Center-BECC","26","37","63"
"0176211","0170011","Bristol School District","Bristol Eastern High School","597","624","1221"
"0173311","0170011","Bristol School District","Bristol Preparatory Academy","23","25","48"
"0175111","0170011","Bristol School District","Chippens Hill Middle School","324","380","704"
"0171011","0170011","Bristol School District","Chippens Hill Middle School Functional Program","*","*","12"
"0173411","0170011","Bristol School District","Chms Goal","0","7","7"
"0179211","0170011","Bristol School District","Community/Vocational Program","6","6","12"
"0170311","0170011","Bristol School District","Edgewood School","164","176","340"
"0171411","0170011","Bristol School District","Ellen P. Hubbell School","233","218","451"
"0170911","0170011","Bristol School District","Greene-Hills GOAL","0","*","*"
"0170511","0170011","Bristol School District","Greene-Hills School","467","460","927"
"0172111","0170011","Bristol School District","Hubbell/Extended Resource","*","*","6"
"0172611","0170011","Bristol School District","Ivy Drive GOAL","*","*","*"
"0172311","0170011","Bristol School District","Ivy Drive Medically Fragile","*","*","*"
"0171911","0170011","Bristol School District","Ivy Drive School","194","201","395"
"0171711","0170011","Bristol School District","Mountain View School","190","182","372"
"0172511","0170011","Bristol School District","Mt. View GOAL","*","*","8"
"0172711","0170011","Bristol School District","Northeast MS/Extended Resource","*","*","*"
"0172811","0170011","Bristol School District","Northeast MS/GOAL","*","*","*"
"0175211","0170011","Bristol School District","Northeast Middle School","203","219","422"
"0172911","0170011","Bristol School District","PreK Autism","*","*","10"
"0173011","0170011","Bristol School District","South Side Extended Resource","0","*","*"
"0173111","0170011","Bristol School District","South Side GOAL","0","*","*"
"0171111","0170011","Bristol School District","South Side School","250","241","491"
"0173211","0170011","Bristol School District","Stafford Autism","*","*","24"
"0171211","0170011","Bristol School District","Stafford School","222","214","436"
"0172011","0170011","Bristol School District","West Bristol School","457","465","922"
"0186111","0180011","Brookfield School District","Brookfield High School","445","435","880"
"0180311","0180011","Brookfield School District","Center Elementary School","175","193","368"
"0180411","0180011","Brookfield School District","Huckleberry Hill Elementary School","280","297","577"
"0185311","0180011","Brookfield School District","Whisconier Middle School","417","438","855"
"0190111","0190011","Brooklyn School District","Brooklyn Elementary School","239","282","521"
"0195111","0190011","Brooklyn School District","Brooklyn Middle School","199","178","377"
"0210111","0210011","Canaan School District","Lee H. Kellogg School","38","38","76"
"0220211","0220011","Canterbury School District","Canterbury Elementary School","119","142","261"
"0225111","0220011","Canterbury School District","Dr. Helen Baldwin Middle School","95","135","230"
"0230411","0230011","Canton School District","Canton Academy","0","*","*"
"0236111","0230011","Canton School District","Canton High School","247","241","488"
"0230311","0230011","Canton School District","Canton Intermediate School","195","205","400"
"0235111","0230011","Canton School District","Canton Middle School","151","133","284"
"0230211","0230011","Canton School District","Cherry Brook Primary School","237","214","451"
"2970113","2970013","Capital Preparatory Harbor School Inc. District","Capital Preparatory Harbor School Inc.","103","146","249"
"2415114","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering","187","515","702"
"2410714","2410014","Capitol Region Education Council","Academy of Aerospace and Engineering Elementary","152","191","343"
"2416514","2410014","Capitol Region Education Council","Academy of Science and Innovation","390","127","517"
"2410614","2410014","Capitol Region Education Council","Ana Grace Academy of the Arts Elementary School","195","159","354"
"2418114","2410014","Capitol Region Education Council","Discovery Academy","180","225","405"
"2419214","2410014","Capitol Region Education Council","Farmington Valley Regional Diagnostic Center","10","6","16"
"2410114","2410014","Capitol Region Education Council","Glastonbury/East Hartford Magnet School","199","252","451"
"2416414","2410014","Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","322","118","440"
"2415314","2410014","Capitol Region Education Council","Greater Hartford Academy of the Arts Magnet Middle","231","106","337"
"2419414","2410014","Capitol Region Education Council","Integrated Program Models","*","*","*"
"2410414","2410014","Capitol Region Education Council","International Magnet School for Global Citizenship","224","243","467"
"2419014","2410014","Capitol Region Education Council","John J. Allison Polaris Center","21","36","57"
"2419614","2410014","Capitol Region Education Council","Lincoln Academy Regional Interdistrict Collaborative","*","*","12"
"2416114","2410014","Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","385","341","726"
"2413114","2410014","Capitol Region Education Council","Montessori Magnet School","179","175","354"
"2410514","2410014","Capitol Region Education Council","Museum Academy","241","227","468"
"2415214","2410014","Capitol Region Education Council","Public Safety Academy","143","312","455"
"2410314","2410014","Capitol Region Education Council","Reggio Magnet School of the Arts","224","231","455"
"2419514","2410014","Capitol Region Education Council","River Street Early Learning Center (Site 2)","17","49","66"
"2419314","2410014","Capitol Region Education Council","River Street School","21","119","140"
"2419114","2410014","Capitol Region Education Council","Soundbridge","16","26","42"
"2411114","2410014","Capitol Region Education Council","Soundbridge @ Academy of Aerospace & Engineering Elementary","*","*","7"
"2411214","2410014","Capitol Region Education Council","Soundbridge @ Museum Academy","*","*","8"
"2411014","2410014","Capitol Region Education Council","Soundbridge @ Wethersfield High School","*","*","9"
"2419714","2410014","Capitol Region Education Council","Strive (Southern Transition Real-World and Independent Vocational Education Program","*","*","8"
"2416714","2410014","Capitol Region Education Council","Two Rivers Magnet High School","186","213","399"
"2415014","2410014","Capitol Region Education Council","Two Rivers Magnet Middle School","239","415","654"
"2410214","2410014","Capitol Region Education Council","University of Hartford Magnet School","241","216","457"
"0240211","0240011","Chaplin School District","Chaplin Elementary School","79","97","176"
"0250111","0250011","Cheshire School District","Chapman School","170","174","344"
"0256111","0250011","Cheshire School District","Cheshire High School","696","785","1481"
"0250311","0250011","Cheshire School District","Cheshire Quinnipiac University Transition Collaborative","*","*","10"
"0250211","0250011","Cheshire School District","Darcey School","53","94","147"
"0255111","0250011","Cheshire School District","Dodd Middle School","378","341","719"
"0250611","0250011","Cheshire School District","Doolittle School","251","229","480"
"0250411","0250011","Cheshire School District","Highland School","358","393","751"
"0250911","0250011","Cheshire School District","Humiston Alternative School","7","11","18"
"0250511","0250011","Cheshire School District","Norton School","222","223","445"
"0260111","0260011","Chester School District","Chester Elementary School","122","89","211"
"0270111","0270011","Clinton School District","Abraham Pierson School","158","154","312"
"0275111","0270011","Clinton School District","Jared Eliot School","214","238","452"
"0270311","0270011","Clinton School District","Lewin G. Joel Jr. School","256","266","522"
"0276111","0270011","Clinton School District","The Morgan School","271","262","533"
"0286111","0280011","Colchester School District","Bacon Academy","429","406","835"
"0280511","0280011","Colchester School District","Bacon Academy Alternative Education","*","*","15"
"0280411","0280011","Colchester School District","Colchester Elementary School","278","292","570"
"0280211","0280011","Colchester School District","Jack Jackter Intermediate School","259","272","531"
"0285111","0280011","Colchester School District","William J. Johnston Middle School","293","307","600"
"0290111","0290011","Colebrook School District","Colebrook Consolidated School","37","47","84"
"0300111","0300011","Columbia School District","Horace W. Porter School","212","233","445"
"2686113","2680013","Common Ground High School District","Common Ground High School","79","107","186"
"9001516","9000016","Connecticut Technical High School System","A. I. Prince Technical High School","407","361","768"
"9001116","9000016","Connecticut Technical High School System","Bullard-Havens Technical High School","449","335","784"
"9001916","9000016","Connecticut Technical High School System","E. C. Goodwin Technical High School","270","366","636"
"9001416","9000016","Connecticut Technical High School System","Eli Whitney Technical High School","252","299","551"
"9002716","9000016","Connecticut Technical High School System","Ella T. Grasso Southeastern Technical High School","208","297","505"
"9002516","9000016","Connecticut Technical High School System","Emmett O'Brien Technical High School","233","340","573"
"9001716","9000016","Connecticut Technical High School System","H. C. Wilcox Technical High School","321","439","760"
"9001316","9000016","Connecticut Technical High School System","H. H. Ellis Technical High School","194","429","623"
"9001216","9000016","Connecticut Technical High School System","Henry Abbott Technical High School","238","402","640"
"9001616","9000016","Connecticut Technical High School System","Howell Cheney Technical High School","121","532","653"
"9002116","9000016","Connecticut Technical High School System","J. M. Wright Technical High School","115","135","250"
"9002016","9000016","Connecticut Technical High School System","Norwich Technical High School","256","401","657"
"9002216","9000016","Connecticut Technical High School System","Oliver Wolcott Technical High School","269","388","657"
"9002616","9000016","Connecticut Technical High School System","Platt Technical High School","318","493","811"
"9001816","9000016","Connecticut Technical High School System","Vinal Technical High School","168","420","588"
"9002316","9000016","Connecticut Technical High School System","W. F. Kaynor Technical High School","339","419","758"
"9002416","9000016","Connecticut Technical High School System","Windham Technical High School","172","324","496"
"2439214","2430014","Cooperative Educational Services","Developmental Learning Center (DLC)","24","63","87"
"2439114","2430014","Cooperative Educational Services","Preschool-Primary Learning Center (PLC)","17","40","57"
"2439314","2430014","Cooperative Educational Services","RISE Transitional Program","*","*","17"
"2438014","2430014","Cooperative Educational Services","School Readiness","47","43","90"
"2430114","2430014","Cooperative Educational Services","Six-Six Magnet School","244","224","468"
"2439414","2430014","Cooperative Educational Services","Therapeutic Day Program","19","131","150"
"0310111","0310011","Cornwall School District","Cornwall Consolidated School","33","59","92"
"0325111","0320011","Coventry School District","Capt. Nathan Hale School","202","195","397"
"0320111","0320011","Coventry School District","Coventry Academy","*","*","12"
"0320211","0320011","Coventry School District","Coventry Grammar School","157","191","348"
"0326111","0320011","Coventry School District","Coventry High School","232","233","465"
"0320411","0320011","Coventry School District","George Hersey Robertson School","195","170","365"
"0320311","0320011","Coventry School District","Hale Early Education Center","12","26","38"
"0336111","0330011","Cromwell School District","Cromwell High School","282","296","578"
"0335111","0330011","Cromwell School District","Cromwell Middle School","214","233","447"
"0330211","0330011","Cromwell School District","Edna C. Stevens School","229","248","477"
"0330311","0330011","Cromwell School District","Woodside Intermediate School","229","251","480"
"0346211","0340011","Danbury School District","Alternative Center For Excellence","40","54","94"
"0345111","0340011","Danbury School District","Broadview Middle School","512","527","1039"
"0340111","0340011","Danbury School District","DPS Early Childhood Center","60","81","141"
"0346111","0340011","Danbury School District","Danbury High School","1407","1534","2941"
"0341411","0340011","Danbury School District","Ellsworth Avenue School","201","231","432"
"0341111","0340011","Danbury School District","Great Plain School","162","192","354"
"0340211","0340011","Danbury School District","Hayestown Avenue School","218","252","470"
"0341711","0340011","Danbury School District","King Street Intermediate School","184","185","369"
"0341311","0340011","Danbury School District","King Street Primary School","202","207","409"
"0340511","0340011","Danbury School District","Mill Ridge Primary School","177","173","350"
"0340611","0340011","Danbury School District","Morris Street School","184","173","357"
"0340811","0340011","Danbury School District","Park Avenue School","276","319","595"
"0341511","0340011","Danbury School District","Pembroke School","164","204","368"
"0345211","0340011","Danbury School District","Rogers Park Middle School","476","462","938"
"0341211","0340011","Danbury School District","Shelter Rock School","249","271","520"
"0341011","0340011","Danbury School District","South Street School","194","184","378"
"0341611","0340011","Danbury School District","Stadley Rough School","233","263","496"
"0341911","0340011","Danbury School District","Western CT Academy of International Studies Elementary Magnet School","222","168","390"
"0340311","0340011","Danbury School District","Westside Middle School Academy","236","260","496"
"0356111","0350011","Darien School District","Darien High School","656","700","1356"
"0350211","0350011","Darien School District","Hindley Elementary School","246","255","501"
"0350711","0350011","Darien School District","Holmes Elementary School","242","220","462"
"0355111","0350011","Darien School District","Middlesex Middle School","546","621","1167"
"0351311","0350011","Darien School District","Ox Ridge Elementary School","210","248","458"
"0350511","0350011","Darien School District","Royle Elementary School","205","228","433"
"0350611","0350011","Darien School District","Tokeneke Elementary School","254","225","479"
"0360111","0360011","Deep River School District","Deep River Elementary School","144","160","304"
"3370215","3370015","Department of Mental Health and Addiction Services","Connecticut Valley Hospital","*","*","*"
"0370611","0370011","Derby School District","Bradley School","173","174","347"
"0376111","0370011","Derby School District","Derby High School","147","197","344"
"0375011","0370011","Derby School District","Derby Middle School","158","174","332"
"0370411","0370011","Derby School District","Irving School","160","168","328"
"0370111","0370011","Derby School District","Little Raiders University","13","20","33"
"0370511","0370011","Derby School District","RAISE Academy","0","*","*"
"0400111","0400011","East Granby School District","Allgrove School","104","102","206"
"0406111","0400011","East Granby School District","East Granby High School","128","136","264"
"0405111","0400011","East Granby School District","East Granby Middle School","101","95","196"
"0400211","0400011","East Granby School District","R. Dudley Seymour School","96","106","202"
"0410111","0410011","East Haddam School District","East Haddam Elementary School","152","157","309"
"0416111","0410011","East Haddam School District","Nathan Hale-Ray High School","173","148","321"
"0415111","0410011","East Haddam School District","Nathan Hale-Ray Middle School","200","231","431"
"0420311","0420011","East Hampton School District","Center School","144","153","297"
"0426111","0420011","East Hampton School District","East Hampton High School","270","245","515"
"0425111","0420011","East Hampton School District","East Hampton Middle School","201","232","433"
"0420111","0420011","East Hampton School District","Memorial School","321","316","637"
"0429011","0420011","East Hampton School District","The Learning Center at East Hampton","*","*","6"
"0430911","0430011","East Hartford School District","Anna E. Norris School","147","165","312"
"0436311","0430011","East Hartford School District","Connecticut IB Academy","123","69","192"
"0430611","0430011","East Hartford School District","Dr. Franklin H. Mayberry School","181","175","356"
"0432211","0430011","East Hartford School District","Dr. John A. Langford School","142","180","322"
"0431011","0430011","East Hartford School District","Dr. Thomas S. O'Connell School","257","252","509"
"0436211","0430011","East Hartford School District","East Hartford High School","801","848","1649"
"0435111","0430011","East Hartford School District","East Hartford Middle School","519","555","1074"
"0432011","0430011","East Hartford School District","Governor William Pitkin School","173","171","344"
"0430511","0430011","East Hartford School District","Hockanum School","166","170","336"
"0430411","0430011","East Hartford School District","Joseph O. Goodwin School","137","161","298"
"0431811","0430011","East Hartford School District","Robert J. O'Brien School","230","245","475"
"0431211","0430011","East Hartford School District","Silver Lane School","137","137","274"
"0436411","0430011","East Hartford School District","Stevens Alternate High School","41","69","110"
"0432411","0430011","East Hartford School District","Sunset Ridge Middle School","103","101","204"
"0438011","0430011","East Hartford School District","Willowbrook Early Childhood","105","124","229"
"0439011","0430011","East Hartford School District","Woodland School","29","153","182"
"0441711","0440011","East Haven School District","Carbone School/East Haven Academy","129","135","264"
"0441411","0440011","East Haven School District","D. C. Moore School","99","108","207"
"0440111","0440011","East Haven School District","Deer Run School","158","150","308"
"0441311","0440011","East Haven School District","Dominick H. Ferrara School","102","87","189"
"0446111","0440011","East Haven School District","East Haven High School","428","461","889"
"0441011","0440011","East Haven School District","Grove J. Tuttle School","97","75","172"
"0445111","0440011","East Haven School District","Joseph Melillo Middle School","277","312","589"
"0440711","0440011","East Haven School District","Momauguin School","92","94","186"
"0441811","0440011","East Haven School District","Overbrook Elementary School","68","98","166"
"0450511","0450011","East Lyme School District","Abilities in Motion (AIM) Program","*","*","16"
"0450611","0450011","East Lyme School District","Coastal Connections","7","12","19"
"0456111","0450011","East Lyme School District","East Lyme High School","529","516","1045"
"0455111","0450011","East Lyme School District","East Lyme Middle School","409","439","848"
"0450111","0450011","East Lyme School District","Flanders School","161","182","343"
"0458011","0450011","East Lyme School District","Integrated Preschool","31","27","58"
"0450411","0450011","East Lyme School District","Lillie B. Haynes School","137","153","290"
"0450711","0450011","East Lyme School District","Medically Fragile Program (WAVES)","*","*","*"
"0450211","0450011","East Lyme School District","Niantic Center School","80","88","168"
"0470111","0470011","East Windsor School District","Broad Brook Elementary School","180","201","381"
"0476111","0470011","East Windsor School District","East Windsor High School","154","170","324"
"0475411","0470011","East Windsor School District","East Windsor Middle School","182","206","388"
"0470411","0470011","East Windsor School District","East Windsor Transition Program","*","0","*"
"2536014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Arts at the Capitol Theater Magnet School (ACT)","100","29","129"
"2539014","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","EastConn Special Education","25","92","117"
"2536114","2530014","Eastern Connecticut Regional Educational Service Center (EASTCONN)","Quinebaug Middle College","106","73","179"
"0390111","0390011","Eastford School District","Eastford Elementary School","64","70","134"
"0465111","0460011","Easton School District","Helen Keller Middle School","138","171","309"
"0460111","0460011","Easton School District","Samuel Staples Elementary School","301","311","612"
"2428014","2420014","EdAdvance","EdAdvance Headstart","122","91","213"
"2429014","2420014","EdAdvance","The ACCESS School at The Danuta M. Thibodeau Education Center","6","8","14"
"0480111","0480011","Ellington School District","Center School","178","183","361"
"0480211","0480011","Ellington School District","Crystal Lake School","87","114","201"
"0486111","0480011","Ellington School District","Ellington High School","397","374","771"
"0485111","0480011","Ellington School District","Ellington Middle School","191","229","420"
"0480711","0480011","Ellington School District","Windermere Intermediate School","227","219","446"
"0480611","0480011","Ellington School District","Windermere School","220","210","430"
"0480311","0480011","Ellington School District","Windermere School Program for Alternative Learning K-5","0","*","*"
"2890113","2890013","Elm City College Preparatory School District","Elm City College Preparatory School","384","319","703"
"2910113","2910013","Elm City Montessori School District","Elm City Montessori School","55","58","113"
"0491011","0490011","Enfield School District","EPS PK STEAM Academy","21","15","36"
"0490511","0490011","Enfield School District","Edgar H. Parkman - Autism Spectrum Disorder (ASD)","*","*","*"
"0491311","0490011","Enfield School District","Edgar H. Parkman School","158","165","323"
"0491411","0490011","Enfield School District","Eli Whitney - Intermediate Adaptive Learning (IAL)","*","0","*"
"0491611","0490011","Enfield School District","Eli Whitney School","213","198","411"
"0496111","0490011","Enfield School District","Enfield High School","359","356","715"
"0490311","0490011","Enfield School District","Enfield Street - Autism Spectrum Disorder (ASD)","*","*","8"
"0490211","0490011","Enfield School District","Enfield Street School","136","140","276"
"0499011","0490011","Enfield School District","Enfield Transitional Learning Academy","*","*","6"
"0496211","0490011","Enfield School District","Enrico Fermi High School","417","444","861"
"0490411","0490011","Enfield School District","Hazardville Memorial School","155","189","344"
"0498011","0490011","Enfield School District","Head Start Program","48","56","104"
"0490611","0490011","Enfield School District","Henry Barnard - Educational Counseling Program (ECP)","0","*","*"
"0491811","0490011","Enfield School District","Henry Barnard School","163","201","364"
"0495211","0490011","Enfield School District","John F. Kennedy Middle School","534","531","1065"
"0490811","0490011","Enfield School District","Nathan Hale - Primary Adaptive Learning (PAL)","*","*","6"
"0491111","0490011","Enfield School District","Nathan Hale School","100","122","222"
"0490711","0490011","Enfield School District","Prudence Crandall - Educational Counseling Program (ECP)","0","*","*"
"0491511","0490011","Enfield School District","Prudence Crandall School","209","203","412"
"0500111","0500011","Essex School District","Essex Elementary School","199","218","417"
"2726113","2720013","Explorations District","Explorations","58","34","92"
"0510211","0510011","Fairfield School District","Burr Elementary School","200","218","418"
"0510111","0510011","Fairfield School District","Dwight Elementary School","155","180","335"
"0518011","0510011","Fairfield School District","Early Childhood Center","40","72","112"
"0516011","0510011","Fairfield School District","Fairfield Ludlowe High School","775","733","1508"
"0516211","0510011","Fairfield School District","Fairfield Warde High School","761","757","1518"
"0515211","0510011","Fairfield School District","Fairfield Woods Middle School","421","465","886"
"0510411","0510011","Fairfield School District","Holland Hill School","209","196","405"
"0511711","0510011","Fairfield School District","Jennings School","125","195","320"
"0510611","0510011","Fairfield School District","McKinley School","218","208","426"
"0510711","0510011","Fairfield School District","Mill Hill School","192","190","382"
"0511611","0510011","Fairfield School District","North Stratfield School","201","214","415"
"0511811","0510011","Fairfield School District","Osborn Hill School","231","258","489"
"0511211","0510011","Fairfield School District","Riverfield School","200","208","408"
"0515311","0510011","Fairfield School District","Roger Ludlowe Middle School","404","398","802"
"0511311","0510011","Fairfield School District","Sherman School","247","232","479"
"0511411","0510011","Fairfield School District","Stratfield School","205","235","440"
"0515111","0510011","Fairfield School District","Tomlinson Middle School","342","343","685"
"0510311","0510011","Fairfield School District","Walter Fitzgerald Campus","10","16","26"
"0520411","0520011","Farmington School District","East Farms School","218","225","443"
"0520611","0520011","Farmington School District","Farmington Alternative High School","*","*","12"
"0528011","0520011","Farmington School District","Farmington Collaborative PK","54","69","123"
"0526111","0520011","Farmington School District","Farmington High School","551","669","1220"
"0525111","0520011","Farmington School District","Irving A. Robbins Middle School","325","298","623"
"0520211","0520011","Farmington School District","Noah Wallace School","185","178","363"
"0520111","0520011","Farmington School District","Union School","160","162","322"
"0520311","0520011","Farmington School District","West District School","146","154","300"
"0520511","0520011","Farmington School District","West Woods Upper Elementary School","329","334","663"
"0530111","0530011","Franklin School District","Franklin Elementary School","75","92","167"
"0540211","0540011","Glastonbury School District","Buttonball Lane School","229","230","459"
"0540311","0540011","Glastonbury School District","Eastbury School","132","124","256"
"0540811","0540011","Glastonbury School District","Gideon Welles School","232","247","479"
"0546111","0540011","Glastonbury School District","Glastonbury High School","1062","975","2037"
"0540411","0540011","Glastonbury School District","Hebron Avenue School","197","203","400"
"0540611","0540011","Glastonbury School District","Hopewell School","190","196","386"
"0540111","0540011","Glastonbury School District","Links Academy","7","12","19"
"0541411","0540011","Glastonbury School District","Links Transition","*","*","15"
"0540711","0540011","Glastonbury School District","Naubuc School","178","183","361"
"0540911","0540011","Glastonbury School District","Nayaug Elementary School","286","267","553"
"0540511","0540011","Glastonbury School District","PreK-Eastbury","10","20","30"
"0541011","0540011","Glastonbury School District","PreK-Nayaug","7","12","19"
"0545211","0540011","Glastonbury School District","Smith Middle School","538","498","1036"
"0560111","0560011","Granby School District","Frank M. Kearns Primary School","208","200","408"
"0566111","0560011","Granby School District","Granby Memorial High School","328","366","694"
"0565111","0560011","Granby School District","Granby Memorial Middle School","148","164","312"
"0560411","0560011","Granby School District","Kelly Lane Primary School","142","129","271"
