"Smarter Balanced Assessments, 2014-15"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","ELA","N",76,49,64.5,49,31,63.3,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","Y",52,32,61.5,32,27,84.4,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Math","N",76,51,67.1,51,42,82.4,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","Y",63,62,98.4,62,7,11.3,25,40.3,20,32.3,10,16.1,30,48.4
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","ELA","N",87,84,96.6,84,12,14.3,31,36.9,30,35.7,11,13.1,41,48.8
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","Y",63,62,98.4,62,47,75.8,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Math","N",87,84,96.6,84,51,60.7,25,29.8,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","Y",61,61,100.0,61,"*","*",18,29.5,32,52.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","ELA","N",95,95,100.0,95,"*","*",23,24.2,45,47.4,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","Y",61,61,100.0,61,51,83.6,10,16.4,0,0.0,0,0.0,0,0.0
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Math","N",95,95,100.0,95,52,54.7,29,30.5,14,14.7,0,0.0,14,14.7
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","Y",52,51,98.1,51,"*","*",15,29.4,24,47.1,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","ELA","N",108,106,98.1,106,"*","*",33,31.1,52,49.1,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","Y",52,50,96.2,50,31,62.0,15,30.0,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Math","N",108,104,96.3,104,61,58.7,33,31.7,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","Y",34,31,91.2,31,9,29.0,13,41.9,9,29.0,0,0.0,9,29.0
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","ELA","N",123,117,95.1,117,39,33.3,47,40.2,23,19.7,8,6.8,31,26.5
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","Y",34,31,91.2,31,18,58.1,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Math","N",122,117,95.9,117,71,60.7,33,28.2,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","Y",84,83,98.8,83,11,13.3,29,34.9,31,37.3,12,14.5,43,51.8
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","ELA","N",111,110,99.1,110,18,16.4,25,22.7,54,49.1,13,11.8,67,60.9
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","Y",84,83,98.8,83,46,55.4,26,31.3,"*","*","*","*",11,13.3
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Math","N",111,109,98.2,109,56,51.4,29,26.6,24,22.0,0,0.0,24,22.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","Y",53,53,100.0,53,"*","*",18,34.0,19,35.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","ELA","N",101,94,93.1,94,"*","*",44,46.8,26,27.7,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Math","Y",53,53,100.0,53,34,64.2,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Math","N",101,97,96.0,97,57,58.8,31,32.0,"*","*","*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","ELA","Y",77,77,100.0,77,"*","*","*","*",46,59.7,16,20.8,62,80.5
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","ELA","N",100,99,99.0,99,"*","*",22,22.2,52,52.5,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Math","Y",77,73,94.8,73,27,37.0,31,42.5,"*","*","*","*",15,20.5
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Math","N",100,94,94.0,94,36,38.3,37,39.4,"*","*","*","*",21,22.3
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","ELA","Y",62,58,93.5,58,"*","*",21,36.2,27,46.6,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","ELA","N",68,67,98.5,67,"*","*",20,29.9,30,44.8,"*","*","*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Math","Y",62,58,93.5,58,36,62.1,"*","*","*","*",0,0.0,"*","*"
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Math","N",68,67,98.5,67,33,49.3,27,40.3,"*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","ELA","Y",63,62,98.4,62,12,19.4,20,32.3,23,37.1,7,11.3,30,48.4
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","ELA","N",184,182,98.9,182,28,15.4,53,29.1,60,33.0,41,22.5,101,55.5
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Math","Y",63,63,100.0,63,15,23.8,29,46.0,"*","*","*","*",19,30.2
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","Math","N",184,182,98.9,182,"*","*",66,36.3,54,29.7,"*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","ELA","Y",38,38,100.0,38,30,78.9,"*","*","*","*",0,0.0,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","ELA","N",73,72,98.6,72,43,59.7,16,22.2,"*","*","*","*","*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Math","Y",38,38,100.0,38,35,92.1,"*","*","*","*",0,0.0,"*","*"
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","Math","N",72,71,98.6,71,52,73.2,"*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","ELA","N",56,52,92.9,52,"*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","Math","N",56,52,92.9,52,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","ELA","Y",82,79,96.3,79,10,12.7,24,30.4,38,48.1,7,8.9,45,57.0
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","ELA","N",303,297,98.0,297,16,5.4,51,17.2,148,49.8,82,27.6,230,77.4
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Math","Y",82,78,95.1,78,23,29.5,33,42.3,"*","*","*","*",22,28.2
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","Math","N",303,293,96.7,293,"*","*",101,34.5,88,30.0,"*","*","*","*"
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","ELA","Y",24,18,75.0,18,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","ELA","N",102,90,88.2,89,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Math","Y",24,17,70.8,17,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","Math","N",102,84,82.4,84,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","ELA","Y",73,73,100.0,73,23,31.5,16,21.9,17,23.3,17,23.3,34,46.6
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","ELA","N",292,290,99.3,290,25,8.6,51,17.6,114,39.3,100,34.5,214,73.8
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Math","Y",73,73,100.0,73,25,34.2,21,28.8,21,28.8,6,8.2,27,37.0
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","Math","N",292,290,99.3,290,36,12.4,105,36.2,91,31.4,58,20.0,149,51.4
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","ELA","N",121,119,98.3,119,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","Math","N",121,119,98.3,119,"*","*","*","*","*","*","*","*","*","*"
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","ELA","Y",95,95,100.0,95,13,13.7,27,28.4,43,45.3,12,12.6,55,57.9
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","ELA","N",355,355,100.0,355,20,5.6,60,16.9,157,44.2,118,33.2,275,77.5
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Math","Y",95,95,100.0,95,46,48.4,31,32.6,"*","*","*","*",18,18.9
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","Math","N",356,355,99.7,355,"*","*",106,29.9,104,29.3,"*","*","*","*"
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","ELA","Y",90,90,100.0,90,31,34.4,30,33.3,23,25.6,6,6.7,29,32.2
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","ELA","N",386,385,99.7,385,55,14.3,79,20.5,133,34.5,118,30.6,251,65.2
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Math","Y",90,90,100.0,90,37,41.1,37,41.1,"*","*","*","*",16,17.8
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","Math","N",384,384,100.0,384,"*","*",114,29.7,119,31.0,"*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","ELA","Y",506,457,90.3,448,151,33.7,147,32.8,126,28.1,24,5.4,150,33.5
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","ELA","N",562,477,84.9,470,99,21.1,145,30.9,168,35.7,58,12.3,226,48.1
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Math","Y",506,438,86.6,434,236,54.4,136,31.3,53,12.2,9,2.1,62,14.3
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","Math","N",561,466,83.1,463,197,42.5,137,29.6,91,19.7,38,8.2,129,27.9
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","ELA","Y",218,33,15.1,33,20,60.6,8,24.2,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","ELA","N",415,52,12.5,52,14,26.9,12,23.1,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Math","Y",218,39,17.9,39,28,71.8,8,20.5,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","Math","N",415,60,14.5,60,28,46.7,15,25.0,"*","*","*","*","*","*"
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","ELA","Y",140,137,97.9,137,30,21.9,35,25.5,58,42.3,14,10.2,72,52.6
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","ELA","N",54,50,92.6,50,7,14.0,20,40.0,12,24.0,11,22.0,23,46.0
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Math","Y",140,140,100.0,140,50,35.7,65,46.4,"*","*","*","*",25,17.9
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","Math","N",55,52,94.5,52,14,26.9,25,48.1,"*","*","*","*",13,25.0
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","ELA","Y",70,50,71.4,50,15,30.0,14,28.0,11,22.0,10,20.0,21,42.0
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","ELA","N",82,73,89.0,73,13,17.8,13,17.8,23,31.5,24,32.9,47,64.4
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Math","Y",69,69,100.0,69,41,59.4,17,24.6,"*","*","*","*",11,15.9
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","Math","N",82,80,97.6,80,20,25.0,25,31.3,"*","*","*","*",35,43.8
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","ELA","Y",122,122,100.0,122,34,27.9,29,23.8,35,28.7,24,19.7,59,48.4
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","ELA","N",66,60,90.9,60,9,15.0,9,15.0,25,41.7,17,28.3,42,70.0
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Math","Y",122,122,100.0,122,45,36.9,45,36.9,22,18.0,10,8.2,32,26.2
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","Math","N",66,66,100.0,66,15,22.7,16,24.2,25,37.9,10,15.2,35,53.0
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","ELA","Y",157,155,98.7,155,72,46.5,35,22.6,37,23.9,11,7.1,48,31.0
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","ELA","N",213,207,97.2,206,38,18.4,50,24.3,54,26.2,64,31.1,118,57.3
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Math","Y",158,158,100.0,158,75,47.5,55,34.8,21,13.3,7,4.4,28,17.7
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","Math","N",213,210,98.6,210,42,20.0,63,30.0,64,30.5,41,19.5,105,50.0
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","ELA","Y",47,47,100.0,47,18,38.3,15,31.9,"*","*","*","*",14,29.8
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","ELA","N",53,52,98.1,52,10,19.2,"*","*","*","*",22,42.3,"*","*"
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","Math","Y",47,47,100.0,47,19,40.4,12,25.5,"*","*","*","*",16,34.0
"Danbury School District","=""0340011""","King Street Primary School","=""0341311""","Math","N",53,52,98.1,52,"*","*",12,23.1,17,32.7,"*","*","*","*"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","ELA","Y",39,39,100.0,39,"*","*",11,28.2,11,28.2,"*","*","*","*"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","ELA","N",44,41,93.2,41,"*","*",10,24.4,15,36.6,"*","*","*","*"
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","Math","Y",39,39,100.0,39,16,41.0,14,35.9,9,23.1,0,0.0,9,23.1
"Danbury School District","=""0340011""","Mill Ridge Primary School","=""0340511""","Math","N",44,43,97.7,43,6,14.0,11,25.6,18,41.9,8,18.6,26,60.5
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","ELA","Y",131,129,98.5,129,"*","*",42,32.6,44,34.1,"*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","ELA","N",38,38,100.0,38,"*","*",15,39.5,9,23.7,"*","*","*","*"
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","Math","Y",131,131,100.0,131,39,29.8,60,45.8,"*","*","*","*",32,24.4
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","Math","N",38,38,100.0,38,16,42.1,12,31.6,"*","*","*","*",10,26.3
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","ELA","Y",186,183,98.4,183,63,34.4,62,33.9,44,24.0,14,7.7,58,31.7
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","ELA","N",68,63,92.6,63,12,19.0,15,23.8,19,30.2,17,27.0,36,57.1
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","Math","Y",186,186,100.0,186,73,39.2,70,37.6,36,19.4,7,3.8,43,23.1
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","Math","N",68,68,100.0,68,19,27.9,22,32.4,17,25.0,10,14.7,27,39.7
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","ELA","Y",93,92,98.9,91,"*","*",28,30.8,29,31.9,"*","*","*","*"
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","ELA","N",82,81,98.8,81,"*","*","*","*",24,29.6,34,42.0,58,71.6
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","Math","Y",93,92,98.9,92,31,33.7,31,33.7,"*","*","*","*",30,32.6
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","Math","N",82,82,100.0,82,"*","*",27,32.9,31,37.8,"*","*","*","*"
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","ELA","Y",604,565,93.5,565,169,29.9,208,36.8,160,28.3,28,5.0,188,33.3
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","ELA","N",330,311,94.2,307,58,18.9,72,23.5,137,44.6,40,13.0,177,57.7
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","Math","Y",604,586,97.0,585,311,53.2,190,32.5,72,12.3,12,2.1,84,14.4
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","Math","N",330,318,96.4,318,122,38.4,109,34.3,64,20.1,23,7.2,87,27.4
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","ELA","Y",141,139,98.6,139,46,33.1,34,24.5,39,28.1,20,14.4,59,42.4
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","ELA","N",103,101,98.1,101,14,13.9,13,12.9,37,36.6,37,36.6,74,73.3
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","Math","Y",141,141,100.0,141,45,31.9,65,46.1,23,16.3,8,5.7,31,22.0
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","Math","N",103,102,99.0,102,23,22.5,30,29.4,29,28.4,20,19.6,49,48.0
"Danbury School District","=""0340011""","South Street School","=""0341011""","ELA","Y",150,148,98.7,148,"*","*",53,35.8,40,27.0,"*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""","ELA","N",23,23,100.0,23,"*","*",7,30.4,7,30.4,"*","*","*","*"
"Danbury School District","=""0340011""","South Street School","=""0341011""","Math","Y",150,150,100.0,150,66,44.0,55,36.7,"*","*","*","*",29,19.3
"Danbury School District","=""0340011""","South Street School","=""0341011""","Math","N",23,23,100.0,23,"*","*",6,26.1,7,30.4,"*","*","*","*"
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","ELA","Y",122,120,98.4,120,36,30.0,32,26.7,41,34.2,11,9.2,52,43.3
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","ELA","N",113,106,93.8,106,19,17.9,23,21.7,32,30.2,32,30.2,64,60.4
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","Math","Y",122,122,100.0,122,59,48.4,45,36.9,"*","*","*","*",18,14.8
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","Math","N",113,110,97.3,109,"*","*",33,30.3,39,35.8,"*","*","*","*"
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","ELA","Y",42,42,100.0,42,9,21.4,11,26.2,14,33.3,8,19.0,22,52.4
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","ELA","N",166,164,98.8,164,12,7.3,23,14.0,50,30.5,79,48.2,129,78.7
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Math","Y",42,42,100.0,42,15,35.7,19,45.2,"*","*","*","*",8,19.0
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magnet School","=""0341911""","Math","N",166,163,98.2,163,"*","*",48,29.4,60,36.8,"*","*","*","*"
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","ELA","Y",120,119,99.2,119,24,20.2,38,31.9,39,32.8,18,15.1,57,47.9
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","ELA","N",278,276,99.3,276,22,8.0,60,21.7,123,44.6,71,25.7,194,70.3
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","Math","Y",120,118,98.3,118,40,33.9,44,37.3,21,17.8,13,11.0,34,28.8
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","Math","N",278,276,99.3,276,40,14.5,93,33.7,78,28.3,65,23.6,143,51.8
"Darien School District","=""0350011""","Darien High School","=""0356111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Darien High School","=""0356111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","ELA","N",291,289,99.3,289,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","Math","N",291,289,99.3,289,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","ELA","Y",24,24,100.0,24,"*","*",9,37.5,10,41.7,"*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","ELA","N",1099,1081,98.4,1078,"*","*",97,9.0,466,43.2,"*","*","*","*"
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","Math","Y",24,24,100.0,24,6,25.0,9,37.5,"*","*","*","*",9,37.5
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","Math","N",1099,1079,98.2,1079,52,4.8,132,12.2,"*","*","*","*",895,82.9
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","ELA","N",191,190,99.5,190,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","Math","N",191,190,99.5,190,"*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","ELA","Y",35,35,100.0,35,7,20.0,8,22.9,9,25.7,11,31.4,20,57.1
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","ELA","N",162,162,100.0,161,16,9.9,32,19.9,52,32.3,61,37.9,113,70.2
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","Math","Y",35,35,100.0,35,"*","*",10,28.6,12,34.3,"*","*","*","*"
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","Math","N",162,162,100.0,162,"*","*",43,26.5,63,38.9,"*","*","*","*"
"Derby School District","=""0370011""","Bradley School","=""0370611""","ELA","Y",79,79,100.0,79,18,22.8,27,34.2,22,27.8,12,15.2,34,43.0
"Derby School District","=""0370011""","Bradley School","=""0370611""","ELA","N",110,110,100.0,110,19,17.3,33,30.0,32,29.1,26,23.6,58,52.7
"Derby School District","=""0370011""","Bradley School","=""0370611""","Math","Y",79,78,98.7,78,31,39.7,23,29.5,16,20.5,8,10.3,24,30.8
