"school_id","year","start_time","end_time"
"0806211","201516","07:30 AM","02:00 PM"
"0830111","201314","08:50 AM","03:25 PM"
"0830111","201415","08:50 AM","03:25 PM"
"0830111","201516","08:50 AM","03:25 PM"
"0830211","201314","08:50 AM","03:25 PM"
"0830211","201415","08:50 AM","03:25 PM"
"0830211","201516","08:50 AM","03:25 PM"
"0830511","201314","08:50 AM","03:25 PM"
"0830511","201415","08:50 AM","03:25 PM"
"0830511","201516","08:50 AM","03:25 PM"
"0830911","201314","08:50 AM","03:25 PM"
"0830911","201415","08:50 AM","03:25 PM"
"0830911","201516","08:50 AM","03:25 PM"
"0831111","201314","08:50 AM","03:25 PM"
"0831111","201415","08:50 AM","03:25 PM"
"0831111","201516","08:50 AM","03:25 PM"
"0831211","201314","08:50 AM","03:25 PM"
"0831211","201415","08:50 AM","03:25 PM"
"0831211","201516","08:50 AM","03:25 PM"
"0831311","201314","08:50 AM","03:25 PM"
"0831311","201415","08:50 AM","03:25 PM"
"0831311","201516","08:50 AM","03:25 PM"
"0831411","201314","08:50 AM","03:25 PM"
"0831411","201415","08:50 AM","03:25 PM"
"0831411","201516","08:50 AM","03:25 PM"
"0831511","201314","08:05 AM","02:41 PM"
"0831511","201415","08:05 AM","02:41 PM"
"0831511","201516","08:05 AM","02:41 PM"
"0835411","201314","08:05 AM","02:41 PM"
"0835411","201415","08:04 AM","02:41 PM"
"0835411","201516","08:03 AM","02:41 PM"
"0836211","201314","07:25 AM","02:00 PM"
"0836211","201415","07:25 AM","02:00 PM"
"0836211","201516","07:25 AM","02:00 PM"
"0840111","201314","08:20 AM","03:05 PM"
"0840111","201415","08:20 AM","03:05 PM"
"0840111","201516","08:50 AM","03:35 PM"
"0840711","201314","08:20 AM","03:05 PM"
"0840711","201415","08:20 AM","03:05 PM"
"0840711","201516","08:50 AM","03:35 PM"
"0840811","201314","08:50 AM","03:35 PM"
"0840811","201415","08:50 AM","03:35 PM"
"0840811","201516","08:20 AM","03:05 PM"
"0841011","201314","08:20 AM","03:05 PM"
"0841011","201415","08:20 AM","03:05 PM"
"0841011","201516","08:50 AM","03:35 PM"
"0841611","201314","08:50 AM","03:35 PM"
"0841611","201415","08:50 AM","03:35 PM"
"0841611","201516","08:20 AM","03:05 PM"
"0841711","201314","08:50 AM","03:35 PM"
"0841711","201415","08:50 AM","03:35 PM"
"0841711","201516","08:20 AM","03:05 PM"
"0841811","201314","08:20 AM","03:05 PM"
"0841811","201415","08:20 AM","03:05 PM"
"0841811","201516","08:50 AM","03:35 PM"
"0841911","201314","08:50 AM","03:35 PM"
"0841911","201415","08:50 AM","03:35 PM"
"0841911","201516","08:20 AM","03:05 PM"
"0845111","201314","07:50 AM","02:35 PM"
"0845111","201415","07:50 AM","02:35 PM"
"0845111","201516","07:50 AM","02:35 PM"
"0845211","201314","07:50 AM","02:35 PM"
"0845211","201415","07:50 AM","02:35 PM"
"0845211","201516","07:50 AM","02:35 PM"
"0845311","201314","07:50 AM","02:35 PM"
"0845311","201415","07:50 AM","02:35 PM"
"0845311","201516","07:50 AM","02:35 PM"
"0846211","201314","07:20 AM","01:58 PM"
"0846211","201415","07:20 AM","01:58 PM"
"0846211","201516","07:20 AM","01:58 PM"
"0846311","201314","07:20 AM","01:58 PM"
"0846311","201415","07:20 AM","01:58 PM"
"0846311","201516","07:20 AM","01:58 PM"
"0850111","201314","08:15 AM","02:50 PM"
"0850111","201415","08:15 AM","02:50 PM"
"0850111","201516","08:15 AM","02:50 PM"
"0850311","201314","09:00 AM","03:35 PM"
"0850311","201415","09:00 AM","03:35 PM"
"0850311","201516","09:00 AM","03:35 PM"
"0850511","201314","09:00 AM","03:35 PM"
"0850511","201415","09:00 AM","03:35 PM"
"0850511","201516","09:00 AM","03:35 PM"
"0855211","201314","08:15 AM","02:50 PM"
"0855211","201415","08:15 AM","02:50 PM"
"0855211","201516","08:15 AM","02:50 PM"
"0856111","201314","07:25 AM","02:00 PM"
"0856111","201415","07:25 AM","02:00 PM"
"0856111","201516","07:25 AM","02:00 PM"
"0860111","201314","08:45 AM","03:15 PM"
"0860111","201415","08:45 AM","03:15 PM"
"0860111","201516","08:45 AM","03:15 PM"
"0860511","201314","08:45 AM","03:15 PM"
"0860511","201415","08:45 AM","03:15 PM"
"0860511","201516","08:45 AM","03:15 PM"
"0860711","201314","08:45 AM","03:15 PM"
"0860711","201415","08:45 AM","03:15 PM"
"0860711","201516","08:45 AM","03:15 PM"
"0865111","201314","08:00 AM","02:40 PM"
"0865111","201415","08:00 AM","02:40 PM"
"0865111","201516","08:00 AM","02:40 PM"
"0866111","201314","07:35 AM","02:05 PM"
"0866111","201415","07:35 AM","02:05 PM"
"0866111","201516","07:35 AM","02:05 PM"
"0880211","201314","08:20 AM","02:50 PM"
"0880211","201415","08:20 AM","02:50 PM"
"0880211","201516","08:55 AM","03:25 PM"
"0880311","201314","08:55 AM","03:25 PM"
"0880311","201415","08:55 AM","03:25 PM"
"0880311","201516","08:55 AM","03:25 PM"
"0880411","201314","08:20 AM","02:50 PM"
"0880411","201415","08:20 AM","02:50 PM"
"0880411","201516","08:20 AM","02:50 PM"
"0880511","201314","08:55 AM","03:25 PM"
"0880511","201415","08:55 AM","03:25 PM"
"0880511","201516","08:55 AM","03:25 PM"
"0880611","201314","08:55 AM","03:25 PM"
"0880611","201415","08:55 AM","03:25 PM"
"0880611","201516","08:55 AM","03:25 PM"
"0880711","201314","08:55 AM","03:25 PM"
"0880711","201415","08:55 AM","03:25 PM"
"0880711","201516","08:55 AM","03:25 PM"
"0880811","201314","08:55 AM","03:25 PM"
"0880811","201415","08:55 AM","03:25 PM"
"0880811","201516","08:55 AM","03:25 PM"
"0885111","201314","08:00 AM","02:30 PM"
"0885111","201415","08:00 AM","02:30 PM"
"0885111","201516","07:55 AM","02:25 PM"
"0886111","201314","07:30 AM","02:00 PM"
"0886111","201415","07:30 AM","02:00 PM"
"0886111","201516","07:30 AM","02:00 PM"
"0890311","201314","08:55 AM","03:35 PM"
"0890311","201415","08:55 AM","03:35 PM"
"0890311","201516","09:10 AM","03:40 PM"
"0890511","201314","08:55 AM","03:35 PM"
"0890511","201415","08:55 AM","03:35 PM"
"0890511","201516","09:10 AM","03:40 PM"
"0890611","201314","08:55 AM","03:35 PM"
"0890611","201415","08:55 AM","03:35 PM"
"0890611","201516","09:10 AM","03:40 PM"
"0890711","201314","08:55 AM","03:35 PM"
"0890711","201415","08:55 AM","03:35 PM"
"0890711","201516","09:10 AM","03:40 PM"
"0890811","201314","08:55 AM","03:35 PM"
"0890811","201415","08:55 AM","03:35 PM"
"0890811","201516","09:10 AM","03:40 PM"
"0890911","201314","08:55 AM","03:35 PM"
"0890911","201415","08:55 AM","03:35 PM"
"0890911","201516","09:10 AM","03:40 PM"
"0891111","201314","08:00 AM","03:50 PM"
"0891111","201415","07:55 AM","03:15 PM"
"0891111","201516","07:55 AM","02:55 PM"
"0891211","201314","08:10 AM","02:55 PM"
"0891211","201415","08:55 AM","03:35 PM"
"0891211","201516","09:10 AM","03:40 PM"
"0891311","201314","08:55 AM","03:35 PM"
"0891311","201415","08:55 AM","03:35 PM"
"0891311","201516","09:10 AM","03:40 PM"
"0891511","201314","08:55 AM","03:35 PM"
"0891511","201415","08:55 AM","03:35 PM"
"0891511","201516","09:10 AM","03:40 PM"
"0895211","201314","08:10 AM","02:50 PM"
"0895211","201415","08:10 AM","02:50 PM"
"0895211","201516","07:55 AM","02:55 PM"
"0895311","201314","08:10 AM","02:55 PM"
"0895311","201415","08:10 AM","02:50 PM"
"0895311","201516","07:55 AM","02:55 PM"
"0895411","201314","07:30 AM","02:15 PM"
"0895411","201415","07:30 AM","02:15 PM"
"0895411","201516","07:30 AM","02:15 PM"
"0896111","201314","08:10 AM","02:50 PM"
"0896111","201415","07:30 AM","02:15 PM"
"0896111","201516","07:30 AM","02:15 PM"
"0900211","201314","08:15 AM","02:45 PM"
"0900211","201415","08:15 AM","02:45 PM"
"0900211","201516","08:15 AM","02:45 PM"
"0900311","201314","09:05 AM","03:35 PM"
"0900311","201415","09:05 AM","03:35 PM"
"0900311","201516","09:05 AM","03:35 PM"
"0900411","201314","09:05 AM","03:35 PM"
"0900411","201415","09:05 AM","03:35 PM"
"0900411","201516","09:05 AM","03:35 PM"
"0905111","201314","07:30 AM","02:05 PM"
"0905111","201415","07:30 AM","02:05 PM"
"0905111","201516","07:30 AM","02:05 PM"
"0906111","201314","07:30 AM","02:05 PM"
"0906111","201415","07:30 AM","02:05 PM"
"0906111","201516","07:30 AM","02:05 PM"
"0910111","201314","08:45 AM","03:35 PM"
"0910111","201415","08:45 AM","03:35 PM"
"0910111","201516","08:45 AM","03:35 PM"
"0910211","201314","08:40 AM","03:30 PM"
"0910211","201415","08:40 AM","03:30 PM"
"0910211","201516","08:40 AM","03:30 PM"
"0915211","201314","07:50 AM","02:40 PM"
"0915211","201415","07:50 AM","02:40 PM"
"0915211","201516","07:50 AM","02:40 PM"
"0916111","201314","07:19 AM","01:58 PM"
"0916111","201415","07:19 AM","01:58 PM"
"0916111","201516","07:19 AM","01:51 PM"
"0920111","201314","08:25 AM","03:10 PM"
"0920111","201415","08:25 AM","03:10 PM"
"0920111","201516","08:25 AM","03:10 PM"
"0920211","201314","08:25 AM","03:10 PM"
"0920211","201415","08:25 AM","03:10 PM"
"0920211","201516","08:25 AM","03:10 PM"
"0920311","201314","08:30 AM","03:00 PM"
"0920311","201415","08:30 AM","03:00 PM"
"0920311","201516","08:30 AM","03:00 PM"
"0930211","201314","09:15 AM","03:15 PM"
"0930211","201415","09:00 AM","03:30 PM"
"0930211","201516","09:00 AM","03:30 PM"
"0930311","201314","09:15 AM","03:25 PM"
"0930311","201415","09:00 AM","03:25 PM"
"0930311","201516","09:15 AM","03:25 PM"
"0930611","201314","08:35 AM","02:50 PM"
"0930611","201415","07:35 AM","02:50 PM"
"0930611","201516","08:35 AM","02:50 PM"
"0930711","201314","09:00 AM","03:15 PM"
"0930711","201415","09:00 AM","03:15 PM"
"0930711","201516","09:00 AM","03:15 PM"
"0930811","201314","08:35 AM","02:50 PM"
"0930811","201415","08:35 AM","02:50 PM"
"0930811","201516","08:35 AM","02:50 PM"
"0930911","201314","09:15 AM","03:30 PM"
"0930911","201415","09:15 AM","03:30 PM"
"0930911","201516","09:15 AM","03:45 PM"
"0931011","201314","09:15 AM","03:25 PM"
"0931011","201415","08:15 AM","03:25 PM"
"0931011","201516","09:00 AM","03:30 PM"
"0931211","201314","08:35 AM","02:50 PM"
"0931211","201415","08:20 AM","02:50 PM"
"0931211","201516","08:20 AM","02:50 PM"
"0931311","201314","08:35 AM","02:50 PM"
"0931311","201415","08:35 AM","02:50 PM"
"0931311","201516","08:35 AM","02:50 PM"
"0931411","201314","07:45 AM","02:00 PM"
"0931411","201415","07:45 AM","02:00 PM"
"0931411","201516","07:45 AM","02:00 PM"
"0931511","201314","08:35 AM","02:35 PM"
"0931511","201415","08:35 AM","02:50 PM"
"0931511","201516","08:35 AM","02:50 PM"
"0931611","201314","08:35 AM","02:30 PM"
"0931611","201415","08:35 AM","02:50 PM"
"0931611","201516","08:35 AM","02:50 PM"
"0931711","201314","07:30 AM","02:00 PM"
"0931711","201415","07:20 AM","01:50 PM"
"0931711","201516","07:30 AM","02:00 PM"
"0931811","201314","09:15 AM","03:30 PM"
"0931811","201415","09:15 AM","03:30 PM"
"0931811","201516","09:15 AM","03:30 PM"
"0931911","201314","09:15 AM","03:30 PM"
"0931911","201415","09:15 AM","03:30 PM"
"0931911","201516","09:15 AM","03:30 PM"
"0932011","201314","08:35 AM","02:50 PM"
"0932011","201415","08:34 AM","02:50 PM"
"0932011","201516","08:35 AM","02:50 PM"
"0932111","201314","08:20 AM","03:30 PM"
"0932111","201415","09:20 AM","03:30 PM"
"0932111","201516","09:00 AM","03:30 PM"
"0932811","201314","08:35 AM","02:35 PM"
"0932811","201415","08:35 AM","02:50 PM"
"0932811","201516","08:35 AM","02:50 PM"
"0932911","201314","08:35 AM","02:50 PM"
"0932911","201415","08:35 AM","02:50 PM"
"0932911","201516","08:35 AM","02:50 PM"
"0933011","201314","09:15 AM","03:30 PM"
"0933011","201415","09:15 AM","03:30 PM"
"0933011","201516","09:00 AM","03:30 PM"
"0933111","201314","09:15 AM","03:30 PM"
"0933111","201415","08:12 AM","03:30 PM"
"0933111","201516","09:15 AM","03:30 PM"
"0933211","201314","07:45 AM","02:00 PM"
"0933211","201415","07:45 AM","02:00 PM"
"0933211","201516","07:45 AM","02:15 PM"
"0933511","201314","08:35 AM","02:35 PM"
"0933511","201415","08:35 AM","02:50 PM"
"0933511","201516","08:35 AM","02:50 PM"
"0933811","201314","08:35 AM","02:50 PM"
"0933811","201415","07:35 AM","02:50 PM"
"0933811","201516","08:35 AM","02:50 PM"
"0934111","201314","08:25 AM","02:50 PM"
"0934111","201415","08:35 AM","02:50 PM"
"0934111","201516","08:35 AM","02:50 PM"
"0934211","201314","08:35 AM","02:50 PM"
"0934211","201415","08:35 AM","02:50 PM"
"0934211","201516","08:35 AM","02:50 PM"
"0934311","201314","08:35 AM","02:50 PM"
"0934311","201415","08:35 AM","02:50 PM"
"0934311","201516","08:35 AM","02:50 PM"
"0934611","201314","07:55 AM","02:10 PM"
"0934611","201415","07:55 AM","02:10 PM"
"0934611","201516","07:55 AM","02:10 PM"
"0934811","201314","07:55 AM","02:10 PM"
"0934811","201415","07:55 AM","02:10 PM"
"0934811","201516","07:40 AM","02:10 PM"
"0934911","201314","09:15 AM","03:30 PM"
"0934911","201415","09:15 AM","03:30 PM"
"0934911","201516","09:15 AM","03:30 PM"
"0935511","201314","09:15 AM","03:30 PM"
"0935511","201415","09:15 AM","03:15 PM"
"0935511","201516","09:15 AM","03:25 PM"
"0936011","201314","07:44 AM","02:05 PM"
"0936011","201415","07:42 AM","02:05 PM"
"0936011","201516","07:44 AM","02:05 PM"
"0936111","201314","07:30 AM","02:00 PM"
"0936111","201415","07:30 AM","02:00 PM"
"0936111","201516","07:30 AM","02:00 PM"
"0936211","201314","07:35 AM","02:02 PM"
"0936211","201415","07:35 AM","02:02 PM"
"0936211","201516","07:30 AM","02:02 PM"
"0936311","201314","07:45 AM","02:15 PM"
"0936311","201415","07:45 AM","02:15 PM"
"0936311","201516","07:45 AM","02:15 PM"
"0936411","201314","07:30 AM","02:15 PM"
"0936411","201415","07:30 AM","02:15 PM"
"0936411","201516","07:30 AM","02:15 PM"
"0936611","201314","06:35 AM","02:15 PM"
"0936611","201415","07:35 AM","02:15 PM"
"0936611","201516","07:50 AM","02:10 PM"
"0936711","201314","08:00 AM","02:30 PM"
"0936711","201415","08:00 AM","02:30 PM"
"0936711","201516","08:00 AM","02:30 PM"
"0936811","201314","07:55 AM","02:30 PM"
"0936811","201415","08:00 AM","02:30 PM"
"0936811","201516","08:00 AM","02:30 PM"
"0937011","201314","08:00 AM","02:30 PM"
"0937011","201415","08:00 AM","02:30 PM"
"0937011","201516","08:00 AM","02:30 PM"
"0940211","201314","08:40 AM","03:25 PM"
"0940211","201415","08:40 AM","03:25 PM"
"0940211","201516","08:40 AM","03:25 PM"
"0940611","201314","08:40 AM","03:25 PM"
"0940611","201415","08:40 AM","03:25 PM"
"0940611","201516","08:40 AM","03:25 PM"
"0940711","201314","08:40 AM","03:25 PM"
"0940711","201415","08:40 AM","03:25 PM"
"0940711","201516","08:40 AM","03:25 PM"
"0940811","201314","08:40 AM","03:25 PM"
"0940811","201415","08:40 AM","03:25 PM"
"0940811","201516","08:40 AM","03:25 PM"
"0945111","201314","08:05 AM","02:50 PM"
"0945111","201415","08:05 AM","02:50 PM"
"0945111","201516","08:05 AM","02:50 PM"
"0945311","201314","08:05 AM","02:50 PM"
"0945311","201415","08:05 AM","02:50 PM"
"0945311","201516","08:05 AM","02:50 PM"
"0946111","201314","07:34 AM","02:20 PM"
"0946111","201415","07:34 AM","02:20 PM"
"0946111","201516","07:34 AM","02:20 PM"
"0950311","201314","08:10 AM","04:05 PM"
"0950311","201415","08:05 AM","04:05 PM"
"0950311","201516","08:05 AM","04:05 PM"
"0950611","201415","08:10 AM","02:44 PM"
"0950611","201516","08:10 AM","02:44 PM"
"0950811","201314","08:00 AM","04:15 PM"
"0950811","201415","08:00 AM","04:15 PM"
"0950811","201516","08:00 AM","04:15 PM"
"0950911","201314","08:15 AM","02:44 PM"
"0950911","201415","08:15 AM","02:44 PM"
"0950911","201516","08:13 AM","02:44 PM"
"0955111","201314","07:30 AM","02:05 PM"
"0955111","201415","07:15 AM","02:05 PM"
"0955111","201516","07:30 AM","02:05 PM"
"0956111","201314","07:20 AM","02:05 PM"
"0956111","201415","07:20 AM","02:05 PM"
"0956111","201516","07:20 AM","02:05 PM"
"0960511","201314","08:50 AM","03:15 PM"
"0960511","201415","08:50 AM","03:15 PM"
"0960511","201516","08:50 AM","03:15 PM"
"0960811","201314","08:50 AM","03:15 PM"
"0960811","201415","08:50 AM","03:15 PM"
"0960811","201516","08:50 AM","03:15 PM"
"0960911","201314","08:35 AM","03:15 PM"
"0960911","201415","08:35 AM","03:15 PM"
"0960911","201516","08:35 AM","03:15 PM"
"0965211","201314","07:35 AM","02:15 PM"
"0965211","201415","07:35 AM","02:15 PM"
"0965211","201516","07:35 AM","02:15 PM"
"0966111","201314","07:35 AM","02:15 PM"
"0966111","201415","07:35 AM","02:15 PM"
"0966111","201516","07:35 AM","02:15 PM"
"0970111","201314","09:05 AM","03:37 PM"
"0970111","201415","09:05 AM","03:37 PM"
"0970111","201516","09:05 AM","03:37 PM"
"0970211","201314","09:05 AM","03:37 PM"
"0970211","201415","09:05 AM","03:37 PM"
"0970211","201516","09:05 AM","03:37 PM"
"0970311","201314","09:05 AM","03:37 PM"
"0970311","201415","09:05 AM","03:37 PM"
"0970311","201516","09:05 AM","03:37 PM"
"0970411","201314","09:05 AM","03:37 PM"
"0970411","201415","09:05 AM","03:37 PM"
"0970411","201516","09:05 AM","03:37 PM"
"0970511","201314","08:05 AM","02:49 PM"
"0970511","201415","08:05 AM","02:49 PM"
"0970511","201516","08:05 AM","02:49 PM"
"0975111","201314","07:28 AM","08:21 PM"
"0975111","201415","07:28 AM","02:02 PM"
"0975111","201516","07:30 AM","02:02 PM"
"0976111","201314","07:20 AM","02:02 PM"
"0976111","201415","07:20 AM","02:02 PM"
"0976111","201516","07:20 AM","02:02 PM"
"0980111","201314","08:30 AM","03:10 PM"
"0980111","201415","08:30 AM","03:30 PM"
"0980111","201516","08:30 AM","03:30 PM"
"0990411","201314","09:00 AM","03:25 PM"
"0990411","201415","09:00 AM","03:25 PM"
"0990411","201516","09:00 AM","03:25 PM"
"0990611","201314","08:20 AM","02:45 PM"
"0990611","201415","08:20 AM","02:45 PM"
"0990611","201516","08:20 AM","02:45 PM"
"0995111","201314","07:40 AM","02:05 PM"
"0995111","201415","07:40 AM","02:05 PM"
"0995111","201516","07:40 AM","02:05 PM"
"0996111","201314","07:30 AM","01:57 PM"
"0996111","201415","07:30 AM","01:57 PM"
"0996111","201516","07:30 AM","01:57 PM"
"1000111","201314","08:50 AM","03:00 PM"
"1000111","201415","08:40 AM","03:05 PM"
"1000111","201516","08:40 AM","03:05 PM"
"1010211","201314","08:30 AM","03:02 PM"
"1010211","201415","08:30 AM","03:02 PM"
"1010211","201516","08:30 AM","03:02 PM"
"1010311","201314","08:30 AM","03:02 PM"
"1010311","201415","08:30 AM","03:02 PM"
"1010311","201516","08:30 AM","03:02 PM"
"1010711","201314","08:30 AM","03:02 PM"
"1010711","201415","08:30 AM","03:02 PM"
"1010711","201516","08:30 AM","03:02 PM"
"1010811","201314","08:30 AM","03:02 PM"
"1010811","201415","08:30 AM","03:02 PM"
"1010811","201516","08:30 AM","03:02 PM"
"1015211","201314","07:33 AM","02:00 PM"
"1015211","201415","07:33 AM","02:00 PM"
"1015211","201516","07:33 AM","02:00 PM"
"1016111","201314","07:33 AM","02:00 PM"
"1016111","201415","07:33 AM","02:00 PM"
"1016111","201516","07:33 AM","02:00 PM"
"1020111","201314","08:30 AM","03:10 PM"
"1020111","201415","08:30 AM","03:10 PM"
"1020111","201516","08:30 AM","03:10 PM"
"1026111","201314","07:20 AM","02:15 PM"
"1026111","201415","07:20 AM","02:15 PM"
"1026111","201516","07:20 AM","02:15 PM"
"1030211","201314","09:20 AM","03:25 PM"
"1030211","201415","09:20 AM","03:25 PM"
"1030211","201516","09:20 AM","03:25 PM"
"1030311","201314","09:05 AM","03:25 PM"
"1030311","201415","09:20 AM","03:25 PM"
"1030311","201516","09:05 AM","03:25 PM"
"1030411","201314","09:20 AM","03:25 PM"
"1030411","201415","09:20 AM","03:25 PM"
"1030411","201516","09:20 AM","03:20 PM"
"1030711","201314","08:45 AM","02:50 PM"
"1030711","201415","08:45 AM","02:50 PM"
"1030711","201516","08:45 AM","02:50 PM"
"1030811","201314","09:20 AM","03:25 PM"
"1030811","201415","09:20 AM","03:25 PM"
"1030811","201516","09:20 AM","03:25 PM"
"1031311","201314","09:20 AM","03:20 PM"
"1031311","201415","09:20 AM","03:25 PM"
"1031311","201516","09:20 AM","03:20 PM"
"1031411","201314","09:20 AM","03:25 PM"
"1031411","201415","09:20 AM","03:25 PM"
"1031411","201516","09:05 AM","03:20 PM"
"1032011","201314","08:45 AM","02:50 PM"
"1032011","201415","08:45 AM","02:50 PM"
"1032011","201516","08:35 AM","02:50 PM"
"1032111","201314","08:45 AM","02:50 PM"
"1032111","201415","08:45 AM","02:50 PM"
"1032111","201516","08:45 AM","02:50 PM"
"1032211","201314","08:45 AM","02:50 PM"
"1032211","201415","08:45 AM","02:50 PM"
"1032211","201516","08:45 AM","02:50 PM"
"1032311","201314","09:20 AM","03:25 PM"
"1032311","201415","09:20 AM","03:25 PM"
"1032311","201516","09:20 AM","03:25 PM"
"1032411","201314","08:20 AM","03:25 PM"
"1032411","201415","09:20 AM","03:25 PM"
"1032411","201516","09:20 AM","03:25 PM"
"1035211","201314","08:05 AM","02:50 PM"
"1035211","201415","08:15 AM","02:50 PM"
"1035211","201516","08:10 AM","02:50 PM"
"1035311","201314","08:05 AM","02:50 PM"
"1035311","201415","08:15 AM","02:50 PM"
"1035311","201516","08:15 AM","02:51 PM"
"1035411","201314","08:15 AM","02:50 PM"
"1035411","201415","08:15 AM","02:50 PM"
"1035411","201516","08:15 AM","02:50 PM"
"1035511","201314","08:15 AM","02:50 PM"
"1035511","201415","08:15 AM","02:50 PM"
"1035511","201516","08:15 AM","02:50 PM"
"1036111","201314","07:30 AM","02:15 PM"
"1036111","201415","07:30 AM","02:15 PM"
"1036111","201516","07:25 AM","02:15 PM"
"1036211","201314","07:30 AM","02:15 PM"
"1036211","201415","07:30 AM","02:15 PM"
"1036211","201516","07:30 AM","02:15 PM"
"1036311","201314","08:15 AM","02:50 PM"
"1036311","201415","08:10 AM","02:50 PM"
"1036311","201516","08:10 AM","02:50 PM"
"1040111","201314","",""
"1040111","201415","",""
"1040111","201516","",""
"1040811","201314","08:50 AM","03:15 PM"
"1040811","201415","08:50 AM","03:15 PM"
"1040811","201516","08:50 AM","03:15 PM"
"1041411","201314","08:20 AM","03:45 PM"
"1041411","201415","08:20 AM","03:45 PM"
"1041411","201516","08:20 AM","03:45 PM"
"1041511","201314","08:20 AM","02:45 PM"
"1041511","201415","08:20 AM","02:45 PM"
"1041511","201516","08:20 AM","02:45 PM"
"1041711","201314","08:50 AM","03:15 PM"
"1041711","201415","08:50 AM","03:15 PM"
"1041711","201516","08:50 AM","03:15 PM"
"1041811","201314","08:50 AM","03:15 PM"
"1041811","201415","08:50 AM","03:15 PM"
"1041811","201516","08:50 AM","03:45 PM"
"1041911","201314","08:20 AM","02:45 PM"
"1041911","201415","08:20 AM","03:45 PM"
"1041911","201516","08:20 AM","03:45 PM"
"1042011","201314","08:50 AM","03:15 PM"
"1042011","201415","08:50 AM","03:15 PM"
"1042011","201516","08:50 AM","03:15 PM"
"1045111","201314","08:00 AM","02:45 PM"
"1045111","201415","08:00 AM","02:45 PM"
"1045111","201516","08:00 AM","02:45 PM"
"1045211","201314","08:00 AM","02:45 PM"
"1045211","201415","08:00 AM","02:45 PM"
"1045211","201516","08:00 AM","03:15 PM"
"1060211","201314","08:55 AM","03:07 PM"
"1060211","201415","08:55 AM","03:07 PM"
"1060211","201516","08:55 AM","03:07 PM"
"1065211","201314","08:05 AM","02:35 PM"
"1065211","201415","08:05 AM","02:35 PM"
"1065211","201516","08:05 AM","02:35 PM"
"1066111","201314","07:30 AM","02:10 PM"
"1066111","201415","07:30 AM","02:10 PM"
"1066111","201516","07:30 AM","02:10 PM"
"1070211","201314","08:35 AM","01:25 PM"
"1070211","201415","08:35 AM","01:25 PM"
"1070211","201516","08:25 AM","03:00 PM"
"1070311","201314","08:25 AM","03:00 PM"
"1070311","201415","08:25 AM","03:00 PM"
"1070311","201516","08:30 AM","03:00 PM"
"1070411","201314","08:25 AM","03:00 PM"
"1070411","201415","08:25 AM","03:00 PM"
"1070411","201516","08:25 AM","03:00 PM"
"1070511","201314","08:25 AM","03:00 PM"
"1070511","201415","08:25 AM","03:00 PM"
"1070511","201516","08:25 AM","03:00 PM"
"1080111","201314","08:50 AM","03:25 PM"
"1080111","201415","08:50 AM","03:25 PM"
"1080111","201516","09:00 AM","03:30 PM"
"1080311","201314","09:10 AM","03:25 PM"
"1080311","201415","08:50 AM","03:25 PM"
"1080311","201516","09:00 AM","03:30 PM"
"1085111","201314","07:58 AM","02:43 PM"
"1085111","201415","07:45 AM","02:43 PM"
"1085111","201516","07:58 AM","02:43 PM"
"1086011","201314","07:20 AM","02:04 PM"
"1086011","201415","07:20 AM","02:04 PM"
"1086011","201516","07:20 AM","02:04 PM"
"1090111","201314","08:45 AM","03:30 PM"
"1090111","201415","08:45 AM","03:30 PM"
"1090111","201516","08:45 AM","03:30 PM"
"1090311","201314","08:00 AM","02:40 PM"
"1090311","201415","08:00 AM","02:40 PM"
"1090311","201516","08:00 AM","02:40 PM"
"1090411","201314","09:00 AM","03:30 PM"
"1090411","201415","09:00 AM","03:30 PM"
"1090411","201516","09:00 AM","03:30 PM"
"1095111","201314","08:15 AM","02:42 PM"
"1095111","201415","08:15 AM","02:45 PM"
"1095111","201516","08:10 AM","02:30 PM"
"1096111","201314","07:25 AM","01:55 PM"
"1096111","201415","07:25 AM","01:55 PM"
"1096111","201516","07:20 AM","01:50 PM"
"1100211","201314","08:50 AM","03:30 PM"
"1100211","201415","08:50 AM","03:30 PM"
"1100211","201516","08:50 AM","03:30 PM"
"1100411","201314","08:50 AM","03:30 PM"
"1100411","201415","08:50 AM","03:30 PM"
"1100411","201516","08:50 AM","03:30 PM"
"1100511","201314","08:50 AM","03:30 PM"
"1100511","201415","08:50 AM","03:30 PM"
"1100511","201516","08:50 AM","03:30 PM"
"1105211","201314","08:00 AM","02:45 PM"
"1105211","201415","08:00 AM","02:45 PM"
"1105211","201516","08:00 AM","02:45 PM"
"1106111","201314","07:30 AM","02:10 PM"
"1106111","201415","07:30 AM","02:10 PM"
"1106111","201516","07:30 AM","02:10 PM"
"1110211","201314","08:40 AM","03:10 PM"
"1110211","201415","08:40 AM","03:10 PM"
"1110211","201516","08:40 AM","03:10 PM"
"1110411","201314","08:40 AM","03:10 PM"
"1110411","201415","08:40 AM","03:10 PM"
"1110411","201516","08:40 AM","03:10 PM"
"1115111","201314","07:50 AM","02:30 PM"
"1115111","201415","08:50 AM","02:30 PM"
"1115111","201516","07:50 AM","02:30 PM"
"1116111","201314","07:32 AM","02:12 PM"
"1116111","201415","07:32 AM","02:12 PM"
"1116111","201516","07:32 AM","02:12 PM"
"1117111","201314","",""
"1117111","201415","07:32 AM","09:30 AM"
"1117111","201516","09:00 AM","12:00 PM"
"1120111","201314","08:30 AM","03:10 PM"
