"Chronic Absenteeism, Trend"
"All Districts, All Schools, English Learner Status"

"",,,,,"% Chronically Absent",,,,
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","ELL","*","*","*","*","*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Non-ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Non-ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Non-ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Non-ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","ELL","N/A","N/A","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Non-ELL","N/A",14.0,"*","*","*"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","ELL","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Non-ELL","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","ELL","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Non-ELL","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","ELL","N/A","N/A","N/A","*","N/A"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Non-ELL","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Non-ELL","*","*","*","*","*"
"Bloomfield School District","=""0110011""","SAGE","=""3480415""","Non-ELL","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Non-ELL",7.1,"N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","ELL","N/A","N/A","*","*","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","Non-ELL",6.2,10.2,"*","*",11.7
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","ELL","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Non-ELL","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Non-ELL",3.0,3.1,4.5,5.3,2.3
"Booker T. Washington Academy District","=""2950013""","Booker T. Washington Academy","=""2950113""","Non-ELL","N/A","N/A","N/A",30.4,20.2
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","ELL","N/A","*","*","*","*"
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","Non-ELL",5.3,"*","*","*","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","ELL","*","*","*","*","*"
"Branford School District","=""0140011""","Branford High School","=""0146111""","Non-ELL","*","*","*","*","*"
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","Non-ELL","N/A","N/A","N/A",56.3,74.0
"Branford School District","=""0140011""","Bridgeport Detention Center","=""3480115""","Non-ELL","N/A","N/A","N/A","N/A","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","ELL","*","*",0.0,"*","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","Non-ELL","*","*",6.9,"*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","ELL","*","*","*","*","*"
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","Non-ELL","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","ELL","*","*","*","*","*"
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","Non-ELL","*","*","*","*","*"
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","ELL","*","*","*","*",12.2
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","Non-ELL","*","*","*","*",9.1
"Brass City Charter School District","=""2900013""","Brass City Charter School","=""2900113""","Non-ELL","N/A","N/A",12.3,10.5,7.4
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","ELL","*","*","*","*",5.7
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Non-ELL","*","*","*","*",4.5
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Non-ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","ELL",20.7,16.7,19.3,16.2,19.4
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Non-ELL",22.8,25.3,27.1,22.8,25.7
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","ELL",35.3,45.0,37.7,37.8,33.1
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Non-ELL",39.7,38.3,42.1,44.0,44.1
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","ELL",13.3,"*","*","*","*"
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Non-ELL",19.3,"*","*","*","*"
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Non-ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Non-ELL",14.6,18.6,13.6,11.5,7.2
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","ELL",13.0,16.7,15.8,10.1,11.5
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Non-ELL",13.7,15.5,17.5,14.7,12.5
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","Non-ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","ELL",6.5,13.3,7.9,11.3,0.0
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Non-ELL",19.9,24.1,19.6,14.8,16.8
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""","Non-ELL","N/A","N/A","N/A","N/A",84.4
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","ELL",27.1,59.8,32.5,13.9,22.5
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Non-ELL",21.9,54.8,32.4,19.7,15.7
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","ELL",13.5,13.7,15.0,12.1,10.8
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Non-ELL",16.9,20.2,17.8,15.4,13.2
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","ELL",15.3,27.2,22.2,15.2,15.3
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Non-ELL",23.8,35.2,30.2,27.1,26.9
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","ELL",24.5,20.0,25.8,24.8,16.2
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Non-ELL",22.5,29.8,29.7,27.5,20.3
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","ELL",48.2,49.4,44.9,44.8,35.3
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Non-ELL",44.2,49.3,43.5,52.7,48.3
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","ELL","*","*","*","N/A","*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Non-ELL","*","*","*",3.9,"*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Non-ELL","N/A","N/A","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","ELL","*",45.5,"*",30.0,"*"
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Non-ELL","*",27.1,"*",30.1,"*"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","ELL",23.5,"N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","Non-ELL",27.8,"N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","ELL",23.2,27.5,24.3,24.0,23.4
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Non-ELL",27.1,30.0,28.5,26.7,25.1
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""","ELL","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""","Non-ELL","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","ELL","*","*",0.0,"*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Non-ELL","*","*",2.0,"*","*"
"Bridgeport School District","=""0150011""","Opportunities for Self-Discovery Community Partnership","=""0152811""","Non-ELL","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","=""0150011""","Park City Academy","=""0159211""","ELL","*","*","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Park City Academy","=""0159211""","Non-ELL","*","*","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Non-ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Pride Academy","=""0151811""","ELL","N/A","N/A","*","N/A","N/A"
"Bridgeport School District","=""0150011""","Pride Academy","=""0151811""","Non-ELL","N/A","N/A","*","N/A","N/A"
"Bridgeport School District","=""0150011""","Read School","=""0152511""","ELL","*",10.6,"*",6.2,12.9
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Non-ELL","*",13.3,"*",15.8,15.3
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","ELL",37.3,32.6,27.7,22.0,17.8
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Non-ELL",27.8,25.5,28.7,25.7,17.4
"Bridgeport School District","=""0150011""","Skane Center","=""0154411""","Non-ELL","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","ELL",16.9,27.3,19.6,21.4,23.8
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Non-ELL",18.3,25.0,27.1,19.5,22.0
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","ELL","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","ELL","*","*","*","N/A","N/A"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Non-ELL","*","*","*",60.0,"*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","ELL",32.3,36.8,43.6,35.7,20.6
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Non-ELL",16.0,13.3,15.1,15.0,11.7
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","ELL",48.5,44.4,41.4,33.3,16.2
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Non-ELL",16.3,14.5,14.2,12.2,11.5
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Non-ELL","N/A","N/A","N/A",44.7,49.0
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""","Non-ELL","N/A","N/A","N/A","*","N/A"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","ELL",40.0,22.2,"*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Non-ELL",9.9,6.5,"*","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","ELL","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Non-ELL","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","ELL","*","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Non-ELL","*","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Non-ELL",9.4,7.4,6.3,7.6,"*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Non-ELL","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","ELL","*","*","*","*",13.0
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Non-ELL","*","*","*","*",7.6
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","ELL","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","ELL","*","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Non-ELL","*","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","ELL","*","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Non-ELL","*","N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","South Side Extended Resource","=""0173011""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","South Side GOAL","=""0173111""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","ELL","*","*",27.3,"*","*"
"Bristol School District","=""0170011""","South Side School","=""0171111""","Non-ELL","*","*",7.9,"*","*"
"Bristol School District","=""0170011""","Stafford Autism","=""0173211""","Non-ELL","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","Stafford School","=""0171211""","Non-ELL","*","*","*","*","*"
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","ELL","N/A","*",30.2,12.8,11.5
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","Non-ELL","N/A","*",11.4,10.3,7.8
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Non-ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Non-ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Non-ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","ELL","*","*","*","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Non-ELL","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","ELL","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Non-ELL","*","*","*","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","ELL","*","*","*","*","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Non-ELL","*","*","*","*",2.9
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","ELL","N/A","*","*","*","*"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Non-ELL",10.7,"*","*","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Non-ELL",3.4,6.1,3.6,3.3,3.0
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Non-ELL",4.2,7.0,5.1,3.5,4.3
"Canton School District","=""0230011""","Canton Academy","=""0230411""","Non-ELL","N/A","N/A","N/A","*","*"
"Canton School District","=""0230011""","Canton High School","=""0236111""","ELL","*","*","*","*","*"
