"Physical Fitness Tests: Students Reaching Health Standard, Trend"
"All Districts, All Schools, Curl Up"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)",,,,
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","All Grades","Curl Up",89.3,88.0,90.5,90.1,90.2
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","All Grades","Curl Up",91.7,94.5,93.8,93.1,92.8
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","All Grades","Curl Up",97.0,97.0,90.4,100.0,88.5
"Branford School District","=""0140011""","Branford High School","=""0146111""","All Grades","Curl Up",76.6,89.7,84.9,90.9,94.7
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","All Grades","Curl Up","N/A","N/A","N/A","N/A","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","All Grades","Curl Up",83.3,81.5,77.4,82.6,88.2
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","All Grades","Curl Up",62.2,86.8,76.6,72.1,92.4
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","All Grades","Curl Up",81.4,81.8,81.8,81.8,80.3
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","All Grades","Curl Up",82.6,88.0,85.5,79.7,82.1
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","All Grades","Curl Up",75.7,30.1,62.1,76.2,66.6
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS a","=""0150811""","All Grades","Curl Up","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","All Grades","Curl Up",89.8,93.5,98.7,89.8,95.9
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","All Grades","Curl Up","*",32.9,37.9,51.6,18.8
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","All Grades","Curl Up",90.1,81.7,86.4,87.0,76.3
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fai","=""0150611""","All Grades","Curl Up","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","All Grades","Curl Up",84.3,93.1,87.4,87.6,77.6
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","All Grades","Curl Up",71.2,47.7,82.0,90.6,80.4
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","All Grades","Curl Up","N/A","N/A","N/A","N/A",97.6
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","All Grades","Curl Up",76.7,78.0,78.9,77.9,80.6
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","All Grades","Curl Up",76.7,86.2,"N/A",57.8,82.5
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","All Grades","Curl Up",98.1,97.4,91.3,65.7,59.5
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","All Grades","Curl Up",89.7,80.5,76.8,86.1,85.7
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","All Grades","Curl Up",91.8,51.6,46.5,51.6,58.8
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","All Grades","Curl Up",51.8,73.5,65.5,63.3,67.4
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","All Grades","Curl Up",68.3,87.8,92.8,93.8,96.3
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","All Grades","Curl Up",74.5,75.3,93.8,78.7,72.2
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","All Grades","Curl Up",76.5,75.0,82.4,98.1,48.4
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","All Grades","Curl Up",52.4,88.5,89.4,44.1,74.1
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","All Grades","Curl Up",73.8,78.1,69.0,79.2,79.4
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","All Grades","Curl Up",93.0,100.0,92.5,89.2,87.2
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","All Grades","Curl Up","*","*",85.0,48.4,64.3
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","All Grades","Curl Up",99.3,100.0,99.3,100.0,100.0
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","All Grades","Curl Up",92.8,94.6,88.0,92.6,95.7
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School","=""0151511""","All Grades","Curl Up","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","Curl Up",89.2,81.0,82.5,87.9,90.2
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","Curl Up",83.3,77.5,79.7,70.1,78.5
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","Curl Up",89.4,"N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","Curl Up",83.9,81.6,69.1,49.1,69.4
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","Curl Up",92.8,94.9,89.9,73.7,86.4
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","Curl Up",99.3,100.0,99.3,100.0,100.0
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","Curl Up",79.1,73.4,70.3,73.7,"N/A"
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","Curl Up",91.9,88.1,90.0,92.8,86.8
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","Curl Up",58.7,58.7,73.1,62.5,88.7
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","Curl Up",80.7,76.8,80.7,82.8,85.9
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","Curl Up",84.0,82.3,81.7,65.5,89.2
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","Curl Up",77.7,92.2,63.2,91.3,92.0
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","Curl Up",83.3,87.1,90.5,95.2,95.2
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","Curl Up",90.0,89.5,90.2,85.7,85.7
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","Curl Up",77.6,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","Curl Up",88.1,92.1,76.6,78.8,83.9
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","Curl Up",88.6,96.7,90.7,95.5,96.9
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","Curl Up",90.0,76.0,95.6,96.3,92.4
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","Curl Up",67.8,67.8,93.4,89.2,97.0
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","Curl Up",80.6,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","All Grades","Curl Up",92.1,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","All Grades","Curl Up",89.1,87.3,83.0,96.8,95.4
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","All Grades","Curl Up",93.4,92.2,89.9,85.9,82.6
"Bristol School District","=""0170011""","South Side School","=""0171111""","All Grades","Curl Up",87.8,97.4,76.7,93.6,90.6
"Bristol School District","=""0170011""","Stafford School","=""0171211""","All Grades","Curl Up",81.8,89.0,86.5,84.5,80.7
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","All Grades","Curl Up","N/A",95.4,95.8,96.1,95.2
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","All Grades","Curl Up",89.8,85.0,79.5,92.3,85.9
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","All Grades","Curl Up",98.8,99.5,94.0,91.5,90.6
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","All Grades","Curl Up",76.9,76.9,71.7,77.3,83.4
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","All Grades","Curl Up",58.5,65.6,61.5,60.6,61.5
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","All Grades","Curl Up",72.8,58.4,71.3,70.6,76.4
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","All Grades","Curl Up",83.3,91.3,60.7,85.2,80.8
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","All Grades","Curl Up",73.1,50.0,55.3,67.3,76.3
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","All Grades","Curl Up",77.1,80.2,81.9,80.0,82.3
"Canton School District","=""0230011""","Canton High School","=""0236111""","All Grades","Curl Up",72.7,87.6,90.0,89.6,95.1
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","All Grades","Curl Up",100.0,97.5,98.5,95.9,97.6
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","All Grades","Curl Up",67.0,91.9,85.4,76.9,89.6
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","All Grades","Curl Up",92.3,87.8,75.2,89.7,77.3
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","All Grades","Curl Up","N/A","N/A","N/A","N/A",83.8
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","All Grades","Curl Up",91.1,95.1,91.7,98.4,97.1
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","All Grades","Curl Up",68.3,"N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Tim","=""2416414""","All Grades","Curl Up","*",58.3,88.6,70.9,"*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","All Grades","Curl Up","N/A",75.3,79.5,79.8,"*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","All Grades","Curl Up","N/A",72.7,69.4,54.7,72.6
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","All Grades","Curl Up",67.0,63.7,76.6,69.9,75.6
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International St","=""2416114""","All Grades","Curl Up",73.6,81.9,86.6,84.7,86.2
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","All Grades","Curl Up",92.9,100.0,96.2,98.1,92.2
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","All Grades","Curl Up","N/A",100.0,95.7,97.8,97.9
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","All Grades","Curl Up",65.6,74.0,69.2,63.2,78.9
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","All Grades","Curl Up","N/A","*",87.5,53.8,66.7
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","All Grades","Curl Up","N/A","N/A",65.1,73.8,65.0
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","All Grades","Curl Up",79.4,75.3,82.1,83.4,81.0
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","All Grades","Curl Up",89.1,77.4,85.2,68.9,87.9
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","All Grades","Curl Up",63.0,63.2,65.1,95.1,97.1
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","All Grades","Curl Up",94.3,93.8,80.2,84.8,79.2
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","All Grades","Curl Up",97.2,98.9,95.6,98.4,96.1
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","All Grades","Curl Up",95.2,92.4,96.7,95.8,88.5
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","All Grades","Curl Up",80.3,82.5,86.4,87.4,89.9
"Cheshire School District","=""0250011""","Highland School","=""0250411""","All Grades","Curl Up",94.3,95.3,93.1,94.6,97.2
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","All Grades","Curl Up","N/A","N/A","N/A","N/A","*"
"Cheshire School District","=""0250011""","Norton School","=""0250511""","All Grades","Curl Up",87.2,89.0,86.7,81.6,81.0
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","All Grades","Curl Up",87.5,79.7,73.6,69.7,67.6
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","All Grades","Curl Up",94.5,90.4,89.6,97.1,84.2
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","All Grades","Curl Up",97.4,99.0,98.0,97.6,98.0
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","All Grades","Curl Up",94.2,89.1,92.9,90.8,83.1
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","All Grades","Curl Up",94.0,77.3,89.3,91.8,80.3
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","All Grades","Curl Up",82.5,71.3,86.0,88.8,87.3
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","All Grades","Curl Up",78.8,78.2,78.6,73.7,89.9
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","All Grades","Curl Up",100.0,86.1,92.0,96.3,96.0
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","All Grades","Curl Up",92.1,95.8,94.3,93.7,90.9
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","All Grades","Curl Up",30.0,71.4,69.4,80.4,67.3
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","All Grades","Curl Up",94.2,97.3,100.0,97.9,96.7
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","All Grades","Curl Up",96.2,95.8,88.2,78.3,81.6
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","All Grades","Curl Up",89.6,87.7,81.2,81.1,85.3
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","All Grades","Curl Up",74.8,87.2,68.3,84.8,90.1
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","All Grades","Curl Up",93.2,97.4,93.5,97.1,99.1
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","All Grades","Curl Up",88.1,89.8,90.1,94.7,88.4
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","All Grades","Curl Up",75.8,77.0,85.5,86.0,91.7
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","All Grades","Curl Up",94.1,94.7,89.5,89.5,94.3
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","All Grades","Curl Up",88.5,80.7,85.0,83.1,87.6
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","All Grades","Curl Up",73.4,72.3,59.0,60.0,61.0
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","All Grades","Curl Up","N/A","N/A","N/A","N/A",88.9
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","All Grades","Curl Up",98.8,97.6,97.6,98.2,99.4
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","All Grades","Curl Up",90.1,93.1,84.8,91.5,96.2
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","All Grades","Curl Up",95.8,91.6,92.3,91.1,94.0
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","All Grades","Curl Up",86.1,90.1,88.7,84.9,86.1
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","All Grades","Curl Up",92.8,95.9,94.6,82.2,76.2
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","All Grades","Curl Up",94.5,88.7,86.0,91.3,93.4
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","All Grades","Curl Up","N/A","N/A","N/A","N/A","*"
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","All Grades","Curl Up",86.8,85.5,89.7,87.1,87.1
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","All Grades","Curl Up","N/A","N/A","N/A","N/A",31.9
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","All Grades","Curl Up",90.5,97.1,83.3,97.2,81.5
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","All Grades","Curl Up",85.2,86.2,83.5,81.0,74.8
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","All Grades","Curl Up","N/A","N/A","N/A","N/A",0.0
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","All Grades","Curl Up",96.9,92.1,97.6,98.3,92.9
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","All Grades","Curl Up",81.3,87.0,88.6,76.3,75.4
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","All Grades","Curl Up",97.6,96.1,98.2,92.0,78.9
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","All Grades","Curl Up",81.1,83.3,95.0,91.3,81.4
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","All Grades","Curl Up",93.8,91.2,89.9,90.2,90.9
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","All Grades","Curl Up","N/A","*","N/A","*",0.0
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","All Grades","Curl Up",59.1,57.4,56.3,51.5,41.7
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","All Grades","Curl Up",87.5,94.9,93.1,97.5,97.2
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","All Grades","Curl Up",62.2,70.8,59.4,57.1,74.5
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","All Grades","Curl Up",74.3,75.4,85.4,74.4,72.9
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","All Grades","Curl Up",59.7,49.3,42.0,58.1,42.4
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","All Grades","Curl Up",71.9,72.6,61.8,54.6,54.6
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","All Grades","Curl Up",68.1,54.7,64.1,76.9,73.1
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","All Grades","Curl Up",68.9,60.9,79.4,98.8,90.9
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","All Grades","Curl Up",81.6,89.8,78.0,75.9,87.2
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","All Grades","Curl Up",86.4,84.1,73.5,81.8,67.7
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","All Grades","Curl Up",84.1,91.3,76.1,71.1,55.1
"Danbury School District","=""0340011""","South Street School","=""0341011""","All Grades","Curl Up",63.1,66.7,41.3,54.0,56.7
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","All Grades","Curl Up",84.0,95.8,76.5,88.9,75.0
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magne","=""0341911""","All Grades","Curl Up",94.6,96.1,89.7,96.8,93.0
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","All Grades","Curl Up","N/A","N/A","N/A",88.0,79.2
"Darien School District","=""0350011""","Darien High School","=""0356111""","All Grades","Curl Up",89.4,90.9,97.8,97.9,95.4
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","All Grades","Curl Up",89.7,92.8,78.4,100.0,97.5
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","All Grades","Curl Up",98.5,98.1,100.0,98.5,92.8
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","All Grades","Curl Up",98.4,97.7,98.0,97.2,96.4
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","All Grades","Curl Up",97.6,96.2,96.5,95.8,97.4
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","All Grades","Curl Up",92.6,98.5,80.3,98.5,89.7
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","All Grades","Curl Up",85.7,81.9,84.2,68.4,97.4
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","All Grades","Curl Up",93.9,95.7,85.6,94.2,92.5
"Derby School District","=""0370011""","Bradley School","=""0370611""","All Grades","Curl Up",93.3,69.2,73.7,57.1,64.7
"Derby School District","=""0370011""","Derby High School","=""0376111""","All Grades","Curl Up",51.9,84.6,65.3,79.4,74.2
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","All Grades","Curl Up",71.9,81.0,86.7,79.3,84.8
"Derby School District","=""0370011""","Irving School","=""0370411""","All Grades","Curl Up",96.2,67.8,66.2,71.4,50.0
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","All Grades","Curl Up",78.8,84.7,92.3,81.4,90.4
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","All Grades","Curl Up",95.9,96.5,88.3,85.5,85.3
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","All Grades","Curl Up",96.2,67.9,96.4,93.4,90.6
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","All Grades","Curl Up",83.7,"N/A","N/A",96.0,95.8
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","All Grades","Curl Up",77.4,79.7,81.4,88.5,86.6
"East Hampton School District","=""0420011""","Center School","=""0420311""","All Grades","Curl Up",77.0,67.2,58.2,51.1,58.5
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","All Grades","Curl Up",87.6,84.8,77.0,78.7,83.3
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","All Grades","Curl Up",85.6,87.5,85.4,66.4,91.0
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","All Grades","Curl Up",81.8,90.3,87.9,94.4,88.9
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","All Grades","Curl Up",91.1,100.0,92.2,70.0,100.0
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","All Grades","Curl Up",74.3,73.8,88.6,75.4,80.0
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","All Grades","Curl Up",42.6,74.2,82.4,90.8,86.4
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","All Grades","Curl Up",59.6,78.6,67.0,57.1,82.7
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","All Grades","Curl Up",69.4,76.1,76.8,71.5,64.9
