"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Gender"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Math","M",197,194,98.5,194,69,35.6,64,33.0,32,16.5,29,14.9,61,31.4
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","ELA","M","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Math","M","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","ELA","F",43,43,100.0,43,"*","*",14,32.6,16,37.2,"*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","ELA","M",43,43,100.0,43,"*","*","*","*",15,34.9,15,34.9,30,69.8
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Math","F",43,43,100.0,43,8,18.6,16,37.2,10,23.3,9,20.9,19,44.2
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Math","M",43,43,100.0,43,6,14.0,13,30.2,13,30.2,11,25.6,24,55.8
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","ELA","F",137,134,97.8,134,6,4.5,20,14.9,50,37.3,58,43.3,108,80.6
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","ELA","M",165,161,97.6,161,15,9.3,30,18.6,71,44.1,45,28.0,116,72.0
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Math","F",137,131,95.6,131,12,9.2,21,16.0,41,31.3,57,43.5,98,74.8
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Math","M",165,158,95.8,158,12,7.6,38,24.1,47,29.7,61,38.6,108,68.4
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","ELA","F",173,169,97.7,169,"*","*","*","*",43,25.4,111,65.7,154,91.1
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","ELA","M",155,152,98.1,152,"*","*","*","*",46,30.3,88,57.9,134,88.2
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Math","F",173,167,96.5,167,7,4.2,26,15.6,52,31.1,82,49.1,134,80.2
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Math","M",155,152,98.1,152,8,5.3,19,12.5,40,26.3,85,55.9,125,82.2
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","ELA","F",69,69,100.0,69,"*","*",15,21.7,16,23.2,35,50.7,51,73.9
"Ellington School District","=""0480011""","Center School","=""0480111""","ELA","M",57,57,100.0,57,"*","*",7,12.3,16,28.1,28,49.1,44,77.2
"Ellington School District","=""0480011""","Center School","=""0480111""","Math","F",69,69,100.0,69,"*","*",15,21.7,27,39.1,21,30.4,48,69.6
"Ellington School District","=""0480011""","Center School","=""0480111""","Math","M",57,57,100.0,57,"*","*",13,22.8,21,36.8,21,36.8,42,73.7
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","ELA","F",42,42,100.0,42,"*","*","*","*",7,16.7,24,57.1,31,73.8
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","ELA","M",42,39,92.9,39,"*","*","*","*",10,25.6,15,38.5,25,64.1
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Math","F",42,42,100.0,42,"*","*","*","*",16,38.1,12,28.6,28,66.7
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Math","M",42,39,92.9,39,"*","*","*","*",13,33.3,13,33.3,26,66.7
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","ELA","F",191,188,98.4,188,"*","*","*","*",84,44.7,64,34.0,148,78.7
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","ELA","M",228,228,100.0,228,"*","*","*","*",95,41.7,62,27.2,157,68.9
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Math","F",192,189,98.4,189,21,11.1,59,31.2,64,33.9,45,23.8,109,57.7
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Math","M",228,228,100.0,228,36,15.8,69,30.3,69,30.3,54,23.7,123,53.9
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","ELA","F",224,222,99.1,222,12,5.4,35,15.8,57,25.7,118,53.2,175,78.8
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","ELA","M",213,212,99.5,212,16,7.5,57,26.9,65,30.7,74,34.9,139,65.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Math","F",224,222,99.1,222,22,9.9,54,24.3,71,32.0,75,33.8,146,65.8
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Math","M",213,212,99.5,212,17,8.0,56,26.4,65,30.7,74,34.9,139,65.6
"Ellington School District","=""0480011""","Windermere School","=""0480611""","ELA","F",100,100,100.0,100,"*","*","*","*",21,21.0,58,58.0,79,79.0
"Ellington School District","=""0480011""","Windermere School","=""0480611""","ELA","M",95,95,100.0,95,"*","*","*","*",22,23.2,53,55.8,75,78.9
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Math","F",100,100,100.0,100,9,9.0,13,13.0,44,44.0,34,34.0,78,78.0
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Math","M",95,95,100.0,95,10,10.5,13,13.7,30,31.6,42,44.2,72,75.8
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","ELA","F",219,219,100.0,219,38,17.4,46,21.0,84,38.4,51,23.3,135,61.6
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","ELA","M",157,157,100.0,157,43,27.4,32,20.4,47,29.9,35,22.3,82,52.2
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Math","F",219,219,100.0,219,49,22.4,71,32.4,45,20.5,54,24.7,99,45.2
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Math","M",157,157,100.0,157,46,29.3,41,26.1,33,21.0,37,23.6,70,44.6
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","ELA","F",159,158,99.4,158,24,15.2,35,22.2,52,32.9,47,29.7,99,62.7
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","ELA","M",168,168,100.0,168,44,26.2,46,27.4,39,23.2,39,23.2,78,46.4
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Math","F",159,158,99.4,158,29,18.4,58,36.7,57,36.1,14,8.9,71,44.9
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Math","M",168,168,100.0,168,45,26.8,46,27.4,50,29.8,27,16.1,77,45.8
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","ELA","F",217,216,99.5,216,25,11.6,40,18.5,73,33.8,78,36.1,151,69.9
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","ELA","M",196,193,98.5,193,31,16.1,47,24.4,64,33.2,51,26.4,115,59.6
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Math","F",217,216,99.5,216,36,16.7,63,29.2,84,38.9,33,15.3,117,54.2
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Math","M",196,194,99.0,194,24,12.4,70,36.1,68,35.1,32,16.5,100,51.5
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","ELA","F",531,529,99.6,529,69,13.0,153,28.9,232,43.9,75,14.2,307,58.0
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","ELA","M",540,535,99.1,535,128,23.9,151,28.2,188,35.1,68,12.7,256,47.9
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Math","F",529,525,99.2,525,129,24.6,229,43.6,122,23.2,45,8.6,167,31.8
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Math","M",539,533,98.9,533,157,29.5,192,36.0,118,22.1,66,12.4,184,34.5
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","ELA","M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Math","M",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","ELA","F",207,207,100.0,207,15,7.2,52,25.1,68,32.9,72,34.8,140,67.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","ELA","M",204,203,99.5,203,44,21.7,54,26.6,65,32.0,40,19.7,105,51.7
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Math","F",207,207,100.0,207,40,19.3,90,43.5,52,25.1,25,12.1,77,37.2
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Math","M",204,203,99.5,203,47,23.2,66,32.5,66,32.5,24,11.8,90,44.3
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","ELA","F",107,104,97.2,104,"*","*","*","*",34,32.7,51,49.0,85,81.7
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","ELA","M",122,118,96.7,118,"*","*","*","*",37,31.4,49,41.5,86,72.9
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Math","F",107,104,97.2,104,8,7.7,28,26.9,40,38.5,28,26.9,68,65.4
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Math","M",122,118,96.7,118,11,9.3,23,19.5,42,35.6,42,35.6,84,71.2
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","ELA","F",99,93,93.9,93,7,7.5,13,14.0,23,24.7,50,53.8,73,78.5
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","ELA","M",104,104,100.0,104,8,7.7,13,12.5,26,25.0,57,54.8,83,79.8
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Math","F",99,93,93.9,93,6,6.5,26,28.0,35,37.6,26,28.0,61,65.6
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Math","M",104,104,100.0,104,8,7.7,18,17.3,29,27.9,49,47.1,78,75.0
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","ELA","F",69,68,98.6,68,"*","*","*","*",22,32.4,37,54.4,59,86.8
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","ELA","M",88,88,100.0,88,"*","*","*","*",29,33.0,46,52.3,75,85.2
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Math","F",69,68,98.6,68,"*","*","*","*",32,47.1,21,30.9,53,77.9
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Math","M",88,88,100.0,88,"*","*","*","*",30,34.1,39,44.3,69,78.4
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","ELA","F",416,411,98.8,411,13,3.2,54,13.1,189,46.0,155,37.7,344,83.7
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","ELA","M",463,457,98.7,455,51,11.2,105,23.1,174,38.2,125,27.5,299,65.7
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","F",415,410,98.8,410,34,8.3,105,25.6,140,34.1,131,32.0,271,66.1
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","M",462,451,97.6,451,57,12.6,128,28.4,107,23.7,159,35.3,266,59.0
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","F",125,124,99.2,124,11,8.9,27,21.8,31,25.0,55,44.4,86,69.4
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","M",85,84,98.8,84,10,11.9,23,27.4,31,36.9,20,23.8,51,60.7
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","F",125,124,99.2,124,11,8.9,39,31.5,42,33.9,32,25.8,74,59.7
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","M",85,84,98.8,84,16,19.0,19,22.6,27,32.1,22,26.2,49,58.3
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","F",69,68,98.6,68,7,10.3,10,14.7,21,30.9,30,44.1,51,75.0
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","M",100,99,99.0,99,14,14.1,17,17.2,24,24.2,44,44.4,68,68.7
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","F",69,68,98.6,68,"*","*",23,33.8,22,32.4,17,25.0,39,57.4
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","M",100,99,99.0,99,"*","*",23,23.2,35,35.4,32,32.3,67,67.7
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","F",115,114,99.1,114,21,18.4,29,25.4,35,30.7,29,25.4,64,56.1
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","M",103,102,99.0,102,34,33.3,25,24.5,22,21.6,21,20.6,43,42.2
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","F",115,114,99.1,114,20,17.5,38,33.3,38,33.3,18,15.8,56,49.1
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","M",103,102,99.0,102,16,15.7,27,26.5,42,41.2,17,16.7,59,57.8
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","F",118,118,100.0,118,12,10.2,19,16.1,33,28.0,54,45.8,87,73.7
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","M",97,97,100.0,97,18,18.6,16,16.5,28,28.9,35,36.1,63,64.9
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","F",118,118,100.0,118,14,11.9,25,21.2,43,36.4,36,30.5,79,66.9
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","M",97,97,100.0,97,11,11.3,22,22.7,26,26.8,38,39.2,64,66.0
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","F",108,108,100.0,108,9,8.3,15,13.9,24,22.2,60,55.6,84,77.8
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","M",122,118,96.7,118,13,11.0,15,12.7,40,33.9,50,42.4,90,76.3
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","F",108,108,100.0,108,10,9.3,30,27.8,37,34.3,31,28.7,68,63.0
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","M",122,118,96.7,118,6,5.1,33,28.0,42,35.6,37,31.4,79,66.9
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","F",125,125,100.0,125,8,6.4,17,13.6,35,28.0,65,52.0,100,80.0
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","M",139,139,100.0,139,20,14.4,18,12.9,49,35.3,52,37.4,101,72.7
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","F",125,125,100.0,125,"*","*","*","*",55,44.0,34,27.2,89,71.2
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","M",139,139,100.0,139,"*","*","*","*",58,41.7,41,29.5,99,71.2
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","F",106,105,99.1,105,"*","*","*","*",25,23.8,66,62.9,91,86.7
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","M",104,103,99.0,103,"*","*","*","*",26,25.2,55,53.4,81,78.6
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","F",106,105,99.1,105,"*","*","*","*",44,41.9,40,38.1,84,80.0
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","M",104,103,99.0,103,"*","*","*","*",39,37.9,40,38.8,79,76.7
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","F",401,394,98.3,394,10,2.5,55,14.0,190,48.2,139,35.3,329,83.5
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","M",397,395,99.5,395,29,7.3,69,17.5,181,45.8,116,29.4,297,75.2
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","F",401,394,98.3,394,27,6.9,85,21.6,120,30.5,162,41.1,282,71.6
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","M",397,395,99.5,395,30,7.6,87,22.0,125,31.6,153,38.7,278,70.4
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","F",119,118,99.2,118,"*","*",14,11.9,26,22.0,73,61.9,99,83.9
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","M",122,122,100.0,122,"*","*",15,12.3,35,28.7,62,50.8,97,79.5
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","F",119,118,99.2,118,"*","*",25,21.2,42,35.6,44,37.3,86,72.9
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","M",122,122,100.0,122,"*","*",19,15.6,39,32.0,61,50.0,100,82.0
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","F",111,111,100.0,111,11,9.9,20,18.0,31,27.9,49,44.1,80,72.1
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","M",132,132,100.0,132,15,11.4,27,20.5,42,31.8,48,36.4,90,68.2
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","F",111,111,100.0,111,13,11.7,36,32.4,39,35.1,23,20.7,62,55.9
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","M",132,132,100.0,132,7,5.3,30,22.7,58,43.9,37,28.0,95,72.0
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","F",342,336,98.2,336,19,5.7,68,20.2,141,42.0,108,32.1,249,74.1
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","M",346,343,99.1,343,43,12.5,68,19.8,129,37.6,103,30.0,232,67.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","F",342,333,97.4,333,66,19.8,105,31.5,84,25.2,78,23.4,162,48.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","M",345,339,98.3,339,66,19.5,83,24.5,82,24.2,108,31.9,190,56.0
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","F",106,106,100.0,106,"*","*","*","*",20,18.9,80,75.5,100,94.3
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","M",106,106,100.0,106,"*","*","*","*",38,35.8,55,51.9,93,87.7
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","F",106,106,100.0,106,0,0.0,12,11.3,26,24.5,68,64.2,94,88.7
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","M",106,106,100.0,106,"*","*","*","*",35,33.0,59,55.7,94,88.7
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","F",321,319,99.4,319,20,6.3,49,15.4,120,37.6,130,40.8,250,78.4
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","M",297,295,99.3,295,23,7.8,56,19.0,134,45.4,82,27.8,216,73.2
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","F",321,319,99.4,319,31,9.7,67,21.0,74,23.2,147,46.1,221,69.3
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","M",297,295,99.3,295,22,7.5,46,15.6,85,28.8,142,48.1,227,76.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","F",77,77,100.0,77,"*","*","*","*",21,27.3,42,54.5,63,81.8
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","M",70,70,100.0,70,"*","*","*","*",21,30.0,34,48.6,55,78.6
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","F",77,77,100.0,77,"*","*","*","*",22,28.6,28,36.4,50,64.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","M",70,70,100.0,70,"*","*","*","*",28,40.0,28,40.0,56,80.0
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","F",63,63,100.0,63,7,11.1,8,12.7,14,22.2,34,54.0,48,76.2
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","M",75,75,100.0,75,7,9.3,17,22.7,24,32.0,27,36.0,51,68.0
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","F",63,63,100.0,63,"*","*","*","*",25,39.7,17,27.0,42,66.7
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","M",75,75,100.0,75,"*","*","*","*",18,24.0,30,40.0,48,64.0
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","F",62,62,100.0,62,"*","*","*","*",14,22.6,40,64.5,54,87.1
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","M",71,71,100.0,71,"*","*","*","*",20,28.2,36,50.7,56,78.9
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","F",62,62,100.0,62,"*","*","*","*",25,40.3,27,43.5,52,83.9
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","M",71,71,100.0,71,"*","*","*","*",22,31.0,37,52.1,59,83.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","ELA","F",324,323,99.7,323,18,5.6,42,13.0,104,32.2,159,49.2,263,81.4
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","ELA","M",327,324,99.1,324,27,8.3,58,17.9,106,32.7,133,41.0,239,73.8
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Math","F",324,323,99.7,323,39,12.1,80,24.8,75,23.2,129,39.9,204,63.2
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Math","M",327,323,98.8,323,27,8.4,69,21.4,100,31.0,127,39.3,227,70.3
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","ELA","F",52,52,100.0,52,7,13.5,12,23.1,20,38.5,13,25.0,33,63.5
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","ELA","M",58,56,96.6,56,14,25.0,10,17.9,20,35.7,12,21.4,32,57.1
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Math","F",52,52,100.0,52,12,23.1,20,38.5,14,26.9,6,11.5,20,38.5
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Math","M",58,56,96.6,56,14,25.0,13,23.2,15,26.8,14,25.0,29,51.8
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","ELA","F",134,134,100.0,134,"*","*","*","*",28,20.9,84,62.7,112,83.6
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","ELA","M",119,119,100.0,119,"*","*","*","*",32,26.9,48,40.3,80,67.2
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Math","F",134,134,100.0,134,8,6.0,18,13.4,47,35.1,61,45.5,108,80.6
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Math","M",119,119,100.0,119,14,11.8,25,21.0,26,21.8,54,45.4,80,67.2
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","ELA","F",67,67,100.0,67,"*","*","*","*",10,14.9,47,70.1,57,85.1
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","ELA","M",64,64,100.0,64,"*","*","*","*",23,35.9,36,56.3,59,92.2
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Math","F",67,67,100.0,67,"*","*","*","*",13,19.4,37,55.2,50,74.6
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Math","M",64,64,100.0,64,"*","*","*","*",17,26.6,36,56.3,53,82.8
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","ELA","F",236,236,100.0,236,8,3.4,28,11.9,93,39.4,107,45.3,200,84.7
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","ELA","M",245,244,99.6,244,14,5.7,30,12.3,90,36.9,110,45.1,200,82.0
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Math","F",236,236,100.0,236,15,6.4,46,19.5,71,30.1,104,44.1,175,74.2
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Math","M",245,244,99.6,244,12,4.9,31,12.7,66,27.0,135,55.3,201,82.4
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","ELA","F",113,113,100.0,113,"*","*","*","*",20,17.7,77,68.1,97,85.8
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","ELA","M",110,109,99.1,109,"*","*","*","*",31,28.4,56,51.4,87,79.8
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Math","F",114,114,100.0,114,"*","*","*","*",38,33.3,60,52.6,98,86.0
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Math","M",110,109,99.1,109,"*","*","*","*",40,36.7,50,45.9,90,82.6
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","ELA","F",106,106,100.0,106,"*","*","*","*",23,21.7,64,60.4,87,82.1
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","ELA","M",118,118,100.0,118,"*","*","*","*",33,28.0,63,53.4,96,81.4
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Math","F",106,106,100.0,106,9,8.5,20,18.9,27,25.5,50,47.2,77,72.6
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Math","M",118,118,100.0,118,9,7.6,12,10.2,35,29.7,62,52.5,97,82.2
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","ELA","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Math","M","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","ELA","F",99,99,100.0,99,17,17.2,16,16.2,31,31.3,35,35.4,66,66.7
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","ELA","M",93,93,100.0,93,10,10.8,21,22.6,26,28.0,36,38.7,62,66.7
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Math","F",99,99,100.0,99,11,11.1,31,31.3,35,35.4,22,22.2,57,57.6
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Math","M",93,93,100.0,93,10,10.8,24,25.8,29,31.2,30,32.3,59,63.4
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","ELA","F",160,157,98.1,157,9,5.7,13,8.3,36,22.9,99,63.1,135,86.0
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","ELA","M",116,116,100.0,116,8,6.9,12,10.3,36,31.0,60,51.7,96,82.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Math","F",160,157,98.1,157,"*","*","*","*",52,33.1,80,51.0,132,84.1
