"Chronic Absenteeism, Trend"
"All Districts, All Schools, Grade"

"",,,,,"% Chronically Absent",,,,
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   2","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   3",0.0,"*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   4","*",0.0,"*",0.0,"*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   5","*","*","*",10.0,7.4
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   6","*","*","*",6.9,8.8
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   7","*","*",0.0,"*",8.8
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   8","*","*","*","*","*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade   9","*","*","*","*",9.2
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade 10","*","*","*",13.2,"*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade 11","*","*","*",0.0,"*"
"Amistad Academy District","=""2790013""","Amistad Academy","=""2795113""","Grade 12","*",0.0,"*","*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Kindergarten",0.0,"*","*",0.0,0.0
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Grade   1",0.0,"*","*",0.0,0.0
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Grade   2",0.0,"*",0.0,"*","*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Grade   3","*","*",0.0,0.0,"*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Grade   4",0.0,"*","*","*",0.0
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Grade   5","*","*",0.0,0.0,"*"
"Andover School District","=""0010011""","Andover Elementary School","=""0010111""","Grade   6",0.0,"*",0.0,"*","*"
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""","Grade   9",16.6,15.5,22.8,24.4,13.9
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""","Grade 10",13.1,18.6,16.0,16.1,14.0
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""","Grade 11",8.6,28.6,11.5,16.7,14.4
"Ansonia School District","=""0020011""","Ansonia High School","=""0026111""","Grade 12",8.5,16.7,7.3,28.4,22.0
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""","Grade   7",17.3,12.8,11.2,13.1,16.5
"Ansonia School District","=""0020011""","Ansonia Middle School","=""0025111""","Grade   8",14.8,17.1,16.6,20.5,12.6
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Kindergarten",23.5,17.1,19.7,21.2,18.6
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Grade   1",17.4,12.6,13.0,15.4,21.4
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Grade   2",9.2,14.8,8.0,13.0,14.3
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Grade   3",13.8,"*","*",10.1,16.5
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Grade   4",14.1,12.1,"*",16.8,9.3
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Grade   5",6.4,"*",9.0,6.7,17.6
"Ansonia School District","=""0020011""","Mead School","=""0020311""","Grade   6",7.0,15.8,"*",18.7,11.0
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""","Grade   9","N/A","N/A","N/A","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""","Grade 10","N/A","N/A","N/A","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""","Grade 11","N/A","N/A","N/A","*","*"
"Ansonia School District","=""0020011""","P.A.C.E. (Positive And Creative Education)","=""0020111""","Grade 12","N/A","N/A","N/A","*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Kindergarten",23.2,19.8,10.0,16.8,15.0
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Grade   1",8.8,14.2,13.0,7.6,7.6
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Grade   2",6.6,"*","*","*",12.0
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Grade   3",7.6,7.6,6.4,"*","*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Grade   4",10.4,12.0,"*",8.7,8.4
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Grade   5",7.7,"*",9.0,9.3,"*"
"Ansonia School District","=""0020011""","Prendergast School","=""0020811""","Grade   6",9.2,10.5,9.0,9.1,9.3
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade   5","*","N/A","N/A","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade   6","*","*","*","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade   7","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade   8","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade   9","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade 10","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade 11","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Grade 12","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Kindergarten","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   1","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   2","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   3",27.3,"*",35.0,29.6,"*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   4",36.0,40.7,37.5,42.3,27.3
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   5",46.2,39.3,39.3,33.3,48.3
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   6","*","*",59.3,37.0,39.1
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   7",48.1,40.0,52.4,42.9,55.2
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Grade   8","*",52.0,50.0,66.7,44.4
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Grade   6",7.7,12.8,11.3,6.5,7.7
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Grade   7",11.7,10.3,13.4,20.3,8.6
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Grade   8",13.2,11.7,15.9,13.7,14.9
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Kindergarten","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   1","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   2","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   3","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   4","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   5","*",33.3,35.0,"*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   6",33.3,35.0,28.0,"*","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   7","*",50.0,"*",38.5,"*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   8","*","*","*","*",30.8
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade   9","N/A","*","N/A","*","N/A"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade 10","*","N/A","N/A","N/A","*"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade 11","*","N/A","N/A","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Grade 12","*","*","*","*","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Grade   8","*","*","N/A","*","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Grade   9","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Grade 10","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Grade 11",39.1,58.3,"*","*",36.4
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Grade 12",38.1,33.8,48.4,46.2,49.3
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Grade   8","*","*","N/A","*","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Grade   9","*","*",66.7,63.0,"*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Grade 10",70.0,81.8,"*",73.1,76.9
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Grade 11",69.6,69.6,"*","*",66.7
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Grade 12",63.3,80.6,72.7,87.0,"*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade   9","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade 10","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade 11","*","*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Grade 12",27.3,17.6,"*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Kindergarten","*","*","*",13.8,12.7
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   1",9.1,"*","*","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   2","*",15.3,9.7,"*",8.6
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   3",8.2,8.5,16.2,"*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   4",8.2,8.3,10.8,10.8,8.5
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   5","*","*",9.5,"*",11.0
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   6","*",9.7,10.7,11.1,9.7
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   7","*","*",14.7,14.3,"*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Grade   8",16.4,"*",12.5,12.5,10.4
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Kindergarten",10.9,"*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   1","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   2","*","*",0.0,"*",14.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   3","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   4","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   5","*","*","*","*",0.0
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   6",12.0,"*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   7","*","*","*","*","*"
"Ashford School District","=""0030011""","Ashford School","=""0030111""","Grade   8",13.7,13.2,16.7,12.2,0.0
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade   9","*",6.9,3.4,4.5,5.5
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 10",3.9,"*",4.0,3.5,5.7
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 11",3.8,4.0,5.2,4.9,5.2
"Avon School District","=""0040011""","Avon High School","=""0046111""","Grade 12","*","*",2.5,6.1,4.5
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade   7",4.1,3.5,6.2,0.0,2.2
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","Grade   8",7.6,6.5,4.2,"*",4.3
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Kindergarten",8.9,9.1,"*",0.0,8.0
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   1","*",6.0,"*",0.0,6.0
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   2","*",7.5,5.7,0.0,"*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   3",5.4,"*",5.3,0.0,"*"
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","Grade   4",5.5,"*",5.3,0.0,"*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Kindergarten",7.3,7.6,10.2,7.5,18.4
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade   1","*",6.0,6.4,5.6,7.2
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade   2","*","*","*",5.6,"*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade   3","*",5.3,6.8,"*","*"
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","Grade   4","*","*","*","*","*"
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade   5",6.4,6.0,4.4,5.0,3.3
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","Grade   6",3.9,6.3,5.3,4.0,2.9
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Kindergarten","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade   1","*","*","*",0.0,"*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade   2",0.0,"*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade   3","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade   4","*","*","*","*","*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade   5","*","*",0.0,0.0,"*"
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","Grade   6","*","*","*",0.0,0.0
"Barkhamsted School District","=""0050011""","Bridges at Barkhamsted Elementary School","=""0050211""","Grade   4","N/A","N/A","N/A","N/A","*"
"Barkhamsted School District","=""0050011""","Bridges at Barkhamsted Elementary School","=""0050211""","Grade   5","N/A","N/A","N/A","N/A","*"
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade   9",7.1,5.4,10.1,6.9,3.8
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 10",6.8,7.0,7.8,14.8,4.2
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 11",5.7,5.9,6.7,11.3,8.4
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","Grade 12",11.5,9.5,12.6,20.4,7.8
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade   6",3.8,4.7,"*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade   7",10.3,8.3,"*","*","*"
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","Grade   8",9.2,11.5,5.9,3.7,3.7
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Kindergarten","*",9.5,"*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade   1","*","*",0.0,"*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade   2","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade   3","*","*",0.0,"*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade   4","*","*","*","*","*"
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","Grade   5","*","*",6.5,0.0,"*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Kindergarten","*","*","*","*",0.0
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade   1","*","*","*","*","*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade   2","*","*","*",0.0,"*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade   3","*","*","*","*",0.0
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade   4","*","*",0.0,0.0,"*"
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","Grade   5","*","*","*","*",0.0
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Kindergarten",0.0,0.0,"*","*",0.0
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Grade   1","*","*",0.0,"*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Grade   2",0.0,"*",0.0,"*",0.0
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Grade   3","*",0.0,"*","*",0.0
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Grade   4","*","*",0.0,"*","*"
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","Grade   5","*","*","*",0.0,"*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Kindergarten","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Grade   1","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Grade   2","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Grade   3","*","*","*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Grade   4","*",8.2,"*","*","*"
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Grade   5","*","*",8.3,"*",0.0
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","Grade   6","*","*","*","*",11.1
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""","Kindergarten",14.7,10.3,"*",9.5,"*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""","Grade   1","*","*",6.5,"*","*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""","Grade   2",0.0,"*","*","*","*"
"Bethel School District","=""0090011""","Anna H. Rockwell School","=""0090411""","Grade   3","*","*","*","*",4.8
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Grade   9",8.8,6.0,6.6,"*",6.7
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Grade 10",6.7,8.0,7.9,"*",6.1
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Grade 11",10.7,9.8,12.6,4.0,12.1
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","Grade 12",4.7,10.6,12.3,6.2,13.4
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Grade   6",5.9,7.1,"*",4.1,4.2
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Grade   7",5.9,8.7,6.2,6.1,2.8
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","Grade   8",10.0,9.4,"*",8.6,4.6
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Kindergarten","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Grade   1","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Grade   2","*","*","*","*","*"
"Bethel School District","=""0090011""","Frank A. Berry School","=""0090111""","Grade   3","*","*","*",6.0,"*"
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Grade   4","*",4.8,16.9,"*",13.6
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Grade   5",3.8,6.2,13.0,"*",14.4
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","Grade   7","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Grade   9",7.9,12.9,9.9,15.5,11.5
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Grade 10",8.7,6.8,6.7,7.1,9.6
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Grade 11",14.2,9.2,9.3,7.0,9.5
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","Grade 12",9.9,5.1,5.5,11.2,5.1
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Grade   5","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","Grade   6","*","*","*","*","*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Grade   7",7.7,5.7,6.5,6.7,"*"
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","Grade   8",10.8,6.6,8.3,7.3,"*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade   6","N/A","*",0.0,"*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade   7","N/A","*","*",17.6,"*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade   8","N/A","N/A","*","*",18.8
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade   9","N/A","*",21.4,"*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade 10","N/A",24.1,"*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade 11","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","Grade 12","N/A",21.9,"*",0.0,"*"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Kindergarten",9.8,"N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Grade   1",8.4,"N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","J. P. Vincent School","=""0110311""","Grade   2",5.0,"N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Kindergarten","N/A",10.3,"*",7.7,10.1
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Grade   1","N/A",5.8,5.1,9.4,4.9
"Bloomfield School District","=""0110011""","Laurel School","=""0110611""","Grade   2","N/A",6.3,"*",4.7,14.2
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Grade   9","N/A","N/A","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Grade 10","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Grade 11","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Learning Academy at Bloomfield","=""0116411""","Grade 12","N/A","*","*","*","*"
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Grade   3","*","*","*",5.0,4.1
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","Grade   4","*","*","*",4.7,6.2
"Bloomfield School District","=""0110011""","SAGE","=""3480415""","Grade   9","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Grade   9","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Grade 10","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Grade 11","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","The Big Picture High School","=""0116211""","Grade 12","*","N/A","N/A","N/A","N/A"
"Bloomfield School District","=""0110011""","Wintonbury Early Childhood Magnet School","=""0110811""","Kindergarten",6.2,10.2,22.5,15.7,11.7
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Kindergarten",0.0,14.6,"*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   1","*","*",14.5,10.9,"*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   2","*","*","*",10.9,"*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   3",0.0,"*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   4","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   5","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   6","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   7","*","*","*",11.8,"*"
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","Grade   8","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Grade   9","*","*","*",8.1,0.0
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Grade 10","*","*","*","*","*"
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","Grade 11","*","*","*","*","*"
