"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, High Needs (F/R, EL or SWD)"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""",08,"N",233,231,99.1,231,"*","*","*","*",17,7.4,130,56.3,79,34.2,209,90.5,286
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",10,"Y",59,56,94.9,56,"*","*","*","*",22,39.3,10,17.9,14,25.0,24,42.9,261
"Farmington School District","=""0520011""","Farmington High School","=""0526111""",10,"N",232,231,99.6,231,0,0.0,"*","*","*","*",68,29.4,131,56.7,199,86.1,304
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"Y",20,20,100.0,20,"*","*","*","*","*","*",9,45.0,"*","*","*","*",255
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""",05,"N",63,63,100.0,63,0,0.0,"*","*","*","*",27,42.9,"*","*","*","*",298
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""",05,"N",34,34,100.0,34,0,0.0,0,0.0,0,0.0,"*","*","*","*","*","*",327
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""",05,"N",72,72,100.0,72,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",312
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""",05,"N",69,69,100.0,69,0,0.0,"*","*","*","*","*","*","*","*","*","*",296
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"Y",29,29,100.0,29,"*","*","*","*","*","*",16,55.2,"*","*","*","*",241
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""",05,"N",39,39,100.0,39,0,0.0,"*","*","*","*",16,41.0,"*","*","*","*",280
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""",05,"N",81,80,98.8,80,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",309
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""",08,"Y",81,81,100.0,81,"*","*","*","*",13,16.0,27,33.3,12,14.8,39,48.1,242
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""",08,"N",434,434,100.0,433,"*","*","*","*",22,5.1,214,49.4,194,44.8,408,94.2,293
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""",10,"Y",75,75,100.0,75,"*","*",13,17.3,35,46.7,12,16.0,"*","*","*","*",246
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""",10,"N",403,400,99.3,400,"*","*","*","*",65,16.3,93,23.3,232,58.0,325,81.3,303
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""",05,"N",48,48,100.0,48,0,0.0,"*","*",0,0.0,"*","*","*","*","*","*",309
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""",05,"N",46,46,100.0,46,0,0.0,"*","*","*","*","*","*","*","*","*","*",315
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""",08,"Y",31,30,96.8,30,"*","*","*","*","*","*",19,63.3,"*","*","*","*",260
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""",08,"N",126,125,99.2,125,"*","*","*","*","*","*",74,59.2,"*","*","*","*",284
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""",10,"Y",25,25,100.0,25,"*","*","*","*",7,28.0,"*","*","*","*","*","*",247
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""",10,"N",143,141,98.6,141,0,0.0,"*","*",14,9.9,"*","*","*","*","*","*",309
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""",05,"N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",05,"Y",28,27,96.4,27,"*","*","*","*","*","*",13,48.1,"*","*","*","*",240
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""",05,"N",27,27,100.0,27,0,0.0,"*","*","*","*",11,40.7,"*","*","*","*",284
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""",05,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*","*","*",291
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",05,"Y",35,35,100.0,35,"*","*","*","*",7,20.0,12,34.3,"*","*","*","*",230
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""",05,"N",20,20,100.0,20,"*","*","*","*",6,30.0,6,30.0,"*","*","*","*",242
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",05,"Y",26,26,100.0,26,"*","*","*","*","*","*","*","*","*","*","*","*",234
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",05,"Y",20,20,100.0,20,0,0.0,"*","*","*","*",7,35.0,"*","*","*","*",255
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""",05,"N",56,56,100.0,56,0,0.0,0,0.0,0,0.0,"*","*","*","*",56,100.0,309
"Greenwich School District","=""0570011""","North Street School","=""0570811""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""",05,"N",50,49,98.0,49,0,0.0,"*","*",0,0.0,"*","*","*","*","*","*",296
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",05,"Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""",05,"N",69,69,100.0,69,0,0.0,"*","*","*","*","*","*","*","*","*","*",291
"Greenwich School District","=""0570011""","Riverside School","=""0571011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""",05,"N",72,72,100.0,72,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",297
"Greenwich School District","=""0570011""","Parkway School","=""0571111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""",05,"N",53,53,100.0,53,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",304
"Greenwich School District","=""0570011""","Greenwich Alternative High School","=""0571411""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",08,"Y",35,35,100.0,35,6,17.1,"*","*",7,20.0,15,42.9,"*","*","*","*",239
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""",08,"N",151,151,100.0,151,0,0.0,"*","*",15,9.9,92,60.9,"*","*","*","*",279
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",08,"Y",37,37,100.0,37,"*","*","*","*",6,16.2,19,51.4,"*","*","*","*",251
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""",08,"N",223,223,100.0,223,"*","*",0,0.0,7,3.1,116,52.0,"*","*","*","*",294
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",08,"Y",79,78,98.7,78,15,19.2,"*","*",18,23.1,32,41.0,"*","*","*","*",238
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""",08,"N",109,108,99.1,108,0,0.0,"*","*",10,9.3,55,50.9,"*","*","*","*",283
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""",10,"Y",154,153,99.4,152,16,10.5,16,10.5,60,39.5,39,25.7,21,13.8,60,39.5,251
"Greenwich School District","=""0570011""","Greenwich High School","=""0576111""",10,"N",446,444,99.6,444,0,0.0,6,1.4,61,13.7,98,22.1,279,62.8,377,84.9,307
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""",05,"Y",62,62,100.0,62,"*","*",9,14.5,19,30.6,25,40.3,"*","*","*","*",246
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""",05,"N",62,62,100.0,62,0,0.0,0,0.0,6,9.7,35,56.5,21,33.9,56,90.3,289
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""",08,"Y",64,62,96.9,62,"*","*","*","*",14,22.6,27,43.5,"*","*","*","*",236
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""",08,"N",70,70,100.0,70,"*","*","*","*",14,20.0,38,54.3,"*","*","*","*",260
"Griswold School District","=""0580011""","Griswold High School","=""0586211""",10,"Y",55,54,98.2,54,"*","*",12,22.2,20,37.0,"*","*",8,14.8,"*","*",236
"Griswold School District","=""0580011""","Griswold High School","=""0586211""",10,"N",90,90,100.0,90,"*","*",8,8.9,29,32.2,"*","*",18,20.0,"*","*",264
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""",05,"N",23,23,100.0,23,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",292
"Groton School District","=""0590011""","New Beginnings Alternative Program","=""0590211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Claude Chester School","=""0590311""",05,"Y",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Groton School District","=""0590011""","Claude Chester School","=""0590311""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Virtual Learning Academy","=""0590611""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""",05,"Y",24,23,95.8,23,"*","*",0,0.0,"*","*","*","*",0,0.0,"*","*",250
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Mary Morrisson School","=""0591711""",05,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""",05,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Charles Barnum School","=""0591811""",05,"N",24,24,100.0,24,0,0.0,"*","*","*","*","*","*","*","*","*","*",283
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""",05,"Y",23,23,100.0,23,"*","*","*","*","*","*",6,26.1,"*","*","*","*",236
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""",05,"N",29,29,100.0,29,0,0.0,"*","*","*","*",20,69.0,"*","*","*","*",270
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""",05,"Y",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*","*","*",244
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""",05,"N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""",08,"Y",83,82,98.8,82,"*","*","*","*",18,22.0,40,48.8,"*","*","*","*",239
"Groton School District","=""0590011""","West Side Middle School","=""0595211""",08,"N",51,51,100.0,51,"*","*","*","*",6,11.8,23,45.1,"*","*","*","*",283
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""",08,"Y",54,54,100.0,54,"*","*",11,20.4,11,20.4,20,37.0,"*","*","*","*",237
"Groton School District","=""0590011""","Carl C. Cutler Middle School","=""0595311""",08,"N",94,94,100.0,94,"*","*",7,7.4,10,10.6,57,60.6,"*","*","*","*",272
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""",10,"Y",107,92,86.0,92,"*","*",21,22.8,36,39.1,13,14.1,"*","*","*","*",231
"Groton School District","=""0590011""","Robert E. Fitch High School","=""0596111""",10,"N",145,143,98.6,143,"*","*","*","*",50,35.0,30,21.0,54,37.8,84,58.7,281
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",05,"Y",50,50,100.0,50,10,20.0,14,28.0,"*","*",12,24.0,"*","*","*","*",224
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""",05,"N",244,243,99.6,243,0,0.0,"*","*",33,13.6,140,57.6,"*","*","*","*",278
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""",08,"Y",56,56,100.0,56,"*","*",6,10.7,9,16.1,29,51.8,"*","*","*","*",245
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""",08,"N",232,232,100.0,232,"*","*",9,3.9,21,9.1,154,66.4,"*","*","*","*",276
"Guilford School District","=""0600011""","Guilford High School","=""0606111""",10,"Y",48,48,100.0,48,"*","*","*","*",18,37.5,8,16.7,10,20.8,18,37.5,253
"Guilford School District","=""0600011""","Guilford High School","=""0606111""",10,"N",241,241,100.0,241,0,0.0,"*","*","*","*",71,29.5,123,51.0,194,80.5,297
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",05,"Y",30,30,100.0,30,"*","*","*","*","*","*","*","*","*","*","*","*",209
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""",05,"N",20,20,100.0,20,"*","*","*","*","*","*","*","*","*","*","*","*",252
"Hamden School District","=""0620011""","Church Street School","=""0620211""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",05,"Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*","*","*",237
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""",05,"N",18,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",05,"Y",36,36,100.0,36,10,27.8,"*","*","*","*",10,27.8,"*","*","*","*",218
"Hamden School District","=""0620011""","Helen Street School","=""0620411""",05,"N",21,21,100.0,21,0,0.0,"*","*","*","*",7,33.3,"*","*","*","*",262
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""",05,"N",41,41,100.0,41,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",297
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",05,"Y",28,27,96.4,27,"*","*","*","*","*","*","*","*","*","*","*","*",217
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""",05,"N",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",05,"Y",22,22,100.0,22,"*","*","*","*",7,31.8,6,27.3,0,0.0,6,27.3,220
"Hamden School District","=""0620011""","Bear Path School","=""0621211""",05,"N",52,52,100.0,52,0,0.0,"*","*","*","*",32,61.5,12,23.1,44,84.6,279
"Hamden School District","=""0620011""","West Woods School","=""0621411""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""",05,"N",38,38,100.0,38,0,0.0,"*","*","*","*","*","*","*","*","*","*",274
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""",08,"Y",210,207,98.6,207,60,29.0,"*","*",47,22.7,56,27.1,"*","*","*","*",224
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""",08,"N",201,199,99.0,199,12,6.0,"*","*",38,19.1,111,55.8,"*","*","*","*",262
"Hamden School District","=""0620011""","Hamden High School","=""0626111""",10,"Y",185,165,89.2,163,48,29.4,35,21.5,60,36.8,14,8.6,6,3.7,20,12.3,218
"Hamden School District","=""0620011""","Hamden High School","=""0626111""",10,"N",216,216,100.0,215,7,3.3,19,8.8,82,38.1,45,20.9,62,28.8,107,49.8,268
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","SAND School","=""0640111""",05,"Y",36,36,100.0,36,11,30.6,9,25.0,10,27.8,6,16.7,0,0.0,6,16.7,206
"Hartford School District","=""0640011""","SAND School","=""0640111""",08,"Y",34,33,97.1,33,20,60.6,7,21.2,"*","*","*","*",0,0.0,"*","*",191
"Hartford School District","=""0640011""","Batchelder School","=""0640411""",05,"Y",50,50,100.0,50,18,36.0,11,22.0,13,26.0,"*","*","*","*",8,16.0,205
"Hartford School District","=""0640011""","Batchelder School","=""0640411""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Montessori Magnet at Moylan School","=""0640511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""",08,"Y",50,50,100.0,50,32,64.0,9,18.0,"*","*","*","*",0,0.0,"*","*",197
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. D. Fox Elementary School","=""0640811""",08,"Y",46,46,100.0,46,36,78.3,"*","*","*","*","*","*",0,0.0,"*","*",185
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""",08,"Y",58,58,100.0,58,10,17.2,7,12.1,12,20.7,20,34.5,9,15.5,29,50.0,247
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",05,"Y",72,71,98.6,71,23,32.4,18,25.4,21,29.6,9,12.7,0,0.0,9,12.7,205
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",05,"Y",68,68,100.0,68,"*","*","*","*","*","*","*","*","*","*","*","*",236
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",08,"Y",71,71,100.0,71,"*","*","*","*","*","*","*","*","*","*","*","*",234
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",08,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",10,"Y",44,43,97.7,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",207
"Hartford School District","=""0640011""","R.J. Kinsella Magnet School of Performing Arts","=""0641111""",10,"N",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","McDonough Expeditionary Learning School","=""0641211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""",08,"Y",56,53,94.6,53,23,43.4,12,22.6,9,17.0,9,17.0,0,0.0,9,17.0,209
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",05,"Y",34,34,100.0,34,10,29.4,"*","*",11,32.4,9,26.5,"*","*","*","*",220
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","M. L. King School","=""0641611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Sarah J. Rawson Elementary School","=""0641711""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Milner Elementary School","=""0641911""",08,"Y",37,36,97.3,36,18,50.0,"*","*",10,27.8,"*","*",0,0.0,"*","*",204
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",05,"Y",34,34,100.0,34,"*","*","*","*","*","*",17,50.0,"*","*","*","*",258
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",05,"N",30,30,100.0,30,0,0.0,"*","*","*","*",17,56.7,"*","*","*","*",277
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",08,"Y",38,38,100.0,38,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Hartford School District","=""0640011""","Noah Webster Micro Society School","=""0642011""",08,"N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Hartford School District","=""0640011""","West Middle School","=""0642111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
