"Physical Fitness Tests: Students Reaching Health Standard, Trend"
"All Districts, All Schools, Mile Run"
"Notes:"
"The Connecticut Physical Fitness Assessment (CPFA) is administered to all students in Grades 4, 6, 8 and 10."
"Only students assessed in all four areas are included in this calculation."

"",,,,,,"Students Reaching Health Standard (%)",,,,
"Ashford School District","=""0030011""","Ashford School","=""0030111""","All Grades","Mile Run",64.7,73.5,68.4,69.3,70.6
"Avon School District","=""0040011""","Avon High School","=""0046111""","All Grades","Mile Run",77.6,68.5,70.3,76.0,81.0
"Avon School District","=""0040011""","Avon Middle School","=""0045111""","All Grades","Mile Run",91.6,85.8,93.2,87.1,57.3
"Avon School District","=""0040011""","Pine Grove School","=""0040411""","All Grades","Mile Run",82.0,80.9,85.2,91.0,77.9
"Avon School District","=""0040011""","Roaring Brook School","=""0040311""","All Grades","Mile Run",82.0,86.0,88.3,85.9,88.5
"Avon School District","=""0040011""","Thompson Brook School","=""0040511""","All Grades","Mile Run",92.2,96.1,96.1,93.3,93.4
"Barkhamsted School District","=""0050011""","Barkhamsted Elementary School","=""0050111""","All Grades","Mile Run",64.7,63.9,67.1,67.6,71.6
"Berlin School District","=""0070011""","Berlin High School","=""0076111""","All Grades","Mile Run",53.4,69.1,66.7,73.9,71.4
"Berlin School District","=""0070011""","Catherine M. McGee Middle School","=""0075111""","All Grades","Mile Run",84.1,84.3,82.7,86.8,79.3
"Berlin School District","=""0070011""","Emma Hart Willard School","=""0070411""","All Grades","Mile Run",84.0,91.1,80.5,90.1,84.7
"Berlin School District","=""0070011""","Mary E. Griswold School","=""0070511""","All Grades","Mile Run",83.1,82.7,90.6,87.3,86.2
"Berlin School District","=""0070011""","Richard D. Hubbard School","=""0070111""","All Grades","Mile Run",85.0,69.0,91.4,90.9,85.7
"Bethany School District","=""0080011""","Bethany Community School","=""0080111""","All Grades","Mile Run",88.8,87.8,66.4,58.5,76.1
"Bethel School District","=""0090011""","Bethel High School","=""0096111""","All Grades","Mile Run",63.0,61.3,57.1,58.0,60.5
"Bethel School District","=""0090011""","Bethel Middle School","=""0095111""","All Grades","Mile Run",82.7,87.4,82.3,83.5,79.6
"Bethel School District","=""0090011""","Ralph M. T. Johnson School","=""0090511""","All Grades","Mile Run",76.3,57.5,57.4,51.7,71.2
"Bloomfield School District","=""0110011""","Bloomfield High School","=""0116111""","All Grades","Mile Run",94.4,64.2,68.4,81.6,70.5
"Bloomfield School District","=""0110011""","Carmen Arace Intermediate School","=""0110711""","All Grades","Mile Run",80.3,64.1,73.7,61.3,68.0
"Bloomfield School District","=""0110011""","Carmen Arace Middle School","=""0115211""","All Grades","Mile Run",57.9,65.4,60.8,61.2,69.5
"Bloomfield School District","=""0110011""","Global Experience Magnet School","=""0116311""","All Grades","Mile Run","N/A",25.9,38.7,85.3,84.0
"Bloomfield School District","=""0110011""","Metacomet School","=""0110511""","All Grades","Mile Run",70.8,34.1,34.1,45.1,63.6
"Bolton School District","=""0120011""","Bolton Center School","=""0120111""","All Grades","Mile Run",87.7,87.3,86.3,87.8,84.1
"Bolton School District","=""0120011""","Bolton High School","=""0126111""","All Grades","Mile Run",92.7,87.7,78.8,87.9,94.2
"Bozrah School District","=""0130011""","Fields Memorial School","=""0130111""","All Grades","Mile Run",82.1,76.1,74.7,83.6,88.5
"Branford School District","=""0140011""","Branford High School","=""0146111""","All Grades","Mile Run",56.3,70.1,62.7,47.5,57.6
"Branford School District","=""0140011""","Branford High School Horizons Program","=""0140211""","All Grades","Mile Run","N/A","N/A","N/A","N/A","*"
"Branford School District","=""0140011""","Francis Walsh Intermediate School","=""0145111""","All Grades","Mile Run",58.7,62.9,69.3,61.9,68.0
"Branford School District","=""0140011""","John B. Sliney School","=""0141611""","All Grades","Mile Run",77.0,77.6,71.9,67.6,72.7
"Branford School District","=""0140011""","Mary R. Tisko School","=""0141511""","All Grades","Mile Run",94.2,87.0,87.0,84.1,71.2
"Branford School District","=""0140011""","Mary T. Murphy School","=""0141411""","All Grades","Mile Run",60.5,84.0,78.9,84.1,77.4
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","All Grades","Mile Run",42.9,42.5,51.1,54.9,69.7
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS a","=""0150811""","All Grades","Mile Run","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","All Grades","Mile Run",87.6,89.5,85.6,87.6,42.1
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","All Grades","Mile Run","*",10.5,"*","*",21.1
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","All Grades","Mile Run",68.1,43.9,48.1,40.3,51.3
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fai","=""0150611""","All Grades","Mile Run","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","All Grades","Mile Run",67.1,74.1,66.3,76.2,52.8
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","All Grades","Mile Run",59.0,83.5,52.1,21.8,76.8
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","All Grades","Mile Run","N/A","N/A","N/A","N/A",29.8
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","All Grades","Mile Run",66.7,78.0,77.8,62.1,75.3
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","All Grades","Mile Run",53.5,44.6,"N/A",71.6,59.6
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","All Grades","Mile Run",58.6,51.5,49.7,47.4,46.2
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","All Grades","Mile Run",93.1,95.1,74.7,92.1,92.4
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","All Grades","Mile Run",58.2,92.8,84.0,85.7,78.1
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","All Grades","Mile Run",59.9,46.0,71.4,63.3,72.8
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","All Grades","Mile Run",86.8,68.6,72.7,79.1,91.7
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","All Grades","Mile Run",54.7,46.2,71.3,68.1,69.4
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","All Grades","Mile Run",60.3,72.2,98.0,37.7,62.5
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","All Grades","Mile Run",78.5,63.2,70.2,53.1,58.2
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","All Grades","Mile Run",86.3,56.2,80.3,89.6,81.0
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","All Grades","Mile Run",95.8,92.1,58.2,83.1,88.5
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","All Grades","Mile Run","*","*",55.0,76.6,35.7
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","All Grades","Mile Run",89.7,70.0,75.0,53.4,73.4
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","All Grades","Mile Run",60.1,44.2,45.1,50.8,72.4
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School","=""0151511""","All Grades","Mile Run","N/A","N/A","N/A","*","N/A"
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","All Grades","Mile Run",89.2,51.9,76.6,80.9,76.5
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","All Grades","Mile Run",59.7,65.2,62.6,62.0,63.0
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","All Grades","Mile Run",89.4,"N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","All Grades","Mile Run",52.3,51.1,56.1,16.7,43.3
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","All Grades","Mile Run",40.5,37.3,38.4,40.9,49.3
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","All Grades","Mile Run",89.5,80.5,68.6,63.4,68.1
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","All Grades","Mile Run",70.3,73.4,78.1,74.5,"N/A"
"Bridgeport School District","=""0150011""","Read School","=""0152511""","All Grades","Mile Run",71.3,78.8,84.9,62.4,75.9
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","All Grades","Mile Run",75.4,75.4,23.1,33.0,4.8
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","All Grades","Mile Run",66.7,70.3,73.3,64.8,78.2
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","All Grades","Mile Run",68.3,48.4,66.2,62.0,63.1
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","All Grades","Mile Run",75.9,73.7,83.2,72.9,66.3
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","All Grades","Mile Run",83.3,83.3,75.9,72.1,72.1
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","All Grades","Mile Run",89.8,88.3,83.1,87.4,87.4
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","All Grades","Mile Run",70.7,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","All Grades","Mile Run",67.8,97.4,93.6,75.8,75.0
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","All Grades","Mile Run",65.7,90.2,83.3,90.9,82.8
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","All Grades","Mile Run",87.5,87.2,75.6,86.7,81.5
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","All Grades","Mile Run",71.2,71.2,82.0,82.4,87.9
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","All Grades","Mile Run",75.8,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","All Grades","Mile Run",73.5,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","All Grades","Mile Run",73.9,85.5,83.0,93.7,95.4
"Bristol School District","=""0170011""","Northeast Middle School","=""0175211""","All Grades","Mile Run",88.6,86.5,90.3,88.0,90.7
"Bristol School District","=""0170011""","South Side School","=""0171111""","All Grades","Mile Run",35.6,69.2,94.2,88.5,100.0
"Bristol School District","=""0170011""","Stafford School","=""0171211""","All Grades","Mile Run",69.7,87.8,70.3,69.0,66.3
"Bristol School District","=""0170011""","West Bristol School","=""0172011""","All Grades","Mile Run","N/A",95.4,94.8,96.1,93.5
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","All Grades","Mile Run",83.3,86.4,84.7,81.8,66.5
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","All Grades","Mile Run",83.1,86.3,92.6,88.7,89.7
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","All Grades","Mile Run",87.1,87.2,71.4,73.5,83.4
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","All Grades","Mile Run",52.1,52.2,43.6,52.5,43.6
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","All Grades","Mile Run",65.0,66.0,60.8,62.9,66.5
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","All Grades","Mile Run",40.0,73.9,64.3,70.4,61.5
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","All Grades","Mile Run",61.2,62.5,68.4,49.0,63.2
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","All Grades","Mile Run",89.6,88.3,81.9,76.0,74.0
"Canton School District","=""0230011""","Canton High School","=""0236111""","All Grades","Mile Run",66.9,85.1,71.4,70.4,76.5
"Canton School District","=""0230011""","Canton Intermediate School","=""0230311""","All Grades","Mile Run",82.5,82.9,83.4,78.8,87.5
"Canton School District","=""0230011""","Canton Middle School","=""0235111""","All Grades","Mile Run",73.0,69.7,80.5,64.5,80.6
"Capitol Region Education Council","=""2410014""","Academy of Aerospace and Engineering","=""2415114""","All Grades","Mile Run",48.4,42.4,49.1,54.2,61.7
"Capitol Region Education Council","=""2410014""","Discovery Academy","=""2418114""","All Grades","Mile Run","N/A","N/A","N/A","N/A",56.8
"Capitol Region Education Council","=""2410014""","Glastonbury/East Hartford Magnet School","=""2410114""","All Grades","Mile Run",51.1,56.1,81.3,79.7,58.8
"Capitol Region Education Council","=""2410014""","Great Path Academy at MCC","=""2416314""","All Grades","Mile Run",75.0,"N/A","N/A","N/A","N/A"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of  the Arts High School - Full Tim","=""2416414""","All Grades","Mile Run","*",50.0,88.6,36.0,"*"
"Capitol Region Education Council","=""2410014""","Greater Hartford Academy of the Arts Magnet Middle","=""2415314""","All Grades","Mile Run","N/A",56.5,41.0,38.1,"*"
"Capitol Region Education Council","=""2410014""","International Magnet School for Global Citizenship","=""2410414""","All Grades","Mile Run","N/A",27.3,65.3,49.1,59.7
"Capitol Region Education Council","=""2410014""","Medical Professions and Teacher Preparation Academy","=""2416514""","All Grades","Mile Run",53.4,55.9,73.8,48.1,81.7
"Capitol Region Education Council","=""2410014""","Metropolitan Learning Center for Global and International St","=""2416114""","All Grades","Mile Run",60.4,52.7,39.2,61.3,67.5
"Capitol Region Education Council","=""2410014""","Montessori Magnet School","=""2413114""","All Grades","Mile Run",44.6,97.3,90.4,92.6,80.4
"Capitol Region Education Council","=""2410014""","Museum Academy","=""2410514""","All Grades","Mile Run","N/A",88.6,78.3,63.0,77.1
"Capitol Region Education Council","=""2410014""","Public Safety Academy","=""2415214""","All Grades","Mile Run",24.6,41.8,51.0,37.2,62.4
"Capitol Region Education Council","=""2410014""","Reggio Magnet School of the Arts","=""2410314""","All Grades","Mile Run","N/A","*",95.0,34.6,64.7
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet High School","=""2416714""","All Grades","Mile Run","N/A","N/A",54.2,52.4,59.0
"Capitol Region Education Council","=""2410014""","Two Rivers Magnet Middle School","=""2415014""","All Grades","Mile Run",55.0,57.6,51.9,46.9,47.1
"Capitol Region Education Council","=""2410014""","University of Hartford Magnet School","=""2410214""","All Grades","Mile Run",70.9,77.4,72.2,75.4,87.9
"Chaplin School District","=""0240011""","Chaplin Elementary School","=""0240211""","All Grades","Mile Run",100.0,100.0,100.0,51.2,64.7
"Cheshire School District","=""0250011""","Chapman School","=""0250111""","All Grades","Mile Run",89.8,66.0,78.1,81.0,79.2
"Cheshire School District","=""0250011""","Cheshire High School","=""0256111""","All Grades","Mile Run",77.5,76.7,79.1,78.3,78.8
"Cheshire School District","=""0250011""","Dodd Middle School","=""0255111""","All Grades","Mile Run",83.8,85.3,82.3,86.7,82.9
"Cheshire School District","=""0250011""","Doolittle School","=""0250611""","All Grades","Mile Run",71.3,81.3,84.8,92.1,86.2
"Cheshire School District","=""0250011""","Highland School","=""0250411""","All Grades","Mile Run",85.3,89.2,90.3,88.4,87.2
"Cheshire School District","=""0250011""","Humiston Alternative School","=""0250911""","All Grades","Mile Run","N/A","N/A","N/A","N/A",0.0
"Cheshire School District","=""0250011""","Norton School","=""0250511""","All Grades","Mile Run",60.9,78.5,81.2,82.9,58.4
"Chester School District","=""0260011""","Chester Elementary School","=""0260111""","All Grades","Mile Run",70.8,69.6,75.0,71.2,84.5
"Clinton School District","=""0270011""","Abraham Pierson School","=""0270111""","All Grades","Mile Run",63.8,69.9,69.4,79.3,65.5
"Clinton School District","=""0270011""","Jared Eliot School","=""0275111""","All Grades","Mile Run",87.0,88.9,87.2,84.9,84.4
"Clinton School District","=""0270011""","The Morgan School","=""0276111""","All Grades","Mile Run",54.2,59.9,77.0,62.4,70.3
"Colchester School District","=""0280011""","Bacon Academy","=""0286111""","All Grades","Mile Run",65.0,66.2,69.3,65.8,58.1
"Colchester School District","=""0280011""","Jack Jackter Intermediate School","=""0280211""","All Grades","Mile Run",88.2,94.9,85.1,92.3,91.5
"Colchester School District","=""0280011""","William J. Johnston Middle School","=""0285111""","All Grades","Mile Run",75.6,84.0,72.9,59.5,84.8
"Colebrook School District","=""0290011""","Colebrook Consolidated School","=""0290111""","All Grades","Mile Run",92.3,52.8,84.0,81.5,80.0
"Columbia School District","=""0300011""","Horace W. Porter School","=""0300111""","All Grades","Mile Run",81.9,86.7,83.5,88.6,84.8
"Common Ground High School District","=""2680013""","Common Ground High School","=""2686113""","All Grades","Mile Run","*","*","*",27.5,"*"
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","All Grades","Mile Run",75.9,70.7,75.1,60.7,77.7
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","All Grades","Mile Run",30.2,38.9,36.4,23.8,33.3
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","All Grades","Mile Run",34.8,46.5,40.6,23.3,44.2
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","All Grades","Mile Run",40.7,30.1,29.3,21.5,22.9
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","All Grades","Mile Run",50.0,47.9,45.2,51.4,47.2
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","All Grades","Mile Run",36.5,31.4,25.8,38.3,51.4
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","All Grades","Mile Run",49.5,53.4,48.5,52.3,47.9
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","All Grades","Mile Run",38.7,41.7,43.6,48.8,66.2
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","All Grades","Mile Run",57.3,43.5,62.9,62.7,68.6
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","All Grades","Mile Run",49.7,54.2,46.6,44.4,58.2
"Connecticut Technical High School System","=""9000016""","J. M. Wright Technical High School","=""9002116""","All Grades","Mile Run","N/A","N/A","N/A","N/A",47.9
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","All Grades","Mile Run",70.5,60.9,67.1,58.5,50.9
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","All Grades","Mile Run",50.0,56.9,49.4,34.5,38.6
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","All Grades","Mile Run",39.3,35.5,41.8,56.8,44.7
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","All Grades","Mile Run",44.9,43.0,23.2,47.2,42.6
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","All Grades","Mile Run",32.5,29.2,43.5,29.4,30.1
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","All Grades","Mile Run",50.0,36.6,56.6,65.1,54.7
"Cooperative Educational Services","=""2430014""","Developmental Learning Center (DLC)","=""2439214""","All Grades","Mile Run","N/A","N/A","N/A","N/A",0.0
"Cooperative Educational Services","=""2430014""","Six-Six Magnet School","=""2430114""","All Grades","Mile Run",64.9,63.2,67.3,62.1,65.2
"Cooperative Educational Services","=""2430014""","Therapeutic Day Program","=""2439414""","All Grades","Mile Run","N/A","N/A","N/A","N/A",13.9
"Cornwall School District","=""0310011""","Cornwall Consolidated School","=""0310111""","All Grades","Mile Run",97.6,94.3,94.4,91.7,92.6
"Coventry School District","=""0320011""","Capt. Nathan Hale School","=""0325111""","All Grades","Mile Run",66.5,74.5,78.0,81.0,81.9
"Coventry School District","=""0320011""","Coventry Academy","=""0320111""","All Grades","Mile Run","N/A","N/A","N/A","N/A",0.0
"Coventry School District","=""0320011""","Coventry High School","=""0326111""","All Grades","Mile Run",69.1,63.4,60.5,71.7,58.6
"Coventry School District","=""0320011""","George Hersey Robertson School","=""0320411""","All Grades","Mile Run",94.4,91.3,92.7,90.7,95.1
"Cromwell School District","=""0330011""","Cromwell High School","=""0336111""","All Grades","Mile Run",56.5,64.1,86.5,72.0,63.2
"Cromwell School District","=""0330011""","Cromwell Middle School","=""0335111""","All Grades","Mile Run",82.4,81.5,81.3,78.9,81.8
"Cromwell School District","=""0330011""","Woodside Intermediate School","=""0330311""","All Grades","Mile Run",52.2,69.6,69.8,64.2,70.6
"Danbury School District","=""0340011""","Alternative Center For Excellence","=""0346211""","All Grades","Mile Run","N/A","*","N/A","*","*"
"Danbury School District","=""0340011""","Broadview Middle School","=""0345111""","All Grades","Mile Run",50.8,53.9,55.2,57.7,53.5
"Danbury School District","=""0340011""","Danbury High School","=""0346111""","All Grades","Mile Run",61.3,61.3,67.8,63.7,68.3
"Danbury School District","=""0340011""","Ellsworth Avenue School","=""0341411""","All Grades","Mile Run",66.2,66.2,55.1,54.0,70.6
"Danbury School District","=""0340011""","Great Plain School","=""0341111""","All Grades","Mile Run",45.7,67.2,81.3,76.9,70.8
"Danbury School District","=""0340011""","Hayestown Avenue School","=""0340211""","All Grades","Mile Run",62.5,78.7,69.6,67.7,64.4
"Danbury School District","=""0340011""","King Street Intermediate School","=""0341711""","All Grades","Mile Run",81.9,90.5,85.5,87.6,87.6
"Danbury School District","=""0340011""","Morris Street School","=""0340611""","All Grades","Mile Run",76.6,64.0,87.5,82.7,84.6
"Danbury School District","=""0340011""","Park Avenue School","=""0340811""","All Grades","Mile Run",39.3,28.1,38.2,81.0,84.1
"Danbury School District","=""0340011""","Pembroke School","=""0341511""","All Grades","Mile Run",63.3,44.9,40.0,83.3,70.2
"Danbury School District","=""0340011""","Rogers Park Middle School","=""0345211""","All Grades","Mile Run",68.1,64.7,65.8,64.8,64.5
"Danbury School District","=""0340011""","Shelter Rock School","=""0341211""","All Grades","Mile Run",27.5,72.5,78.9,57.8,44.9
"Danbury School District","=""0340011""","South Street School","=""0341011""","All Grades","Mile Run",76.9,66.7,57.1,62.0,71.7
"Danbury School District","=""0340011""","Stadley Rough School","=""0341611""","All Grades","Mile Run",48.0,56.3,48.5,77.8,75.0
"Danbury School District","=""0340011""","Western CT Academy of International Studies Elementary Magne","=""0341911""","All Grades","Mile Run",96.4,86.3,82.4,87.3,80.7
"Danbury School District","=""0340011""","Westside Middle School Academy","=""0340311""","All Grades","Mile Run","N/A","N/A","N/A",65.4,69.7
"Darien School District","=""0350011""","Darien High School","=""0356111""","All Grades","Mile Run",77.2,78.3,84.2,88.7,86.2
"Darien School District","=""0350011""","Hindley Elementary School","=""0350211""","All Grades","Mile Run",98.5,95.9,91.9,96.6,91.4
"Darien School District","=""0350011""","Holmes Elementary School","=""0350711""","All Grades","Mile Run",81.8,76.9,100.0,100.0,98.6
"Darien School District","=""0350011""","Middlesex Middle School","=""0355111""","All Grades","Mile Run",90.7,91.8,94.9,89.7,92.4
"Darien School District","=""0350011""","Ox Ridge Elementary School","=""0351311""","All Grades","Mile Run",93.9,97.4,88.4,93.0,93.5
"Darien School District","=""0350011""","Royle Elementary School","=""0350511""","All Grades","Mile Run",91.4,98.5,86.4,90.9,92.6
"Darien School District","=""0350011""","Tokeneke Elementary School","=""0350611""","All Grades","Mile Run",98.4,98.6,94.7,98.2,97.4
"Deep River School District","=""0360011""","Deep River Elementary School","=""0360111""","All Grades","Mile Run",89.9,95.7,88.5,89.5,93.4
"Derby School District","=""0370011""","Bradley School","=""0370611""","All Grades","Mile Run",80.0,13.5,54.4,66.1,64.7
"Derby School District","=""0370011""","Derby High School","=""0376111""","All Grades","Mile Run",15.4,59.0,45.3,50.0,56.5
"Derby School District","=""0370011""","Derby Middle School","=""0375011""","All Grades","Mile Run",58.1,64.4,64.9,58.7,76.7
"Derby School District","=""0370011""","Irving School","=""0370411""","All Grades","Mile Run",54.7,54.2,55.4,75.5,79.3
"East Granby School District","=""0400011""","East Granby High School","=""0406111""","All Grades","Mile Run",37.9,52.5,58.5,49.2,73.1
"East Granby School District","=""0400011""","East Granby Middle School","=""0405111""","All Grades","Mile Run",73.3,68.1,81.3,78.6,67.2
"East Granby School District","=""0400011""","R. Dudley Seymour School","=""0400211""","All Grades","Mile Run",71.7,71.8,51.8,73.7,58.5
"East Haddam School District","=""0410011""","Nathan Hale-Ray High School","=""0416111""","All Grades","Mile Run",67.3,"N/A","N/A",92.0,95.8
"East Haddam School District","=""0410011""","Nathan Hale-Ray Middle School","=""0415111""","All Grades","Mile Run",76.7,77.0,81.7,84.7,83.4
"East Hampton School District","=""0420011""","Center School","=""0420311""","All Grades","Mile Run",61.2,65.7,67.8,59.3,66.7
"East Hampton School District","=""0420011""","East Hampton High School","=""0426111""","All Grades","Mile Run",73.5,65.2,68.9,74.6,67.6
"East Hampton School District","=""0420011""","East Hampton Middle School","=""0425111""","All Grades","Mile Run",81.8,82.4,75.8,69.9,81.0
"East Hartford School District","=""0430011""","Anna E. Norris School","=""0430911""","All Grades","Mile Run",56.4,100.0,96.6,88.9,87.0
"East Hartford School District","=""0430011""","Connecticut IB Academy","=""0436311""","All Grades","Mile Run",37.8,71.4,60.8,52.0,"*"
"East Hartford School District","=""0430011""","Dr. Franklin H. Mayberry School","=""0430611""","All Grades","Mile Run",74.3,83.8,75.0,73.7,72.7
"East Hartford School District","=""0430011""","Dr. John A. Langford School","=""0432211""","All Grades","Mile Run",70.5,82.5,80.0,80.5,75.3
"East Hartford School District","=""0430011""","Dr. Thomas S. O'Connell School","=""0431011""","All Grades","Mile Run",80.9,79.6,60.6,87.8,61.5
"East Hartford School District","=""0430011""","East Hartford High School","=""0436211""","All Grades","Mile Run",54.3,41.9,50.8,63.7,75.8
