"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"Canton School District","Canton High School","Eligible For Reduced Lunch","N/A","N/A",100.0,"N/A","*"
"Canton School District","Canton High School","Not Eligible For Lunch","*",98.2,95.3,94.5,97.4
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Free Lunch","N/A","N/A",88.9,81.8,64.7
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Reduced Lunch","N/A","N/A",85.7,"*",88.9
"Capitol Region Education Council","Academy of Aerospace and Engineering","Not Eligible For Lunch","N/A","N/A",86.4,94.4,91.7
"Capitol Region Education Council","Academy of Science and Innovation","Eligible For Free Lunch","N/A","N/A","N/A","N/A",94.4
"Capitol Region Education Council","Academy of Science and Innovation","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A",100.0
"Capitol Region Education Council","Academy of Science and Innovation","Not Eligible For Lunch","N/A","N/A","N/A","N/A",100.0
"Capitol Region Education Council","Great Path Academy at MCC","Eligible For Free Lunch",83.9,76.9,"N/A","N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Eligible For Reduced Lunch","*",90.9,"N/A","N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Not Eligible For Lunch",90.2,82.8,"N/A","N/A","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",65.2,87.0,83.8,78.7,87.0
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch","N/A",100.0,81.8,100.0,100.0
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Not Eligible For Lunch",87.2,85.4,82.1,86.5,92.2
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Eligible For Free Lunch","N/A","N/A","N/A",92.0,"N/A"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Eligible For Reduced Lunch","N/A","N/A","N/A",100.0,"N/A"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Not Eligible For Lunch","N/A","N/A","N/A",92.9,"N/A"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Free Lunch",88.2,85.0,91.4,96.0,88.9
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Eligible For Reduced Lunch","*",91.3,90.9,100.0,100.0
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Not Eligible For Lunch",91.3,100.0,97.8,94.1,100.0
"Capitol Region Education Council","Public Safety Academy","Eligible For Free Lunch","N/A","N/A","N/A",87.0,82.6
"Capitol Region Education Council","Public Safety Academy","Eligible For Reduced Lunch","N/A","N/A","N/A",86.7,100.0
"Capitol Region Education Council","Public Safety Academy","Not Eligible For Lunch","N/A","N/A","N/A","*",100.0
"Cheshire School District","Cheshire High School","Eligible For Free Lunch",100.0,94.7,94.4,88.0,"*"
