"District","District Code","School","School Code","Gender","Count","%"
"Sprague School District","=""1330011""","Sayles School","=""1330111""","Male",25,11.8
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","Male","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Orchard Hill School","=""1320611""","Male","*","*"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Philip R. Smith School","=""1320111""","Male","*","*"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Pleasant Valley School","=""1320211""","Male","*","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""","Female","N/A","*"
"South Windsor School District","=""1320011""","Project Worth Young Adult Academy","=""1329011""","Male","N/A","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Female",26,3.8
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Male",58,8.6
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Female",7,1.5
"South Windsor School District","=""1320011""","Timothy Edwards School","=""1325111""","Male",30,5.7
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Female","N/A","N/A"
"South Windsor School District","=""1320011""","Wapping Elementary School","=""1320411""","Male","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Female","*","*"
"Stafford School District","=""1340011""","Stafford Elementary School","=""1340611""","Male","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Female",23,9.7
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Male",44,24.0
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Female",8,4.9
"Stafford School District","=""1340011""","Stafford Middle School","=""1345211""","Male",24,13.2
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Female","N/A","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Male","N/A","*"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Female","N/A","N/A"
"Stafford School District","=""1340011""","Staffordville School","=""1340311""","Male","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Female","N/A","N/A"
"Stafford School District","=""1340011""","West Stafford School","=""1340411""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Male","*","*"
"Stamford School District","=""1350011""","Apples PreK","=""1350111""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Apples PreK","=""1350111""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Female",6,2.2
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Male",16,4.9
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Female",14,5.6
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Male",34,11.8
"Stamford School District","=""1350011""","Hart School","=""1352211""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""","Male","*","*"
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","Female","N/A","*"
"Stamford School District","=""1350011""","Individuals Achieving Independence","=""1350211""","Male","N/A","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Female","*","*"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Male","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Female","*","*"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Male","*","*"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Male",9,2.9
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Female","*","*"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Male","*","*"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Female",11,2.7
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Male",16,4.6
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Male",6,1.6
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Female",9,3.1
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Male",16,4.9
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Female","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Male","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Female","*","*"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Male","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",18,2.2
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",79,8.4
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Female","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Male","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female",6,2.1
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male",13,3.3
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Male","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Female",11,3.5
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Male",17,5.6
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",37,3.5
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",73,7.2
"Stamford School District","=""1350011""","Westover School","=""1351411""","Female","*","*"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Male","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Female","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""","Male","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Female","*","*"
"Wallingford School District","=""1480011""","Cook Hill School","=""1481011""","Male","*","*"
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Female",13,3.8
"Wallingford School District","=""1480011""","Dag  Hammarskjold Middle School","=""1485211""","Male",29,8.4
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Female","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Male","*","*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Female","*","*"
"Wallingford School District","=""1480011""","Evarts C. Stevens School","=""1480911""","Male","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Female","N/A","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""","Male","N/A","*"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Highland School","=""1480211""","Male","*","*"
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Female",10,2.8
"Wallingford School District","=""1480011""","James H. Moran Middle School","=""1485311""","Male",35,10.0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Female",36,6.0
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Male",70,14.6
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Female",20,4.5
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Male",47,11.3
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Female","*","*"
"Wallingford School District","=""1480011""","Moses Y. Beach School","=""1480111""","Male","N/A","N/A"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Female","N/A","*"
"Wallingford School District","=""1480011""","Multi-Vocational Life Skills Program","=""1489111""","Male","N/A","*"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Parker Farms School","=""1480311""","Male",8,5.1
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Female","*","*"
"Wallingford School District","=""1480011""","Pond Hill School","=""1481211""","Male","*","*"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Rock Hill School","=""1480411""","Male","*","*"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Female","N/A","N/A"
"Wallingford School District","=""1480011""","Yalesville School","=""1480811""","Male","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Female","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""","Male","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Female",9,3.1
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""","Male",38,13.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Female",12,5.0
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""","Male",49,18.0
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Female",7,2.8
"Waterbury School District","=""1510011""","Carrington School","=""1512711""","Male",20,8.4
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Female",199,31.9
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Male",275,39.6
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Female",24,9.0
"Waterbury School District","=""1510011""","Driggs School","=""1510911""","Male",38,14.3
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Female",13,5.4
"Waterbury School District","=""1510011""","Duggan School","=""1511611""","Male",33,14.6
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Female",69,75.8
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Male",111,77.1
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Female","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Male","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Female",15,6.0
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""","Male",50,18.5
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Female",20,8.0
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""","Male",62,22.9
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Female",19,4.9
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""","Male",54,12.0
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Female",12,4.7
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""","Male",26,10.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Female",216,33.4
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Male",313,44.8
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""","Male",6,1.9
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Female","N/A","*"
"Waterbury School District","=""1510011""","Maloney Prek","=""1519811""","Male","N/A","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Female",15,5.3
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""","Male",43,12.6
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Female",120,20.2
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""","Male",202,32.7
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Female",89,19.2
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""","Male",160,27.4
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Female",21,10.6
"Waterbury School District","=""1510011""","Reed School","=""1513411""","Male",50,21.6
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Regan School","=""1512811""","Male",15,9.9
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Female","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""","Male","*","*"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Female","N/A","N/A"
"Waterbury School District","=""1510011""","Special Education Preschool","=""1518011""","Male","N/A","N/A"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Female",8,3.4
"Waterbury School District","=""1510011""","Sprague School","=""1512011""","Male",38,16.2
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Female",24,82.8
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Male",45,73.8
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Female",20,8.4
"Waterbury School District","=""1510011""","Walsh School","=""1512211""","Male",58,26.0
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Female","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""","Male","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Female",60,19.2
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","Male",32,19.5
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Female",21,9.7
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""","Male",31,27.4
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Female",30,11.3
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""","Male",23,11.4
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Female","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""","Male","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Female",110,22.9
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""","Male",196,34.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Female",207,35.6
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""","Male",283,40.5
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Female",25,12.9
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""","Male",63,26.1
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","Female","*","*"
"Windham School District","=""1630011""","Charles H. Barrows STEM Academy","=""1630411""","Male","*","*"
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Female","N/A","*"
"Windham School District","=""1630011""","Early Headstart","=""1638011""","Male","N/A","*"
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Female",6,4.3
"Windham School District","=""1630011""","Natchaug School","=""1630111""","Male",31,16.0
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""","Female","N/A","*"
"Windham School District","=""1630011""","North Windham ASD Program","=""1630811""","Male","*","*"
"Windham School District","=""1630011""","North Windham School","=""1630311""","Female",6,2.3
"Windham School District","=""1630011""","North Windham School","=""1630311""","Male",19,8.6
"Windham School District","=""1630011""","Sweeney Medically Fragile Program","=""1630911""","Female","N/A","*"
"Windham School District","=""1630011""","Sweeney Medically Fragile Program","=""1630911""","Male","N/A","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Female","*","*"
"Windham School District","=""1630011""","W. B. Sweeney School","=""1630611""","Male","*","*"
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Female","N/A","N/A"
"Windham School District","=""1630011""","Windham Center School","=""1630511""","Male",10,6.6
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Female","N/A","N/A"
"Windham School District","=""1630011""","Windham Early Childhood Prospect Street","=""1638311""","Male","N/A","N/A"
"Windham School District","=""1630011""","Windham High School","=""1636111""","Female",49,21.4
"Windham School District","=""1630011""","Windham High School","=""1636111""","Male",107,33.6
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Female",75,26.2
"Windham School District","=""1630011""","Windham Middle School","=""1635111""","Male",114,37.6
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Female","N/A","N/A"
"Windsor School District","=""1640011""","Clover Street School","=""1640111""","Male","*","*"
"Windsor School District","=""1640011""","Community Based Transition Academy","=""1640211""","Female","N/A","*"
"Windsor School District","=""1640011""","Community Based Transition Academy","=""1640211""","Male","N/A","*"
"Windsor School District","=""1640011""","Expulsion","=""1640411""","Female","N/A","*"
"Windsor School District","=""1640011""","Expulsion","=""1640411""","Male","*","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Female","*","*"
"Windsor School District","=""1640011""","John F. Kennedy School","=""1640811""","Male","*","*"
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Female",7,3.4
"Windsor School District","=""1640011""","Oliver Ellsworth School","=""1640911""","Male",19,7.6
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Female","*","*"
"Windsor School District","=""1640011""","Poquonock Elementary School","=""1640511""","Male","*","*"
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Female",20,6.0
"Windsor School District","=""1640011""","Sage Park Middle School","=""1645311""","Male",41,11.7
"Windsor School District","=""1640011""","Spark","=""1640311""","Female","*","*"
"Windsor School District","=""1640011""","Spark","=""1640311""","Male","N/A","*"
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Female",78,14.3
"Windsor School District","=""1640011""","Windsor High School","=""1646111""","Male",135,23.5
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""","Female","N/A","N/A"
"EdAdvance","=""2420014""","EdAdvance Headstart","=""2428014""","Male","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Female","N/A","*"
"Area Cooperative Educational Services","=""2440014""","Center for Autism Spectrum and Development Disorders","=""2449614""","Male","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Female","*","*"
"Area Cooperative Educational Services","=""2440014""","Mill Road School","=""2449414""","Male","*","*"
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Female",40,11.6
"Area Cooperative Educational Services","=""2440014""","Thomas Edison Magnet Middle School","=""2445114""","Male",91,25.0
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Female","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Village School","=""2449514""","Male","N/A","N/A"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Female","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School East","=""2449214""","Male","*","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Female",20,57.1
"Area Cooperative Educational Services","=""2440014""","Whitney High School North","=""2449114""","Male",38,46.9
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Female","N/A","*"
"Area Cooperative Educational Services","=""2440014""","Whitney High School West","=""2449314""","Male","*","*"
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Female",8,2.6
"Area Cooperative Educational Services","=""2440014""","Wintergreen Interdistrict  Magnet School","=""2440314""","Male",32,10.1
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Female",21,9.3
"Learn","=""2450014""","Connecticut River Academy","=""2456014""","Male",25,14.8
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Female","*","*"
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""","Male","*","*"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Female","N/A","N/A"
"Learn","=""2450014""","Goodwin College Early Childhood Interdistrict Magnet School","=""2450314""","Male","*","*"
"Learn","=""2450014""","LEARN ABA Program at Center School","=""2451214""","Female","N/A","*"
"Learn","=""2450014""","LEARN ABA Program at Center School","=""2451214""","Male","N/A","*"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","Female","N/A","*"
"Learn","=""2450014""","LEARN Haynes Elementary Intensive Program","=""2451114""","Male","N/A","*"
"Learn","=""2450014""","LEARN High School ABA at MS","=""2450614""","Male","N/A","*"
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","Female","N/A","*"
"Learn","=""2450014""","LEARN Kelly Middle School Intensive Program","=""2450914""","Male","N/A","*"
"Learn","=""2450014""","LEARN Ledyard RICHES Program","=""2450714""","Female","N/A","*"
"Learn","=""2450014""","LEARN Ledyard RICHES Program","=""2450714""","Male","N/A","*"
"Learn","=""2450014""","LEARN SAILS Middle School Program","=""2450814""","Male","*","*"
"Learn","=""2450014""","LEARN SAILS Program at Salem","=""2451014""","Male","N/A","*"
"Learn","=""2450014""","LEARN STS 18-21 Year Old Program","=""2450414""","Male","N/A","*"
"Learn","=""2450014""","Learn Pathways Program","=""2450514""","Male","N/A","*"
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Female",6,4.5
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""","Male",9,7.0
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Female","*","*"
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""","Male","*","*"
"Learn","=""2450014""","The Friendship School","=""2450214""","Female","*","*"
"Learn","=""2450014""","The Friendship School","=""2450214""","Male","N/A","N/A"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Female","N/A","N/A"
"Learn","=""2450014""","Three Rivers Middle College Magnet School","=""2456214""","Male","N/A","N/A"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Female","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Arts at the Capitol Theater Magnet School (ACT)","=""2536014""","Male","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Female","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EASTCONN Special Education","=""2539014""","Male","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Female",24,27.9
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","Quinebaug Middle College","=""2536114""","Male",22,38.6
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Female",77,8.7
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","Male",94,11.5
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""","Male","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Female","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""","Male","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Female",6,2.0
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""","Male",28,8.5
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Female",47,6.3
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""","Male",119,14.5
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Female","*","*"
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""","Male","*","*"
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Female",21,6.7
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""","Male",47,13.9
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Female",12,5.6
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""","Male",23,9.4
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""","Male","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""","Male","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Female","N/A","N/A"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""","Male","*","*"
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Female",31,10.0
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""","Male",79,23.8
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Female","*","*"
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""","Male","*","*"
"Southington School District","=""1310011""","Achieve","=""1311711""","Female","N/A","*"
"Southington School District","=""1310011""","Achieve","=""1311711""","Male","N/A","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Female","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Male","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Female","*","*"
"Southington School District","=""1310011""","Derynoski Elementary School","=""1311511""","Male","*","*"
"Southington School District","=""1310011""","EASE","=""1310511""","Male","N/A","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Female","*","*"
"Southington School District","=""1310011""","Flanders Elementary School","=""1311311""","Male","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Female","*","*"
"Southington School District","=""1310011""","Hatton Elementary School","=""1310211""","Male","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Female","*","*"
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""","Male","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Female","*","*"
"Southington School District","=""1310011""","Joseph A. Depaolo Middle School","=""1315111""","Male","*","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","Female","N/A","*"
"Southington School District","=""1310011""","Language Based Classroom","=""1310411""","Male","*","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","Female","N/A","*"
"Southington School District","=""1310011""","Language Based Classroom, Multihandicapped","=""1311811""","Male","N/A","*"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Female","N/A","N/A"
"Southington School District","=""1310011""","Plantsville Elementary School","=""1310611""","Male","N/A","N/A"
"Southington School District","=""1310011""","Preschool/ABA-Hatton School","=""1310311""","Female","N/A","*"
"Southington School District","=""1310011""","Preschool/ABA-Hatton School","=""1310311""","Male","N/A","N/A"
"Southington School District","=""1310011""","Preschool/ABA-South End School","=""1311911""","Female","N/A","*"
