"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, English Learner Status"

"",,,"Graduates",,,,
"",,,"Four-Year Graduation Rate by Year",,,,
"District","School","English Learner Status","2011-12","2012-13","2013-14","2014-15","2015-16"
"Fairfield School District","Fairfield Warde High School","Non-ELL",92.9,92.1,95.1,97.9,97.2
"Farmington School District","Farmington High School","ELL","*","*","*","*","*"
"Farmington School District","Farmington High School","Non-ELL","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","ELL","*","*","*","*","*"
"Glastonbury School District","Glastonbury High School","Non-ELL","*","*","*",98.8,99.4
"Granby School District","Granby Memorial High School","ELL","N/A","N/A","*","*","N/A"
"Granby School District","Granby Memorial High School","Non-ELL",98.4,98.4,"*","*",98.9
"Greenwich School District","Greenwich High School","ELL",76.7,79.2,76.9,82.1,83.3
"Greenwich School District","Greenwich High School","Non-ELL",93.3,95.6,97.8,98.0,97.9
"Griswold School District","Griswold High School","ELL","*","N/A","N/A","N/A","*"
"Griswold School District","Griswold High School","Non-ELL","*",88.0,85.0,90.9,"*"
"Groton School District","Robert E. Fitch High School","ELL","*","*","*","*","*"
"Groton School District","Robert E. Fitch High School","Non-ELL","*",83.6,85.9,"*",89.8
"Guilford School District","Guilford High School","ELL","N/A","*","*","N/A","*"
"Guilford School District","Guilford High School","Non-ELL",98.2,"*","*",96.7,"*"
"Hamden School District","Hamden High School","ELL","*","*","*","*","*"
"Hamden School District","Hamden High School","Non-ELL",85.8,87.3,"*",92.1,93.0
"Hartford School District","Bulkeley High School Upper School","ELL",68.2,71.8,73.5,69.5,67.9
"Hartford School District","Bulkeley High School Upper School","Non-ELL",62.3,71.5,73.2,73.8,72.7
"Hartford School District","Capital Community College Magnet Academy","ELL","N/A","N/A","N/A","*","N/A"
"Hartford School District","Capital Community College Magnet Academy","Non-ELL","N/A","N/A","N/A","*",96.3
"Hartford School District","Capital Preparatory Magnet School","ELL","N/A","N/A","N/A","*","*"
"Hartford School District","Capital Preparatory Magnet School","Non-ELL",97.0,100.0,96.3,94.9,84.6
"Hartford School District","Classical Magnet School","ELL","*","*","*","*","*"
"Hartford School District","Classical Magnet School","Non-ELL",98.8,94.3,95.2,90.2,96.0
"Hartford School District","Culinary Arts Academy","ELL","*","*","*","*","*"
"Hartford School District","Culinary Arts Academy","Non-ELL",64.3,58.7,63.0,68.2,56.1
"Hartford School District","Global Communications Academy","ELL","N/A","N/A","N/A","N/A","*"
"Hartford School District","Global Communications Academy","Non-ELL","N/A","N/A","N/A","N/A",94.9
"Hartford School District","Great Path Academy High School at MCC","ELL","N/A","*","*","N/A","N/A"
"Hartford School District","Great Path Academy High School at MCC","Non-ELL","N/A",94.0,92.2,"N/A","N/A"
"Hartford School District","Great Path Academy at MCC","ELL","N/A","N/A","N/A","*","*"
"Hartford School District","Great Path Academy at MCC","Non-ELL","N/A","N/A","N/A",91.2,93.5
"Hartford School District","HPHS Academy of Engineering and Green Technology","ELL",51.4,61.1,"*",79.3,50.0
"Hartford School District","HPHS Academy of Engineering and Green Technology","Non-ELL",64.5,64.5,62.7,68.5,56.8
"Hartford School District","HPHS Academy of Nursing and Health Science","ELL",37.9,56.5,63.6,60.7,54.5
"Hartford School District","HPHS Academy of Nursing and Health Science","Non-ELL",77.1,74.2,67.3,77.8,68.3
"Hartford School District","HPHS Law and Government Academy","ELL",50.0,52.4,47.6,"*",65.6
"Hartford School District","HPHS Law and Government Academy","Non-ELL",46.8,75.8,77.0,63.8,65.5
"Hartford School District","Hartford Magnet Trinity College Academy","ELL","N/A","N/A","N/A","*","*"
"Hartford School District","Hartford Magnet Trinity College Academy","Non-ELL","N/A","N/A","N/A",95.9,93.3
"Hartford School District","High School Inc.","ELL","N/A","*","*","*","N/A"
"Hartford School District","High School Inc.","Non-ELL","N/A",70.0,66.2,76.0,"N/A"
"Hartford School District","High School, Inc.","ELL","N/A","N/A","N/A","N/A","*"
"Hartford School District","High School, Inc.","Non-ELL","N/A","N/A","N/A","N/A",76.1
"Hartford School District","Journalism and Media Academy Magnet School","ELL","N/A","*","*","*","*"
"Hartford School District","Journalism and Media Academy Magnet School","Non-ELL","N/A",66.7,72.9,72.7,"*"
"Hartford School District","Kinsella Magnet School of Performing Arts","ELL","N/A","N/A","N/A","N/A","*"
"Hartford School District","Kinsella Magnet School of Performing Arts","Non-ELL","N/A","N/A","N/A","N/A",93.5
"Hartford School District","OPPortunity High School","ELL","*","*","*","N/A","N/A"
"Hartford School District","OPPortunity High School","Non-ELL",51.7,62.5,33.9,"N/A","N/A"
"Hartford School District","Pathways Academy of Technology and Design","ELL","*","*","*","*","*"
"Hartford School District","Pathways Academy of Technology and Design","Non-ELL",92.9,91.9,90.1,89.2,96.5
"Hartford School District","Sports and Medical Sciences Academy","ELL","*","*","*","*","*"
"Hartford School District","Sports and Medical Sciences Academy","Non-ELL",92.8,94.0,91.9,92.0,97.6
"Hartford School District","University High School of Science and Engineering","ELL","N/A","N/A","N/A","*","*"
"Hartford School District","University High School of Science and Engineering","Non-ELL","N/A","N/A","N/A",97.8,93.3
"Hartford School District","University High of Science and Engineering","ELL","*","*","*","N/A","N/A"
"Hartford School District","University High of Science and Engineering","Non-ELL",89.3,96.8,92.1,"N/A","N/A"
"Jumoke Academy District","Jumoke Academy","Non-ELL","N/A","N/A","N/A","N/A","*"
"Killingly School District","Killingly High School","ELL","*","*","*","*","*"
"Killingly School District","Killingly High School","Non-ELL","*","*","*","*","*"
"Learn","Connecticut River Academy","ELL","N/A","*","*","N/A","N/A"
"Learn","Connecticut River Academy","Non-ELL","N/A",89.3,92.7,92.9,90.8
"Learn","Marine Science Magnet High School of Southeastern Connecticut","ELL","N/A","N/A","*","*","N/A"
"Learn","Marine Science Magnet High School of Southeastern Connecticut","Non-ELL","N/A","*",95.7,88.1,98.6
"Learn","Three Rivers Middle College Magnet School","ELL","N/A","*","N/A","N/A","*"
"Learn","Three Rivers Middle College Magnet School","Non-ELL","N/A","*",90.6,"*","*"
"Lebanon School District","Lyman Memorial High School","ELL","N/A","*","N/A","N/A","N/A"
"Lebanon School District","Lyman Memorial High School","Non-ELL",89.8,"*",94.2,96.7,"*"
"Ledyard School District","Ledyard High School","ELL","*","N/A","*","*","*"
"Ledyard School District","Ledyard High School","Non-ELL","*",92.4,"*","*","*"
"Lisbon School District","Community Connection - The Big Picture High School","Non-ELL","*","*","N/A","N/A","N/A"
"Litchfield School District","Litchfield High School","ELL","N/A","*","N/A","*","*"
"Litchfield School District","Litchfield High School","Non-ELL",98.0,"*",95.5,"*","*"
"Madison School District","Daniel Hand High School","ELL","*","N/A","*","N/A","N/A"
"Madison School District","Daniel Hand High School","Non-ELL","*","*","*",99.0,98.0
"Manchester School District","Manchester High School","ELL","*",73.9,"*","*",82.6
"Manchester School District","Manchester High School","Non-ELL","*",78.9,87.8,86.6,90.9
"Meriden School District","Francis T. Maloney High School","ELL",52.0,51.3,46.3,68.3,62.2
"Meriden School District","Francis T. Maloney High School","Non-ELL",73.6,76.9,77.6,76.7,77.2
"Meriden School District","Orville H. Platt High School","ELL",47.8,43.5,"*",75.8,60.9
"Meriden School District","Orville H. Platt High School","Non-ELL",71.4,71.5,81.3,76.8,73.9
"Middletown School District","Middletown High School","ELL","*","*","*","*","*"
"Middletown School District","Middletown High School","Non-ELL","*",83.8,"*",95.1,"*"
"Milford School District","Jonathan Law High School","ELL","*","*","N/A","*","*"
"Milford School District","Jonathan Law High School","Non-ELL",81.2,80.6,89.3,91.0,96.3
"Milford School District","Joseph A. Foran High School","ELL","*","*","*","*","*"
"Milford School District","Joseph A. Foran High School","Non-ELL",90.9,90.5,"*",96.5,99.1
"Monroe School District","Masuk High School","ELL","N/A","N/A","N/A","N/A","*"
"Monroe School District","Masuk High School","Non-ELL","*",97.7,98.0,100.0,"*"
"Montville School District","Montville High School","ELL","*","*","*","*","*"
"Montville School District","Montville High School","Non-ELL",88.5,88.7,"*","*",95.6
"Naugatuck School District","Naugatuck High School","ELL","*","*","*","*","*"
"Naugatuck School District","Naugatuck High School","Non-ELL","*",79.6,82.3,85.2,"*"
"New Britain School District","New Britain High School","ELL",47.0,56.3,50.0,60.9,61.1
"New Britain School District","New Britain High School","Non-ELL",67.0,65.4,68.2,72.2,78.9
"New Canaan School District","New Canaan High School","ELL","*","*","N/A","*","*"
"New Canaan School District","New Canaan High School","Non-ELL","*","*","*","*","*"
"New Fairfield School District","New Fairfield High School","ELL","*","*","*","N/A","N/A"
"New Fairfield School District","New Fairfield High School","Non-ELL","*","*","*","*","*"
"New Haven School District","Cooperative High School","ELL","*","*","*","*","*"
"New Haven School District","Cooperative High School","Non-ELL",90.9,89.4,94.4,95.0,94.9
"New Haven School District","Engineering - Science University Magnet School","ELL","N/A","N/A","N/A","N/A","*"
"New Haven School District","Engineering - Science University Magnet School","Non-ELL","N/A","N/A","N/A",94.8,92.5
"New Haven School District","High School In The Community","ELL","*","*","*","*","*"
"New Haven School District","High School In The Community","Non-ELL",53.6,59.1,47.2,45.6,50.0
"New Haven School District","Hill Regional Career High School","ELL","*","*","*","*","*"
"New Haven School District","Hill Regional Career High School","Non-ELL",90.5,92.1,88.8,92.2,85.4
"New Haven School District","Hyde School of Health, Science and Sports Medicine","ELL","*","*","*","*","*"
"New Haven School District","Hyde School of Health, Science and Sports Medicine","Non-ELL",77.3,77.1,91.7,91.7,100.0
"New Haven School District","James Hillhouse High School","ELL",46.2,37.0,59.3,71.0,67.4
"New Haven School District","James Hillhouse High School","Non-ELL",55.9,60.1,70.5,70.5,82.8
"New Haven School District","Metropolitan Business Academy","ELL","*","*","*","*","*"
"New Haven School District","Metropolitan Business Academy","Non-ELL",82.1,85.1,93.1,91.7,91.7
"New Haven School District","New Haven Academy","ELL","*","*","N/A","*","*"
"New Haven School District","New Haven Academy","Non-ELL",66.7,71.4,84.6,74.6,71.7
"New Haven School District","Sound School","ELL","*","*","*","*","N/A"
"New Haven School District","Sound School","Non-ELL",92.6,92.1,92.9,90.1,97.3
"New Haven School District","Wilbur Cross High School","ELL",65.8,58.1,63.5,54.9,70.8
"New Haven School District","Wilbur Cross High School","Non-ELL",69.8,65.8,65.4,69.8,78.4
"New London School District","New London High School","ELL",61.5,65.5,63.2,59.1,70.0
"New London School District","New London High School","Non-ELL",65.9,64.6,74.6,81.9,"*"
"New London School District","Science and Technology Magnet School of Southeastern Connecticut","Non-ELL","N/A","N/A","N/A","N/A","*"
"New Milford School District","New Milford High School","ELL","*","*","*","*","*"
"New Milford School District","New Milford High School","Non-ELL","*","*","*","*","*"
"Newington School District","Newington High School","ELL","*","*","*","*","*"
"Newington School District","Newington High School","Non-ELL","*","*","*","*","*"
