"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Free/Reduced Price Meal Eligibility ("

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Free/Reduced Price Meal Eligibility (3-level)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",10,"N",218,216,99.1,216,"*","*","*","*",76,35.2,62,28.7,64,29.6,126,58.3,275
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""",10,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"N",173,173,100.0,173,8,4.6,17,9.8,51,29.5,47,27.2,50,28.9,97,56.1,266
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","A.R.T.S. Academy","=""1489011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Harvest Park","=""1489211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hartford Detention Center","=""3480315""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"F",239,238,99.6,238,97,40.8,44,18.5,47,19.7,47,19.7,"*","*","*","*",213
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"N",63,62,98.4,62,20,32.3,"*","*","*","*",20,32.3,"*","*","*","*",221
"Waterbury School District","=""1510011""","West Side Middle School","=""1515211""",08,"R",26,26,100.0,26,6,23.1,"*","*","*","*",12,46.2,"*","*","*","*",237
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"F",36,36,100.0,36,8,22.2,12,33.3,10,27.8,"*","*",0,0.0,"*","*",209
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Washington School","=""1512311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill BDLC","=""1510111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B.W. Tinker BDLC","=""1510411""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"F",41,41,100.0,41,17,41.5,10,24.4,7,17.1,7,17.1,0,0.0,7,17.1,203
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill School","=""1510511""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"F",60,60,100.0,60,14,23.3,"*","*",21,35.0,11,18.3,"*","*","*","*",218
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bunker Hill School","=""1510611""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"F",96,96,100.0,96,34,35.4,20,20.8,27,28.1,"*","*","*","*",15,15.6,209
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","H. S. Chase School","=""1510711""",05,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"F",22,22,100.0,22,"*","*","*","*","*","*",7,31.8,0,0.0,7,31.8,223
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Wendell L. Cross School","=""1510811""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"F",64,64,100.0,64,15,23.4,18,28.1,22,34.4,9,14.1,0,0.0,9,14.1,212
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Driggs School","=""1510911""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"F",59,59,100.0,58,"*","*",12,20.7,17,29.3,21,36.2,"*","*","*","*",230
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Elementary School","=""1511111""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson BDLC","=""1511211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"F",43,43,100.0,43,15,34.9,"*","*",13,30.2,8,18.6,"*","*","*","*",212
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Hopeville School","=""1511311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"F",64,64,100.0,64,"*","*",16,25.0,12,18.8,22,34.4,"*","*","*","*",230
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","F. J. Kingsbury School","=""1511411""",05,"R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"F",48,48,100.0,48,10,20.8,"*","*",16,33.3,14,29.2,"*","*","*","*",227
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"F",33,33,100.0,33,15,45.5,"*","*","*","*",8,24.2,0,0.0,8,24.2,217
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Duggan School","=""1511611""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"F",49,49,100.0,49,18,36.7,14,28.6,11,22.4,6,12.2,0,0.0,6,12.2,201
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Sprague School","=""1512011""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"F",67,67,100.0,67,15,22.4,"*","*",22,32.8,15,22.4,"*","*","*","*",220
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"N",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*","*","*",225
"Waterbury School District","=""1510011""","B. W. Tinker School","=""1512111""",05,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Walsh School","=""1512211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"F",32,32,100.0,32,12,37.5,10,31.3,10,31.3,0,0.0,0,0.0,0,0.0,195
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"F",38,38,100.0,38,18,47.4,"*","*",9,23.7,6,15.8,"*","*","*","*",213
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Gilmartin School","=""1512611""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"F",36,36,100.0,36,9,25.0,15,41.7,"*","*",7,19.4,"*","*","*","*",210
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",05,"R",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"F",31,31,100.0,31,9,29.0,"*","*",9,29.0,9,29.0,"*","*","*","*",228
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Carrington School","=""1512711""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"F",38,38,100.0,38,"*","*",8,21.1,12,31.6,11,28.9,"*","*","*","*",226
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Regan School","=""1512811""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"F",39,39,100.0,39,"*","*",11,28.2,10,25.6,"*","*",0,0.0,"*","*",235
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"N",33,33,100.0,33,"*","*","*","*","*","*",17,51.5,"*","*","*","*",252
"Waterbury School District","=""1510011""","Maloney Interdistrict Magnet School","=""1513111""",05,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"F",44,44,100.0,44,7,15.9,17,38.6,8,18.2,12,27.3,0,0.0,12,27.3,218
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Woodrow Wilson School","=""1513211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"F",47,47,100.0,47,"*","*",9,19.1,12,25.5,19,40.4,"*","*","*","*",239
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"N",35,35,100.0,35,"*","*","*","*","*","*","*","*",6,17.1,"*","*",259
"Waterbury School District","=""1510011""","Rotella Interdistrict Magnet School","=""1513311""",05,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"F",47,47,100.0,47,15,31.9,11,23.4,"*","*",11,23.4,"*","*","*","*",210
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"Waterbury School District","=""1510011""","Reed School","=""1513411""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Margaret M. Generali Autism","=""1513511""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Chase Bilingual","=""1514111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",05,"F",22,22,100.0,22,"*","*","*","*","*","*",0,0.0,0,0.0,0,0.0,157
"Waterbury School District","=""1510011""","Bucks Hill Bilingual","=""1514311""",05,"N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",08,"F",51,51,100.0,51,15,29.4,6,11.8,10,19.6,"*","*","*","*","*","*",228
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",08,"N",43,43,100.0,43,"*","*","*","*","*","*",28,65.1,"*","*","*","*",257
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (Middle)","=""1515011""",08,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",08,"F",269,264,98.1,264,109,41.3,"*","*",54,20.5,52,19.7,"*","*","*","*",214
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",08,"N",68,65,95.6,65,22,33.8,"*","*","*","*",22,33.8,"*","*","*","*",227
"Waterbury School District","=""1510011""","Michael F. Wallace Middle School","=""1515111""",08,"R",34,33,97.1,33,14,42.4,"*","*","*","*",9,27.3,"*","*","*","*",221
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",08,"F",243,242,99.6,242,104,43.0,"*","*",51,21.1,44,18.2,"*","*","*","*",213
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",08,"N",53,52,98.1,52,"*","*","*","*","*","*","*","*","*","*","*","*",227
"Waterbury School District","=""1510011""","North End Middle School","=""1515311""",08,"R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",10,"F",56,56,100.0,56,"*","*",11,19.6,26,46.4,13,23.2,"*","*","*","*",238
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",10,"N",46,45,97.8,44,"*","*","*","*","*","*","*","*",8,18.2,"*","*",248
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""",10,"R",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",10,"F",199,192,96.5,187,81,43.3,56,29.9,41,21.9,"*","*","*","*",9,4.8,198
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",10,"N",58,54,93.1,54,19,35.2,14,25.9,"*","*","*","*","*","*","*","*",203
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""",10,"R",22,22,100.0,22,8,36.4,8,36.4,"*","*","*","*","*","*","*","*",206
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",10,"F",196,189,96.4,188,104,55.3,40,21.3,37,19.7,"*","*","*","*","*","*",192
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",10,"N",64,64,100.0,64,"*","*","*","*","*","*",6,9.4,"*","*","*","*",205
"Waterbury School District","=""1510011""","Wilby High School","=""1516311""",10,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",10,"F",187,183,97.9,182,78,42.9,62,34.1,30,16.5,"*","*","*","*","*","*",198
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",10,"N",89,85,95.5,84,"*","*",20,23.8,24,28.6,"*","*","*","*","*","*",213
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""",10,"R",25,24,96.0,24,"*","*",6,25.0,9,37.5,"*","*","*","*","*","*",222
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",10,"F",140,140,100.0,140,15,10.7,25,17.9,68,48.6,16,11.4,16,11.4,32,22.9,239
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",10,"N",62,62,100.0,62,"*","*","*","*",23,37.1,12,19.4,13,21.0,25,40.3,254
"Waterbury School District","=""1510011""","Waterbury Career Academy","=""1516711""",10,"R",30,30,100.0,30,"*","*","*","*",12,40.0,7,23.3,6,20.0,13,43.3,254
"Waterbury School District","=""1510011""","State Street School","=""1519011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",08,"F",23,21,91.3,21,16,76.2,"*","*","*","*",0,0.0,0,0.0,0,0.0,185
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",08,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",10,"F",27,20,74.1,15,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Bridgeport Detention Center","=""3480115""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",05,"N",50,50,100.0,50,"*","*","*","*",10,20.0,26,52.0,10,20.0,36,72.0,265
"Waterford School District","=""1520011""","Great Neck Elementary School","=""1520211""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",05,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",05,"N",48,47,97.9,47,"*","*","*","*",8,17.0,28,59.6,8,17.0,36,76.6,269
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",05,"F",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",05,"N",46,46,100.0,46,"*","*",0,0.0,"*","*",28,60.9,10,21.7,38,82.6,273
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""",05,"R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School Tutor Center","=""1521211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",08,"F",41,41,100.0,41,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",08,"N",181,181,100.0,181,9,5.0,9,5.0,18,9.9,112,61.9,33,18.2,145,80.1,269
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""",08,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",10,"N",177,176,99.4,176,7,4.0,6,3.4,60,34.1,41,23.3,62,35.2,103,58.5,276
"Waterford School District","=""1520011""","Waterford High School","=""1526111""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Bridgeport Detention Center","=""3480115""",08,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",05,"N",61,61,100.0,61,0,0.0,"*","*",16,26.2,26,42.6,"*","*","*","*",266
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""",05,"F",34,34,100.0,34,"*","*","*","*","*","*","*","*","*","*","*","*",257
"Watertown School District","=""1530011""","Polk School","=""1530411""",05,"N",75,75,100.0,75,"*","*","*","*",15,20.0,38,50.7,14,18.7,52,69.3,265
"Watertown School District","=""1530011""","Polk School","=""1530411""",05,"R",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",08,"F",45,45,100.0,45,"*","*","*","*","*","*","*","*","*","*","*","*",240
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",08,"N",162,162,100.0,162,8,4.9,8,4.9,27,16.7,100,61.7,19,11.7,119,73.5,262
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""",08,"R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",10,"F",32,27,84.4,27,"*","*","*","*","*","*","*","*","*","*","*","*",253
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",10,"N",163,159,97.5,159,"*","*","*","*",54,34.0,43,27.0,44,27.7,87,54.7,268
"Watertown School District","=""1530011""","Watertown High School","=""1536111""",10,"R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""",05,"F",21,21,100.0,21,"*","*","*","*","*","*",13,61.9,"*","*","*","*",257
"West Hartford School District","=""1550011""","Smith School","=""1551711""",05,"N",30,30,100.0,30,0,0.0,0,0.0,"*","*","*","*",15,50.0,"*","*",301
"West Hartford School District","=""1550011""","Smith School","=""1551711""",05,"R",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""",10,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","REACH","=""1557311""",10,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""",05,"N","*","*","*","*",0,0.0,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",05,"F","*","*","*","*",6,30.0,"*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",05,"N",27,27,100.0,27,"*","*","*","*",6,22.2,8,29.6,10,37.0,18,66.7,274
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"N",72,72,100.0,72,0,0.0,0,0.0,9,12.5,34,47.2,29,40.3,63,87.5,286
"West Hartford School District","=""1550011""","Duffy School","=""1550611""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"N",55,54,98.2,54,"*","*","*","*",6,11.1,20,37.0,22,40.7,42,77.8,281
"West Hartford School District","=""1550011""","Morley School","=""1550911""",05,"R","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""",05,"F","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
