"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (2-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"East Lyme School District","=""0450011""","Niantic Center School","=""0450211""","Math","N",59,59,100.0,59,"*","*","*","*","*","*","*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","ELA","Y",42,41,97.6,41,15,36.6,13,31.7,"*","*","*","*",13,31.7
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","ELA","N",44,44,100.0,44,"*","*",14,31.8,16,36.4,"*","*","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Math","Y",42,41,97.6,41,15,36.6,12,29.3,"*","*","*","*",14,34.1
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Math","N",44,44,100.0,44,"*","*",13,29.5,20,45.5,"*","*","*","*"
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","ELA","Y",173,169,97.7,169,47,27.8,57,33.7,51,30.2,14,8.3,65,38.5
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","ELA","N",201,200,99.5,200,32,16.0,45,22.5,85,42.5,38,19.0,123,61.5
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Math","Y",173,169,97.7,169,79,46.7,64,37.9,20,11.8,6,3.6,26,15.4
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Math","N",201,200,99.5,200,54,27.0,66,33.0,42,21.0,38,19.0,80,40.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","ELA","Y",32,31,96.9,31,"*","*","*","*","*","*",0,0.0,"*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","ELA","N",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Math","Y",32,29,90.6,28,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","EastConn Special Education","=""2539014""","Math","N",13,12,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","ELA","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Eastford School District","=""0390011""","Eastford Elementary School","=""0390111""","Math","N",72,72,100.0,72,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","ELA","N",287,280,97.6,280,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Math","N",287,274,95.5,274,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","ELA","N",313,306,97.8,306,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Math","N",313,304,97.1,304,"*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Education Connection","=""2420014""","GFLC/ACCESS School","=""2429014""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","ELA","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","ELA","N",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Math","Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Center School","=""0480111""","Math","N",109,109,100.0,109,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","ELA","N",74,71,95.9,71,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Math","N",74,71,95.9,71,"*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","ELA","Y",40,39,97.5,39,"*","*",13,33.3,16,41.0,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","ELA","N",379,377,99.5,377,"*","*",73,19.4,163,43.2,"*","*","*","*"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Math","Y",41,40,97.6,40,18,45.0,15,37.5,"*","*","*","*",7,17.5
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Math","N",379,377,99.5,377,39,10.3,113,30.0,"*","*","*","*",225,59.7
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","ELA","Y",45,45,100.0,45,8,17.8,13,28.9,14,31.1,10,22.2,24,53.3
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","ELA","N",392,389,99.2,389,20,5.1,79,20.3,108,27.8,182,46.8,290,74.6
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Math","Y",45,45,100.0,45,14,31.1,16,35.6,"*","*","*","*",15,33.3
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Math","N",392,389,99.2,389,"*","*",94,24.2,126,32.4,"*","*","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","ELA","Y",21,21,100.0,21,"*","*","*","*","*","*",6,28.6,"*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","ELA","N",174,174,100.0,174,"*","*","*","*","*","*",105,60.3,"*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Math","Y",21,21,100.0,21,7,33.3,7,33.3,"*","*","*","*",7,33.3
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Math","N",174,174,100.0,174,"*","*",19,10.9,68,39.1,"*","*","*","*"
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","ELA","Y",310,310,100.0,310,70,22.6,70,22.6,107,34.5,63,20.3,170,54.8
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","ELA","N",66,66,100.0,66,11,16.7,8,12.1,24,36.4,23,34.8,47,71.2
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Math","Y",310,310,100.0,310,85,27.4,98,31.6,65,21.0,62,20.0,127,41.0
"Elm City College Preparatory School District","=""2890013""","Elm City College Preparatory School","=""2890113""","Math","N",66,66,100.0,66,10,15.2,14,21.2,13,19.7,29,43.9,42,63.6
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","ELA","Y",136,135,99.3,135,36,26.7,42,31.1,33,24.4,24,17.8,57,42.2
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","ELA","N",191,191,100.0,191,32,16.8,39,20.4,58,30.4,62,32.5,120,62.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Math","Y",136,135,99.3,135,40,29.6,44,32.6,40,29.6,11,8.1,51,37.8
"Enfield School District","=""0490011""","Edgar H. Parkman School","=""0491311""","Math","N",191,191,100.0,191,34,17.8,60,31.4,67,35.1,30,15.7,97,50.8
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","ELA","Y",169,168,99.4,168,35,20.8,38,22.6,57,33.9,38,22.6,95,56.5
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","ELA","N",244,241,98.8,241,21,8.7,49,20.3,80,33.2,91,37.8,171,71.0
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Math","Y",169,168,99.4,168,36,21.4,54,32.1,58,34.5,20,11.9,78,46.4
"Enfield School District","=""0490011""","Eli Whitney School","=""0491611""","Math","N",244,242,99.2,242,24,9.9,79,32.6,94,38.8,45,18.6,139,57.4
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","ELA","Y",428,424,99.1,424,126,29.7,136,32.1,135,31.8,27,6.4,162,38.2
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","ELA","N",643,640,99.5,640,71,11.1,168,26.3,285,44.5,116,18.1,401,62.7
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Math","Y",426,420,98.6,420,162,38.6,164,39.0,73,17.4,21,5.0,94,22.4
"Enfield School District","=""0490011""","John F. Kennedy Middle School","=""0495211""","Math","N",642,638,99.4,638,124,19.4,257,40.3,167,26.2,90,14.1,257,40.3
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall - Educational Counseling Program (ECP)","=""0490711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","ELA","Y",180,179,99.4,179,38,21.2,59,33.0,54,30.2,28,15.6,82,45.8
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","ELA","N",231,231,100.0,231,21,9.1,47,20.3,79,34.2,84,36.4,163,70.6
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Math","Y",180,179,99.4,179,55,30.7,74,41.3,41,22.9,9,5.0,50,27.9
"Enfield School District","=""0490011""","Prudence Crandall School","=""0491511""","Math","N",231,231,100.0,231,32,13.9,82,35.5,77,33.3,40,17.3,117,50.6
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","ELA","Y",20,20,100.0,20,"*","*","*","*","*","*",8,40.0,"*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","ELA","N",209,202,96.7,202,"*","*","*","*","*","*",92,45.5,"*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Math","Y",20,20,100.0,20,"*","*","*","*",10,50.0,"*","*","*","*"
"Essex School District","=""0500011""","Essex Elementary School","=""0500111""","Math","N",209,202,96.7,202,"*","*","*","*",72,35.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","ELA","N",194,188,96.9,188,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Burr Elementary School","=""0510211""","Math","N",194,188,96.9,188,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","ELA","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","ELA","N",151,150,99.3,150,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Math","Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Dwight Elementary School","=""0510111""","Math","N",151,150,99.3,150,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","ELA","Y",83,83,100.0,83,18,21.7,28,33.7,29,34.9,8,9.6,37,44.6
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","ELA","N",796,785,98.6,783,46,5.9,131,16.7,334,42.7,272,34.7,606,77.4
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","Y",83,83,100.0,83,30,36.1,32,38.6,15,18.1,6,7.2,21,25.3
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","N",794,778,98.0,778,61,7.8,201,25.8,232,29.8,284,36.5,516,66.3
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","Y",43,43,100.0,43,8,18.6,16,37.2,11,25.6,8,18.6,19,44.2
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","N",167,165,98.8,165,13,7.9,34,20.6,51,30.9,67,40.6,118,71.5
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","Y",43,43,100.0,43,"*","*",19,44.2,11,25.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","N",167,165,98.8,165,"*","*",39,23.6,58,35.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","N",150,148,98.7,148,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","N",150,148,98.7,148,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","Y",71,71,100.0,71,27,38.0,17,23.9,16,22.5,11,15.5,27,38.0
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","N",147,145,98.6,145,28,19.3,37,25.5,41,28.3,39,26.9,80,55.2
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","Y",71,71,100.0,71,"*","*",28,39.4,20,28.2,"*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","N",147,145,98.6,145,"*","*",37,25.5,60,41.4,"*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","N",203,203,100.0,203,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","N",203,203,100.0,203,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","N",217,213,98.2,213,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","N",217,213,98.2,213,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","N",256,256,100.0,256,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","N",256,256,100.0,256,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","N",200,198,99.0,198,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","N",200,198,99.0,198,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","Y",38,38,100.0,38,"*","*",9,23.7,20,52.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","N",760,751,98.8,751,"*","*",115,15.3,351,46.7,"*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","Y",38,38,100.0,38,9,23.7,12,31.6,9,23.7,8,21.1,17,44.7
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","N",760,751,98.8,751,48,6.4,160,21.3,236,31.4,307,40.9,543,72.3
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","Y",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","N",230,229,99.6,229,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","N",233,233,100.0,233,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","N",233,233,100.0,233,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","Y",117,115,98.3,115,30,26.1,35,30.4,40,34.8,10,8.7,50,43.5
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","N",571,564,98.8,564,32,5.7,101,17.9,230,40.8,201,35.6,431,76.4
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","Y",117,115,98.3,115,53,46.1,36,31.3,17,14.8,9,7.8,26,22.6
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","N",570,557,97.7,557,79,14.2,152,27.3,149,26.8,177,31.8,326,58.5
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","N",197,197,100.0,197,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","Y",65,65,100.0,65,13,20.0,19,29.2,25,38.5,8,12.3,33,50.8
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","N",553,549,99.3,549,30,5.5,86,15.7,229,41.7,204,37.2,433,78.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","Y",65,65,100.0,65,17,26.2,22,33.8,12,18.5,14,21.5,26,40.0
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","N",553,549,99.3,549,36,6.6,91,16.6,147,26.8,275,50.1,422,76.9
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","N",131,131,100.0,131,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","N",131,131,100.0,131,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","Y",27,27,100.0,27,"*","*",8,29.6,8,29.6,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","N",111,111,100.0,111,"*","*","*","*",30,27.0,55,49.5,85,76.6
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","Y",27,27,100.0,27,"*","*",14,51.9,9,33.3,"*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","N",111,111,100.0,111,"*","*",20,18.0,34,30.6,"*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","Y",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","ELA","Y",74,74,100.0,74,15,20.3,16,21.6,29,39.2,14,18.9,43,58.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","ELA","N",577,573,99.3,573,30,5.2,84,14.7,181,31.6,278,48.5,459,80.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Math","Y",74,74,100.0,74,21,28.4,30,40.5,14,18.9,9,12.2,23,31.1
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Math","N",577,572,99.1,572,45,7.9,119,20.8,161,28.1,247,43.2,408,71.3
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","ELA","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","ELA","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Math","Y",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Math","N",92,90,97.8,90,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","ELA","Y",26,26,100.0,26,8,30.8,7,26.9,"*","*","*","*",11,42.3
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","ELA","N",227,227,100.0,227,"*","*",32,14.1,54,23.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Math","Y",26,26,100.0,26,"*","*",11,42.3,8,30.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Math","N",227,227,100.0,227,"*","*",32,14.1,65,28.6,"*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","ELA","Y",44,44,100.0,44,10,22.7,8,18.2,19,43.2,7,15.9,26,59.1
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","ELA","N",437,436,99.8,436,12,2.8,50,11.5,164,37.6,210,48.2,374,85.8
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Math","Y",44,44,100.0,44,12,27.3,17,38.6,"*","*","*","*",15,34.1
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Math","N",437,436,99.8,436,"*","*",60,13.8,127,29.1,"*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","ELA","N",214,213,99.5,213,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Math","N",215,214,99.5,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","ELA","N",214,214,100.0,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Math","N",214,214,100.0,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","ELA","Y",62,62,100.0,62,14,22.6,16,25.8,20,32.3,12,19.4,32,51.6
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","ELA","N",130,130,100.0,130,13,10.0,21,16.2,37,28.5,59,45.4,96,73.8
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Math","Y",62,62,100.0,62,13,21.0,21,33.9,18,29.0,10,16.1,28,45.2
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Math","N",130,130,100.0,130,8,6.2,34,26.2,46,35.4,42,32.3,88,67.7
