"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Special Education Status (SWD)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"District","District Code","School","School Code","Subject","Special Education","Total Numberof Students","Total NumberTested","Smarter BalancedParticipationRate","Total Number with Scored Tests","Level 1 Not Met  Count","%","Level 2 Approaching  Count","%","Level 3 Met  Count","%","Level 4 Exceeded  Count","%","Level 3&4 Met or Exceeded Count","%"
"Fairfield School District","=""0510011""","Fairfield Woods Middle School","=""0515211""","Math","Y",75,72,96.0,72,49,68.1,16,22.2,"*","*","*","*",7,9.7
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","N",196,194,99.0,194,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","ELA","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","N",196,194,99.0,194,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Holland Hill School","=""0510411""","Math","Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","N",152,151,99.3,151,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","ELA","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","N",152,151,99.3,151,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Jennings School","=""0511711""","Math","Y",17,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","N",199,198,99.5,198,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","ELA","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","N",199,198,99.5,198,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","McKinley School","=""0510611""","Math","Y",19,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","N",187,187,100.0,187,"*","*",28,15.0,"*","*",89,47.6,"*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","ELA","Y",28,28,100.0,28,18,64.3,"*","*","*","*",0,0.0,"*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","N",187,187,100.0,187,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Mill Hill School","=""0510711""","Math","Y",28,28,100.0,28,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","N",209,205,98.1,205,13,6.3,22,10.7,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","ELA","Y",21,21,100.0,21,9,42.9,8,38.1,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","N",209,205,98.1,205,8,3.9,56,27.3,"*","*","*","*",141,68.8
"Fairfield School District","=""0510011""","North Stratfield School","=""0511611""","Math","Y",21,21,100.0,21,8,38.1,7,33.3,"*","*","*","*",6,28.6
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","N",232,232,100.0,232,"*","*",28,12.1,78,33.6,"*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","ELA","Y",32,32,100.0,32,17,53.1,7,21.9,"*","*","*","*",8,25.0
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","N",232,232,100.0,232,"*","*",45,19.4,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Osborn Hill School","=""0511811""","Math","Y",32,32,100.0,32,"*","*",11,34.4,"*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","N",190,189,99.5,189,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","ELA","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","N",190,189,99.5,189,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Riverfield School","=""0511211""","Math","Y",20,19,95.0,19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","N",718,710,98.9,710,"*","*",94,13.2,344,48.5,"*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","ELA","Y",80,79,98.8,79,"*","*",30,38.0,27,34.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","N",718,710,98.9,710,27,3.8,138,19.4,236,33.2,309,43.5,545,76.8
"Fairfield School District","=""0510011""","Roger Ludlowe Middle School","=""0515311""","Math","Y",80,79,98.8,79,30,38.0,34,43.0,9,11.4,6,7.6,15,19.0
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","N",222,221,99.5,221,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","N",222,221,99.5,221,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Sherman School","=""0511311""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","N",222,222,100.0,222,"*","*",41,18.5,73,32.9,"*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","ELA","Y",21,21,100.0,21,11,52.4,"*","*",0,0.0,"*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","N",222,222,100.0,222,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Stratfield School","=""0511411""","Math","Y",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","N",614,606,98.7,606,"*","*",108,17.8,256,42.2,"*","*","*","*"
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","ELA","Y",74,73,98.6,73,28,38.4,28,38.4,"*","*","*","*",17,23.3
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","N",613,601,98.0,601,88,14.6,169,28.1,"*","*","*","*",344,57.2
"Fairfield School District","=""0510011""","Tomlinson Middle School","=""0515111""","Math","Y",74,71,95.9,71,44,62.0,19,26.8,"*","*","*","*",8,11.3
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","N",200,200,100.0,200,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","N",200,200,100.0,200,0,0.0,"*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","East Farms School","=""0520411""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","N",548,546,99.6,546,"*","*",78,14.3,238,43.6,"*","*","*","*"
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","ELA","Y",70,68,97.1,68,23,33.8,27,39.7,"*","*","*","*",18,26.5
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","N",548,546,99.6,546,23,4.2,92,16.8,148,27.1,283,51.8,431,78.9
"Farmington School District","=""0520011""","Irving A. Robbins Middle School","=""0525111""","Math","Y",70,68,97.1,68,30,44.1,21,30.9,11,16.2,6,8.8,17,25.0
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","N",134,134,100.0,134,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","N",134,134,100.0,134,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Noah Wallace School","=""0520211""","Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","N",118,118,100.0,118,"*","*",19,16.1,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","ELA","Y",20,20,100.0,20,"*","*",6,30.0,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","N",118,118,100.0,118,"*","*",27,22.9,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","Union School","=""0520111""","Math","Y",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","N",121,121,100.0,121,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West District School","=""0520311""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","ELA","N",566,563,99.5,563,16,2.8,66,11.7,195,34.6,286,50.8,481,85.4
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","ELA","Y",85,84,98.8,84,29,34.5,34,40.5,15,17.9,6,7.1,21,25.0
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Math","N",566,563,99.5,563,"*","*",129,22.9,161,28.6,"*","*","*","*"
"Farmington School District","=""0520011""","West Woods Upper Elementary School","=""0520511""","Math","Y",85,83,97.6,83,45,54.2,20,24.1,"*","*","*","*",18,21.7
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","ELA","N",98,96,98.0,96,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","ELA","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Math","N",98,96,98.0,96,"*","*","*","*","*","*","*","*","*","*"
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","Math","Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","ELA","N",223,223,100.0,223,"*","*",21,9.4,"*","*",132,59.2,"*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","ELA","Y",30,30,100.0,30,"*","*",18,60.0,"*","*",0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Math","N",223,223,100.0,223,8,3.6,32,14.3,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Buttonball Lane School","=""0540211""","Math","Y",30,30,100.0,30,14,46.7,11,36.7,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","ELA","N",118,118,100.0,118,0,0.0,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","ELA","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Math","N",118,118,100.0,118,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Eastbury School","=""0540311""","Math","Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","ELA","N",439,438,99.8,438,"*","*",43,9.8,175,40.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","ELA","Y",42,42,100.0,42,14,33.3,15,35.7,"*","*","*","*",13,31.0
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Math","N",439,438,99.8,438,10,2.3,66,15.1,129,29.5,233,53.2,362,82.6
"Glastonbury School District","=""0540011""","Gideon Welles School","=""0540811""","Math","Y",42,42,100.0,42,17,40.5,11,26.2,8,19.0,6,14.3,14,33.3
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","ELA","N",214,213,99.5,213,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","ELA","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Math","N",215,214,99.5,214,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hebron Avenue School","=""0540411""","Math","Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","ELA","N",202,202,100.0,202,"*","*",24,11.9,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","ELA","Y",22,22,100.0,22,"*","*",6,27.3,"*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Math","N",202,202,100.0,202,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Hopewell School","=""0540611""","Math","Y",22,22,100.0,22,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","ELA","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","LINKS Academy","=""0540111""","Math","Y",13,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","ELA","N",167,167,100.0,167,"*","*",30,18.0,"*","*",71,42.5,"*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","ELA","Y",25,25,100.0,25,16,64.0,"*","*","*","*",0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Math","N",167,167,100.0,167,"*","*",47,28.1,"*","*",52,31.1,"*","*"
"Glastonbury School District","=""0540011""","Naubuc School","=""0540711""","Math","Y",25,25,100.0,25,14,56.0,"*","*","*","*",0,0.0,"*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","ELA","N",253,251,99.2,251,10,4.0,17,6.8,"*","*","*","*",224,89.2
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","ELA","Y",23,22,95.7,22,7,31.8,8,36.4,"*","*","*","*",7,31.8
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Math","N",253,250,98.8,250,6,2.4,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Nayaug Elementary School","=""0540911""","Math","Y",23,22,95.7,22,11,50.0,"*","*","*","*","*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","ELA","N",925,923,99.8,923,"*","*",120,13.0,450,48.8,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","ELA","Y",105,104,99.0,104,41,39.4,40,38.5,"*","*","*","*",23,22.1
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Math","N",925,923,99.8,923,"*","*",173,18.7,277,30.0,"*","*","*","*"
"Glastonbury School District","=""0540011""","Smith Middle School","=""0545211""","Math","Y",105,104,99.0,104,61,58.7,31,29.8,"*","*","*","*",12,11.5
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","ELA","N",278,273,98.2,273,10,3.7,"*","*",120,44.0,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","ELA","Y",30,30,100.0,30,14,46.7,"*","*",10,33.3,"*","*","*","*"
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Math","N",278,273,98.2,273,23,8.4,77,28.2,"*","*","*","*",173,63.4
"Granby School District","=""0560011""","Granby Memorial Middle School","=""0565111""","Math","Y",30,30,100.0,30,16,53.3,8,26.7,"*","*","*","*",6,20.0
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","ELA","N",233,231,99.1,231,"*","*","*","*",79,34.2,118,51.1,197,85.3
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","ELA","Y",38,37,97.4,37,"*","*",14,37.8,13,35.1,"*","*","*","*"
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Math","N",233,231,99.1,231,7,3.0,49,21.2,66,28.6,109,47.2,175,75.8
"Granby School District","=""0560011""","Kelly Lane Primary School","=""0560411""","Math","Y",38,37,97.4,37,11,29.7,13,35.1,7,18.9,6,16.2,13,35.1
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","ELA","N",231,230,99.6,230,"*","*",27,11.7,67,29.1,"*","*","*","*"
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","ELA","Y",29,29,100.0,29,9,31.0,8,27.6,"*","*","*","*",12,41.4
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Math","N",231,230,99.6,230,10,4.3,61,26.5,"*","*","*","*",159,69.1
"Granby School District","=""0560011""","Wells Road Intermediate School","=""0560311""","Math","Y",29,29,100.0,29,13,44.8,9,31.0,"*","*","*","*",7,24.1
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","ELA","N",180,180,100.0,180,79,43.9,"*","*",38,21.1,"*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","ELA","Y",30,30,100.0,30,"*","*","*","*",0,0.0,0,0.0,0,0.0
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Math","N",180,180,100.0,180,108,60.0,"*","*","*","*","*","*","*","*"
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","Math","Y",30,27,90.0,27,25,92.6,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","ELA","N",504,499,99.0,499,"*","*",77,15.4,219,43.9,"*","*","*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","ELA","Y",48,47,97.9,47,24,51.1,15,31.9,"*","*","*","*",8,17.0
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Math","N",504,499,99.0,499,"*","*",136,27.3,"*","*",150,30.1,"*","*"
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","Math","Y",48,47,97.9,47,31,66.0,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","ELA","N",217,216,99.5,216,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Math","N",217,216,99.5,216,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Cos Cob School","=""0570211""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","ELA","N",736,735,99.9,735,"*","*",65,8.8,299,40.7,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","ELA","Y",83,83,100.0,83,"*","*",26,31.3,33,39.8,"*","*","*","*"
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Math","N",736,734,99.7,734,22,3.0,91,12.4,148,20.2,473,64.4,621,84.6
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","Math","Y",83,83,100.0,83,32,38.6,29,34.9,14,16.9,8,9.6,22,26.5
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","ELA","N",214,213,99.5,213,"*","*",29,13.6,"*","*",115,54.0,"*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","ELA","Y",21,21,100.0,21,12,57.1,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Math","N",214,213,99.5,213,21,9.9,36,16.9,68,31.9,88,41.3,156,73.2
"Greenwich School District","=""0570011""","Glenville School","=""0570411""","Math","Y",21,21,100.0,21,14,66.7,7,33.3,0,0.0,0,0.0,0,0.0
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","ELA","N",140,140,100.0,140,22,15.7,"*","*","*","*",37,26.4,"*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","ELA","Y",23,23,100.0,23,15,65.2,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Math","N",140,140,100.0,140,30,21.4,"*","*","*","*",21,15.0,"*","*"
"Greenwich School District","=""0570011""","Hamilton Avenue School","=""0570511""","Math","Y",23,23,100.0,23,18,78.3,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","ELA","N",164,164,100.0,164,"*","*","*","*",37,22.6,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","ELA","Y",25,25,100.0,25,"*","*","*","*",6,24.0,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Math","N",164,164,100.0,164,0,0.0,"*","*",42,25.6,"*","*","*","*"
"Greenwich School District","=""0570011""","International School At Dundee","=""0571311""","Math","Y",25,25,100.0,25,11,44.0,"*","*",7,28.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","ELA","N",144,144,100.0,144,14,9.7,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","ELA","Y",23,23,100.0,23,14,60.9,"*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Math","N",144,144,100.0,144,"*","*",46,31.9,41,28.5,"*","*","*","*"
"Greenwich School District","=""0570011""","Julian Curtiss School","=""0570311""","Math","Y",23,23,100.0,23,15,65.2,"*","*",0,0.0,"*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","ELA","N",101,101,100.0,101,9,8.9,21,20.8,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","ELA","Y",26,26,100.0,26,13,50.0,8,30.8,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Math","N",101,101,100.0,101,"*","*",39,38.6,"*","*",26,25.7,"*","*"
"Greenwich School District","=""0570011""","New Lebanon School","=""0570611""","Math","Y",26,26,100.0,26,11,42.3,"*","*","*","*",0,0.0,"*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","ELA","N",200,200,100.0,200,8,4.0,9,4.5,40,20.0,143,71.5,183,91.5
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","ELA","Y",34,34,100.0,34,6,17.6,13,38.2,8,23.5,7,20.6,15,44.1
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Math","N",200,200,100.0,200,"*","*",23,11.5,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Mianus School","=""0570711""","Math","Y",34,34,100.0,34,"*","*",18,52.9,"*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","ELA","N",159,159,100.0,159,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","ELA","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Math","N",159,159,100.0,159,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","North Street School","=""0570811""","Math","Y",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","ELA","N",191,191,100.0,191,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","ELA","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Math","N",191,191,100.0,191,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Old Greenwich School","=""0570911""","Math","Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","ELA","N",91,89,97.8,89,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","ELA","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Math","N",91,89,97.8,89,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Parkway School","=""0571111""","Math","Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","ELA","N",210,210,100.0,210,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","ELA","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Math","N",210,210,100.0,210,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Riverside School","=""0571011""","Math","Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","ELA","N",463,462,99.8,462,"*","*",101,21.9,181,39.2,"*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","ELA","Y",72,72,100.0,72,39,54.2,22,30.6,"*","*","*","*",11,15.3
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Math","N",463,462,99.8,462,"*","*",126,27.3,111,24.0,"*","*","*","*"
"Greenwich School District","=""0570011""","Western Middle School","=""0575311""","Math","Y",72,72,100.0,72,54,75.0,"*","*",0,0.0,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Alternative School","=""0580111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","ELA","N",248,246,99.2,246,37,15.0,62,25.2,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","ELA","Y",33,32,97.0,32,21,65.6,6,18.8,"*","*","*","*","*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Math","N",248,246,99.2,246,"*","*",83,33.7,"*","*",48,19.5,"*","*"
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","Math","Y",33,32,97.0,32,23,71.9,"*","*","*","*",0,0.0,"*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","ELA","N",468,463,98.9,463,"*","*",112,24.2,212,45.8,"*","*","*","*"
"Griswold School District","=""0580011""","Griswold Middle School","=""0585111""","ELA","Y",71,71,100.0,71,47,66.2,14,19.7,"*","*","*","*",10,14.1
