"CT School Day SAT, 2015-16"
"All Districts, All Subjects, English Learner Status (EL)"

"",,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",,""
"District","District Code","School","School Code","Subject","ELL","Total Numberwith Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","AverageScore"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","PALS - Putnam Alternative Learning System","=""1160111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Putnam School District","=""1160011""","Putnam High School","=""1166111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","ELA","N",107,13,12.1,14,13.1,57,53.3,23,21.5,80,74.8,537
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","Math","N",107,"*","*",46,43.0,39,36.4,"*","*","*","*",503
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","ELA","N",113,9,8.0,19,16.8,70,61.9,15,13.3,85,75.2,536
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Math","N",113,"*","*",45,39.8,45,39.8,"*","*","*","*",508
"Regional School District 07","=""2070012""","AIM","=""2079112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","ELA","N",182,14,7.7,15,8.2,108,59.3,45,24.7,153,84.1,561
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Math","N",182,17,9.3,59,32.4,83,45.6,23,12.6,106,58.2,541
"Regional School District 07","=""2070012""","STEP","=""2079312""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","ELA","N",241,16,6.6,17,7.1,141,58.5,67,27.8,208,86.3,566
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Math","N",240,18,7.5,68,28.3,101,42.1,53,22.1,154,64.2,564
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","ELA","N",186,12,6.5,9,4.8,120,64.5,45,24.2,165,88.7,565
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Math","N",186,9,4.8,64,34.4,88,47.3,25,13.4,113,60.8,550
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","ELA","N",42,"*","*",9,21.4,27,64.3,"*","*","*","*",518
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Math","N",42,"*","*",24,57.1,10,23.8,"*","*","*","*",493
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley School","=""2120312""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","ELA","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","MIJ Program","=""2150112""","Math","N",6,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","ELA","N",301,14,4.7,35,11.6,174,57.8,78,25.9,252,83.7,566
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","Math","N",301,21,7.0,92,30.6,141,46.8,47,15.6,188,62.5,553
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","ELA","N",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","WRHS Alternative Education Program","=""2160412""","Math","N",7,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 16","=""2160012""","Woodland Regional High School","=""2166012""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","ELA","N",146,9,6.2,11,7.5,88,60.3,38,26.0,126,86.3,563
"Regional School District 17","=""2170012""","Haddam-Killingworth High School","=""2176112""","Math","N",146,14,9.6,53,36.3,64,43.8,15,10.3,79,54.1,531
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Alternative Program","=""2180412""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","ELA","N",118,7,5.9,13,11.0,60,50.8,38,32.2,98,83.1,568
"Regional School District 18","=""2180012""","Lyme-Old Lyme High School","=""2186112""","Math","N",118,15,12.7,32,27.1,55,46.6,16,13.6,71,60.2,543
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","ELA","N",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","E.O. Smith High School at the Depot Campus","=""2190112""","Math","N",8,"*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Regional School District 19","=""2190012""","PM Panthers","=""2190212""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","ELA","N",8,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Alternative High School","=""1188011""","Math","N",8,"*","*","*","*","*","*","*","*","*","*","*"
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","ELA","N",410,"*","*","*","*",183,44.6,200,48.8,383,93.4,611
"Ridgefield School District","=""1180011""","Ridgefield High School","=""1186111""","Math","N",410,7,1.7,68,16.6,193,47.1,142,34.6,335,81.7,607
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Alternative Learning Program","=""1190111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Pathways","=""1190311""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Rocky Hill School District","=""1190011""","Rocky Hill High School","=""1196111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","ELA","N",151,27,17.9,33,21.9,76,50.3,15,9.9,91,60.3,502
"Seymour School District","=""1240011""","Seymour High School","=""1246111""","Math","N",151,30,19.9,66,43.7,44,29.1,11,7.3,55,36.4,496
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Shelton School District","=""1260011""","Shelton High School","=""1266111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Simsbury School District","=""1280011""","Simsbury High School","=""1286111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Aspire","=""1290511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Somers School District","=""1290011""","Somers High School","=""1296111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"South Windsor School District","=""1320011""","South Windsor High School","=""1326211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","ELA","N",13,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Alta","=""1310111""","Math","N",13,"*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Southington School District","=""1310011""","Southington High School","=""1316211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","ELA","N",99,11,11.1,13,13.1,56,56.6,19,19.2,75,75.8,537
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","Math","N",99,12,12.1,40,40.4,36,36.4,11,11.1,47,47.5,528
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stafford School District","=""1340011""","Stafford Tutoring Program","=""1340211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","ELA","N",25,17,68.0,"*","*","*","*",0,0.0,"*","*",384
"Stamford Academy District","=""2820013""","Stamford Academy","=""2826013""","Math","N",25,19,76.0,6,24.0,0,0.0,0,0.0,0,0.0,370
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","ELA","N",15,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Alternate Routes To Success","=""1350411""","Math","N",11,"*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELA","N",386,74,19.2,92,23.8,"*","*","*","*","*","*",494
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","ELA","Y",46,36,78.3,"*","*","*","*",0,0.0,"*","*",390
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Math","N",386,101,26.2,166,43.0,"*","*","*","*","*","*",480
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Math","Y",46,33,71.7,"*","*","*","*",0,0.0,"*","*",386
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELA","N",421,"*","*",94,22.3,"*","*",78,18.5,"*","*",519
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","ELA","Y",67,51,76.1,"*","*","*","*",0,0.0,"*","*",385
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Math","N",421,101,24.0,155,36.8,"*","*","*","*","*","*",506
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Math","Y",67,54,80.6,"*","*","*","*",0,0.0,"*","*",377
"Stonington School District","=""1370011""","SAILS","=""1370711""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","SAILS","=""1370711""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","ALPHA","=""1380511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","High School STEPS 9-12","=""1382011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELA","N",223,"*","*","*","*","*","*","*","*","*","*",513
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","ELA","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Math","N",223,"*","*","*","*","*","*","*","*","*","*",482
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Math","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","ELA","N",180,13,7.2,19,10.6,105,58.3,43,23.9,148,82.2,556
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Math","N",180,18,10.0,64,35.6,77,42.8,21,11.7,98,54.4,534
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","ELA","N",40,14,35.0,14,35.0,12,30.0,0,0.0,12,30.0,438
"The Bridge Academy District","=""2690013""","The Bridge Academy","=""2696113""","Math","N",40,"*","*",21,52.5,"*","*",0,0.0,"*","*",431
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","ELA","N",62,"*","*",11,17.7,37,59.7,"*","*","*","*",502
"Thomaston School District","=""1400011""","Thomaston High School","=""1406211""","Math","N",62,"*","*",32,51.6,17,27.4,"*","*","*","*",478
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","ELA","N",44,"*","*",11,25.0,24,54.5,"*","*","*","*",506
"Thompson School District","=""1410011""","Tourtellotte Memorial High School","=""1416111""","Math","N",44,15,34.1,17,38.6,12,27.3,0,0.0,12,27.3,471
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Tolland School District","=""1420011""","Tolland High School","=""1426111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Migeon Academy","=""1431411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","N",181,"*","*","*","*","*","*","*","*","*","*",499
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","ELA","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","N",181,"*","*","*","*","*","*","*","*","*","*",474
"Torrington School District","=""1430011""","Torrington High School","=""1436111""","Math","Y",10,"*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","REACH","=""1440511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull Alternative School","=""1440211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Trumbull School District","=""1440011""","Trumbull High School","=""1446111""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Children's Place School","=""3470115""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Riverview School","=""3470315""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Unified School District #2","=""3470015""","Walter G. Cady School","=""3476715""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Hartford Detention Center","=""3480315""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","N",181,"*","*","*","*","*","*","*","*","*","*",524
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","ELA","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","N",181,"*","*","*","*","*","*","*","*","*","*",498
"Vernon School District","=""1460011""","Rockville High School","=""1466111""","Math","Y",6,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Education Enhancement Program","=""1480511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","N",242,"*","*","*","*","*","*","*","*","*","*",516
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","ELA","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","N",242,"*","*","*","*","*","*","*","*","*","*",488
"Wallingford School District","=""1480011""","Lyman Hall High School","=""1486111""","Math","Y",9,"*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Wallingford School District","=""1480011""","Mark T. Sheehan High School","=""1486211""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","N",204,88,43.1,"*","*","*","*",9,4.4,"*","*",442
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","ELA","Y",34,31,91.2,"*","*","*","*",0,0.0,"*","*",366
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","N",203,122,60.1,61,30.0,"*","*","*","*","*","*",409
"Waterbury School District","=""1510011""","Crosby High School","=""1516211""","Math","Y",34,27,79.4,"*","*","*","*",0,0.0,"*","*",375
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","ELA","N",12,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Enlightenment School","=""1519111""","Math","N",12,"*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Excel III","=""1513911""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","N",216,87,40.3,"*","*",68,31.5,"*","*","*","*",452
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","ELA","Y",30,"*","*","*","*",0,0.0,0,0.0,0,0.0,369
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","N",215,110,51.2,"*","*",15,7.0,"*","*","*","*",420
"Waterbury School District","=""1510011""","John F. Kennedy High School","=""1516411""","Math","Y",29,"*","*","*","*",0,0.0,0,0.0,0,0.0,367
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","ELA","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","State Street School","=""1519011""","Math","Y","*","*","*","*","*","*","*","*","*","*","*","*"
"Waterbury School District","=""1510011""","Waterbury Arts Magnet School (High)","=""1516011""","ELA","N",112,20,17.9,28,25.0,55,49.1,9,8.0,64,57.1,496
