"Smarter Balanced Assessments, 2015-16"
"All Districts, ELA and Math, All Grades Combined, Free/Reduced Price Meal Eligibility (3-level)"

"",,,,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Math","N",136,136,100.0,136,12,8.8,29,21.3,46,33.8,49,36.0,95,69.9
"Groton School District","=""0590011""","Northeast Academy Elementary School","=""0591911""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","ELA","F",54,54,100.0,54,9,16.7,14,25.9,"*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","ELA","N",70,70,100.0,70,"*","*","*","*",24,34.3,25,35.7,49,70.0
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","ELA","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Math","F",54,54,100.0,54,13,24.1,22,40.7,"*","*","*","*","*","*"
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Math","N",68,68,100.0,68,"*","*","*","*",27,39.7,21,30.9,48,70.6
"Groton School District","=""0590011""","Pleasant Valley School","=""0591211""","Math","R",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","ELA","N",89,87,97.8,87,"*","*","*","*",30,34.5,41,47.1,71,81.6
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Math","N",89,87,97.8,87,7,8.0,14,16.1,41,47.1,25,28.7,66,75.9
"Groton School District","=""0590011""","S. B. Butler School","=""0590111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","ELA","F",183,180,98.4,180,81,45.0,56,31.1,34,18.9,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","ELA","N",187,186,99.5,186,28,15.1,56,30.1,77,41.4,25,13.4,102,54.8
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","ELA","R",62,62,100.0,62,25,40.3,16,25.8,16,25.8,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Math","F",184,182,98.9,182,94,51.6,62,34.1,18,9.9,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Math","N",187,186,99.5,186,49,26.3,58,31.2,61,32.8,"*","*","*","*"
"Groton School District","=""0590011""","West Side Middle School","=""0595211""","Math","R",64,63,98.4,63,28,44.4,24,38.1,9,14.3,"*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","ELA","F",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","ELA","N",507,505,99.6,505,34,6.7,59,11.7,184,36.4,228,45.1,412,81.6
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Math","F",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Math","N",507,505,99.6,505,36,7.1,114,22.6,158,31.3,197,39.0,355,70.3
"Guilford School District","=""0600011""","A. Baldwin Middle School","=""0600711""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","ELA","N",129,129,100.0,127,13,10.2,18,14.2,35,27.6,61,48.0,96,75.6
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Math","N",129,129,100.0,126,19,15.1,24,19.0,35,27.8,48,38.1,83,65.9
"Guilford School District","=""0600011""","A. W. Cox School","=""0600611""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Calvin Leete School","=""0600411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","ELA","F",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","ELA","N",498,496,99.6,496,10,2.0,56,11.3,208,41.9,222,44.8,430,86.7
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","ELA","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Math","F",36,36,100.0,36,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Math","N",498,496,99.6,496,29,5.8,112,22.6,131,26.4,224,45.2,355,71.6
"Guilford School District","=""0600011""","E. C. Adams Middle School","=""0605111""","Math","R",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","ELA","F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","ELA","N",106,106,100.0,106,6,5.7,8,7.5,16,15.1,76,71.7,92,86.8
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Math","F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Math","N",106,106,100.0,106,6,5.7,6,5.7,29,27.4,65,61.3,94,88.7
"Guilford School District","=""0600011""","Guilford Lakes School","=""0600211""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","ELA","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","ELA","N",135,135,100.0,135,6,4.4,12,8.9,38,28.1,79,58.5,117,86.7
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","ELA","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Math","F",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Math","N",135,135,100.0,135,"*","*","*","*",46,34.1,63,46.7,109,80.7
"Guilford School District","=""0600011""","Melissa Jones School","=""0600311""","Math","R",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Alice Peck Learning Center","=""0628011""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","ELA","F",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","ELA","N",208,205,98.6,205,34,16.6,43,21.0,63,30.7,65,31.7,128,62.4
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","ELA","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Math","F",39,39,100.0,39,"*","*","*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Math","N",208,204,98.1,204,"*","*",54,26.5,71,34.8,"*","*","*","*"
"Hamden School District","=""0620011""","Bear Path School","=""0621211""","Math","R",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","ELA","F",116,116,100.0,116,52,44.8,37,31.9,"*","*","*","*",27,23.3
"Hamden School District","=""0620011""","Church Street School","=""0620211""","ELA","N",23,23,100.0,23,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","ELA","R",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Math","F",116,116,100.0,116,61,52.6,34,29.3,"*","*","*","*",21,18.1
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Math","N",23,23,100.0,23,12,52.2,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","Math","R",21,21,100.0,21,9,42.9,"*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","ELA","F",55,55,100.0,55,19,34.5,"*","*",15,27.3,"*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","ELA","N",78,78,100.0,78,13,16.7,19,24.4,21,26.9,25,32.1,46,59.0
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","ELA","R",20,20,100.0,20,7,35.0,"*","*",7,35.0,"*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Math","F",55,55,100.0,55,21,38.2,18,32.7,"*","*","*","*","*","*"
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Math","N",78,78,100.0,78,20,25.6,29,37.2,16,20.5,13,16.7,29,37.2
"Hamden School District","=""0620011""","Dunbar Hill School","=""0620311""","Math","R",20,20,100.0,20,9,45.0,6,30.0,"*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","ELA","F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Math","F",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Collaborative Learning Center","=""0620511""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","ELA","F",274,268,97.8,268,117,43.7,78,29.1,"*","*","*","*",73,27.2
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","ELA","N",456,450,98.7,450,69,15.3,117,26.0,170,37.8,94,20.9,264,58.7
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","ELA","R",72,71,98.6,71,"*","*",21,29.6,26,36.6,"*","*","*","*"
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Math","F",273,263,96.3,263,157,59.7,68,25.9,"*","*","*","*",38,14.4
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Math","N",456,448,98.2,448,129,28.8,133,29.7,108,24.1,78,17.4,186,41.5
"Hamden School District","=""0620011""","Hamden Middle School","=""0625211""","Math","R",72,70,97.2,70,31,44.3,19,27.1,"*","*","*","*",20,28.6
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","ELA","F",110,110,100.0,110,48,43.6,30,27.3,22,20.0,10,9.1,32,29.1
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","ELA","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","ELA","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Math","F",111,111,100.0,111,52,46.8,41,36.9,"*","*","*","*",18,16.2
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Math","N",55,55,100.0,55,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Helen Street School","=""0620411""","Math","R",18,18,"*",18,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","ELA","F",93,93,100.0,93,42,45.2,28,30.1,"*","*","*","*",23,24.7
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","ELA","N",66,66,100.0,66,"*","*","*","*",22,33.3,26,39.4,48,72.7
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","ELA","R",21,21,100.0,21,"*","*",6,28.6,9,42.9,"*","*","*","*"
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Math","F",93,92,98.9,92,41,44.6,29,31.5,"*","*","*","*",22,23.9
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Math","N",66,66,100.0,66,8,12.1,19,28.8,25,37.9,14,21.2,39,59.1
"Hamden School District","=""0620011""","Ridge Hill School","=""0621111""","Math","R",21,21,100.0,21,8,38.1,7,33.3,"*","*","*","*",6,28.6
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","ELA","F",96,95,99.0,95,36,37.9,"*","*",31,32.6,"*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","ELA","N",85,84,98.8,84,"*","*","*","*","*","*",17,20.2,"*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","ELA","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Math","F",96,95,99.0,95,38,40.0,30,31.6,"*","*","*","*","*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Math","N",85,84,98.8,84,"*","*","*","*","*","*",21,25.0,"*","*"
"Hamden School District","=""0620011""","Shepherd Glen School","=""0620111""","Math","R",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","ELA","F","*","*","*","*",22,43.1,"*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","ELA","N",185,183,98.9,183,"*","*","*","*",55,30.1,"*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Math","F","*","*","*","*",26,51.0,"*","*","*","*",0,0.0,"*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Math","N",185,180,97.3,180,"*","*",41,22.8,54,30.0,"*","*","*","*"
"Hamden School District","=""0620011""","Spring Glen School","=""0621011""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","ELA","F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","ELA","N",202,201,99.5,201,19,9.5,25,12.4,66,32.8,91,45.3,157,78.1
"Hamden School District","=""0620011""","West Woods School","=""0621411""","ELA","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Math","F",21,21,100.0,21,"*","*","*","*","*","*","*","*","*","*"
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Math","N",202,201,99.5,201,18,9.0,44,21.9,75,37.3,64,31.8,139,69.2
"Hamden School District","=""0620011""","West Woods School","=""0621411""","Math","R",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","ELA","N",37,37,100.0,37,6,16.2,10,27.0,10,27.0,11,29.7,21,56.8
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Math","N",37,37,100.0,37,11,29.7,8,21.6,12,32.4,6,16.2,18,48.6
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","ELA","F",356,344,96.6,342,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","ELA","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Math","F",356,320,89.9,320,"*","*","*","*","*","*",0,0.0,"*","*"
"Hartford School District","=""0640011""","Asian Studies Academy","=""0640711""","Math","N",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","ELA","F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Sarah J. Rawson Elementary School","=""0644411""","Math","F",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Autism Program - Simpson-Waverly","=""0649311""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","ELA","F",284,284,100.0,284,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","ELA","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Math","F",282,274,97.2,274,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Batchelder School","=""0640411""","Math","N",12,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","ELA","F",88,87,98.9,87,35,40.2,31,35.6,14,16.1,7,8.0,21,24.1
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","ELA","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","ELA","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Math","F",88,86,97.7,86,48,55.8,24,27.9,"*","*","*","*",14,16.3
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Math","N",29,29,100.0,29,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough II Elementary School","=""0643511""","Math","R",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","ELA","F",95,95,100.0,95,38,40.0,35,36.8,"*","*","*","*",22,23.2
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","ELA","N",81,80,98.8,80,"*","*","*","*",28,35.0,27,33.8,55,68.8
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","ELA","R",20,20,100.0,20,"*","*",7,35.0,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Math","F",95,95,100.0,95,47,49.5,32,33.7,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Math","N",81,80,98.8,80,"*","*",22,27.5,31,38.8,"*","*","*","*"
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""","Math","R",20,20,100.0,20,"*","*",11,55.0,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","ELA","F",308,306,99.4,306,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","ELA","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Math","F",307,304,99.0,303,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""","Math","N",15,15,"*",15,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","ELA","F",376,376,100.0,376,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","ELA","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Math","F",378,378,100.0,378,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Burr School","=""0642311""","Math","N",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","ELA","F",166,163,98.2,163,94,57.7,33,20.2,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","ELA","N",88,88,100.0,88,17,19.3,22,25.0,36,40.9,13,14.8,49,55.7
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","ELA","R",22,22,100.0,22,7,31.8,11,50.0,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Math","F",166,162,97.6,162,102,63.0,43,26.5,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Math","N",88,88,100.0,88,25,28.4,33,37.5,23,26.1,7,8.0,30,34.1
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""","Math","R",22,22,100.0,22,11,50.0,9,40.9,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Clark School","=""0642411""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","ELA","F",144,144,100.0,144,63,43.8,47,32.6,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","ELA","N",128,128,100.0,128,"*","*","*","*","*","*",14,10.9,"*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","ELA","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Math","F",144,143,99.3,142,89,62.7,"*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Math","N",128,127,99.2,127,"*","*",46,36.2,15,11.8,"*","*","*","*"
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""","Math","R",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","ELA","F",384,383,99.7,383,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","ELA","N",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Math","F",383,370,96.6,369,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. James H Naylor/CCSU Leadership Academy","=""0641411""","Math","N",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","ELA","F",42,42,100.0,42,28,66.7,8,19.0,"*","*","*","*",6,14.3
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","ELA","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Math","F",42,42,100.0,42,29,69.0,9,21.4,"*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Dr. Ramon E. Betances Early Reading Lab","=""0642811""","Math","R","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","ELA","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Math","F","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - Betances Early Reading Lab","=""0645811""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","ELA","F","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Math","F","*","*","*","*","*","*","*","*",0,0.0,0,0.0,0,0.0
"Hartford School District","=""0640011""","EDP - M.D. Fox","=""0645911""","Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","ELA","F",10,10,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","EDP - McDonough Expeditionary Learning School","=""0648111""","Math","F",10,10,"*",9,"*","*","*","*","*","*","*","*","*","*"
"Hartford School District","=""0640011""","Environmental Sciences Magnet School at Mary M Hooker","=""0640911""","ELA","F",338,336,99.4,336,"*","*","*","*","*","*","*","*","*","*"
