"Student Counts by School and Year"
"All Districts, All Schools"
"2011-12"

"District","District Code","School","School Code","Count"
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""",521
"Hartford School District","=""0640011""","Clark School","=""0642411""",397
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""",714
"Hartford School District","=""0640011""","Culinary Arts Academy at Weaver High School","=""0646011""",297
"Hartford School District","=""0640011""","Dr. Joseph Bellizzi Middle School","=""0645311""",146
"Hartford School District","=""0640011""","Environmental Sciences Magnet at Hooker School","=""0640911""",358
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""",749
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",417
"Hartford School District","=""0640011""","HPHS Engineering and Green Technology Academy","=""0647211""",433
"Hartford School District","=""0640011""","HPHS Freshmen Academy","=""0647311""",221
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",396
"Hartford School District","=""0640011""","HPHS Nursing and Health Sciences Academy","=""0647511""",378
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",716
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Elementary)","=""0649011""",32
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""",321
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",317
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",799
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""",690
"Hartford School District","=""0640011""","M. D. Fox School","=""0640811""",479
"Hartford School District","=""0640011""","M. L. King, Jr. School","=""0641611""",401
"Hartford School District","=""0640011""","McDonough Middle School","=""0641211""",451
"Hartford School District","=""0640011""","Milner School","=""0641911""",422
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""",240
"Hartford School District","=""0640011""","Naylor/CCSU Leadership Academy","=""0641411""",704
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",116
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",531
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",327
"Hartford School District","=""0640011""","Rawson School","=""0641711""",452
"Hartford School District","=""0640011""","Renzulli Gifted and Talented Academy","=""0644011""",105
"Hartford School District","=""0640011""","SAND School","=""0640111""",471
"Hartford School District","=""0640011""","STEM Magnet at Fisher School","=""0642511""",344
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",469
"Hartford School District","=""0640011""","Sarah J Rawson Middle Grades Academy","=""0645611""",202
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",347
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",637
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""",389
"Hartford School District","=""0640011""","Webster Micro Society Magnet School","=""0642011""",582
"Hartford School District","=""0640011""","West Middle School","=""0642111""",657
"Hartford School District","=""0640011""","Wish Museum School","=""0642211""",392
"Hartland School District","=""0650011""","Hartland School","=""0650111""",225
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",400
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",648
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",337
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",330
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",191
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",488
"Kent School District","=""0680011""","Kent Center School","=""0680111""",278
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""",100
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",493
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",822
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",812
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",449
"Learn","=""2450014""","Connecticut River Academy","=""2456014""",246
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",82
"Learn","=""2450014""","Learn Special Education","=""2459014""",28
"Learn","=""2450014""","Marine Science Magnet High School of Southeastern Connecticut","=""2456114""",110
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",539
"Learn","=""2450014""","The Friendship School","=""2450214""",509
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",452
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",386
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",445
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",224
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",352
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",270
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",413
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",934
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",390
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""",24
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",453
"Litchfield School District","=""0740011""","Center School","=""0740211""",316
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",543
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",263
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",1257
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",541
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",285
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",473
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",250
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""",40
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",605
"Manchester School District","=""0770011""","Bowers School","=""0770111""",401
"Manchester School District","=""0770011""","Buckley School","=""0770311""",438
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",411
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",836
"Manchester School District","=""0770011""","Keeney School","=""0770611""",327
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",1779
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",194
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",93
"Manchester School District","=""0770011""","Manchester Transition Center","=""0779111""",9
"Manchester School District","=""0770011""","Martin School","=""0771611""",252
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",287
"Manchester School District","=""0770011""","Robertson School","=""0771011""",375
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",358
"Manchester School District","=""0770011""","Waddell School","=""0771311""",343
"Manchester School District","=""0770011""","Washington School","=""0771411""",302
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",269
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",223
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",575
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",257
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",672
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",495
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",705
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",1259
"Meriden School District","=""0800011""","Hanover School","=""0800311""",521
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",538
"Meriden School District","=""0800011""","John Barry School","=""0800511""",510
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",723
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",608
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",1100
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",530
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",427
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",836
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",333
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",352
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",348
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",350
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",262
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",1314
"Middletown School District","=""0830011""","Moody School","=""0831211""",338
"Middletown School District","=""0830011""","Snow School","=""0831111""",368
"Middletown School District","=""0830011""","Spencer School","=""0830111""",335
"Middletown School District","=""0830011""","Transition to Life Center","=""0839111""",7
"Middletown School District","=""0830011""","Wesley School","=""0831411""",328
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",705
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",310
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",502
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",607
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",424
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",1016
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",993
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",305
"Milford School District","=""0840011""","Mathewson School","=""0841711""",405
"Milford School District","=""0840011""","Meadowside School","=""0840711""",488
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",401
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",383
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",392
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",580
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",556
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",888
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",1272
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",380
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",485
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",363
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",638
"Montville School District","=""0860011""","Mohegan School","=""0860111""",376
"Montville School District","=""0860011""","Montville High School","=""0866111""",772
"Montville School District","=""0860011""","Oakdale School","=""0860511""",394
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",26
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",194
"Naugatuck School District","=""0880011""","Central Avenue Preschool","=""0888211""",20
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",236
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",709
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",284
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",105
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",408
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",339
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",359
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",1344
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",229
"Naugatuck School District","=""0880011""","Western School","=""0880711""",292
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",361
"New Britain School District","=""0890011""","Brook Side School","=""0899111""",39
"New Britain School District","=""0890011""","CLIMB","=""0899411""",30
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",528
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",923
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",563
"New Britain School District","=""0890011""","Holmes School","=""0890611""",411
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",165
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",473
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",649
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",2516
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",31
"New Britain School District","=""0890011""","Northend School","=""0890911""",357
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",531
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",442
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",699
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",571
"New Britain School District","=""0890011""","Smith School","=""0891311""",660
"New Britain School District","=""0890011""","Vance School","=""0891511""",577
"New Canaan School District","=""0900011""","East School","=""0900411""",522
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",1310
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",1232
"New Canaan School District","=""0900011""","South School","=""0900211""",586
"New Canaan School District","=""0900011""","West School","=""0900311""",511
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",588
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",593
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",1004
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",684
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",349
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",118
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",115
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",514
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",561
"New Haven School District","=""0930011""","Beecher School","=""0930311""",470
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",562
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",489
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",497
"New Haven School District","=""0930011""","Brennan Rogers School","=""0932111""",344
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",444
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",562
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",473
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",601
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",655
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",209
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",514
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",33
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",48
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",121
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",421
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",445
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",320
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",690
"New Haven School District","=""0930011""","Headstart","=""0938011""",386
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",263
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",273
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",392
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",703
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",980
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",541
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",527
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",579
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",359
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",563
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",339
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",554
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",262
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",26
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",128
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",535
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",575
"New Haven School District","=""0930011""","Sound School","=""0936711""",337
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",422
"New Haven School District","=""0930011""","Truman School","=""0932911""",527
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",245
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",398
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",1239
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",431
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",571
"New London School District","=""0950011""","Harbor School","=""0950211""",305
"New London School District","=""0950011""","Jennings School","=""0950311""",529
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",284
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",22
"New London School District","=""0950011""","New London High School","=""0956111""",934
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",319
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",458
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",435
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""","*"
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",1511
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",524
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",1035
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",697
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",470
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",299
"Newington School District","=""0940011""","John Paterson School","=""0940811""",459
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",678
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",590
"Newington School District","=""0940011""","Newington High School","=""0946111""",1449
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",408
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",384
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",342
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",476
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",1740
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",871
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",82
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",878
"Newtown School District","=""0970011""","STARR","=""0979011""","*"
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",521
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",118
"Norfolk School District","=""0980011""","Bridges II","=""0989211""",6
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",462
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",649
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",573
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",494
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",308
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",393
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",387
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",364
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",1186
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",797
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",421
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",384
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",216
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",181
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",1730
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",539
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",310
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",474
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",488
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",584
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",497
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",509
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",468
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",613
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",1531
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",69
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",609
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",440
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",454
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",428
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",401
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",664
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",301
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",2315
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",17
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",44
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",16
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",402
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",624
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",426
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",463
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",494
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",76
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",344
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",331
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",320
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",260
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",314
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",432
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",584
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",543
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",170
"Orange School District","=""1070011""","Peck Place School","=""1070511""",393
"Orange School District","=""1070011""","Race Brook School","=""1070311""",388
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",319
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",532
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",518
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",584
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",504
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",257
"Plainfield School District","=""1090011""","Early Childhood Center","=""1098011""",16
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",375
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",595
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",758
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",407
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",416
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",271
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",431
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",360
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",547
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",755
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",42
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",427
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",349
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",364
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",508
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",471
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",245
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",219
"Portland School District","=""1130011""","Portland High School","=""1136111""",360
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",230
"Portland School District","=""1130011""","Valley View School","=""1130211""",312
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",129
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",267
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",667
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",299
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",288
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",592
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",615
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",463
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",338
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",619
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",378
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",390
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",1657
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",211
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",183
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",556
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",89
"Regional School District 07","=""2070012""","AIM","=""2079112""",15
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",9
"Regional School District 07","=""2070012""","Links","=""2079212""",12
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",715
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",369
"Regional School District 07","=""2070012""","STEP","=""2079312""",26
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",1175
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",609
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",1006
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",879
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",445
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",519
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",822
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",292
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",107
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",17
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",306
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",213
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",83
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",160
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",582
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",192
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",358
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",235
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",300
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",325
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",317
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",45
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",396
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",817
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",421
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",397
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",593
