"Chronic Absenteeism, Trend"
"All Districts, All Schools, Gender"

"",,,,,"% Chronically Absent",,,,
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Female","*",3.0,2.7,4.0,4.9
"Bridgeport Achievement First District","=""2850013""","Achievement First Bridgeport Academy","=""2850113""","Male","*",2.1,3.0,2.3,4.4
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Female","N/A","N/A",14.0,19.7,22.1
"Bridgeport School District","=""0150011""","Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus","=""0150811""","Male","N/A","N/A",11.0,13.3,14.6
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Female",20.8,21.9,24.5,19.9,24.9
"Bridgeport School District","=""0150011""","Barnum School","=""0150111""","Male",24.1,25.9,27.4,23.1,24.4
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Female",41.8,43.9,45.5,46.3,45.9
"Bridgeport School District","=""0150011""","Bassick High School","=""0156111""","Male",36.3,35.7,38.0,40.0,39.0
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Female",16.8,16.4,20.3,21.2,14.6
"Bridgeport School District","=""0150011""","Beardsley School","=""0150211""","Male",20.4,15.9,15.3,14.5,13.8
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Female","N/A","N/A",9.4,3.0,10.6
"Bridgeport School District","=""0150011""","Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus","=""0150611""","Male","N/A","N/A",19.0,6.6,12.9
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Female",15.4,18.4,11.7,7.9,6.7
"Bridgeport School District","=""0150011""","Black Rock School","=""0150311""","Male",11.0,19.1,14.6,13.6,6.1
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Female",12.3,14.7,16.3,9.8,11.4
"Bridgeport School District","=""0150011""","Blackham School","=""0154011""","Male",14.9,16.6,18.0,17.4,13.1
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Female","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Learning Center","=""0159011""","Male","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","Female","N/A","N/A",0.0,13.8,24.0
"Bridgeport School District","=""0150011""","Bridgeport Military Academy","=""0151611""","Male","N/A","N/A",0.0,22.3,20.4
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Female",19.1,23.0,17.3,10.6,15.4
"Bridgeport School District","=""0150011""","Bryant School","=""0150411""","Male",14.5,20.0,17.1,16.8,12.8
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""","Female","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","=""0150011""","Career and Craftsmanship","=""0152711""","Male","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Female",22.6,51.2,33.7,21.2,17.0
"Bridgeport School District","=""0150011""","Central High School","=""0156211""","Male",22.1,59.5,31.1,16.8,15.9
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Female",14.1,18.4,16.2,13.3,11.1
"Bridgeport School District","=""0150011""","Cesar Batalla School","=""0151411""","Male",16.9,16.9,17.0,14.6,13.3
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Female",7.1,10.8,"*","*",4.2
"Bridgeport School District","=""0150011""","Classical Studies Academy","=""0152111""","Male",5.0,10.1,"*","*",4.7
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Female",19.7,32.2,25.2,23.0,25.9
"Bridgeport School District","=""0150011""","Columbus School","=""0150511""","Male",23.4,33.9,30.9,25.6,22.9
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Female",28.4,26.1,25.6,28.7,27.8
"Bridgeport School District","=""0150011""","Cross School","=""0153911""","Male",26.1,28.6,25.9,27.7,32.5
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Female",20.9,27.2,26.8,22.8,17.0
"Bridgeport School District","=""0150011""","Curiale School","=""0154211""","Male",24.3,29.4,30.9,30.4,22.3
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Female",25.6,23.2,28.4,26.3,27.4
"Bridgeport School District","=""0150011""","Dunbar School","=""0154111""","Male",29.7,27.5,32.5,31.0,25.7
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Female",10.8,17.5,9.6,13.7,17.8
"Bridgeport School District","=""0150011""","Edison School","=""0150711""","Male",11.4,16.4,17.5,14.3,12.4
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Female",8.1,9.6,7.2,8.2,3.6
"Bridgeport School District","=""0150011""","Geraldine Johnson School","=""0153211""","Male",8.9,10.4,7.1,9.4,3.6
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Female",15.0,19.7,15.2,15.3,7.2
"Bridgeport School District","=""0150011""","Hall School","=""0151111""","Male",10.6,17.2,17.2,12.2,9.8
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Female",14.5,12.9,12.9,11.9,6.1
"Bridgeport School District","=""0150011""","Hallen School","=""0151211""","Male",16.1,9.5,12.6,12.7,13.5
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Female",41.1,47.1,45.3,53.6,44.6
"Bridgeport School District","=""0150011""","Harding High School","=""0156311""","Male",48.9,51.6,42.4,48.0,45.0
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Female","*",6.2,"*",4.0,"*"
"Bridgeport School District","=""0150011""","High Horizons Magnet School","=""0154511""","Male","*",3.5,"*",3.6,"*"
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Female",4.7,13.3,13.5,12.6,12.4
"Bridgeport School District","=""0150011""","Hooker School","=""0151311""","Male",8.9,14.8,16.0,13.1,12.2
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Female","N/A","N/A",0.0,"*",10.4
"Bridgeport School District","=""0150011""","Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus","=""0151511""","Male","N/A","N/A",0.0,"*",6.3
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Female","*",4.5,2.9,4.0,4.9
"Bridgeport School District","=""0150011""","Interdistrict Discovery Magnet School","=""0153711""","Male","*",5.2,5.2,5.2,3.3
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Female",23.7,27.5,33.3,29.5,28.8
"Bridgeport School District","=""0150011""","Jettie S. Tisdale School","=""0152211""","Male",23.9,27.9,33.8,30.6,27.2
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","Female",23.5,"N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Longfellow School","=""0151911""","Male",30.6,"N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Female",25.5,28.0,26.5,23.4,22.1
"Bridgeport School District","=""0150011""","Luis Munoz Marin School","=""0151011""","Male",26.5,30.4,27.9,28.1,27.0
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Female",9.0,11.2,14.2,9.7,10.8
"Bridgeport School District","=""0150011""","Madison School","=""0152011""","Male",12.5,17.5,15.5,13.9,9.4
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""","Female","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Make The Grade","=""0159511""","Male","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Female","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Multicultural Magnet School","=""0154611""","Male","*","*","*","*","*"
"Bridgeport School District","=""0150011""","Opportunities for Self-Discovery Community Partnership","=""0152811""","Female","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","=""0150011""","Opportunities for Self-Discovery Community Partnership","=""0152811""","Male","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","=""0150011""","Park City Academy","=""0159211""","Female","*",0.0,"N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Park City Academy","=""0159211""","Male","*",0.0,"N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Female",2.7,3.3,5.3,3.3,3.8
"Bridgeport School District","=""0150011""","Park City Magnet School","=""0151711""","Male",4.0,6.4,5.7,8.6,4.1
"Bridgeport School District","=""0150011""","Pride Academy","=""0151811""","Female","N/A","N/A",0.0,"N/A","N/A"
"Bridgeport School District","=""0150011""","Pride Academy","=""0151811""","Male","N/A","N/A",0.0,"N/A","N/A"
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Female",12.8,9.2,13.5,13.0,13.5
"Bridgeport School District","=""0150011""","Read School","=""0152511""","Male",17.0,16.2,16.4,16.2,16.4
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Female",25.0,25.1,26.7,27.3,16.5
"Bridgeport School District","=""0150011""","Roosevelt School","=""0152611""","Male",33.7,28.4,30.1,22.7,18.4
"Bridgeport School District","=""0150011""","Skane Center","=""0154411""","Female","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Skane Center","=""0154411""","Male","*","N/A","N/A","N/A","N/A"
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Female",21.9,29.2,29.5,23.0,24.2
"Bridgeport School District","=""0150011""","Waltersville School","=""0153011""","Male",14.5,21.4,23.4,16.3,20.2
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Female",7.4,7.6,6.4,4.2,3.8
"Bridgeport School District","=""0150011""","Winthrop School","=""0153611""","Male",11.2,10.6,7.2,5.4,5.1
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Female","*","*","*","*","*"
"Bristol School District","=""0170011""","Alternative Special Education Program (ASEP)","=""0179011""","Male","*","*","*","*","*"
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Female",14.9,12.9,16.0,15.2,12.4
"Bristol School District","=""0170011""","Bristol Central High School","=""0176111""","Male",17.9,15.0,15.9,15.7,11.6
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Female",13.5,13.8,13.3,13.3,12.9
"Bristol School District","=""0170011""","Bristol Eastern High School","=""0176211""","Male",20.4,16.7,16.2,12.1,10.3
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Female","N/A","N/A","N/A","*",50.0
"Bristol School District","=""0170011""","Bristol Preparatory Academy","=""0173311""","Male","N/A","N/A","N/A","*",48.1
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""","Female","N/A","N/A","N/A","*","N/A"
"Bristol School District","=""0170011""","CHMS GOAL","=""0173411""","Male","N/A","N/A","N/A","*","N/A"
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Female",11.3,6.9,11.3,9.6,9.8
"Bristol School District","=""0170011""","Chippens Hill Middle School","=""0175111""","Male",10.0,7.1,10.3,9.7,8.8
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Female","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Chippens Hill Middle School Functional Program","=""0171011""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Chms Goal","=""0173411""","Male","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Female",15.1,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Clara T. O'Connell School","=""0170711""","Male",19.2,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Female","*","*","*","*","*"
"Bristol School District","=""0170011""","Community/Vocational Program","=""0179211""","Male","*","*","*","*","*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Female",11.5,7.8,7.0,10.2,"*"
"Bristol School District","=""0170011""","Edgewood School","=""0170311""","Male",7.8,9.0,8.6,6.0,"*"
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Female",7.3,9.1,4.9,4.3,4.1
"Bristol School District","=""0170011""","Ellen P. Hubbell School","=""0171411""","Male",9.1,8.0,5.9,7.4,6.2
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Female","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Extended Resource Self-Contained","=""0173611""","Male","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Greene-Hills GOAL","=""0170911""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Female",4.9,8.2,9.1,7.3,7.9
"Bristol School District","=""0170011""","Greene-Hills School","=""0170511""","Male",5.8,9.0,8.3,7.6,8.0
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Female","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Hubbell/Extended Resource","=""0172111""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Female","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive GOAL","=""0172611""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Female","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive Medically Fragile","=""0172311""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Female",3.7,5.2,7.5,4.5,3.4
"Bristol School District","=""0170011""","Ivy Drive School","=""0171911""","Male",9.1,7.2,7.1,5.3,5.2
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Female",6.6,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","John J. Jennings School","=""0170611""","Male",5.0,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Female",6.9,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Memorial Boulevard Middle School","=""0175311""","Male",7.6,"N/A","N/A","N/A","N/A"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Female",7.0,6.0,3.9,"*","*"
"Bristol School District","=""0170011""","Mountain View School","=""0171711""","Male",5.6,6.4,4.8,"*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Female","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Mt. View GOAL","=""0172511""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Female","N/A","N/A","N/A","N/A","*"
"Bristol School District","=""0170011""","Northeast MS/Extended Resource","=""0172711""","Male","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Female","N/A","N/A","N/A","*","*"
"Bristol School District","=""0170011""","Northeast MS/GOAL","=""0172811""","Male","N/A","N/A","N/A","*","*"
