"District","District Code","School","School Code","Gender","Count","%"
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""","Male","*","*"
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Female",8,1.3
"Monroe School District","=""0850011""","Masuk High School","=""0856111""","Male",45,6.7
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""","Male","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Female","N/A","N/A"
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""","Male","*","*"
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Female",8,1.6
"Brookfield School District","=""0180011""","Brookfield High School","=""0186111""","Male",16,3.1
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Center Elementary School","=""0180311""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Female","N/A","N/A"
"Brookfield School District","=""0180011""","Huckleberry Hill Elementary School","=""0180411""","Male","N/A","N/A"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Female","*","*"
"Brookfield School District","=""0180011""","Whisconier Middle School","=""0185311""","Male","*","*"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Female","N/A","N/A"
"Canterbury School District","=""0220011""","Canterbury Elementary School","=""0220211""","Male","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Female","*","*"
"Canterbury School District","=""0220011""","Dr. Helen Baldwin Middle School","=""0225111""","Male","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Female","N/A","N/A"
"Brooklyn School District","=""0190011""","Brooklyn Elementary School","=""0190111""","Male","*","*"
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Female",10,5.3
"Brooklyn School District","=""0190011""","Brooklyn Middle School","=""0195111""","Male",35,17.5
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Female","N/A","N/A"
"Canaan School District","=""0210011""","Lee H. Kellogg School","=""0210111""","Male","N/A","N/A"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Female","N/A","N/A"
"Easton School District","=""0460011""","Helen Keller Middle School","=""0465111""","Male",12,6.5
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Female","N/A","N/A"
"Easton School District","=""0460011""","Samuel Staples Elementary School","=""0460111""","Male","N/A","N/A"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Female","*","*"
"East Windsor School District","=""0470011""","Broad Brook Elementary School","=""0470111""","Male","*","*"
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Female",24,13.4
"East Windsor School District","=""0470011""","East Windsor High School","=""0476111""","Male",48,23.9
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Female",17,9.3
"East Windsor School District","=""0470011""","East Windsor Middle School","=""0475411""","Male",55,25.3
"Ellington School District","=""0480011""","Center School","=""0480111""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Center School","=""0480111""","Male","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Female","*","*"
"Ellington School District","=""0480011""","Crystal Lake School","=""0480211""","Male","*","*"
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Female",30,7.5
"Ellington School District","=""0480011""","Ellington High School","=""0486111""","Male",59,15.6
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Female","N/A","N/A"
"Ellington School District","=""0480011""","Ellington Middle School","=""0485111""","Male",12,5.9
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Female","*","*"
"Ellington School District","=""0480011""","Windermere Intermediate School","=""0480711""","Male","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Female","*","*"
"Ellington School District","=""0480011""","Windermere School","=""0480611""","Male","*","*"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Female","*","*"
"Preston School District","=""1140011""","Preston Plains School","=""1145111""","Male","*","*"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Female","N/A","N/A"
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""","Male","*","*"
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Female",71,11.5
"Stratford School District","=""1380011""","Bunnell High School","=""1386211""","Male",116,18.7
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Female","*","*"
"Stratford School District","=""1380011""","Chapel School","=""1380311""","Male","*","*"
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Female",29,10.4
"Stratford School District","=""1380011""","David Wooster Middle School","=""1385211""","Male",57,18.9
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Female",6,2.2
"Stratford School District","=""1380011""","Eli Whitney School","=""1381311""","Male",13,4.8
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Female",11,5.9
"Stratford School District","=""1380011""","Franklin School","=""1380411""","Male",19,11.9
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Female",14,4.8
"Stratford School District","=""1380011""","Harry B. Flood Middle School","=""1385311""","Male",53,17.2
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Honeyspot School","=""1381611""","Male",12,9.9
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Female","N/A","N/A"
"Stratford School District","=""1380011""","Lordship School","=""1380811""","Male",11,9.6
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Female","*","*"
"Stratford School District","=""1380011""","Nichols School","=""1380911""","Male","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Female","*","*"
"Stratford School District","=""1380011""","Second Hill Lane School","=""1381011""","Male","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Female","*","*"
"Stratford School District","=""1380011""","Stratford Academy - Johnson House","=""1381511""","Male","*","*"
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Female",54,10.5
"Stratford School District","=""1380011""","Stratford High School","=""1386111""","Male",96,20.3
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","Female","N/A","*"
"Stratford School District","=""1380011""","Strive-Stratford","=""1389011""","Male","N/A","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Female","*","*"
"Stratford School District","=""1380011""","Wilcoxson School","=""1381411""","Male","*","*"
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","Female","N/A","N/A"
"Suffield School District","=""1390011""","A. Ward Spaulding School","=""1390411""","Male","N/A","N/A"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Female","N/A","N/A"
"Suffield School District","=""1390011""","McAlister Intermediate School","=""1390311""","Male","N/A","N/A"
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Female",59,13.2
"Suffield School District","=""1390011""","Suffield High School","=""1396111""","Male",123,29.9
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Female","*","*"
"Suffield School District","=""1390011""","Suffield Middle School","=""1395111""","Male","*","*"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Female","N/A","N/A"
"Westbrook School District","=""1540011""","Daisy Ingraham School","=""1540211""","Male","N/A","N/A"
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Female",15,11.0
"Westbrook School District","=""1540011""","Westbrook High School","=""1546111""","Male",33,20.1
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Female","*","*"
"Westbrook School District","=""1540011""","Westbrook Middle School","=""1545111""","Male","*","*"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Female","N/A","*"
"West Hartford School District","=""1550011""","Achieve","=""1559111""","Male","N/A","*"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Aiken School","=""1551611""","Male","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Braeburn School","=""1550211""","Male","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Female","*","*"
"West Hartford School District","=""1550011""","Bristow Middle School","=""1555311""","Male","*","*"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Bugbee School","=""1550411""","Male","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Female","*","*"
"West Hartford School District","=""1550011""","Charter Oak International Academy","=""1550511""","Male","*","*"
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Female",49,6.2
"West Hartford School District","=""1550011""","Conard High School","=""1556111""","Male",128,16.7
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Female","*","*"
"West Hartford School District","=""1550011""","Duffy School","=""1550611""","Male","*","*"
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Female",69,8.8
"West Hartford School District","=""1550011""","Hall High School","=""1556211""","Male",133,16.5
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Female",12,2.8
"West Hartford School District","=""1550011""","King Philip Middle School","=""1555111""","Male",52,11.4
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Morley School","=""1550911""","Male","*","*"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Norfeldt School","=""1551011""","Male","*","*"
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Female",25,5.6
"West Hartford School District","=""1550011""","Sedgwick Middle School","=""1555211""","Male",52,11.6
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Female","*","*"
"West Hartford School District","=""1550011""","Smith School","=""1551711""","Male","*","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Female","N/A","*"
"West Hartford School District","=""1550011""","WAAVE (W Hartford Applied Academic/Voc'l Experience)","=""1559011""","Male","N/A","*"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Webster Hill School","=""1551211""","Male","*","*"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Whiting Lane School","=""1551311""","Male","*","*"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Female","N/A","N/A"
"West Hartford School District","=""1550011""","Wolcott School","=""1551511""","Male","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Female","*","*"
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","Male","*","*"
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Female","*","*"
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""","Male","*","*"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Female","*","*"
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""","Male","*","*"
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Female",30,8.0
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""","Male",67,15.3
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""","Female","N/A","*"
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""","Male","N/A","*"
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Female",22,15.5
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""","Male",42,23.2
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","Female","*","*"
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""","Male","*","*"
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""","Male","N/A","N/A"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Female","N/A","N/A"
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""","Male","*","*"
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Female",15,10.9
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""","Male",37,25.7
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Female","*","*"
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""","Male","*","*"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","Female","N/A","N/A"
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""","Male","N/A","N/A"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Female","*","*"
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""","Male","*","*"
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","Female","N/A","N/A"
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","Male","N/A","N/A"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","Female","*","*"
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""","Male","*","*"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","Female","N/A","N/A"
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""","Male","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Female","*","*"
"Oxford School District","=""1080011""","Great Oak School","=""1085111""","Male","*","*"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Female","N/A","N/A"
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""","Male","N/A","N/A"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Female","*","*"
"Oxford School District","=""1080011""","Oxford High School","=""1086011""","Male","*","*"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Female","N/A","N/A"
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","Male","N/A","N/A"
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Female",20,7.2
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""","Male",82,27.3
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Female",22,5.2
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""","Male",65,15.9
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Female",7,3.3
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""","Male",28,13.9
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Female","N/A","N/A"
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""","Male","*","*"
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Female",8,3.0
"Stamford School District","=""1350011""","Cloonan School","=""1355611""","Male",18,5.6
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Davenport Ridge School","=""1352011""","Male","*","*"
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Female",11,3.8
"Stamford School District","=""1350011""","Dolan School","=""1355311""","Male",26,8.1
"Stamford School District","=""1350011""","Hart School","=""1352211""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Hart School","=""1352211""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Julia A. Stark School","=""1351211""","Male","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Female","N/A","N/A"
"Stamford School District","=""1350011""","K. T. Murphy School","=""1350511""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Newfield School","=""1350611""","Male",10,3.0
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Northeast School","=""1351811""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Female","N/A","*"
"Stamford School District","=""1350011""","Preschool Team","=""1358011""","Male","N/A","N/A"
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Female",24,7.1
"Stamford School District","=""1350011""","Rippowam Middle School","=""1355811""","Male",38,10.1
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Rogers International School","=""1350811""","Male","*","*"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Roxbury School","=""1350911""","Male","*","*"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Scofield Middle School","=""1355711""","Male",8,2.6
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Springdale School","=""1351111""","Male","*","*"
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Female",50,5.9
"Stamford School District","=""1350011""","Stamford High School","=""1356111""","Male",112,12.5
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Female","*","*"
"Stamford School District","=""1350011""","Stillmeadow School","=""1352111""","Male","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Female","*","*"
"Stamford School District","=""1350011""","The Academy of Information Technology","=""1356411""","Male","*","*"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Toquam Magnet School","=""1351911""","Male","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Female","*","*"
"Stamford School District","=""1350011""","Turn of River School","=""1355511""","Male","*","*"
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Female",63,5.6
"Stamford School District","=""1350011""","Westhill High School","=""1356311""","Male",179,15.4
"Stamford School District","=""1350011""","Westover School","=""1351411""","Female","N/A","N/A"
"Stamford School District","=""1350011""","Westover School","=""1351411""","Male","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Female","*","*"
"Sterling School District","=""1360011""","Sterling Community School","=""1360311""","Male","*","*"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Female","N/A","N/A"
"Stonington School District","=""1370011""","Deans Mill School","=""1370511""","Male","*","*"
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Female",10,4.6
"Stonington School District","=""1370011""","Mystic Middle School","=""1375211""","Male",15,7.4
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Female",6,3.3
"Stonington School District","=""1370011""","Pawcatuck Middle School","=""1375111""","Male",16,8.6
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""","Female","N/A","*"
"Stonington School District","=""1370011""","Special Needs Preschool Program","=""1378011""","Male","N/A","*"
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Female",19,5.0
"Stonington School District","=""1370011""","Stonington High School","=""1376111""","Male",60,14.4
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Female","N/A","N/A"
"Stonington School District","=""1370011""","West Broad Street School","=""1370411""","Male","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Female","N/A","N/A"
"Stonington School District","=""1370011""","West Vine Street School","=""1370611""","Male","*","*"
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Female",19,6.0
"Waterford School District","=""1520011""","Clark Lane Middle School","=""1525111""","Male",64,17.9
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Oswegatchie Elementary School","=""1520611""","Male","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Female","*","*"
"Waterford School District","=""1520011""","Quaker Hill Elementary School","=""1520711""","Male","*","*"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","Female","N/A","N/A"
"Waterford School District","=""1520011""","Southwest Elementary School","=""1520511""","Male","*","*"
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Female",38,8.0
"Waterford School District","=""1520011""","Waterford High School","=""1526111""","Male",92,18.4
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Female","N/A","N/A"
"Watertown School District","=""1530011""","Fletcher W. Judson School","=""1530311""","Male",12,7.1
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Female","*","*"
"Watertown School District","=""1530011""","John Trumbull Primary School","=""1530211""","Male","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Female","*","*"
"Watertown School District","=""1530011""","Polk School","=""1530411""","Male","*","*"
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Female",11,2.9
"Watertown School District","=""1530011""","Swift Middle School","=""1535111""","Male",52,12.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Female",43,8.7
"Watertown School District","=""1530011""","Watertown High School","=""1536111""","Male",114,23.3
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""","Male","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","James Morris School","=""2060212""","Male","*","*"
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""","Female","N/A","*"
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""","Male","N/A","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Female",18,6.2
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","Male",46,19.0
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Female","N/A","N/A"
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""","Male","*","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Female","N/A","*"
"Regional School District 07","=""2070012""","AIM","=""2079112""","Male","*","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Female","N/A","*"
"Regional School District 07","=""2070012""","FLEX","=""2079012""","Male","N/A","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","Male","*","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Female","N/A","*"
"Regional School District 07","=""2070012""","LINKS","=""2079212""","Male","N/A","*"
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Female",14,3.6
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","Male",37,10.6
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Female","*","*"
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""","Male","*","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Female","N/A","*"
"Regional School District 07","=""2070012""","STEP","=""2079312""","Male","*","*"
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Female",24,4.8
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","Male",88,15.2
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Female","*","*"
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""","Male","*","*"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Female","N/A","N/A"
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""","Male",24,5.3
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Female",111,30.1
"Connecticut Technical High School System","=""9000016""","A. I. Prince Technical High School","=""9001516""","Male",119,38.9
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Female",45,10.0
"Connecticut Technical High School System","=""9000016""","Bullard-Havens Technical High School","=""9001116""","Male",55,13.1
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Female",42,22.2
"Connecticut Technical High School System","=""9000016""","E. C. Goodwin Technical High School","=""9001916""","Male",98,28.7
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Female",113,47.7
"Connecticut Technical High School System","=""9000016""","Eli Whitney Technical High School","=""9001416""","Male",127,48.1
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Female",56,22.2
"Connecticut Technical High School System","=""9000016""","Ella T. Grasso Southeastern Technical High School","=""9002716""","Male",127,37.7
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Female",40,27.0
"Connecticut Technical High School System","=""9000016""","Emmett O'Brien Technical High School","=""9002516""","Male",106,29.1
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Female",60,20.3
"Connecticut Technical High School System","=""9000016""","H. C. Wilcox Technical High School","=""9001716""","Male",136,28.8
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Female",22,15.4
"Connecticut Technical High School System","=""9000016""","H. H. Ellis Technical High School","=""9001316""","Male",79,19.1
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Female",45,22.4
"Connecticut Technical High School System","=""9000016""","Henry Abbott Technical High School","=""9001216""","Male",141,30.9
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Female",16,15.2
"Connecticut Technical High School System","=""9000016""","Howell Cheney Technical High School","=""9001616""","Male",122,23.7
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Female",19,10.7
"Connecticut Technical High School System","=""9000016""","Norwich Technical High School","=""9002016""","Male",66,17.4
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Female",42,17.3
"Connecticut Technical High School System","=""9000016""","Oliver Wolcott Technical High School","=""9002216""","Male",155,30.6
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Female",68,23.9
"Connecticut Technical High School System","=""9000016""","Platt Technical High School","=""9002616""","Male",196,33.3
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Female",37,21.5
"Connecticut Technical High School System","=""9000016""","Vinal Technical High School","=""9001816""","Male",154,36.8
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Female",37,12.8
"Connecticut Technical High School System","=""9000016""","W. F. Kaynor Technical High School","=""9002316""","Male",76,17.8
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Female",49,25.0
"Connecticut Technical High School System","=""9000016""","Windham Technical High School","=""9002416""","Male",107,30.7
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Female",89,7.1
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""","Male",141,12.5
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Female",33,16.0
"The Gilbert School District","=""9020022""","The Gilbert School","=""9026122""","Male",26,15.6
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Female",27,4.5
"Woodstock Academy District","=""9030022""","Woodstock Academy","=""9036122""","Male",57,10.6
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Female","N/A","N/A"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","Male","*","*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Female",8,"*"
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""","Male",19,57.6
