"Student Counts by School and Year"
"All Districts, All Schools"
"2009-10"

"District","District Code","School","School Code","Count"
"Hartford School District","=""0640011""","Betances Early Reading Lab Magnet School","=""0642811""",345
"Hartford School District","=""0640011""","Breakthrough II Magnet School","=""0643511""",129
"Hartford School District","=""0640011""","Breakthrough Magnet School","=""0643311""",352
"Hartford School District","=""0640011""","Bulkeley High School","=""0647111""",570
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""",766
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""",584
"Hartford School District","=""0640011""","Burr School","=""0642311""",625
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""",276
"Hartford School District","=""0640011""","Clark School","=""0642411""",416
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""",713
"Hartford School District","=""0640011""","Culinary Arts Academy at Weaver High School","=""0646011""",265
"Hartford School District","=""0640011""","Dr. Joseph Bellizzi Middle School","=""0645311""",435
"Hartford School District","=""0640011""","Environmental Sciences Magnet at Hooker School","=""0640911""",345
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""",610
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",376
"Hartford School District","=""0640011""","HPHS Engineering and Green Technology Academy","=""0647211""",378
"Hartford School District","=""0640011""","HPHS Freshmen Academy","=""0647311""",373
"Hartford School District","=""0640011""","HPHS Law and Government Academy","=""0647411""",371
"Hartford School District","=""0640011""","HPHS Nursing and Health Sciences Academy","=""0647511""",394
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",611
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Elementary)","=""0649011""",35
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Secondary)","=""0649111""",75
"Hartford School District","=""0640011""","High School, Inc.","=""0647611""",197
"Hartford School District","=""0640011""","Journalism and Media Academy Magnet School","=""0647711""",165
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",795
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""",618
"Hartford School District","=""0640011""","M. D. Fox School","=""0640811""",801
"Hartford School District","=""0640011""","M. L. King, Jr. School","=""0641611""",512
"Hartford School District","=""0640011""","McDonough Middle School","=""0641211""",358
"Hartford School District","=""0640011""","Milner School","=""0641911""",400
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""",149
"Hartford School District","=""0640011""","Naylor/CCSU Leadership Academy","=""0641411""",702
"Hartford School District","=""0640011""","OPPortunity High School","=""0647811""",90
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",514
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",351
"Hartford School District","=""0640011""","Quirk Middle School","=""0645211""",243
"Hartford School District","=""0640011""","Rawson School","=""0641711""",734
"Hartford School District","=""0640011""","SAND School","=""0640111""",413
"Hartford School District","=""0640011""","STEM Magnet at Fisher School","=""0642511""",253
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",493
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",437
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",602
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""",362
"Hartford School District","=""0640011""","Weaver High School","=""0646311""",335
"Hartford School District","=""0640011""","Webster Micro Society Magnet School","=""0642011""",619
"Hartford School District","=""0640011""","West Middle School","=""0642111""",698
"Hartford School District","=""0640011""","Wish Museum School","=""0642211""",426
"Hartland School District","=""0650011""","Hartland School","=""0650111""",227
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",504
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",668
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",303
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",330
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",182
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",434
"Kent School District","=""0680011""","Kent Center School","=""0680111""",282
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""",98
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",502
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",789
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",790
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",502
"Learn","=""2450014""","Dual Language & Arts Magnet Middle School","=""2455014""",67
"Learn","=""2450014""","Learn Special Education","=""2459014""",33
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",524
"Learn","=""2450014""","The Friendship School","=""2450214""",497
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",494
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",404
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",549
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",219
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",348
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",315
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",405
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",926
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",448
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""",22
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",545
"Litchfield School District","=""0740011""","Center School","=""0740211""",344
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",568
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",289
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",1264
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",587
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",317
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",548
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",311
"Madison School District","=""0760011""","Town Campus Learning Center","=""0769011""",29
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",608
"Manchester School District","=""0770011""","Bowers School","=""0770111""",431
"Manchester School District","=""0770011""","Buckley School","=""0770311""",345
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",452
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",278
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",949
"Manchester School District","=""0770011""","Keeney School","=""0770611""",401
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",1978
"Manchester School District","=""0770011""","Manchester Preschool Center","=""0778011""",185
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",98
"Manchester School District","=""0770011""","Martin School","=""0771611""",260
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",260
"Manchester School District","=""0770011""","Robertson School","=""0771011""",335
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",291
"Manchester School District","=""0770011""","Waddell School","=""0771311""",311
"Manchester School District","=""0770011""","Washington School","=""0771411""",310
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",274
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",196
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",563
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",238
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",669
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",458
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",680
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",1228
"Meriden School District","=""0800011""","Hanover School","=""0800311""",553
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",544
"Meriden School District","=""0800011""","John Barry School","=""0800511""",522
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",742
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",610
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",1114
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",526
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",511
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",873
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",322
"Middletown School District","=""0830011""","DEAL Program","=""0839011""",16
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",307
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",369
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",346
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",211
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",1324
"Middletown School District","=""0830011""","Moody School","=""0831211""",438
"Middletown School District","=""0830011""","Snow School","=""0831111""",353
"Middletown School District","=""0830011""","Spencer School","=""0830111""",379
"Middletown School District","=""0830011""","Wesley School","=""0831411""",372
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",744
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",302
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",560
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",584
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",359
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",1006
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",1052
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",328
"Milford School District","=""0840011""","Mathewson School","=""0841711""",488
"Milford School District","=""0840011""","Meadowside School","=""0840711""",358
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",469
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",414
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",290
"Milford School District","=""0840011""","Simon Lake School","=""0841411""",359
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",560
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",577
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",530
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",677
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",1302
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",358
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",450
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",364
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",659
"Montville School District","=""0860011""","Mohegan School","=""0860111""",412
"Montville School District","=""0860011""","Montville High School","=""0866111""",792
"Montville School District","=""0860011""","Oakdale School","=""0860511""",441
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",21
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",227
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",284
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",471
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",388
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",104
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",368
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""",306
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",320
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",459
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",1434
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",246
"Naugatuck School District","=""0880011""","Western School","=""0880711""",274
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",360
"New Britain School District","=""0890011""","Academic Extension Center","=""0899211""",21
"New Britain School District","=""0890011""","Behavior Support Program","=""0899311""",12
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",475
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",794
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",522
"New Britain School District","=""0890011""","Holmes School","=""0890611""",468
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",155
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",423
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",611
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",2759
"New Britain School District","=""0890011""","New Britain Transition Center","=""0899011""",36
"New Britain School District","=""0890011""","Northend School","=""0890911""",296
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",649
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",442
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",716
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",711
"New Britain School District","=""0890011""","Smith School","=""0891311""",611
"New Britain School District","=""0890011""","Vance School","=""0891511""",523
"New Canaan School District","=""0900011""","East School","=""0900411""",539
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",1287
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",1218
"New Canaan School District","=""0900011""","South School","=""0900211""",541
"New Canaan School District","=""0900011""","West School","=""0900311""",492
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",649
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",637
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",1020
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",723
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",361
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",154
"New Hartford School District","=""0920011""","Bridges I","=""0929011""",6
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",110
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",525
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",504
"New Haven School District","=""0930011""","Beecher School","=""0930311""",478
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",496
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",473
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",447
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",465
"New Haven School District","=""0930011""","Clarence Rogers School","=""0930511""",150
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",455
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",427
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",635
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",541
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",192
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",413
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",47
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",118
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",503
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",459
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",158
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",619
"New Haven School District","=""0930011""","Headstart","=""0938011""",441
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",274
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",327
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",365
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",699
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",948
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",532
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",588
"New Haven School District","=""0930011""","Katherine Brennan School","=""0930411""",176
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",475
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",317
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",596
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",184
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",533
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",239
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",26
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",190
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",383
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",536
"New Haven School District","=""0930011""","Sound School","=""0936711""",328
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",267
"New Haven School District","=""0930011""","Truman School","=""0932911""",549
"New Haven School District","=""0930011""","Urban Youth Center Middle School","=""0939011""",34
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",230
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",461
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",1620
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",433
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",610
"New London School District","=""0950011""","Harbor School","=""0950211""",288
"New London School District","=""0950011""","Jennings School","=""0950311""",544
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",273
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",22
"New London School District","=""0950011""","New London High School","=""0956111""",935
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",103
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",224
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",449
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",448
"New Milford School District","=""0960011""","Litchfield Hills Transition Center","=""0969011""",7
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",1566
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",534
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",1086
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",774
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",445
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",308
"Newington School District","=""0940011""","John Paterson School","=""0940811""",490
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",728
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",633
"Newington School District","=""0940011""","Newington High School","=""0946111""",1468
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",395
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",420
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",375
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",495
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",1731
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",896
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",87
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",861
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",625
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",137
"Norfolk School District","=""0980011""","Bridges II","=""0989211""","*"
"Norfolk School District","=""0980011""","IEP Program","=""0989011""","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",327
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",686
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",609
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""",251
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",465
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",328
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",396
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",393
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",415
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",1181
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",872
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",428
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",383
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",226
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",182
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",1694
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",483
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",348
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",481
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",460
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",539
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",483
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",457
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",437
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",588
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",1503
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",99
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",686
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",400
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",468
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",337
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",401
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",663
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",329
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",2421
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",173
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",47
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",328
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",19
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",353
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",631
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",366
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",411
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",520
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",85
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",300
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",169
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",233
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",236
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",180
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",465
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",598
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",528
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",186
"Orange School District","=""1070011""","Peck Place School","=""1070511""",411
"Orange School District","=""1070011""","Race Brook School","=""1070311""",400
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",300
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",505
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",536
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",565
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",550
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",242
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",274
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",295
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",573
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",852
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",419
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",309
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",283
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",413
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",350
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",574
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",862
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",54
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",455
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",393
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",412
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",521
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",532
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",237
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",248
"Portland School District","=""1130011""","Portland High School","=""1136111""",362
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",240
"Portland School District","=""1130011""","Valley View School","=""1130211""",349
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",148
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",284
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",644
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",327
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",254
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",595
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",670
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",510
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",354
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",618
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",423
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",430
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",1630
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",218
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",207
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""",14
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",536
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",96
"Regional School District 07","=""2070012""","AIM","=""2079112""",13
"Regional School District 07","=""2070012""","FLEX","=""2079012""","*"
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""",6
"Regional School District 07","=""2070012""","Links","=""2079212""",23
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",757
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",342
"Regional School District 07","=""2070012""","STEP","=""2079312""",21
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",1085
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",644
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",958
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",906
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",477
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",621
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",813
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",291
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",112
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",29
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",323
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",248
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",87
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",169
