"CMT/CAPT Science Assessment, 2015-16"
"All Districts, All Grades, Special Education Status (SWD)"

"",,,,,,,,,,"Below Basic",,"Basic",,"Proficient",,"Goal",,"Advanced",,"At or Above Goal",,""
"District","District Code","School","SchoolCode","Grade","Special Education Status (SWD)","Total Numberof Students","Total NumberTested","ParticipationRate","Total Number with Scored Tests","Count","%","Count","%","Count","%","Count","%","Count","%","Count","%","AverageSS"
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"N",84,83,98.8,83,"*","*","*","*","*","*","*","*",0,0.0,"*","*",187
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"N",74,71,95.9,71,"*","*","*","*","*","*","*","*","*","*","*","*",205
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",08,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",10,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*",276
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",10,"Y",9,9,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"N",46,46,100.0,46,"*","*","*","*","*","*","*","*","*","*","*","*",226
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"N",41,41,100.0,41,0,0.0,"*","*","*","*","*","*","*","*","*","*",260
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",264
"New Haven School District","=""0930011""","Mauro-Sheridan Magnet School","=""0931911""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Katherine Brennan/Clarence Rogers School","=""0932111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",10,"N",16,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Horizons High School","=""0932211""",10,"Y",7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Blake Street Leadership Academy (STEP)","=""0932411""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",10,"N",8,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Light High School","=""0932611""",10,"Y",6,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"N",58,57,98.3,57,"*","*","*","*","*","*","*","*","*","*","*","*",209
"New Haven School District","=""0930011""","Truman School","=""0932911""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",217
"New Haven School District","=""0930011""","Truman School","=""0932911""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"N",39,39,100.0,39,"*","*","*","*","*","*","*","*","*","*","*","*",212
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"N",42,42,100.0,42,"*","*","*","*","*","*","*","*","*","*","*","*",218
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",08,"Y",12,12,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"N",60,60,100.0,60,"*","*","*","*","*","*","*","*","*","*","*","*",226
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*",225
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"N",37,37,100.0,37,"*","*","*","*","*","*","*","*","*","*","*","*",213
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"N",31,29,93.5,29,"*","*","*","*","*","*","*","*",0,0.0,"*","*",211
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",08,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"N",32,31,96.9,31,0,0.0,"*","*","*","*","*","*","*","*","*","*",279
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"N",43,43,100.0,43,"*","*","*","*","*","*","*","*",0,0.0,"*","*",222
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"N",38,38,100.0,38,"*","*","*","*","*","*","*","*",0,0.0,"*","*",217
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"N",52,52,100.0,52,"*","*","*","*","*","*","*","*",0,0.0,"*","*",190
"New Haven School District","=""0930011""","Clemente Leadership Academy","=""0934211""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"N",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*","*","*",222
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"N",41,41,100.0,41,"*","*","*","*","*","*","*","*",0,0.0,"*","*",215
"New Haven School District","=""0930011""","Bishop Woods School","=""0934311""",08,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"N",35,34,97.1,34,"*","*","*","*","*","*","*","*","*","*","*","*",223
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"N",30,29,96.7,29,"*","*","*","*","*","*","*","*","*","*","*","*",217
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"N",91,91,100.0,91,"*","*","*","*","*","*","*","*","*","*","*","*",234
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",05,"Y",9,9,"*",9,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"N",107,107,100.0,107,"*","*","*","*","*","*","*","*","*","*","*","*",229
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",08,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Domus Academy","=""0935611""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"N",88,83,94.3,83,"*","*","*","*","*","*","*","*","*","*","*","*",224
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",10,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"N",316,262,82.9,251,73,29.1,"*","*","*","*",19,7.6,28,11.2,47,18.7,221
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",10,"Y",56,38,67.9,37,31,83.8,"*","*","*","*",0,0.0,0,0.0,0,0.0,176
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"N",199,161,80.9,155,68,43.9,"*","*","*","*","*","*","*","*","*","*",195
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",10,"Y",35,27,77.1,27,20,74.1,"*","*","*","*",0,0.0,0,0.0,0,0.0,180
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"N",159,157,98.7,157,"*","*","*","*","*","*","*","*","*","*","*","*",236
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",10,"Y",13,13,"*",12,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"N",144,140,97.2,139,13,9.4,27,19.4,"*","*",18,12.9,"*","*","*","*",243
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",10,"Y",24,23,95.8,23,10,43.5,9,39.1,"*","*",0,0.0,"*","*","*","*",200
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"N",61,61,100.0,61,"*","*","*","*","*","*","*","*","*","*","*","*",215
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",10,"Y",11,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"N",75,72,96.0,71,"*","*","*","*","*","*","*","*","*","*","*","*",266
"New Haven School District","=""0930011""","Sound School","=""0936711""",10,"Y",16,14,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",10,"N",45,44,97.8,44,"*","*","*","*","*","*","*","*","*","*","*","*",221
"New Haven School District","=""0930011""","Hyde School of Health, Science and Sports Medicine","=""0936811""",10,"Y",9,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"N",59,58,98.3,"*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",10,"Y",7,7,"*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Riverside Education Academy","=""0939111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0939211""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Jennings School","=""0950311""",05,"N",73,73,100.0,73,"*","*","*","*","*","*","*","*","*","*","*","*",214
"New London School District","=""0950011""","Jennings School","=""0950311""",05,"Y",13,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",05,"N",61,60,98.4,60,"*","*","*","*","*","*","*","*","*","*","*","*",253
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",05,"N",74,73,98.6,73,"*","*","*","*","*","*","*","*","*","*","*","*",240
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",05,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",05,"N",20,20,100.0,20,0,0.0,0,0.0,0,0.0,8,40.0,12,60.0,20,100.0,316
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",08,"N",154,152,98.7,152,46,30.3,"*","*","*","*",49,32.2,"*","*","*","*",227
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",08,"Y",25,22,88.0,22,17,77.3,"*","*","*","*",0,0.0,0,0.0,0,0.0,188
"New London School District","=""0950011""","New London High School","=""0956111""",10,"N",195,186,95.4,186,37,19.9,35,18.8,"*","*","*","*",30,16.1,"*","*",235
"New London School District","=""0950011""","New London High School","=""0956111""",10,"Y",40,32,80.0,30,17,56.7,8,26.7,"*","*","*","*",0,0.0,"*","*",186
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",05,"N",294,292,99.3,292,"*","*",16,5.5,68,23.3,145,49.7,"*","*","*","*",267
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",05,"Y",40,40,100.0,40,"*","*",6,15.0,8,20.0,12,30.0,"*","*","*","*",221
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",08,"N",295,295,100.0,295,"*","*",10,3.4,41,13.9,178,60.3,"*","*","*","*",272
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",08,"Y",59,59,100.0,58,14,24.1,16,27.6,15,25.9,"*","*","*","*",13,22.4,224
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",10,"N",316,306,96.8,305,"*","*",14,4.6,93,30.5,"*","*","*","*","*","*",280
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",10,"Y",45,37,82.2,37,"*","*",7,18.9,17,45.9,"*","*","*","*","*","*",227
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",05,"N",127,127,100.0,127,"*","*","*","*","*","*","*","*","*","*","*","*",264
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",05,"Y",19,19,"*",19,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",08,"N",145,144,99.3,144,"*","*","*","*","*","*","*","*","*","*","*","*",263
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",08,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",05,"N",139,139,100.0,139,"*","*","*","*","*","*",61,43.9,35,25.2,96,69.1,269
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",05,"Y",22,22,100.0,22,"*","*","*","*","*","*",7,31.8,0,0.0,7,31.8,218
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",08,"N",144,144,100.0,144,"*","*","*","*","*","*","*","*","*","*","*","*",277
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",08,"Y",16,16,"*",16,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Newington School District","=""0940011""","Newington High School","=""0946111""",10,"N",248,248,100.0,248,"*","*",18,7.3,94,37.9,"*","*","*","*","*","*",269
"Newington School District","=""0940011""","Newington High School","=""0946111""",10,"Y",49,47,95.9,47,"*","*",11,23.4,14,29.8,"*","*","*","*","*","*",206
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"N",297,296,99.7,296,0,0.0,10,3.4,41,13.9,186,62.8,59,19.9,245,82.8,275
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",05,"Y",42,42,100.0,42,6,14.3,11,26.2,12,28.6,13,31.0,0,0.0,13,31.0,227
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,"N",388,387,99.7,387,"*","*",13,3.4,"*","*",219,56.6,"*","*","*","*",281
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",08,"Y",24,23,95.8,23,"*","*",6,26.1,"*","*",8,34.8,"*","*","*","*",254
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",10,"N",384,382,99.5,382,"*","*","*","*",58,15.2,"*","*","*","*","*","*",302
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",10,"Y",31,29,93.5,29,"*","*","*","*",12,41.4,"*","*","*","*","*","*",246
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"N",122,122,100.0,122,"*","*",6,4.9,24,19.7,"*","*",19,15.6,"*","*",266
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",05,"Y",21,21,100.0,21,"*","*",10,47.6,7,33.3,"*","*",0,0.0,"*","*",214
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,"N",135,132,97.8,132,"*","*","*","*","*","*","*","*",26,19.7,"*","*",270
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",08,"Y",21,21,100.0,21,"*","*","*","*","*","*","*","*",0,0.0,"*","*",208
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",10,"N",126,124,98.4,124,"*","*","*","*",28,22.6,"*","*","*","*","*","*",292
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",10,"Y",23,22,95.7,22,"*","*","*","*",8,36.4,"*","*","*","*","*","*",224
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",08,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"N",50,49,98.0,49,0,0.0,"*","*","*","*","*","*","*","*","*","*",272
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"N",51,51,100.0,51,"*","*","*","*","*","*","*","*","*","*","*","*",268
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"N",49,49,100.0,49,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",281
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"N",251,250,99.6,250,9,3.6,"*","*",50,20.0,"*","*","*","*","*","*",262
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",08,"Y",23,23,100.0,23,6,26.1,"*","*",8,34.8,"*","*","*","*","*","*",226
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",10,"N",231,226,97.8,226,"*","*","*","*","*","*","*","*","*","*","*","*",280
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",10,"Y",15,13,"*",13,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"N","*","*","*","*",0,0.0,0,0.0,"*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",05,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"N",44,44,100.0,44,0,0.0,0,0.0,"*","*","*","*","*","*","*","*",287
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",08,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",10,"N","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",10,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",247
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",05,"Y",6,6,"*",6,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"N",31,31,100.0,31,0,0.0,"*","*","*","*","*","*","*","*","*","*",283
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"N",57,57,100.0,57,"*","*","*","*","*","*","*","*","*","*","*","*",270
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"N",97,96,99.0,96,"*","*","*","*","*","*","*","*","*","*","*","*",254
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"N",80,80,100.0,80,"*","*","*","*","*","*","*","*","*","*","*","*",242
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"N",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*","*","*",274
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",05,"Y",8,8,"*",8,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"N",46,45,97.8,45,0,0.0,"*","*","*","*","*","*","*","*","*","*",263
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",05,"Y",17,17,"*",17,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"N",56,56,100.0,56,"*","*","*","*","*","*","*","*","*","*","*","*",266
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",05,"Y",10,10,"*",10,"*","*","*","*","*","*","*","*","*","*","*","*","*"
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"N",51,51,100.0,51,0,0.0,"*","*","*","*","*","*","*","*","*","*",264
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",05,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*","*","*","*"
