"Student Counts by School and Year"
"All Districts, All Schools"
"2008-09"

"District","District Code","School","School Code","Count"
"Hartford School District","=""0640011""","Bulkeley High School Lower School","=""0646111""",1381
"Hartford School District","=""0640011""","Burns Latino Studies Academy","=""0640611""",534
"Hartford School District","=""0640011""","Burr School","=""0642311""",520
"Hartford School District","=""0640011""","Capital Preparatory Magnet School","=""0646911""",271
"Hartford School District","=""0640011""","Clark School","=""0642411""",466
"Hartford School District","=""0640011""","Classical Magnet School","=""0646411""",697
"Hartford School District","=""0640011""","Culinary Arts Academy at Weaver High School","=""0646011""",221
"Hartford School District","=""0640011""","Dr. Joseph Bellizzi Middle School","=""0645311""",428
"Hartford School District","=""0640011""","Environmental Sciences Magnet at Hooker School","=""0640911""",407
"Hartford School District","=""0640011""","Expeditionary Learning Academy at Moylan School","=""0643211""",537
"Hartford School District","=""0640011""","Fox Middle School","=""0645111""",163
"Hartford School District","=""0640011""","Global Communications Academy","=""0643611""",208
"Hartford School District","=""0640011""","Hartford Magnet Trinity College Academy","=""0645411""",613
"Hartford School District","=""0640011""","Hartford Public High School","=""0646211""",1539
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Elementary)","=""0649011""",59
"Hartford School District","=""0640011""","Hartford Transitional Learning Academy (Secondary)","=""0649111""",62
"Hartford School District","=""0640011""","Kennelly School","=""0641011""",799
"Hartford School District","=""0640011""","Kinsella Magnet School of Performing Arts","=""0641111""",569
"Hartford School District","=""0640011""","Little Owls Learning Center","=""0648011""",17
"Hartford School District","=""0640011""","M. D. Fox School","=""0640811""",783
"Hartford School District","=""0640011""","M. L. King, Jr. School","=""0641611""",522
"Hartford School District","=""0640011""","McDonough Middle School","=""0641211""",396
"Hartford School District","=""0640011""","Milner School","=""0641911""",417
"Hartford School District","=""0640011""","Montessori Magnet at Fisher School","=""0643711""",101
"Hartford School District","=""0640011""","Naylor/CCSU Leadership Academy","=""0641411""",608
"Hartford School District","=""0640011""","Parkville Community School","=""0641511""",578
"Hartford School District","=""0640011""","Pathways Academy of Technology and Design","=""0646611""",391
"Hartford School District","=""0640011""","Quirk Middle School","=""0645211""",568
"Hartford School District","=""0640011""","Rawson School","=""0641711""",755
"Hartford School District","=""0640011""","SAND School","=""0640111""",442
"Hartford School District","=""0640011""","STEM Magnet at Fisher School","=""0642511""",376
"Hartford School District","=""0640011""","Sanchez School","=""0643011""",528
"Hartford School District","=""0640011""","Simpson-Waverly School","=""0642611""",347
"Hartford School District","=""0640011""","Sports and Medical Sciences Academy","=""0646511""",578
"Hartford School District","=""0640011""","University High School of Science and Engineering","=""0646711""",346
"Hartford School District","=""0640011""","Weaver High School","=""0646311""",871
"Hartford School District","=""0640011""","Webster Micro Society Magnet School","=""0642011""",610
"Hartford School District","=""0640011""","West Middle School","=""0642111""",670
"Hartford School District","=""0640011""","Wish Museum School","=""0642211""",424
"Hartland School District","=""0650011""","Hartland School","=""0650111""",238
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""",489
"Hebron School District","=""0670011""","Hebron Elementary School","=""0670111""",683
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""",300
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",330
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""",182
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""",412
"Kent School District","=""0680011""","Kent Center School","=""0680111""",284
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""",83
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""",465
"Killingly School District","=""0690011""","Killingly High School","=""0696111""",794
"Killingly School District","=""0690011""","Killingly Intermediate School","=""0695211""",832
"Killingly School District","=""0690011""","Killingly Memorial School","=""0690311""",531
"Learn","=""2450014""","Learn Special Education","=""2459014""",29
"Learn","=""2450014""","Regional Multicultural Magnet School","=""2450114""",509
"Learn","=""2450014""","The Friendship School","=""2450214""",499
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""",521
"Lebanon School District","=""0710011""","Lebanon Middle School","=""0715111""",413
"Lebanon School District","=""0710011""","Lyman Memorial High School","=""0716211""",599
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""",208
"Ledyard School District","=""0720011""","Gallup Hill School","=""0720411""",345
"Ledyard School District","=""0720011""","Juliet W. Long School","=""0720311""",351
"Ledyard School District","=""0720011""","Ledyard Center School","=""0720111""",404
"Ledyard School District","=""0720011""","Ledyard High School","=""0726111""",977
"Ledyard School District","=""0720011""","Ledyard Middle School","=""0725111""",455
"Lisbon School District","=""0730011""","Community Connection - The Big Picture High School","=""0736011""","*"
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",557
"Litchfield School District","=""0740011""","Center School","=""0740211""",348
"Litchfield School District","=""0740011""","Litchfield High School","=""0746111""",578
"Litchfield School District","=""0740011""","Litchfield Intermediate School","=""0740311""",276
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""",1230
"Madison School District","=""0760011""","Dr. Robert H. Brown Middle School","=""0760611""",593
"Madison School District","=""0760011""","Island Avenue Elementary School","=""0760211""",323
"Madison School District","=""0760011""","J. Milton Jeffrey Elementary School","=""0760111""",604
"Madison School District","=""0760011""","Kathleen H. Ryerson Elementary School","=""0760311""",320
"Madison School District","=""0760011""","Walter C. Polson Upper Middle School","=""0765211""",639
"Manchester School District","=""0770011""","Bowers School","=""0770111""",412
"Manchester School District","=""0770011""","Buckley School","=""0770311""",313
"Manchester School District","=""0770011""","Elisabeth M. Bennet Academy","=""0771711""",467
"Manchester School District","=""0770011""","Highland Park School","=""0770411""",282
"Manchester School District","=""0770011""","Illing Middle School","=""0775311""",871
"Manchester School District","=""0770011""","Keeney School","=""0770611""",395
"Manchester School District","=""0770011""","Manchester High School","=""0776111""",2037
"Manchester School District","=""0770011""","Manchester Regional Academy","=""0779011""",92
"Manchester School District","=""0770011""","Martin School","=""0771611""",208
"Manchester School District","=""0770011""","Nathan Hale School","=""0770911""",311
"Manchester School District","=""0770011""","Robertson School","=""0771011""",420
"Manchester School District","=""0770011""","Verplanck School","=""0771211""",395
"Manchester School District","=""0770011""","Waddell School","=""0771311""",336
"Manchester School District","=""0770011""","Washington School","=""0771411""",324
"Mansfield School District","=""0780011""","Annie E. Vinton School","=""0780411""",249
"Mansfield School District","=""0780011""","Dorothy C. Goodwin School","=""0780211""",202
"Mansfield School District","=""0780011""","Mansfield Middle School","=""0785111""",580
"Mansfield School District","=""0780011""","Southeast Elementary School","=""0780511""",247
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""",673
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""",466
"Meriden School District","=""0800011""","Casimir Pulaski School","=""0801111""",696
"Meriden School District","=""0800011""","Francis T. Maloney High School","=""0806111""",1284
"Meriden School District","=""0800011""","Hanover School","=""0800311""",520
"Meriden School District","=""0800011""","Israel Putnam School","=""0800411""",561
"Meriden School District","=""0800011""","John Barry School","=""0800511""",533
"Meriden School District","=""0800011""","Lincoln Middle School","=""0805211""",752
"Meriden School District","=""0800011""","Nathan Hale School","=""0800711""",648
"Meriden School District","=""0800011""","Orville H. Platt High School","=""0806211""",1182
"Meriden School District","=""0800011""","Roger Sherman School","=""0800811""",554
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",506
"Meriden School District","=""0800011""","Washington Middle School","=""0805411""",911
"Middletown School District","=""0830011""","Bielefield School","=""0830211""",317
"Middletown School District","=""0830011""","DEAL Program","=""0839011""",25
"Middletown School District","=""0830011""","Farm Hill School","=""0830511""",303
"Middletown School District","=""0830011""","Keigwin Middle School","=""0831511""",375
"Middletown School District","=""0830011""","Lawrence School","=""0831311""",314
"Middletown School District","=""0830011""","MacDonough School","=""0830911""",218
"Middletown School District","=""0830011""","Middletown High School","=""0836211""",1339
"Middletown School District","=""0830011""","Moody School","=""0831211""",449
"Middletown School District","=""0830011""","Snow School","=""0831111""",352
"Middletown School District","=""0830011""","Spencer School","=""0830111""",368
"Middletown School District","=""0830011""","Wesley School","=""0831411""",349
"Middletown School District","=""0830011""","Woodrow Wilson Middle School","=""0835411""",729
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""",321
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""",614
"Milford School District","=""0840011""","Harborside Middle School","=""0845211""",555
"Milford School District","=""0840011""","J. F. Kennedy School","=""0841911""",392
"Milford School District","=""0840011""","Jonathan Law High School","=""0846211""",1055
"Milford School District","=""0840011""","Joseph A. Foran High School","=""0846311""",1031
"Milford School District","=""0840011""","Live Oaks School","=""0841611""",345
"Milford School District","=""0840011""","Mathewson School","=""0841711""",472
"Milford School District","=""0840011""","Meadowside School","=""0840711""",360
"Milford School District","=""0840011""","Orange Avenue School","=""0840811""",485
"Milford School District","=""0840011""","Orchard Hills School","=""0841811""",427
"Milford School District","=""0840011""","Pumpkin Delight School","=""0841011""",310
"Milford School District","=""0840011""","Simon Lake School","=""0841411""",363
"Milford School District","=""0840011""","West Shore Middle School","=""0845311""",575
"Monroe School District","=""0850011""","Chalk Hill School","=""0850611""",639
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""",565
"Monroe School District","=""0850011""","Jockey Hollow School","=""0855211""",659
"Monroe School District","=""0850011""","Masuk High School","=""0856111""",1345
"Monroe School District","=""0850011""","Monroe Elementary School","=""0850111""",348
"Monroe School District","=""0850011""","Stepney Elementary School","=""0850311""",489
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""",396
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""",643
"Montville School District","=""0860011""","Mohegan School","=""0860111""",425
"Montville School District","=""0860011""","Montville High School","=""0866111""",830
"Montville School District","=""0860011""","Oakdale School","=""0860511""",460
"Montville School District","=""0860011""","Palmer Academy","=""0869011""",23
"Naugatuck School District","=""0880011""","Andrew Avenue School","=""0880811""",227
"Naugatuck School District","=""0880011""","Central Avenue School","=""0880111""",305
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""",472
"Naugatuck School District","=""0880011""","Cross Street Intermediate School","=""0880211""",407
"Naugatuck School District","=""0880011""","Head Start","=""0888111""",102
"Naugatuck School District","=""0880011""","Hillside Intermediate School","=""0880411""",353
"Naugatuck School District","=""0880011""","Hillside Middle School","=""0885211""",305
"Naugatuck School District","=""0880011""","Hop Brook Elementary School","=""0880511""",310
"Naugatuck School District","=""0880011""","Maple Hill School","=""0880311""",455
"Naugatuck School District","=""0880011""","Naugatuck High School","=""0886111""",1367
"Naugatuck School District","=""0880011""","Salem School","=""0880611""",250
"Naugatuck School District","=""0880011""","Western School","=""0880711""",262
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",358
"New Britain School District","=""0890011""","Chamberlain  Elementary School","=""0890311""",438
"New Britain School District","=""0890011""","Frank J. DiLoreto School","=""0891111""",795
"New Britain School District","=""0890011""","Gaffney School","=""0890511""",490
"New Britain School District","=""0890011""","Holmes School","=""0890611""",493
"New Britain School District","=""0890011""","House of Arts Letters and Science (HALS)  Academy","=""0895411""",162
"New Britain School District","=""0890011""","Jefferson School","=""0890711""",399
"New Britain School District","=""0890011""","Lincoln School","=""0890811""",621
"New Britain School District","=""0890011""","New Britain High School","=""0896111""",2972
"New Britain School District","=""0890011""","Northend School","=""0890911""",295
"New Britain School District","=""0890011""","Pulaski Middle School","=""0895311""",704
"New Britain School District","=""0890011""","Roosevelt Middle School","=""0895111""",477
"New Britain School District","=""0890011""","Slade Middle School","=""0895211""",663
"New Britain School District","=""0890011""","Smalley Academy","=""0891211""",733
"New Britain School District","=""0890011""","Smith School","=""0891311""",638
"New Britain School District","=""0890011""","Vance School","=""0891511""",525
"New Canaan School District","=""0900011""","East School","=""0900411""",547
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""",1222
"New Canaan School District","=""0900011""","Saxe Middle School","=""0905111""",1266
"New Canaan School District","=""0900011""","South School","=""0900211""",535
"New Canaan School District","=""0900011""","West School","=""0900311""",519
"New Fairfield School District","=""0910011""","Consolidated School","=""0910111""",664
"New Fairfield School District","=""0910011""","Meeting House Hill School","=""0910211""",668
"New Fairfield School District","=""0910011""","New Fairfield High School","=""0916111""",972
"New Fairfield School District","=""0910011""","New Fairfield Middle School","=""0915211""",748
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""",338
"New Hartford School District","=""0920011""","Bakerville Consolidated School","=""0920111""",159
"New Hartford School District","=""0920011""","Bridges I","=""0929011""",7
"New Hartford School District","=""0920011""","New Hartford Elementary School","=""0920211""",116
"New Haven School District","=""0930011""","Augusta Lewis Troup School","=""0931511""",549
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""",479
"New Haven School District","=""0930011""","Beecher School","=""0930311""",492
"New Haven School District","=""0930011""","Benjamin Jepson Magnet School","=""0931811""",472
"New Haven School District","=""0930011""","Betsy Ross Arts Magnet School","=""0935511""",458
"New Haven School District","=""0930011""","Bishop Woods Architecture and Design Magnet School","=""0934311""",353
"New Haven School District","=""0930011""","Celentano BioTech, Health and Medical Magnet School","=""0934811""",467
"New Haven School District","=""0930011""","Clarence Rogers School","=""0930511""",132
"New Haven School District","=""0930011""","Clinton Avenue School","=""0930611""",546
"New Haven School District","=""0930011""","Columbus Family Academy","=""0934111""",396
"New Haven School District","=""0930011""","Conte/West Hills Magnet School","=""0933111""",629
"New Haven School District","=""0930011""","Cooperative High School","=""0936411""",454
"New Haven School District","=""0930011""","Cortlandt V.R. Creed Health and Sport Sciences High School","=""0936811""",192
"New Haven School District","=""0930011""","Davis 21st Century Magnet Elementary School","=""0930911""",391
"New Haven School District","=""0930011""","Dwight Early Childhood Program","=""0938211""",43
"New Haven School District","=""0930011""","Early Learning Center","=""0938111""",107
"New Haven School District","=""0930011""","East Rock Community Magnet School","=""0934611""",590
"New Haven School District","=""0930011""","Edgewood School","=""0931211""",451
"New Haven School District","=""0930011""","Engineering - Science University Magnet School","=""0931711""",80
"New Haven School District","=""0930011""","Fair Haven School","=""0931611""",561
"New Haven School District","=""0930011""","Headstart","=""0938011""",413
"New Haven School District","=""0930011""","Helene Grant HeadStart","=""0938311""",422
"New Haven School District","=""0930011""","High School In The Community","=""0936611""",311
"New Haven School District","=""0930011""","Hill Central Music Academy","=""0930711""",439
"New Haven School District","=""0930011""","Hill Regional Career High School","=""0936311""",709
"New Haven School District","=""0930011""","James Hillhouse High School","=""0936211""",1015
"New Haven School District","=""0930011""","John C. Daniels","=""0931311""",530
"New Haven School District","=""0930011""","John S. Martinez Sea and Sky STEM School","=""0930811""",580
"New Haven School District","=""0930011""","Katherine Brennan School","=""0930411""",194
"New Haven School District","=""0930011""","King/Robinson Magnet School","=""0933011""",441
"New Haven School District","=""0930011""","Lincoln-Bassett School","=""0932011""",323
"New Haven School District","=""0930011""","Metropolitan Business Academy","=""0936011""",144
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""",555
"New Haven School District","=""0930011""","New Haven Academy","=""0937011""",200
"New Haven School District","=""0930011""","Polly T. McCabe Center","=""0936511""",33
"New Haven School District","=""0930011""","Riverside Education Academy","=""0936911""",158
"New Haven School District","=""0930011""","Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",389
"New Haven School District","=""0930011""","Ross/Woodward School","=""0931011""",533
"New Haven School District","=""0930011""","Sheridan Communications and Technology Magnet School","=""0935311""",195
"New Haven School District","=""0930011""","Sound School","=""0936711""",332
"New Haven School District","=""0930011""","Strong 21st Century Communications Magnet and SCSU Lab School","=""0932811""",199
"New Haven School District","=""0930011""","Truman School","=""0932911""",556
"New Haven School District","=""0930011""","Urban Youth Center Middle School","=""0935111""",34
"New Haven School District","=""0930011""","Vincent E. Mauro Elementary Math, Science and Technology Magnet School","=""0932511""",440
"New Haven School District","=""0930011""","West Rock Authors Academy","=""0934911""",226
"New Haven School District","=""0930011""","Wexler/Grant Community School","=""0933211""",452
"New Haven School District","=""0930011""","Wilbur Cross High School","=""0936111""",1661
"New Haven School District","=""0930011""","Worthington Hooker School","=""0933811""",405
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""",621
"New London School District","=""0950011""","Dual Language Arts Academy/Academia Bilingue de las Artes","=""0955211""",50
"New London School District","=""0950011""","Harbor School","=""0950211""",332
"New London School District","=""0950011""","Jennings School","=""0950311""",573
"New London School District","=""0950011""","Nathan Hale Arts Magnet School","=""0950911""",306
"New London School District","=""0950011""","New London Clinical Day Program","=""0959111""",16
"New London School District","=""0950011""","New London High School","=""0956111""",871
"New London School District","=""0950011""","Shoreline Academy","=""0950511""",91
"New London School District","=""0950011""","Winthrop STEM Elementary Magnet School","=""0950811""",225
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""",461
"New Milford School District","=""0960011""","John Pettibone School","=""0960711""",479
"New Milford School District","=""0960011""","New Milford High School","=""0966111""",1542
"New Milford School District","=""0960011""","Northville Elementary School","=""0960811""",541
"New Milford School District","=""0960011""","Sarah Noble Intermediate School","=""0960911""",1095
"New Milford School District","=""0960011""","Schaghticoke Middle School","=""0965211""",776
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""",455
"Newington School District","=""0940011""","Elizabeth Green School","=""0940211""",308
"Newington School District","=""0940011""","John Paterson School","=""0940811""",471
"Newington School District","=""0940011""","John Wallace Middle School","=""0945311""",751
"Newington School District","=""0940011""","Martin Kellogg Middle School","=""0945111""",681
"Newington School District","=""0940011""","Newington High School","=""0946111""",1465
"Newington School District","=""0940011""","Ruth Chaffee School","=""0940711""",379
"Newtown School District","=""0970011""","Hawley Elementary School","=""0970111""",403
"Newtown School District","=""0970011""","Head O'Meadow Elementary School","=""0970411""",430
"Newtown School District","=""0970011""","Middle Gate Elementary School","=""0970311""",516
"Newtown School District","=""0970011""","Newtown High School","=""0976111""",1704
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""",929
"Newtown School District","=""0970011""","Newtown Preschool","=""0978011""",54
"Newtown School District","=""0970011""","Newtown Preschool at RIS","=""0978111""",30
"Newtown School District","=""0970011""","Reed Intermediate School","=""0970511""",902
"Newtown School District","=""0970011""","Sandy Hook Elementary School","=""0970211""",633
"Norfolk School District","=""0980011""","Botelle Elementary School","=""0980111""",154
"Norfolk School District","=""0980011""","IEP Program","=""0989011""","*"
"North Branford School District","=""0990011""","Jerome Harrison School","=""0990411""",339
"North Branford School District","=""0990011""","North Branford High School","=""0996111""",701
"North Branford School District","=""0990011""","North Branford Intermediate School","=""0995111""",622
"North Branford School District","=""0990011""","Stanley T. Williams School","=""0990511""",250
"North Branford School District","=""0990011""","Totoket Valley Elementary School","=""0990611""",486
"North Canaan School District","=""1000011""","North Canaan Elementary School","=""1000111""",338
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""",353
"North Haven School District","=""1010011""","Green Acres Elementary School","=""1010711""",426
"North Haven School District","=""1010011""","Montowese Elementary School","=""1010211""",478
"North Haven School District","=""1010011""","North Haven High School","=""1016111""",1222
"North Haven School District","=""1010011""","North Haven Middle School","=""1015211""",909
"North Haven School District","=""1010011""","Ridge Road Elementary School","=""1010311""",419
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""",381
"North Stonington School District","=""1020011""","Wheeler High School","=""1026111""",227
"North Stonington School District","=""1020011""","Wheeler Middle School","=""1025111""",186
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""",1708
"Norwalk School District","=""1030011""","Brookside Elementary School","=""1030211""",435
"Norwalk School District","=""1030011""","Columbus Magnet School","=""1030311""",338
"Norwalk School District","=""1030011""","Cranbury Elementary School","=""1030411""",466
"Norwalk School District","=""1030011""","Fox Run Elementary School","=""1032011""",452
"Norwalk School District","=""1030011""","Jefferson Magnet School","=""1030711""",518
"Norwalk School District","=""1030011""","Kendall Elementary School","=""1030811""",472
"Norwalk School District","=""1030011""","Marvin Elementary School","=""1032211""",449
"Norwalk School District","=""1030011""","Naramake Elementary School","=""1032111""",405
"Norwalk School District","=""1030011""","Nathan Hale Middle School","=""1035211""",533
"Norwalk School District","=""1030011""","Norwalk High School","=""1036111""",1515
"Norwalk School District","=""1030011""","Norwalk Pathways Academy at Briggs","=""1036311""",106
"Norwalk School District","=""1030011""","Ponus Ridge Middle School","=""1035311""",685
"Norwalk School District","=""1030011""","Roton Middle School","=""1035511""",412
"Norwalk School District","=""1030011""","Rowayton School","=""1031311""",444
"Norwalk School District","=""1030011""","Silvermine Elementary School","=""1032311""",356
"Norwalk School District","=""1030011""","Tracey School","=""1031411""",433
"Norwalk School District","=""1030011""","West Rocks Middle School","=""1035411""",707
"Norwalk School District","=""1030011""","Wolfpit School","=""1032411""",310
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",2488
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""",173
"Norwich School District","=""1040011""","Deborah-Tennant Zinewicz  School","=""1049111""",47
"Norwich School District","=""1040011""","Greeneville School","=""1040611""",326
"Norwich School District","=""1040011""","Hickory Street School","=""1049011""",14
"Norwich School District","=""1040011""","John B. Stanton Network School","=""1041411""",389
"Norwich School District","=""1040011""","Kelly Middle School","=""1045111""",678
"Norwich School District","=""1040011""","Moriarty Magnet School","=""1042011""",429
"Norwich School District","=""1040011""","Samuel Huntington School","=""1040811""",378
"Norwich School District","=""1040011""","Teachers' Memorial Middle School","=""1045211""",472
"Norwich School District","=""1040011""","Thames River Academy","=""1046111""",91
"Norwich School District","=""1040011""","Thomas W. Mahan School","=""1041711""",289
"Norwich School District","=""1040011""","Uncas Network School","=""1041911""",178
"Norwich School District","=""1040011""","Veterans' Memorial School","=""1041811""",234
"Norwich School District","=""1040011""","Wequonnoc Magnet School","=""1041511""",225
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""",178
"Old Saybrook School District","=""1060011""","Kathleen E. Goodwin School","=""1060211""",487
"Old Saybrook School District","=""1060011""","Old Saybrook Middle School","=""1065211""",609
"Old Saybrook School District","=""1060011""","Old Saybrook Senior High School","=""1066111""",525
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""",184
"Orange School District","=""1070011""","Peck Place School","=""1070511""",439
"Orange School District","=""1070011""","Race Brook School","=""1070311""",395
"Orange School District","=""1070011""","Turkey Hill School","=""1070411""",298
"Oxford School District","=""1080011""","Great Oak School","=""1085111""",490
"Oxford School District","=""1080011""","Oxford Center School","=""1080111""",533
"Oxford School District","=""1080011""","Oxford High School","=""1086011""",418
"Oxford School District","=""1080011""","Quaker Farms School","=""1080311""",573
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""",224
"Plainfield School District","=""1090011""","Early Childhood Center","=""1090511""",277
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""",287
"Plainfield School District","=""1090011""","Plainfield Central School","=""1095111""",560
"Plainfield School District","=""1090011""","Plainfield High School","=""1096111""",873
"Plainfield School District","=""1090011""","Plainfield Memorial School","=""1090311""",398
"Plainfield School District","=""1090011""","Shepard Hill Elementary School","=""1090411""",308
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""",314
"Plainville School District","=""1100011""","Linden Street School","=""1100211""",408
"Plainville School District","=""1100011""","Louis Toffolon School","=""1100511""",338
"Plainville School District","=""1100011""","Middle School of Plainville","=""1105211""",580
"Plainville School District","=""1100011""","Plainville High School","=""1106111""",841
"Plainville School District","=""1100011""","Prekindergarten Program","=""1108011""",39
"Plymouth School District","=""1110011""","Eli Terry Jr. Middle School","=""1115111""",475
"Plymouth School District","=""1110011""","Harry S. Fisher Elementary School","=""1110411""",400
"Plymouth School District","=""1110011""","Plymouth Center School","=""1110211""",417
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""",556
"Pomfret School District","=""1120011""","Pomfret Community School","=""1120111""",540
"Portland School District","=""1130011""","Brownstone Intermediate School","=""1130511""",229
"Portland School District","=""1130011""","Gildersleeve School","=""1130411""",229
"Portland School District","=""1130011""","Portland High School","=""1136111""",362
"Portland School District","=""1130011""","Portland Middle School","=""1135111""",245
"Portland School District","=""1130011""","Valley View School","=""1130211""",364
"Preston School District","=""1140011""","Preston Plains School","=""1145111""",168
"Preston School District","=""1140011""","Preston Veterans' Memorial School","=""1140411""",320
"Putnam School District","=""1160011""","Helping Hands","=""1169011""","*"
"Putnam School District","=""1160011""","Putnam Elementary School","=""1160311""",646
"Putnam School District","=""1160011""","Putnam High School","=""1166111""",325
"Putnam School District","=""1160011""","Putnam Middle School","=""1165111""",270
"Redding School District","=""1170011""","John Read Middle School","=""1175111""",587
"Redding School District","=""1170011""","Redding Elementary School","=""1170111""",714
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""",555
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""",332
"Regional School District 04","=""2040012""","Valley Regional High School","=""2046112""",617
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""",400
"Regional School District 05","=""2050012""","Amity Middle School: Orange","=""2055212""",431
"Regional School District 05","=""2050012""","Amity Regional High School","=""2056112""",1657
"Regional School District 06","=""2060012""","Goshen Center School","=""2060112""",215
"Regional School District 06","=""2060012""","James Morris School","=""2060212""",208
"Regional School District 06","=""2060012""","Stepping Stones Preschool Program","=""2068012""",10
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""",559
"Regional School District 06","=""2060012""","Warren Elementary School","=""2060312""",90
"Regional School District 07","=""2070012""","AIM","=""2079112""",9
"Regional School District 07","=""2070012""","FLEX","=""2079012""",12
"Regional School District 07","=""2070012""","Intensive Learning Program","=""2079412""","*"
"Regional School District 07","=""2070012""","Links","=""2079212""",21
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""",753
"Regional School District 07","=""2070012""","Northwestern Regional Middle School","=""2075112""",358
"Regional School District 07","=""2070012""","STEP","=""2079312""",33
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""",1084
"Regional School District 08","=""2080012""","RHAM Middle School","=""2085112""",660
"Regional School District 09","=""2090012""","Joel Barlow High School","=""2096112""",957
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""",889
"Regional School District 10","=""2100012""","Harwinton Consolidated School","=""2100312""",508
"Regional School District 10","=""2100012""","Lake Garda Elementary School","=""2100212""",620
"Regional School District 10","=""2100012""","Lewis S. Mills High School","=""2106112""",830
"Regional School District 11","=""2110012""","Parish Hill High School","=""2116112""",309
"Regional School District 12","=""2120012""","Booth Free School","=""2120212""",121
"Regional School District 12","=""2120012""","Early Childhood Education Center","=""2128012""",21
"Regional School District 12","=""2120012""","Shepaug Valley High School","=""2126112""",347
"Regional School District 12","=""2120012""","Shepaug Valley Middle School","=""2125112""",244
"Regional School District 12","=""2120012""","The Burnham School","=""2120112""",94
"Regional School District 12","=""2120012""","Washington Primary School","=""2120412""",184
"Regional School District 13","=""2130012""","Coginchaug Regional High School","=""2136112""",569
"Regional School District 13","=""2130012""","Francis E. Korn School","=""2130212""",199
"Regional School District 13","=""2130012""","Frank Ward Strong School","=""2135112""",350
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""",309
"Regional School District 13","=""2130012""","John Lyman School","=""2130512""",346
"Regional School District 13","=""2130012""","Middlefield Memorial School","=""2130412""",353
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""",380
"Regional School District 14","=""2140012""","Integrated Star Preschool Program","=""2148012""",10
"Regional School District 14","=""2140012""","Mitchell Elementary School","=""2140212""",407
"Regional School District 14","=""2140012""","Nonnewaug High School","=""2146112""",843
"Regional School District 14","=""2140012""","Woodbury Middle School","=""2145112""",487
"Regional School District 15","=""2150012""","Gainfield Elementary School","=""2150412""",440
"Regional School District 15","=""2150012""","Long Meadow Elementary School","=""2150712""",617
